"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000230449","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000230449","0.5","0.96",,"0.999","0.968"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000360922","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000360922",,,,"0.416","0.417"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000372313","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000372313",,"0.441",,"0.441",
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000369689","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000369689",,"0.082",,"0.68","0.666"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000260762","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000260762","0.5",,,"0.531","0.102"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000315299","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000315299",,"0.082",,"0.68","0.666"
"ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000361120","false","ppp","9606.ENSP00000005257 (ppp) 9606.ENSP00000361120",,"0.172",,"0.663","0.61"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000275603","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000275603","0.54",,,"0.54",
"ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000340989","false","ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000340989",,"0.9",,"0.9",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000373450","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000373450","0.54",,,"0.54",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000293860","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000293860",,"0.589",,"0.589",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000298292","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000298292","0.54",,,"0.54",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000468969","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000468969","0.54",,,"0.54",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000280326","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000280326","0.54","0.184",,"0.608",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000385725","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000385725",,"0.607",,"0.607",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000437125","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000437125","0.54",,,"0.627","0.223"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000335153","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000335153",,"0.633",,"0.957","0.889"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000295688","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000295688","0.54",,,"0.54",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000318297","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000318297","0.9","0.96",,"0.999","0.983"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000326031","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000326031",,"0.548",,"0.548",
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000302961","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000302961",,"0.184",,"0.539","0.459"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000360609","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000360609","0.54","0.574",,"0.976","0.889"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000378563","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000378563","0.54","0.555",,"0.908","0.589"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000202017","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000202017","0.54","0.608",,"0.926","0.624"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000473172","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000473172","0.9","0.96",,"0.999","0.983"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000299300","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000299300","0.54",,,"0.54",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000259607","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000259607",,,,"0.507","0.507"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000334448",,"0.8",,"0.8",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362095","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362095",,,,"0.565","0.565"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000263339","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000263339",,,,"0.513","0.513"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000246657","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000246657","0.65",,,"0.741","0.293"
"ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000351646","false","ppp","9606.ENSP00000005386 (ppp) 9606.ENSP00000351646","0.54","0.216",,"0.623",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000310405","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000310405","0.65",,,"0.766","0.361"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000296140","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000296140","0.65",,,"0.764","0.356"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000326432","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000326432","0.65",,,"0.762","0.349"
"ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000373979","false","ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000373979","0.8","0.382",,"0.906","0.305"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000474412","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000474412",,,,"0.643","0.643"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564",,,,"0.406","0.406"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000469613","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000469613",,"0.053",,"0.717","0.714"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135",,,,"0.746","0.746"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362795","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362795","0.65",,,"0.969","0.916"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000395704","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000395704","0.65",,,"0.895","0.715"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901",,,,"0.56","0.56"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000225474","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000225474",,,,"0.853","0.853"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000386884","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000386884","0.65",,,"0.99","0.973"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000332504","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000332504","0.65",,,"0.65",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260",,"0.8",,"0.8",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000332659","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000332659","0.65",,,"0.65",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000441600","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000441600","0.65",,,"0.762","0.349"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","0.9","0.618",,"0.999","0.983"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000349967","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000349967",,,,"0.42","0.42"
"ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000330289","false","ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000330289","0.8","0.457",,"0.886",
"ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000447300","false","ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000447300",,"0.42",,"0.42",
"ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000470262","false","ppp","9606.ENSP00000006275 (ppp) 9606.ENSP00000470262","0.8","0.822",,"0.999","0.987"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000483185","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000483185","0.5",,,"0.499",
"ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000419081","false","ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000419081","0.65",,,"0.65",
"ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000369689","false","ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000369689","0.65","0.083",,"0.665",
"ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000315299","false","ppp","9606.ENSP00000009105 (ppp) 9606.ENSP00000315299","0.65","0.083",,"0.665",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000331172","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000331172","0.9",,,"0.904","0.087"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234",,,,"0.957","0.957"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000252723","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000252723",,,,"0.526","0.526"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000292301","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000292301","0.65",,,"0.993","0.982"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498",,,,"0.937","0.937"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000292303","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000292303","0.65",,,"0.918","0.778"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000343952","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000343952","0.65",,,"0.813","0.49"
"ppp","9606.ENSP00000011292 (ppp) 9606.ENSP00000222481","false","ppp","9606.ENSP00000011292 (ppp) 9606.ENSP00000222481","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364076","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364076","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000339398","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000339398","0.9",,,"0.911","0.152"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000378845","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000378845","0.5",,,"0.499",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000358165","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000358165",,,,"0.602","0.602"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000323280","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000323280",,,,"0.414","0.415"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000291009","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000291009",,"0.292",,"0.853","0.802"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000347038","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000347038",,,,"0.567","0.567"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000266041","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000266041",,,,"0.982","0.982"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000220809","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000220809",,"0.9",,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000227507","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000227507",,,,"0.6","0.6"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000477713","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000477713","0.9","0.943",,"0.999","0.982"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000342681","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000342681",,"0.909",,"0.958","0.561"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364898","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364898","0.9","0.292",,"0.926",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000408146","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000408146","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364080","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000364080","0.5",,,"0.803","0.623"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000292303","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000292303",,"0.935",,"0.999","0.988"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000431445","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000431445","0.9",,,"0.964","0.655"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000367459","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000367459","0.4",,,"0.4",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000396330","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000396330","0.5",,,"0.499",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000373570","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000373570",,,,"0.445","0.445"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000378786","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000378786","0.9","0.9",,"0.989",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000265162","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000265162",,,,"0.981","0.981"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000302935","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000302935","0.9",,,"0.994","0.946"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000295756","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000295756","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000346671","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000346671",,,,"0.95","0.95"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000419945","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000419945",,,,"0.982","0.982"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000306157","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000306157","0.4",,,"0.4",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000359663","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000359663",,,,"0.679","0.679"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000386559","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000386559","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000215637","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000215637",,,,"0.52","0.52"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000300692","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000300692","0.9",,,"0.927","0.307"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000376197","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000376197","0.4",,,"0.4",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000482259","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000482259",,,,"0.538","0.538"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000371958","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000371958",,,,"0.585","0.585"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733",,,,"0.412","0.413"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832",,,,"0.408","0.409"
"ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000367220","false","ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000367220",,"0.422",,"0.422",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000354566","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000354566","0.9",,,"0.9",
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000346839",,,,"0.785","0.785"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000358490","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000358490",,,,"0.936","0.936"
"ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000386884","false","ppp","9606.ENSP00000011653 (ppp) 9606.ENSP00000386884",,"0.457",,"0.989","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000296526","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000296526",,,,"0.679","0.679"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000164024","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000164024",,,,"0.48","0.48"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000442954","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000442954","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000263674","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000263674",,,,"0.576","0.576"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000400010","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000400010",,,,"0.495","0.495"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000263923","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000263923",,,,"0.982","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000256103","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000256103",,,,"0.63","0.63"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000289746","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000289746","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000219022","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000219022",,,,"0.775","0.775"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000377508","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000377508","0.54",,,"0.545","0.053"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000224721","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000224721","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000457421","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000457421",,,,"0.982","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000264025","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000264025",,,,"0.965","0.965"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000369129","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000369129",,,,"0.63","0.63"
"ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000293831","false","ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000293831",,"0.219",,"0.441","0.314"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269571","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269571",,,,"0.473","0.473"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268613","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268613","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000381058","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000381058","0.54",,,"0.54",
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000380070","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000380070",,"0.236",,"0.541","0.424"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000331983","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000331983",,,,"0.541","0.541"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000346839",,"0.292",,"0.618","0.483"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000172229","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000172229",,"0.457",,"0.989","0.981"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000361087","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000361087",,,,"0.652","0.652"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000414856","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000414856",,"0.236",,"0.794","0.742"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000228841","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000228841",,"0.626",,"0.626",
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000269571","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000269571",,,,"0.412","0.412"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000335196","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000335196",,,,"0.43","0.43"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000347451","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000347451",,,,"0.646","0.646"
