"ensembl_gene_id","external_gene_name","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","page_rank","cluster","source"
"ENSG00000034971","MYOC","myocilin ","protein_coding",5,3128,0.000289939112786315,2.55741250171305e-15,0.00499076999626258,"yellowgreen","subnet"
"ENSG00000040608","RTN4R","reticulon 4 receptor ","protein_coding",3,0,0.000254647313470843,0,0.00258220297047664,"yellowgreen","subnet"
"ENSG00000046653","GPM6B","glycoprotein M6B ","protein_coding",1,0,0.000238663484486874,0,0.00149183630829787,"yellowgreen","subnet"
"ENSG00000048392","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B ","protein_coding",1,0,0.00657894736842105,0,0.00133839595163999,"maroon1","subnet"
"ENSG00000048540","LMO3","LIM domain only 3 ","protein_coding",2,168,0.0112359550561798,0,0.00197223320902339,"gold","subnet"
"ENSG00000054219","LY75","lymphocyte antigen 75 ","protein_coding",1,0,0.000245278390973755,1.67773261432898e-15,0.00124672128973749,"tomato","subnet"
"ENSG00000055955","ITIH4","inter-alpha-trypsin inhibitor heavy chain 4 ","protein_coding",7,3605,0.00026123301985371,1.65405991411686e-14,0.00720301104012461,"tomato","subnet"
"ENSG00000057593","F7","coagulation factor VII ","protein_coding",7,15548,0.000472589792060492,9.76186108549401e-07,0.00421944782578492,"tomato","subnet"
"ENSG00000064195","DLX3","distal-less homeobox 3 ","protein_coding",2,0,0.00934579439252336,0,0.00161216484904592,"gold","subnet"
"ENSG00000066279","ASPM","assembly factor for spindle microtubules ","protein_coding",2,135,0.00694444444444444,0,0.00239996138206626,"maroon1","subnet"
"ENSG00000069431","ABCC9","ATP binding cassette subfamily C member 9 ","protein_coding",10,9225,0.000348068221371389,0.890156909075492,0.00344184667644163,"saddlebrown","subnet"
"ENSG00000069764","PLA2G10","phospholipase A2 group X ","protein_coding",6,26,0.000291545189504373,2.26832834801672e-12,0.00305349046672924,"tomato","subnet"
"ENSG00000070190","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1 ","protein_coding",2,496,0.000393236335037357,1.33874619159398e-08,0.00218233832036893,"tomato","subnet"
"ENSG00000070404","FSTL3","follistatin like 3 ","protein_coding",2,0,0.00019782393669634,7.39787889379094e-09,0.00178660379877283,"royalblue","subnet"
"ENSG00000070886","EPHA8","EPH receptor A8 ","protein_coding",2,249,0.0003584229390681,1.41582650375369e-09,0.00252966448858836,"tomato","subnet"
"ENSG00000071539","TRIP13","thyroid hormone receptor interactor 13 ","protein_coding",5,129,0.0072992700729927,2.40902054285465e-17,0.00612965224911778,"gold","subnet"
"ENSG00000072571","HMMR","hyaluronan mediated motility receptor ","protein_coding",4,167,0.0078740157480315,0,0.00460818682821803,"maroon1","subnet"
"ENSG00000074696","HACD3","3-hydroxyacyl-CoA dehydratase 3 ","protein_coding",3,0,0.0002154243860405,0,0.00247511474738448,"tomato","subnet"
"ENSG00000075702","WDR62","WD repeat domain 62 ","protein_coding",2,112,0.00598802395209581,0,0.00248725793876328,"maroon1","subnet"
"ENSG00000075891","PAX2","paired box 2 ","protein_coding",1,0,0.00952380952380952,0,0.00103275113950735,"gold","subnet"
"ENSG00000078081","LAMP3","lysosomal associated membrane protein 3 ","protein_coding",1,0,0.000255427841634738,0.000125400505382187,0.00127791333895322,"royalblue","subnet"
"ENSG00000078098","FAP","fibroblast activation protein alpha ","protein_coding",1,0,0.00552486187845304,0,0.00139719759968499,"springgreen","subnet"
"ENSG00000078399","HOXA9","homeobox A9 ","protein_coding",1,0,0.0087719298245614,0,0.00100537156824241,"gold","subnet"
"ENSG00000079337","RAPGEF3","Rap guanine nucleotide exchange factor 3 ","protein_coding",1,0,0.004,0,0.00151986691069312,"maroon1","subnet"
"ENSG00000079435","LIPE","lipase E, hormone sensitive type ","protein_coding",5,6618,0.000308832612723904,2.1984331768236e-14,0.00486175130752966,"tomato","subnet"
"ENSG00000079462","PAFAH1B3","platelet activating factor acetylhydrolase 1b catalytic subunit 3 ","protein_coding",2,0,0.0277777777777778,0,0.00150763635141138,"cyan","subnet"
"ENSG00000087085","ACHE","acetylcholinesterase (Yt blood group) ","protein_coding",1,0,0.00666666666666667,0,0.00124286167065678,"springgreen","subnet"
"ENSG00000088325","TPX2","TPX2 microtubule nucleation factor ","protein_coding",4,379,0.00925925925925926,0,0.00420498167068879,"maroon1","subnet"
"ENSG00000089199","CHGB","chromogranin B ","protein_coding",1,0,0.0123456790123457,0,0.00132458629204507,"orchid","subnet"
"ENSG00000089356","FXYD3","FXYD domain containing ion transport regulator 3 ","protein_coding",4,0,0.000301114122252334,0.418402106060962,0.00142245951892677,"saddlebrown","subnet"
"ENSG00000090382","LYZ","lysozyme ","protein_coding",4,987,0.000401929260450161,1.85031208385194e-07,0.00379821169017331,"tomato","subnet"
"ENSG00000090661","CERS4","ceramide synthase 4 ","protein_coding",3,0,0.000258397932816537,0.000166903101486468,0.00227004258785776,"royalblue","subnet"
"ENSG00000090924","PLEKHG2","pleckstrin homology and RhoGEF domain containing G2 ","protein_coding",3,6363,0.000361402240693892,1.90711856714591e-12,0.00269874878538437,"tomato","subnet"
"ENSG00000093072","ADA2","adenosine deaminase 2 ","protein_coding",1,0,0.00552486187845304,0,0.00139719759968499,"springgreen","subnet"
"ENSG00000100078","PLA2G3","phospholipase A2 group III ","protein_coding",5,0,0.000289351851851852,2.13767942391491e-12,0.00254108512254444,"tomato","subnet"
"ENSG00000100285","NEFH","neurofilament heavy chain ","protein_coding",1,0,0.00027063599458728,2.38653652272234e-16,0.00136041024188956,"tomato","subnet"
"ENSG00000100344","PNPLA3","patatin like domain 3, 1-acylglycerol-3-phosphate O-acyltransferase  ","protein_coding",2,0,0.000252972426005565,0,0.00213847068522001,"tomato","subnet"
"ENSG00000100526","CDKN3","cyclin dependent kinase inhibitor 3 ","protein_coding",1,0,0.00028604118993135,2.56676454134049e-15,0.00129770164030709,"tomato","subnet"
"ENSG00000101000","PROCR","protein C receptor ","protein_coding",2,249,0.000423190859077444,1.03239148345436e-07,0.00187975096302556,"tomato","subnet"
"ENSG00000101057","MYBL2","MYB proto-oncogene like 2 ","protein_coding",1,0,0.00036563071297989,1.77748192897178e-11,0.00124581956863626,"tomato","subnet"
"ENSG00000101210","EEF1A2","eukaryotic translation elongation factor 1 alpha 2 ","protein_coding",5,10296,0.000390777647518562,0.0104243853358887,0.00481165864282017,"tomato","subnet"
"ENSG00000101282","RSPO4","R-spondin 4 ","protein_coding",1,0,0.000226500566251416,0,0.00133218229399264,"yellowgreen","subnet"
"ENSG00000101405","OXT","oxytocin/neurophysin I prepropeptide ","protein_coding",3,54,0.0121951219512195,0,0.0032523468652119,"orchid","subnet"
"ENSG00000101425","BPI","bactericidal permeability increasing protein ","protein_coding",2,0,0.000400641025641026,1.80959609622687e-07,0.00182576607789531,"tomato","subnet"
"ENSG00000101441","CST4","cystatin S ","protein_coding",2,249,0.000231053604436229,1.43694381669902e-16,0.00247198882067514,"tomato","subnet"
"ENSG00000101447","FAM83D","family with sequence similarity 83 member D ","protein_coding",1,0,0.00632911392405063,0,0.00135130965014726,"maroon1","subnet"
"ENSG00000101470","TNNC2","troponin C2, fast skeletal type ","protein_coding",5,0,0.000289017341040462,4.11084593662708e-15,0.00261041556556698,"tomato","subnet"
"ENSG00000101746","NOL4","nucleolar protein 4 ","protein_coding",2,31,0.00483091787439614,0,0.00252681831781806,"maroon1","subnet"
"ENSG00000101825","MXRA5","matrix remodeling associated 5 ","protein_coding",1,0,0.00578034682080925,0,0.00137065674516053,"gold","subnet"
"ENSG00000102359","SRPX2","sushi repeat containing protein X-linked 2 ","protein_coding",2,1701,0.000343997248022016,2.52937407123457e-09,0.00216016459790899,"tomato","subnet"
"ENSG00000102854","MSLN","mesothelin ","protein_coding",2,1701,0.000260145681581686,1.55745816460824e-14,0.0020024375896245,"tomato","subnet"
"ENSG00000103202","NME4","NME/NM23 nucleoside diphosphate kinase 4 ","protein_coding",2,0,0.00037593984962406,0.000133696292306009,0.00192288584542166,"tomato","subnet"
"ENSG00000103353","UBFD1","ubiquitin family domain containing 1 ","protein_coding",1,0,0.000317158261972724,1.33909974726272e-06,0.00144655774095824,"tomato","subnet"
"ENSG00000104763","ASAH1","N-acylsphingosine amidohydrolase 1 ","protein_coding",3,0,0.000258397932816537,0.000166903101486488,0.00227004258785682,"royalblue","subnet"
"ENSG00000104889","RNASEH2A","ribonuclease H2 subunit A ","protein_coding",1,0,0.0263157894736842,0,0.00079887626652042,"cyan","subnet"
"ENSG00000104936","DMPK","DM1 protein kinase ","protein_coding",1,0,0.000309693403530505,2.16498841553935e-10,0.00147554864868616,"tomato","subnet"
"ENSG00000104951","IL4I1","interleukin 4 induced 1 ","protein_coding",2,68,0.00490196078431373,0,0.00229979065127797,"springgreen","subnet"
"ENSG00000105048","TNNT1","troponin T1, slow skeletal type ","protein_coding",5,0,0.000289017341040462,4.09766698035032e-15,0.00261041556556562,"tomato","subnet"
"ENSG00000105219","CCNP","cyclin P ","protein_coding",1,0,0.000285959393766085,2.54268334496409e-15,0.00129387822097398,"tomato","subnet"
"ENSG00000105366","SIGLEC8","sialic acid binding Ig like lectin 8 ","protein_coding",1,0,0.000240153698366955,0,0.0013679506614578,"tomato","subnet"
"ENSG00000105501","SIGLEC5","sialic acid binding Ig like lectin 5 ","lncRNA",1,0,0.000356125356125356,0.00109039619473167,0.0011900519184307,"tomato","subnet"
"ENSG00000105664","COMP","cartilage oligomeric matrix protein ","protein_coding",4,744,0.000377500943752359,1.50381744539361e-06,0.00455420281848518,"tomato","subnet"
"ENSG00000105695","MAG","myelin associated glycoprotein ","protein_coding",3,0,0.000254647313470843,0,0.00258220297047525,"yellowgreen","subnet"
"ENSG00000105717","PBX4","PBX homeobox 4 ","protein_coding",4,31.65,0.00970873786407767,0,0.00318954325287363,"gold","subnet"
"ENSG00000106077","ABHD11","abhydrolase domain containing 11 ","protein_coding",1,0,0.000275027502750275,3.09575349342153e-12,0.00144736556965848,"tomato","subnet"
"ENSG00000106113","CRHR2","corticotropin releasing hormone receptor 2 ","protein_coding",2,0,0.0043859649122807,0,0.00224476522025552,"springgreen","subnet"
"ENSG00000106236","NPTX2","neuronal pentraxin 2 ","protein_coding",2,38,0.0102040816326531,0,0.00244214287130664,"orchid","subnet"
"ENSG00000106327","TFR2","transferrin receptor 2 ","protein_coding",3,35,0.00602409638554217,0,0.00323882673896369,"springgreen","subnet"
"ENSG00000106460","TMEM106B","transmembrane protein 106B ","protein_coding",2,1225,0.000255689082076195,0,0.00201868120898097,"tomato","subnet"
"ENSG00000106511","MEOX2","mesenchyme homeobox 2 ","protein_coding",4,129,0.0169491525423729,0,0.00447753268332535,"orchid","subnet"
"ENSG00000106852","LHX6","LIM homeobox 6 ","protein_coding",4,86.25,0.0108695652173913,0,0.00381405776175317,"gold","subnet"
"ENSG00000108576","SLC6A4","solute carrier family 6 member 4 ","protein_coding",2,249,0.000253742704897234,1.17214203408744e-17,0.00263474437446166,"yellowgreen","subnet"
"ENSG00000109255","NMU","neuromedin U ","protein_coding",2,11,0.0227272727272727,0,0.00226532140496927,"mediumseagreen","subnet"
"ENSG00000109846","CRYAB","crystallin alpha B ","protein_coding",2,496,0.000365898280278083,1.95708606479804e-08,0.00228266863284842,"tomato","subnet"
"ENSG00000110169","HPX","hemopexin ","protein_coding",1,0,0.000219635405227323,0,0.00111335372827806,"tomato","subnet"
"ENSG00000111245","MYL2","myosin light chain 2 ","protein_coding",3,3304,0.000309981401115933,2.38262299047172e-14,0.00289329577628739,"tomato","subnet"
"ENSG00000111275","ALDH2","aldehyde dehydrogenase 2 family member ","protein_coding",4,210,0.00813008130081301,0,0.00328334215662924,"springgreen","subnet"
"ENSG00000111729","CLEC4A","C-type lectin domain family 4 member A ","protein_coding",1,0,0.000245278390973755,1.6724404396991e-15,0.00124672128973749,"tomato","subnet"
"ENSG00000111860","CEP85L","centrosomal protein 85 like ","protein_coding",1,0,0.000294724432655467,2.86247322675359e-11,0.00136943248211608,"tomato","subnet"
"ENSG00000112874","NUDT12","nudix hydrolase 12 ","protein_coding",2,0,0.000323939099449304,3.45089042272655e-11,0.0018210072714974,"tomato","subnet"
"ENSG00000113303","BTNL8","butyrophilin like 8 ","protein_coding",7,3253,0.000272331154684096,1.67753698919675e-16,0.00680361569022985,"tomato","subnet"
"ENSG00000113971","NPHP3","nephrocystin 3 ","protein_coding",2,32,0.03125,0,0.00234036253781462,"mediumseagreen","subnet"
"ENSG00000114626","ABTB1","ankyrin repeat and BTB domain containing 1 ","protein_coding",1,0,0.000356125356125356,0.00109039619473167,0.0011900519184307,"tomato","subnet"
"ENSG00000114698","PLSCR4","phospholipid scramblase 4 ","protein_coding",1,0,0.00606060606060606,0,0.00141411083150178,"gold","subnet"
"ENSG00000114854","TNNC1","troponin C1, slow skeletal and cardiac type ","protein_coding",5,0,0.000289017341040462,4.11677646695162e-15,0.00261041556556949,"tomato","subnet"
"ENSG00000115507","OTX1","orthodenticle homeobox 1 ","protein_coding",1,0,0.000345065562456867,1.57300096538002e-07,0.00133983804807912,"tomato","subnet"
"ENSG00000115657","ABCB6","ATP binding cassette subfamily B member 6 (LAN blood group) ","protein_coding",9,0,0.00032488628979857,0.881137806278807,0.00279871378559474,"saddlebrown","subnet"
"ENSG00000115844","DLX2","distal-less homeobox 2 ","protein_coding",3,56.75,0.0101010101010101,0,0.00256231038029086,"gold","subnet"
"ENSG00000116031","CD207","CD207 molecule ","protein_coding",3,497,0.000245519273262951,1.71875211574038e-15,0.00362554380056657,"tomato","subnet"
"ENSG00000116039","ATP6V1B1","ATPase H+ transporting V1 subunit B1 ","protein_coding",3,0,0.000272628135223555,0.00149964558773181,0.00233737934172704,"royalblue","subnet"
"ENSG00000116138","DNAJC16","DnaJ heat shock protein family (Hsp40) member C16 ","protein_coding",1,0,0.000255036980362153,0,0.00119822328296433,"tomato","subnet"
"ENSG00000116396","KCNC4","potassium voltage-gated channel subfamily C member 4 ","protein_coding",1,0,0.000357142857142857,3.49675719728125e-11,0.00116421766262604,"tomato","subnet"
"ENSG00000117215","PLA2G2D","phospholipase A2 group IID ","protein_coding",7,3092,0.000311429461227032,5.38726870679534e-12,0.00358132158358292,"tomato","subnet"
"ENSG00000117322","CR2","complement C3d receptor 2 ","protein_coding",2,249,0.000245398773006135,1.69374813502312e-15,0.00244693658945686,"tomato","subnet"
"ENSG00000117362","APH1A","aph-1 homolog A, gamma-secretase subunit ","protein_coding",1,0,0.00037202380952381,1.27776217972134e-10,0.00127865983118695,"tomato","subnet"
"ENSG00000117724","CENPF","centromere protein F ","protein_coding",3,112,0.00657894736842105,0,0.00314447396751459,"maroon1","subnet"
"ENSG00000117983","MUC5B","mucin 5B, oligomeric mucus/gel-forming ","protein_coding",6,1477,0.000245037980887037,1.74574323595875e-15,0.00628696555254924,"tomato","subnet"
"ENSG00000118194","TNNT2","troponin T2, cardiac type ","protein_coding",5,0,0.000289017341040462,4.10557435411638e-15,0.00261041556556418,"tomato","subnet"
"ENSG00000118432","CNR1","cannabinoid receptor 1 ","protein_coding",3,185,0.0072463768115942,0,0.00329970352741436,"springgreen","subnet"
"ENSG00000119185","ITGB1BP1","integrin subunit beta 1 binding protein 1 ","protein_coding",2,496,0.000376364320662401,0.000121050689484923,0.00218014715292538,"tomato","subnet"
"ENSG00000119408","NEK6","NIMA related kinase 6 ","protein_coding",3,21,0.0227272727272727,1.95850358536653e-18,0.00398436835473165,"mediumseagreen","subnet"
"ENSG00000120049","KCNIP2","potassium voltage-gated channel interacting protein 2 ","protein_coding",4,315,0.000426803243704652,1.55495405081216e-09,0.00321491788841868,"tomato","subnet"
"ENSG00000120088","CRHR1","corticotropin releasing hormone receptor 1 ","protein_coding",4,101,0.00515463917525773,0,0.00432315318823054,"springgreen","subnet"
"ENSG00000120149","MSX2","msh homeobox 2 ","protein_coding",3,54,0.00840336134453781,0,0.0028676040285025,"gold","subnet"
"ENSG00000120693","SMAD9","SMAD family member 9 ","protein_coding",1,0,0.00588235294117647,0,0.00122488226651375,"springgreen","subnet"
"ENSG00000120907","ADRA1A","adrenoceptor alpha 1A ","protein_coding",1,0,0.0112359550561798,0,0.00127915745723027,"orchid","subnet"
"ENSG00000121068","TBX2","T-box transcription factor 2 ","protein_coding",2,28,0.00689655172413793,0,0.00234961599061265,"gold","subnet"
"ENSG00000121101","TEX14","testis expressed 14, intercellular bridge forming factor ","protein_coding",2,20,0.00925925925925926,1.21734817073012e-17,0.00269800370681887,"orchid","subnet"
"ENSG00000121361","KCNJ8","potassium inwardly rectifying channel subfamily J member 8 ","protein_coding",9,0,0.00032488628979857,0.881137806278806,0.00279871378558719,"saddlebrown","subnet"
"ENSG00000121716","PILRB","paired immunoglobin like type 2 receptor beta ","protein_coding",2,1036.5,0.000273373428102788,0.00118626173772331,0.00189931114648231,"royalblue","subnet"
"ENSG00000121764","HCRTR1","hypocretin receptor 1 ","protein_coding",2,128,0.00606060606060606,0,0.0022256560010837,"springgreen","subnet"
"ENSG00000122641","INHBA","inhibin subunit beta A ","protein_coding",3,124,0.000208029956313709,3.53625318960693e-08,0.00249623620521725,"royalblue","subnet"
"ENSG00000123213","NLN","neurolysin ","protein_coding",1,0,0.000271517784414879,2.28423230060912e-16,0.00127134549866138,"tomato","subnet"
"ENSG00000123500","COL10A1","collagen type X alpha 1 chain ","protein_coding",4,744,0.000295246530853262,2.95962166890539e-11,0.00506021468474521,"tomato","subnet"
"ENSG00000123612","ACVR1C","activin A receptor type 1C ","protein_coding",6,987,0.000219250164437623,2.95311806500498e-07,0.00464183094195798,"royalblue","subnet"
"ENSG00000123684","LPGAT1","lysophosphatidylglycerol acyltransferase 1 ","protein_coding",3,13,0.037037037037037,0,0.00211868228053071,"cyan","subnet"
"ENSG00000123689","G0S2","G0/G1 switch 2 ","protein_coding",1,0,0.000252844500632111,0,0.00122430820536949,"tomato","subnet"
"ENSG00000123838","C4BPA","complement component 4 binding protein alpha ","protein_coding",5,176.166666666667,0.000429000429000429,7.84082002825467e-06,0.00293981001997901,"tomato","subnet"
"ENSG00000123975","CKS2","CDC28 protein kinase regulatory subunit 2 ","protein_coding",4,1469,0.00033288948069241,2.06855420235409e-13,0.00402796626465436,"tomato","subnet"
"ENSG00000124159","MATN4","matrilin 4 ","protein_coding",1,0,0.000345065562456867,1.57300096550569e-07,0.00133983804807912,"tomato","subnet"
"ENSG00000124491","F13A1","coagulation factor XIII A chain ","protein_coding",1,0,0.000392618767177071,1.32393657315322e-08,0.00110723091271888,"tomato","subnet"
"ENSG00000124688","MAD2L1BP","MAD2L1 binding protein ","protein_coding",2,138,0.00840336134453781,0,0.00235359290101731,"gold","subnet"
"ENSG00000125505","MBOAT7","membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7 ","protein_coding",3,13,0.0344827586206897,0,0.00201361267452016,"cyan","subnet"
"ENSG00000125813","PAX1","paired box 1 ","protein_coding",1,0,0.0126582278481013,0,0.00132354564435731,"orchid","subnet"
"ENSG00000125878","TCF15","transcription factor 15 ","protein_coding",1,0,0.0126582278481013,0,0.00132354564435731,"orchid","subnet"
"ENSG00000126010","GRPR","gastrin releasing peptide receptor ","protein_coding",2,0,0.000254971953085161,0,0.00221877210492188,"tomato","subnet"
"ENSG00000126246","IGFLR1","IGF like family receptor 1 ","protein_coding",1,0,1,5.83707727620919e-18,0.00248046632767278,"orchid","subnet"
"ENSG00000126759","CFP","complement factor properdin ","protein_coding",4,4440.8,0.000415627597672485,1.39048671653891e-05,0.00360256869050455,"tomato","subnet"
"ENSG00000126787","DLGAP5","DLG associated protein 5 ","protein_coding",4,205,0.00813008130081301,0,0.00456850263030823,"maroon1","subnet"
"ENSG00000127241","MASP1","MBL associated serine protease 1 ","protein_coding",5,0,0.000449640287769784,9.56627408887063e-07,0.00279333508411048,"tomato","subnet"
"ENSG00000127472","PLA2G5","phospholipase A2 group V ","protein_coding",5,0,0.000289351851851852,2.137693261819e-12,0.0025410851225403,"tomato","subnet"
"ENSG00000127564","PKMYT1","protein kinase, membrane associated tyrosine/threonine 1 ","protein_coding",1,0,0.000307408545957578,2.16147971804552e-14,0.00122801278039045,"tomato","subnet"
"ENSG00000127863","TNFRSF19","TNF receptor superfamily member 19 ","protein_coding",4,984,0.00025490695895998,0,0.00352489854868897,"yellowgreen","subnet"
"ENSG00000128271","ADORA2A","adenosine A2a receptor ","protein_coding",5,330,0.00869565217391304,0,0.00512230424415222,"springgreen","subnet"
"ENSG00000128285","MCHR1","melanin concentrating hormone receptor 1 ","protein_coding",4,35,0.0333333333333333,0,0.00352463999652133,"mediumseagreen","subnet"
"ENSG00000128573","FOXP2","forkhead box P2 ","protein_coding",1,0,0.000316856780735108,1.97647367462076e-13,0.0013925608641929,"tomato","subnet"
"ENSG00000128683","GAD1","glutamate decarboxylase 1 ","protein_coding",2,20,0.010752688172043,0,0.00252595259086525,"orchid","subnet"
"ENSG00000128710","HOXD10","homeobox D10 ","protein_coding",1,0,0.0087719298245614,0,0.00100537156824241,"gold","subnet"
"ENSG00000128918","ALDH1A2","aldehyde dehydrogenase 1 family member A2 ","protein_coding",5,407,0.00961538461538462,0,0.00398426944068323,"springgreen","subnet"
"ENSG00000129159","KCNC1","potassium voltage-gated channel subfamily C member 1 ","protein_coding",4,497,0.000392003136025088,3.34296451068637e-10,0.00372775394576216,"tomato","subnet"
"ENSG00000129226","CD68","CD68 molecule ","protein_coding",3,497,0.000272776868521549,0.00119885156948919,0.00319709431694842,"royalblue","subnet"
"ENSG00000129244","ATP1B2","ATPase Na+/K+ transporting subunit beta 2 ","protein_coding",12,183.75,0.00032520325203252,1,0.00370725730510659,"saddlebrown","subnet"
"ENSG00000129757","CDKN1C","cyclin dependent kinase inhibitor 1C ","protein_coding",1,0,0.00028604118993135,2.56659594336469e-15,0.00129770164030709,"tomato","subnet"
"ENSG00000130037","KCNA5","potassium voltage-gated channel subfamily A member 5 ","protein_coding",3,11351,0.000412711514651259,1.64702220464326e-10,0.0026868024157554,"tomato","subnet"
"ENSG00000130226","DPP6","dipeptidyl peptidase like 6 ","protein_coding",5,8019,0.000433463372345037,1.57104569842933e-09,0.00407849364033691,"tomato","subnet"
"ENSG00000130595","TNNT3","troponin T3, fast skeletal type ","protein_coding",6,1225,0.00031104199066874,2.34516232205802e-14,0.00327009198941119,"tomato","subnet"
"ENSG00000131016","AKAP12","A-kinase anchoring protein 12 ","protein_coding",2,249,0.000354484225451967,1.88477756957737e-12,0.00231686356382969,"tomato","subnet"
"ENSG00000131095","GFAP","glial fibrillary acidic protein ","protein_coding",3,249,0.000290275761973875,2.61382461221332e-15,0.00310341982806589,"tomato","subnet"
"ENSG00000131187","F12","coagulation factor XII ","protein_coding",6,7183.20000000001,0.000461041954817888,9.68613068334846e-07,0.00350659533895987,"tomato","subnet"
"ENSG00000131471","AOC3","amine oxidase copper containing 3 ","protein_coding",3,75,0.00680272108843537,0,0.00263606569547318,"springgreen","subnet"
"ENSG00000131480","AOC2","amine oxidase copper containing 2 ","protein_coding",3,75,0.00680272108843537,0,0.00263606569547437,"springgreen","subnet"
"ENSG00000132031","MATN3","matrilin 3 ","protein_coding",1,0,0.000345065562456867,1.57300096548906e-07,0.00133983804807912,"tomato","subnet"
"ENSG00000132207","SLX1A","SLX1 homolog A, structure-specific endonuclease subunit ","protein_coding",2,31,0.00641025641025641,0,0.0026106757055582,"maroon1","subnet"
"ENSG00000132386","SERPINF1","serpin family F member 1 ","protein_coding",2,249,0.000252972426005565,4.98457984959722e-18,0.00241184761197269,"tomato","subnet"
"ENSG00000132518","GUCY2D","guanylate cyclase 2D, retinal ","protein_coding",2,31,0.00434782608695652,0,0.00274112335059319,"maroon1","subnet"
"ENSG00000132622","HSPA12B","heat shock protein family A (Hsp70) member 12B ","protein_coding",1,0,0.000325732899022801,1.97139990837247e-13,0.00135673696377916,"tomato","subnet"
"ENSG00000132681","ATP1A4","ATPase Na+/K+ transporting subunit alpha 4 ","protein_coding",12,183.75,0.00032520325203252,1,0.00370725730509918,"saddlebrown","subnet"
"ENSG00000132938","MTUS2","microtubule associated scaffold protein 2 ","protein_coding",2,0,0.000272553829381303,0.00134278186966882,0.00167512186157028,"royalblue","subnet"
"ENSG00000133636","NTS","neurotensin ","protein_coding",4,1712,0.00029120559114735,2.36729061333146e-15,0.00423188493887205,"tomato","subnet"
"ENSG00000133687","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1 ","protein_coding",1,0,0.00666666666666667,0,0.00124286167065678,"springgreen","subnet"
"ENSG00000134138","MEIS2","Meis homeobox 2 ","protein_coding",8,113.85,0.0121951219512195,0,0.00571099558405082,"gold","subnet"
"ENSG00000134291","TMEM106C","transmembrane protein 106C ","protein_coding",2,984,0.000240847784200385,0,0.0019304892376862,"tomato","subnet"
"ENSG00000134443","GRP","gastrin releasing peptide ","protein_coding",4,987,0.000272108843537415,2.36523654944301e-16,0.00424206929696178,"tomato","subnet"
"ENSG00000134571","MYBPC3","myosin binding protein C3 ","protein_coding",2,3961,0.000358551452133381,1.88527303655702e-12,0.00198206813852626,"tomato","subnet"
"ENSG00000135298","ADGRB3","adhesion G protein-coupled receptor B3 ","protein_coding",1,0,0.00540540540540541,0,0.00145647784570874,"maroon1","subnet"
"ENSG00000135406","PRPH","peripherin ","protein_coding",2,249,0.000290191526407429,2.33447192338446e-15,0.00232550657114945,"tomato","subnet"
"ENSG00000135723","FHOD1","formin homology 2 domain containing 1 ","protein_coding",1,0,0.000231267345050879,1.69442252692634e-16,0.00141201799966985,"tomato","subnet"
