"","gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000164078","ENSG00000164078",-5.13409937959718,2.26609970949659,910.283694714958,5.70536054414161e-200,1.39464368856795e-197
"ENSG00000115760","ENSG00000115760",-2.91098053231748,7.21667822002927,908.411610725647,1.45628720303181e-199,3.49508928727635e-197
"ENSG00000171316","ENSG00000171316",-4.50546221344261,3.99149971188555,906.211322382211,4.38085640377315e-199,1.03263043803224e-196
"ENSG00000185900","ENSG00000185900",-5.21442761646194,1.30913573466231,902.666533881837,2.58314782614126e-198,5.98202654474818e-196
"ENSG00000105357","ENSG00000105357",-7.8290260493413,3.67516206592405,898.20011479519,2.41598692840448e-197,5.49845300947227e-195
"ENSG00000021826","ENSG00000021826",-5.34497701844416,4.480390898182,890.201378328782,1.32414710840581e-195,2.9624986154164e-193
"ENSG00000171475","ENSG00000171475",-4.03819595993015,5.96024883103059,890.094767695611,1.39672977170351e-195,3.07280549774772e-193
"ENSG00000127334","ENSG00000127334",-3.61251839254397,5.080206644368,883.607531629719,3.59238323418746e-194,7.77368175266795e-192
"ENSG00000102931","ENSG00000102931",-4.26898693111519,1.34937962882486,883.5184790894,3.75614207399036e-194,7.99694764139883e-192
"ENSG00000136379","ENSG00000136379",-4.87349027461493,2.74967726712699,866.2898457814,2.09005967085727e-190,4.37917264370094e-188
"ENSG00000142197","ENSG00000142197",-3.6715316827229,3.722658421622,861.762738794048,2.01531350196745e-189,4.15658409780787e-187
"ENSG00000144426","ENSG00000144426",-4.09622418704014,4.54836648294758,855.611852456005,4.38068948406601e-188,8.89616941379558e-186
"ENSG00000131781","ENSG00000131781",-4.58911524201969,3.40897724918182,848.026438305803,1.9526455254368e-186,3.9052910508736e-184
"ENSG00000006453","ENSG00000006453",-5.16113281381105,2.82205701849561,836.606809708206,5.93336823643882e-184,1.16896210031332e-181
"ENSG00000120875","ENSG00000120875",-5.98612466923985,2.51319264068499,829.011843161293,2.65768151508759e-182,5.15902882340532e-180
"ENSG00000167232","ENSG00000167232",-3.26758638611661,5.04872105359443,828.839456820907,2.89721819768437e-182,5.5425043781788e-180
"ENSG00000188993","ENSG00000188993",-5.27479089207088,1.56896759417849,826.859402699596,7.80661246215147e-182,1.47210406429142e-179
"ENSG00000141738","ENSG00000141738",-7.85258211948507,3.9368078358116,823.479411741597,4.23941225113205e-181,7.88172418520325e-179
"ENSG00000177054","ENSG00000177054",-3.05720948390133,3.6566941215164,809.663409671226,4.27639243539763e-178,7.840052798229e-176
"ENSG00000117724","ENSG00000117724",-6.42259729364303,3.70164493169746,805.608110070955,3.25658434094942e-177,5.8886182603469e-175
"ENSG00000119888","ENSG00000119888",-8.81195966501407,4.64358562874629,804.176887209308,6.66704818122865e-177,1.18925724313808e-174
"ENSG00000198478","ENSG00000198478",-4.85258605348701,4.77010802599437,801.268176137339,2.85980931006546e-176,5.0332643857152e-174
"ENSG00000175073","ENSG00000175073",-3.27754067149977,4.63107428447742,794.047070011669,1.06253017468152e-174,1.84544714549949e-172
"ENSG00000112893","ENSG00000112893",-4.07156187766856,4.62544727080538,791.955079170617,3.02818724207243e-174,5.19117812926703e-172
"ENSG00000137845","ENSG00000137845",-2.67340277284619,6.15444615032682,788.968360844748,1.3506996487112e-173,2.28579940551125e-171
"ENSG00000058085","ENSG00000058085",-5.45913753958046,3.39383360707027,787.937975294019,2.26249291944799e-173,3.78036791603968e-171
"ENSG00000070526","ENSG00000070526",-6.77535372501612,3.579836180311,787.017291074292,3.58727363077003e-173,5.91900149077055e-171
"ENSG00000117620","ENSG00000117620",-3.3106558086093,5.16014962749747,786.034858275726,5.86634533932992e-173,9.55997018261171e-171
"ENSG00000102471","ENSG00000102471",-3.37979855118147,4.22215357818061,785.083272192979,9.44635567012481e-173,1.52063286397131e-170
"ENSG00000165209","ENSG00000165209",-3.33873302018348,3.70152906857847,776.958593502398,5.51783908873362e-171,8.77535855075708e-169
"ENSG00000152422","ENSG00000152422",-4.28698765918191,2.09745825506267,773.326882406159,3.39938106669939e-170,5.34188453338476e-168
"ENSG00000083857","ENSG00000083857",-4.39105267780625,6.69910949438618,771.499382947796,8.48689358829048e-170,1.31796465135805e-167
"ENSG00000160180","ENSG00000160180",-7.05415798883102,4.126081898328,768.992683255431,2.97698429468586e-169,4.56932473137829e-167
"ENSG00000047597","ENSG00000047597",-6.06067587136142,1.96023552698983,761.220832671805,1.45751320215576e-167,2.21139934120184e-165
"ENSG00000146426","ENSG00000146426",-3.95919593893933,1.40657448445571,760.716621369031,1.87604864291697e-167,2.81407296437545e-165
"ENSG00000152332","ENSG00000152332",-2.55834022704288,6.21051947712326,760.618797810645,1.97021700528136e-167,2.92211960333864e-165
"ENSG00000103067","ENSG00000103067",-5.66234001290887,1.61289734290223,746.623331437575,2.17577051897963e-164,3.19113009450346e-162
"ENSG00000176920","ENSG00000176920",-4.89438656816983,2.02325733975373,741.635125576258,2.64386925685068e-163,3.83506309784934e-161
"ENSG00000135048","ENSG00000135048",-5.13393868998469,5.02791813698954,741.294291166234,3.13581748092625e-163,4.49921638567679e-161
"ENSG00000196586","ENSG00000196586",-3.8804150516178,5.40399436234141,738.684575924579,1.15826250475988e-162,1.64398549062693e-160
"ENSG00000137960","ENSG00000137960",-4.23729941174061,2.94988669327053,737.137468829235,2.51310758564451e-162,3.52904469473484e-160
"ENSG00000197249","ENSG00000197249",-7.97828690274268,5.71953248090541,731.272816736697,4.73624257613491e-161,6.58088442157693e-159
"ENSG00000160190","ENSG00000160190",-3.14332038069187,3.80247749803809,728.718145770247,1.70189022752675e-160,2.34009906284928e-158
"ENSG00000204604","ENSG00000204604",-3.44645378651751,3.25693796471056,726.006114366777,6.61681698873837e-160,9.00432827333469e-158
"ENSG00000083223","ENSG00000083223",-2.84411333892189,5.08783395693795,723.334141116876,2.52150134672575e-159,3.39630793640612e-157
"ENSG00000172292","ENSG00000172292",-4.02241109280234,5.28934584957115,720.699873602681,9.42916437454874e-159,1.2572219166065e-156
"ENSG00000115084","ENSG00000115084",-2.77283636146811,5.69361606483603,716.829506221399,6.54755054867501e-158,8.64276672425101e-156
"ENSG00000139354","ENSG00000139354",-5.11098547600922,2.4172066610503,711.546234863852,9.22419691194063e-157,1.20553860631303e-154
"ENSG00000152284","ENSG00000152284",6.40622919049042,6.11168863009512,710.818241784678,1.32810347609814e-156,1.71872214553877e-154
"ENSG00000123473","ENSG00000123473",-4.63048766542851,1.82795896862015,710.092685276996,1.90987810551435e-156,2.44761077599897e-154
"ENSG00000174501","ENSG00000174501",-4.310428323748,4.19389337467753,707.098219307783,8.55383264670002e-156,1.08567875900423e-153
"ENSG00000061794","ENSG00000061794",-2.78245761315116,4.94375168090143,694.456342038631,4.79971902277914e-153,6.03393248577949e-151
"ENSG00000039068","ENSG00000039068",-6.59246277590409,4.76705331602063,692.811157817379,1.09389740456544e-152,1.36221186228904e-150
"ENSG00000136122","ENSG00000136122",-4.31003053802934,1.28534716448789,691.659378545418,1.94734342359701e-152,2.40233020481126e-150
"ENSG00000156958","ENSG00000156958",-3.03215371691993,3.94591675752275,691.610912976538,1.99517909383876e-152,2.43855222580292e-150
"ENSG00000090382","ENSG00000090382",-8.74575808571921,6.1569292343525,689.556134846497,5.58233036636776e-152,6.76025328771142e-150
"ENSG00000149084","ENSG00000149084",-3.57349038917578,4.56703201569106,688.924412721413,7.65932863350641e-152,9.19119436020769e-150
"ENSG00000105810","ENSG00000105810",-3.97591912668325,4.97072675747497,687.25097517883,1.77051508020414e-151,2.10547739267519e-149
"ENSG00000161533","ENSG00000161533",-2.96509227599579,5.73800307365135,677.921459119477,1.89207200514091e-149,2.22994200605893e-147
"ENSG00000139323","ENSG00000139323",-2.81398917901114,4.23950284396963,675.751452407013,5.60844913002444e-149,6.55146270055953e-147
"ENSG00000170296","ENSG00000170296",6.30945644503701,8.18047909255093,675.075687797986,7.86683111688135e-149,9.10896234586262e-147
"ENSG00000064763","ENSG00000064763",-5.33143405485852,2.31708986877525,673.445230513217,1.77980603375849e-148,2.04290779527062e-146
"ENSG00000101213","ENSG00000101213",-4.73577641232005,1.31772179329102,668.889157539203,1.74253316674577e-147,1.98288256905554e-145
"ENSG00000169992","ENSG00000169992",6.92562406144095,8.01259894259909,659.919118640325,1.55569055251996e-145,1.75513805925329e-143
"ENSG00000145734","ENSG00000145734",-2.35990555290777,5.82550257064416,659.563175624944,1.85922547168418e-145,2.07981154459586e-143
"ENSG00000106688","ENSG00000106688",-5.55180475194882,2.23382460666753,657.523271256737,5.16371512310529e-145,5.72781845588149e-143
"ENSG00000105778","ENSG00000105778",-2.28926166974123,5.71700838449564,656.253415898965,9.75273377258703e-145,1.07280071498457e-142
"ENSG00000162775","ENSG00000162775",-3.17350111911589,3.39625966855326,653.895269122655,3.17666016938172e-144,3.46544745750733e-142
"ENSG00000136052","ENSG00000136052",-3.6549792117851,3.6163724786147,651.641113011522,9.8220494665534e-144,1.0627135488402e-141
"ENSG00000137145","ENSG00000137145",-2.92740590352576,6.35576553838585,649.927998398359,2.31616823141585e-143,2.48564395566579e-141
"ENSG00000131941","ENSG00000131941",-4.80887757360156,3.18427322801214,649.254093317538,3.24587145185636e-143,3.45528251326645e-141
"ENSG00000108375","ENSG00000108375",-5.66032017117806,2.38823149590666,645.76146700824,1.86600660864007e-142,1.97050297872391e-140
"ENSG00000197142","ENSG00000197142",-3.72604904654097,5.12738975316324,644.654361954326,3.24854913461631e-142,3.40324195055042e-140
"ENSG00000165983","ENSG00000165983",-4.52484220829011,2.54273285576457,641.75171704017,1.38984924002538e-141,1.44456771404213e-139
"ENSG00000175305","ENSG00000175305",-4.0953714214791,0.95312764526563,640.421982904189,2.70498463572213e-141,2.78951540558844e-139
"ENSG00000100596","ENSG00000100596",-3.13604187350448,5.71134064067119,639.581603915985,4.12035875043529e-141,4.21618104695704e-139
"ENSG00000133135","ENSG00000133135",-6.42301418737854,2.64552413904331,638.162449494776,8.38651172141158e-141,8.51553497866407e-139
"ENSG00000168528","ENSG00000168528",-6.0440125656825,2.21106468810787,636.058589425767,2.405157916153e-140,2.42351790024577e-138
"ENSG00000106392","ENSG00000106392",-3.59666777411361,4.40200291268402,635.040691458778,4.00427622984884e-140,4.00427622984884e-138
"ENSG00000205413","ENSG00000205413",-4.04027873368983,4.2498019591182,634.190140355641,6.13068466682959e-140,6.08458929339478e-138
"ENSG00000058063","ENSG00000058063",-2.57729981977232,6.10082236400089,633.992907063076,6.76713711094907e-140,6.66613506451699e-138
"ENSG00000112851","ENSG00000112851",-2.37111480322522,6.40380578312319,629.387376846301,6.79299613777267e-139,6.64204066804439e-137
"ENSG00000176597","ENSG00000176597",-4.05623465032097,3.30598056913377,629.34225973506,6.94822608639365e-139,6.74386649561737e-137
"ENSG00000144354","ENSG00000144354",-6.27348722743564,2.41214187467693,628.259117575636,1.19522079365732e-138,1.15159959680852e-136
"ENSG00000029364","ENSG00000029364",-2.16995909116594,5.78062161939128,627.912484817287,1.42179816527872e-138,1.35998085374486e-136
"ENSG00000065361","ENSG00000065361",-6.70072890849272,4.37487125133758,625.44971932921,4.88057888295685e-138,4.63479433489428e-136
"ENSG00000119865","ENSG00000119865",4.38881318501946,5.95046649917975,625.315132123425,5.22087337856587e-138,4.92253775693353e-136
"ENSG00000168615","ENSG00000168615",-3.45348727532531,6.28840251956063,623.170193260941,1.52846140811091e-137,1.43090004163575e-135
"ENSG00000138778","ENSG00000138778",-6.06598965754755,1.90856485172156,621.475130768703,3.57208837125009e-137,3.32053285214797e-135
"ENSG00000112414","ENSG00000112414",-6.5207762228658,4.07604912652597,620.733679280309,5.17827050813047e-137,4.77994200750505e-135
"ENSG00000137364","ENSG00000137364",-2.86472838686583,3.51954052155969,619.474299828381,9.72960264601922e-137,8.91880242551762e-135
"ENSG00000253729","ENSG00000253729",-2.87695572585309,7.52124760899312,616.15741932238,5.12281433841552e-136,4.66352753566103e-134
"ENSG00000197969","ENSG00000197969",-3.82348616163893,5.89222683906038,615.556539711881,6.92148289225977e-136,6.25777905327596e-134
"ENSG00000115884","ENSG00000115884",-5.83196988689124,3.45669184339415,614.913705529097,9.55025517389819e-136,8.57573933982694e-134
"ENSG00000109572","ENSG00000109572",-2.88368886295273,5.95284301375424,609.644095640422,1.33708516030295e-134,1.19253541324318e-132
"ENSG00000196371","ENSG00000196371",-3.4933942650523,3.47776469093432,608.354279335939,2.55092402984914e-134,2.25987900630931e-132
"ENSG00000077782","ENSG00000077782",5.49929167473204,8.67674168420723,607.67787023423,3.57946961441004e-134,3.14993326068083e-132
"ENSG00000205213","ENSG00000205213",-4.36973311608551,6.74060980018521,607.291907844237,4.34277032024654e-134,3.79632902167247e-132
"ENSG00000163463","ENSG00000163463",4.90807764173999,6.15713889746023,606.828658529211,5.4767805045882e-134,4.7561514908266e-132
"ENSG00000115159","ENSG00000115159",-2.69377008693146,5.22298715139055,606.203241558998,7.49128099026807e-134,6.46306595238814e-132
"ENSG00000139517","ENSG00000139517",-3.15253595371662,3.66692563279212,605.961849943689,8.45395269361712e-134,7.24624516595753e-132
"ENSG00000058804","ENSG00000058804",-3.08311865977349,4.33158815955877,605.063814178978,1.32552156543869e-133,1.12883126863165e-131
"ENSG00000135540","ENSG00000135540",-5.45260442662318,2.94959833984835,603.642996090285,2.70036429780787e-133,2.28492363660666e-131
"ENSG00000108984","ENSG00000108984",-5.09116215365712,1.99440829929227,600.574504291348,1.25556695471768e-132,1.05563591097283e-130
"ENSG00000198380","ENSG00000198380",-3.04784210589991,6.35822379256209,599.23822855365,2.45183114394516e-132,2.04836525949849e-130
"ENSG00000140526","ENSG00000140526",-3.06251686737265,6.71210671398039,598.190713905182,4.14318319697401e-132,3.43962378616711e-130
"ENSG00000135535","ENSG00000135535",-2.3149859097405,7.92694229452567,597.347003397508,6.32192031420557e-132,5.21558425921959e-130
"ENSG00000113569","ENSG00000113569",-2.49327547023896,5.01562567846337,594.0089583443,3.36441132725317e-131,2.75839934905229e-129
"ENSG00000145703","ENSG00000145703",-4.29925740810361,4.70628068838339,592.854606330152,5.99783380666848e-131,4.88712384247062e-129
"ENSG00000124486","ENSG00000124486",-2.48875706224823,7.16906976494156,592.179795057438,8.40958012113924e-131,6.81021212264037e-129
"ENSG00000104522","ENSG00000104522",-2.70744866910881,4.82138764845581,591.69912651212,1.06985740956127e-130,8.61104744281022e-129
"ENSG00000100852","ENSG00000100852",-2.48987541223678,6.76775974176525,590.862979438856,1.62629367471687e-130,1.30103493977349e-128
"ENSG00000140987","ENSG00000140987",-3.89358412752642,0.737561984994026,590.189669819558,2.27852110520495e-130,1.81183605956056e-128
"ENSG00000108510","ENSG00000108510",-2.47568215549393,6.48738590314067,589.890939514577,2.64625131406898e-130,2.09164774525212e-128
"ENSG00000124614","ENSG00000124614",8.21635411707809,9.9948003260159,587.648816832561,8.13440862982513e-130,6.39132106629117e-128
"ENSG00000197892","ENSG00000197892",-3.24322197465717,5.67713671781272,586.764213898376,1.26689636657643e-129,9.89528523006446e-128
"ENSG00000105699","ENSG00000105699",-4.21252335094096,4.13576790438555,582.634008679839,1.00261096456254e-128,7.78497925425032e-127
"ENSG00000213047","ENSG00000213047",-3.07494326519043,3.89015396937497,579.899600366621,3.94384371406185e-128,3.04437058629336e-126
"ENSG00000153214","ENSG00000153214",-3.14072952703984,5.02827872350473,576.938866118342,1.73757142404984e-127,1.33348504636383e-125
"ENSG00000106526","ENSG00000106526",-4.00594803859273,0.863528771523994,576.458536211241,2.21016765479958e-127,1.68637069614766e-125
"ENSG00000108352","ENSG00000108352",-4.596116007663,4.0697322357884,576.294373059997,2.39957555568049e-127,1.82036766293003e-125
"ENSG00000154639","ENSG00000154639",-6.46470012449184,2.88750054971461,575.728397518935,3.18600964177162e-127,2.40316155836488e-125
"ENSG00000151693","ENSG00000151693",-3.6019819615732,4.30787414346502,573.812772722726,8.31650682746879e-127,6.23738012060159e-125
"ENSG00000197961","ENSG00000197961",-2.80692681761048,4.96581987504857,573.052835181397,1.21687527369695e-126,9.07500204112977e-125
"ENSG00000123191","ENSG00000123191",-3.14833901555716,4.10473553015212,571.557157777321,2.5739127483393e-126,1.90874428528532e-124
"ENSG00000012048","ENSG00000012048",-3.92957418708784,2.84970538700282,570.448873917612,4.48409298816139e-126,3.30670544378382e-124
"ENSG00000006747","ENSG00000006747",-6.22621695152606,2.46832235350286,570.280229060697,4.87932063892426e-126,3.57816846854446e-124
"ENSG00000143179","ENSG00000143179",-3.70106086677173,2.85641268118053,569.929213301929,5.81720937314125e-126,4.24238473621351e-124
"ENSG00000102699","ENSG00000102699",-2.79071482992628,6.2618785362193,569.469922301511,7.32188533523551e-126,5.31037837500598e-124
"ENSG00000177076","ENSG00000177076",-4.48929853435238,1.49182725845818,569.20510155232,8.36043106175559e-126,6.03047486421714e-124
"ENSG00000197279","ENSG00000197279",-3.81083630021295,0.594413397105644,569.073937379315,8.92812943793661e-126,6.40496242286757e-124
"ENSG00000109654","ENSG00000109654",-2.84854573296977,5.98783013263252,568.663111848687,1.09679732177698e-125,7.82579710673303e-124
"ENSG00000077147","ENSG00000077147",-2.5939980116013,8.01066418783284,568.204184845523,1.38024383816099e-125,9.79527885146508e-124
"ENSG00000138759","ENSG00000138759",-5.64474620041106,3.11054973892847,567.573634877637,1.89285901766038e-125,1.33613577717203e-123
"ENSG00000072201","ENSG00000072201",-4.07591922938649,1.74004017076122,565.717606716493,4.79577095488425e-125,3.36724343640809e-123
"ENSG00000113790","ENSG00000113790",-4.1149185310637,2.50878813210465,564.59208459295,8.42739586835844e-125,5.88580028901225e-123
"ENSG00000146904","ENSG00000146904",-4.402495490456,1.82248752850746,564.124107578281,1.06535106119737e-124,7.40138631989749e-123
"ENSG00000143036","ENSG00000143036",-4.61362404025497,2.24662841318127,560.7838696594,5.67676895667811e-124,3.9232120538299e-122
"ENSG00000196878","ENSG00000196878",-5.78043200773703,3.06183306692523,560.634929769087,6.11646621933221e-124,4.20507052579089e-122
"ENSG00000165322","ENSG00000165322",-2.73983487284894,5.88830669575114,560.296336498694,7.24696054407969e-124,4.95647042393015e-122
"ENSG00000162368","ENSG00000162368",-2.43561481994343,6.42228094181681,559.399138268652,1.13586516252041e-123,7.72856708519045e-122
"ENSG00000152193","ENSG00000152193",-2.84408636671255,3.3972166219146,558.069044967959,2.21140336368784e-123,1.49694996926561e-121
"ENSG00000113643","ENSG00000113643",-2.14440634958065,5.45588013450739,556.767615656123,4.24399565692805e-123,2.85820115670664e-121
"ENSG00000136108","ENSG00000136108",-4.41158306720371,3.26614631892365,555.688515139074,7.28649048813931e-123,4.88231849966695e-121
"ENSG00000116406","ENSG00000116406",-3.37545930320156,5.47861429887655,555.02903209782,1.01386531316094e-122,6.75910208773962e-121
"ENSG00000135052","ENSG00000135052",-3.11927317437737,6.53324959038523,553.423965468401,2.26538841529196e-122,1.50266970260572e-120
"ENSG00000204316","ENSG00000204316",5.13270857209175,5.71941779469231,553.090094912926,2.67776410895832e-122,1.76732431191249e-120
"ENSG00000136810","ENSG00000136810",-3.1114831602726,6.01337632399544,550.979322366115,7.70811277427265e-122,5.0620442099701e-120
"ENSG00000006607","ENSG00000006607",-2.29485227310078,5.22587307620231,549.711815439269,1.45439376923501e-121,9.50395928410998e-120
"ENSG00000084674","ENSG00000084674",-6.41317360409054,2.6676693776963,548.328798560499,2.90767148811393e-121,1.89070264251743e-119
"ENSG00000146263","ENSG00000146263",-3.2635840818217,3.24153691971307,547.018647893041,5.60477938725556e-121,3.62662195645948e-119
"ENSG00000148459","ENSG00000148459",-3.19751459441232,1.92475695511477,545.576539743671,1.15419575125194e-120,7.43189459342712e-119
"ENSG00000204427","ENSG00000204427",4.28278137002349,5.6085962038384,543.6714687448,2.9972101231101e-120,1.92054240898317e-118
"ENSG00000136153","ENSG00000136153",-3.62263995682354,5.70871667145708,539.670881027456,2.2234721109507e-119,1.41786627364972e-117
"ENSG00000204524","ENSG00000204524",-3.36701448291851,1.70296948641282,539.546184923376,2.36678657326295e-119,1.50199917149379e-117
"ENSG00000131503","ENSG00000131503",3.91141491457415,7.58658585552021,538.282653468823,4.45695977655205e-119,2.81492196413814e-117
"ENSG00000164307","ENSG00000164307",-2.51892360109764,5.89086646549593,537.690520243152,5.99593523213926e-119,3.76887357448753e-117
"ENSG00000143776","ENSG00000143776",-2.19495886921104,6.68656238228166,537.182092719001,7.73508759328063e-119,4.83901214366371e-117
"ENSG00000134057","ENSG00000134057",-4.5041065129216,3.10979216484681,536.933417720403,8.761218288968e-119,5.45509817992347e-117
"ENSG00000091490","ENSG00000091490",-4.8779539021938,4.59191438483817,535.819410992121,1.53079599835008e-118,9.48662308836669e-117
"ENSG00000046604","ENSG00000046604",-4.70345766195005,5.95812004655336,535.05081301475,2.24971136369949e-118,1.38767242994548e-116
"ENSG00000163898","ENSG00000163898",-6.77364439968459,2.89997253482062,534.414449127107,3.094346367641e-118,1.89978474664471e-116
"ENSG00000134709","ENSG00000134709",-6.00763535177498,2.79600444610615,534.050012233246,3.71409469949706e-118,2.26972453858154e-116
