# Observed cut height: 0.0247125
# Observed size of largest cluster at observed cut height: 117
# Expected size of largest cluster at observed cut height: 35.04
# Observed maximum ratio statistic: 3.339
# Expected maximum ratio statistic: 1.706
# p-value: 0.0
# Clusters:
ENSG00000006377	ENSG00000007372	ENSG00000024526	ENSG00000032389	ENSG00000048392	ENSG00000061656	ENSG00000066279	ENSG00000072571	ENSG00000074211	ENSG00000075218	ENSG00000075702	ENSG00000075891	ENSG00000076382	ENSG00000080986	ENSG00000088325	ENSG00000089685	ENSG00000091651	ENSG00000092621	ENSG00000092853	ENSG00000093009	ENSG00000094804	ENSG00000100162	ENSG00000101003	ENSG00000101057	ENSG00000101447	ENSG00000101746	ENSG00000102316	ENSG00000104313	ENSG00000105219	ENSG00000105880	ENSG00000107014	ENSG00000107018	ENSG00000107731	ENSG00000107807	ENSG00000108684	ENSG00000111206	ENSG00000112294	ENSG00000112742	ENSG00000113407	ENSG00000113763	ENSG00000115844	ENSG00000117650	ENSG00000117724	ENSG00000120149	ENSG00000122952	ENSG00000123485	ENSG00000123975	ENSG00000125848	ENSG00000125864	ENSG00000126778	ENSG00000126787	ENSG00000127564	ENSG00000128944	ENSG00000131153	ENSG00000131747	ENSG00000134222	ENSG00000135069	ENSG00000135476	ENSG00000135525	ENSG00000136944	ENSG00000137812	ENSG00000138778	ENSG00000139354	ENSG00000139734	ENSG00000143228	ENSG00000143374	ENSG00000143452	ENSG00000143556	ENSG00000146038	ENSG00000146670	ENSG00000147082	ENSG00000147536	ENSG00000148773	ENSG00000151575	ENSG00000152253	ENSG00000152503	ENSG00000152611	ENSG00000152669	ENSG00000153714	ENSG00000154839	ENSG00000157456	ENSG00000161609	ENSG00000161888	ENSG00000162063	ENSG00000163064	ENSG00000164287	ENSG00000164611	ENSG00000164818	ENSG00000165304	ENSG00000165480	ENSG00000166407	ENSG00000167325	ENSG00000167513	ENSG00000167900	ENSG00000169679	ENSG00000170577	ENSG00000171509	ENSG00000171848	ENSG00000174442	ENSG00000178053	ENSG00000178460	ENSG00000179222	ENSG00000179841	ENSG00000181392	ENSG00000182628	ENSG00000182791	ENSG00000183814	ENSG00000184613	ENSG00000185008	ENSG00000185697	ENSG00000186666	ENSG00000187122	ENSG00000187164	ENSG00000188282	ENSG00000204315	ENSG00000204710	ENSG00000254004
ENSG00000013725	ENSG00000026751	ENSG00000048462	ENSG00000049249	ENSG00000066294	ENSG00000106952	ENSG00000111981	ENSG00000117091	ENSG00000117586	ENSG00000120337	ENSG00000122188	ENSG00000125726	ENSG00000131019	ENSG00000134258	ENSG00000145569	ENSG00000162739	ENSG00000163600	ENSG00000163814	ENSG00000168078	ENSG00000170017	ENSG00000170298	ENSG00000181847	ENSG00000183918	ENSG00000186130	ENSG00000186265	ENSG00000186818	ENSG00000186891
ENSG00000102962	ENSG00000102970	ENSG00000108688	ENSG00000114631	ENSG00000138755	ENSG00000143185	ENSG00000156234	ENSG00000160791	ENSG00000168329	ENSG00000169245	ENSG00000169248	ENSG00000172156	ENSG00000179934	ENSG00000183625	ENSG00000183813	ENSG00000186810	ENSG00000189377	ENSG00000196611	ENSG00000275385	ENSG00000276070	ENSG00000276085
ENSG00000094796	ENSG00000108417	ENSG00000108759	ENSG00000111057	ENSG00000167767	ENSG00000170421	ENSG00000170442	ENSG00000170454	ENSG00000170465	ENSG00000170477	ENSG00000170523	ENSG00000171345	ENSG00000171403	ENSG00000185479	ENSG00000185640	ENSG00000186832	ENSG00000204889	ENSG00000205420	ENSG00000205426
ENSG00000101441	ENSG00000102854	ENSG00000105366	ENSG00000117983	ENSG00000160180	ENSG00000160182	ENSG00000163131	ENSG00000170373	ENSG00000181143	ENSG00000184956	ENSG00000196208	ENSG00000198788	ENSG00000204175	ENSG00000215182
ENSG00000079462	ENSG00000108829	ENSG00000109919	ENSG00000123684	ENSG00000125505	ENSG00000143797	ENSG00000153395	ENSG00000155189	ENSG00000158006	ENSG00000166224	ENSG00000172197	ENSG00000172954	ENSG00000187123
ENSG00000079841	ENSG00000105514	ENSG00000128683	ENSG00000130477	ENSG00000134709	ENSG00000138771	ENSG00000164142	ENSG00000169213	ENSG00000174013	ENSG00000176406	ENSG00000186472	ENSG00000275793
ENSG00000128408	ENSG00000151023	ENSG00000160345	ENSG00000163060	ENSG00000163263	ENSG00000167858	ENSG00000173557	ENSG00000179902	ENSG00000186973	ENSG00000188523	ENSG00000215217	ENSG00000261652
ENSG00000089127	ENSG00000107815	ENSG00000111331	ENSG00000111335	ENSG00000113494	ENSG00000136108	ENSG00000157111	ENSG00000166509	ENSG00000171865	ENSG00000180535
ENSG00000090661	ENSG00000104763	ENSG00000110660	ENSG00000141699	ENSG00000143418	ENSG00000171224	ENSG00000172292	ENSG00000179284	ENSG00000185900	ENSG00000188001
ENSG00000112984	ENSG00000118193	ENSG00000121621	ENSG00000130294	ENSG00000138160	ENSG00000142945	ENSG00000162849	ENSG00000163808	ENSG00000186185	ENSG00000237649
ENSG00000038427	ENSG00000105664	ENSG00000115507	ENSG00000116147	ENSG00000132031	ENSG00000132692	ENSG00000145681	ENSG00000157766
ENSG00000101188	ENSG00000109163	ENSG00000116014	ENSG00000123213	ENSG00000126010	ENSG00000133636	ENSG00000134443	ENSG00000170498
ENSG00000004948	ENSG00000132329	ENSG00000136928	ENSG00000166206	ENSG00000175697	ENSG00000187730	ENSG00000268089
ENSG00000039139	ENSG00000086288	ENSG00000118307	ENSG00000122735	ENSG00000124721	ENSG00000158486	ENSG00000162643
ENSG00000085644	ENSG00000140987	ENSG00000152467	ENSG00000172466	ENSG00000173258	ENSG00000186496	ENSG00000232040
ENSG00000096696	ENSG00000112378	ENSG00000134755	ENSG00000134757	ENSG00000134760	ENSG00000134762	ENSG00000184363
ENSG00000105141	ENSG00000125245	ENSG00000140479	ENSG00000144452	ENSG00000149582	ENSG00000198951	ENSG00000223573
ENSG00000047457	ENSG00000105697	ENSG00000110169	ENSG00000138449	ENSG00000162769	ENSG00000166803
ENSG00000070190	ENSG00000070886	ENSG00000099617	ENSG00000143590	ENSG00000183317	ENSG00000243364
ENSG00000074696	ENSG00000118402	ENSG00000136026	ENSG00000185303	ENSG00000188921	ENSG00000197977
ENSG00000082293	ENSG00000106077	ENSG00000112280	ENSG00000123500	ENSG00000144810	ENSG00000169436
ENSG00000099337	ENSG00000124249	ENSG00000124780	ENSG00000135750	ENSG00000152315	ENSG00000169427
ENSG00000100604	ENSG00000101916	ENSG00000104112	ENSG00000104321	ENSG00000169403	ENSG00000196664
ENSG00000102172	ENSG00000130021	ENSG00000145293	ENSG00000170270	ENSG00000172315	ENSG00000196976
ENSG00000117971	ENSG00000138435	ENSG00000147434	ENSG00000160716	ENSG00000169684	ENSG00000174343
ENSG00000121742	ENSG00000121743	ENSG00000165474	ENSG00000169562	ENSG00000183153	ENSG00000188910
ENSG00000134321	ENSG00000135114	ENSG00000137959	ENSG00000138496	ENSG00000163840	ENSG00000165949
ENSG00000022556	ENSG00000104953	ENSG00000167634	ENSG00000169900	ENSG00000171487
ENSG00000029153	ENSG00000130751	ENSG00000159263	ENSG00000172379	ENSG00000196482
ENSG00000120742	ENSG00000124134	ENSG00000162975	ENSG00000182674	ENSG00000214160
ENSG00000136574	ENSG00000162702	ENSG00000168772	ENSG00000176887	ENSG00000184937
ENSG00000002834	ENSG00000071539	ENSG00000124688	ENSG00000152213
ENSG00000008735	ENSG00000102466	ENSG00000108984	ENSG00000156711
ENSG00000040608	ENSG00000105695	ENSG00000127863	ENSG00000169783
ENSG00000041353	ENSG00000115648	ENSG00000137501	ENSG00000147041
ENSG00000047230	ENSG00000163655	ENSG00000171793	ENSG00000173825
ENSG00000050438	ENSG00000104267	ENSG00000155380	ENSG00000170571
ENSG00000057593	ENSG00000115718	ENSG00000131187	ENSG00000184374
ENSG00000067992	ENSG00000170122	ENSG00000184492	ENSG00000213588
ENSG00000081985	ENSG00000096996	ENSG00000110944	ENSG00000113302
ENSG00000087301	ENSG00000100350	ENSG00000109814	ENSG00000137563
ENSG00000100721	ENSG00000204967	ENSG00000249158	ENSG00000251664
ENSG00000104951	ENSG00000113492	ENSG00000120053	ENSG00000125166
ENSG00000105767	ENSG00000148154	ENSG00000177628	ENSG00000188175
ENSG00000111247	ENSG00000174371	ENSG00000175643	ENSG00000196584
ENSG00000112874	ENSG00000154269	ENSG00000160688	ENSG00000197594
ENSG00000114491	ENSG00000156795	ENSG00000156802	ENSG00000165704
ENSG00000117632	ENSG00000152332	ENSG00000189159	ENSG00000206053
ENSG00000123473	ENSG00000130695	ENSG00000156876	ENSG00000163006
ENSG00000128285	ENSG00000171517	ENSG00000184574	ENSG00000278195
ENSG00000132698	ENSG00000156675	ENSG00000167306	ENSG00000196227
ENSG00000134326	ENSG00000168393	ENSG00000179958	ENSG00000188833
ENSG00000140832	ENSG00000143195	ENSG00000145103	ENSG00000152939
ENSG00000140835	ENSG00000143457	ENSG00000149328	ENSG00000183196
ENSG00000141934	ENSG00000147535	ENSG00000163082	ENSG00000203805
ENSG00000153982	ENSG00000156103	ENSG00000228278	ENSG00000229314
ENSG00000158477	ENSG00000158481	ENSG00000158485	ENSG00000169442
ENSG00000010292	ENSG00000109805	ENSG00000121152
ENSG00000017483	ENSG00000110436	ENSG00000188338
ENSG00000064199	ENSG00000065371	ENSG00000114547
ENSG00000069764	ENSG00000100078	ENSG00000117215
ENSG00000073350	ENSG00000124171	ENSG00000130545
ENSG00000074410	ENSG00000107159	ENSG00000118298
ENSG00000081923	ENSG00000132932	ENSG00000182107
ENSG00000084090	ENSG00000156006	ENSG00000171428
ENSG00000097021	ENSG00000177465	ENSG00000196407
ENSG00000100290	ENSG00000105327	ENSG00000141682
ENSG00000100304	ENSG00000101210	ENSG00000197046
ENSG00000100373	ENSG00000105668	ENSG00000110375
ENSG00000105289	ENSG00000165215	ENSG00000213937
ENSG00000106327	ENSG00000138696	ENSG00000187045
ENSG00000106541	ENSG00000124466	ENSG00000164574
ENSG00000107105	ENSG00000128394	ENSG00000179750
ENSG00000113088	ENSG00000144481	ENSG00000263639
ENSG00000113368	ENSG00000176619	ENSG00000196793
ENSG00000114200	ENSG00000171302	ENSG00000187097
ENSG00000120659	ENSG00000226979	ENSG00000227507
ENSG00000124102	ENSG00000163207	ENSG00000167880
ENSG00000124664	ENSG00000167034	ENSG00000181751
ENSG00000125611	ENSG00000143155	ENSG00000179163
ENSG00000128594	ENSG00000148948	ENSG00000162631
ENSG00000129173	ENSG00000165891	ENSG00000173391
ENSG00000131203	ENSG00000151790	ENSG00000188676
ENSG00000133019	ENSG00000143315	ENSG00000163964
ENSG00000133958	ENSG00000144406	ENSG00000204442
ENSG00000135919	ENSG00000139537	ENSG00000159625
ENSG00000137288	ENSG00000169490	ENSG00000174109
ENSG00000139517	ENSG00000171017	ENSG00000171492
ENSG00000140263	ENSG00000162819	ENSG00000183044
ENSG00000141293	ENSG00000167106	ENSG00000175600
ENSG00000141977	ENSG00000167741	ENSG00000197753
ENSG00000154310	ENSG00000178409	ENSG00000186871
ENSG00000156413	ENSG00000171124	ENSG00000183844
ENSG00000168806	ENSG00000172000	ENSG00000183665
ENSG00000179456	ENSG00000179627	ENSG00000185670
ENSG00000188293	ENSG00000188624	ENSG00000204866
ENSG00000197372	ENSG00000213967	ENSG00000229676
ENSG00000001461	ENSG00000186197
ENSG00000101825
ENSG00000101843
ENSG00000101911
ENSG00000101935
ENSG00000101945
ENSG00000102003
ENSG00000102054
ENSG00000102096
ENSG00000102100
ENSG00000102144
ENSG00000102158
ENSG00000102174
ENSG00000102221
ENSG00000102243
ENSG00000102245
ENSG00000102265
ENSG00000102384
ENSG00000102393
ENSG00000102524
ENSG00000102575
ENSG00000102580
ENSG00000102743
ENSG00000102837
ENSG00000102870
ENSG00000102981
ENSG00000103021
ENSG00000103067
ENSG00000103260
ENSG00000103316
ENSG00000103342
ENSG00000103353
ENSG00000103363
ENSG00000103485
ENSG00000103494
ENSG00000103522
ENSG00000103534
ENSG00000103550
ENSG00000103591
ENSG00000103888
ENSG00000104081
ENSG00000104140
ENSG00000104147
ENSG00000104290
ENSG00000104312
ENSG00000104320
ENSG00000104341
ENSG00000104356
ENSG00000104368
ENSG00000104381
ENSG00000104413
ENSG00000104415
ENSG00000104447
ENSG00000104450
ENSG00000104522
ENSG00000104611
ENSG00000104738
ENSG00000104808
ENSG00000104899
ENSG00000104972
ENSG00000105011
ENSG00000105048
ENSG00000105131
ENSG00000105173
ENSG00000105255
ENSG00000105278
ENSG00000105290
ENSG00000105357
ENSG00000105369
ENSG00000105374
ENSG00000105464
ENSG00000105492
ENSG00000105610
ENSG00000105612
ENSG00000105613
ENSG00000105649
ENSG00000105699
ENSG00000105707
ENSG00000105738
ENSG00000105851
ENSG00000105877
ENSG00000105887
ENSG00000105948
ENSG00000105968
ENSG00000105989
ENSG00000106003
ENSG00000106012
ENSG00000106268
ENSG00000106355
ENSG00000106367
ENSG00000106399
ENSG00000106443
ENSG00000106462
ENSG00000106477
ENSG00000106636
ENSG00000106638
ENSG00000106683
ENSG00000106688
ENSG00000106785
ENSG00000106789
ENSG00000106799
ENSG00000106819
ENSG00000107020
ENSG00000107165
ENSG00000107201
ENSG00000107295
ENSG00000107485
ENSG00000107518
ENSG00000107593
ENSG00000107833
ENSG00000107954
ENSG00000108091
ENSG00000108106
ENSG00000108244
ENSG00000108344
ENSG00000108379
ENSG00000108384
ENSG00000108395
ENSG00000108468
ENSG00000108576
ENSG00000108639
ENSG00000108679
ENSG00000108700
ENSG00000108813
ENSG00000108821
ENSG00000108826
ENSG00000109084
ENSG00000109101
ENSG00000109133
ENSG00000109205
ENSG00000109255
ENSG00000109265
ENSG00000109436
ENSG00000109572
ENSG00000109586
ENSG00000109674
ENSG00000109705
ENSG00000109738
ENSG00000109881
ENSG00000109943
ENSG00000109971
ENSG00000110063
ENSG00000110092
ENSG00000110107
ENSG00000110400
ENSG00000110448
ENSG00000110492
ENSG00000110777
ENSG00000110876
ENSG00000110917
ENSG00000110987
ENSG00000111012
ENSG00000111181
ENSG00000111196
ENSG00000111319
ENSG00000111328
ENSG00000111348
ENSG00000111371
ENSG00000111412
ENSG00000111445
ENSG00000111481
ENSG00000111530
ENSG00000111537
ENSG00000111602
ENSG00000111639
ENSG00000111640
ENSG00000111665
ENSG00000111667
ENSG00000111679
ENSG00000111799
ENSG00000111816
ENSG00000111875
ENSG00000112029
ENSG00000112118
ENSG00000112149
ENSG00000112164
ENSG00000112186
ENSG00000112195
ENSG00000112242
ENSG00000112339
ENSG00000112379
ENSG00000112514
ENSG00000112578
ENSG00000112685
ENSG00000112699
ENSG00000112893
ENSG00000112996
ENSG00000113161
ENSG00000113300
ENSG00000113387
ENSG00000113456
ENSG00000113569
ENSG00000113645
ENSG00000113648
ENSG00000113719
ENSG00000113739
ENSG00000113810
ENSG00000113946
ENSG00000114013
ENSG00000114107
ENSG00000114248
ENSG00000114251
ENSG00000114346
ENSG00000114405
ENSG00000114473
ENSG00000114573
ENSG00000114646
ENSG00000114686
ENSG00000114757
ENSG00000114805
ENSG00000114993
ENSG00000115008
ENSG00000115009
ENSG00000115159
ENSG00000115163
ENSG00000115165
ENSG00000115221
ENSG00000115232
ENSG00000115233
ENSG00000115255
ENSG00000115266
ENSG00000115267
ENSG00000115290
ENSG00000115363
ENSG00000115364
ENSG00000115392
ENSG00000115414
ENSG00000115415
ENSG00000115457
ENSG00000115539
ENSG00000115616
ENSG00000115828
ENSG00000115850
ENSG00000115884
ENSG00000115902
ENSG00000116031
ENSG00000116035
ENSG00000116062
ENSG00000116128
ENSG00000116161
ENSG00000116191
ENSG00000116260
ENSG00000116329
ENSG00000116406
ENSG00000116489
ENSG00000116586
ENSG00000116663
ENSG00000116750
ENSG00000116771
ENSG00000116824
ENSG00000116882
ENSG00000116990
ENSG00000117036
ENSG00000117069
ENSG00000117115
ENSG00000117139
ENSG00000117148
ENSG00000117152
ENSG00000117153
ENSG00000117154
ENSG00000117155
ENSG00000117222
ENSG00000117226
ENSG00000117322
ENSG00000117362
ENSG00000117394
ENSG00000117395
ENSG00000117399
ENSG00000117400
ENSG00000117407
ENSG00000117410
ENSG00000117472
ENSG00000117475
ENSG00000117528
ENSG00000117560
ENSG00000117597
ENSG00000117601
ENSG00000117602
ENSG00000117676
ENSG00000117697
ENSG00000117877
ENSG00000118217
ENSG00000118242
ENSG00000118513
ENSG00000118640
ENSG00000118655
ENSG00000118702
ENSG00000118705
ENSG00000118707
ENSG00000118785
ENSG00000119203
ENSG00000119314
ENSG00000119333
ENSG00000119335
ENSG00000119383
ENSG00000119392
ENSG00000119408
ENSG00000119411
ENSG00000119547
ENSG00000119698
ENSG00000119714
ENSG00000119844
ENSG00000119866
ENSG00000119878
ENSG00000119888
ENSG00000119912
ENSG00000119917
ENSG00000119969
ENSG00000120075
ENSG00000120094
ENSG00000120210
ENSG00000120251
ENSG00000120262
ENSG00000120280
ENSG00000120322
ENSG00000120334
ENSG00000120436
ENSG00000120457
ENSG00000120498
ENSG00000120500
ENSG00000120509
ENSG00000120694
ENSG00000120696
ENSG00000120756
ENSG00000120784
ENSG00000120802
ENSG00000120805
ENSG00000120875
ENSG00000120992
ENSG00000121207
ENSG00000121380
ENSG00000121481
ENSG00000121486
ENSG00000121594
ENSG00000121753
ENSG00000121807
ENSG00000121858
ENSG00000121931
ENSG00000121957
ENSG00000121966
ENSG00000122025
ENSG00000122133
ENSG00000122218
ENSG00000122565
ENSG00000122584
ENSG00000122641
ENSG00000122741
ENSG00000122778
ENSG00000122779
ENSG00000122861
ENSG00000122884
ENSG00000122966
ENSG00000123104
ENSG00000123124
ENSG00000123219
ENSG00000123352
ENSG00000123388
ENSG00000123405
ENSG00000123562
ENSG00000123892
ENSG00000123983
ENSG00000123989
ENSG00000124126
ENSG00000124145
ENSG00000124207
ENSG00000124214
ENSG00000124217
ENSG00000124225
ENSG00000124256
ENSG00000124302
ENSG00000124334
ENSG00000124479
ENSG00000124496
ENSG00000124571
ENSG00000124635
ENSG00000124641
ENSG00000124659
ENSG00000124731
ENSG00000124783
ENSG00000124813
ENSG00000124839
ENSG00000124882
ENSG00000124939
ENSG00000125398
ENSG00000125484
ENSG00000125538
ENSG00000125630
ENSG00000125637
ENSG00000125650
ENSG00000125686
ENSG00000125813
ENSG00000125850
ENSG00000125870
ENSG00000125995
ENSG00000126001
ENSG00000126016
ENSG00000126231
ENSG00000126233
ENSG00000126259
ENSG00000126267
ENSG00000126353
ENSG00000126453
ENSG00000126460
ENSG00000126562
ENSG00000126803
ENSG00000127022
ENSG00000127084
ENSG00000127129
ENSG00000127152
ENSG00000127191
ENSG00000127328
ENSG00000127337
ENSG00000127423
ENSG00000127526
ENSG00000127530
ENSG00000127561
ENSG00000127616
ENSG00000127838
ENSG00000127952
ENSG00000128011
ENSG00000128050
ENSG00000128059
ENSG00000128165
ENSG00000128203
ENSG00000128218
ENSG00000128340
ENSG00000128510
ENSG00000128564
ENSG00000128581
ENSG00000128595
ENSG00000128626
ENSG00000128714
ENSG00000129038
ENSG00000129195
ENSG00000129235
ENSG00000129354
ENSG00000129514
ENSG00000129521
ENSG00000129654
ENSG00000129691
ENSG00000129810
ENSG00000129910
ENSG00000129911
ENSG00000129951
ENSG00000129988
ENSG00000129990
ENSG00000130005
ENSG00000130038
ENSG00000130045
ENSG00000130119
ENSG00000130147
ENSG00000130193
ENSG00000130202
ENSG00000130338
ENSG00000130347
ENSG00000130363
ENSG00000130427
ENSG00000130475
ENSG00000130520
ENSG00000130544
ENSG00000130561
ENSG00000130635
ENSG00000130669
ENSG00000130700
ENSG00000130711
ENSG00000130720
ENSG00000130741
ENSG00000130770
ENSG00000130772
ENSG00000130826
ENSG00000130935
ENSG00000131037
ENSG00000131171
ENSG00000131238
ENSG00000131242
ENSG00000131351
ENSG00000131437
ENSG00000131462
ENSG00000131650
ENSG00000131771
ENSG00000131779
ENSG00000131941
ENSG00000131944
ENSG00000131969
ENSG00000132016
ENSG00000132182
ENSG00000132294
ENSG00000132434
ENSG00000132436
ENSG00000132437
ENSG00000132518
ENSG00000132570
ENSG00000132639
ENSG00000132646
ENSG00000132676
ENSG00000132693
ENSG00000132744
ENSG00000132746
ENSG00000132749
ENSG00000132763
ENSG00000132821
ENSG00000132825
ENSG00000132849
ENSG00000132854
ENSG00000132938
ENSG00000133020
ENSG00000133063
ENSG00000133106
ENSG00000133119
ENSG00000133169
ENSG00000133216
ENSG00000133313
ENSG00000133328
ENSG00000133466
ENSG00000133640
ENSG00000133678
ENSG00000133816
ENSG00000134057
ENSG00000134058
ENSG00000134207
ENSG00000134215
ENSG00000134240
ENSG00000134247
ENSG00000134323
ENSG00000134375
ENSG00000134460
ENSG00000134551
ENSG00000134602
ENSG00000134690
ENSG00000134759
ENSG00000134824
ENSG00000134827
ENSG00000134830
ENSG00000134873
ENSG00000134910
ENSG00000135052
ENSG00000135077
ENSG00000135116
ENSG00000135124
ENSG00000135127
ENSG00000135250
ENSG00000135346
ENSG00000135373
ENSG00000135378
ENSG00000135387
ENSG00000135426
ENSG00000135451
ENSG00000135472
ENSG00000135535
ENSG00000135638
ENSG00000135686
ENSG00000135744
ENSG00000135763
ENSG00000135773
ENSG00000135823
ENSG00000135824
ENSG00000135899
ENSG00000135905
ENSG00000135913
ENSG00000135925
ENSG00000136068
ENSG00000136099
ENSG00000136122
ENSG00000136153
ENSG00000136155
ENSG00000136167
ENSG00000136231
ENSG00000136240
ENSG00000136261
ENSG00000136457
ENSG00000136463
ENSG00000136485
ENSG00000136492
ENSG00000136514
ENSG00000136518
ENSG00000136522
ENSG00000136542
ENSG00000136573
ENSG00000136603
ENSG00000136628
ENSG00000136634
ENSG00000136636
ENSG00000136689
ENSG00000136731
ENSG00000136770
ENSG00000136810
ENSG00000136824
ENSG00000136874
ENSG00000136888
ENSG00000136943
ENSG00000136982
ENSG00000136986
ENSG00000137124
ENSG00000137142
ENSG00000137168
ENSG00000137203
ENSG00000137261
ENSG00000137270
ENSG00000137309
ENSG00000137310
ENSG00000137434
ENSG00000137440
ENSG00000137460
ENSG00000137502
ENSG00000137547
ENSG00000137628
ENSG00000137642
ENSG00000137673
ENSG00000137674
ENSG00000137709
ENSG00000137745
ENSG00000137807
ENSG00000137809
ENSG00000137819
ENSG00000137825
ENSG00000137843
ENSG00000137868
ENSG00000137948
ENSG00000137975
ENSG00000137976
ENSG00000138071
ENSG00000138083
ENSG00000138095
ENSG00000138182
ENSG00000138190
ENSG00000138311
ENSG00000138346
ENSG00000138363
ENSG00000138376
ENSG00000138430
ENSG00000138642
ENSG00000138650
ENSG00000138675
ENSG00000138698
ENSG00000138757
ENSG00000138780
ENSG00000138794
ENSG00000138795
ENSG00000138801
ENSG00000138821
ENSG00000138829
ENSG00000139055
ENSG00000139116
ENSG00000139193
ENSG00000139324
ENSG00000139329
ENSG00000139343
ENSG00000139351
ENSG00000139352
ENSG00000139405
ENSG00000139438
ENSG00000139579
ENSG00000139618
ENSG00000139626
ENSG00000139629
ENSG00000139726
ENSG00000139998
ENSG00000140022
ENSG00000140025
ENSG00000140104
ENSG00000140284
ENSG00000140323
ENSG00000140332
ENSG00000140350
ENSG00000140379
ENSG00000140403
ENSG00000140443
ENSG00000140451
ENSG00000140481
ENSG00000140519
ENSG00000140525
ENSG00000140526
ENSG00000140598
ENSG00000140694
ENSG00000140937
ENSG00000141198
ENSG00000141294
ENSG00000141337
ENSG00000141367
ENSG00000141429
ENSG00000141510
ENSG00000141543
ENSG00000141570
ENSG00000141582
ENSG00000141668
ENSG00000141696
ENSG00000141736
ENSG00000141738
ENSG00000141741
ENSG00000141756
ENSG00000141858
ENSG00000141968
ENSG00000142185
ENSG00000142197
ENSG00000142235
ENSG00000142273
ENSG00000142606
ENSG00000142609
ENSG00000142731
ENSG00000142875
ENSG00000142949
ENSG00000143061
ENSG00000143106
ENSG00000143119
ENSG00000143126
ENSG00000143157
ENSG00000143158
ENSG00000143179
ENSG00000143183
ENSG00000143184
ENSG00000143257
ENSG00000143294
ENSG00000143314
ENSG00000143319
ENSG00000143320
ENSG00000143321
ENSG00000143324
ENSG00000143363
ENSG00000143365
ENSG00000143367
ENSG00000143368
ENSG00000143369
ENSG00000143373
ENSG00000143375
ENSG00000143390
ENSG00000143401
ENSG00000143409
ENSG00000143473
ENSG00000143476
ENSG00000143493
ENSG00000143494
ENSG00000143507
ENSG00000143546
ENSG00000143549
ENSG00000143612
ENSG00000143621
ENSG00000143653
ENSG00000143674
ENSG00000143742
ENSG00000143748
ENSG00000143756
ENSG00000143761
ENSG00000143771
ENSG00000143799
ENSG00000143850
ENSG00000143870
ENSG00000143977
ENSG00000144021
ENSG00000144040
ENSG00000144057
ENSG00000144119
ENSG00000144120
ENSG00000144191
ENSG00000144218
ENSG00000144228
ENSG00000144231
ENSG00000144290
ENSG00000144354
ENSG00000144381
ENSG00000144455
ENSG00000144485
ENSG00000144554
ENSG00000144597
ENSG00000144867
ENSG00000144893
ENSG00000145087
ENSG00000145088
ENSG00000145244
ENSG00000145354
ENSG00000145365
ENSG00000145386
ENSG00000145423
ENSG00000145604
ENSG00000145649
ENSG00000145703
ENSG00000145794
ENSG00000145850
ENSG00000145911
ENSG00000145920
ENSG00000145979
ENSG00000146070
ENSG00000146143
ENSG00000146197
ENSG00000146216
ENSG00000146232
ENSG00000146263
ENSG00000146352
ENSG00000146410
ENSG00000146425
ENSG00000146453
ENSG00000146476
ENSG00000146731
ENSG00000146733
ENSG00000146757
ENSG00000146839
ENSG00000146842
ENSG00000146904
ENSG00000146918
ENSG00000146950
ENSG00000146955
ENSG00000147044
ENSG00000147127
ENSG00000147256
ENSG00000147400
ENSG00000147475
ENSG00000147485
ENSG00000147509
ENSG00000147573
ENSG00000147649
ENSG00000147669
ENSG00000147676
ENSG00000147677
ENSG00000147679
ENSG00000147684
ENSG00000147724
ENSG00000147799
ENSG00000147804
ENSG00000147889
ENSG00000148019
ENSG00000148153
ENSG00000148225
ENSG00000148229
ENSG00000148346
ENSG00000148396
ENSG00000148408
ENSG00000148702
ENSG00000148848
ENSG00000148908
ENSG00000148985
ENSG00000149050
ENSG00000149177
ENSG00000149243
ENSG00000149256
ENSG00000149269
ENSG00000149346
ENSG00000149380
ENSG00000149428
ENSG00000149476
ENSG00000149503
ENSG00000149554
ENSG00000149571
ENSG00000149636
ENSG00000149639
ENSG00000149923
ENSG00000149926
ENSG00000150054
ENSG00000150337
ENSG00000150556
ENSG00000150637
ENSG00000150667
ENSG00000150753
ENSG00000150782
ENSG00000151025
ENSG00000151150
ENSG00000151224
ENSG00000151458
ENSG00000151490
ENSG00000151503
ENSG00000151552
ENSG00000151715
ENSG00000151725
ENSG00000151892
ENSG00000151917
ENSG00000152056
ENSG00000152076
ENSG00000152086
ENSG00000152147
ENSG00000152240
ENSG00000152413
ENSG00000152455
ENSG00000152457
ENSG00000152495
ENSG00000152558
ENSG00000152661
ENSG00000152782
ENSG00000152977
ENSG00000153002
ENSG00000153029
ENSG00000153044
ENSG00000153086
ENSG00000153093
ENSG00000153132
ENSG00000153292
ENSG00000153310
ENSG00000153406
ENSG00000153563
ENSG00000153767
ENSG00000153832
ENSG00000153898
ENSG00000153904
ENSG00000153976
ENSG00000154096
ENSG00000154274
ENSG00000154305
ENSG00000154342
ENSG00000154380
ENSG00000154473
ENSG00000154639
ENSG00000154654
ENSG00000154864
ENSG00000154920
ENSG00000155096
ENSG00000155304
ENSG00000155511
ENSG00000155629
ENSG00000155660
ENSG00000155893
ENSG00000155918
ENSG00000155961
ENSG00000155974
ENSG00000156009
ENSG00000156017
ENSG00000156110
ENSG00000156127
ENSG00000156136
ENSG00000156170
ENSG00000156395
ENSG00000156469
ENSG00000156509
ENSG00000156531
ENSG00000156564
