"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865",,"0.421",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702",,"0.421",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242",,"0.967",,"0.999","0.982"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000269576","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000269576","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000303158","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000303158",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","0.4","0.098",,"0.435",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","0.4",,,"0.476","0.163"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","0.4",,,"0.629","0.408"
"ppp","9606.ENSP00000171887 (ppp) 9606.ENSP00000276297","false","ppp","9606.ENSP00000171887 (ppp) 9606.ENSP00000276297",,"0.292",,"0.456","0.264"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000347451","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000347451","0.7","0.457",,"0.996","0.982"
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000424328","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000424328","0.8","0.818",,"0.961",
"ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593",,,,"0.445","0.446"
"ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000368104","false","ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000368104",,,,"0.909","0.909"
"ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000327336","false","ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000327336",,,,"0.642","0.642"
"ppp","9606.ENSP00000206423 (ppp) 9606.ENSP00000277120","false","ppp","9606.ENSP00000206423 (ppp) 9606.ENSP00000277120",,,,"0.402","0.402"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000345571","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000345571",,"0.465",,"0.636","0.348"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000418268","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000418268","0.5","0.689",,"0.948","0.696"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000481380","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000481380",,"0.943",,"0.974","0.575"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000438553","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000438553","0.5",,,"0.499",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000347038","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000347038",,"0.574",,"0.574",
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000354207","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000354207",,"0.065",,"0.526","0.514"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000265171","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000265171",,,,"0.408","0.409"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000277120","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000277120",,"0.292",,"0.855","0.804"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000497916","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000497916",,"0.457",,"0.724","0.513"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000480791","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000480791",,,,"0.435","0.435"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000328777","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000328777",,,,"0.551","0.551"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000296861","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000296861",,"0.292",,"0.585","0.438"
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000353959","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000353959",,"0.61",,"0.61",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460",,"0.711",,"0.711",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000362924","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000362924","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000387100","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000387100","0.8","0.679",,"0.988","0.832"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","0.5",,,"0.499",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000436126","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000436126","0.54",,,"0.54",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000478887","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000478887",,"0.292",,"0.568","0.415"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000354360","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000354360",,,,"0.77","0.77"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000316779","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000316779","0.54",,,"0.54",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000417138","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000417138","0.72",,,"0.72",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000384906","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000384906","0.54",,,"0.54",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000371532","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000371532","0.54",,,"0.686","0.346"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000378699",,"0.541",,"0.54",
"ppp","9606.ENSP00000211076 (ppp) 9606.ENSP00000482743","false","ppp","9606.ENSP00000211076 (ppp) 9606.ENSP00000482743","0.9",,,"0.9",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000312995","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000312995","0.5",,,"0.499",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000288207","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000288207",,"0.142",,"0.453","0.389"
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000264498",,,,"0.416","0.416"
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000307674","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000307674",,"0.42",,"0.42",
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000351905","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000351905",,"0.526",,"0.905","0.808"
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000367202","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000367202",,,,"0.406","0.406"
"ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000265748","false","ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000265748",,"0.423",,"0.422",
"ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000378699",,"0.292",,"0.451","0.257"
"ppp","9606.ENSP00000215743 (ppp) 9606.ENSP00000279441","false","ppp","9606.ENSP00000215743 (ppp) 9606.ENSP00000279441",,,,"0.662","0.662"
"ppp","9606.ENSP00000215743 (ppp) 9606.ENSP00000323929","false","ppp","9606.ENSP00000215743 (ppp) 9606.ENSP00000323929","0.5",,,"0.499",
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000368104","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000368104",,,,"0.75","0.75"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000481486","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000481486",,"0.8",,"0.8",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000445633","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000445633",,"0.8",,"0.8",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000414109","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000414109","0.5",,,"0.499",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000367022","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000367022",,"0.8",,"0.8",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000489236","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000489236",,"0.8",,"0.8",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000321744","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000321744",,"0.8",,"0.8",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000335463","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000335463","0.5",,,"0.499",
"ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000326119","false","ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000326119","0.54",,,"0.646","0.263"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000281453","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000281453","0.8","0.917",,"0.993","0.621"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000364737","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000364737","0.8","0.852",,"0.989","0.682"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000379911","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000379911","0.8","0.947",,"0.999","0.978"
"ppp","9606.ENSP00000216037 (ppp) 9606.ENSP00000428056","false","ppp","9606.ENSP00000216037 (ppp) 9606.ENSP00000428056",,,,"0.555","0.555"
"ppp","9606.ENSP00000216037 (ppp) 9606.ENSP00000368880","false","ppp","9606.ENSP00000216037 (ppp) 9606.ENSP00000368880",,,,"0.767","0.767"
"ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000348838","false","ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000348838",,"0.432",,"0.432",
"ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000217182","false","ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000217182",,"0.577",,"0.577",
"ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000359799","false","ppp","9606.ENSP00000216129 (ppp) 9606.ENSP00000359799",,"0.521",,"0.521",
"ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000404503","false","ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000404503","0.54",,,"0.54",
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000326550","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000326550",,"0.943",,"0.984","0.737"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000358160","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000358160",,"0.9",,"0.9",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000348838","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000348838","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000264552","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000264552","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000493712","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000493712","0.72",,,"0.72",
"ppp","9606.ENSP00000216336 (ppp) 9606.ENSP00000342082","false","ppp","9606.ENSP00000216336 (ppp) 9606.ENSP00000342082",,,,"0.528","0.528"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000405330",,"0.302",,"0.424","0.209"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000429089","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000429089",,"0.616",,"0.616",
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000301633","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000301633","0.54","0.349",,"0.875","0.619"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000266671","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000266671","0.9",,,"0.9",
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000478887","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000478887",,"0.175",,"0.778","0.743"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000362146","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000362146","0.54",,,"0.599","0.166"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000368759","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000368759",,"0.292",,"0.949","0.932"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000481465","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000481465",,,,"0.457","0.458"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000378699",,"0.497",,"0.654","0.342"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000353770","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000353770",,,,"0.512","0.512"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000356379","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000356379",,"0.314",,"0.414","0.182"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000377536","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000377536",,"0.329",,"0.459","0.227"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000287598","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000489282","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000489282",,"0.9",,"0.9",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000269385","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000269385","0.9","0.292",,"0.993","0.92"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000269397","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000269397","0.9",,,"0.977","0.787"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000300403","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000300403","0.9","0.971",,"0.999","0.955"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000288207","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000288207",,"0.616",,"0.769","0.424"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000346839",,"0.9",,"0.901","0.051"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000348838","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000348838","0.4","0.292",,"0.778","0.521"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000264552","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000264552","0.5",,,"0.499",
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000256442","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000256442",,,,"0.445","0.446"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000313950","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000313950","0.54","0.421",,"0.742","0.11"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000300093","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000300093",,"0.462",,"0.879","0.785"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000321703","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000321703",,"0.457",,"0.638","0.361"
"ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000340820","false","ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000340820",,"0.457",,"0.457",
"ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000496832","false","ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000496832",,,,"0.402","0.402"
"ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000254868","false","ppp","9606.ENSP00000217182 (ppp) 9606.ENSP00000254868",,,,"0.646","0.646"
"ppp","9606.ENSP00000222256 (ppp) 9606.ENSP00000261205","false","ppp","9606.ENSP00000222256 (ppp) 9606.ENSP00000261205","0.8",,,"0.858","0.322"
"ppp","9606.ENSP00000217289 (ppp) 9606.ENSP00000342858","false","ppp","9606.ENSP00000217289 (ppp) 9606.ENSP00000342858",,"0.653",,"0.653",
