"ensembl_gene_id","external_gene_name","description","gene_biotype","logFC","logCPM","F","PValue","FDR"
"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1 ","protein_coding",0.397440629076899,5.0438289332912,5.66742375561796,0.0217493882413259,0.0885260169461679
"ENSG00000005108","THSD7A","thrombospondin type 1 domain containing 7A ","protein_coding",2.11575488218196,5.39631292015004,6.43153881563964,0.0148964661235348,0.0689930398695254
"ENSG00000005700","IBTK","inhibitor of Bruton tyrosine kinase ","protein_coding",-0.482012286036211,7.76898714187183,9.25204827660222,0.00398439063235786,0.0287482571801487
"ENSG00000006015","REX1BD","required for excision 1-B domain containing ","protein_coding",1.18121184017538,3.18504131396937,16.1806726595065,0.000226874354951611,0.00485447755075228
"ENSG00000006042","TMEM98","transmembrane protein 98 ","protein_coding",-0.793744685634563,6.55491312023559,8.2642544591289,0.00624457878482425,0.0382985107483532
"ENSG00000006118","TMEM132A","transmembrane protein 132A ","protein_coding",1.76682720722305,4.61533644288586,17.3904517750922,0.00014334823115367,0.0037044069804208
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1 ","protein_coding",2.07384527390031,3.63071987198115,14.2781496337797,0.000477415778709211,0.00755189571316324
"ENSG00000006327","TNFRSF12A","TNF receptor superfamily member 12A ","protein_coding",1.1891129213179,5.14802201234079,9.61389387563435,0.00338987875305912,0.0259559389090972
"ENSG00000006625","GGCT","gamma-glutamylcyclotransferase ","protein_coding",0.684138174177245,4.47445628898352,9.23164228144923,0.00402114374191692,0.0288734802693842
"ENSG00000006652","IFRD1","interferon related developmental regulator 1 ","protein_coding",0.34701787207387,5.90488977927754,5.79173252222041,0.0204357787518374,0.0847844707026877
"ENSG00000006704","GTF2IRD1","GTF2I repeat domain containing 1 ","protein_coding",0.586962272443851,5.04639798740018,6.18274476702921,0.0168304986126241,0.0746267416886832
"ENSG00000006747","SCIN","scinderin ","protein_coding",-1.16373732772568,6.51089078942757,9.7125776675254,0.00324457951459979,0.0252474900414737
"ENSG00000006831","ADIPOR2","adiponectin receptor 2 ","protein_coding",-0.831294808058012,7.04397985961291,25.6034755862135,8.17820254056036e-06,0.000828112549770346
"ENSG00000007080","CCDC124","coiled-coil domain containing 124 ","protein_coding",0.908622140591568,3.298174358117,10.9241312118847,0.00191225864805028,0.0180806919496349
"ENSG00000007168","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1 ","protein_coding",-0.438389356405943,7.44189512613859,8.76174007731999,0.00497226166602203,0.032894273288328
"ENSG00000007174","DNAH9","dynein axonemal heavy chain 9 ","protein_coding",3.50857228597274,3.69051355588183,10.6512003918387,0.00215359905711081,0.0194989792975027
"ENSG00000007202","BLTP2","bridge-like lipid transfer protein family member 2 ","protein_coding",0.469568765621897,8.6995481067745,6.18982416789068,0.0167718768454274,0.0744111436197278
"ENSG00000007255","TRAPPC6A","trafficking protein particle complex subunit 6A ","protein_coding",0.951381060408489,3.36100910247728,9.94457699776413,0.00292885898018212,0.0236165037486516
"ENSG00000007306","CEACAM7","CEA cell adhesion molecule 7 ","protein_coding",3.08653597642677,5.41990809158966,8.14610935188729,0.00659533532086936,0.0397616712236292
"ENSG00000007376","RPUSD1","RNA pseudouridine synthase domain containing 1 ","protein_coding",1.17722456670498,3.22583545343147,15.8322063477431,0.000259429542096315,0.00525570582870287
"ENSG00000007516","BAIAP3","BAI1 associated protein 3 ","protein_coding",2.09348225948682,2.99945539800046,14.883263295026,0.000375916467196904,0.00656750776317596
"ENSG00000007520","TSR3","TSR3 ribosome maturation factor ","protein_coding",0.743149379819603,4.09599013199443,10.7755061855381,0.00203838199175346,0.0187768855704484
"ENSG00000007541","PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q ","protein_coding",0.919093158976655,4.17816016834187,12.5764291793922,0.000952478476037168,0.0115523328601456
"ENSG00000007866","TEAD3","TEA domain transcription factor 3 ","protein_coding",0.647979327025962,4.41091316098896,8.46027328357817,0.00570633372417858,0.0360827431964308
"ENSG00000007923","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11 ","protein_coding",0.593434166304641,5.73607719168996,13.2588404049256,0.000719657346900896,0.00958148444420378
"ENSG00000007944","MYLIP","myosin regulatory light chain interacting protein ","protein_coding",0.954124656337612,5.12295182634204,24.0814248500265,1.3499425958668e-05,0.00108031696448802
"ENSG00000007968","E2F2","E2F transcription factor 2 ","protein_coding",1.95954038525849,3.04593076790917,14.644491150303,0.000412975052795979,0.00690238423548583
"ENSG00000008086","CDKL5","cyclin dependent kinase like 5 ","protein_coding",-0.753526241498347,6.12699966684504,9.13629441435303,0.00419716240007589,0.0297399469504638
"ENSG00000008294","SPAG9","sperm associated antigen 9 ","protein_coding",0.634554988440861,7.72384461585579,10.3135317656422,0.00249085072394887,0.0214066472436368
"ENSG00000008300","CELSR3","cadherin EGF LAG seven-pass G-type receptor 3 ","protein_coding",1.79844708256591,3.99590273569048,12.0143095738585,0.00120378612110388,0.0132535204944037
"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1 ","protein_coding",1.28196187944072,6.60601160986327,8.82583795514411,0.00482953447147118,0.0323492681535508
"ENSG00000008517","IL32","interleukin 32 ","protein_coding",1.71243819580979,4.55032041426437,15.6516121538836,0.000278101330446342,0.00546140851372671
"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting ","protein_coding",1.11140099631012,5.31077909506632,10.6388511641502,0.00216231821282328,0.0195389129814544
"ENSG00000008838","MED24","mediator complex subunit 24 ","protein_coding",1.59375132204235,6.95980603251587,11.0658682076172,0.00179899914073009,0.0173653075363666
"ENSG00000009780","FAM76A","family with sequence similarity 76 member A ","protein_coding",-0.32407739895857,4.5508563042962,5.46959472013,0.0240309931747566,0.0944896232722578
"ENSG00000009950","MLXIPL","MLX interacting protein like ","protein_coding",3.08933112817317,3.20926356812638,12.5807027158398,0.000952526552095893,0.0115523328601456
"ENSG00000010256","UQCRC1","ubiquinol-cytochrome c reductase core protein 1 ","protein_coding",0.465894833736209,6.75263763392228,7.75054074000654,0.00792836473037564,0.044888090007502
"ENSG00000010270","STARD3NL","STARD3 N-terminal like ","protein_coding",0.482524430319463,5.15322900867291,5.55898017807015,0.0229696813205562,0.091564999051012
"ENSG00000010278","CD9","CD9 molecule ","protein_coding",1.38175572744152,7.32285764590519,12.5653909167126,0.000956775039397283,0.0115597373875232
"ENSG00000010292","NCAPD2","non-SMC condensin I complex subunit D2 ","protein_coding",0.812557551394308,6.61022051989663,15.0467450160591,0.000352066311971457,0.00629112491439992
"ENSG00000010295","IFFO1","intermediate filament family orphan 1 ","protein_coding",0.787620471508511,2.24087626978177,5.68479366303669,0.0215664752975974,0.0880463479991051
"ENSG00000010327","STAB1","stabilin 1 ","protein_coding",0.906432105562027,5.90364177114668,7.29384573538303,0.00983361118275593,0.0520530947565157
"ENSG00000010818","HIVEP2","HIVEP zinc finger 2 ","protein_coding",0.679767127688354,6.64525563758758,13.405747446371,0.000677898093177983,0.00923194246747875
"ENSG00000011009","LYPLA2","lysophospholipase 2 ","protein_coding",0.686395581774731,5.09349990642974,10.5605807825008,0.00223693665207993,0.0199024519224207
"ENSG00000011105","TSPAN9","tetraspanin 9 ","protein_coding",0.852738244965205,4.71618980728087,8.89727794848731,0.00467561544137943,0.0317610377226522
"ENSG00000011132","APBA3","amyloid beta precursor protein binding family A member 3 ","protein_coding",0.586655843335704,3.07400823745328,6.51504052931222,0.014303123071554,0.0671615100694262
"ENSG00000011304","PTBP1","polypyrimidine tract binding protein 1 ","protein_coding",0.662683708071113,7.16073497274871,14.0698926879227,0.000518582709875159,0.00790068570787495
"ENSG00000011347","SYT7","synaptotagmin 7 ","protein_coding",2.15827255751506,2.36546730832935,11.2893140136204,0.00163797515905456,0.0162867469889961
"ENSG00000011422","PLAUR","plasminogen activator, urokinase receptor ","protein_coding",0.865302640591787,5.64553888566834,5.61116907894665,0.0223734532406081,0.0902458289893873
"ENSG00000011426","ANLN","anillin, actin binding protein ","protein_coding",1.65688578887052,6.15175225718334,18.7531451572587,8.65702188805617e-05,0.00281968863903099
"ENSG00000011451","WIZ","WIZ zinc finger ","protein_coding",0.966011009118006,4.63167539424216,11.8103654830554,0.00131130904379263,0.0140221516644062
"ENSG00000011478","QPCTL","glutaminyl-peptide cyclotransferase like ","protein_coding",0.590372893980974,2.35913167448486,6.91289714837891,0.0118002180412486,0.0590606071096118
"ENSG00000011485","PPP5C","protein phosphatase 5 catalytic subunit ","protein_coding",0.711346718777859,5.48293558833405,19.4128253555903,6.81280277909197e-05,0.00248975108696691
"ENSG00000012048","BRCA1","BRCA1 DNA repair associated ","protein_coding",1.34188878450998,5.31783642916007,20.5950711005942,4.46607385599476e-05,0.00204539532553923
"ENSG00000012061","ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit ","protein_coding",0.364608160605404,5.11412323678381,6.89712961320051,0.0118865486851234,0.0592536092357876
"ENSG00000012211","PRICKLE3","prickle planar cell polarity protein 3 ","protein_coding",0.65822209788599,2.59557762915801,6.79720559060456,0.0124755260269661,0.0614894718249636
"ENSG00000012223","LTF","lactotransferrin ","protein_coding",3.09428129902632,5.36160207334635,5.5125485822731,0.0235154021881224,0.0930591882571965
"ENSG00000012232","EXTL3","exostosin like glycosyltransferase 3 ","protein_coding",0.743905486114784,5.79731727464856,12.6332351344944,0.0009303040643241,0.0113971818909171
"ENSG00000012660","ELOVL5","ELOVL fatty acid elongase 5 ","protein_coding",0.863108899905597,6.22866589674916,7.60522164354281,0.00848793871067019,0.0470865328926251
"ENSG00000012779","ALOX5","arachidonate 5-lipoxygenase ","protein_coding",1.37418142124368,4.86262851197089,7.40964037747223,0.00930856286590582,0.0500932603973276
"ENSG00000013275","PSMC4","proteasome 26S subunit, ATPase 4 ","protein_coding",0.743217402568706,6.14796685383608,10.6263729037994,0.00217403464528387,0.0195776734765285
"ENSG00000013306","SLC25A39","solute carrier family 25 member 39 ","protein_coding",0.835840987703654,5.96472641004486,23.1760569172662,1.82956597513515e-05,0.00129681378761365
"ENSG00000013375","PGM3","phosphoglucomutase 3 ","protein_coding",-0.421076699707717,6.83296817557794,6.30697994612178,0.015832963830002,0.0718736403200912
"ENSG00000013392","RWDD2A","RWD domain containing 2A ","protein_coding",-0.405673340241412,3.26802833063432,6.78309476343333,0.0125593313375246,0.0617809280017155
"ENSG00000013441","CLK1","CDC like kinase 1 ","protein_coding",-0.479362994267937,7.55054466059351,15.6479181366336,0.000278470774239062,0.00546140851372671
"ENSG00000013573","DDX11","DEAD/H-box helicase 11 ","protein_coding",0.803097678311598,4.25855580423937,8.30174551799205,0.00613775653760062,0.0378704005327085
"ENSG00000013810","TACC3","transforming acidic coiled-coil containing protein 3 ","protein_coding",1.48918499079411,4.65167612140046,14.8198583913536,0.000384967110280076,0.00665575452009397
"ENSG00000014138","POLA2","DNA polymerase alpha 2, accessory subunit ","protein_coding",0.564586495138315,4.24113077030194,6.44452697423584,0.0148022006297274,0.0686816572236572
"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3 ","protein_coding",0.800380072107978,3.790978480219,7.99345220011551,0.00707929300540641,0.0417680007179169
"ENSG00000014216","CAPN1","calpain 1 ","protein_coding",0.672217630697721,7.22044265680345,9.10274922513024,0.00426104940844976,0.0300005688956077
"ENSG00000015475","BID","BH3 interacting domain death agonist ","protein_coding",0.781813652994659,4.68995061913633,7.52670072691926,0.00880774003975216,0.0482884753192305
"ENSG00000015532","XYLT2","xylosyltransferase 2 ","protein_coding",0.533587597925511,4.85137921991993,6.67276329223531,0.0132464354863043,0.0639950670286836
"ENSG00000016490","CLCA1","chloride channel accessory 1 ","protein_coding",-3.24290635414586,8.16630052238894,8.3364977295426,0.00604014049540864,0.0374302628118891
"ENSG00000018280","SLC11A1","solute carrier family 11 member 1 ","protein_coding",1.14446363459511,2.46238329666243,7.59365433653556,0.00853764225643518,0.047242678433843
"ENSG00000019102","VSIG2","V-set and immunoglobulin domain containing 2 ","protein_coding",-1.73596977457618,7.13785151050115,6.79797039356853,0.0124681877613162,0.0614736584389504
"ENSG00000020129","NCDN","neurochondrin ","protein_coding",0.653059737606609,4.31724600299773,8.99661316510238,0.00447019778192969,0.0309594244157423
"ENSG00000020633","RUNX3","RUNX family transcription factor 3 ","protein_coding",2.33260720065788,3.00924420052433,14.0819802814685,0.000516819891593366,0.00789276526059218
"ENSG00000021762","OSBPL5","oxysterol binding protein like 5 ","protein_coding",0.742214425418149,4.09025764641827,7.53655115498583,0.00876712464208459,0.0481012349050605
"ENSG00000023171","GRAMD1B","GRAM domain containing 1B ","protein_coding",-0.947607308969168,6.39136523436576,7.43135254918685,0.00921325747312277,0.0497674560671717
"ENSG00000023191","RNH1","ribonuclease/angiogenin inhibitor 1 ","protein_coding",0.735587254310465,6.08481709799503,11.2437324100612,0.00166724023794163,0.0164677312155018
"ENSG00000023318","ERP44","endoplasmic reticulum protein 44 ","protein_coding",-0.379105048394351,6.38000660256067,8.54660569950698,0.00548495565658527,0.0351004148530833
"ENSG00000023839","ABCC2","ATP binding cassette subfamily C member 2 ","protein_coding",1.76110189766241,2.2154988680934,10.9549231851504,0.00188944955544108,0.0179479621140654
"ENSG00000023909","GCLM","glutamate-cysteine ligase modifier subunit ","protein_coding",0.988903096557709,4.84579113623361,17.3558952105703,0.000145204011044172,0.0037393801114057
"ENSG00000024526","DEPDC1","DEP domain containing 1 ","protein_coding",1.93029071929933,4.04255589472133,17.8748196276198,0.000119675543184532,0.00336107634019198
"ENSG00000024862","CCDC28A","coiled-coil domain containing 28A ","protein_coding",-0.549365139039067,4.2648794897394,10.0034064904407,0.00285355387991453,0.0232415067716542
"ENSG00000025039","RRAGD","Ras related GTP binding D ","protein_coding",1.24455651837547,3.35735069984861,6.08779802963224,0.0176399796108288,0.0769101044250695
"ENSG00000025708","TYMP","thymidine phosphorylase ","protein_coding",1.66519778339566,4.11552865530784,9.86276160720466,0.00303625066840501,0.0241682305878121
"ENSG00000025770","NCAPH2","non-SMC condensin II complex subunit H2 ","protein_coding",0.617063384390309,4.59298226396491,7.81692938582751,0.0076859645484081,0.0439345554159196
"ENSG00000025772","TOMM34","translocase of outer mitochondrial membrane 34 ","protein_coding",0.549844413737031,4.81727467785245,9.72516046078792,0.00322653668261965,0.0251450254035568
"ENSG00000025796","SEC63","SEC63 homolog, protein translocation regulator ","protein_coding",-0.367598463988408,6.76556284819837,9.5960105161609,0.00341692110861992,0.0260473748911154
"ENSG00000026508","CD44","CD44 molecule (IN blood group) ","protein_coding",1.16512696558795,8.1107787107842,7.59186689010942,0.00854143243281168,0.0472460876114462
"ENSG00000026652","AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4 ","protein_coding",1.52757711986616,4.05978449833191,10.8674085117053,0.00195928447030316,0.0183652073932384
"ENSG00000026950","BTN3A1","butyrophilin subfamily 3 member A1 ","protein_coding",-0.681093190416787,5.98353826219378,16.5820668706504,0.000194505767937468,0.00445418208576801
"ENSG00000027075","PRKCH","protein kinase C eta ","protein_coding",0.62490480656671,4.32479026937573,6.1631916326149,0.0169938020489223,0.0751047338177579
"ENSG00000027847","B4GALT7","beta-1,4-galactosyltransferase 7 ","protein_coding",0.491303547590565,4.12801304451344,8.37657337467198,0.00592998155255669,0.0369166772939382
"ENSG00000029725","RABEP1","rabaptin, RAB GTPase binding effector protein 1 ","protein_coding",-1.15721472503407,6.89065551177456,40.397418868003,1.07598771456654e-07,7.74962730975443e-05
"ENSG00000029993","HMGB3","high mobility group box 3 ","protein_coding",1.28741178926003,4.54304522316826,10.7333381276161,0.0020758349319793,0.0190209027010445
"ENSG00000030582","GRN","granulin precursor ","protein_coding",0.714380217261903,7.74894986833292,7.49265715163867,0.00895025266367508,0.0487466194287609
"ENSG00000032219","ARID4A","AT-rich interaction domain 4A ","protein_coding",-0.344199460002325,6.24805207188207,6.77682665577897,0.012596102249693,0.0618861180587362
"ENSG00000032389","EIPR1","EARP complex and GARP complex interacting protein 1 ","protein_coding",0.587890578199351,4.85290648910584,14.2841124335516,0.000476036806622397,0.00754303446608038
"ENSG00000032444","PNPLA6","patatin like phospholipase domain containing 6 ","protein_coding",0.919217840522721,4.79512164140274,12.2788045082237,0.00107769429908509,0.0123858188709697
"ENSG00000033050","ABCF2","ATP binding cassette subfamily F member 2 ","protein_coding",0.336135584998111,5.48126274057925,5.87849556400019,0.0195696082977316,0.0825375293759318
"ENSG00000033170","FUT8","fucosyltransferase 8 ","protein_coding",-1.19764326877901,7.01255793696447,21.270187767571,3.52277264831127e-05,0.00183771279913994
"ENSG00000033867","SLC4A7","solute carrier family 4 member 7 ","protein_coding",0.847420605387198,6.86032841884605,11.2949619763773,0.00163120997977888,0.0162483034657939
"ENSG00000034053","APBA2","amyloid beta precursor protein binding family A member 2 ","protein_coding",1.33974851285992,2.72691180403661,6.93178709743166,0.011693605631628,0.0586453233917731
"ENSG00000034510","TMSB10","thymosin beta 10 ","protein_coding",0.728144643356546,9.34844858680424,12.797423240421,0.000869385619966461,0.0108746260110931
"ENSG00000035499","DEPDC1B","DEP domain containing 1B ","protein_coding",2.51450397835862,4.18140560902757,26.7535711892683,5.6495824307225e-06,0.00071451541153861
"ENSG00000037241","RPL26L1","ribosomal protein L26 like 1 ","protein_coding",0.583840886428602,1.29377703304201,7.30858183872679,0.00977710192972773,0.0518461568307792
"ENSG00000037474","NSUN2","NOP2/Sun RNA methyltransferase 2 ","protein_coding",0.308918233002214,6.46344839356592,5.64857310051952,0.0219563923677138,0.0891005726263415
"ENSG00000038358","EDC4","enhancer of mRNA decapping 4 ","protein_coding",0.539132438477555,5.18104212952718,11.31586063169,0.00161674969895826,0.0161512209859019
"ENSG00000038382","TRIO","trio Rho guanine nucleotide exchange factor ","protein_coding",0.571551180578949,7.71831392374401,11.0797104773112,0.00178836051400844,0.017330563965505
"ENSG00000038427","VCAN","versican ","protein_coding",1.64374954604376,8.21372076694959,7.01056989443668,0.0112564746113802,0.0572438075129464
"ENSG00000039523","RIPOR1","RHO family interacting cell polarization regulator 1 ","protein_coding",0.623913359427221,4.09270105042379,5.6889365067107,0.0215161507187968,0.0879373705242423
"ENSG00000039560","RAI14","retinoic acid induced 14 ","protein_coding",0.754389754669578,6.20375672306549,10.0637389129506,0.00277879270613712,0.0229154179672305
"ENSG00000039650","PNKP","polynucleotide kinase 3'-phosphatase ","protein_coding",0.624316236044768,4.44284925316337,9.36776035057677,0.00378316011869502,0.0278636013690131
"ENSG00000040199","PHLPP2","PH domain and leucine rich repeat protein phosphatase 2 ","protein_coding",0.896533945501877,4.98384708873605,7.56629204229381,0.00864490783278619,0.0476061609659721
"ENSG00000040275","SPDL1","spindle apparatus coiled-coil protein 1 ","protein_coding",0.69914341788531,4.22041671961696,16.2697291091254,0.000219155995481011,0.00480223056463689
"ENSG00000040487","SLC66A1","solute carrier family 66 member 1 ","protein_coding",0.603993456925254,3.10600336262962,8.22812024980663,0.00635060805997243,0.0387730930979039
"ENSG00000040608","RTN4R","reticulon 4 receptor ","protein_coding",2.50532094191185,1.99536192805116,23.7429267863753,1.52522959621641e-05,0.00114085640902921
"ENSG00000041353","RAB27B","RAB27B, member RAS oncogene family ","protein_coding",-1.59097408394582,8.5324353877552,10.5054411851354,0.00229113320673853,0.0202388209479196
"ENSG00000041988","THAP3","THAP domain containing 3 ","protein_coding",0.395279222233636,3.1356697192016,7.1402823015881,0.0105807449627143,0.0547067554675429
"ENSG00000042088","TDP1","tyrosyl-DNA phosphodiesterase 1 ","protein_coding",0.447137176257528,4.52631046870073,6.8755959516732,0.0120103804146521,0.0597109260093842
"ENSG00000042753","AP2S1","adaptor related protein complex 2 subunit sigma 1 ","protein_coding",0.923898998923704,4.75374488384878,17.8988775672305,0.000118577237100057,0.003342845026959
"ENSG00000046651","OFD1","OFD1 centriole and centriolar satellite protein ","protein_coding",-0.45840092453216,6.49024169854094,9.97961724108228,0.00288352211032488,0.023364848455191
"ENSG00000046889","PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2 ","protein_coding",1.43352223461419,5.46167642311176,5.81981067319035,0.0201510815679192,0.0841843528314558
"ENSG00000047056","WDR37","WD repeat domain 37 ","protein_coding",-0.267207501125635,5.37061184072533,5.67019852805475,0.0217190926647732,0.0884510791559917
"ENSG00000047457","CP","ceruloplasmin ","protein_coding",4.0774128865668,7.13254715727356,8.45471604344681,0.00572098541589781,0.0361243272582463
"ENSG00000047597","XK","X-linked Kx blood group antigen, Kell and VPS13A binding protein ","protein_coding",-0.949854009909442,5.39994076186613,7.03352793505692,0.0111333573879693,0.0568118014123837
"ENSG00000049192","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 ","protein_coding",1.50211283627401,3.59054213736121,9.60659026270071,0.00340149673001954,0.026010108932532
"ENSG00000049246","PER3","period circadian regulator 3 ","protein_coding",-1.13311384843958,6.12421160344726,16.4877376583357,0.000201622987825131,0.0045541095201473
"ENSG00000049541","RFC2","replication factor C subunit 2 ","protein_coding",0.912435509982145,3.96949983024945,18.7700281441015,8.60537588177461e-05,0.00281518725275198
"ENSG00000049759","NEDD4L","NEDD4 like E3 ubiquitin protein ligase ","protein_coding",-0.797712199277038,7.5171900045979,15.6197404549013,0.000281530635120187,0.00546140851372671
"ENSG00000049769","PPP1R3F","protein phosphatase 1 regulatory subunit 3F ","protein_coding",1.51745124088667,1.49845029291865,21.2845972779839,3.53097655729945e-05,0.00183771279913994
"ENSG00000050393","MCUR1","mitochondrial calcium uniporter regulator 1 ","protein_coding",0.460195242988911,5.0565953626831,5.99436771877338,0.0184738235452815,0.0794748160322297
"ENSG00000050405","LIMA1","LIM domain and actin binding 1 ","protein_coding",-0.639153007779704,8.8002193190341,5.49306414791359,0.0237473005584438,0.0935390301467743
"ENSG00000051108","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1 ","protein_coding",-0.542808051839908,6.78209045065338,5.87445418493868,0.0196090633934595,0.0826389888481441
"ENSG00000051128","HOMER3","homer scaffold protein 3 ","protein_coding",1.35186051418938,1.88529716418348,12.8673353569478,0.000846523529641729,0.0107238321180571
"ENSG00000051180","RAD51","RAD51 recombinase ","protein_coding",1.22188489713028,2.47070302273449,11.8367337969625,0.00129787545773298,0.0139664702215088
"ENSG00000051341","POLQ","DNA polymerase theta ","protein_coding",1.91714085845563,4.88584991260039,18.5716745491828,9.25256649833956e-05,0.00291789093914797
"ENSG00000051523","CYBA","cytochrome b-245 alpha chain ","protein_coding",1.45554979944497,6.52348680979466,13.6711349768545,0.00060879975793497,0.00859377245461459
"ENSG00000051825","MPHOSPH9","M-phase phosphoprotein 9 ","protein_coding",0.565620867480886,5.5186172217427,8.24366158360637,0.00630419218096939,0.0385371255087184
"ENSG00000052749","RRP12","ribosomal RNA processing 12 homolog ","protein_coding",0.798193057875304,5.17164342603043,14.4291890707224,0.000449321284627461,0.0072491968512966
"ENSG00000052795","FNIP2","folliculin interacting protein 2 ","protein_coding",-0.863625110142113,7.51395337932926,12.6855325290871,0.000910425948674468,0.0112555566827404
"ENSG00000052802","MSMO1","methylsterol monooxygenase 1 ","protein_coding",-0.947227404886725,6.58342352951624,12.9655780308883,0.000811335967733228,0.0104289601724604
"ENSG00000052841","TTC17","tetratricopeptide repeat domain 17 ","protein_coding",-0.433623028015491,7.57590920838576,17.6542149052185,0.0001298726154677,0.00350209036455926
"ENSG00000053254","FOXN3","forkhead box N3 ","protein_coding",-0.634184799161129,6.76330304091391,11.0053590093394,0.00184629426307855,0.0176393389640078
"ENSG00000053372","MRTO4","MRT4 homolog, ribosome maturation factor ","protein_coding",0.56844007762179,4.82493627826389,10.6505913680635,0.00215135531982245,0.019490519741666
"ENSG00000054598","FOXC1","forkhead box C1 ","protein_coding",1.49212898685629,3.16735271432995,10.794040967038,0.00202277594872622,0.0187768855704484
"ENSG00000054967","RELT","RELT TNF receptor ","protein_coding",1.82244866728303,2.65281575667251,22.5211273862305,2.29271489243963e-05,0.00147099401611913
"ENSG00000055070","SZRD1","SUZ RNA binding domain containing 1 ","protein_coding",0.369269334413029,6.42779134757551,9.93967556805957,0.00293470349957682,0.0236305208935551
"ENSG00000055118","KCNH2","potassium voltage-gated channel subfamily H member 2 ","protein_coding",2.38413492604699,2.34853045117228,14.1629706635997,0.000501095014122316,0.00780166461745288
"ENSG00000055163","CYFIP2","cytoplasmic FMR1 interacting protein 2 ","protein_coding",1.1060461809559,4.62364022820718,12.9485831609427,0.000817054034644983,0.0104516568730394
"ENSG00000056736","IL17RB","interleukin 17 receptor B ","protein_coding",1.58942013066794,4.73282316593419,9.31254110689193,0.00387793247987673,0.0283312186686054
"ENSG00000058091","CDK14","cyclin dependent kinase 14 ","protein_coding",1.06023275069225,5.3969420588111,6.20230065240122,0.0166691088810792,0.0740655778193622
