gene_id,base_count,cancer_count,MeSH_count,title_query,ovarian_count,title_count
H2BC4,0,0,0,0,0,0.0
NCAPH,73,48,32,22,3,22.0
TLR7,4858,1116,450,288,15,288.0
CENPU,60,41,23,9,1,9.0
MCM4,456,206,109,29,5,29.0
CTNNA2,99,19,13,3,0,3.0
MX1,2387,642,399,44,29,44.0
CDH7,61,9,8,0,0,0.0
CCL3L3,22,4,2,1,0,1.0
SIX1,740,257,177,157,7,157.0
MYO3B,22,3,1,0,0,0.0
CIB3,13,0,0,0,0,0.0
RMI1,183,83,25,23,10,23.0
E2F1,5188,3448,2215,1146,99,1146.0
MRPL13,38,21,12,6,1,6.0
BPIFA2,95,8,6,1,0,1.0
TUBA4B,10,10,8,7,2,7.0
POLQ,193,136,82,27,14,27.0
FREM2,96,20,9,7,3,7.0
WNT7B,434,140,90,34,5,34.0
GRM8,79,17,8,1,1,1.0
CENPM,53,41,26,10,1,10.0
HMMR,260,207,132,52,4,52.0
KRT37,4,1,1,0,0,0.0
H2BC11,1,1,0,0,0,0.0
CNTNAP2,566,74,59,2,3,2.0
PROC,369018,34959,17940,10,900,10.0
NAT16,2,1,1,0,0,0.0
NHERF1,468,134,82,79,7,79.0
LRP2,461,71,32,9,5,9.0
MAP7,95,37,23,10,1,10.0
DPYSL5,130,78,72,2,2,2.0
PLAAT4,196,66,48,2,3,2.0
MUC5B,1239,249,161,43,12,43.0
UPK3A,85,44,32,3,4,3.0
PCNA,25635,11165,7212,1119,356,1119.0
MMP10,829,311,223,36,13,36.0
EPPK1,39,21,12,2,0,2.0
TUBA3D,6,2,2,0,1,0.0
RALYL,26,12,10,2,1,2.0
LIN28A,671,342,250,67,19,67.0
SLC1A6,109,12,7,1,0,1.0
H2BC5,2,1,0,0,0,0.0
UBE2T,151,124,75,70,5,70.0
SLC4A8,37,4,2,0,1,0.0
MSLN,828,525,360,29,157,29.0
RIBC2,11,5,4,1,1,1.0
LRRC46,8,4,3,0,2,0.0
TTK,2101,764,460,82,40,82.0
IQGAP3,88,63,37,37,2,37.0
H2AC11,1,1,1,0,0,0.0
MMP11,496,356,264,65,12,65.0
CDK1,6083,3500,1976,550,129,550.0
CELSR3,114,36,22,12,2,12.0
CORO2A,10,7,5,2,1,2.0
EPGN,55,21,11,0,2,0.0
AP1S3,41,7,5,3,0,3.0
GABRB1,132,8,2,0,0,0.0
CDH2,1244,704,548,23,27,23.0
H2AC16,0,0,0,0,0,0.0
SHH,8845,2918,1893,330,51,330.0
ASIC5,14,1,0,0,0,0.0
FGF5,454,95,55,22,2,22.0
IFNB1,302,91,36,3,3,3.0
CCNF,188,68,32,5,3,5.0
CDC25C,1476,1018,688,106,39,106.0
BPIFA1,223,63,52,1,0,1.0
FEN1,896,378,179,116,13,116.0
SCUBE2,92,45,24,15,0,15.0
CHGA,821,432,395,4,2,4.0
DCLRE1A,24,13,4,0,2,0.0
APOO,41,1,1,0,0,0.0
RRM2,938,611,395,133,18,133.0
OR10H5,1,1,1,0,0,0.0
AFF3,124,40,28,6,0,6.0
MSMB,147,114,88,28,2,28.0
NPY1R,248,39,22,4,0,4.0
TIMELESS,1173,154,73,58,7,58.0
BUB1B,485,353,206,52,20,52.0
SCIN,147,50,31,10,4,10.0
COL1A2,2010,367,214,32,15,32.0
VWC2L,5,0,0,0,0,0.0
SORD,140,20,11,1,0,1.0
TRIM36,51,26,18,10,1,10.0
NAT2,2068,965,665,280,26,280.0
PRAME,587,525,428,268,18,268.0
OAS3,206,47,19,6,0,6.0
SYT7,157,21,14,8,0,8.0
OIP5,282,171,121,102,9,102.0
STAT1,12312,3690,2112,790,100,790.0
SERTAD4,9,3,0,0,0,0.0
TEDC2,7,6,3,3,0,3.0
CNGA2,112,2,0,0,0,0.0
H3Y1,2,0,0,0,0,0.0
MED1,1108,315,233,54,6,54.0
BMP7,3299,417,260,73,12,73.0
NEIL3,156,80,37,32,2,32.0
KIF20A,313,237,133,66,13,66.0
SOX2,11084,4771,3129,1082,176,1082.0
EXO1,938,398,176,87,15,87.0
OCLN,2011,253,146,6,5,6.0
CDC20B,22,8,3,2,1,2.0
CACNG1,17,1,1,0,0,0.0
IL21,4124,971,481,206,25,206.0
SKA3,105,78,44,29,1,29.0
BMP8A,55,15,9,4,2,4.0
ASZ1,17,1,0,0,0,0.0
ESR1,7009,4087,3204,422,259,422.0
COL3A1,1693,300,175,36,19,36.0
FGG,1777,241,172,11,9,11.0
KCNJ6,199,21,10,2,0,2.0
H2BC6,0,0,0,0,0,0.0
SDR16C5,31,9,6,2,0,2.0
ADAM7,32,6,3,2,1,2.0
PYCARD,951,245,124,8,7,8.0
IFNL3,241,42,20,10,0,10.0
TESMIN,25,4,3,2,0,2.0
GJB2,2595,280,181,33,2,33.0
MAGEA3,759,740,619,109,16,109.0
CACNA1B,339,28,15,2,1,2.0
GABRR3,18,0,0,0,0,0.0
PTTG1,444,344,243,120,14,120.0
CHRNA6,77,15,10,5,0,5.0
TEKT4,18,6,5,3,0,3.0
EEF1A2,299,137,110,44,21,44.0
PPP2R2C,57,25,14,6,2,6.0
LCN1,164,18,13,1,2,1.0
SAG,4735,616,331,51,12,51.0
KIF11,832,429,246,51,22,51.0
FBXO5,122,62,32,6,4,6.0
GNG4,45,35,21,8,0,8.0
INSM1,311,222,192,82,3,82.0
IGSF5,16,4,4,0,0,0.0
DCAF12L1,8,4,0,0,1,0.0
CDKN3,188,139,100,29,3,29.0
MAGEA11,67,59,42,23,5,23.0
TBX20,231,20,7,5,0,5.0
DCAF4L2,9,5,3,2,0,2.0
UNC13A,204,8,2,1,0,1.0
PCLAF,104,73,60,9,2,9.0
SAGE1,29,26,23,3,2,3.0
FAM167A,37,6,2,1,0,1.0
UPK1A,80,35,24,6,2,6.0
TOP2A,1375,1165,838,196,47,196.0
MAGEA1,564,537,446,54,25,54.0
CCL5,8644,1567,891,285,59,285.0
PYCR3,9,3,1,1,0,1.0
SPAG6,97,27,16,12,2,12.0
H4C9,1,0,0,0,0,0.0
CCR8,501,148,83,46,7,46.0
DLX2,413,58,38,21,4,21.0
H2BC9,3,2,0,0,0,0.0
RACGAP1,182,148,88,39,6,39.0
CCNO,143,37,11,2,3,2.0
GRB14,163,50,16,12,1,12.0
CA14,151,13,8,0,0,0.0
PBX1,1105,634,501,185,16,185.0
CST1,179,61,38,16,1,16.0
GJD2,455,20,9,0,0,0.0
LILRA4,31,11,6,0,0,0.0
PLA2G10,82,15,11,2,0,2.0
POLE2,56,41,26,12,1,12.0
ESRP1,205,157,107,45,11,45.0
LIN9,68,42,22,12,5,12.0
WNT3A,3156,959,554,154,28,154.0
ZP4,166,6,2,1,2,1.0
JPT2,21,8,6,0,0,0.0
COLEC10,40,13,4,5,0,5.0
EZH2,6468,4845,3402,2157,193,2157.0
GAS2L3,20,10,6,3,0,3.0
KIF14,167,128,84,50,8,50.0
STMN1,715,460,352,72,16,72.0
H2AC14,0,0,0,0,0,0.0
PRLR,1275,354,236,25,22,25.0
KLHL38,8,4,1,1,1,1.0
RAMP1,525,39,24,4,1,4.0
COL22A1,59,23,11,1,0,1.0
H3C6,2,0,0,0,0,0.0
SYT1,731,62,27,6,0,6.0
SLC7A11,1702,880,511,234,33,234.0
OTUB2,46,30,11,20,6,20.0
AURKB,1396,892,534,58,25,58.0
POMK,25,3,2,0,0,0.0
SHCBP1,73,62,42,37,1,37.0
TLX1,260,156,121,33,0,33.0
AFP,27052,11811,9540,843,517,843.0
DCAF13,32,18,11,9,0,9.0
INTS7,15,6,3,2,0,2.0
UBE2C,454,374,264,101,18,101.0
ELP2,80,19,9,2,1,2.0
TCL1B,22,17,14,1,0,1.0
BRINP2,7,1,1,1,0,1.0
E2F7,232,179,103,83,2,83.0
CDK5R1,251,33,18,5,1,5.0
SOX11,665,367,285,167,8,167.0
GRIA2,205,39,24,5,2,5.0
FGA,1849,176,110,11,9,11.0
H3C14,1,1,1,1,0,1.0
H4C4,19,3,2,0,0,0.0
CD3G,108,45,28,5,2,5.0
KCNQ5,218,20,12,2,0,2.0
GABRB3,446,26,13,0,0,0.0
NUF2,203,109,64,32,6,32.0
BRCA2,14621,13982,11289,3705,6154,3705.0
EVPL,34,18,14,3,0,3.0
F12,4446,502,269,5,22,5.0
SDC1,1584,854,687,26,15,26.0
CXCL10,9101,1924,1014,259,72,259.0
SDSL,253,4,1,0,0,0.0
EFNA2,26,11,4,0,0,0.0
PSG9,29,9,8,4,0,4.0
KIF4A,230,155,88,59,6,59.0
ALCAM,830,382,286,103,14,103.0
CKMT1A,21,12,9,4,0,4.0
PCSK6,229,74,53,8,5,8.0
FAM83H,132,66,43,43,5,43.0
GOLM1,289,222,185,53,2,53.0
TPX2,699,445,242,141,17,141.0
H4C8,3,2,1,0,0,0.0
MZB1,75,32,18,9,1,9.0
SYT5,35,7,5,0,0,0.0
KIF23,210,136,77,36,8,36.0
KIF1A,363,51,33,7,2,7.0
CIT,8800,1130,693,30,30,30.0
COX7B2,5,3,2,1,0,1.0
IL20,444,74,43,19,1,19.0
VAV3,322,166,108,67,7,67.0
RAD54B,93,55,39,18,5,18.0
EPHA10,51,42,27,8,2,8.0
COL2A1,2576,179,61,19,3,19.0
DEPDC1,94,86,57,32,2,32.0
GJA3,275,23,11,3,0,3.0
KCNH1,371,144,99,5,3,5.0
POTEF,13,10,7,1,3,1.0
IGF2BP1,639,427,276,148,25,148.0
GABRA1,551,19,10,4,0,4.0
KPNA7,31,7,5,4,0,4.0
COL11A1,588,238,159,57,34,57.0
EPN3,22,12,7,1,1,1.0
CCNE1,1083,893,691,107,161,107.0
RAB3D,167,37,20,25,0,25.0
SCAMP5,28,3,2,1,0,1.0
CA9,2046,1614,1314,111,21,111.0
RAD54L,184,112,63,17,11,17.0
CHEK1,2122,1513,904,46,78,46.0
SLC7A5,887,504,324,56,10,56.0
CDCA8,211,147,85,30,8,30.0
PKMYT1,114,85,53,35,5,35.0
PIERCE1,6,5,2,5,0,5.0
SYTL5,11,4,2,2,0,2.0
FBXO45,57,32,21,20,0,20.0
GHSR,1281,165,106,22,5,22.0
SPO11,625,125,10,22,6,22.0
CENPK,51,32,17,12,1,12.0
SPTBN2,101,22,8,11,2,11.0
MAL2,177,67,50,27,5,27.0
ILDR1,49,4,3,1,0,1.0
KCNH6,570,42,33,1,0,1.0
PCDH10,151,88,77,41,0,41.0
KCNQ2,1021,25,9,7,1,7.0
ALB,8861,1754,1032,20,37,20.0
CCND1,6514,5186,4196,497,167,497.0
RECQL4,342,213,103,69,9,69.0
MISP,201,57,26,7,1,7.0
ORC1,380,84,33,13,3,13.0
FANCI,428,280,133,40,19,40.0
CLSPN,153,83,41,6,2,6.0
DSN1,52,24,12,8,1,8.0
UGDH,138,46,30,5,3,5.0
SERPINA12,322,26,23,1,14,1.0
ESRRG,341,116,73,6,5,6.0
NUCB2,562,70,42,23,13,23.0
SOX3,505,61,33,20,6,20.0
MELK,685,326,208,109,11,109.0
MMP1,9558,2442,1729,339,69,339.0
GABRA3,166,25,19,5,0,5.0
CCT3,111,72,40,25,2,25.0
GRHL2,234,135,74,56,8,56.0
GJD3,33,3,1,1,0,1.0
TPD52,188,162,118,62,12,62.0
SPC24,80,32,14,10,1,10.0
SKA1,115,66,42,28,1,28.0
KRT28,6,4,2,0,0,0.0
GATA5,308,97,65,26,6,26.0
H4C11,3,1,1,0,0,0.0
GNGT1,30,12,9,1,1,1.0
KPNA2,322,223,147,82,12,82.0
SLC44A4,58,23,21,3,0,3.0
RIMBP3,8,0,0,0,0,0.0
ADAM2,131,15,8,3,0,3.0
H1-6,52,3,2,0,0,0.0
OASL,273,51,22,9,0,9.0
RIMS1,148,14,8,0,1,0.0
FN1,2124,970,667,97,47,97.0
DTL,646,171,113,25,4,25.0
ADGRB2,19,2,2,0,0,0.0
EZR,218,115,81,18,3,18.0
BPIFB1,53,21,13,5,0,5.0
ASPM,525,213,134,62,11,62.0
WDR76,23,14,8,9,0,9.0
CKMT1B,17,6,5,1,0,1.0
KCNK1,107,17,8,1,1,1.0
RHOH,165,71,48,22,1,22.0
SLC1A1,576,57,21,8,0,8.0
OLR1,1076,126,75,17,4,17.0
PMAIP1,743,536,402,13,12,13.0
PSRC1,123,28,17,2,0,2.0
KRT33A,4,1,0,0,0,0.0
SMIM22,3,2,1,0,0,0.0
SYT9,40,8,4,0,0,0.0
DHCR24,335,67,47,21,2,21.0
SALL4,867,565,412,216,65,216.0
PAX6,4017,466,254,144,11,144.0
NLRP5,91,7,7,2,0,2.0
ECM1,377,128,92,37,7,37.0
PTK6,251,192,140,68,10,68.0
MUC6,1026,781,692,79,36,79.0
MAEL,192,42,30,11,5,11.0
CYP2A6,1906,476,231,134,7,134.0
S100A7,599,210,156,98,5,98.0
CCL11,2438,240,116,27,9,27.0
F2RL2,36,19,12,1,0,1.0
PTPRT,118,75,50,21,1,21.0
CD3D,193,99,64,9,4,9.0
CD3E,556,200,110,6,7,6.0
COL1A1,5384,1009,591,155,28,155.0
PAX2,1786,456,329,160,75,160.0
CERS6,156,82,51,29,3,29.0
ILDR2,23,4,2,2,0,2.0
CBX2,196,119,66,36,10,36.0
ZFP42,122,44,23,7,2,7.0
MCHR2,83,14,8,1,5,1.0
CXCL17,110,61,43,24,1,24.0
APLP1,288,34,22,3,0,3.0
NCAPG2,41,29,16,16,0,16.0
BAMBI,585,131,91,38,5,38.0
ERBB3,2733,1999,1449,471,117,471.0
DQX1,7,3,2,0,0,0.0
NEK2,503,347,205,151,13,151.0
CCNA2,800,511,328,28,17,28.0
TENT5C,32,23,20,2,0,2.0
SKA2,84,38,23,16,2,16.0
RGS7,203,17,7,7,0,7.0
GATA3,5485,2048,1431,495,116,495.0
BLM,5543,1767,687,268,57,268.0
ATP12A,60,10,4,1,0,1.0
HRH3,55,12,9,0,0,0.0
STXBP5L,23,7,4,0,0,0.0
CHAF1B,93,43,25,12,0,12.0
CACNG4,37,10,9,1,0,1.0
KRT75,34,7,3,0,0,0.0
CDK5R2,26,8,4,1,0,1.0
EPHA8,92,41,24,7,3,7.0
ENKUR,12,8,5,6,0,6.0
H3C12,0,0,0,0,0,0.0
GINS2,88,70,47,25,4,25.0
FGF3,712,341,227,39,16,39.0
AP1M2,40,10,7,1,0,1.0
IL19,426,59,28,8,2,8.0
CENPE,445,189,84,68,6,68.0
DCAF8L2,1,1,1,1,0,1.0
TNFSF18,177,51,25,0,1,0.0
OR2AT4,17,3,2,0,0,0.0
FCRL4,76,24,18,1,0,1.0
COMP,120353,4597,1070,67,151,67.0
POTEC,9,1,0,0,1,0.0
GSTA2,225,59,30,8,2,8.0
F7,4790,435,280,11,19,11.0
CHRNB3,82,12,8,7,1,7.0
MS4A1,146,96,73,7,2,7.0
COX6C,68,25,19,3,1,3.0
KNSTRN,38,21,13,10,0,10.0
CDH1,5788,4432,3418,648,232,648.0
H2AX,7301,4367,2311,407,191,407.0
CXCL9,3494,1004,532,103,45,103.0
MCM10,238,104,54,34,3,34.0
TRPA1,3111,252,76,78,4,78.0
CHRNA9,142,23,15,2,0,2.0
CEACAM6,358,233,162,78,8,78.0
CLTC,198,90,68,16,1,16.0
FANCA,707,479,193,77,46,77.0
SQLE,286,123,79,25,4,25.0
SPC25,109,42,23,10,1,10.0
CIP2A,361,344,245,235,8,235.0
MYBL2,490,348,216,82,11,82.0
LDLRAD1,5,1,1,0,0,0.0
VANGL1,165,68,48,14,2,14.0
COL10A1,692,111,60,25,0,25.0
BMPR1B,535,118,69,18,16,18.0
ATP6V0D2,176,25,9,2,2,2.0
KCNC1,148,8,3,1,1,1.0
LGALS9C,3,2,1,0,0,0.0
DENND1B,34,4,3,1,0,1.0
RGS8,75,11,6,4,1,4.0
FGL1,133,62,35,16,1,16.0
AMBP,273,37,24,3,2,3.0
HTR1D,59,11,7,3,0,3.0
DCAF10,5,5,2,1,1,1.0
ERBB2,37345,34929,31072,2349,1673,2349.0
CALCR,157,23,13,2,0,2.0
TEX14,68,21,9,5,6,5.0
PODXL2,12,6,5,3,0,3.0
MAGEA10,69,69,51,23,5,23.0
GRIK3,69,10,6,5,0,5.0
RCOR2,65,13,8,2,0,2.0
ZWINT,132,87,50,18,7,18.0
FAM83B,29,27,15,18,4,18.0
CA2,226518,15486,7175,3214,303,3214.0
FAM83D,61,52,30,29,7,29.0
SPAG5,130,78,52,34,2,34.0
IFNL2,32,8,4,0,0,0.0
TNFRSF9,566,270,173,8,11,8.0
ABAT,346,58,30,5,0,5.0
ABCA12,231,35,21,7,1,7.0
IGHV3-15,8,5,2,0,0,0.0
IGF1R,10062,5160,3851,919,204,919.0
KIAA0319,141,6,3,1,1,1.0
AUNIP,20,7,3,2,0,2.0
TACC3,382,276,191,106,12,106.0
NDUFAF6,40,5,4,0,0,0.0
TIGD3,4,1,1,0,0,0.0
C15orf48,21,15,10,1,0,1.0
CENPA,1115,390,121,123,8,123.0
TINCR,120,84,65,55,3,55.0
CDCP1,241,186,141,97,16,97.0
PARP1,7899,4369,2542,1025,421,1025.0
FANCF,167,125,75,28,26,28.0
LEF1,2130,960,646,237,20,237.0
FOXA1,1551,1085,785,342,31,342.0
CA12,391,152,104,9,18,9.0
SIDT1,24,7,3,3,0,3.0
H4C15,1,0,0,0,0,0.0
TDRKH,32,8,4,2,0,2.0
UPK1B,90,39,27,6,2,6.0
H2BC17,0,0,0,0,0,0.0
H2BC14,1,1,1,0,0,0.0
OR7D4,19,1,0,0,0,0.0
GABRG2,437,19,4,4,0,4.0
KIF18B,80,63,33,24,1,24.0
FOXA3,262,65,25,5,2,5.0
CST4,64,13,9,6,1,6.0
HACD3,15,3,1,0,0,0.0
LILRB4,211,75,37,25,0,25.0
SNTG1,21,8,5,0,0,0.0
CNIH2,37,2,0,0,0,0.0
NDST4,20,6,3,1,1,1.0
CDCA5,159,117,74,30,7,30.0
TNFRSF18,518,203,108,1,9,1.0
DISP2,10,3,2,0,0,0.0
CCL4L2,18,4,2,0,0,0.0
BRINP3,37,12,7,3,0,3.0
DSP,5577,513,306,18,24,18.0
TH,9439291,2269279,1912747,530,78468,530.0
LACRT,36,2,2,0,0,0.0
SCG3,66,20,14,4,1,4.0
CCL7,1071,214,102,30,6,30.0
GNG13,29,6,3,1,1,1.0
BLNK,288,116,69,13,0,13.0
ASIC2,253,23,17,6,1,6.0
ICOS,2690,766,418,159,15,159.0
GFRA1,542,126,82,16,3,16.0
TFF3,1075,449,320,84,15,84.0
SCN1A,1679,39,14,7,1,7.0
MAGEB6,7,6,5,1,0,1.0
KIFC1,195,102,62,49,5,49.0
PARD6B,41,20,8,2,0,2.0
ADCY1,113,32,23,6,0,6.0
ECT2,397,249,128,90,8,90.0
TPRN,23,4,1,0,0,0.0
PSG11,22,3,2,0,1,0.0
CXCL11,1619,444,267,60,31,60.0
ESCO2,138,46,18,14,1,14.0
ELAVL2,134,52,38,4,3,4.0
NOX5,362,92,58,33,2,33.0
PLS1,356,12,5,0,0,0.0
KRT19,454,296,234,21,15,21.0
RABIF,29,13,5,2,0,2.0
SHISA9,18,4,3,0,0,0.0
OAS1,708,138,58,18,2,18.0
TCL1A,267,223,192,28,3,28.0
RGS4,721,71,42,16,5,16.0
PYDC1,10,2,1,0,0,0.0
LGALS9B,2,2,2,0,0,0.0
GPR158,61,15,9,5,3,5.0
KCNK6,45,5,2,1,0,1.0
CEACAM5,349,291,214,54,8,54.0
NDC80,601,260,112,38,12,38.0
KCNK15,19,12,8,3,0,3.0
EIF4E1B,18,6,1,0,1,0.0
REPS2,44,15,12,9,0,9.0
BEX1,86,43,29,17,0,17.0
HSD17B6,42,23,15,7,6,7.0
KIF18A,153,86,46,33,2,33.0
ATP1A4,49,6,3,0,1,0.0
PYY,2936,208,124,18,16,18.0
TK1,793,477,294,64,14,64.0
LYPD3,53,45,30,6,0,6.0
KRT8,445,187,121,9,7,9.0
XRCC2,433,311,209,108,47,108.0
GATA4,3323,463,209,129,72,129.0
POLR2F,34,17,13,1,0,1.0
MRPS30,38,24,18,7,1,7.0
CCNB2,462,320,196,30,13,30.0
FCGR1A,255,46,28,1,2,1.0
TEKT1,29,6,2,0,0,0.0
H1-2,291,64,38,17,1,17.0
FGF4,1245,389,218,66,9,66.0
POLR3K,16,3,1,0,1,0.0
HOOK1,75,25,18,8,0,8.0
PLA2G2D,65,28,10,2,5,2.0
ESPL1,146,79,53,11,3,11.0
CDK5,3111,582,288,208,14,208.0
HNF4G,83,48,27,10,1,10.0
WDHD1,64,36,16,9,1,9.0
NAT1,890,484,299,96,14,96.0
FOXP3,21653,6587,3799,1393,176,1393.0
HOXB1,299,34,14,8,0,8.0
CPLX2,51,11,7,3,0,3.0
TJP3,63,13,5,1,1,1.0
H4C14,0,0,0,0,0,0.0
BTLA,673,333,201,84,12,84.0
TDRD1,85,30,24,6,2,6.0
CASTOR2,7,5,3,0,0,0.0
MARVELD2,79,18,12,0,0,0.0
FLRT3,77,19,11,4,0,4.0
CCL1,676,150,97,14,3,14.0
CCNE2,311,239,171,23,10,23.0
H2BC13,0,0,0,0,0,0.0
FSBP,58,8,6,1,1,1.0
CD80,11622,3476,1721,285,97,285.0
SPAG1,54,14,10,3,0,3.0
FZD2,259,115,71,11,5,11.0
CASP14,213,41,26,5,2,5.0
PYCR1,165,101,69,42,0,42.0
H2AC6,2,1,0,0,0,0.0
SERPINA1,1074,205,128,30,11,30.0
UNC5D,55,27,15,9,0,9.0
CCL17,1819,362,247,53,8,53.0
ADGRG7,11,6,4,0,0,0.0
DISP3,14,6,2,2,0,2.0
GALNT6,46,35,25,15,5,15.0
DNAAF6,11,3,1,1,0,1.0
LMX1B,438,44,15,21,1,21.0
E2F2,653,413,223,94,24,94.0
KIF20B,60,33,23,6,2,6.0
CACNG5,19,1,1,1,0,1.0
BPIFB2,15,3,2,1,0,1.0
LHX9,136,12,9,5,4,5.0
HELLS,197,117,55,37,1,37.0
FBN2,323,51,39,6,5,6.0
BIK,1300,393,266,72,18,72.0
GNAT3,84,4,2,1,0,1.0
PLK4,495,309,139,120,4,120.0
OTX1,257,66,51,32,1,32.0
CEP55,286,218,142,69,8,69.0
ROBO2,401,62,38,13,4,13.0
PIK3CG,572,205,113,8,7,8.0
CNGA3,295,7,2,0,0,0.0
ATAD2,169,135,96,79,10,79.0
DCD,4341,354,242,7,8,7.0
ZYG11A,19,5,2,4,1,4.0
CFAP77,3,0,0,0,0,0.0
FCGR3A,772,284,209,41,7,41.0
DHCR7,545,89,49,10,4,10.0
CDH18,50,28,23,3,2,3.0
JPT1,30,24,21,3,2,3.0
S100P,591,452,366,160,16,160.0
TUBA3E,5,2,1,0,0,0.0
KCNJ3,104,15,11,5,0,5.0
SELL,6933,726,366,39,18,39.0
CENPI,70,26,12,9,1,9.0
ANLN,240,182,114,50,2,50.0
AURKA,2529,2008,1372,237,91,237.0
ATP6V0A4,109,12,7,1,0,1.0
NCAPG,264,145,78,43,9,43.0
ANK1,343,39,21,2,1,2.0
SPATA17,13,0,0,0,0,0.0
RAMACL,0,0,0,0,0,0.0
KIF2C,308,187,103,33,6,33.0
MYBL1,205,144,107,23,2,23.0
CDC6,1070,444,206,124,5,124.0
TFR2,536,101,59,11,2,11.0
CLEC4C,143,45,38,0,2,0.0
CHRNA1,136,32,22,9,1,9.0
HTR1E,41,8,5,3,1,3.0
BPIFB6,3,1,1,0,0,0.0
LGI1,1040,375,314,159,6,159.0
EYA1,449,68,33,20,2,20.0
DNAJC5B,8,3,1,0,0,0.0
CDC25A,1252,850,549,223,37,223.0
CBX4,173,102,54,40,3,40.0
KCNH2,2053,149,95,5,4,5.0
UNC5B,239,109,57,43,4,43.0
FASLG,4560,1777,1454,10,79,10.0
DIAPH3,89,43,28,12,1,12.0
H2AC17,1,0,0,0,0,0.0
CENPF,403,271,162,57,9,57.0
CHRNB2,161,16,5,5,0,5.0
CNTN5,56,5,0,1,0,1.0
NELL1,277,50,29,18,0,18.0
GZMA,576,179,107,4,5,4.0
CAPSL,11,1,0,0,0,0.0
CALML5,43,20,16,2,0,2.0
CCR4,2904,897,610,247,9,247.0
GGH,522,145,110,11,1,11.0
KRT18,418,186,126,5,5,5.0
E2F8,157,110,54,39,5,39.0
TRDV1,22,7,3,0,1,0.0
TMEM97,104,60,30,17,2,17.0
IL2RB,381,109,55,8,4,8.0
MCM2,1579,808,467,159,24,159.0
RSAD2,406,57,21,5,3,5.0
FKBP4,292,90,59,14,6,14.0
H2AC13,1,1,0,0,0,0.0
RAD51,5939,3297,1693,837,417,837.0
PLK1,3048,2127,1136,698,57,698.0
H2BC15,0,0,0,0,0,0.0
PARPBP,40,30,21,5,2,5.0
TYRP1,964,324,183,21,4,21.0
TUBAL3,5,1,0,0,0,0.0
CFAP90,0,0,0,0,0,0.0
KLF17,73,48,35,27,0,27.0
RMI2,76,44,22,13,8,13.0
WDR62,125,18,8,12,1,12.0
CFAP221,7,1,0,0,0,0.0
