"gene_id","cluster","betweenness","degree_centrality"
"PPP4C","1",22735,12
"RAC3","1",188560,12
"RHNO1","1",0,12
"RUVBL2","1",29527,12
"TRAF2","1",47264,12
"UTP23","1",121162,12
"VAV1","1",16198,12
"ZC3HAV1","1",168474,12
"BTK","1",79656,11
"CBX2","1",33363,11
"CCNB1","1",50750,11
"COL10A1","1",3072,11
"COL8A1","1",16173,11
"COL8A2","1",2801,11
"CRIPT","1",12308,11
"DNMT1","1",24679,11
"ERBB2","1",8597,11
"GSK3B","1",50154,11
"HUWE1","1",318180,11
"KIF14","1",20863,11
"KIF2A","1",60199,11
"KNL1","1",1,11
"MRPL18","1",14131,11
"MRPL37","1",372,11
"NOL11","1",22551,11
"POLH","1",0,11
"RBM34","1",27505,11
"SKP2","1",42203,11
"TNF","1",212504,11
"TRIM24","1",11198,11
"ASCC3","1",50972,10
"AURKA","1",241631,10
"BIRC3","1",33916,10
"BUB1B","1",17448,10
"C8G","1",41465,10
"CASP3","1",33984,10
"CBX5","1",109507,10
"CCT2","1",92620,10
"CCT6A","1",93,10
"CD4","1",328,10
"CTSZ","1",40393,10
"ELOB","1",138812,10
"H2AC8","1",44043,10
"H2AZ1","1",101,10
"HLA-B","1",22347,10
"HLA-C","1",12881,10
"HLA-DRB5","1",18034,10
"HSPA1B","1",357839,10
"KIF20A","1",13847,10
"LMAN1","1",191957,10
"MCM5","1",45362,10
"MSR1","1",25377,10
"NBN","1",251737,10
"NDE1","1",122323,10
"NUDCD1","1",23736,10
"POLD1","1",46957,10
"POLR2K","1",7122,10
"PPP1CA","1",15592,10
"RAC2","1",21915,10
"RAD51B","1",917,10
"RBBP5","1",8994,10
"RPP25L","1",49960,10
"SCNM1","1",29926,10
"SERPINA1","1",5648,10
"SMARCA4","1",23425,10
"SSRP1","1",27934,10
"TUBA1A","1",193900,10
"UBE2S","1",441848,10
"AP1S1","1",1092,9
"ARF4","1",37258,9
"ATIC","1",11457,9
"ATP5MC1","1",44392,9
"BCL11A","1",52026,9
"BMP7","1",40462,9
"BRCA2","1",31047,9
"BRIP1","1",1978,9
"CCR8","1",60148,9
"CD3E","1",17527,9
"COL1A2","1",5601,9
"CSTA","1",11226,9
"CXCR6","1",21498,9
"DAP3","1",5601,9
"DTL","1",23706,9
"ELAVL1","1",19947,9
"ENTHD1","1",2807,9
"FANCD2","1",7445,9
"FCGR1A","1",8863,9
"GABBR2","1",25157,9
"GRSF1","1",25349,9
"H2BC15","1",5091,9
"HLA-DRB1","1",359385,9
"IGLV10-54","1",14132,9
"IL7R","1",5289,9
"KRT18","1",2799,9
"LTA","1",3247,9
"MEX3C","1",36504,9
"MRPL17","1",22268,9
"MRPL19","1",32317,9
"MRPS12","1",9069,9
"PERP","1",150137,9
"POLR2F","1",161121,9
"RAD18","1",8545,9
"RBBP8","1",462,9
"RBM8A","1",18549,9
"RFC4","1",19134,9
"RNF8","1",27325,9
"ROBO1","1",44250,9
"RPL39L","1",0,9
"SEM1","1",16815,9
"SNRPE","1",57056,9
"TGFA","1",235430,9
"TNFRSF11A","1",99104,9
"UBE2L6","1",11504,9
"UBE2N","1",16779,9
"UTP25","1",1341,9
"VAMP8","1",29119,9
"XRCC2","1",68,9
"ARF1","1",4833,8
"BAMBI","1",22368,8
"BGN","1",25139,8
"BLM","1",21961,8
"CAPNS2","1",8628,8
"CD3G","1",7266,8
"CDCA8","1",17270,8
"CENPI","1",208305,8
"CHEK1","1",0,8
"CLDN10","1",40364,8
"CSNK2A1","1",16342,8
"CX3CR1","1",33755,8
"DHX9","1",28865,8
"DNA2","1",40238,8
"DNAJB1","1",14704,8
"DNASE2","1",0,8
"EBNA1BP2","1",22149,8
"ELOC","1",4285,8
"EPHA1","1",2982,8
"EZH2","1",22240,8
"FANCI","1",4433,8
"GAPDH","1",5613,8
"GNAS","1",16806,8
"HJURP","1",4324,8
"HLA-DPA1","1",13270,8
"HLA-G","1",5598,8
"HSP90B1","1",22517,8
"IGHV3-72","1",28907,8
"IL34","1",173928,8
"ISG15","1",24773,8
"KCNJ10","1",2801,8
"KCTD5","1",11197,8
"KDELR3","1",31746,8
"KIF11","1",20035,8
"KIF2C","1",18924,8
"KRT14","1",40,8
"KRT16","1",2839,8
"KRT19","1",27741,8
"KRT40","1",2801,8
"LTB","1",21398,8
"MRPL24","1",28191,8
"MYCN","1",20096,8
"NEFL","1",8629,8
"OCLN","1",19623,8
"ORC3","1",14972,8
"PLA2G7","1",41177,8
"PLK4","1",32288,8
"PPIL1","1",27981,8
"PPP2R2C","1",19592,8
"RAD51","1",8635,8
"RPS19","1",7629,8
"SSBP1","1",83650,8
"TMED3","1",2801,8
"TNFSF13B","1",93834,8
"TOP2A","1",3016,8
"TPD52L1","1",0,8
"TUBB","1",67629,8
"TUBB2B","1",8288,8
"USP10","1",8408,8
"VDAC1","1",20475,8
"VPS35","1",25286,8
"ACTR2","1",14182,7
"APOO","1",2857,7
"AURKB","1",116750,7
"BAG2","1",93287,7
"BARD1","1",8774,7
"C1QBP","1",44653,7
"CAPRIN1","1",194,7
"CCL18","1",3009,7
"CCNE1","1",14003,7
"CD3D","1",30,7
"CD40LG","1",18988,7
"CD9","1",6188,7
"CDC20","1",202217,7
"CDC5L","1",17714,7
"CDK5","1",16778,7
"CENPL","1",0,7
"CENPM","1",474,7
"CENPQ","1",124,7
"COL3A1","1",16293,7
"COP1","1",16787,7
"COPG1","1",42036,7
"CSTF1","1",9134,7
"CXCL11","1",2801,7
"CXCL5","1",46029,7
"CYBA","1",11507,7
"DAG1","1",2369,7
"DCAF7","1",5601,7
"DCUN1D1","1",5399,7
"DDX6","1",9707,7
"DKC1","1",1829,7
"DNAJA1","1",73831,7
"EIF2AK2","1",16523,7
"EPN3","1",0,7
"ERBB3","1",3791,7
"EREG","1",50588,7
"EXO1","1",7,7
"FBXO6","1",163,7
"FXR1","1",18395,7
"GRIN2D","1",5566,7
"H2BC11","1",0,7
"H3C10","1",49039,7
"H3C8","1",7940,7
"HDLBP","1",91397,7
"HLA-A","1",5358,7
"HLA-DQB1","1",2801,7
"HLA-DRA","1",2801,7
"HNRNPF","1",10062,7
"HOMER1","1",22331,7
"HSD17B12","1",21263,7
"HSPA14","1",7349,7
"ITGB2","1",16907,7
"KDELR1","1",39,7
"KIF15","1",38016,7
"KIF22","1",381,7
"KIF3C","1",22006,7
"KRT23","1",11,7
"KRT31","1",0,7
"KRT9","1",0,7
"LIG1","1",0,7
"MAGOH","1",36697,7
"MRPL11","1",8294,7
"MRPL13","1",5985,7
"MRPL3","1",119934,7
"MRPS16","1",0,7
"MRTO4","1",8251,7
"NCALD","1",11137,7
"NDUFAF6","1",27817,7
"PAK1","1",96232,7
"PAPSS1","1",3015,7
"PAX6","1",11198,7
"PKM","1",42016,7
"POLA1","1",5601,7
"POLR2D","1",3945,7
"POP4","1",5429,7
"PUF60","1",0,7
"RGS9","1",2801,7
"ROR1","1",46831,7
"RPP40","1",68,7
"RRP1B","1",11197,7
"RRP36","1",34328,7
"SET","1",17320,7
"SF3B4","1",7290,7
"SLBP","1",19841,7
"SMARCB1","1",8478,7
"SMG5","1",21253,7
"SNRNP40","1",21115,7
"SNRPF","1",22073,7
"SNRPG","1",0,7
"TBCC","1",2040,7
"TNFRSF12A","1",4145,7
"TPM3","1",8669,7
"TRAF3IP3","1",11194,7
"TRAM1","1",27711,7
"TRMT10C","1",2815,7
"TRRAP","1",11197,7
"TUBA1C","1",6355,7
"TUBG1","1",11645,7
"UBL4A","1",24011,7
"UCHL5","1",22741,7
"VAV2","1",120718,7
"WDCP","1",178368,7
"XCL2","1",33187,7
"XPO1","1",8686,7
"ZW10","1",20,7
"AGT","1",11197,6
"ALYREF","1",29745,6
"APC2","1",10989,6
"APOBR","1",0,6
"ARFGEF1","1",22146,6
"BAX","1",9796,6
"CALR","1",13760,6
"CALU","1",3036,6
"CASP2","1",0,6
"CCL13","1",9527,6
"CCL4","1",5601,6
"CCNA1","1",30640,6
"CD2AP","1",11108,6
"CD79A","1",5601,6
"CD8B2","1",0,6
"CDH4","1",23413,6
"CENPA","1",37328,6
"CENPK","1",0,6
"CENPN","1",0,6
"CENPW","1",0,6
"CETN2","1",27906,6
"CKAP5","1",2801,6
"CLDN9","1",0,6
"COL11A1","1",0,6
"COL11A2","1",0,6
"COL24A1","1",0,6
"COL5A2","1",0,6
"COX5A","1",11196,6
"CTSC","1",13284,6
"CXCL1","1",17290,6
"CXCL13","1",5412,6
"DCK","1",2801,6
"DEK","1",6168,6
"E2F1","1",20623,6
"ECT2","1",5600,6
"EIF4A3","1",22046,6
"ESRP2","1",45,6
"EYA1","1",8400,6
"FBXL19","1",8401,6
"FBXW10","1",0,6
"FCER1G","1",21278,6
"FCGR3A","1",594,6
"FOLH1","1",7735,6
"FOLR1","1",27437,6
"FOXM1","1",8400,6
"FZD2","1",80854,6
"GNA15","1",46169,6
"GNAI3","1",36266,6
"GRIN2C","1",4671,6
"GTPBP4","1",11186,6
"H2BC12","1",76,6
"H2BC5","1",3727,6
"HCK","1",1,6
"HEATR1","1",13805,6
"HSD17B10","1",30737,6
"HYOU1","1",18530,6
"IGHD","1",55,6
"ILF2","1",15396,6
"IRAK1","1",5823,6
"ITGA2","1",9500,6
"KBTBD8","1",7426,6
"KDELR2","1",358,6
"KIAA0319","1",0,6
"KIAA1549","1",0,6
"KIF18A","1",0,6
"KIF21A","1",25501,6
"KIF23","1",367435,6
"KIFC1","1",22314,6
"KPNA4","1",96544,6
"KRAS","1",17121,6
"LCLAT1","1",11199,6
"LMNB1","1",16702,6
"LPAR5","1",36269,6
"LSR","1",31832,6
"MAD2L2","1",2801,6
"MATK","1",9384,6
"MRPL47","1",55,6
"MRPL9","1",0,6
"MSH2","1",0,6
"NCBP1","1",7728,6
"NCF1","1",9538,6
"NME8","1",13995,6
"NOC2L","1",14002,6
"NONO","1",8400,6
"NOTCH2","1",8385,6
"NUP62","1",22161,6
"PARN","1",8400,6
"PDCL3","1",69,6
"PFDN2","1",15275,6
"PFDN6","1",4116,6
"PFN1","1",14006,6
"PIK3CG","1",57225,6
"PLAUR","1",27629,6
"POLB","1",6071,6
"POLD3","1",3498,6
"POLE2","1",1846,6
"POTEF","1",2306,6
"PPM1G","1",30619,6
"PSMB3","1",8400,6
"PTPA","1",0,6
"PUS7","1",0,6
"RACGAP1","1",282676,6
"RAD51AP1","1",0,6
"SDC1","1",15040,6
"SF3B5","1",9049,6
"SNRPB2","1",33559,6
"SNRPD1","1",0,6
"SNRPD2","1",5964,6
"SPRR2E","1",9506,6
"SSR1","1",48173,6
"STK26","1",2801,6
"SYNCRIP","1",22307,6
"TFAM","1",20216,6
"TIMM50","1",82777,6
"TMPO","1",233333,6
"TNC","1",3875,6
"TNFSF11","1",0,6
"TOMM40","1",22456,6
"TSEN54","1",36,6
"TUBA4A","1",0,6
"URI1","1",33954,6
"VBP1","1",16770,6
"VIRMA","1",2899,6
"WDR3","1",9095,6
"WNT5A","1",18422,6
"WRNIP1","1",2801,6
"YES1","1",19398,6
"ACTG1","1",273,5
"ACTL6A","1",2801,5
"AIMP2","1",43253,5
"ATAD2","1",0,5
"ATAD3A","1",5619,5
"ATP6V0D2","1",8574,5
"B4GALT3","1",19575,5
"BAIAP2L2","1",2785,5
"BASP1","1",5604,5
"BAZ1B","1",4047,5
"BID","1",0,5
"BMPR1B","1",16703,5
"BTC","1",1626,5
"BUB1","1",5601,5
"BYSL","1",9094,5
"CASP6","1",18,5
"CBFB","1",19627,5
"CBX4","1",58937,5
"CCNB2","1",8394,5
"CD1B","1",2801,5
"CD48","1",13994,5
"CDC6","1",5601,5
"CDH2","1",11194,5
"CDH3","1",10,5
"CDK6","1",16770,5
"CDKN2A","1",13768,5
"CENPH","1",0,5
"CENPU","1",0,5
"CHAF1A","1",3014,5
"CIAO1","1",5601,5
"CIAPIN1","1",27703,5
"CLDN1","1",50137,5
"CLDN14","1",2838,5
"CLDN16","1",0,5
"CLDN7","1",3088,5
"COL2A1","1",1331,5
"COPA","1",19703,5
"CPSF3","1",3001,5
"CSK","1",2805,5
"CTNNA2","1",4083,5
"CUL2","1",5600,5
"CXCL10","1",27945,5
"CXCL6","1",38252,5
"CXCL8","1",167805,5
"CXCR3","1",4000,5
"CYCS","1",11197,5
"DCAF13","1",20272,5
"DCLRE1B","1",0,5
"DDX28","1",0,5
"DERL1","1",8400,5
"DKK1","1",5601,5
"DNAJC3","1",5698,5
"DPY30","1",8400,5
"ELAVL2","1",11197,5
"EML4","1",0,5
"ENO1","1",25592,5
"F11R","1",484,5
"FGFR2","1",8400,5
"FZD3","1",0,5
"FZD6","1",29111,5
"FZD7","1",2943,5
"GABRQ","1",4197,5
"GAR1","1",1186,5
"GDI2","1",34018,5
"GEMIN6","1",6309,5
"GSR","1",2809,5
"GSTP1","1",8400,5
"GTF3C4","1",13956,5
"H2AC20","1",5600,5
"H2BC4","1",0,5
"HACD2","1",1697,5
"HACD3","1",9,5
"HACD4","1",0,5
"HLA-DOA","1",0,5
"HNRNPAB","1",32445,5
"HSPH1","1",71670,5
"HTR3A","1",29375,5
"IFIH1","1",2801,5
"IFT25","1",11195,5
"IMP4","1",36845,5
"IPO9","1",2876,5
"KBTBD6","1",0,5
"KBTBD7","1",24109,5
"KCNK17","1",2799,5
"KCNK5","1",13985,5
"KCNQ5","1",0,5
"KDM1A","1",9275,5
"KIF20B","1",0,5
"KLHL11","1",19309,5
"KPNB1","1",143124,5
"LAG3","1",8851,5
"LAMTOR2","1",11197,5
"LPCAT1","1",17163,5
"LRPPRC","1",22067,5
"LTF","1",8439,5
"MAGT1","1",5600,5
"MARK2","1",5767,5
"MCM3","1",0,5
"MCM6","1",210927,5
"MCM7","1",2801,5
"MDFI","1",35904,5
"MDH2","1",16757,5
"MDK","1",5997,5
"MET","1",4401,5
"MMP7","1",5603,5
"MRPL48","1",0,5
"MRPS35","1",8286,5
"MYD88","1",16162,5
"MYO3A","1",12222,5
"NEK2","1",1454,5
"ORC1","1",31219,5
"ORM1","1",7428,5
"PAK4","1",4813,5
"PCSK6","1",7953,5
"PDIA3","1",2827,5
"PDZD11","1",2801,5
"PIGU","1",5593,5
"PLA2G4A","1",19425,5
"PLAU","1",2815,5
"POLR1A","1",5010,5
"POLR1B","1",193,5
"POU2F2","1",8401,5
"PRIM2","1",22761,5
"PRKCZ","1",19678,5
"PRPF19","1",8400,5
"PSMD4","1",2760,5
"PWP2","1",43398,5
"RAD21","1",5597,5
"RAN","1",16785,5
"RHOD","1",10351,5
"RIGI","1",2801,5
"SAP30","1",1006,5
"SEC61A1","1",11201,5
"SERBP1","1",2825,5
"SH3GL3","1",0,5
"SMARCC1","1",57306,5
"SMC1A","1",7399,5
"SND1","1",2650,5
"SPAG5","1",16970,5
"SRPK3","1",7465,5
"STIP1","1",7822,5
"STMN1","1",5601,5
"STXBP5L","1",11290,5
"TAPBP","1",6618,5
"TCF7","1",8839,5
"TGS1","1",16602,5
"TIMM17B","1",5632,5
"TJP3","1",320,5
"TLR5","1",25451,5
"TMED9","1",0,5
"TMIGD2","1",17304,5
"TNFRSF9","1",16011,5
"TOPBP1","1",48199,5
"TPD52","1",2919,5
"TRAC","1",802,5
"TRIM37","1",0,5
"TSN","1",329,5
"TSPAN33","1",2801,5
"TXNL4A","1",13372,5
"UBA1","1",2801,5
"USP1","1",1990,5
"VANGL1","1",4610,5
"VCAN","1",11676,5
"VDAC3","1",0,5
"VMA21","1",5669,5
"WARS1","1",0,5
"WNT4","1",18821,5
"ZWINT","1",8400,5
"ZYG11A","1",11187,5
"AARS1","1",16634,4
"ACAN","1",2801,4
"ACTR3C","1",5774,4
"ADAR","1",14170,4
"AFG3L2","1",26805,4
"AHSA1","1",13120,4
"AIFM1","1",13990,4
"ANAPC11","1",13985,4
"ANK3","1",25160,4
"ANXA8","1",5601,4
"AQP2","1",5862,4
"ARTN","1",5327,4
"ATP2A2","1",5601,4
"ATP5F1C","1",6903,4
"B4GALT1","1",8399,4
"BAK1","1",6468,4
"BLNK","1",0,4
"BUB3","1",0,4
"C1QA","1",203,4
"CAMK1D","1",5601,4
"CARD9","1",4657,4
"CASK","1",5750,4
"CCL20","1",8912,4
"CCL24","1",116,4
"CCL4L2","1",10337,4
"CCL5","1",3926,4
"CCNA2","1",943,4
"CCR2","1",24938,4
"CCR7","1",2742,4
"CD19","1",14471,4
"CD22","1",0,4
"CD27","1",21431,4
"CD6","1",5600,4
"CD80","1",5591,4
"CD86","1",2801,4
"CD8A","1",3094,4
"CDC25A","1",16728,4
"CDC45","1",5640,4
"CDC7","1",3571,4
"CENPE","1",11878,4
"CENPF","1",5601,4
"CEP41","1",2772,4
"CEP78","1",0,4
"CEP85","1",8400,4
"CGAS","1",2812,4
"CHEK2","1",84,4
"CHMP4C","1",11193,4
"CHRM1","1",25148,4
"CHRNA1","1",8400,4
"CKAP2","1",13989,4
"CLDN4","1",0,4
"CLP1","1",2827,4
"CLSPN","1",11143,4
"CNOT7","1",4628,4
"COL13A1","1",2801,4
"COL1A1","1",5373,4
"COL5A1","1",0,4
"COMP","1",3140,4
"CPLX2","1",0,4
"CSE1L","1",8399,4
"CSF1R","1",2141,4
"CSTF2","1",5601,4
"CTPS1","1",5604,4
"DCD","1",697,4
"DCLRE1A","1",1565,4
"DHCR24","1",8399,4
"DNAJC5","1",10490,4
"DSG2","1",150451,4
"E2F3","1",19520,4
"E2F5","1",13980,4
"EFNA5","1",5598,4
"ELOVL4","1",0,4
"EMC1","1",2804,4
"EPHB1","1",1668,4
"EPHB2","1",0,4
"ERH","1",5583,4
"ETV6","1",18375,4
"EXOSC4","1",50,4
"F7","1",8372,4
"FAM167A","1",23437,4
"FANCC","1",2801,4
"FEN1","1",0,4
"FOXK2","1",1300,4
"FZD1","1",0,4
"FZD8","1",5607,4
"FZD9","1",8399,4
"GABRP","1",0,4
"GFRA3","1",269,4
"GHRL","1",9127,4
"GID8","1",2801,4
"GINS2","1",5969,4
"GNL3L","1",5450,4
"GOT2","1",8400,4
"GPAA1","1",0,4
"GRIN2A","1",8363,4
"GRIP1","1",5603,4
"H2BC9","1",0,4
"H3C6","1",0,4
"HMGN1","1",1,4
"HMGN4","1",23,4
"HSPA4L","1",5110,4
"IARS1","1",2756,4
"IFI44L","1",16440,4
"IGF2BP1","1",2801,4
"IGHV1-3","1",0,4
"IGHV3-15","1",0,4
"ITGA11","1",484,4
"ITGB6","1",7901,4
"IVL","1",20281,4
"KARS1","1",13988,4
"KCNH2","1",2801,4
"KCNK1","1",1,4
"KCNK12","1",0,4
"KCNK13","1",0,4
"KCNN4","1",22365,4
"KHDRBS3","1",8396,4
"KIF4A","1",598207,4
"LEF1","1",11150,4
"LGALS9","1",14157,4
"LILRA4","1",0,4
"LILRB1","1",5600,4
"LIN9","1",8409,4
"LMAN2","1",0,4
"LRIF1","1",0,4
"LRR1","1",0,4
"LRRC59","1",11621,4
"MAD2L1","1",5562,4
"MARVELD2","1",5601,4
"MCHR1","1",2801,4
"MCM2","1",2115,4
"MCM4","1",0,4
"MICALL1","1",8399,4
"MKI67","1",0,4
"MMP9","1",16372,4
"MRPL15","1",5169,4
"MRPS10","1",830,4
"MRPS33","1",427,4
"MTIF2","1",0,4
"MUC16","1",8147,4
"MYBL2","1",77,4
"MYO3B","1",1721,4
"MZB1","1",40,4
"NAT10","1",2687,4
"NCS1","1",5601,4
"NDUFB3","1",5564,4
"NDUFB9","1",38710,4
"NOD2","1",0,4
"NOL10","1",0,4
"NOLC1","1",5600,4
"NRG3","1",0,4
"NRTN","1",0,4
"NSD2","1",0,4
"NSMCE2","1",0,4
"NUP50","1",28093,4
"NUP93","1",6534,4
"ORAI1","1",5613,4
"P2RX5","1",2849,4
"PABPC3","1",66,4
"PACSIN3","1",13953,4
"PCDHA4","1",5603,4
"PDCD1","1",11190,4
"PDCD11","1",0,4
"PDIA4","1",2829,4
"PDIA6","1",699,4
"PES1","1",42,4
"PEX13","1",8400,4
"PHGDH","1",0,4
"PKP1","1",9287,4
"PLB1","1",5601,4
"POLD2","1",580,4
"POLR1C","1",23734,4
"PRDX1","1",2873,4
"PROC","1",0,4
"PSMC2","1",13467,4
"PTK6","1",55,4
"PTTG1","1",8318,4
"PUM3","1",2949,4
"RAB36","1",0,4
"RAB39A","1",22902,4
"RAB3IP","1",16814,4
"RAB4A","1",39400,4
"RAD1","1",4386,4
"RANGAP1","1",5613,4
"RASSF5","1",3047,4
"RCC1","1",353,4
"RHOV","1",9182,4
"RIBC2","1",32,4
"RIPK4","1",0,4
"RMND5A","1",5051,4
"ROMO1","1",12938,4
"RPL22L1","1",24,4
"RPP25","1",0,4
"RRBP1","1",9011,4
"RRM2","1",2800,4
"S100A8","1",2864,4
"S100A9","1",2653,4
"SCD5","1",0,4
"SERPINH1","1",23636,4
"SF3B6","1",250,4
"SFN","1",5600,4
"SGO1","1",2815,4
"SHISA9","1",9,4
"SIGMAR1","1",8399,4
"SMAD1","1",8399,4
"SMC6","1",7036,4
"SMG7","1",1574,4
"SNRPC","1",11444,4
"SPHK1","1",11195,4
"SPN","1",8991,4
"SPP1","1",8382,4
"SPRR1B","1",2577,4
"SPRR2A","1",0,4
"SRPK1","1",4667,4
"STX17","1",2801,4
"SYCE3","1",0,4
"TAF4B","1",2801,4
"TBL1XR1","1",15214,4
"TEKT3","1",5607,4
"TERT","1",2801,4
"TGM1","1",6065,4
"TIFA","1",5601,4
"TIMM23","1",22,4
"TLR8","1",9481,4
"TNFRSF13C","1",0,4
"TNFSF4","1",8401,4
"TNR","1",2801,4
"TP53RK","1",8297,4
"TREX2","1",3781,4
"TRMT6","1",28005,4
"TRPA1","1",11197,4
"TXN","1",2801,4
"TXNDC9","1",5601,4
"UBE2C","1",5560,4
"UBFD1","1",5599,4
"UHRF1","1",8391,4
"VANGL2","1",2616,4
"VCAM1","1",8397,4
"WNT5B","1",2801,4
"XCL1","1",0,4
"ZNF473","1",42767,4
"ACP1","1",1455,3
"ACTR3","1",108,3
"ADAM17","1",612,3
"AGPAT5","1",0,3
"AIM2","1",2813,3
"AQP3","1",440,3
"AQP5","1",176,3
"AQP9","1",0,3
"ARF6","1",2801,3
"ARHGEF9","1",0,3
"ARL6IP1","1",0,3
"ARNT2","1",2801,3
"ATP2B2","1",5590,3
"ATP6AP1","1",46,3
"ATP6V0B","1",10991,3
"B3GNT3","1",5601,3
"BCL11B","1",5601,3
"BCL2L10","1",0,3
"BIRC5","1",2801,3
"BOP1","1",0,3
"BRMS1","1",3706,3
"C1orf198","1",2802,3
"C1QB","1",0,3
"C1QC","1",0,3
"C3AR1","1",24027,3
"CACYBP","1",2846,3
"CAD","1",2801,3
"CAMP","1",2801,3
"CARMIL1","1",54,3
"CBX8","1",0,3
"CCDC117","1",575,3
"CCK","1",5601,3
"CCL3L3","1",0,3
"CCL8","1",0,3
"CCNB3","1",0,3
"CCR5","1",8405,3
"CD1C","1",132,3
"CD2","1",11195,3
"CD24","1",0,3
"CD37","1",2801,3
"CD52","1",0,3
"CDCA7","1",0,3
"CDH11","1",2552,3
"CDH15","1",0,3
"CDH19","1",0,3
"CDK18","1",0,3
"CDK19","1",4,3
"CDK8","1",13980,3
"CEP250","1",2801,3
"CEP72","1",0,3
"CEP76","1",0,3
"CHAMP1","1",0,3
"CHRDL2","1",20,3
"CLDN3","1",2782,3
"CLEC7A","1",2885,3
"COQ2","1",0,3
"COX6C","1",2801,3
"CRABP1","1",0,3
"CTLA4","1",13981,3
"CXCL16","1",0,3
"CYP27B1","1",133,3
"DAPK1","1",2801,3
