"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000155926 (ppp) 9606.ENSP00000456340","false","ppp","9606.ENSP00000155926 (ppp) 9606.ENSP00000456340",,"0.595",,"0.595",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242",,"0.967",,"0.999","0.982"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000385636","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000385636",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","0.4","0.098",,"0.435",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000209718","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000209718","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","0.4",,,"0.476","0.163"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","0.4",,,"0.4",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000319623","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000319623",,"0.317",,"0.432","0.203"
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000425394","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000425394","0.5",,,"0.499",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","0.4",,,"0.4",
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000367608","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000367608","0.5",,,"0.504","0.05"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000354623","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000354623","0.5",,,"0.499",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000334329","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000334329","0.5","0.457",,"0.994","0.981"
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000332737","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000332737","0.5","0.292",,"0.982","0.953"
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000380903","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000380903","0.5",,,"0.503","0.047"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000386213","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000386213","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","0.8","0.164",,"0.825",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460",,"0.711",,"0.711",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000494689","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000494689","0.5",,,"0.499",
"ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000257909","false","ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000257909",,"0.292",,"0.974","0.965"
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000368632","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000368632",,"0.221",,"0.646","0.565"
"ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000342235","false","ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000342235",,"0.457",,"0.457",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000357087","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000357087",,,,"0.426","0.426"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","0.72",,,"0.734","0.09"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000380227","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000380227","0.72",,,"0.758","0.172"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222573","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222573","0.72",,,"0.72",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","0.5",,,"0.558","0.154"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000369677","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000369677","0.54",,,"0.54",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","0.5","0.254",,"0.95","0.878"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000377508","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000377508",,"0.529",,"0.539","0.063"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000380948","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000380948","0.72",,,"0.72",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000367316","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000367316","0.72",,,"0.741","0.116"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000283249","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000283249","0.72",,,"0.744","0.126"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000252999","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000252999","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000315190","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000315190","0.72","0.292",,"0.877","0.43"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000370542","0.5","0.292",,"0.771","0.406"
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000384367","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000384367","0.5","0.292",,"0.632","0.044"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000267082","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000267082","0.72",,,"0.72",
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000501092","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000501092","0.8","0.292",,"0.892","0.304"
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000361721","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000361721","0.5","0.292",,"0.63",
"ppp","9606.ENSP00000201586 (ppp) 9606.ENSP00000319622","false","ppp","9606.ENSP00000201586 (ppp) 9606.ENSP00000319622",,"0.551",,"0.551",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000329797","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000329797",,"0.186",,"0.449","0.351"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000356991","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000356991",,,,"0.585","0.585"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264144","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264144","0.5",,,"0.562","0.161"
"ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593",,,,"0.445","0.446"
"ppp","9606.ENSP00000203556 (ppp) 9606.ENSP00000440704","false","ppp","9606.ENSP00000203556 (ppp) 9606.ENSP00000440704",,,,"0.459","0.46"
"ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000320171","false","ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000320171",,"0.457",,"0.457",
"ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000354566","false","ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000354566",,"0.576",,"0.613","0.126"
"ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000390436","false","ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000390436",,"0.292",,"0.489","0.309"
