"","Cluster","Term","PValue","Adjusted_Pvalue","Genes"
"27",2,"negative regulation of cell-cell adhesion (GO:0022408)","2.2601083427077935E-5","0.00152640672578718","APOA1;CCL28;ASS1"
"28",2,"sterol transport (GO:0015918)","2.431775420984478E-5","0.00152640672578718","MSR1;APOA1;CLU"
"29",2,"cholesterol transport (GO:0030301)","2.431775420984478E-5","0.00152640672578718","MSR1;APOA1;CLU"
"30",2,"lipoprotein metabolic process (GO:0042157)","2.800398196337928E-5","0.001632232091579821","AMN;APOA1;SDC1"
"31",2,"response to toxic substance (GO:0009636)","3.7647034587106014E-5","0.002047998681538567","CCL5;CCL4;SDC1;ASS1"
"32",2,"receptor-mediated endocytosis (GO:0006898)","4.9111150353044466E-5","0.0025046686680052677","MSR1;AMN;APOBR;ACKR2"
"33",2,"tube development (GO:0035295)","6.601704176528099E-5","0.0031688180047334874","SDC4;WNT7A;SDC1;ASS1"
"34",2,"response to steroid hormone (GO:0048545)","1.2021841762370633E-4","0.005058161390686091","APOA1;WNT7A;SDC1;PPARGC1B;ASS1"
"35",2,"lipid transport (GO:0006869)","1.23974543889365E-4","0.005058161390686091","MSR1;APOA1;APOBR;CLU"
"36",2,"positive regulation of leukocyte migration (GO:0002687)","1.5601754122302302E-4","0.005864731155002157","CCL20;CCL5;CCL4"
"37",2,"retinoid metabolic process (GO:0001523)","1.7450407057899528E-4","0.006191100938802615","SDC4;APOA1;SDC1"
"38",2,"myeloid leukocyte activation (GO:0002274)","2.083763918890318E-4","0.006516652632523858","CCL5;ACKR2;CLU"
"39",2,"diterpenoid metabolic process (GO:0016101)","2.156245356349806E-4","0.006516652632523858","SDC4;APOA1;SDC1"
"40",2,"phototransduction, visible light (GO:0007603)","2.3060721581740713E-4","0.00670653239918673","SDC4;APOA1;SDC1"
"41",2,"response to cAMP (GO:0051591)","2.3834490144168525E-4","0.00670653239918673","SDC1;PPARGC1B;ASS1"
"42",2,"positive regulation of cell-substrate adhesion (GO:0010811)","2.6256210045800664E-4","0.006923407465907196","SDC4;APOA1;CCL28"
"43",2,"terpenoid metabolic process (GO:0006721)","2.9725246364540247E-4","0.006923407465907196","SDC4;APOA1;SDC1"
"44",2,"positive regulation of cellular component biogenesis (GO:0044089)","3.285295840194238E-4","0.006923407465907196","SDC4;APOA1;WNT7A;CLU"
"45",2,"response to virus (GO:0009615)","3.3356421137732727E-4","0.006923407465907196","EXOSC4;CCL5;CCL4;CLU"
"46",2,"response to other organism (GO:0051707)","3.4131851041762544E-4","0.006923407465907196","EXOSC4;CCL20;CCL5;CCL4;CLU"
"47",2,"organic hydroxy compound transport (GO:0015850)","3.4461118774964963E-4","0.006923407465907196","MSR1;APOA1;CLU"
"48",2,"detection of visible light (GO:0009584)","3.6483642283579584E-4","0.006923407465907196","SDC4;APOA1;SDC1"
"49",2,"phototransduction (GO:0007602)","4.187074420945287E-4","0.007592561616647454","SDC4;APOA1;SDC1"
"50",2,"isoprenoid metabolic process (GO:0006720)","4.7744940055225956E-4","0.008116639809388412","SDC4;APOA1;SDC1"
"51",2,"negative regulation of cell adhesion (GO:0007162)","4.897980710865412E-4","0.008156637265441177","APOA1;CCL28;ASS1"
"52",2,"response to organophosphorus (GO:0046683)","5.28070055761084E-4","0.008618103310020891","SDC1;PPARGC1B;ASS1"
"53",2,"detection of light stimulus (GO:0009583)","5.682102708066368E-4","0.009091364332906188","SDC4;APOA1;SDC1"
"54",2,"response to glucocorticoid (GO:0051384)","7.002101824131155E-4","0.010987913631713505","SDC1;PPARGC1B;ASS1"
"55",2,"response to purine-containing compound (GO:0014074)","7.319712663945105E-4","0.011269595346753218","SDC1;PPARGC1B;ASS1"
"56",2,"response to light stimulus (GO:0009416)","8.637679684199688E-4","0.012085013445086576","SDC4;NMU;APOA1;SDC1"
"57",2,"response to corticosteroid (GO:0031960)","8.68176373465179E-4","0.012085013445086576","SDC1;PPARGC1B;ASS1"
"58",2,"endocytosis (GO:0006897)","8.73793864289348E-4","0.012085013445086576","MSR1;AMN;APOBR;ACKR2"
"59",2,"regulation of cell-substrate adhesion (GO:0010810)","0.0010395434791154825","0.013906024245216947","SDC4;APOA1;CCL28"
"60",2,"response to nutrient (GO:0007584)","0.0013463228971872614","0.016155874766247136","APOA1;CCL28;ASS1"
"61",2,"response to estrogen (GO:0043627)","0.0014186901934613067","0.01677755359223806","APOA1;WNT7A;ASS1"
"62",2,"detection of external stimulus (GO:0009581)","0.0016503589407361307","0.017955905275209103","SDC4;APOA1;SDC1"
"63",2,"detection of abiotic stimulus (GO:0009582)","0.0017325357885968331","0.018360379266169038","SDC4;APOA1;SDC1"
"64",2,"secretion by cell (GO:0032940)","0.0021968384680663444","0.022982310127463296","CCL5;APOA1;WNT7A;CLU"
"65",2,"platelet activation (GO:0030168)","0.0025890558518075753","0.02545385030210821","SAA1;APOA1;CLU"
"66",2,"response to radiation (GO:0009314)","0.0027598374272673697","0.026809849293454445","SDC4;NMU;APOA1;SDC1"
"67",2,"gland development (GO:0048732)","0.003160428171789377","0.028654548757557016","APOA1;LSR;ASS1"
"68",2,"exocytosis (GO:0006887)","0.003713812868186299","0.0325857129079572","CCL5;APOA1;CLU"
"69",2,"regulation of inflammatory response (GO:0050727)","0.004372365592299803","0.037556319192806734","CCL5;SAA1;APOA1"
"70",2,"cellular protein complex assembly (GO:0043623)","0.004830947463883823","0.039420531305291995","AIFM1;CCL5;CLU"
"71",2,"cellular calcium ion homeostasis (GO:0006874)","0.005097861616233917","0.040782892929871334","CCL5;SAA1;CCL28"
"72",2,"cellular divalent inorganic cation homeostasis (GO:0072503)","0.0056581237334150675","0.04439450929294899","CCL5;SAA1;CCL28"
"73",2,"calcium ion homeostasis (GO:0055074)","0.005833150989211696","0.04490425667166739","CCL5;SAA1;CCL28"
"74",2,"positive regulation of cell migration (GO:0030335)","0.006192933303284706","0.046791051624817774","CCL20;CCL5;CCL4"
"75",2,"positive regulation of cell motility (GO:2000147)","0.00662921746490432","0.04735967312681419","CCL20;CCL5;CCL4"
"76",2,"response to nutrient levels (GO:0031667)","0.0068865911771125235","0.04802955897883606","APOA1;CCL28;ASS1"
"77",2,"divalent inorganic cation homeostasis (GO:0072507)","0.0068865911771125235","0.04802955897883606","CCL5;SAA1;CCL28"
"78",2,"positive regulation of cellular component movement (GO:0051272)","0.0072166269151272226","0.04973794638286423","CCL20;CCL5;CCL4"
"79",2,"positive regulation of locomotion (GO:0040017)","0.007764066411868504","0.05227691930112862","CCL20;CCL5;CCL4"
"80",2,"response to extracellular stimulus (GO:0009991)","0.008408735585224715","0.05402778139797927","APOA1;CCL28;ASS1"
"81",2,"sulfur compound metabolic process (GO:0006790)","0.008482262449838093","0.054074423117717846","SDC4;PIPOX;SDC1"
"82",2,"regulation of response to wounding (GO:1903034)","0.011125036567805842","0.061300128330358805","CCL5;SAA1;APOA1"
"83",2,"cellular metal ion homeostasis (GO:0006875)","0.012375177426974353","0.06233422703957452","CCL5;SAA1;CCL28"
"84",2,"leukocyte activation (GO:0045321)","0.013508925279650226","0.06299018873254049","CCL5;ACKR2;CLU"
"85",2,"cellular cation homeostasis (GO:0030003)","0.015110783308163825","0.06558722967798766","CCL5;SAA1;CCL28"
"86",2,"cellular ion homeostasis (GO:0006873)","0.016488811021118557","0.06829883143772966","CCL5;SAA1;CCL28"
"87",2,"metal ion homeostasis (GO:0055065)","0.018743864737036504","0.07016052121753114","CCL5;SAA1;CCL28"
"88",2,"posttranscriptional regulation of gene expression (GO:0010608)","0.02066644255386325","0.07038150069569835","CCL5;APOA1;CLU"
"89",2,"cellular chemical homeostasis (GO:0055082)","0.022435509609320427","0.07218741597564698","CCL5;SAA1;CCL28"
"90",2,"positive regulation of protein kinase activity (GO:0045860)","0.022955869554409362","0.07218741597564698","SDC4;CCL5;CLU"
"91",2,"cation homeostasis (GO:0055080)","0.02415093696244072","0.07218741597564698","CCL5;SAA1;CCL28"
"92",2,"cellular response to cytokine stimulus (GO:0071345)","0.024966316250167632","0.07361953179946486","CCL5;ACKR2;ASS1"
"93",2,"positive regulation of kinase activity (GO:0033674)","0.026217393211811","0.0750406136465345","SDC4;CCL5;CLU"
"94",2,"regulation of cytokine production (GO:0001817)","0.026499974414880435","0.0750406136465345","SAA1;APOA1;CLU"
"95",2,"Chemokine signaling pathway Homo sapiens hsa04062","1.0975656526135835E-4","0.005487828263067917","CCL20;CCL5;CCL4;CCL28"
"96",2,"Cytokine-cytokine receptor interaction Homo sapiens hsa04060","4.159098496383134E-4","0.010397746240957835","CCL20;CCL5;CCL4;CCL28"
"97",2,"Proteoglycans in cancer Homo sapiens hsa05205","0.0025181608745571786","0.04196934790928631","SDC4;WNT7A;SDC1"
"98",2,"Peptide ligand-binding receptors Homo sapiens R-HSA-375276","5.2694799868359655E-9","6.692239583281676E-7","CCL20;CCL5;CCL4;NMU;SAA1;ACKR2;CCL28"
"99",2,"Chemokine receptors bind chemokines Homo sapiens R-HSA-380108","1.1039001757525602E-8","7.009766116028757E-7","CCL20;CCL5;CCL4;ACKR2;CCL28"
"100",2,"GPCR ligand binding Homo sapiens R-HSA-500792","8.9420319965009E-8","3.785460211852048E-6","CCL20;CCL5;CCL4;NMU;SAA1;WNT7A;ACKR2;CCL28"
"101",2,"Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076","1.8065938929718774E-7","5.735935610185711E-6","CCL20;CCL5;CCL4;NMU;SAA1;ACKR2;CCL28"
"102",2,"Lipoprotein metabolism Homo sapiens R-HSA-174824","1.2767235641633727E-5","3.176094334869229E-4","AMN;APOA1;SDC1"
"103",2,"G alpha (i) signalling events Homo sapiens R-HSA-418594","1.5528352973033547E-5","3.176094334869229E-4","CCL20;CCL5;NMU;SAA1;CCL28"
"104",2,"Retinoid metabolism and transport Homo sapiens R-HSA-975634","2.431775420984478E-5","3.860443480812859E-4","SDC4;APOA1;SDC1"
"105",2,"Signal Transduction Homo sapiens R-HSA-162582","3.47220117896049E-5","4.899661663644247E-4","SDC4;CCL20;CCL5;CCL4;NMU;SAA1;APOA1;WNT7A;SDC1;ACKR2;NOTUM;CCL28"
"106",2,"Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667","4.3757476399839474E-5","5.109664465750374E-4","SDC4;APOA1;SDC1"
"107",2,"Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854","4.425693631752293E-5","5.109664465750374E-4","AMN;SDC4;APOA1;SDC1"
"108",2,"Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923","1.1795398913787852E-4","0.0010700111871793266","AMN;APOA1;SDC1"
"109",2,"Binding and Uptake of Ligands by Scavenger Receptors Homo sapiens R-HSA-2173782","1.3342065307354783E-4","0.001129628196022705","MSR1;SAA1;APOA1"
"110",2,"Signaling by GPCR Homo sapiens R-HSA-372790","2.1879556609395774E-4","0.0016413505601289614","CCL20;CCL5;CCL4;NMU;SAA1;WNT7A;ACKR2;CCL28"
"111",2,"Visual phototransduction Homo sapiens R-HSA-2187338","2.9725246364540247E-4","0.0016413505601289614","SDC4;APOA1;SDC1"
"112",2,"GPCR downstream signaling Homo sapiens R-HSA-388396","0.009292592132604676","0.033301484227819485","CCL20;CCL5;NMU;SAA1;CCL28"
"113",2,"Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833","0.011218779501294128","0.0333169483716631","AMN;APOA1;SDC1;PPARGC1B"
"114",2,"Metabolism Homo sapiens R-HSA-1430728","0.011427878849571317","0.0333169483716631","AMN;SDC4;APOA1;PIPOX;SDC1;PPARGC1B;ASS1"
"115",2,"Vesicle-mediated transport Homo sapiens R-HSA-5653656","0.02793776810353197","0.06023707578300468","MSR1;SAA1;APOA1"
"116",2,"Metabolism of proteins Homo sapiens R-HSA-392499","0.05425334022573731","0.09661146126772381","EXOSC4;SAA1;APOA1;NUDT14"
"117",2,"Disease Homo sapiens R-HSA-1643685","0.07286439922132298","0.11567223376385023","AMN;SDC4;SDC1"
"118",2,"Immune System Homo sapiens R-HSA-168256","0.3480919736397062","0.35941203782311126","SAA1;FCGR2B;CLU"
"119",3,"Metabolic pathways Homo sapiens hsa01100","2.3720420505670165E-4","0.0026092462556237183","FBP1;ACOT4;ST6GALNAC5"
"120",4,"antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","1.5570972508664506E-24","8.378254438265441E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"121",4,"antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","1.8726192297638634E-24","8.378254438265441E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"122",4,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504)","2.691088149335795E-24","8.378254438265441E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"123",4,"antigen receptor-mediated signaling pathway (GO:0050851)","4.502276035409394E-24","1.0512814542680934E-21","VAV3;HLA-DRB5;TRAC;WAS;THY1;CD3E;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"124",4,"regulation of T cell activation (GO:0050863)","2.2147899871595198E-23","4.137227696013983E-21","CD86;CD74;HLA-DRB5;TRAC;RORC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"125",4,"regulation of leukocyte activation (GO:0002694)","9.562972635929415E-23","1.3818323031963033E-20","CD86;VAV3;CD74;HLA-DRB5;TRAC;STXBP2;RORC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"126",4,"positive regulation of T cell activation (GO:0050870)","1.0356344884768869E-22","1.3818323031963033E-20","CD86;CD74;HLA-DRB5;TRAC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"127",4,"regulation of lymphocyte activation (GO:0051249)","2.0813317824148567E-22","2.4299548559693453E-20","CD86;VAV3;CD74;HLA-DRB5;TRAC;RORC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"128",4,"positive regulation of lymphocyte activation (GO:0051251)","2.608494727042031E-22","2.7070378611747296E-20","CD86;VAV3;CD74;HLA-DRB5;TRAC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"129",4,"T cell receptor signaling pathway (GO:0050852)","3.8423225386023793E-22","3.588729251054622E-20","HLA-DRB5;TRAC;WAS;THY1;CD3E;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"130",4,"regulation of cell activation (GO:0050865)","4.826202529626036E-22","4.097884693337016E-20","CD86;VAV3;CD74;HLA-DRB5;TRAC;STXBP2;RORC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"131",4,"T cell costimulation (GO:0031295)","5.569482415102435E-22","4.3349138130880613E-20","CD86;HLA-DRB5;TRAC;CD3E;VAV1;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"132",4,"lymphocyte costimulation (GO:0031294)","6.792551108550203E-22","4.880186719527607E-20","CD86;HLA-DRB5;TRAC;CD3E;VAV1;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"133",4,"antigen processing and presentation of exogenous peptide antigen (GO:0002478)","8.715206037326414E-22","5.814287456330621E-20","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;FCGR1A;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"134",4,"antigen processing and presentation of exogenous antigen (GO:0019884)","1.068124058082599E-21","6.469924265659402E-20","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;FCGR1A;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"135",4,"positive regulation of leukocyte activation (GO:0002696)","1.1083382039673493E-21","6.469924265659402E-20","CD86;VAV3;CD74;HLA-DRB5;TRAC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"136",4,"immune response-activating signal transduction (GO:0002757)","1.3280828086708642E-21","7.296643195874042E-20","CD86;VAV3;HLA-DRB5;TRAC;WAS;THY1;CD3E;CTSS;VAV1;FCGR3A;LCK;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"137",4,"immune response-activating cell surface receptor signaling pathway (GO:0002429)","2.008042340542347E-21","1.0419508589258623E-19","VAV3;HLA-DRB5;TRAC;WAS;THY1;CD3E;VAV1;FCGR3A;LCK;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"138",4,"positive regulation of cell activation (GO:0050867)","2.2705736092420298E-21","1.1161661847537136E-19","CD86;VAV3;CD74;HLA-DRB5;TRAC;THY1;CD3E;VAV1;HLA-DMA;HLA-DMB;LCK;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"139",4,"antigen processing and presentation of peptide antigen (GO:0048002)","3.4412592342846744E-21","1.607068062410943E-19","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;FCGR1A;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"140",4,"activation of immune response (GO:0002253)","1.1960371844165387E-20","5.3195177630716535E-19","CD86;VAV3;HLA-DRB5;TRAC;WAS;THY1;CD3E;CTSS;VAV1;FCGR3A;LCK;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"141",4,"immune response-regulating cell surface receptor signaling pathway (GO:0002768)","4.220080432153712E-20","1.7916159652870757E-18","CD86;VAV3;HLA-DRB5;TRAC;WAS;THY1;CD3E;VAV1;FCGR3A;LCK;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;SKAP1;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"142",4,"antigen processing and presentation (GO:0019882)","1.0148093482092781E-19","4.121008396641156E-18","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;AP1S3;HLA-DOA;FCGR1A;HLA-DQA2;HLA-DQB2;AP1M2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"143",4,"interferon-gamma-mediated signaling pathway (GO:0060333)","4.226889552491904E-15","1.6449645175114325E-13","HLA-DRB5;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"144",4,"response to interferon-gamma (GO:0034341)","1.8561830208019775E-14","6.934699765716188E-13","CD86;HLA-DRB5;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"145",4,"cellular response to interferon-gamma (GO:0071346)","1.0114076262894195E-13","3.633287395978145E-12","HLA-DRB5;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"146",4,"cytokine-mediated signaling pathway (GO:0019221)","2.1346152199761637E-11","7.384187464658286E-10","CD74;HLA-DRB5;CXCL11;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"147",4,"cellular response to cytokine stimulus (GO:0071345)","8.585687040693218E-11","2.8639398914312376E-9","CD86;CD74;HLA-DRB5;CXCL11;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DQA2;HLA-DQB2;HLA-DQA1;SH2B2;HLA-DRB1;HLA-DPA1;HLA-DQB1"
"148",4,"immunoglobulin mediated immune response (GO:0016064)","8.725526665145745E-10","2.810221346636595E-8","CD74;HLA-DMA;FCGR1A;HLA-DRB1;HLA-DQB1"
"149",4,"B cell mediated immunity (GO:0019724)","3.0688651177894596E-9","9.554400066717851E-8","CD74;HLA-DMA;FCGR1A;HLA-DRB1;HLA-DQB1"
"150",4,"regulation of lymphocyte proliferation (GO:0050670)","4.057359996236875E-8","1.2224433020920133E-6","CD86;VAV3;CD74;HLA-DMB;HLA-DPB1;CD3E;HLA-DRB1;HLA-DPA1"
"151",4,"regulation of mononuclear cell proliferation (GO:0032944)","4.2466324272990085E-8","1.239485839717898E-6","CD86;VAV3;CD74;HLA-DMB;HLA-DPB1;CD3E;HLA-DRB1;HLA-DPA1"
"152",4,"positive regulation of lymphocyte proliferation (GO:0050671)","5.189021174126989E-8","1.4591111574922056E-6","CD86;VAV3;CD74;HLA-DMB;HLA-DPB1;CD3E;HLA-DPA1"
"153",4,"regulation of leukocyte proliferation (GO:0070663)","5.3115395454748385E-8","1.4591111574922056E-6","CD86;VAV3;CD74;HLA-DMB;HLA-DPB1;CD3E;HLA-DRB1;HLA-DPA1"
"154",4,"positive regulation of mononuclear cell proliferation (GO:0032946)","5.509448103600327E-8","1.4702355796464872E-6","CD86;VAV3;CD74;HLA-DMB;HLA-DPB1;CD3E;HLA-DPA1"
"155",4,"leukocyte mediated immunity (GO:0002443)","6.370769860222582E-8","1.6528608470688587E-6","CD74;HLA-DMA;STXBP2;FCGR1A;HLA-DRB1;HLA-DQB1"
