"gene_id","cluster","betweenness","degree_centrality"
"RHOV","1",163533,9
"RIBC2","1",4515,9
"RUVBL2","1",23581,9
"SEC16A","1",27136,9
"TMED10","1",23506,9
"TNF","1",15616,9
"TOP2A","1",2630,9
"TUBB","1",98787,9
"UBE2N","1",44170,9
"VAV1","1",8850,9
"VHL","1",34580,9
"VIRMA","1",156462,9
"XRCC2","1",0,9
"ACTG1","1",32376,8
"ACTR2","1",15769,8
"ANLN","1",5199,8
"AURKB","1",13104,8
"BLM","1",0,8
"BMP7","1",13114,8
"BUB1B","1",15774,8
"CCDC47","1",4255,8
"CCDC74A","1",29640,8
"CDCA8","1",10651,8
"CETN2","1",266522,8
"CNIH2","1",0,8
"DCUN1D1","1",11024,8
"DLG3","1",13319,8
"DNAJC5","1",43564,8
"DNASE2","1",2625,8
"ELOC","1",12438,8
"EMC2","1",146969,8
"ENTHD1","1",1156,8
"GNA13","1",36643,8
"H2BC4","1",18202,8
"H2BC5","1",197,8
"HSPA1B","1",27230,8
"HSPA1L","1",89331,8
"KDELR3","1",5249,8
"KIF11","1",12528,8
"KIF14","1",21174,8
"KIF15","1",0,8
"KIF2C","1",3337,8
"KIF3A","1",196,8
"KIF3B","1",35324,8
"KPNB1","1",10496,8
"MAPK9","1",67037,8
"MRPL30","1",0,8
"MTRES1","1",5455,8
"MYCN","1",20951,8
"NCBP2","1",11017,8
"NEDD4L","1",67902,8
"PAK1","1",17034,8
"PLK4","1",13511,8
"POLR2K","1",15463,8
"PRKCD","1",18393,8
"RAD51","1",125564,8
"RHOD","1",30597,8
"RPAP3","1",34798,8
"SERPINA1","1",25462,8
"SF3B4","1",31233,8
"SNRPD1","1",12948,8
"SNRPE","1",50245,8
"SSBP1","1",51115,8
"SSR1","1",66121,8
"TMPO","1",155174,8
"TRIM24","1",12888,8
"TRIM36","1",13115,8
"VAPB","1",19396,8
"XCL2","1",7838,8
"ACTL6A","1",7787,7
"ANK1","1",20232,7
"AP3M1","1",5634,7
"ARMC7","1",20849,7
"ATP5F1E","1",13096,7
"CCL18","1",77788,7
"CD9","1",10494,7
"CDK12","1",39392,7
"CENPI","1",76550,7
"CENPL","1",0,7
"CENPM","1",26544,7
"CENPN","1",13219,7
"CPD","1",124,7
"CRIPT","1",13988,7
"CSTA","1",12751,7
"CXCL17","1",3097,7
"DCK","1",2625,7
"DNAJA1","1",102227,7
"DNAJC3","1",35639,7
"DTL","1",0,7
"EFHC2","1",18309,7
"EIF2AK2","1",13095,7
"EPHB3","1",10648,7
"EPN3","1",2621,7
"ESPN","1",2944,7
"EYA1","1",21223,7
"FCGR3A","1",15704,7
"FGA","1",38868,7
"FGG","1",36831,7
"GNAS","1",15734,7
"GRIA1","1",22747,7
"HJURP","1",2237,7
"HNRNPF","1",70246,7
"HSPA13","1",83180,7
"ISG15","1",5284,7
"ITGB2","1",31616,7
"KCTD5","1",13011,7
"KDELR2","1",5,7
"KIF18A","1",0,7
"KIF22","1",10,7
"KIF3C","1",7910,7
"KRAS","1",10445,7
"KRT18","1",18348,7
"LCLAT1","1",13813,7
"LMAN2","1",10817,7
"MRPL17","1",5664,7
"MRPL24","1",49848,7
"MSR1","1",10756,7
"NCBP1","1",23776,7
"NME7","1",5004,7
"NOLC1","1",15648,7
"PARN","1",6874,7
"PLA2G7","1",11835,7
"PLAU","1",8926,7
"POLA1","1",11687,7
"POLR2D","1",16596,7
"POLR2F","1",10858,7
"POTEF","1",3171,7
"PPP4C","1",10494,7
"PRDX1","1",50248,7
"PRIM2","1",2625,7
"PSMD4","1",7497,7
"PSME3","1",1697,7
"RAB3IP","1",15360,7
"RAD23B","1",123981,7
"RAD51C","1",152,7
"RAP1GDS1","1",13762,7
"RND1","1",51716,7
"SET","1",92274,7
"SLBP","1",58445,7
"SNAP25","1",5345,7
"SNRPF","1",3253,7
"SNRPG","1",0,7
"SREBF1","1",23080,7
"STXBP5L","1",28898,7
"TPD52","1",2626,7
"TSEN54","1",16569,7
"TUBA3D","1",15300,7
"TUBG1","1",129721,7
"UCHL5","1",25262,7
"USP14","1",65561,7
"USP9X","1",10509,7
"VANGL1","1",11322,7
"VAV2","1",5508,7
"YIPF6","1",0,7
"ALB","1",18137,6
"APOO","1",32041,6
"ARFGEF2","1",2964,6
"ARL1","1",10427,6
"ATAD2","1",0,6
"ATP2A2","1",9112,6
"BCL2","1",3410,6
"BGN","1",20979,6
"BRCC3","1",5249,6
"CALU","1",5453,6
"CAMK2B","1",9622,6
"CASK","1",9835,6
"CASP6","1",40198,6
"CBX5","1",26049,6
"CCL4","1",7872,6
"CCNE1","1",3957,6
"CD3E","1",31072,6
"CD4","1",12123,6
"CDH2","1",10395,6
"CDK7","1",2703,6
"CENPA","1",14335,6
"CENPK","1",0,6
"CENPQ","1",0,6
"CERS6","1",7883,6
"CHAF1A","1",2624,6
"CLSPN","1",23824,6
"CSTF1","1",8223,6
"CXCL11","1",17835,6
"CYCS","1",7823,6
"E2F1","1",12908,6
"EBNA1BP2","1",15774,6
"ECT2","1",6917,6
"EIF4A3","1",20909,6
"ENKUR","1",1,6
"ERCC8","1",65996,6
"ERLIN2","1",29383,6
"ESRP2","1",105,6
"EXO1","1",41,6
"EZH2","1",10031,6
"F7","1",2932,6
"FEN1","1",2625,6
"FLNB","1",38314,6
"FXR1","1",6262,6
"GDNF","1",15725,6
"H2AC8","1",9796,6
"H2BC9","1",95,6
"H3C10","1",0,6
"H3C6","1",33273,6
"H3C8","1",11027,6
"HYOU1","1",1409,6
"ILF2","1",31285,6
"ITGAD","1",18296,6
"KCNJ10","1",8156,6
"KIF1A","1",0,6
"KIFC1","1",1957,6
"KITLG","1",3502,6
"LIG1","1",0,6
"LPCAT1","1",24269,6
"MCM5","1",11,6
"MRPL13","1",14348,6
"MRPL47","1",29399,6
"MRPS16","1",2625,6
"MRPS33","1",2220,6
"MSH2","1",0,6
"NABP2","1",13115,6
"NEK2","1",13077,6
"NLK","1",10493,6
"NRAS","1",3392,6
"PDIA3","1",5231,6
"PKM","1",211011,6
"PLAT","1",18920,6
"POLB","1",8267,6
"POLH","1",662,6
"PRKACB","1",20962,6
"PROC","1",2022,6
"PTPA","1",0,6
"PUF60","1",3396,6
"PUS7L","1",0,6
"RAB39A","1",46070,6
"RARA","1",7851,6
"RGS9","1",2625,6
"RNF2","1",71917,6
"RNF20","1",19989,6
"RNF40","1",0,6
"SMARCC1","1",106245,6
"SMC1B","1",5248,6
"SNRPB2","1",10971,6
"STMN1","1",10494,6
"SUDS3","1",10491,6
"SYN1","1",22968,6
"SYT1","1",5264,6
"TAF9B","1",9216,6
"TBCC","1",102,6
"TFAM","1",2625,6
"TMED3","1",2675,6
"TMED7","1",11405,6
"TMED9","1",2625,6
"TOPBP1","1",7871,6
"TPM3","1",2695,6
"TPRN","1",2639,6
"TRAF3IP3","1",7869,6
"TREM2","1",9011,6
"TRIM37","1",1334,6
"TRMT10C","1",2911,6
"TXN","1",7871,6
"UBE2C","1",5230,6
"UBE2L6","1",18327,6
"UBL4A","1",15210,6
"UHRF1","1",166856,6
"UTP23","1",14661,6
"VDAC3","1",14815,6
"VPS35","1",8159,6
"WWOX","1",17479,6
"ZC3HAV1","1",42479,6
"ZYG11A","1",18432,6
"ACOT4","1",5248,5
"AGPAT3","1",4,5
"AMBP","1",13011,5
"ARF3","1",7869,5
"ATP5F1C","1",20848,5
"BAK1","1",5178,5
"CCL11","1",5120,5
"CCL17","1",799,5
"CCNA2","1",4842,5
"CCNB2","1",658,5
"CCR8","1",0,5
"CD19","1",10884,5
"CD3G","1",97,5
"CD40LG","1",7722,5
"CD79A","1",2762,5
"CD86","1",5249,5
"CD8A","1",10779,5
"CD8B","1",15901,5
"CDC20","1",10493,5
"CDC7","1",2625,5
"CDC73","1",22545,5
"CDK5","1",7876,5
"CDKN2A","1",0,5
"CDT1","1",5866,5
"CENPE","1",18607,5
"CENPH","1",0,5
"CENPU","1",762,5
"CENPW","1",0,5
"CHMP4C","1",18050,5
"CIAO1","1",10487,5
"COLEC10","1",0,5
"COP1","1",7798,5
"COPB1","1",114659,5
"COPZ1","1",5476,5
"CRNKL1","1",7690,5
"CSE1L","1",59569,5
"CXCL10","1",1030,5
"CXCL13","1",4324,5
"CXCL9","1",71,5
"CYP2B7P","1",13113,5
"DCAF13","1",4921,5
"DCD","1",3181,5
"DCLRE1B","1",0,5
"DEPDC1B","1",53801,5
"DLGAP5","1",10481,5
"DPY30","1",2755,5
"EREG","1",809,5
"ERH","1",7850,5
"FAF2","1",14406,5
"FAM167A","1",27682,5
"FOXA1","1",15713,5
"FOXK2","1",3,5
"FOXM1","1",2679,5
"GAD1","1",14550,5
"GALNT1","1",0,5
"GOSR1","1",0,5
"GRIK3","1",13465,5
"GRIP1","1",17322,5
"GTF3C4","1",5509,5
"H1-0","1",41,5
"HELZ2","1",2611,5
"HMMR","1",6626,5
"HSD17B10","1",20076,5
"IFIH1","1",5258,5
"IFIT3","1",2625,5
"KCNQ5","1",0,5
"KIAA1549","1",0,5
"KIF21A","1",4857,5
"KIF4A","1",89945,5
"KIF9","1",0,5
"LAG3","1",5248,5
"LMNB1","1",6045,5
"LPAR5","1",10844,5
"LTB","1",85,5
"MAGT1","1",7730,5
"MCM2","1",9,5
"MCM4","1",0,5
"MRPL19","1",948,5
"MRPL3","1",1375,5
"MRPL42","1",0,5
"MRPL45","1",6774,5
"MRPS34","1",6,5
"MRPS7","1",5249,5
"MUC1","1",13572,5
"MYO3B","1",3,5
"NCOA2","1",10435,5
"NCOA6","1",80532,5
"NDUFA3","1",7871,5
"NDUFA5","1",4834,5
"NDUFB11","1",35769,5
"NRIP1","1",7,5
"NUP133","1",7872,5
"OCLN","1",34497,5
"PAK4","1",2922,5
"PCDHA10","1",7872,5
"PCSK6","1",6359,5
"PDIA4","1",16439,5
"PDIA6","1",20935,5
"PDRG1","1",2760,5
"PFDN6","1",379,5
"PIPOX","1",2597,5
"PLAUR","1",3996,5
"POLE2","1",2596,5
"POP4","1",3063,5
"PPFIA1","1",2625,5
"PPFIA3","1",8359,5
"PPM1G","1",0,5
"PPP2R2C","1",20962,5
"PRDX2","1",10491,5
"PRIM1","1",0,5
"PSMD1","1",3680,5
"PSMD11","1",377,5
"PSMD14","1",27113,5
"PSME4","1",13905,5
"PTGES3","1",15680,5
"PTPN6","1",2889,5
"RAB30","1",0,5
"RAB36","1",23,5
"RAB3A","1",7905,5
"RAB41","1",0,5
"RACGAP1","1",7860,5
"RAD1","1",3440,5
"RAD51AP1","1",702,5
"RAP1GAP","1",24014,5
"RCC1","1",20,5
"REPS2","1",2381,5
"RET","1",50793,5
"RIGI","1",13084,5
"RIMS1","1",5930,5
"RMND5A","1",7869,5
"SDC1","1",427,5
"SFXN1","1",2625,5
"SMARCA5","1",7861,5
"SMC1A","1",12892,5
"SNAP47","1",590,5
"SNX4","1",7866,5
"SPAG5","1",10482,5
"SRP54","1",64,5
"SYCE3","1",0,5
"TAX1BP1","1",5301,5
"TGFBR1","1",5097,5
"TGS1","1",1863,5
"TIMM17B","1",2625,5
"TIMM23","1",4870,5
"TLR5","1",5248,5
"TOMM20","1",2734,5
"TRAM1","1",7860,5
"TRPA1","1",10493,5
"UBE2K","1",7861,5
"USP1","1",13485,5
"VBP1","1",7464,5
"VCAN","1",10525,5
"VDAC1","1",10493,5
"VMA21","1",11218,5
"WNT5A","1",7952,5
"XCL1","1",38,5
"ZMYND8","1",15475,5
"ZNF24","1",2954,5
"ZWINT","1",13399,5
"ACACA","1",5202,4
"ACOX2","1",5221,4
"AFTPH","1",0,4
"AGPAT5","1",0,4
"AGT","1",5250,4
"AIFM1","1",1364,4
"ALYREF","1",54,4
"AMFR","1",7866,4
"ANK3","1",2625,4
"APC2","1",9,4
"APOBR","1",0,4
"ARF6","1",5249,4
"ARL3","1",2625,4
"ASAH1","1",0,4
"ASAH2","1",0,4
"ASB7","1",25994,4
"ATP6V0B","1",0,4
"ATP6V0D2","1",8,4
"BUB1","1",2625,4
"BYSL","1",0,4
"C15orf48","1",15692,4
"CAPRIN1","1",663,4
"CASP2","1",1,4
"CBX4","1",24545,4
"CCL4L2","1",4400,4
"CCL8","1",0,4
"CCNO","1",401,4
"CCP110","1",6631,4
"CCR5","1",4175,4
"CD2","1",2106,4
"CD226","1",25947,4
"CD3D","1",17977,4
"CD80","1",3812,4
"CDC45","1",9844,4
"CDH11","1",123,4
"CEP78","1",0,4
"CERS2","1",18313,4
"CERS4","1",10471,4
"CGAS","1",2625,4
"CHEK2","1",7863,4
"CHRNA1","1",6560,4
"CKAP5","1",1886,4
"CLDN7","1",17370,4
"CLVS2","1",0,4
"CNOT6","1",0,4
"COX6C","1",2626,4
"CPLX2","1",0,4
"CRABP1","1",1001,4
"CSTF2","1",5249,4
"CTTN","1",10531,4
"DAG1","1",177,4
"DCLRE1A","1",3444,4
"DHX9","1",68651,4
"DIAPH3","1",2625,4
"DKC1","1",5797,4
"DLGAP1","1",4496,4
"DNAAF2","1",14590,4
"DNAH14","1",9974,4
"DNAJC10","1",31777,4
"DNAJC12","1",5249,4
"DNMT3B","1",18524,4
"DPF1","1",7071,4
"EEF1A2","1",26398,4
"EIF4E","1",2636,4
"ELAVL2","1",10493,4
"EPRS1","1",2646,4
"ERAL1","1",2,4
"ERCC4","1",0,4
"EXOSC4","1",2277,4
"F12","1",0,4
"FSCN2","1",0,4
"FZD2","1",7860,4
"G3BP2","1",4077,4
"GANAB","1",5249,4
"GATA3","1",2368,4
"GBA1","1",14365,4
"GDI2","1",3957,4
"GID8","1",5249,4
"GRIN2D","1",6,4
"GSR","1",2625,4
"H4C14","1",2618,4
"HACD3","1",7869,4
"HAX1","1",3183,4
"HMGN1","1",0,4
"HSPA1A","1",7557,4
"HSPA4L","1",0,4
"HSPH1","1",62879,4
"IDE","1",2625,4
"IFI44L","1",39,4
"IPO9","1",2606,4
"ITGA2","1",131,4
"KBTBD6","1",10,4
"KCNH2","1",2625,4
"KCTD6","1",20,4
"KDM5B","1",7871,4
"KIAA0319","1",0,4
"KIF20B","1",1,4
"KNOP1","1",7867,4
"KRT8","1",11985,4
"LEF1","1",0,4
"LGALS3BP","1",6549,4
"LIG3","1",2625,4
"LIN54","1",0,4
"LIN9","1",15724,4
"LRR1","1",0,4
"LSR","1",0,4
"MAGED2","1",2625,4
"MAN2A1","1",0,4
"MARK2","1",7871,4
"MBOAT1","1",0,4
"MBOAT2","1",0,4
"MBOAT7","1",2655,4
"MCHR1","1",8333,4
"MCM6","1",68490,4
"MCMDC2","1",173,4
"MEAF6","1",23554,4
"MED12L","1",2674,4
"MED14","1",64,4
"MED29","1",2625,4
"MKI67","1",0,4
"MLF1","1",2647,4
"MRPL27","1",0,4
"MRPL58","1",1134,4
"MRPS30","1",0,4
"MRPS35","1",0,4
"MSH6","1",0,4
"MTA3","1",2625,4
"MX1","1",50,4
"MYBL2","1",5248,4
"MYO6","1",23,4
"MZB1","1",0,4
"NARS1","1",1887,4
"NDC80","1",10813,4
"NDUFB3","1",0,4
"NEDD1","1",0,4
"NELFCD","1",5248,4
"NHERF1","1",2778,4
"NOL11","1",2972,4
"NSD2","1",80305,4
"NSMCE2","1",0,4
"NTS","1",7871,4
"P2RX4","1",7871,4
"PAK2","1",5157,4
"PATJ","1",2696,4
"PCDHA4","1",15724,4
"PCLO","1",5269,4
"PEX7","1",7501,4
"PGK1","1",0,4
"POC1A","1",2625,4
"POLR1B","1",288,4
"POLR3A","1",3191,4
"POP1","1",292,4
"PPIL1","1",5369,4
"PPP1R42","1",2643,4
"PSEN1","1",2625,4
"PSMB3","1",0,4
"PSMD12","1",7866,4
"PSMD3","1",414,4
"PSMD5","1",5191,4
"PTK6","1",2625,4
"PTPRJ","1",1319,4
"RAB11A","1",2625,4
"RALA","1",2628,4
"RASGRF1","1",5293,4
"REL","1",838,4
"REST","1",2623,4
"RGS7","1",0,4
"RHOH","1",5231,4
"RND2","1",0,4
"ROMO1","1",7,4
"RPGRIP1L","1",0,4
"RPL39L","1",0,4
"RPN2","1",7824,4
"RPS6KA1","1",19205,4
"RRM2","1",2618,4
"RSRC1","1",2627,4
"RUNX2","1",7871,4
"SCN8A","1",2712,4
"SGO1","1",20851,4
"SIDT1","1",15,4
"SKAP1","1",5249,4
"SLA2","1",10488,4
"SLC27A2","1",25402,4
"SLC2A1","1",2693,4
"SMAD1","1",2935,4
"SNRNP25","1",0,4
"SNX27","1",2627,4
"SOCS6","1",7781,4
"SPAG6","1",4068,4
"SPTBN2","1",8426,4
"STK26","1",2625,4
"STK4","1",7872,4
"STX6","1",3111,4
"SUMO1","1",2655,4
"SYNGR3","1",0,4
"TBL1XR1","1",5709,4
"TCEA1","1",0,4
"TERT","1",5248,4
"TFF1","1",13112,4
"TIFA","1",5249,4
"TNFRSF9","1",2625,4
"TNFSF11","1",10119,4
"TNFSF4","1",15731,4
"TOMM22","1",44785,4
"TP73","1",4854,4
"TRMT6","1",10752,4
"TSN","1",24637,4
"TXNRD1","1",15725,4
"UQCRQ","1",2635,4
"VTA1","1",20646,4
"WWC1","1",925,4
"ZBTB2","1",468,4
"AAR2","1",2625,3
"ACAN","1",2779,3
"ADAR","1",2625,3
"ADNP","1",28622,3
"AMOT","1",2624,3
"AP3M2","1",0,3
"APOOL","1",5205,3
"ARFGEF1","1",4,3
"ARFIP1","1",0,3
"ARID2","1",5937,3
"ARMC1","1",7,3
"ARNT2","1",5248,3
"ARTN","1",0,3
"ASB13","1",0,3
"ATP2B2","1",5026,3
"ATP5MC2","1",1,3
"ATP6AP2","1",16248,3
"ATP6V1G1","1",15669,3
"ATP6V1H","1",0,3
"BAG4","1",0,3
"BAMBI","1",2630,3
"BASP1","1",5249,3
"BAZ1B","1",0,3
"BCAS4","7",0,3
"BCOR","1",0,3
"BIRC5","1",2625,3
"BLOC1S3","7",3,3
"BMPR1B","1",5511,3
"BSN","1",33137,3
"C3AR1","1",10488,3
"CA9","1",5248,3
"CACNA1B","1",2625,3
"CACNG1","1",5246,3
"CACYBP","1",2104,3
"CAMK4","1",11635,3
"CAP2","1",2625,3
"CATSPER1","1",2,3
"CBX2","1",9,3
"CBX8","1",0,3
"CCDC117","1",2512,3
"CCL3L3","1",17,3
"CCL5","1",2,3
"CCNE2","1",1,3
"CCR2","1",0,3
"CD22","1",13,3
"CD2AP","1",2625,3
"CD48","1",5310,3
"CD6","1",5248,3
"CD70","1",23567,3
"CDC25A","1",71,3
"CDH7","1",7719,3
"CDYL2","1",0,3
"CENPF","1",1918,3
"CEP250","1",7871,3
"CEP55","1",3970,3
"CEP85","1",2625,3
"CETN3","1",2625,3
"CHAMP1","1",0,3
"CHRNA5","1",10488,3
"CKAP2","1",13110,3
"CKAP4","1",13109,3
"CLDN12","1",9934,3
"CLDN3","1",71,3
"CLDN9","1",2625,3
"CNOT10","1",5242,3
"COIL","1",159,3
"COL10A1","1",2625,3
"COL12A1","1",18339,3
"COL1A1","1",8043,3
"COL22A1","1",10488,3
"COL3A1","1",79,3
"COL8A2","1",2625,3
"COPG1","1",5248,3
"COQ2","1",0,3
"COX6B1","1",2625,3
"CPSF3","1",0,3
"CRAT","1",0,3
"CROT","1",0,3
"CTLA4","1",5249,3
"CTNNA2","1",2606,3
"CTPS1","1",5248,3
"CXCR3","1",0,3
"CYC1","1",18282,3
"CYP27B1","1",2610,3
"DBF4","1",0,3
"DCAF10","1",23553,3
"DCLRE1C","1",0,3
"DENR","1",2625,3
"DERL1","1",13,3
"DHCR24","1",2625,3
"DNAI1","1",3133,3
"DNAJA3","1",2625,3
"DNAJC5B","1",275,3
"DSN1","1",60,3
"DSP","1",2715,3
"DYDC2","1",2625,3
"DYNC2I2","1",2640,3
"DYNLRB2","1",5249,3
"DYRK2","1",0,3
"E2F3","1",2625,3
"E2F7","1",2625,3
"EAF1","1",0,3
"EARS2","1",2625,3
"EIF2AK1","1",0,3
"ELOVL2","1",0,3
"ELP2","1",0,3
"EME1","1",0,3
"ENTPD5","1",5249,3
"EPHA6","1",2624,3
"ERBB4","1",243,3
"ERBIN","1",0,3
"EXOC6","1",2625,3
"F2R","1",924,3
"FASLG","1",5248,3
"FBLL1","1",80,3
"FBXO15","1",5249,3
"FBXO45","1",2508,3
"FCHO1","1",4289,3
"FGB","1",7866,3
"FGFR3","1",473,3
"FKBP4","1",532,3
"FLRT3","1",2625,3
"FZD3","1",0,3
"GFRA1","1",0,3
"GGH","1",5249,3
"GINS2","1",2633,3
"GJA1","1",2633,3
"GLDC","1",7867,3
"GMNN","1",2625,3
"GNPAT","1",0,3
"GOT2","1",5248,3
"GPAA1","1",103,3
"GPC4","1",2625,3
"GPM6A","1",0,3
"GRB7","1",2625,3
"GRIN2C","1",3082,3
"GTF2H2C","1",0,3
"GTF3C1","1",294,3
"GZMA","1",13108,3
"H2AC6","1",0,3
"H2AJ","1",0,3
"H2AZ2","1",21090,3
"H2BC8","1",5249,3
"HACD2","1",0,3
"HACD4","1",0,3
"HK2","1",1257,3
"HMGA1","1",0,3
"HMGCR","1",18956,3
"HMGN4","1",0,3
"HMOX1","1",17,3
"HNRNPAB","1",1799,3
"HOMER1","1",5247,3
"HOOK1","1",0,3
"HPX","1",5246,3
"HSPB1","1",2625,3
"IFT70A","33",11,3
"IGHV1-3","1",99,3
"IGHV3-15","1",0,3
"IKBKE","1",195,3
"IL1B","1",2850,3
"ITGAL","1",163,3
"JPH1","1",7871,3
"KBTBD7","1",10395,3
"KBTBD8","1",9317,3
"KCND2","1",5248,3
"KCNK1","36",0,3
"KCNK15","36",1,3
"KCNQ2","1",2631,3
"KIF5C","1",0,3
"KLHDC10","1",5248,3
"KLHL11","1",0,3
"KLHL12","1",5,3
"KRT19","1",2617,3
"KRT31","1",0,3
"KRT32","1",0,3
"KRT80","1",6749,3
"LAGE3","1",7887,3
"LGALS8","1",2625,3
"LILRA4","1",186,3
"LNX2","1",5248,3
"LPGAT1","1",2625,3
"LRFN1","1",0,3
