"","ensembl_peptide_id","avg_seg_mean"
"121","ENSP00000394302",0.328707458333333
"122","ENSP00000417506",0.328707458333333
"123","ENSP00000419537",0.328707458333333
"124","ENSP00000498411",0.328707458333333
"125","ENSP00000417922",0.328707458333333
"126","ENSP00000264674",0.328707458333333
"127","ENSP00000419757",0.328707458333333
"128","ENSP00000417299",0.328707458333333
"129","ENSP00000259523",0.348957125
"130","ENSP00000516745",0.348957125
"131","ENSP00000516744",0.348957125
"132","ENSP00000499182",0.348957125
"133","ENSP00000493139",0.348957125
"134","ENSP00000499105",0.348957125
"135","ENSP00000430235",0.348957125
"136","ENSP00000493145",0.348957125
"137","ENSP00000429441",0.348957125
"138","ENSP00000516743",0.348957125
"139","ENSP00000367207",0.348957125
"140","ENSP00000516742",0.348957125
"141","ENSP00000478887",0.348957125
"142","ENSP00000349150",0.329567083333333
"143","ENSP00000473335",0.329567083333333
"144","ENSP00000440637",0.329567083333333
"145","ENSP00000326240",0.329567083333333
"146","ENSP00000473654",0.329567083333333
"147","ENSP00000392934",0.300923208333333
"148","ENSP00000402196",0.300923208333333
"149","ENSP00000443227",0.300923208333333
"150","ENSP00000418571",0.300923208333333
"151","ENSP00000442464",0.300923208333333
"152","ENSP00000404854",0.306850041666667
"153","ENSP00000429994",0.306850041666667
"154","ENSP00000319977",0.306850041666667
"155","ENSP00000428802",0.306850041666667
"156","ENSP00000501949",0.306850041666667
"157","ENSP00000501624",0.306850041666667
"158","ENSP00000501764",0.306850041666667
"159","ENSP00000428345",0.306850041666667
"160","ENSP00000427894",0.306850041666667
"161","ENSP00000502695",0.306850041666667
"162","ENSP00000429007",0.306850041666667
"163","ENSP00000429380",0.306850041666667
"164","ENSP00000501905",0.306850041666667
"165","ENSP00000429272",0.306850041666667
"166","ENSP00000429172",0.306850041666667
"167","ENSP00000502209",0.306850041666667
"168","ENSP00000430171",0.306850041666667
"169","ENSP00000501738",0.306850041666667
"170","ENSP00000429524",0.306850041666667
"171","ENSP00000501657",0.306850041666667
"172","ENSP00000431057",0.306850041666667
"173","ENSP00000502297",0.306850041666667
"174","ENSP00000429840",0.306850041666667
"175","ENSP00000501584",0.306850041666667
"176","ENSP00000501604",0.306850041666667
"177","ENSP00000437443",0.306850041666667
"178","ENSP00000428991",0.306850041666667
"179","ENSP00000502656",0.306850041666667
"180","ENSP00000501650",0.306850041666667
"181","ENSP00000502226",0.306850041666667
"182","ENSP00000502800",0.306850041666667
"183","ENSP00000501631",0.306850041666667
"184","ENSP00000428384",0.306850041666667
"185","ENSP00000254627",0.315000041666667
"186","ENSP00000331086",-0.32811175
"187","ENSP00000490099",-0.32811175
"188","ENSP00000461942",-0.32811175
"189","ENSP00000490070",-0.32811175
"190","ENSP00000417860",0.312700625
"191","ENSP00000417360",0.312700625
"192","ENSP00000419089",0.312700625
"193","ENSP00000418835",0.312700625
"194","ENSP00000419899",0.312700625
"195","ENSP00000418039",0.312700625
"196","ENSP00000420454",0.312700625
"197","ENSP00000420713",0.312700625
"198","ENSP00000420271",0.312700625
"199","ENSP00000420294",0.312700625
"200","ENSP00000417540",0.312700625
"201","ENSP00000417633",0.312700625
"202","ENSP00000378777",0.3117985
"203","ENSP00000428091",0.3117985
"204","ENSP00000378775",0.3117985
"205","ENSP00000378788",0.3117985
"206","ENSP00000378784",0.3117985
"207","ENSP00000433524",0.3117985
"208","ENSP00000430688",0.3117985
"209","ENSP00000433125",0.3117985
"210","ENSP00000482945",0.3117985
"211","ENSP00000338269",0.3117985
"212","ENSP00000487068",0.3117985
"213","ENSP00000220847",0.3117985
"214","ENSP00000495779",0.333241125
"215","ENSP00000419298",0.333241125
"216","ENSP00000512769",0.333241125
"217","ENSP00000295797",0.309066458333333
"218","ENSP00000346080",0.301087375
"219","ENSP00000418909",0.301087375
"220","ENSP00000420039",0.301087375
"221","ENSP00000419713",0.301087375
"222","ENSP00000419041",0.301087375
"223","ENSP00000391299",0.316658625
"224","ENSP00000420460",0.316658625
"225","ENSP00000334668",0.316658625
"226","ENSP00000419319",0.315508666666667
"227","ENSP00000420331",0.315508666666667
"228","ENSP00000418342",0.315508666666667
"229","ENSP00000337688",0.315508666666667
"230","ENSP00000420304",0.315508666666667
"231","ENSP00000406520",0.305562958333333
"232","ENSP00000259119",0.305562958333333
"233","ENSP00000516712",0.305562958333333
"234","ENSP00000418237",0.305562958333333
"235","ENSP00000415243",0.305562958333333
"236","ENSP00000417670",0.305562958333333
"237","ENSP00000400193",0.305562958333333
"238","ENSP00000429143",0.307560416666667
"239","ENSP00000428971",0.307560416666667
"240","ENSP00000430184",0.307560416666667
"241","ENSP00000427928",0.307560416666667
"242","ENSP00000428559",0.307560416666667
"243","ENSP00000394049",0.307560416666667
"244","ENSP00000429844",0.307560416666667
"245","ENSP00000428087",0.307560416666667
"246","ENSP00000430596",0.307560416666667
"247","ENSP00000378759",0.307560416666667
"248","ENSP00000337548",0.307560416666667
"249","ENSP00000429681",0.307560416666667
"250","ENSP00000429974",0.315586583333333
"251","ENSP00000428137",0.315586583333333
"252","ENSP00000429033",0.315586583333333
"253","ENSP00000429059",0.315586583333333
"254","ENSP00000024061",0.315586583333333
"255","ENSP00000231706",0.305939416666667
"256","ENSP00000430331",0.302056916666667
"257","ENSP00000265896",0.302056916666667
"258","ENSP00000428239",0.302056916666667
"259","ENSP00000429916",0.302056916666667
"260","ENSP00000430135",0.30850875
"261","ENSP00000428540",0.30850875
"262","ENSP00000414073",0.30850875
"263","ENSP00000430515",0.30850875
"264","ENSP00000429638",0.30850875
"265","ENSP00000497381",0.30850875
"266","ENSP00000427786",0.30850875
"267","ENSP00000429936",0.30850875
"268","ENSP00000427720",0.30850875
"269","ENSP00000351043",-0.301716791666667
"270","ENSP00000385603",-0.301716791666667
"271","ENSP00000336812",-0.301716791666667
"272","ENSP00000383933",-0.301716791666667
"273","ENSP00000427871",0.308470666666667
"274","ENSP00000220616",0.308470666666667
"275","ENSP00000428628",0.308470666666667
"276","ENSP00000430523",0.308470666666667
"277","ENSP00000429164",0.308470666666667
"278","ENSP00000430161",0.308470666666667
"279","ENSP00000429761",0.308470666666667
"280","ENSP00000430430",0.308470666666667
"281","ENSP00000429605",0.308470666666667
"282","ENSP00000430087",0.308470666666667
"283","ENSP00000367133",0.31310475
"284","ENSP00000428397",0.31310475
"285","ENSP00000430239",0.31310475
"286","ENSP00000349296",0.31310475
"287","ENSP00000428228",0.31310475
"288","ENSP00000428772",0.31310475
"289","ENSP00000430847",0.31310475
"290","ENSP00000504388",0.31310475
"291","ENSP00000429873",0.31310475
"292","ENSP00000389931",0.301025291666667
"293","ENSP00000404008",0.301025291666667
"294","ENSP00000241261",0.301025291666667
"295","ENSP00000429169",0.310092166666667
"296","ENSP00000428369",0.310092166666667
"297","ENSP00000328835",0.310092166666667
"298","ENSP00000430635",0.310092166666667
"299","ENSP00000428727",0.310092166666667
"300","ENSP00000427925",0.310092166666667
"301","ENSP00000429181",0.310092166666667
"302","ENSP00000429177",0.310092166666667
"303","ENSP00000428931",0.310092166666667
"304","ENSP00000428451",0.310092166666667
"305","ENSP00000428723",0.310092166666667
"306","ENSP00000430139",0.310092166666667
"307","ENSP00000430679",0.310092166666667
"308","ENSP00000427998",0.310092166666667
"309","ENSP00000430209",0.310092166666667
"310","ENSP00000429063",0.302984583333333
"311","ENSP00000428879",0.302984583333333
"312","ENSP00000312150",0.302984583333333
"313","ENSP00000429676",0.300871458333333
"314","ENSP00000427946",0.300871458333333
"315","ENSP00000318016",0.300871458333333
"316","ENSP00000367069",0.30108375
"317","ENSP00000427879",0.30108375
"318","ENSP00000394501",0.30108375
"319","ENSP00000429983",0.30108375
"320","ENSP00000427831",0.30108375
"321","ENSP00000429600",0.30108375
"322","ENSP00000429050",0.30108375
"323","ENSP00000429930",0.30108375
"324","ENSP00000428483",0.30108375
"325","ENSP00000428192",0.30108375
"326","ENSP00000429091",0.30108375
"327","ENSP00000430924",0.30108375
"328","ENSP00000319305",0.30217675
"329","ENSP00000484164",0.301446708333333
"330","ENSP00000411139",0.301446708333333
"331","ENSP00000445979",0.301446708333333
"332","ENSP00000481049",0.301446708333333
"333","ENSP00000487869",0.301446708333333
"334","ENSP00000435232",0.301446708333333
