"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000445831","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000445831",,,,"0.408","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000289316","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000289316","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839",,"0.292",,"0.986","0.982"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000497069","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000497069",,,,"0.43","0.43"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","0.65",,,"0.65",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077",,,,"0.784","0.784"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000356954","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000356954",,,,"0.822","0.822"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041",,,,"0.837","0.837"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","0.65",,,"0.65",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000367022","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000367022","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000296417","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000296417","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000405330","0.5","0.457",,"0.863","0.536"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363827","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363827",,,,"0.876","0.876"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000479169","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000479169","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000321744","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000321744","0.5","0.075",,"0.702","0.409"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848",,"0.292",,"0.856","0.806"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","0.65",,,"0.675","0.11"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227",,,,"0.422","0.422"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843",,,,"0.893","0.893"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","0.9","0.046",,"0.969","0.707"
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000263181","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000263181","0.54",,,"0.54",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000358151","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000358151","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000295688","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000295688",,"0.496",,"0.495",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000483903","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000483903","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000434024","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000434024","0.5",,,"0.499",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000247986","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000247986","0.54",,,"0.54",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000372351","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000372351","0.5",,,"0.499",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000363232","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000363232","0.54",,,"0.54",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000349430","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000349430","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260363","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260363","0.54",,,"0.54",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000476136","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000476136","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000438553","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000438553","0.5",,,"0.499",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000388241","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000388241","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000324020","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000324020","0.54",,,"0.54",
"ppp","9606.ENSP00000164024 (ppp) 9606.ENSP00000327513","false","ppp","9606.ENSP00000164024 (ppp) 9606.ENSP00000327513",,,,"0.497","0.498"
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260731","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260731","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393963","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393963","0.54",,,"0.553","0.07"
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000354878","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000354878","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000378356","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000378356","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000301332","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000301332","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000356319","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000356319","0.54","0.292",,"0.66",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000360793","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000360793","0.54",,,"0.54",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000282026","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000282026",,"0.49",,"0.489",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000350833","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000350833",,"0.42",,"0.42",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000442008","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000442008","0.54",,,"0.54",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000347038","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000347038",,"0.574",,"0.574",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540",,"0.935",,"0.95","0.261"
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000465992","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000465992","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000361298","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000361298","0.54",,,"0.54",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865",,"0.421",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000389175","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000389175",,"0.42",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509",,"0.961",,"0.961",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702",,"0.421",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000252242",,"0.967",,"0.999","0.982"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377546","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000269576","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000269576","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000303158","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000303158",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","0.4","0.098",,"0.435",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000209718","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000209718","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","0.4",,,"0.476","0.163"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000301653","0.4",,,"0.4",
"ppp","9606.ENSP00000171887 (ppp) 9606.ENSP00000276297","false","ppp","9606.ENSP00000171887 (ppp) 9606.ENSP00000276297",,"0.292",,"0.456","0.264"
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000322323","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000322323","0.5",,,"0.499",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","0.4",,,"0.629","0.408"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000261233","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000261233","0.9",,,"0.9",
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000391826","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000391826",,,,"0.451","0.451"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000354207","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000354207",,"0.065",,"0.526","0.514"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000265171","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000265171",,,,"0.408","0.409"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000277120","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000277120",,"0.292",,"0.855","0.804"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000497916","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000497916",,"0.457",,"0.724","0.513"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000480791","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000480791",,,,"0.435","0.435"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000347451","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000347451","0.7","0.457",,"0.996","0.982"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000328777","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000328777",,,,"0.551","0.551"
"ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000296861","false","ppp","9606.ENSP00000172229 (ppp) 9606.ENSP00000296861",,"0.292",,"0.585","0.438"
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000320184","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000320184","0.8","0.938",,"0.987",
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000301585","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000301585",,"0.866",,"0.865",
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000306548","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000306548",,"0.818",,"0.817",
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000424328","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000424328","0.8","0.818",,"0.961",
"ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000354525","false","ppp","9606.ENSP00000177742 (ppp) 9606.ENSP00000354525",,"0.818",,"0.817",
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000353959","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000353959",,"0.61",,"0.61",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495855","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495855","0.5",,,"0.499",
"ppp","9606.ENSP00000184956 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000184956 (ppp) 9606.ENSP00000405330",,,,"0.549","0.549"
"ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000269025","false","ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000269025","0.54",,,"0.54",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358866","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358866","0.65","0.322",,"0.855","0.439"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000386896","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000386896","0.9","0.526",,"0.999","0.983"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000324532","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000324532","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358045","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358045",,"0.136",,"0.537","0.487"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","0.72",,,"0.734","0.09"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000453508","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000453508","0.65",,,"0.727","0.252"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000452786","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000452786","0.72",,,"0.762","0.185"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222573","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222573","0.72",,,"0.72",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","0.5",,,"0.558","0.154"
"ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000317159","false","ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000317159","0.585","0.377",,"0.797","0.28"
"ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000360035","false","ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000360035","0.54",,,"0.54",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","0.8","0.164",,"0.825",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000358460",,"0.711",,"0.711",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000362924","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000362924","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000387100","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000387100","0.8","0.679",,"0.988","0.832"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000259698","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000259698","0.8",,,"0.8",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000338934","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000338934","0.8","0.292",,"0.901","0.363"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264741","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264741","0.54",,,"0.58","0.125"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000359596","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000359596",,,,"0.561","0.561"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222693","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000222693","0.65",,,"0.65","0.043"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","0.5","0.254",,"0.95","0.878"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000275493","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000275493",,"0.163",,"0.512","0.441"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000334008","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000334008","0.65",,,"0.65",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000258341","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000258341","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000408695","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000408695","0.65",,,"0.651","0.046"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000497653","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000497653","0.5","0.457",,"0.969","0.895"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000327145","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000327145","0.65","0.081",,"0.689","0.111"
