"gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000184500",-2.64678616359102,5.28567335683545,1115.41812336976,1.47185398840073e-244,1.01002634831299e-241
"ENSG00000144857",-3.0640340171213,5.14398213939298,1101.92811916007,1.2584019828177e-241,8.26004118895599e-239
"ENSG00000168497",-4.68359776980807,5.31597236225539,1094.88742826356,4.26653558064298e-240,2.68382865254029e-237
"ENSG00000154928",-3.81551119277835,3.14578822874984,1091.61296663014,2.19667035119742e-239,1.3265252916811e-236
"ENSG00000135046",-2.94216229215128,8.17954433086102,1084.65899131227,7.13159440756535e-238,4.14098772196208e-235
"ENSG00000177098",-3.239191650395,4.34119081919273,1076.66651685171,3.89343977573593e-236,2.17700964052909e-233
"ENSG00000054598",-3.00131608398474,3.96844378161272,1068.18616939709,2.71351017385208e-234,1.46306653909446e-231
"ENSG00000157368",-3.3508832503338,3.41949198628563,1064.4320820002,1.77616883234405e-233,9.24648995237866e-231
"ENSG00000163017",-4.9162325195696,6.64126053266995,1040.76413546592,2.47620797505995e-228,1.246110393316e-225
"ENSG00000184384",-2.77203565004783,5.37344782410147,1012.12676707405,4.15297777118132e-222,2.0225001745653e-219
"ENSG00000072163",-2.51633835476643,5.04661495430618,1001.78152285655,7.36253517573773e-220,3.47350604837852e-217
"ENSG00000123243",-4.42224098626322,6.53726420712606,994.093326988288,3.45276878373885e-218,1.57958940388198e-215
"ENSG00000146648",-3.72989405308678,6.35606749379657,987.46212807376,9.54035381145765e-217,4.23619769092871e-214
"ENSG00000165795",-3.13466486687057,7.42751668269736,985.270777966298,2.85687711827019e-216,1.23229353870071e-213
"ENSG00000105894",-4.80833692492764,6.37609432294192,963.16859870427,1.82068739944623e-211,7.6352549081777e-209
"ENSG00000160307",-5.22703827923847,4.44183713074977,960.706661446214,6.24299341154598e-211,2.54731004146242e-208
"ENSG00000186642",-3.29494141553535,4.54384049488008,952.333158315839,4.12641565481329e-209,1.63938150370306e-206
"ENSG00000198885",-3.29419225151761,2.41352392288738,950.549349712746,1.00769326523633e-208,3.90080646801869e-206
"ENSG00000126785",-2.12768719700403,4.43919795182995,941.836171298923,7.89526034995426e-207,2.97986863758149e-204
"ENSG00000138131",-3.76685018427303,3.72845693732863,939.315963817007,2.78742478556963e-206,1.01088371044328e-203
"ENSG00000148180",-2.79574281494328,9.84708008011817,939.298222014855,2.81228825850286e-206,1.01088371044328e-203
"ENSG00000198838",-3.04602952367953,2.20892753049939,935.087769915714,2.31377636761539e-205,8.12350740043941e-203
"ENSG00000094963",-4.54119471472997,5.81958060331689,934.288982481998,3.45112784695601e-205,1.18412902512488e-202
"ENSG00000167614",-4.19772870559906,2.89867079659301,930.798228117543,1.98052273837456e-204,6.6444337291646e-202
"ENSG00000165072",-3.97769300591294,3.87615747336106,929.074847603197,4.69254794246406e-204,1.54007383233435e-201
"ENSG00000013297",-3.69687472683697,4.03004297329949,916.314574086364,2.78781201927353e-201,8.95480809680267e-199
"ENSG00000086570",-5.06538026101958,4.68436650486783,914.786775052592,5.98938736566404e-201,1.88378710540479e-198
"ENSG00000169418",-3.71320961922957,5.17232591569134,911.856659918604,2.59623471932112e-200,7.99905215461039e-198
"ENSG00000133800",-5.23482285173744,4.81989452969429,911.208666835121,3.59093788665794e-200,1.0842477854975e-197
"ENSG00000167641",-3.59020844748655,2.9351335387396,910.38747001864,5.41656393218452e-200,1.60340913106254e-197
"ENSG00000163431",-3.06775475626997,5.6019976745482,907.986697950879,1.80142855480819e-199,5.23003209460369e-197
"ENSG00000100146",-6.89312348846017,5.48928714444102,904.34285092174,1.11619389523158e-198,3.17946778043607e-196
"ENSG00000134138",-2.41966460455623,3.60715215959069,897.324144338825,3.74559274325418e-197,1.04717062305386e-194
"ENSG00000154721",-2.42501656733267,4.87263901769171,894.679949425992,1.40714738129107e-196,3.86249163915478e-194
"ENSG00000090530",-2.92185745220862,3.79299031710863,891.138203280271,8.28474971993604e-196,2.23347975931919e-193
"ENSG00000101605",-3.68640381350786,3.26553714044154,890.664739073851,1.0500403380291e-195,2.7811331549518e-193
"ENSG00000079308",-2.95926396936562,8.69568765878982,890.485662194708,1.14851216555971e-195,2.98949795921637e-193
"ENSG00000182175",-3.16154431323789,4.23420077121149,887.245153276899,5.81558017060472e-195,1.48809853958677e-192
"ENSG00000168477",-4.65961659345297,6.39177726979123,872.16441631685,1.1041998639368e-191,2.77835089097564e-189
"ENSG00000022267",-4.58066304723217,7.82416111377177,870.761204085586,2.22894936220151e-191,5.51646697068135e-189
"ENSG00000277494",-4.1811056880839,3.65430188263104,864.454898126474,5.2368711687874e-190,1.27517812959973e-187
"ENSG00000158186",-2.57015978755369,5.9450375247867,862.237620474759,1.58892725971762e-189,3.80762457777094e-187
"ENSG00000183722",-2.33854609403383,6.04532276176396,861.701333127599,2.0782228877231e-189,4.90233295874306e-187
"ENSG00000182916",-2.82903617979672,1.86318627264906,859.400567857768,6.5747035671434e-189,1.52705076543329e-186
"ENSG00000159433",-2.40468080196943,4.04903588631144,857.284264539967,1.89653016539596e-188,4.33816907681557e-186
"ENSG00000170549",-4.85213770730003,3.50280134981126,855.607603150206,4.39001769918892e-188,9.89195480666494e-186
"ENSG00000065534",-2.98139765122652,7.92513812344313,854.107018365413,9.3045291906009e-188,2.06574231162503e-185
"ENSG00000145335",-2.64286605397696,1.4320521336307,851.023496919025,4.35568149850929e-187,9.53010486710068e-185
"ENSG00000180139",-3.92931701299611,2.48487507135068,841.005644089158,6.56100690314979e-185,1.41502173166932e-182
"ENSG00000154263",-4.15335130708492,2.92925496695092,838.448625780329,2.35982406974585e-184,5.01778365928918e-182
"ENSG00000169744",-2.26468055127845,4.60781662537922,838.289825503844,2.55507529023933e-184,5.35749606343655e-182
"ENSG00000004776",-4.88233865036766,3.51544376898248,837.490021454887,3.81316615480585e-184,7.88594101905534e-182
"ENSG00000077157",-2.20733581465718,6.60910227315882,836.340126393145,6.78078406527003e-184,1.38337158153218e-181
"ENSG00000162407",-2.09633135034076,6.36260607399944,835.22937735871,1.18239858846968e-183,2.3800895320169e-181
"ENSG00000147113",-2.30042154423823,5.17307219003589,835.189981759065,1.20594851341523e-183,2.39555325092497e-181
"ENSG00000189129",-3.76246123812726,3.74578824626413,833.428833560352,2.91215524974226e-183,5.70971529939725e-181
"ENSG00000109610",-3.45823182068806,5.0306315530495,829.836447593833,1.75884265873541e-182,3.40426251524725e-180
"ENSG00000115353",-4.36901322171976,2.8520711054296,822.838916191797,5.84192591350193e-181,1.11639943691315e-178
"ENSG00000090006",-2.31713693241788,6.36689559332773,820.917361032437,1.52870226751113e-180,2.88485226657694e-178
"ENSG00000187260",-3.35455018664585,2.50062588196921,817.761095103848,7.42218569821787e-180,1.38336712945673e-177
"ENSG00000122863",-2.40284712481758,5.10077977555874,811.98764423905,1.3358432522456e-178,2.45941775355511e-176
"ENSG00000153902",-2.81594315273289,2.45086097997047,811.142940667838,2.03894734907497e-178,3.70867326855238e-176
"ENSG00000118495",-2.51227065670348,4.31124208473032,809.180532247617,5.44580740900498e-178,9.78754219687479e-176
"ENSG00000215386",-3.01417595437729,3.0567257733693,808.723208457499,6.84685823187291e-178,1.21608257325395e-175
"ENSG00000138685",-3.85797754177055,4.28268104719935,802.186954853168,1.8054213710008e-176,3.16935423697663e-174
"ENSG00000100034",-1.48021803433343,5.30879068108424,800.133377051975,5.04733994137932e-176,8.75858518333375e-174
"ENSG00000099260",-3.03415200578471,5.95687804199429,798.446542614687,1.17438671933026e-175,2.01474048883283e-173
"ENSG00000170989",-2.40403897490838,5.37943412677329,798.363657272614,1.22414240218906e-175,2.07650312874699e-173
"ENSG00000163815",-3.94521201559401,3.86189148180209,793.645043445012,1.29942113550874e-174,2.17970676475283e-172
"ENSG00000151914",-2.87871920868952,8.90431560008699,793.463680294568,1.42292476442583e-174,2.36064782071833e-172
"ENSG00000136960",-3.21841762170361,6.23052700552818,790.715386100263,5.63271762850455e-174,9.24316717799274e-172
"ENSG00000116678",-3.30093511845484,4.99511527007976,789.250447471803,1.17280828428436e-173,1.90385878148828e-171
"ENSG00000137727",-3.28972194221275,2.96558983396867,787.443231956785,2.89838066617496e-173,4.65498435289824e-171
"ENSG00000198774",-3.07592313334716,2.48490063845758,784.103818591208,1.54248280564252e-172,2.45124872808264e-170
"ENSG00000078596",-3.08891245664969,5.56509519313133,783.640366027107,1.94529664024565e-172,3.05918160185297e-170
"ENSG00000184113",-3.42158275023476,4.5881130841291,782.573373205556,3.31875734076306e-172,5.16528655396906e-170
"ENSG00000103647",-2.61491128516859,2.91221600263337,780.924325107006,7.57737249968433e-172,1.16730196558913e-169
"ENSG00000137225",-3.40325014025239,1.97370362353758,780.020892906261,1.19109709369027e-171,1.81636291145879e-169
"ENSG00000286214",-4.15299150889247,3.65011025329,778.491828901598,2.56096826392873e-171,3.86629378805321e-169
"ENSG00000156298",-3.10165529039693,3.99782779397255,777.668479976407,3.86741999373935e-171,5.78083560846366e-169
"ENSG00000154736",-3.34575764252747,5.46520094808109,777.498270617648,4.21142665730555e-171,6.23332433777862e-169
"ENSG00000150048",-2.11534880499555,2.00207446684155,770.962323561041,1.11050506934381e-169,1.62769854678481e-167
"ENSG00000136732",-2.3135084453889,4.99005122168119,768.433231342462,3.93928687611441e-169,5.718405189298e-167
"ENSG00000161800",2.16579464704526,5.82159071257859,768.319170516879,4.17078452603697e-169,5.99679371329335e-167
"ENSG00000135424",-3.85973141125571,5.62179881977264,764.459982503381,2.87952202432618e-168,4.1011456604955e-166
"ENSG00000104332",-5.84617262063098,8.70695558151444,763.295221625164,5.15911561759734e-168,7.27917462419318e-166
"ENSG00000064300",-3.80484847189014,4.7993590058423,760.519755674681,2.07037489600214e-167,2.89411572268003e-165
"ENSG00000144642",-2.47060562348874,4.73677273516002,760.396483452326,2.2021775157679e-167,3.05011687665578e-165
"ENSG00000149451",-3.67732791302502,3.63960748087972,759.546270618481,3.37066810970142e-167,4.62608876837839e-165
"ENSG00000131471",-3.90656512858166,7.20074604845345,757.19556678377,1.09354376112468e-166,1.48731803258552e-164
"ENSG00000173641",-5.00810104567091,4.78200253943564,755.966648529375,2.02322490606225e-166,2.72719878632338e-164
"ENSG00000149596",-3.59470555015921,3.92376239036124,754.205997745578,4.8850567947415e-166,6.52652233895685e-164
"ENSG00000164056",-2.3122248339319,6.01964139988344,753.50235160732,6.94810840100838e-166,9.20136776579154e-164
"ENSG00000106004",-3.27346294650282,2.86232928952314,752.999324836395,8.93803582472401e-166,1.17336979865964e-163
"ENSG00000177363",-3.84800053815839,2.84181910605987,751.04963294713,2.37232285253441e-165,3.08749638833724e-163
"ENSG00000187800",-2.30486368686832,3.80858385558391,749.950254105439,4.11356271935668e-165,5.30790225419896e-163
"ENSG00000152583",-2.22117356390676,8.74637496459913,749.379899802185,5.47310471101406e-165,7.00232727306603e-163
"ENSG00000164330",-2.99307334822415,4.99868988477905,747.533189508992,1.37967298367593e-164,1.75032966676937e-162
"ENSG00000164736",-2.76027803500565,2.73657698094758,746.352960028562,2.49116178384328e-164,3.13408912089017e-162
"ENSG00000187824",-2.69617341516224,2.57823545426447,744.029015996831,7.97471838427666e-164,9.94994408656403e-162
"ENSG00000197245",-2.86434155444679,2.33890429431255,740.754744713589,4.10836937597223e-163,5.08393872697154e-161
"ENSG00000130307",-2.24459607960171,1.89575093423509,740.503892336355,4.65816358253297e-163,5.71742240695125e-161
"ENSG00000234456",-2.38764211270696,4.39398530512514,735.702492115055,5.1550668779398e-162,6.2762939238917e-160
"ENSG00000172201",-3.93333893973371,5.81645590549337,735.463252641959,5.81105424047095e-162,7.01835886947119e-160
"ENSG00000154258",-3.91722540961592,4.07150694371271,735.316536188062,6.25399036753677e-162,7.49337242688116e-160
"ENSG00000137033",-4.03424695749672,4.99860314352262,734.527906269593,9.28193248963021e-162,1.10338058894447e-159
"ENSG00000280339",-3.48938305916195,3.10972947757617,734.060065426301,1.17318561821483e-161,1.38371744360854e-159
"ENSG00000169515",-2.9975447884688,4.79436551903484,734.035083274569,1.18795203551033e-161,1.3902722387674e-159
"ENSG00000165028",-2.98874857840753,2.76647610096629,733.238433248924,1.77020849690731e-161,2.0557567444469e-159
"ENSG00000122591",-2.50207864397,4.99603848242712,731.855144675985,3.53843035012508e-161,4.07783839662888e-159
"ENSG00000198932",-2.56937500749113,3.78672866919759,729.766713919069,1.00676122687049e-160,1.15144501833816e-158
"ENSG00000279118",-2.63695123380049,1.88596125500553,725.079688833908,1.05219535804185e-159,1.1943604000269e-157
"ENSG00000116711",-2.70570915222308,2.96448565771207,722.653589375562,3.54521824634862e-159,3.99419103471083e-157
"ENSG00000163513",-2.44453468022175,7.72318207512689,722.490891775582,3.84610441349354e-159,4.30108432077866e-157
"ENSG00000046653",-2.96620123375058,4.75796840747088,721.012058253509,8.06472177354814e-159,8.95243416288649e-157
"ENSG00000170919",-2.24543140330978,3.92412903426516,718.566088995616,2.74448419294849e-158,3.02434144970389e-156
"ENSG00000065618",-5.28783120885549,6.94795011435718,718.402267294249,2.97908941998812e-158,3.25908065025802e-156
"ENSG00000108001",-2.87004630168832,3.0307139612063,718.21005346116,3.28004792389014e-158,3.56250960481795e-156
"ENSG00000165810",-4.01661025943711,5.0423573420485,718.045186817389,3.56229794526529e-158,3.84142943426215e-156
"ENSG00000168490",-3.44750619420554,2.00604255258056,717.247116987132,5.31214249060167e-158,5.68775994188748e-156
"ENSG00000152580",-4.12556914306186,3.85833950233707,717.024591916863,5.93823819973061e-158,6.31335085220655e-156
"ENSG00000107738",-2.13022859219431,5.49872094530048,714.850842512251,1.76335104639697e-157,1.86163012219965e-155
"ENSG00000119927",-3.87500237435862,7.25665750447058,714.081190122657,2.59238764217114e-157,2.71786640512901e-155
"ENSG00000125845",-3.18060674204646,1.97647185636654,713.145099545289,4.14241381454126e-157,4.31296699021582e-155
"ENSG00000127920",-2.24928226171542,5.51509929539354,710.200249608407,1.80973736603706e-156,1.87134280925079e-154
"ENSG00000175445",-4.95144077004722,8.09868222129529,710.029658846208,1.97111011298039e-156,2.02434349494319e-154
"ENSG00000197872",-2.06220041094421,4.24907101429337,706.938591378171,9.26557557218562e-156,9.45151313603286e-154
"ENSG00000148541",-2.70649069984612,2.03515229164917,706.569992961167,1.11435986982335e-155,1.12909335266598e-153
"ENSG00000164035",-2.26761439669489,4.85677025185652,706.11825854679,1.39719437739318e-155,1.40622956770032e-153
"ENSG00000103044",-3.79146055331868,4.40367489664025,703.676349799719,4.74526750900805e-155,4.74432474062878e-153
"ENSG00000165507",-2.92148234420766,7.03900620713428,703.603043813761,4.92267825926786e-155,4.88932063685309e-153
"ENSG00000124785",-2.73862644605728,4.52970461268221,703.103410936533,6.32192252573259e-155,6.23804342294019e-153
"ENSG00000116194",-3.58687845412762,3.18600840153732,702.787376584178,7.40580900607685e-155,7.26009730939884e-153
"ENSG00000120049",-5.01534123518586,4.66380650682469,699.728300878385,3.42599662379127e-154,3.33692071157269e-152
"ENSG00000129151",-5.46022914427862,3.63243617069229,698.040807890302,7.97524807342124e-154,7.71809744643849e-152
"ENSG00000186847",-6.28167495081842,8.27959869552417,695.925478354963,2.30006089023578e-153,2.20731587699606e-151
"ENSG00000126218",-3.04175723108677,2.03886175845138,695.916779744846,2.31010073899038e-153,2.20731587699606e-151
"ENSG00000169291",-2.34574665954826,3.79141827727602,695.603715048239,2.70215018264165e-153,2.56568310109063e-151
"ENSG00000205364",-3.43849137161121,1.80760466336436,694.979363040082,3.69385832232264e-153,3.48538619325656e-151
"ENSG00000172935",-2.87248770973276,2.64994796329387,691.553459059573,2.0534107578323e-152,1.92548709385057e-150
"ENSG00000067113",-1.83816431800076,5.17796541995989,690.350865053765,3.7496666441318e-152,3.49436526706529e-150
"ENSG00000204136",-2.52694521820511,3.75252362333323,689.619584815819,5.40776270727619e-152,5.00864991360421e-150
"ENSG00000174059",-2.10302671320193,6.97461320801921,689.601968854317,5.4556740438169e-152,5.02221408777461e-150
"ENSG00000169252",-3.04253146426136,2.78119248663492,689.300229850787,6.34548713677528e-152,5.80592844266039e-150
"ENSG00000173269",-2.07855189376641,5.89104547609395,689.065398941358,7.13726183343041e-152,6.48254223981391e-150
"ENSG00000154134",-2.53144408592213,2.74391125860074,689.056020074938,7.17085880670944e-152,6.48254223981391e-150
"ENSG00000165071",-2.92389633490115,1.73519562190925,683.55717870097,1.12554849572692e-150,1.01145271666603e-148
"ENSG00000203727",-4.22302728979706,4.19677799500808,683.379043675585,1.23055823954136e-150,1.09927442262461e-148
"ENSG00000078549",-3.49932750412785,2.60067745006197,683.31741345302,1.26912539042107e-150,1.12705800112864e-148
"ENSG00000170153",-3.14593991096409,4.66070672750725,682.511550769511,1.89998812840203e-150,1.67743396342021e-148
"ENSG00000129467",-2.15485069983074,4.00505797932635,681.673399853128,2.89080700782401e-150,2.53735543006507e-148
"ENSG00000128422",-5.40405907583452,7.96095202931273,677.055983558607,2.91843400936432e-149,2.54679758609094e-147
"ENSG00000187193",-2.78131581251292,3.69011263417663,676.84046084858,3.25101498089327e-149,2.82072259577849e-147
"ENSG00000205403",-2.3312158534171,1.70950202166024,674.175112447999,1.23494126338943e-148,1.06536618590801e-146
"ENSG00000157404",-4.28109062777399,6.9840319538366,673.432439574815,1.79124216570821e-148,1.53649903271005e-146
"ENSG00000196549",-3.85433082017713,6.58282535009698,669.796922237892,1.10603490024435e-147,9.43379033276209e-146
"ENSG00000085563",-2.81398170075819,3.31381569879591,668.804252625653,1.81821570255702e-147,1.54211249783727e-145
"ENSG00000180660",-3.2792148070549,1.68237644338653,668.106203993847,2.57899693369224e-147,2.17514618480177e-145
"ENSG00000095637",-3.5137454567403,7.5266089453969,665.051539522902,1.19056997220756e-146,9.98557492800971e-145
"ENSG00000141338",-4.41970694665803,5.0223432962969,661.842935298705,5.93665101906215e-146,4.95169173672825e-144
"ENSG00000077264",-3.67774175635776,2.88947277261489,660.571878466224,1.12192591369352e-145,9.30643709836873e-144
"ENSG00000277639",-3.89641974436857,2.71002193529625,659.715360933171,1.72280250115838e-145,1.42126499234907e-143
"ENSG00000161835",-2.1438606945608,3.19908374468641,658.027680339081,4.01111597647689e-145,3.29107705961258e-143
"ENSG00000241644",-3.14772758048956,3.05225891533139,656.774207966651,7.51391145795685e-145,6.13175790706889e-143
"ENSG00000163378",-1.63135433508348,4.95420435176765,656.001323575817,1.10649816961858e-144,8.98107681007084e-143
"ENSG00000157557",-1.8488593521696,6.1316349329894,655.353298684938,1.53066968200282e-144,1.23574974273779e-142
"ENSG00000198844",-2.0491597529811,4.43321473046299,652.082047293539,7.87604190300851e-144,6.32471301115529e-142
"ENSG00000140092",-2.45397265938595,6.30215146084771,650.646181958543,1.61651386632587e-143,1.29124390687416e-141
"ENSG00000165124",-3.33797490767055,6.32591490944359,649.65659604063,2.65335154432905e-143,2.10829727709135e-141
"ENSG00000181856",-4.25228976480915,3.02181866851936,649.225917342449,3.29199408719282e-143,2.6020541745733e-141
"ENSG00000142627",-1.94628001482353,4.43197660307328,648.683480048938,4.31945305599449e-143,3.396394936789e-141
"ENSG00000076382",2.79210864852733,5.17374239163158,648.651782174964,4.38856406850059e-143,3.43285760322038e-141
"ENSG00000158966",-2.55915507852016,4.87053475385797,648.325942807683,5.16637987985938e-143,4.02045551784727e-141
"ENSG00000177469",-2.15882014834901,8.71694207959957,647.954961386289,6.22110939387737e-143,4.81641479586495e-141
"ENSG00000128016",-2.85674589166214,8.15266313139985,647.73272755223,6.95343762514838e-143,5.35592080749312e-141
"ENSG00000157554",-1.91999244026905,4.58410477247567,646.629130888514,1.20840269685659e-142,9.26053579413401e-141
"ENSG00000134057",2.41421498256903,5.80655294003433,645.471333015101,2.15780531050426e-142,1.6452720592264e-140
"ENSG00000164946",-3.71231685049157,3.25425582605969,644.100362887853,4.28721165362603e-142,3.25246403692423e-140
"ENSG00000245025",-2.14692193941148,1.20691847975023,640.06070964834,3.24142848816803e-141,2.44679229429363e-139
"ENSG00000105997",-2.85686347567199,1.72719947775934,639.575840622018,4.13226785402846e-141,3.10372377075958e-139
"ENSG00000186081",-5.79017694409,8.58833527222696,638.703478818752,6.39609473365129e-141,4.78028921752146e-139
"ENSG00000103710",-1.93745616436546,3.50860659408548,637.322872865179,1.27696233580564e-140,9.49669969638316e-139
"ENSG00000141750",-6.53370630329141,6.36913026947602,637.256984643201,1.31979936181969e-140,9.76716223793715e-139
"ENSG00000168079",-6.02129663960156,4.94665894921741,635.001699241685,4.08323498064562e-140,3.00705358550278e-138
"ENSG00000101938",-5.14262045775179,6.53411631016423,633.161846927313,1.02600937790812e-139,7.51925416421302e-138
"ENSG00000154856",-2.68767926490016,5.38095607342859,632.940541666326,1.14625919010844e-139,8.35993961017732e-138
"ENSG00000163884",-3.98121001162402,2.76055185288332,632.47969776259,1.44381476663779e-139,1.04794574672744e-137
"ENSG00000122420",-3.78563797616416,2.46657114668882,632.422729657456,1.48559847286531e-139,1.07311388252859e-137
"ENSG00000120162",-2.39929793155287,4.07223320277154,632.003648355546,1.83251392491967e-139,1.31740298688153e-137
"ENSG00000176438",-2.97693424823459,5.14616320566432,630.981698484862,3.05711084206142e-139,2.18735556315646e-137
"ENSG00000157152",-3.91201033826282,2.62109851612506,629.673957639415,5.88481207837279e-139,4.19070792203745e-137
"ENSG00000136160",-2.43608022079101,4.40150739827954,629.655349304857,5.93990835612536e-139,4.21008434048941e-137
"ENSG00000136161",-1.46032385967573,4.15302740502374,629.389958673244,6.78421875425168e-139,4.78604441742699e-137
"ENSG00000144655",-2.21364093431639,6.15263336291664,628.660981465688,9.77340937849827e-139,6.86275169242737e-137
"ENSG00000111602",1.83880118186829,5.95937765587563,628.165252907069,1.25274574580898e-138,8.75588079836951e-137
"ENSG00000152104",-2.17680067483851,6.48665411699363,626.828700560821,2.44654183590213e-138,1.70209410583477e-136
"ENSG00000107611",-2.08231338176983,1.64913650385645,626.330969053092,3.13910337334905e-138,2.17390108382801e-136
"ENSG00000010319",-2.92590299006477,5.88788898777701,625.156378495511,5.65289649556875e-138,3.89688485815532e-136
"ENSG00000161649",-5.85519023987372,4.55429436092908,624.151437986545,9.35059675426259e-138,6.4166345090501e-136
"ENSG00000073282",-4.38437121551745,5.34672457937747,623.51637642487,1.28517286312788e-137,8.77930077585592e-136
"ENSG00000154133",-2.0073116263336,4.8034181121592,619.990702919649,7.51240918792955e-137,5.10877664460236e-135
"ENSG00000180914",-4.52698574263376,6.52795614507633,618.373866188474,1.68824735703075e-136,1.1418447956403e-134
"ENSG00000151468",-3.08163095707256,5.42505996505874,618.366839150683,1.69419907414339e-136,1.1418447956403e-134
"ENSG00000138640",-2.42826126087215,5.16640057084058,618.067221570994,1.96847758135952e-136,1.32080471314599e-134
"ENSG00000094755",-5.62113140341415,6.9831265167547,617.925717935344,2.11303727383549e-136,1.41152759836701e-134
"ENSG00000164318",-2.08473108308513,4.07062517400049,615.501734100695,7.11408924669022e-136,4.73133944305208e-134
"ENSG00000179094",-2.64454815816662,6.24241901570795,615.229595434704,8.15284509912085e-136,5.39839923076436e-134
"ENSG00000148468",-2.18892007793693,4.46883236038604,614.192406368351,1.37055712182594e-135,9.03550256253548e-134
"ENSG00000134375",1.27680727406142,6.32628971659124,612.670913171625,2.93644613511748e-135,1.92745770877689e-133
"ENSG00000166482",-3.3379397071482,6.76720095073564,610.020008718805,1.10763625447304e-134,7.23895434362747e-133
"ENSG00000140545",-2.34727311348901,7.67153498388391,609.158517085631,1.70519313140306e-134,1.10499387794859e-132
"ENSG00000120279",-2.07678505147295,4.02253328336074,609.158280016035,1.70539559887409e-134,1.10499387794859e-132
"ENSG00000114698",-2.24769602448307,5.22534362167924,608.865581279531,1.97463979285538e-134,1.27398021165545e-132
"ENSG00000173530",-2.55859088570635,2.47087879211455,608.775427363057,2.06583965251808e-134,1.32714813761981e-132
"ENSG00000166292",-4.37473524356141,2.92907238105652,607.616485770802,3.69122069061126e-134,2.36128638839654e-132
"ENSG00000170145",-2.26366657130409,6.45581606959149,605.880797059066,8.80418532676385e-134,5.60830320160986e-132
"ENSG00000146592",-2.58980289773186,3.55975639422303,603.505129217339,2.89340485421416e-133,1.83536693630551e-131
"ENSG00000163638",-2.09146252395139,4.49586048238833,598.324709933947,3.8742602792683e-132,2.44726809356123e-130
"ENSG00000171056",-2.35436973563351,2.8410650810656,598.30136975909,3.91981428601023e-132,2.46572651149568e-130
"ENSG00000231999",-2.08574158981388,0.909218357060011,597.45602493078,5.98598736732541e-132,3.74981125661874e-130
"ENSG00000136114",-1.69514167432474,3.03816448661516,595.647731709279,1.48066809262525e-131,9.23704388196837e-130
"ENSG00000255248",-2.24491619230016,4.36617129307911,595.575061097828,1.53555135809321e-131,9.54000775849106e-130
"ENSG00000120738",-3.4905377009685,9.29502886813405,595.355691577382,1.71387665480674e-131,1.06042605973841e-129
"ENSG00000106511",-3.19467699608788,3.4154452849691,594.848425442076,2.20960927750742e-131,1.36157025561345e-129
"ENSG00000150907",-1.95596794937084,5.22517238401782,594.50451234205,2.62494632398758e-131,1.61092742492847e-129
"ENSG00000167779",-3.28967083883404,5.10331557977583,593.887816297548,3.57485877193729e-131,2.18500578461284e-129
"ENSG00000152465",-1.97551632470204,4.51014392949706,593.555349133324,4.22254616852386e-131,2.5704749800889e-129
"ENSG00000114346",2.09252331639886,6.00126419554418,593.248314916815,4.92445325365764e-131,2.98572171768954e-129
