"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000261769","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000261769","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000382004","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000382004","0.54","0.042",,"0.991","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000307134","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000307134",,"0.042",,"0.968","0.968"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262717","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262717","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268603","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268603","0.54",,,"0.54",
"ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000293831","false","ppp","9606.ENSP00000014914 (ppp) 9606.ENSP00000293831",,"0.219",,"0.441","0.314"
"ppp","9606.ENSP00000160382 (ppp) 9606.ENSP00000323967","false","ppp","9606.ENSP00000160382 (ppp) 9606.ENSP00000323967","0.8",,,"0.955","0.788"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000347379","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000347379","0.65",,,"0.876","0.661"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000358903","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000358903",,,,"0.406","0.406"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","0.65",,,"0.675","0.11"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000396304","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000396304","0.65",,,"0.65",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000347379","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000347379",,,,"0.851","0.851"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000316152","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000316152",,,,"0.405","0.405"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269141","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269141","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000384638","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000384638","0.54",,,"0.644","0.259"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000385477",,,,"0.758","0.758"
"ppp","9606.ENSP00000160382 (ppp) 9606.ENSP00000287820","false","ppp","9606.ENSP00000160382 (ppp) 9606.ENSP00000287820","0.9",,,"0.9",
"ppp","9606.ENSP00000165524 (ppp) 9606.ENSP00000239032","false","ppp","9606.ENSP00000165524 (ppp) 9606.ENSP00000239032","0.7",,,"0.956","0.862"
"ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000362139","false","ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000362139","0.4",,,"0.4",
"ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000481994","false","ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000481994","0.5",,,"0.499",
"ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000215368","false","ppp","9606.ENSP00000166244 (ppp) 9606.ENSP00000215368","0.5",,,"0.91","0.828"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509",,"0.961",,"0.961",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000260702",,"0.421",,"0.42",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598",,"0.457",,"0.457",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000264651","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000264651","0.4",,,"0.4",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000264651","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000264651","0.4","0.301",,"0.562",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000167588","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000167588","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000308452","0.4","0.098",,"0.435",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000358865","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000358865",,"0.421",,"0.42",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000225550","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000225550","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000373489","0.4",,,"0.476","0.163"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000355124","0.4",,,"0.4",
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000251645","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000251645","0.4",,,"0.4",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540",,"0.935",,"0.95","0.261"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000389175","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000389175",,"0.42",,"0.42",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000355124","0.4",,,"0.535","0.258"
"ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377558","false","ppp","9606.ENSP00000167586 (ppp) 9606.ENSP00000377558","0.4",,,"0.4",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000308452","0.4",,,"0.4",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000251645","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000251645","0.4","0.08",,"0.424",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000377558","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000377558","0.4",,,"0.4",
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000373489","0.4",,,"0.458","0.134"
"ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000225550","false","ppp","9606.ENSP00000167588 (ppp) 9606.ENSP00000225550","0.4",,,"0.4",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000275493","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000275493",,,,"0.465","0.466"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000269141","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000269141",,,,"0.764","0.764"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000346839",,,,"0.412","0.412"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000311697","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000311697","0.4",,,"0.4",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000321797","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000321797","0.4",,,"0.4",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000334122","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000334122","0.4",,,"0.4",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000353874","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000353874","0.5",,,"0.499",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000339912","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000339912","0.5",,,"0.499",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000352414","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000352414","0.4",,,"0.4",
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000261937","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000261937",,"0.064",,"0.428","0.415"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000237837","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000237837","0.4",,,"0.502","0.205"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000368104","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000368104",,,,"0.502","0.502"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000267843","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000346251","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000346251","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253362","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253362","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000364632","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000364632","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000344929","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000344929","0.4",,,"0.4",
"ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","false","ppp","9606.ENSP00000170150 (ppp) 9606.ENSP00000253354","0.4",,,"0.629","0.408"
"ppp","9606.ENSP00000199764 (ppp) 9606.ENSP00000244336","false","ppp","9606.ENSP00000199764 (ppp) 9606.ENSP00000244336","0.4","0.958",,"0.987","0.545"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000370542",,"0.143",,"0.67","0.631"
"ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000222254","false","ppp","9606.ENSP00000168712 (ppp) 9606.ENSP00000222254","0.4",,,"0.4",
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000367608","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000367608","0.5",,,"0.504","0.05"
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000300900","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000300900","0.5",,,"0.499",
"ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","false","ppp","9606.ENSP00000178638 (ppp) 9606.ENSP00000358107","0.5",,,"0.499",
"ppp","9606.ENSP00000181383 (ppp) 9606.ENSP00000417222","false","ppp","9606.ENSP00000181383 (ppp) 9606.ENSP00000417222","0.9",,,"0.909","0.13"
"ppp","9606.ENSP00000181383 (ppp) 9606.ENSP00000308541","false","ppp","9606.ENSP00000181383 (ppp) 9606.ENSP00000308541",,"0.292",,"0.445","0.249"
"ppp","9606.ENSP00000199764 (ppp) 9606.ENSP00000296777","false","ppp","9606.ENSP00000199764 (ppp) 9606.ENSP00000296777",,"0.405",,"0.405",
"ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000378488","false","ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000378488",,,,"0.405","0.405"
"ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000369927","false","ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000369927","0.9",,,"0.909","0.132"
"ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000451406","false","ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000451406","0.9",,,"0.9",
"ppp","9606.ENSP00000184183 (ppp) 9606.ENSP00000426271","false","ppp","9606.ENSP00000184183 (ppp) 9606.ENSP00000426271",,"0.501",,"0.501",
"ppp","9606.ENSP00000184183 (ppp) 9606.ENSP00000366488","false","ppp","9606.ENSP00000184183 (ppp) 9606.ENSP00000366488",,"0.435",,"0.452","0.071"
"ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000364412","false","ppp","9606.ENSP00000199936 (ppp) 9606.ENSP00000364412","0.9",,,"0.914","0.18"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000497642","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000497642","0.54",,,"0.54",
"ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000405330","0.5",,,"0.499",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000350425","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000350425","0.72",,,"0.72",
"ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000330289","false","ppp","9606.ENSP00000203664 (ppp) 9606.ENSP00000330289",,"0.472",,"0.472",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000345571","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000345571",,"0.465",,"0.636","0.348"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000436126","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000436126","0.54",,,"0.54",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000481380","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000481380",,"0.943",,"0.974","0.575"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000264005","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000264005","0.72",,,"0.81","0.351"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000262105","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000262105","0.5","0.523",,"0.929","0.728"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000233242","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000233242","0.72",,,"0.72",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000384906","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000384906","0.54",,,"0.54",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000466775","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000466775","0.72",,,"0.72",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000468236","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000468236","0.72",,,"0.72",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000278222","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000278222","0.54",,,"0.54",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000380256","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000380256",,"0.421",,"0.422","0.044"
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000381250","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000381250","0.54",,,"0.54",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000356969","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000356969","0.72",,,"0.72",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000457539","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000457539","0.54",,,"0.54",
"ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000441828","false","ppp","9606.ENSP00000200676 (ppp) 9606.ENSP00000441828","0.72",,,"0.72",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000405726","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000405726","0.5",,,"0.904","0.817"
"ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000426083","false","ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000426083","0.9",,,"0.9",
"ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000424630","false","ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000424630","0.5",,,"0.499",
"ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000420269","false","ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000420269","0.5",,,"0.499",
"ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000306606","false","ppp","9606.ENSP00000209668 (ppp) 9606.ENSP00000306606","0.9","0.3",,"0.971","0.623"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000378699",,"0.541",,"0.54",
"ppp","9606.ENSP00000211122 (ppp) 9606.ENSP00000241337","false","ppp","9606.ENSP00000211122 (ppp) 9606.ENSP00000241337","0.5",,,"0.522","0.084"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000362131","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000362131","0.5",,,"0.499",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000219097","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000219097","0.9","0.8",,"0.997","0.89"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000301019","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000301019","0.8","0.921",,"0.999","0.984"
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000312995","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000312995","0.5",,,"0.499",
"ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000288207","false","ppp","9606.ENSP00000209728 (ppp) 9606.ENSP00000288207",,"0.142",,"0.453","0.389"
"ppp","9606.ENSP00000215829 (ppp) 9606.ENSP00000309572","false","ppp","9606.ENSP00000215829 (ppp) 9606.ENSP00000309572","0.72",,,"0.72",
"ppp","9606.ENSP00000215368 (ppp) 9606.ENSP00000481994","false","ppp","9606.ENSP00000215368 (ppp) 9606.ENSP00000481994","0.5",,,"0.732","0.487"
"ppp","9606.ENSP00000215368 (ppp) 9606.ENSP00000362139","false","ppp","9606.ENSP00000215368 (ppp) 9606.ENSP00000362139","0.5",,,"0.903","0.815"
