"gene_id","cluster","betweenness","degree_centrality"
"ENTHD1","1",39,5
"F7","1",0,5
"FCGR3A","1",6,5
"FEN1","1",3684,5
"FOXA1","1",2087,5
"FOXM1","1",2929,5
"GAPDH","1",13096,5
"H3C6","1",0,5
"HMGA1","1",2341,5
"HOMER3","1",4167,5
"HTR3A","1",11167,5
"IGHV1-3","1",0,5
"IGHV3-15","1",0,5
"IGLL5","1",1944,5
"KIF20B","1",0,5
"KRT8","1",4164,5
"L1CAM","1",6715,5
"LSR","1",3061,5
"MAD2L1","1",3128,5
"MCM10","1",3068,5
"MRPL41","1",0,5
"NEK2","1",2086,5
"ORC1","1",4103,5
"PCGF2","1",1044,5
"PFDN2","1",3820,5
"PFDN6","1",343,5
"POLE2","1",2095,5
"PPFIA3","1",21616,5
"PRIM2","1",4192,5
"PROC","1",1,5
"PTPA","1",4186,5
"PTTG1","1",568,5
"RACGAP1","1",0,5
"RANBP9","1",3729,5
"RASGRF1","1",0,5
"RCC1","1",3697,5
"SPAG5","1",4960,5
"SPINDOC","1",8,5
"TCF3","1",4170,5
"TOMM40","1",1148,5
"TRIM36","1",3129,5
"TRIM37","1",3323,5
"TSEN54","4",10,5
"UBE2C","1",1044,5
"YKT6","1",3119,5
"APOF","1",1,4
"ASPM","1",19588,4
"B4GALT3","1",8280,4
"BUB3","1",53,4
"CACNA1B","1",3144,4
"CALR","1",4169,4
"CAMK2B","1",0,4
"CASP3","1",2087,4
"CCNB2","1",3126,4
"CCNO","1",0,4
"CDK12","1",2087,4
"CDYL2","1",975,4
"CENPE","1",4167,4
"CHEK2","1",2086,4
"CHML","1",3129,4
"CLDN2","1",1296,4
"CLDN7","1",6876,4
"CLDN9","1",3359,4
"CNIH2","1",7389,4
"COPB2","1",5200,4
"COPG1","1",1648,4
"DKK1","1",4169,4
"DLGAP5","1",1503,4
"DNAI1","24",6,4
"DTL","1",8,4
"EEF1A2","1",748,4
"EME1","1",0,4
"EXO1","1",0,4
"EXOSC4","1",2087,4
"F12","1",0,4
"FASN","1",2087,4
"FBXO6","1",258,4
"FGL1","1",5070,4
"GABBR2","1",5950,4
"GNG4","1",1094,4
"GRIN1","1",1878,4
"H2BC18","1",0,4
"KIF4A","1",21791,4
"KRT18","1",1077,4
"KRT75","1",0,4
"KRT81","1",521,4
"KRT86","1",521,4
"LMNB1","1",12979,4
"MCM6","1",0,4
"MKI67","1",0,4
"MRPL12","1",0,4
"MUC5B","1",8313,4
"MUC6","1",4169,4
"NDUFB9","1",7257,4
"NHERF1","1",3129,4
"NME1","1",5537,4
"NME2","1",2188,4
"ORM1","1",9329,4
"ORMDL2","40",6,4
"PAXX","1",0,4
"PHB1","1",6729,4
"PIPOX","1",3129,4
"PKM","1",3092,4
"PKMYT1","1",3847,4
"PLK4","1",4945,4
"PON1","1",6139,4
"PPP1R9B","1",3091,4
"PPP2R2C","1",3129,4
"PRDX1","1",5026,4
"PSMB3","1",8285,4
"PSMD2","1",3151,4
"PSME4","1",1089,4
"RANGAP1","1",2139,4
"RIBC2","1",2088,4
"RPN2","1",4141,4
"SDF2L1","1",5628,4
"SHISA9","1",0,4
"SMC4","1",15006,4
"SNRNP25","1",2079,4
"SNRPE","1",1044,4
"SNRPF","1",6,4
"SOX11","1",1007,4
"SREBF1","1",5204,4
"TACC3","1",4096,4
"TUBA1C","1",1044,4
"TUBG1","1",0,4
"TXN","1",2086,4
"UBE2L6","1",0,4
"UHRF1","1",15966,4
"UTP18","1",5155,4
"VDAC1","1",4168,4
"VEGFA","1",2084,4
"AATF","1",2128,3
"ACSF2","1",0,3
"ACTA1","1",1044,3
"ADRM1","1",1061,3
"AIM2","1",1044,3
"AKAP5","3",5,3
"APOC1","1",0,3
"ASF1B","1",783,3
"ATAD2","1",5116,3
"ATIC","1",8908,3
"ATP6V0B","1",3127,3
"BAIAP2L1","1",1273,3
"BCL9","1",0,3
"BGN","1",2087,3
"BIRC5","1",1905,3
"BLVRB","1",3137,3
"BMPR1B","1",3128,3
"CACNG4","1",568,3
"CD80","1",2087,3
"CDC45","1",2350,3
"CDC6","1",2087,3
"CDCA2","1",0,3
"CENPF","1",0,3
"CFAP45","1",3117,3
"CHAF1A","1",0,3
"CHRNA1","14",3,3
"CHRNA6","14",0,3
"CKS1B","1",2089,3
"CLDN14","1",1739,3
"COL10A1","1",1044,3
"COL12A1","1",0,3
"COL22A1","1",0,3
"COPA","1",0,3
"CSE1L","1",8969,3
"CXCL10","1",470,3
"CXCL11","1",1044,3
"CXCL17","1",2028,3
"DBF4","1",17,3
"DBI","1",0,3
"DDX39A","1",2048,3
"DSN1","1",0,3
"E2F7","1",1887,3
"ECT2","1",0,3
"ELAVL2","1",3128,3
"EPGN","1",0,3
"EPPK1","1",1044,3
"ESPN","1",2531,3
"F11R","1",161,3
"FGG","1",336,3
"FKBP4","1",2084,3
"FLAD1","1",2087,3
"GABRQ","1",2087,3
"GDNF","1",2094,3
"GRIP1","1",3430,3
"GSR","1",2087,3
"GTSE1","1",5200,3
"H1-2","1",0,3
"H2BC8","1",1044,3
"H4C9","1",0,3
"HMGN1","1",0,3
"HNRNPAB","1",1699,3
"HOXB5","1",2086,3
"IFIT3","1",1317,3
"IGF2BP1","1",1044,3
"IGKV2D-29","1",0,3
"IKZF3","1",2086,3
"IRF7","1",1064,3
"ITGB6","1",1476,3
"KASH5","1",2087,3
"KCNJ6","1",7705,3
"KDM5B","1",1044,3
"KRT7","1",0,3
"LIG1","1",0,3
"LRFN1","1",0,3
"MCM3","1",1044,3
"MYCN","1",4168,3
"NDUFAF6","1",1044,3
"NDUFS8","1",1081,3
"NLRP12","1",5200,3
"NME4","1",2549,3
"NMRAL1","1",44,3
"NOL11","1",1056,3
"NR0B1","1",1044,3
"NUP155","1",3126,3
"OAS1","1",4326,3
"OAS2","1",1151,3
"OTUB2","1",1056,3
"PDCL3","1",0,3
"PDIA4","1",4167,3
"PIERCE1","1",0,3
"PLAUR","1",0,3
"PPIF","1",0,3
"PRDX4","1",0,3
"PSMD11","1",0,3
"PYCARD","1",3644,3
"PYDC1","1",0,3
"RAE1","1",3162,3
"RIMS2","1",7276,3
"RND1","1",1737,3
"RPS6KB1","1",3980,3
"RSAD2","1",2086,3
"S100A7","1",2086,3
"SAP30","1",1046,3
"SEC16A","1",0,3
"SEC61G","1",5155,3
"SLC25A5","1",18,3
"SNRPB","1",4143,3
"STMN1","1",2087,3
"SYCE3","1",0,3
"TDRD1","1",2087,3
"TIMM17B","1",1044,3
"TINCR","1",2087,3
"TJP3","1",290,3
"TMED3","1",0,3
"TONSL","1",0,3
"TTK","1",1044,3
"TUBB","1",0,3
"TUBB3","1",1044,3
"TYMS","1",1044,3
"UNC13A","1",8393,3
"UNC5B","1",15837,3
"UQCRQ","1",1125,3
"WDHD1","1",1084,3
"WNT2","1",4168,3
"ZWINT","1",2087,3
"ABCB9","1",1044,2
"ABCC4","1",1044,2
"AHSA1","1",6,2
"AIFM1","1",4164,2
"AKR1B15","1",1044,2
"ALDOA","1",2086,2
"APBA2","1",1044,2
"APOBEC3B","1",1044,2
"AQP5","1",1044,2
"ATP6AP1","1",3,2
"ATP6V0A4","1",0,2
"BATF","1",1044,2
"BEND3","1",1044,2
"BMP8B","8",1,2
"BOP1","1",6132,2
"CA9","1",1044,2
"CABLES2","1",1044,2
"CAMP","1",1044,2
"CASP5","1",2084,2
"CATSPERB","1",1044,2
"CCL11","1",4727,2
"CCL17","1",2591,2
"CCNP","1",1030,2
"CCR8","1",6,2
"CDC25A","1",5531,2
"CDC25B","1",5,2
"CDC25C","1",1044,2
"CDC7","1",1044,2
"CDH10","1",0,2
"CDH7","1",0,2
"CDKN2A","1",1044,2
"CDR2","11",1,2
"CDT1","1",0,2
"CEP55","1",207,2
"CERS2","1",21,2
"CERS6","1",1044,2
"CFL1","1",5,2
"CHAF1B","1",0,2
"CHCHD2","7",1,2
"CHRNA10","14",0,2
"CHRNA5","14",0,2
"CHTF18","1",1044,2
"CKMT1B","1",1044,2
"CKS2","1",1,2
"CLDN3","1",1044,2
"CNTN2","1",1044,2
"COL5A1","1",2491,2
"COL5A2","1",0,2
"COMP","1",1044,2
"COPE","1",0,2
"CRB3","1",387,2
"CREB3L1","18",1,2
"CST4","1",1044,2
"CSTA","1",411,2
"CSTB","1",10250,2
"CTPS1","19",2,2
"CXCL8","1",132,2
"CXCL9","1",75,2
"DEPDC1B","1",319,2
"DIAPH3","1",330,2
"DLGAP3","1",2086,2
"DNAJC5B","1",1044,2
"DNAJC9","1",177,2
"DNMT3B","1",2082,2
"DPF1","1",1044,2
"DUS1L","1",3126,2
"DYNLT1","1",1044,2
"EFNA4","26",1,2
"ENAH","1",1044,2
"EPCAM","1",1044,2
"EPO","1",1044,2
"EPRS1","1",1044,2
"ERCC6L","1",2086,2
"ERVFRD-1","1",1044,2
"ESRP1","1",0,2
"ESRP2","1",0,2
"FAAP24","1",0,2
"FAM133A","1",1044,2
"FAM83D","1",0,2
"FASLG","1",1893,2
"FBXO45","1",366,2
"FBXO5","1",1622,2
"FDPS","1",0,2
"FGFR4","1",0,2
"FOXD2","1",1044,2
"FOXP3","1",1044,2
"G6PD","1",0,2
"GAD1","1",0,2
"GBA1","1",0,2
"GGPS1","1",0,2
"GINS2","1",1044,2
"GINS4","1",0,2
"GIT1","1",1427,2
"GJB1","1",1044,2
"GK","1",0,2
"GLB1","29",1,2
"GMPS","19",2,2
"GNA14","1",2037,2
"GNAT2","1",1016,2
"GPC4","1",1044,2
"GPI","1",0,2
"GRB7","1",1044,2
"H1-3","1",0,2
"H2AC13","1",0,2
"H2BC6","1",0,2
"H4C14","1",0,2
"HMMR","1",0,2
"HOXB6","1",0,2
"HOXB7","1",0,2
"HPX","17",1,2
"HSD17B6","1",1044,2
"HSD17B7","1",2086,2
"HSPA6","1",1044,2
"IGHV3OR16-9","1",64,2
"INCENP","1",1024,2
"INSM1","1",1044,2
"INTS7","1",0,2
"INTS8","1",0,2
"KCNK12","36",1,2
"KCTD5","5",1,2
"KIAA0319","1",0,2
"KPNA7","1",0,2
"KRT19","1",0,2
"KRT24","1",0,2
"LAG3","1",8,2
"LAGE3","1",1044,2
"LAMTOR2","1",1044,2
"LCN2","1",763,2
"LIN9","1",1044,2
"LLGL2","1",122,2
"LPAR2","1",1044,2
"LPCAT1","38",1,2
"LRFN2","1",0,2
"LRP8","1",880,2
"LRRC46","1",107,2
"MAGED1","1",1044,2
"MAPK8IP2","1",1044,2
"MATN3","1",2086,2
"MCM2","1",0,2
"MDK","1",1044,2
"MELK","1",868,2
"MFAP2","1",735,2
"MISP","1",0,2
"MMP1","1",183,2
"MMP10","1",1044,2
"MRGBP","1",1044,2
"MSMB","1",0,2
"MSMO1","1",3126,2
"MTX1","1",118,2
"MUC1","1",1044,2
"MX1","1",1982,2
"MYPN","1",257,2
"NCAPG2","1",0,2
"NDC80","1",1025,2
"NDUFA4L2","1",90,2
"NDUFS6","1",0,2
"NPIPB6","1",38,2
"NUFIP2","1",86,2
"NVL","1",0,2
"OAS3","1",275,2
"OASL","1",3126,2
"ODF2","1",1044,2
"OLR1","1",30,2
"OPN3","1",21,2
"ORC6","1",0,2
"ORM2","1",1044,2
"P4HA1","1",0,2
"P4HA2","1",522,2
"PAK4","1",1044,2
"PARP9","1",4690,2
"PBK","1",0,2
"PDCD1","1",859,2
"PDF","1",0,2
"PGK1","1",0,2
"PLXNA3","1",1044,2
"POLR3K","1",0,2
"PPP1R3D","1",28,2
"PPP4C","1",1044,2
"PRAME","1",1044,2
"PRC1","1",0,2
"PRLR","1",2086,2
"PRODH","43",0,2
"PSMD5","1",1044,2
"PWP2","1",12,2
"PYCR1","43",0,2
"PYCR3","43",0,2
"RAB3B","1",1044,2
"RAB3D","1",4164,2
"RAD54B","1",1044,2
"RAP1GAP","1",1058,2
"RCC2","1",20,2
"REEP4","1",1044,2
"RELT","1",1044,2
"RET","1",37,2
"RIMS1","1",1019,2
"ROBO2","3",3,2
"RPL39L","1",0,2
"RRM2","1",583,2
"RTN4R","1",1044,2
"S100A7A","1",11,2
"S100A8","1",0,2
"S100A9","1",0,2
"S100P","1",0,2
"SCGN","1",5276,2
"SGO2","1",0,2
"SHTN1","1",1044,2
"SIDT1","1",0,2
"SLC1A1","1",1044,2
"SLC38A5","1",1044,2
"SPAG4","1",3126,2
"SPDYC","1",1043,2
"SRP9","1",1044,2
"SRPK1","1",2086,2
"SRPK3","1",1044,2
"SSR4","1",0,2
"SULT1E1","1",2086,2
"SULT2B1","1",1044,2
"TEDC2","1",1044,2
"THOC3","1",72,2
"TICRR","1",1044,2
"TIMM17A","1",34,2
"TK1","1",12,2
"TMEM63C","1",8701,2
"TNFRSF9","1",1044,2
"TPI1","1",1039,2
"TPRN","1",0,2
"TPX2","1",2,2
"TRAF4","1",0,2
"TREX2","1",30,2
"TRIP13","1",1044,2
"UBE2T","1",0,2
"ULBP2","44",1,2
"VANGL1","1",0,2
"WT1","1",0,2
"XYLT2","1",0,2
"ABCA12","1",0,1
"ABCC2","1",0,1
"ABCC3","1",0,1
"ABHD11","1",0,1
"ACTL8","1",0,1
"ADAM15","1",0,1
"ADAMTSL2","2",0,1
"ADCY2","3",0,1
"ADIPOR1","1",0,1
"AIFM3","1",0,1
"AKR1B10","1",0,1
"ALCAM","1",0,1
"ALG8","1",0,1
"ALYREF","1",0,1
"AMMECR1","4",0,1
"APLP1","1",0,1
"APOBEC3A","1",0,1
"AQP3","1",0,1
"ARFGEF3","1",0,1
"ARPC5L","1",0,1
"ARRDC1","5",0,1
"ASCL2","1",0,1
"ATAD5","1",0,1
"ATOX1","1",0,1
"ATP2A1","6",0,1
"ATP2A3","6",0,1
"AUNIP","1",0,1
"BATF2","1",0,1
"BHLHA15","7",0,1
"BMP8A","8",0,1
"BOLA2B","9",0,1
"BOLA3","9",0,1
"BORA","1",0,1
"BPIFB1","10",0,1
"BPIFB2","10",0,1
"C1orf127","1",0,1
"C1orf35","1",0,1
"CACNA1H","1",0,1
"CACNB3","1",0,1
"CACYBP","1",0,1
"CAPS","1",0,1
"CAPSL","1",0,1
"CASC3","1",0,1
"CASP14","1",0,1
"CBS","1",0,1
"CCDC137","1",0,1
"CCDC87","1",0,1
"CCL20","1",0,1
"CCL7","1",0,1
"CCN4","1",0,1
"CCNE2","1",0,1
"CCNF","1",0,1
"CD24","1",0,1
"CD27","1",0,1
"CDCA4","1",0,1
"CDCA5","1",0,1
"CDCA7","1",0,1
"CDCP1","1",0,1
"CDH15","1",0,1
"CDK2AP2","1",0,1
"CDK5R1","1",0,1
"CDKN3","1",0,1
"CDR2L","11",0,1
"CEACAM5","12",0,1
"CEP128","1",0,1
"CFAP221","1",0,1
"CFAP90","1",0,1
"CFB","1",0,1
"CHAC1","13",0,1
"CHAC2","13",0,1
"CHD5","1",0,1
"CIP2A","1",0,1
"CIT","1",0,1
"CKAP2","1",0,1
"CKAP4","1",0,1
"CKMT1A","1",0,1
"CLGN","1",0,1
"CLIC3","15",0,1
"CNTNAP2","1",0,1
"COA6","1",0,1
"COL11A1","1",0,1
"COL11A2","1",0,1
"COL13A1","1",0,1
"COL24A1","1",0,1
"COL6A5","1",0,1
"COMTD1","16",0,1
"CORO1B","1",0,1
"CP","17",0,1
"CRABP2","1",0,1
"CREB3L4","18",0,1
"CST1","1",0,1
"CXCR3","1",0,1
"CYP27B1","1",0,1
"CYRIB","1",0,1
"DAND5","1",0,1
"DAP","20",0,1
"DCAF13","1",0,1
"DEPDC1","1",0,1
"DHCR24","21",0,1
"DHCR7","21",0,1
"DHFRP1","1",0,1
"DHTKD1","1",0,1
"DIO1","22",0,1
"DIO2","22",0,1
"DLK1","1",0,1
"DNAAF3","23",0,1
"DNAH11","24",0,1
"DNAH14","24",0,1
"DNAH3","24",0,1
"DNAH8","24",0,1
"DNAJA4","25",0,1
"DNAJC1","16",0,1
"DONSON","1",0,1
"DPCD","1",0,1
"DPP3","1",0,1
"DQX1","1",0,1
"DSCC1","1",0,1
"DYNC2I2","1",0,1
"E2F2","1",0,1
"E2F8","1",0,1
"EAF2","1",0,1
"ECM1","1",0,1
"EFNA3","26",0,1
"EGLN3","1",0,1
"EIF4EBP1","1",0,1
"EIPR1","1",0,1
"ELAVL4","1",0,1
"ELL3","1",0,1
"ENPP3","1",0,1
"EPHA8","26",0,1
"EPOP","1",0,1
"ERAL1","1",0,1
"ERO1A","1",0,1
"ESCO2","1",0,1
"ESPL1","1",0,1
"FAM83H","1",0,1
"FANCA","1",0,1
"FANCB","1",0,1
"FBN2","1",0,1
"FBXL19","1",0,1
"FBXL6","1",0,1
"FBXO43","1",0,1
"FGF12","1",0,1
"FKBPL","1",0,1
"FLVCR1","17",0,1
"FOXA3","1",0,1
"FOXO6","1",0,1
"FPR3","1",0,1
"GABRB3","1",0,1
"GABRD","1",0,1
"GALNT12","27",0,1
"GALNT6","1",0,1
"GALNT7","27",0,1
"GARS1","1",0,1
"GAS2L3","1",0,1
"GATA5","1",0,1
"GCM1","28",0,1
"GDPD1","1",0,1
"GEN1","1",0,1
"GINS1","1",0,1
"GINS3","1",0,1
"GJB2","1",0,1
"GLDC","1",0,1
"GNMT","1",0,1
"GPC2","1",0,1
"GPR158","1",0,1
"GPSM2","1",0,1
"GRM4","30",0,1
"GRM8","30",0,1
"GUK1","31",0,1
"GZMB","1",0,1
"HCN2","32",0,1
"HCN4","32",0,1
"HDGF","1",0,1
"HELLS","1",0,1
"HMGB2","33",0,1
"HOXA11","1",0,1
"HOXB13","34",0,1
"HPN","1",0,1
"HSF2BP","1",0,1
"HSH2D","1",0,1
"HSPA14","1",0,1
"HSPE1","1",0,1
"HSPH1","1",0,1
"HTRA4","28",0,1
"IBSP","1",0,1
"ICOS","1",0,1
"IDO1","35",0,1
"IFI27","1",0,1
"IFIT1","1",0,1
"IFIT2","1",0,1
"IFNG","1",0,1
"IGFALS","1",0,1
"IGSF3","11",0,1
"IL21R","1",0,1
"IL27","1",0,1
"IL9R","1",0,1
"IMPDH1","19",0,1
"INHBA","25",0,1
"IP6K3","1",0,1
"IQGAP3","1",0,1
"ISG20","1",0,1
"ISOC2","1",0,1
"ITGA11","1",0,1
"JAKMIP1","1",0,1
"JPT1","1",0,1
"JPT2","1",0,1
"KCNH1","1",0,1
"KCNJ1","1",0,1
"KCNK1","36",0,1
"KCNK9","36",0,1
"KIF24","1",0,1
"KIR2DL4","37",0,1
"KIR3DL2","37",0,1
"KLHL38","1",0,1
"KLK4","1",0,1
"KMT5C","1",0,1
"KNDC1","1",0,1
"KNSTRN","1",0,1
"KNTC1","1",0,1
"KREMEN2","1",0,1
"LASP1","1",0,1
"LAX1","1",0,1
"LBP","1",0,1
"LCT","29",0,1
"LDHC","1",0,1
"LGALS9C","1",0,1
"LHX2","20",0,1
"LIG3","1",0,1
"LIMK1","1",0,1
"LINGO1","1",0,1
"LMNB2","1",0,1
"LPAR3","1",0,1
"LRG1","1",0,1
"LSM4","1",0,1
"LTA","1",0,1
"MAL2","1",0,1
"MAP7","1",0,1
"MAPK15","15",0,1
"MARCKSL1","1",0,1
"MARVELD3","1",0,1
"MAZ","1",0,1
"MB","1",0,1
"MCF2","1",0,1
"MESP2","1",0,1
"MEX3A","1",0,1
"MFSD2A","1",0,1
"MIEN1","33",0,1
"MKRN3","1",0,1
"MMP11","1",0,1
"MMP17","1",0,1
"MPHOSPH6","1",0,1
"MRPL58","1",0,1
"MSL1","1",0,1
"MSLN","1",0,1
"MST1R","1",0,1
"MTBP","1",0,1
"MTHFD2","1",0,1
"MTSS1","1",0,1
"MUC2","1",0,1
"MVD","1",0,1
"MVK","39",0,1
"MXD3","1",0,1
"MYBL2","1",0,1
"MYLK2","1",0,1
"MYLK3","1",0,1
"MYO10","1",0,1
"MZB1","1",0,1
"NACC1","1",0,1
"NAT14","1",0,1
"NAXE","1",0,1
"NCAPG","1",0,1
"NCAPH","1",0,1
"NECAB3","1",0,1
"NECTIN4","1",0,1
"NELL2","3",0,1
"NEU4","29",0,1
"NHLH1","1",0,1
"NMU","1",0,1
"NQO1","1",0,1
"NR2F6","1",0,1
"NSF","1",0,1
"NUF2","1",0,1
"NUP210","1",0,1
"ONECUT2","1",0,1
"ORMDL3","40",0,1
"OSM","1",0,1
"OTX1","1",0,1
"P4HA3","1",0,1
"PAFAH1B3","38",0,1
"PAPSS2","1",0,1
"PARPBP","1",0,1
"PAX2","1",0,1
"PAX6","1",0,1
"PAX9","1",0,1
"PCDH10","1",0,1
"PCDH17","1",0,1
"PCLAF","1",0,1
"PDZK1IP1","1",0,1
"PFKP","12",0,1
"PGAM5","1",0,1
"PHLDA2","1",0,1
"PIF1","1",0,1
"PIGU","1",0,1
"PIM2","1",0,1
"PITX1","1",0,1
"PLA2G2D","41",0,1
"PLA2G3","41",0,1
"PLAAT4","1",0,1
"PLAC1","1",0,1
"PLEKHF2","1",0,1
"PLPP2","42",0,1
"PLPP4","42",0,1
"POLDIP2","7",0,1
"POLQ","1",0,1
"PON3","1",0,1
"POP1","4",0,1
"POP7","4",0,1
"POSTN","1",0,1
"PPP1R1B","1",0,1
"PPP1R37","1",0,1
"PRKAA2","1",0,1
"PRR15L","1",0,1
"PSAT1","1",0,1
"PSMA5","1",0,1
"PSMA7","1",0,1
"PSMB5","1",0,1
"PSMB9","1",0,1
"PSMC4","1",0,1
"PSMD12","1",0,1
"PSMD14","1",0,1
"PSMD3","1",0,1
"PSME2","1",0,1
"PSMG3","1",0,1
"PSRC1","1",0,1
"PTK6","1",0,1
"PVALB","1",0,1
"RAB19","1",0,1
"RAB25","1",0,1
"RAB26","1",0,1
"RABIF","1",0,1
"RAD54L","1",0,1
"RAET1E","44",0,1
"RANBP1","1",0,1
"RAP2C","1",0,1
"RASSF7","1",0,1
"RCOR2","1",0,1
"REEP1","1",0,1
"RELL2","1",0,1
"REN","1",0,1
"REXO5","1",0,1
"RGPD2","1",0,1
"RHBDL1","1",0,1
"ROMO1","1",0,1
"RPH3A","1",0,1
"RPP25","4",0,1
"RPP40","4",0,1
"RPS6KB2","1",0,1
"RTN4IP1","1",0,1
"RXFP1","3",0,1
"S100A14","45",0,1
"S100A16","45",0,1
"SALL4","1",0,1
"SCIN","1",0,1
"SDR16C5","1",0,1
