"","uniprotswissprot","logFC"
"138","Q8NFJ5",-2.05005128048266
"139","Q13495",4.5622375572036
"140","Q9Y6A5",-2.44761700518519
"141","O94874",-1.37861781692539
"142","P15309",-2.42484956789385
"143","P40925",-1.22423498069248
"144","Q6PML9",-1.45747445519672
"145","Q9P219",-3.56719322947579
"146","P55957",-1.99910658827653
"147","P43243",-1.32067861696497
"148","Q9UHC9",-4.19295828635605
"149","Q8NE62",-3.24008015598558
"150","Q9UHF4",-2.30982638490616
"151","P98194",-1.60887243184704
"152","P05019",-1.17133245386399
"153","Q12860",1.93291463768429
"154","Q9GZV5",2.10153877020172
"155","O00116",-2.69150434719172
"156","Q96NG8",1.2601951418135
"157","Q86UU1",2.05991529549959
"158","Q9NQV5",1.73389641751632
"159","O43623",2.67231610477934
"160","Q9UBB6",1.47745597016598
"161","Q96PE1",3.32529401598
"162","Q9UF11",-3.19153497403263
"163","P30740",-4.01469767725878
"164","Q9UBP0",-1.33400821745288
"165","Q9H0X9",1.18704983925874
"166","O60306",-1.77342667703164
"167","P31327",-5.34497701844416
"168","Q13642",4.50999556177503
"169","Q5BKX6",-2.19280921373155
"170","P13489",1.08145966555915
"171","P28331",-2.28542992068688
"172","Q8TDY2",-1.51817144449441
"173","Q9BS26",-1.3137415183175
"174","P13196",-1.28401955684453
"175","Q13489",-4.01721259908953
"176","Q9UKA4",-1.56069180015953
"177","Q9NS18",-1.5904257112918
"178","Q9Y315",-2.46578422223814
"179","Q92887",-2.10212001748534
"180","Q53GL0",3.40385758252571
"181","P48507",-1.40415401513272
"182","Q8IWV8",-1.44982597602239
"183","Q9NZN4",2.96556335295431
"184","Q6IBW4",1.359756924932
"185","P08670",3.7219944341141
"186","P16070",-3.4971530854099
"187","Q9NRZ5",2.40489058844201
"188","Q99797",-1.88083037005109
"189","Q86Y07",-2.45382046537322
"190","Q9HBM0",-1.36267968553409
"191","Q9NUM3",-2.16995909116594
"192","Q8WVM0",-1.65437295425349
"193","O15347",-2.29877976738998
"194","Q9UKS7",-3.52146623999945
"195","P28799",-1.30839850717017
"196","Q7L2Z9",-1.1592725394349
"197","Q9H6Z4",1.08935565834621
"198","Q53HC9",-1.8413296631651
"199","Q8IY17",1.61594406299516
"200","Q13099",-1.2781348274724
"201","Q9BT22",-1.39867510818455
"202","Q9BYC5",-3.17555722603056
"203","A0AVT1",-2.02913820682152
"204","Q9UQC2",1.36790578088956
"205","Q9Y6M7",-1.96068511656891
"206","Q99767",1.81547150351143
"207","Q2TB18",-1.07181421035181
"208","P60520",1.09699860886602
"209","Q96HL8",-1.21867854805383
"210","Q96C01",-1.82673474871495
"211","Q9UIK4",-1.8901110110027
"212","P30520",-1.06609336354729
"213","P16035",4.77659295965541
"214","Q13618",-1.43528028340885
"215","Q8IYH5",-1.6204104404018
"216","Q9NRH3",2.90577553743659
"217","Q9UNX3",1.85778341456684
"218","P35916",2.75818816916444
"219","P55082",-2.19251842818554
"220","P20933",-1.1759483572366
"221","Q8TCG2",-1.64953506025365
"222","Q6P2E9",2.15929802761595
"223","P13611",-3.65833298117048
"224","Q2KHT3",-1.52732383613259
"225","P21757",-2.45129223994935
"226","P12830",-6.59246277590409
"227","P42285",-1.60322428711029
"228","Q6ZS17",3.19505717057269
"229","P13671",2.94335120783427
"230","Q96EA4",-1.57095973632522
"231","Q9NUL3",-1.72318943701921
"232","Q6ZP29",1.13422590440967
"233","O60931",1.6621683944502
"234","P25789",-1.01399140685184
"235","Q8WTV1",1.30254631703905
"236","Q9NUW8",-1.53925332060384
"237","Q6NUM9",-1.62080835554362
"238","P40121",-3.04555246575255
"239","Q9UKQ2",-5.11241937864375
"240","Q96GG9",-1.75919166375414
"241","P35221",-1.20516761730161
"242","Q14126",-4.70345766195005
"243","Q13491",2.89014861717938
"244","P30876",-1.56135931937269
"245","Q8WZ64",-4.82992269374247
"246","P12270",-1.66171484683403
"247","P51811",-6.06067587136142
"248","Q9NQ89",-1.46430556534874
"249","Q9UN30",1.05658699782516
"250","Q9ULE0",2.37864016047123
"251","O43182",1.44520493000025
"252","Q9UKV0",-2.15662721086364
"253","Q9Y3C1",-1.07066306011018
"254","Q9P2K1",1.14347979934722
"255","Q7LG56",-1.71558540648371
"256","Q2TB10",-2.08437816593884
"257","Q96T23",-1.42327917444371
"258","Q5THJ4",-1.44891978729813
"259","O95319",2.22478519245364
"260","Q9NZB2",-1.21407065217575
"261","P21583",-3.1101748082737
"262","Q13216",-1.75207318548508
"263","Q9UKP5",-1.68712031283259
"264","O95479",1.57407052168352
"265","P56645",1.01376062972157
"266","P15502",3.45262907334864
"267","Q96PU5",-3.30580138244285
"268","Q6ZSY5",3.10560200380731
"269","P07686",-1.55649861809402
"270","Q9UBP4",2.39643897788765
"271","Q9Y4A8",-3.22553340221587
"272","Q96AQ8",-1.66633178209426
"273","Q9UHB6",-2.21518184921969
"274","Q2Y0W8",1.4674416201176
"275","P43115",2.34887162194526
"276","Q15011",1.24794252006154
"277","Q9NSC5",3.83737226793335
"278","P42338",-2.04198686405944
"279","P13498",-2.14669894238604
"280","Q9Y5Z4",-1.0837766414222
"281","Q99550",-2.05448446957218
"282","Q9BRV8",-1.50393333502402
"283","Q9P278",-2.8455213155023
"284","Q15800",-1.13948848564697
"285","Q9NZ43",1.62228774547524
"286","Q16787",-2.51689691375167
"287","Q9H0R1",-2.33213625545636
"288","P51787",-3.61323015537035
"289","Q9Y5L3",-2.30171653243162
"290","O60449",-3.67148248158338
"291","Q9H1Y3",-4.2005765755934
"292","Q12948",1.81142245778688
"293","Q8WXH0",-1.35970621088167
"294","Q9ULM0",-3.97218227832949
"295","O75110",-1.4292169731158
"296","P54803",-1.21755276321918
"297","Q12809",2.44115546423778
"298","P19525",-1.95926853246767
"299","Q9P275",2.20711368538156
"300","Q8NEZ4",-1.41870947204177
"301","Q8TB72",-1.17626810769667
"302","Q8ND82",-1.4712917936004
"303","Q13077",3.23808599997843
"304","Q9HBD1",-1.84484999585246
"305","Q9NRM6",-2.37398971307799
"306","O43734",-1.28865638938865
"307","Q99959",-2.026043633053
"308","P50395",-1.78891177936723
"309","Q9H1Y0",-1.4223422302537
"310","Q9ULS5",-1.34618447612832
"311","Q9Y2G3",-2.57729981977232
"312","Q13753",-5.45913753958046
"313","O94921",1.25665331223069
"314","Q5TZA2",3.08891744176911
"315","Q9BVS4",-1.3210070974485
"316","Q9Y548",-1.10411357948471
"317","Q9BTX1",-3.08311865977349
"318","Q4VC44",3.50673163008573
"319","Q9H9P5",2.60829672036983
"320","P24557",-4.22573252530581
"321","Q9H0J9",-1.76699164959216
"322","P54886",-2.66329303152549
"323","Q13395",-1.7114428891349
"324","Q05195",-1.83003295398413
"325","P11169",3.08362433950108
"326","A5PKW4",4.5850356347493
"327","P16989",1.06715761246365
"328","Q9NZT2",1.66974875576505
"329","P30679",-2.34233999048848
"330","Q92729",1.92841848860931
"331","Q8WUI4",2.65624857776954
"332","Q9Y250",1.04812783249103
"333","Q9NQX0",1.2869922225286
"334","Q9NPE6",1.81214350451804
"335","Q9Y2A7",-1.56263451975274
"336","P82673",-2.78245761315116
"337","Q02153",1.39131712891209
"338","Q12872",1.12156216149569
"339","Q07912",2.12100501439739
"340","Q96PD7",-3.84225616072598
"341","Q9UJU3",-1.32742696091678
"342","Q7Z5K2",-1.93639668518886
"343","Q96GC9",-3.4341485591576
"344","Q9NZM4",2.60450353228763
"345","Q9NRA0",1.28443844178068
"346","Q07020",1.18726923150329
"347","O75493",5.58671225825079
"348","Q9NX70",1.06813012053704
"349","Q9NSD4",1.93789980039581
"350","P35052",4.52201331519131
"351","Q14790",-3.09896172528862
"352","Q9NVM9",-1.70955941003276
"353","Q9NS93",-1.43273784517513
"354","Q4KMG0",2.635672098558
"355","Q6P1X5",-1.54971225604627
"356","Q9H2X6",-2.01924240488343
"357","Q9Y5L0",-1.2954921403023
"358","Q9NX61",1.33242014570765
"359","Q8IX01",1.61626457321469
"360","P55011",-5.33840004534531
"361","Q99439",1.6898194331258
"362","Q8IZY2",-1.28672455027477
"363","Q9Y6H5",4.90388236262864
"364","Q9H0C5",-1.25388132696439
"365","Q96K12",-5.33143405485852
"366","Q9Y2G9",1.9321703051367
"367","P36508",2.07847338926174
"368","Q15599",2.57800352642468
"369","Q6BDS2",-1.35279736561136
"370","P08754",-1.75520357482449
"371","Q9UNX4",-2.09665224285929
"372","Q16513",-1.48979536066841
"373","P21860",-6.70072890849272
"374","Q9BUB4",-1.11878913970988
"375","Q15746",2.31714022826223
"376","Q8WU90",-1.41732105010212
"377","Q9H813",-1.23095298066662
"378","Q9H2G2",-1.79559509029937
"379","Q7L1T6",-1.73341618325545
"380","Q9H4Y5",-1.37434070037177
"381","Q9H9S3",1.32117769691619
"382","Q04725",3.48995911752781
"383","Q9Y576",1.0520142194662
"384","Q9H098",-2.89355862227793
"385","P48163",-1.38376761671192
"386","P13995",-1.90875354532317
"387","Q9P0K8",1.58748227798398
"388","P67809",1.49857483894594
"389","Q15172",-1.80763042798734
"390","P35590",2.36087068949489
"391","Q9P265",-1.95835096010257
"392","O75164",-1.19996194306176
"393","P48764",-1.13658668395574
"394","Q8N5V2",-3.28144663219058
"395","Q9UIB8",-2.54914073550798
"396","P17947",1.17083710066213
"397","Q9P1U0",-1.03907980727491
"398","P56856",-8.22337378632962
"399","O95625",-1.23657481842448
"400","Q8TBA6",-1.44237412028224
"401","Q9H9A6",-1.47982920461921
"402","O00423",1.62424768397375
"403","Q9Y6D6",-2.85505942261724
"404","Q9P243",-1.59169784845049
"405","Q15390",-2.21921969248044
"406","B2RTY4",-1.43416067229879
"407","Q01813",-1.27882569430037
"408","P23497",-1.08199873594251
"409","Q15629",-2.14235460733866
"410","P19438",1.59676159765309
"411","Q02641",2.67855578015634
"412","O60447",-2.63901416883798
"413","P14618",-1.27785256679562
"414","Q7Z478",-1.15583049246193
"415","Q9BUU2",1.04528892030717
"416","Q12816",5.16550129869221
"417","Q14562",-1.28567616253292
"418","Q05513",-2.69698774964795
"419","Q9NSE4",-1.31683927716246
"420","P21579",1.71449158432241
"421","Q8IVL0",3.02682705167126
"422","P51553",1.063733941603
"423","Q9GZN7",1.56458948982765
"424","Q13464",-1.00695490487574
"425","Q15120",-2.15107894436765
"426","Q9NS23",1.5728440954717
"427","P22607",-3.76068313314133
"428","Q7Z736",2.18586784826666
"429","Q96G74",1.63282785738046
"430","P19532",2.82339067699321
"431","Q3MII6",1.67104547313118
"432","Q4V328",1.13612689017392
"433","Q96HE9",-4.21682598664311
"434","P98196",-1.33645819886409
"435","O95602",-1.08776747673975
"436","Q8N5C6",-2.0649383644245
"437","O00139",-2.24999845760678
"438","Q14997",-1.63252078334362
"439","Q9P2H3",1.42215809614054
"440","Q8IXJ6",1.57923537418928
"441","Q15173",1.4931662642546
"442","Q58EX2",1.3791675248622
"443","Q96QK1",-1.66913043963009
"444","P20749",1.87998992385678
"445","O60706",1.36960178640498
"446","Q9UHP7",1.88091904385222
"447","P27338",2.9874841367775
"448","P35398",2.26935894104225
"449","Q03167",3.20244843749603
"450","P46934",-1.86969321735667
"451","Q92521",-1.53540208283007
"452","Q16659",-1.79101778721172
"453","O14775",2.24365079250929
"454","P51159",-1.72516811503377
"455","O75581",-1.30293626661564
"456","P35080",1.44456922285681
"457","P26045",-4.74358228416697
"458","Q8WWI5",-2.93036403771233
"459","Q9NX78",-1.27874550472374
"460","O00471",-1.28874058735634
"461","P53675",1.72569910772552
"462","O95633",4.3858993773275
"463","Q9BV68",1.24894982307755
"464","Q99583",1.77725566195404
"465","Q6NYC1",1.16678816619531
"466","Q9NSC7",-6.77535372501612
"467","P52848",1.34549158624747
"468","P53677",-1.18015387465621
"469","Q96S53",1.00230483198592
"470","Q9H4L5",-2.50633582905707
"471","Q9NS91",-2.131817311397
"472","P20020",-2.20838278137964
"473","Q9UM21",-3.90858947874663
"474","Q9Y5W8",-2.06291554796614
"475","A1A4S6",1.35091291590874
"476","Q15349",2.69535141881795
"477","Q7L8A9",1.9301322975274
"478","Q9NZU5",2.97903473949499
"479","Q9UBV2",-1.86127628061415
"480","Q15645",-3.05969689836607
"481","Q92519",2.60088286988134
"482","O95983",1.96728374688445
"483","Q14320",1.41221943392435
"484","P98173",2.09293266003663
"485","Q53TN4",1.40647967978609
"486","Q16342",-1.14581564495576
"487","P17612",3.47055870436723
"488","Q7Z4I7",4.92139648649116
"489","Q15772",7.10399727092295
"490","Q8TBB1",-4.07591922938649
"491","P36956",1.85025799476573
"492","Q8N3R9",-2.27099377629357
"493","O15460",-2.24642382619635
"494","Q12968",-1.567906104034
"495","Q96Q11",-1.45941172539009
"496","O94804",-1.01055911090444
"497","Q14194",5.65005131116217
"498","P57679",3.98113545747177
"499","Q9NXR1",-1.24107585644932
"500","Q9Y6F6",3.3611564221333
"501","Q9H6F2",-1.02874255878224
"502","Q9BXS5",1.7576841098378
"503","P18887",1.09615849810014
"504","Q8WTV0",1.94433348664424
"505","P49736",-1.95573630077155
"506","Q9BVL4",2.39331328899937
"507","Q6P1M3",-3.02683388617591
"508","Q8TAX9",-4.42618932552738
"509","P29375",-2.01196400564246
"510","Q96AC1",2.64625813646092
"511","Q9Y6M1",-1.28809845507209
"512","O43283",-1.43059289332793
"513","Q5TBA9",-1.72607984282019
"514","P46459",-1.80203222936577
"515","P10070",4.1290133841887
"516","Q15562",1.96694045120363
"517","Q93084",-1.74324102051517
"518","O43570",-4.2396589468773
"519","Q99685",-3.00255210704512
"520","Q9Y276",1.25859017327543
"521","O60285",1.82935611323517
"522","Q9HCE3",2.26508973908273
"523","Q14162",1.57545478456105
"524","P49257",-1.15300491177105
"525","Q9P035",-1.57243652827797
"526","P06733",-1.38222054265644
"527","Q9HCE9",1.58302796449583
"528","Q9BVW5",-1.01559279467764
"529","P30626",-1.13968227295477
"530","Q8NFH4",-2.39771861464279
"531","Q14563",-2.94254432285096
"532","Q9NYQ6",-3.87585113949701
"533","Q14966",-1.05443780958537
"534","Q8TBP6",-1.11766781235962
"535","Q9UJF2",-1.47326396918016
"536","Q9Y2B5",1.63801888021762
"537","P15408",1.76099129531808
"538","O94915",-3.36780203029592
"539","Q92545",-1.29733796683081
"540","Q16658",2.35140090168919
"541","Q13393",-1.28157722441794
"542","O43379",-1.59373521084021
"543","Q12959",-1.48179919761165
"544","P51149",1.01149029200095
"545","Q9NQW1",3.19871811889564
"546","Q14566",-1.69377040062944
"547","Q9H3S7",1.73334600065578
"548","Q96NT5",-1.25077745168944
"549","Q96R06",-2.59103785997675
"550","P55327",-6.32563730345556
"551","O00763",1.31047458322238
"552","Q9BUZ4",-1.42694346002857
"553","Q9NWQ8",-3.33030469585692
"554","P49902",-2.05820018658317
"555","P43121",2.52660372012097
"556","Q9NUK0",-3.54690315047437
"557","Q9P1Y5",-3.29902315614986
"558","P47736",-3.35440563435954
"559","Q9HCS7",2.32033400438982
"560","Q92888",1.26485794577777
"561","Q15833",-1.22824996687257
"562","O14733",2.00135565221162
"563","Q16760",1.07091144192774
"564","Q8WZ74",1.45354472036667
"565","Q9HD45",-2.5939980116013
"566","Q00653",1.66855297574207
"567","O60237",1.29753356811785
"568","Q8IXB1",-1.54729741627109
"569","Q8TEY7",-1.40524050591463
"570","O75914",1.62399541272848
"571","Q9Y6Q1",1.29972030291392
"572","P09012",1.01993238041245
"573","O75427",4.3895142336076
"574","Q15054",-1.26108792373629
"575","P47756",1.09192009494796
"576","Q9Y3Q0",4.27893052764871
"577","P11362",5.49929167473204
"578","P23142",7.66729327557275
"579","P53708",4.18679186889025
"580","P10398",1.15912627290422
"581","Q12884",-1.75102179330075
"582","O76041",-4.60020458547266
"583","Q9NUN7",-2.5278661786867
"584","P61086",-1.24565330666802
"585","Q86UW6",-1.88515359406085
"586","Q9NQ88",-2.51479763784252
"587","O75386",2.40358041355695
"588","O15056",-1.683892088525
"589","Q13362",-1.19141427721321
"590","P05305",-2.60653932395468
"591","Q9H0M4",2.19258404273556
"592","P41586",5.15977083599031
"593","O43736",4.35082544373732
"594","Q9Y277",-1.42933647948918
"595","Q15154",-1.35182525402018
"596","Q9HCJ0",1.26894103955591
"597","Q96J02",-1.37780639442967
"598","Q8IXH6",1.47666584580541
"599","Q06455",1.62040155495005
"600","Q9Y680",2.63416920827024
"601","P43003",2.49062071784189
"602","P13010",-1.44343290440427
"603","Q9HBL0",3.41762400756461
"604","Q8N1G1",1.95822557544853
"605","O95398",3.98599405306735
"606","P13688",-4.96520549972097
"607","Q9P0U3",-1.07935268227471
"608","Q96RK0",2.45195961535918
"609","P37268",-1.07781079189684
"610","Q15102",-1.20615254985226
"611","Q14807",-1.25952572953233
"612","Q5VZK9",-2.83048642381644
"613","P50570",-1.19467965517303
"614","O15400",-1.3465213420448
"615","Q9UNT1",4.0690901991356
"616","Q9HD43",-6.44380988371787
"617","Q68DQ2",-3.43016833767963
"618","P48380",-1.2577869276533
"619","Q5UIP0",-2.09132986708777
"620","Q9Y6R1",-5.7652758384246
"621","P25940",2.57932389556374
"622","Q6ZRS2",4.65003188845283
"623","Q15397",-1.53575571521923
"624","P49768",-2.04898000725634
"625","P28749",-1.26388352320129
"626","Q9Y2H0",1.55810590475208
"627","Q9UPM8",-1.03438451876326
"628","Q5TCQ9",-2.2843264478051
"629","P53420",1.87985353738536
"630","P36402",-1.36347241592059
"631","Q9BZV3",-1.39866414737664
"632","P78540",1.77037049653229
"633","Q06413",1.32793637473427
"634","P08575",-1.70904099861059
"635","O94768",-4.53065774756015
"636","O60729",-1.00601054046604
"637","Q9Y2H8",-1.61846864682262
"638","Q86V21",-1.06257650601264
"639","Q86UW7",-1.96613470523097
"640","O43520",-5.59924241975297
"641","Q6STE5",4.80643915094973
"642","O15117",-2.63939492783077
"643","P06401",4.36719251950161
"644","P23368",-1.78551090476277
"645","Q49AR2",-1.67549937159775
"646","Q9P2D6",-3.64160251339499
"647","Q53SF7",-1.25455585059616
"648","Q92796",-1.78335284497763
"649","Q8TEQ6",-1.01823793328611
"650","P49841",-1.45900531693068
"651","O14980",-1.15627443782139
"652","Q86YC2",-1.57053406881732
"653","Q5JWR5",-1.42583154128762
"654","Q9NU23",-1.18335946014238
"655","Q92794",-1.26786261960851
"656","Q5VYS8",-2.84411333892189
"657","Q8IYT8",1.06865931644954
"658","Q92973",-2.01921314686882
"659","Q9Y2L1",-1.55648124917689
"660","Q8WXW3",-1.61395233709826
"661","Q9H7E2",-1.37019205065386
"662","Q9NTI5",-1.55800978957467
"663","Q9BWM5",-1.32121023256163
"664","O43296",-1.63626282792644
"665","Q14517",-4.39105267780625
"666","Q9UQN3",-1.24204757108042
"667","O75844",-1.45175554127954
"668","Q9NQZ5",-1.84609987837263
"669","Q8NC60",-1.14979207744629
"670","Q13127",-1.97276471343185
"671","P09211",-1.27539461533845
"672","Q07092",4.28207134526851
"673","P04114",-6.41317360409054
"674","Q9Y2G0",1.6438895245016
"675","O14782",2.63687331790615
"676","P61026",-1.66971620726597
"677","Q9UPY8",4.00768525682894
"678","P27701",-1.34833075646478
"679","Q5H9F3",1.51737073819723
"680","P46100",-1.50262379082647
"681","Q9NPC7",-1.15155402732439
"682","Q03112",-5.16017577147305
"683","O15126",-2.07841121231802
"684","P48147",-1.91538584666827
"685","Q96EE3",-1.52094002296106
"686","Q8IWB7",-1.29723313043589
"687","Q6NUK1",-2.85031522279147
"688","Q9P2J2",-3.06831357877691
"689","P08183",-1.40987744769475
"690","O14771",1.98664532137243
"691","P15121",3.15739341911781
"692","O75131",-1.81454917039342
"693","P46199",-2.09109640824188
"694","P42566",-1.08162777621775
"695","Q13415",-3.54580638799446
"696","Q99735",-2.60901136441009
"697","Q8IWX8",1.3845146605959
"698","Q8WZA1",1.06049097121086
"699","Q6P0Q8",1.74745032463481
"700","P15291",1.17231826940692
"701","Q9NZZ3",-1.08083784460144
"702","Q9UI26",-1.69708295197199
"703","Q9BQI3",-1.12281691356475
"704","Q9Y5X0",-2.47265685895915
"705","Q15363",-1.57288971402349
"706","Q86YB8",1.26536491845411
"707","Q9GZY6",-1.21035135650971
"708","O43264",-1.53396094855122
"709","Q9H6U8",1.39875906322325
"710","O75807",2.06799828176697
"711","Q15654",1.11967030040662
"712","Q9BXP5",1.76586576081136
"713","Q9UBE8",-1.5486757947935
"714","O95450",2.0116160601995
"715","P08253",5.0236833630944
"716","P09471",3.16740957057031
"717","P35611",1.25138721143078
"718","Q9H9P8",-1.35555153818108
"719","Q96IK5",-1.37010764267437
"720","Q96KR7",1.74785574727652
"721","Q96RQ1",-1.79087068276818
"722","O14965",-1.44224602574935
"723","Q9NQ75",1.69472126831686
"724","O00625",1.06756381385316
"725","P48378",1.81739236371264
"726","Q9Y672",-1.37410559055713
"727","O75175",1.49301020089274
"728","P29074",-1.86290996176716
"729","Q9NVP1",-1.46554754572717
"730","Q92945",1.15836028973824
"731","Q8TDY4",3.41771184987777
"732","Q9UBC3",-1.18090341516529
"733","Q9BZ29",-1.10042984342265
"734","O95455",-1.3151982677557
"735","Q9UK00",3.7789419175005
"736","Q9HAQ2",-2.34406061961535
"737","Q9P2N2",2.00141951910217
"738","O75882",-1.34771381413978
"739","Q9NWM0",1.66145609086588
"740","P62942",1.02518276438128
"741","Q9BQW3",4.55236553852907
"742","Q96SM3",3.89170244947709
"743","O60299",1.62487620048468
"744","Q9H0D6",-1.27789026174851
"745","Q96BS2",-2.86991140001996
"746","Q02878",2.98073110747183
"747","Q99572",3.26069224187251
"748","Q9H501",-1.1156633266367
"749","Q9UGH3",2.88380239544282
"750","Q6J4K2",2.44904606485572
"751","Q9NVP4",1.0700138195077
"752","Q9H6P5",-1.34930468804624
"753","P00973",-3.71235198031007
"754","P05388",1.72636160224929
"755","Q96L93",-1.31885090793007
"756","P05060",5.0898946732418
"757","P35637",1.63691683586533
"758","Q96CP6",3.10599864514052
"759","Q9BQS7",-2.94519683082401
"760","Q9H305",3.08034594171577
"761","Q96IZ5",-2.46952906379841
"762","Q15773",1.06639928887496
"763","Q96DC9",-3.07781346888341
"764","Q7L7V1",-1.77045917227441
"765","Q9UKL0",-1.07515669460836
"766","Q9NWQ4",-1.03201035950767
"767","Q8N2S1",3.8612451931663
"768","P19634",-1.23121201550557
"769","O15269",-1.33820195327371
"770","P51003",-1.01058345084324
"771","O75909",-2.30349387448164
"772","P57723",2.49078368704679
"773","P61236",3.18170118486353
"774","Q9Y291",-1.02945191186969
"775","O95178",-1.27542329983911
"776","Q9Y266",1.0798722770682
"777","Q9Y616",1.20615585158108
"778","P61626",-8.74575808571921
"779","Q9UBS4",-1.00122774133211
"780","Q8IVL5",1.65250056202694
"781","Q9H2X0",5.24130997269829
"782","O75154",2.74239949521592
"783","Q9HA82",2.26102903286484
"784","Q9GZU1",2.22892002614853
"785","Q9H7P9",2.46613334135275
"786","Q8WUY8",1.87995713672967
"787","Q9BZ72",4.30679620642939
"788","Q9NV70",-1.57170559819131
"789","Q9BZF1",-2.33331991179868
"790","Q96PZ0",-2.0851102040133
"791","P09622",-1.91570119277498
"792","O95255",-2.15157646101848
