"","gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000170439","ENSG00000170439",-6.785442256627,3.9988881864351,1636.99845323482,0,0
"ENSG00000157502","ENSG00000157502",6.74579382575962,7.00848323994777,2315.31959705948,0,0
"ENSG00000203499","ENSG00000203499",-6.73674511872267,4.54773169700669,1771.42880881162,0,0
"ENSG00000134201","ENSG00000134201",6.73308281987102,6.27366713717911,2249.47951173498,0,0
"ENSG00000176244","ENSG00000176244",-6.71617092256665,3.5174481504512,2330.05602530626,0,0
"ENSG00000177788","ENSG00000177788",-6.71580141837282,4.06709311460547,4379.34406669361,0,0
"ENSG00000105289","ENSG00000105289",-6.71364803995929,4.93999427248504,2257.43641205298,0,0
"ENSG00000188112","ENSG00000188112",-6.67075576462259,5.9672658990675,2812.74252898523,0,0
"ENSG00000131503","ENSG00000131503",6.65594618384695,6.04107268684824,11499.7172597124,0,0
"ENSG00000105357","ENSG00000105357",-6.64915879152584,6.78860529111898,2090.55596381251,0,0
"ENSG00000137309","ENSG00000137309",-6.60785356760928,8.78537823455935,4115.17591056261,0,0
"ENSG00000181885","ENSG00000181885",-6.58983905759388,6.56178854667133,2617.81814347682,0,0
"ENSG00000143217","ENSG00000143217",-6.57867467279489,4.04851974502129,1833.98792610345,0,0
"ENSG00000175567","ENSG00000175567",-6.54383764828777,8.4765529620428,2514.47344227669,0,0
"ENSG00000185156","ENSG00000185156",-6.54069948817791,2.04490252960683,2073.89817382949,0,0
"ENSG00000168528","ENSG00000168528",-6.52126269444508,6.57702518864808,2207.56180700326,0,0
"ENSG00000267128","ENSG00000267128",-6.5142379206097,2.72349161543308,1821.20231014626,0,0
"ENSG00000154258","ENSG00000154258",6.50969337006924,5.70138917470195,2690.07522033319,0,0
"ENSG00000127472","ENSG00000127472",6.50190651365341,5.14199982611045,2480.56058663062,0,0
"ENSG00000170421","ENSG00000170421",-6.48175287190348,9.88481345740774,2426.95766560182,0,0
"ENSG00000125618","ENSG00000125618",-6.47070222236471,8.03324960492447,1619.4228001655,0,0
"ENSG00000214456","ENSG00000214456",6.44489695005874,6.08766500676657,2631.44847656938,0,0
"ENSG00000117399","ENSG00000117399",-6.43358969707634,5.93897278326324,1895.9556482046,0,0
"ENSG00000119411","ENSG00000119411",-6.41161308154588,3.71633577997953,2046.7094887949,0,0
"ENSG00000141338","ENSG00000141338",6.36605885471201,6.28722445761447,2639.04006038914,0,0
"ENSG00000241404","ENSG00000241404",6.35639784002429,4.80648743154245,3903.18250375322,0,0
"ENSG00000188910","ENSG00000188910",-6.27690328934001,3.02858225370543,1504.96391726558,0,0
"ENSG00000088325","ENSG00000088325",-6.27378985151754,6.38651690149522,1628.78137698401,0,0
"ENSG00000198932","ENSG00000198932",6.26116856838491,6.55823284997029,4872.33393632832,0,0
"ENSG00000159166","ENSG00000159166",-6.24117726529499,5.25851575391038,1542.31597127436,0,0
"ENSG00000186212","ENSG00000186212",-6.23073915485431,2.03919458696127,1716.3896001587,0,0
"ENSG00000158402","ENSG00000158402",-6.22984875251747,2.71476351057625,1632.07570309744,0,0
"ENSG00000130545","ENSG00000130545",-6.19582361927269,3.91492936216711,2693.12033273071,0,0
"ENSG00000186193","ENSG00000186193",-6.18018807843604,3.5005844099512,1691.81809798166,0,0
"ENSG00000154262","ENSG00000154262",6.15499813714897,5.38523396372506,2662.21114524953,0,0
"ENSG00000183421","ENSG00000183421",-6.15351833997977,4.16425545344589,1664.94508829654,0,0
"ENSG00000166145","ENSG00000166145",-6.14149105269536,7.8033982375351,3145.96433948478,0,0
"ENSG00000167371","ENSG00000167371",6.13749916542458,6.37521708014896,2884.10773248471,0,0
"ENSG00000227036","ENSG00000227036",-6.1193144436555,3.52487777769018,1717.4989902744,0,0
"ENSG00000256751","ENSG00000256751",-6.1024922677934,0.953160507467822,1861.94720690535,0,0
"ENSG00000254389","ENSG00000254389",-6.10172600977286,2.03507483658161,2080.93140359676,0,0
"ENSG00000161640","ENSG00000161640",6.08669200372612,5.33482759832097,1647.91105415262,0,0
"ENSG00000108924","ENSG00000108924",6.05095187494903,5.5448959674781,2555.08102822892,0,0
"ENSG00000106588","ENSG00000106588",6.04623759971393,4.33586750236022,6785.81243969955,0,0
"ENSG00000174483","ENSG00000174483",6.04251503309154,4.91543814375595,7022.98112471861,0,0
"ENSG00000141738","ENSG00000141738",-6.03237878895685,6.42175268216091,2181.10564113237,0,0
"ENSG00000230061","ENSG00000230061",-6.00860492005978,2.03546364024305,1661.44725674757,0,0
"ENSG00000258744","ENSG00000258744",-6.00699105456494,1.23186360469015,2028.28860500002,0,0
"ENSG00000258366","ENSG00000258366",6.00568352724035,4.40020507823432,6345.97112403557,0,0
"ENSG00000219200","ENSG00000219200",6.00112553956639,5.02747768385929,12382.3929148603,0,0
"ENSG00000224520","ENSG00000224520",-5.96870450078051,1.37014878744383,1594.31951313671,0,0
"ENSG00000227630","ENSG00000227630",-5.95882541392352,2.16409278816672,1572.51404501094,0,0
"ENSG00000196569","ENSG00000196569",5.94520368892743,7.28855599274351,3144.36760883298,0,0
"ENSG00000112742","ENSG00000112742",-5.93543092470787,4.17672256960997,1648.66786697442,0,0
"ENSG00000237125","ENSG00000237125",5.87713758846015,4.5823847477055,2045.49636942902,0,0
"ENSG00000092098","ENSG00000092098",5.87335817345518,4.53431103292208,6167.27850450361,0,0
"ENSG00000104728","ENSG00000104728",5.86616379906823,4.40383286380908,3427.43149398654,0,0
"ENSG00000143570","ENSG00000143570",5.85793263142805,5.01612196605033,9693.9704023617,0,0
"ENSG00000064205","ENSG00000064205",5.78466747089747,6.0026576449485,1813.93526554197,0,0
"ENSG00000119139","ENSG00000119139",5.78461814295538,5.62048875435932,5303.71311632018,0,0
"ENSG00000167600","ENSG00000167600",-5.78432729999511,4.70314031105851,1515.41947711825,0,0
"ENSG00000132522","ENSG00000132522",5.77511887378405,4.44738936265553,8797.4547906154,0,0
"ENSG00000197705","ENSG00000197705",-5.77081275437489,5.59716263467351,1990.54840263603,0,0
"ENSG00000185499","ENSG00000185499",-5.69977076528464,8.65759900114941,1526.58687047789,0,0
"ENSG00000130590","ENSG00000130590",-5.69568023824084,4.94868735616111,3059.89611239609,0,0
"ENSG00000172031","ENSG00000172031",-5.68896495636224,2.81035294191789,1524.02898849334,0,0
"ENSG00000162069","ENSG00000162069",-5.68145528786555,3.43300445860193,1616.60174849523,0,0
"ENSG00000165480","ENSG00000165480",-5.68115108826652,3.38186983354101,1738.84081075977,0,0
"ENSG00000105011","ENSG00000105011",-5.67269097136291,5.33169896425903,2188.18031601307,0,0
"ENSG00000102362","ENSG00000102362",5.6581180524563,5.71817052397853,4193.20645826984,0,0
"ENSG00000239264","ENSG00000239264",5.63143196346432,6.33322476093636,4691.04292542221,0,0
"ENSG00000164611","ENSG00000164611",-5.62084692544938,5.19540541977595,2217.77968244779,0,0
"ENSG00000172346","ENSG00000172346",5.61786992626396,6.75346304233464,1986.78982852239,0,0
"ENSG00000152939","ENSG00000152939",-5.60749070212438,3.85740568332329,3320.70675125927,0,0
"ENSG00000167608","ENSG00000167608",-5.59296487823627,6.55964835864256,2322.97058251604,0,0
"ENSG00000167900","ENSG00000167900",-5.56483446063939,5.78639864505914,1803.63905670195,0,0
"ENSG00000275234","ENSG00000275234",-5.55071890293749,1.95195033116818,1659.24548423606,0,0
"ENSG00000185900","ENSG00000185900",-5.53814305820685,5.19690543273232,3984.8517768903,0,0
"ENSG00000239559","ENSG00000239559",-5.53018324527635,3.64834719934758,1900.50514172448,0,0
"ENSG00000261183","ENSG00000261183",-5.52741606125495,2.73974071979374,2131.58352973106,0,0
"ENSG00000156875","ENSG00000156875",5.52463416076715,4.47210138330612,7572.86593619088,0,0
"ENSG00000165304","ENSG00000165304",-5.5024933624089,4.09438776073086,1490.51667822147,0,0
"ENSG00000188603","ENSG00000188603",5.49308676668842,4.09801133253026,8322.18380695337,0,0
"ENSG00000111319","ENSG00000111319",-5.49160760108398,8.2001302388566,2250.16444300793,0,0
"ENSG00000105173","ENSG00000105173",-5.48151843862582,5.08630416496206,1502.68780841713,0,0
"ENSG00000196557","ENSG00000196557",5.47678693695269,7.56416553496164,1835.96705330759,0,0
"ENSG00000008323","ENSG00000008323",-5.47094642798836,3.36414092923423,1610.67407836304,0,0
"ENSG00000163814","ENSG00000163814",-5.44399925668585,5.3993270271885,1581.10784689947,0,0
"ENSG00000183287","ENSG00000183287",5.44057455994154,4.98165804715449,1529.11275921676,0,0
"ENSG00000240053","ENSG00000240053",5.43719570661253,4.63176535550155,3610.02106304262,0,0
"ENSG00000184669","ENSG00000184669",-5.42437787124578,2.25526013954851,2010.00968513193,0,0
"ENSG00000123572","ENSG00000123572",5.4160763238202,5.91643471789256,1544.96396868951,0,0
"ENSG00000249669","ENSG00000249669",5.40289566130967,6.40794800846465,2227.31198284865,0,0
"ENSG00000253438","ENSG00000253438",-5.38817884803928,0.88095420354437,1719.86862755182,0,0
"ENSG00000077152","ENSG00000077152",-5.38436405427214,4.41873465936543,2157.57431926381,0,0
"ENSG00000131188","ENSG00000131188",-5.36450554917954,4.4547103954387,2619.4158131754,0,0
"ENSG00000167880","ENSG00000167880",-5.35859990541419,5.37298670467427,2020.7564100356,0,0
"ENSG00000095303","ENSG00000095303",-5.34977434118461,7.65926361545262,1665.7958683122,0,0
"ENSG00000111057","ENSG00000111057",-5.34685259594042,8.89628999094092,1960.55703704328,0,0
"ENSG00000134755","ENSG00000134755",-5.34303481965069,5.98281362270925,1536.18449376911,0,0
"ENSG00000164309","ENSG00000164309",5.34153230095396,6.34337153050544,2361.12756805987,0,0
"ENSG00000213533","ENSG00000213533",5.34017752866151,3.91933377370266,10480.6778447278,0,0
"ENSG00000129810","ENSG00000129810",-5.33315849209358,2.42891775700421,1857.74449991874,0,0
"ENSG00000070669","ENSG00000070669",5.32250047789755,3.84258017997341,4957.88924534607,0,0
"ENSG00000111206","ENSG00000111206",-5.31408930126306,5.75526534987262,2019.91113420983,0,0
"ENSG00000184205","ENSG00000184205",5.30133014501291,8.37338104457131,6127.84071717495,0,0
"ENSG00000147576","ENSG00000147576",5.2779680398211,4.58036312248017,3263.07906411028,0,0
"ENSG00000161643","ENSG00000161643",5.27125835689502,4.54423036315836,1521.51888410023,0,0
"ENSG00000266967","ENSG00000266967",5.21312900255898,3.62495570566924,5014.40307006763,0,0
"ENSG00000272578","ENSG00000272578",5.21279071208658,4.28130992842874,3344.11596766162,0,0
"ENSG00000178826","ENSG00000178826",-5.20287119479524,3.41882624603743,2184.01917036465,0,0
"ENSG00000154639","ENSG00000154639",-5.17510388050533,5.63868218763377,1991.28669567282,0,0
"ENSG00000072571","ENSG00000072571",-5.12900732157854,3.83075289532331,1546.44370561257,0,0
"ENSG00000113645","ENSG00000113645",-5.12642441239194,5.97160804596701,1656.48691506834,0,0
"ENSG00000254505","ENSG00000254505",5.12473974291679,3.64083766842065,5287.46265065119,0,0
"ENSG00000165072","ENSG00000165072",5.12374811515596,5.57142245623533,2274.08208985648,0,0
"ENSG00000187479","ENSG00000187479",5.12196130999504,7.72702581843927,1785.72075724304,0,0
"ENSG00000184313","ENSG00000184313",5.11251977573979,4.00644379382412,1551.90307829483,0,0
"ENSG00000075275","ENSG00000075275",-5.1124139761191,6.66810431040881,2014.4929727649,0,0
"ENSG00000124249","ENSG00000124249",-5.09708680952901,6.19108379120058,1520.87111676624,0,0
"ENSG00000280789","ENSG00000280789",5.0856971793641,6.24402829876569,7243.03087135756,0,0
"ENSG00000008128","ENSG00000008128",5.07289057848692,3.62912643467649,4893.9511286829,0,0
"ENSG00000101447","ENSG00000101447",-5.05741029571026,4.56337825723661,1566.37882729878,0,0
"ENSG00000126460","ENSG00000126460",-5.04433974761911,2.80229714814032,2421.84984964158,0,0
"ENSG00000182057","ENSG00000182057",-5.0306110519855,1.98588251154892,2939.75510185872,0,0
"ENSG00000058085","ENSG00000058085",-5.02692482597566,6.6263553339579,1815.75702458427,0,0
"ENSG00000243725","ENSG00000243725",5.0229511256667,3.66260952959131,9365.93076116375,0,0
"ENSG00000105699","ENSG00000105699",-5.01683391485713,7.89907450328308,3215.46500629442,0,0
"ENSG00000113522","ENSG00000113522",4.99692398186069,4.84205461864655,10557.9857302858,0,0
"ENSG00000123999","ENSG00000123999",4.99413342510529,5.41153714237182,1559.6310270686,0,0
"ENSG00000161888","ENSG00000161888",-4.98798541798431,4.1052550214148,1770.11611675578,0,0
"ENSG00000134690","ENSG00000134690",-4.97581073493997,4.64654943879397,1822.9993054034,0,0
"ENSG00000157456","ENSG00000157456",-4.97306482809415,4.99081586592793,1945.38507029141,0,0
"ENSG00000153093","ENSG00000153093",-4.9634892142519,1.77447979013811,1592.24222084207,0,0
"ENSG00000144596","ENSG00000144596",4.9602970734906,3.84201237922787,2050.86201580585,0,0
"ENSG00000134853","ENSG00000134853",4.95447106201803,8.07648388814062,1781.18745203291,0,0
"ENSG00000076826","ENSG00000076826",-4.95039900180823,5.50054864821106,1787.814370345,0,0
"ENSG00000100142","ENSG00000100142",-4.94979004041145,5.07160388674853,3011.84412246395,0,0
"ENSG00000135476","ENSG00000135476",-4.94758592323466,4.71477848689641,1760.19790929244,0,0
"ENSG00000221955","ENSG00000221955",-4.93738379666506,4.27565153168621,1834.05074860843,0,0
"ENSG00000103067","ENSG00000103067",-4.91610669965471,4.63997518893619,2685.96240641448,0,0
"ENSG00000178531","ENSG00000178531",-4.904732275381,6.84209596684039,1532.00957451604,0,0
"ENSG00000039068","ENSG00000039068",-4.89784243424986,7.14923801096356,1909.74744819592,0,0
"ENSG00000164736","ENSG00000164736",-4.87123191864666,7.25759916565823,1484.12774178314,0,0
"ENSG00000135451","ENSG00000135451",-4.85930562456615,4.80534047228951,1676.85604417486,0,0
"ENSG00000186010","ENSG00000186010",4.85273634189117,4.66333942018557,6984.5232432857,0,0
"ENSG00000241684","ENSG00000241684",4.84764273277417,3.25286990864506,1807.67834550736,0,0
"ENSG00000167513","ENSG00000167513",-4.83672692135045,4.61246001283376,2292.90983503608,0,0
"ENSG00000279170","ENSG00000279170",-4.83338427471806,1.43747774317314,2144.73246972579,0,0
"ENSG00000108465","ENSG00000108465",4.82136602013302,6.41097266019981,2810.72264961506,0,0
"ENSG00000131018","ENSG00000131018",4.81359894369796,7.54132703978021,3408.69991404493,0,0
"ENSG00000095059","ENSG00000095059",4.80713554868578,4.53629083174465,3203.15425078513,0,0
"ENSG00000121716","ENSG00000121716",4.80338338037353,5.82657221364661,2496.20256009394,0,0
"ENSG00000247809","ENSG00000247809",4.79873691278406,3.19557742107988,2217.08818277476,0,0
"ENSG00000010404","ENSG00000010404",4.79704577263965,6.56057551250374,5594.25856381387,0,0
"ENSG00000006555","ENSG00000006555",-4.77790466616983,4.27289334543546,1906.0939237312,0,0
"ENSG00000243646","ENSG00000243646",4.77299104193992,3.52151248767004,6121.81976805772,0,0
"ENSG00000068489","ENSG00000068489",-4.76879958265502,4.373251550355,2428.01696049111,0,0
"ENSG00000164695","ENSG00000164695",-4.75931488151526,3.65417130166432,1562.43088358894,0,0
"ENSG00000115363","ENSG00000115363",-4.75684200026093,3.49564056680359,1500.84229744971,0,0
"ENSG00000220785","ENSG00000220785",4.75632964714134,5.16601113057068,2914.43639653163,0,0
"ENSG00000085552","ENSG00000085552",-4.7507297329994,6.08939441006032,1684.51934456837,0,0
"ENSG00000269858","ENSG00000269858",4.74119661188443,5.16578174595735,3013.18018949092,0,0
"ENSG00000163545","ENSG00000163545",-4.71442432010774,6.0590713653602,2457.15773378474,0,0
"ENSG00000096696","ENSG00000096696",-4.70958390584701,8.11971875196262,1624.4351204997,0,0
"ENSG00000146670","ENSG00000146670",-4.70317194125201,4.70863045182779,2128.66558292934,0,0
"ENSG00000283498","ENSG00000283498",-4.70036399880283,1.56379629658973,3203.36425190324,0,0
"ENSG00000174371","ENSG00000174371",-4.68091543389373,2.99464823797474,1559.8280525966,0,0
"ENSG00000120756","ENSG00000120756",-4.67911358925431,4.05400156606473,1892.59690551179,0,0
"ENSG00000143126","ENSG00000143126",-4.66769728146897,7.36880152749154,2299.5486890052,0,0
"ENSG00000004799","ENSG00000004799",4.66172577203517,7.68201567263734,2135.91945912109,0,0
"ENSG00000143228","ENSG00000143228",-4.65957871836803,3.63890792210714,1623.83245161744,0,0
"ENSG00000118640","ENSG00000118640",-4.65430250458135,6.44798476429689,2714.71612664508,0,0
"ENSG00000106789","ENSG00000106789",-4.63018444684256,4.65236195357931,1570.16347472177,0,0
"ENSG00000171444","ENSG00000171444",4.62562981494024,7.20915749771445,2321.64446523717,0,0
"ENSG00000218582","ENSG00000218582",-4.62388134854777,0.222595075373559,1858.44746226517,0,0
"ENSG00000234807","ENSG00000234807",-4.62058509315315,2.82409141908402,1669.88867400729,0,0
"ENSG00000080603","ENSG00000080603",4.60616816851542,5.97423104251695,6242.87079426131,0,0
"ENSG00000159433","ENSG00000159433",4.60297624206922,5.82237240086149,2805.53232579229,0,0
"ENSG00000244687","ENSG00000244687",4.60246514608323,5.02582889844936,6598.22500006474,0,0
"ENSG00000213293","ENSG00000213293",-4.60188685949976,0.607750395090384,1801.26223535828,0,0
"ENSG00000114346","ENSG00000114346",-4.58707753392676,5.74898683964347,2490.99694447802,0,0
"ENSG00000157992","ENSG00000157992",-4.55789706142033,5.09365974034619,2143.14090756119,0,0
"ENSG00000271303","ENSG00000271303",4.54925446080327,3.66639702488494,4539.16366944882,0,0
"ENSG00000181029","ENSG00000181029",4.54180901370593,3.23928447152141,4108.80578540948,0,0
"ENSG00000204316","ENSG00000204316",4.51607419791238,4.26453322366548,5297.70479820267,0,0
"ENSG00000117594","ENSG00000117594",4.51316112393092,4.34328873691605,1522.69879189997,0,0
"ENSG00000170312","ENSG00000170312",-4.50681859895179,5.28940193794682,2069.76492399332,0,0
"ENSG00000272189","ENSG00000272189",-4.49756393605915,1.4309817067609,1847.69603128066,0,0
"ENSG00000142945","ENSG00000142945",-4.4852058002152,4.63323817722544,1929.12838983254,0,0
"ENSG00000123975","ENSG00000123975",-4.46650864150244,5.6625561908665,1601.70332144663,0,0
"ENSG00000214021","ENSG00000214021",4.45362778851713,6.92111484772722,2647.29978651706,0,0
"ENSG00000173898","ENSG00000173898",-4.44386540877728,6.43421852975244,1920.80613869858,0,0
"ENSG00000274565","ENSG00000274565",4.43664515899665,3.39442995994024,2012.43279814951,0,0
"ENSG00000138160","ENSG00000138160",-4.42993681730814,4.89160840120796,1784.48528676859,0,0
"ENSG00000228232","ENSG00000228232",-4.42275584202465,3.39444426342651,1998.83932636037,0,0
"ENSG00000171604","ENSG00000171604",-4.41026626736362,7.08330837834546,1846.59877505064,0,0
"ENSG00000163431","ENSG00000163431",4.403997803057,6.17082667586038,1536.40452355653,0,0
"ENSG00000187244","ENSG00000187244",-4.40274429428179,10.6988796297743,1494.35003433416,0,0
"ENSG00000146904","ENSG00000146904",-4.39748493364504,4.91819830522581,1696.97886302587,0,0
"ENSG00000165490","ENSG00000165490",-4.39472666378989,3.05557092309222,1905.10832868672,0,0
"ENSG00000147119","ENSG00000147119",4.37777727278401,4.58439706240218,2629.42039432887,0,0
"ENSG00000153551","ENSG00000153551",-4.37637975750556,6.25261419875505,1879.22856592968,0,0
"ENSG00000100526","ENSG00000100526",-4.36407699326712,3.57997410783891,1867.99061800228,0,0
"ENSG00000248441","ENSG00000248441",4.36102243372461,3.23069706836949,1856.78913849528,0,0
"ENSG00000166086","ENSG00000166086",4.35448338303191,5.61163538765219,2099.2174077107,0,0
"ENSG00000130653","ENSG00000130653",4.35277637518333,5.65490630726266,1931.29908268423,0,0
"ENSG00000160606","ENSG00000160606",-4.34483974649907,2.9564717912993,1528.7666146005,0,0
"ENSG00000235587","ENSG00000235587",-4.33251825866289,1.68138114814028,1990.80078469467,0,0
"ENSG00000121621","ENSG00000121621",-4.33239169166193,3.08274977215321,1602.14273841006,0,0
"ENSG00000142765","ENSG00000142765",-4.32779128934076,4.43662557448866,1585.13787005741,0,0
"ENSG00000241769","ENSG00000241769",4.32549764922077,3.63399992271413,1750.79207221941,0,0
"ENSG00000114923","ENSG00000114923",4.31905894402873,7.57712801991371,2408.67679283055,0,0
"ENSG00000166510","ENSG00000166510",4.31591378822016,3.94115154373911,2053.23598473227,0,0
"ENSG00000189136","ENSG00000189136",4.31094075957886,2.85303997033874,2689.69142283715,0,0
"ENSG00000165995","ENSG00000165995",4.3054457154571,3.79321088308676,3148.8062967734,0,0
"ENSG00000117724","ENSG00000117724",-4.30302934026556,5.62692067046093,1520.87739007174,0,0
"ENSG00000117525","ENSG00000117525",4.27475611883718,6.59540008357597,1503.93756888897,0,0
"ENSG00000076554","ENSG00000076554",-4.27245562975873,5.80921360726491,2800.37994611991,0,0
