"gene_id","mean_cn","normalised"
"ENSG00000286838",3.69189189189189,0.173254835996636
"ENSG00000236505",3.69189189189189,0.173254835996636
"ENSG00000233910",3.69189189189189,0.173254835996636
"ENSG00000117016",3.68648648648649,0.170731707317073
"ENSG00000287743",3.68648648648649,0.170731707317073
"ENSG00000237899",3.68648648648649,0.170731707317073
"ENSG00000272145",3.68648648648649,0.170731707317073
"ENSG00000066136",3.69189189189189,0.173254835996636
"ENSG00000198974",3.69189189189189,0.173254835996636
"ENSG00000207962",3.68648648648649,0.170731707317073
"ENSG00000117013",3.68828828828829,0.171572750210261
"ENSG00000264582",3.68828828828829,0.171572750210261
"ENSG00000179862",3.6990990990991,0.176619007569386
"ENSG00000229528",3.6990990990991,0.176619007569386
"ENSG00000228940",3.65585585585586,0.156433978132885
"ENSG00000286668",3.65585585585586,0.156433978132885
"ENSG00000233118",3.65585585585586,0.156433978132885
"ENSG00000171793",3.65945945945946,0.15811606391926
"ENSG00000281207",3.65405405405405,0.155592935239697
"ENSG00000171790",3.65945945945946,0.15811606391926
"ENSG00000010803",3.64864864864865,0.153069806560135
"ENSG00000215893",3.65225225225225,0.15475189234651
"ENSG00000287400",3.59099099099099,0.126156433978133
"ENSG00000235358",3.58918918918919,0.125315391084945
"ENSG00000213987",3.58918918918919,0.125315391084945
"ENSG00000286640",3.58918918918919,0.125315391084945
"ENSG00000204060",3.58558558558559,0.12363330529857
"ENSG00000229901",3.58558558558559,0.12363330529857
"ENSG00000252563",3.57117117117117,0.11690496215307
"ENSG00000127129",3.57117117117117,0.11690496215307
"ENSG00000127124",3.56396396396396,0.11354079058032
"ENSG00000230881",3.56216216216216,0.112699747687132
"ENSG00000230638",3.54234234234234,0.103448275862069
"ENSG00000284895",3.54774774774775,0.105971404541632
"ENSG00000287587",3.52612612612613,0.095878889823381
"ENSG00000227538",3.52612612612613,0.095878889823381
"ENSG00000228776",3.53333333333333,0.0992430613961312
"ENSG00000044012",3.53333333333333,0.0992430613961312
"ENSG00000197273",3.53333333333333,0.0992430613961312
"ENSG00000198815",3.4954954954955,0.0815811606391926
"ENSG00000227527",3.4954954954955,0.0815811606391926
"ENSG00000177181",3.50630630630631,0.0866274179983181
"ENSG00000235002",3.50630630630631,0.0866274179983181
"ENSG00000066185",3.50630630630631,0.0866274179983181
"ENSG00000127125",3.51351351351351,0.0899915895710682
"ENSG00000186409",3.5027027027027,0.084945332211943
"ENSG00000230116",3.50990990990991,0.0883095037846931
"ENSG00000236876",3.50990990990991,0.0883095037846931
"ENSG00000200254",3.5027027027027,0.084945332211943
"ENSG00000236180",3.48194945848375,0.0752581576606257
"ENSG00000171960",3.52072072072072,0.0933557611438184
"ENSG00000285728",3.52072072072072,0.0933557611438184
"ENSG00000234917",3.52072072072072,0.0933557611438184
"ENSG00000065978",3.53513513513513,0.100084104289319
"ENSG00000164007",3.53693693693694,0.100925147182506
"ENSG00000117385",3.53693693693694,0.100925147182506
"ENSG00000164008",3.53693693693694,0.100925147182506
"ENSG00000283580",3.53333333333333,0.0992430613961312
"ENSG00000228452",3.53429602888087,0.0996924272740799
"ENSG00000274386",3.53333333333333,0.0992430613961312
"ENSG00000177868",3.54234234234234,0.103448275862069
"ENSG00000164010",3.54234234234234,0.103448275862069
"ENSG00000228192",3.54234234234234,0.103448275862069
"ENSG00000164011",3.52612612612613,0.095878889823381
"ENSG00000233708",3.53333333333333,0.0992430613961312
"ENSG00000237090",3.53153153153153,0.0984020185029437
"ENSG00000225099",3.52792792792793,0.0967199327165686
"ENSG00000117394",3.52972972972973,0.0975609756097561
"ENSG00000284138",3.52792792792793,0.0967199327165686
"ENSG00000227533",3.52612612612613,0.095878889823381
"ENSG00000283973",3.52792792792793,0.0967199327165686
"ENSG00000207256",3.51531531531532,0.0908326324642558
"ENSG00000283136",3.4990990990991,0.0832632464255677
"ENSG00000277513",3.49189189189189,0.0798990748528175
"ENSG00000186973",3.49189189189189,0.0798990748528175
"ENSG00000117395",3.46306306306306,0.0664423885618168
"ENSG00000284410",3.48828828828829,0.0782169890664424
"ENSG00000243710",3.46306306306306,0.0664423885618168
"ENSG00000199240",3.48648648648649,0.0773759461732549
"ENSG00000179178",3.46126126126126,0.0656013456686293
"ENSG00000253313",3.46126126126126,0.0656013456686293
"ENSG00000066056",3.46306306306306,0.0664423885618168
"ENSG00000117400",3.46126126126126,0.0656013456686293
"ENSG00000287113",3.44404332129964,0.0575643762164001
"ENSG00000234694",3.44404332129964,0.0575643762164001
"ENSG00000117399",3.45045045045045,0.0605550883095038
"ENSG00000066322",3.45045045045045,0.0605550883095038
"ENSG00000283836",3.45045045045045,0.0605550883095038
"ENSG00000159479",3.45045045045045,0.0605550883095038
"ENSG00000229431",3.45045045045045,0.0605550883095038
"ENSG00000198198",3.44864864864865,0.0597140454163162
"ENSG00000229372",3.44504504504504,0.0580319596299411
"ENSG00000274975",3.44504504504504,0.0580319596299411
"ENSG00000178922",3.44504504504504,0.0580319596299411
"ENSG00000229348",3.44504504504504,0.0580319596299411
"ENSG00000142949",3.41621621621622,0.0445752733389404
"ENSG00000066135",3.41441441441441,0.0437342304457529
"ENSG00000284989",3.40540540540541,0.039529015979815
"ENSG00000236200",3.40720720720721,0.0403700588730025
"ENSG00000126091",3.4,0.0370058873002523
"ENSG00000229444",3.40720720720721,0.0403700588730025
"ENSG00000283414",3.40720720720721,0.0403700588730025
"ENSG00000233674",3.40720720720721,0.0403700588730025
"ENSG00000283477",3.4,0.0370058873002523
"ENSG00000224751",3.4,0.0370058873002523
"ENSG00000117407",3.3981981981982,0.0361648444070648
"ENSG00000237950",3.3981981981982,0.0361648444070648
"ENSG00000288573",3.3981981981982,0.0361648444070648
"ENSG00000117408",3.3981981981982,0.0361648444070648
"ENSG00000285649",3.38558558558559,0.030277544154752
"ENSG00000132768",3.38558558558559,0.030277544154752
"ENSG00000117410",3.38558558558559,0.030277544154752
"ENSG00000117411",3.38198198198198,0.0285954583683769
"ENSG00000159214",3.38018018018018,0.0277544154751894
"ENSG00000196517",3.37117117117117,0.0235492010092516
"ENSG00000230615",3.36756756756757,0.0218671152228763
"ENSG00000227163",3.36756756756757,0.0218671152228763
"ENSG00000271647",3.36756756756757,0.0218671152228763
"ENSG00000239560",3.36756756756757,0.0218671152228763
"ENSG00000171872",3.36756756756757,0.0218671152228763
"ENSG00000233514",3.36756756756757,0.0218671152228763
"ENSG00000283039",3.36576576576577,0.0210260723296888
"ENSG00000226804",3.36576576576577,0.0210260723296888
"ENSG00000200171",3.36576576576577,0.0210260723296888
"ENSG00000238037",3.36576576576577,0.0210260723296888
"ENSG00000227994",3.36576576576577,0.0210260723296888
"ENSG00000271329",3.35315315315315,0.015138772077376
"ENSG00000178028",3.35315315315315,0.015138772077376
"ENSG00000117419",3.35675675675676,0.0168208578637511
"ENSG00000233602",3.35495495495495,0.0159798149705635
"ENSG00000199385",3.33574007220217,0.00701071494718435
"ENSG00000187147",3.36216216216216,0.0193439865433137
"ENSG00000263381",3.36216216216216,0.0193439865433137
"ENSG00000126106",3.36396396396396,0.0201850294365013
"ENSG00000198520",3.35675675675676,0.0168208578637511
"ENSG00000199377",3.35855855855856,0.0176619007569386
"ENSG00000200169",3.33513513513514,0.00672834314550056
"ENSG00000142945",3.33693693693694,0.0075693860386881
"ENSG00000225721",3.33693693693694,0.0075693860386881
"ENSG00000142937",3.33693693693694,0.0075693860386881
"ENSG00000264294",3.33693693693694,0.0075693860386881
"ENSG00000200913",3.33693693693694,0.0075693860386881
"ENSG00000202031",3.33693693693694,0.0075693860386881
"ENSG00000207421",3.33693693693694,0.0075693860386881
"ENSG00000281859",3.33693693693694,0.0075693860386881
"ENSG00000234093",3.33693693693694,0.0075693860386881
"ENSG00000142959",3.33693693693694,0.0075693860386881
"ENSG00000173846",3.33693693693694,0.0075693860386881
"ENSG00000188396",3.33693693693694,0.0075693860386881
"ENSG00000222009",3.33693693693694,0.0075693860386881
"ENSG00000117425",3.33333333333333,0.00588730025231301
"ENSG00000202444",3.33333333333333,0.00588730025231301
"ENSG00000226499",3.33333333333333,0.00588730025231301
"ENSG00000070785",3.35315315315315,0.015138772077376
"ENSG00000253039",3.35315315315315,0.015138772077376
"ENSG00000229815",3.35315315315315,0.015138772077376
"ENSG00000232369",3.35315315315315,0.015138772077376
"ENSG00000268949",3.35315315315315,0.015138772077376
"ENSG00000126107",3.35315315315315,0.015138772077376
"ENSG00000126088",3.33513513513514,0.00672834314550056
"ENSG00000162415",3.32252252252252,0.000841042893187544
"ENSG00000234315",3.33693693693694,0.0075693860386881
"ENSG00000117472",3.32432432432432,0.00168208578637509
"ENSG00000250719",3.32432432432432,0.00168208578637509
"ENSG00000085998",3.32432432432432,0.00168208578637509
"ENSG00000171357",3.32612612612613,0.00252312867956284
"ENSG00000085999",3.32612612612613,0.00252312867956284
"ENSG00000132128",3.32972972972973,0.00420521446593793
"ENSG00000173660",3.32792792792793,0.00336417157275038
"ENSG00000276118",3.77117117117117,0.210260723296888
"ENSG00000277095",3.77117117117117,0.210260723296888
"ENSG00000277702",3.76756756756757,0.208578637510513
"ENSG00000252830",3.76756756756757,0.208578637510513
"ENSG00000264145",3.76756756756757,0.208578637510513
"ENSG00000274927",3.76756756756757,0.208578637510513
"ENSG00000242943",3.76756756756757,0.208578637510513
"ENSG00000223495",3.76756756756757,0.208578637510513
"ENSG00000235887",3.76756756756757,0.208578637510513
"ENSG00000203825",3.76756756756757,0.208578637510513
"ENSG00000179571",3.76756756756757,0.208578637510513
"ENSG00000226028",3.76756756756757,0.208578637510513
"ENSG00000202167",3.76756756756757,0.208578637510513
"ENSG00000207349",3.76756756756757,0.208578637510513
"ENSG00000252826",3.76756756756757,0.208578637510513
"ENSG00000206737",3.76756756756757,0.208578637510513
"ENSG00000232721",3.76756756756757,0.208578637510513
"ENSG00000223779",3.76756756756757,0.208578637510513
"ENSG00000242352",3.76756756756757,0.208578637510513
"ENSG00000270962",3.76756756756757,0.208578637510513
"ENSG00000263590",3.76756756756757,0.208578637510513
"ENSG00000252105",3.76756756756757,0.208578637510513
"ENSG00000233430",3.76756756756757,0.208578637510513
"ENSG00000237503",3.76756756756757,0.208578637510513
"ENSG00000265531",3.76756756756757,0.208578637510513
"ENSG00000234571",3.76756756756757,0.208578637510513
"ENSG00000273213",3.76756756756757,0.208578637510513
"ENSG00000230186",3.76756756756757,0.208578637510513
"ENSG00000268074",3.77477477477477,0.211942809083263
"ENSG00000263513",3.77477477477477,0.211942809083263
"ENSG00000270872",3.77477477477477,0.211942809083263
"ENSG00000276674",3.77477477477477,0.211942809083263
"ENSG00000275075",3.77477477477477,0.211942809083263
"ENSG00000275767",3.77477477477477,0.211942809083263
"ENSG00000232527",3.77477477477477,0.211942809083263
"ENSG00000276442",3.77477477477477,0.211942809083263
"ENSG00000175658",3.77477477477477,0.211942809083263
"ENSG00000276756",3.77477477477477,0.211942809083263
"ENSG00000271567",3.77477477477477,0.211942809083263
"ENSG00000271439",3.77477477477477,0.211942809083263
"ENSG00000207205",3.77477477477477,0.211942809083263
"ENSG00000237343",3.77477477477477,0.211942809083263
"ENSG00000233586",3.77477477477477,0.211942809083263
"ENSG00000266338",3.77477477477477,0.211942809083263
"ENSG00000227212",3.77477477477477,0.211942809083263
"ENSG00000229002",3.77477477477477,0.211942809083263
"ENSG00000275291",3.77477477477477,0.211942809083263
"ENSG00000278099",3.77477477477477,0.211942809083263
"ENSG00000277918",3.77477477477477,0.211942809083263
"ENSG00000279782",3.77477477477477,0.211942809083263
"ENSG00000277199",3.77477477477477,0.211942809083263
"ENSG00000224363",3.77477477477477,0.211942809083263
"ENSG00000278273",3.77477477477477,0.211942809083263
"ENSG00000222854",3.77477477477477,0.211942809083263
"ENSG00000273825",3.77477477477477,0.211942809083263
"ENSG00000287607",3.77477477477477,0.211942809083263
"ENSG00000196369",3.77477477477477,0.211942809083263
"ENSG00000271644",3.77477477477477,0.211942809083263
"ENSG00000215784",3.77477477477477,0.211942809083263
"ENSG00000283752",3.77477477477477,0.211942809083263
"ENSG00000272419",3.77477477477477,0.211942809083263
"ENSG00000277678",3.77477477477477,0.211942809083263
"ENSG00000281571",3.77477477477477,0.211942809083263
"ENSG00000223612",3.77477477477477,0.211942809083263
"ENSG00000256374",3.77477477477477,0.211942809083263
"ENSG00000271291",3.77477477477477,0.211942809083263
"ENSG00000207501",3.77477477477477,0.211942809083263
"ENSG00000276216",3.77477477477477,0.211942809083263
"ENSG00000236140",3.77477477477477,0.211942809083263
"ENSG00000162825",3.77477477477477,0.211942809083263
"ENSG00000234367",3.77477477477477,0.211942809083263
"ENSG00000270384",3.77477477477477,0.211942809083263
"ENSG00000286620",3.77477477477477,0.211942809083263
"ENSG00000270722",3.77477477477477,0.211942809083263
"ENSG00000287374",3.77477477477477,0.211942809083263
"ENSG00000278182",3.77477477477477,0.211942809083263
"ENSG00000275064",3.77477477477477,0.211942809083263
"ENSG00000272150",3.77477477477477,0.211942809083263
"ENSG00000117262",3.77477477477477,0.211942809083263
"ENSG00000174827",3.77477477477477,0.211942809083263
"ENSG00000117281",3.77477477477477,0.211942809083263
"ENSG00000265491",3.77297297297297,0.211101766190076
"ENSG00000186141",3.77297297297297,0.211101766190076
"ENSG00000186364",3.77297297297297,0.211101766190076
"ENSG00000131788",3.77477477477477,0.211942809083263
"ENSG00000278549",3.77297297297297,0.211101766190076
"ENSG00000198483",3.77477477477477,0.211942809083263
"ENSG00000143127",3.77477477477477,0.211942809083263
"ENSG00000244619",3.77477477477477,0.211942809083263
"ENSG00000131779",3.77477477477477,0.211942809083263
"ENSG00000265241",3.77477477477477,0.211942809083263
"ENSG00000211451",3.77477477477477,0.211942809083263
"ENSG00000234222",3.77477477477477,0.211942809083263
"ENSG00000280778",3.77477477477477,0.211942809083263
"ENSG00000271601",3.77477477477477,0.211942809083263
"ENSG00000272031",3.77657657657658,0.212783851976451
"ENSG00000278431",3.77657657657658,0.212783851976451
"ENSG00000121851",3.77657657657658,0.212783851976451
"ENSG00000265972",3.77657657657658,0.212783851976451
"ENSG00000168509",3.77657657657658,0.212783851976451
"ENSG00000287190",3.76714801444043,0.208382799002893
"ENSG00000201558",3.76714801444043,0.208382799002893
"ENSG00000233396",3.76936936936937,0.209419680403701
"ENSG00000271425",3.77117117117117,0.210260723296888
"ENSG00000264343",3.78018018018018,0.214465937762826
"ENSG00000276509",3.77837837837838,0.213624894869638
"ENSG00000201789",3.78519855595668,0.21680840921443
"ENSG00000271121",3.78519855595668,0.21680840921443
"ENSG00000277406",3.78519855595668,0.21680840921443
"ENSG00000270339",3.78519855595668,0.21680840921443
"ENSG00000273768",3.78519855595668,0.21680840921443
"ENSG00000287978",3.78519855595668,0.21680840921443
"ENSG00000274428",3.78519855595668,0.21680840921443
"ENSG00000277655",3.78519855595668,0.21680840921443
"ENSG00000276975",3.78519855595668,0.21680840921443
"ENSG00000274408",3.78519855595668,0.21680840921443
"ENSG00000274450",3.78519855595668,0.21680840921443
"ENSG00000268043",3.78519855595668,0.21680840921443
"ENSG00000244371",3.78519855595668,0.21680840921443
"ENSG00000234225",3.78519855595668,0.21680840921443
"ENSG00000227242",3.82522522522523,0.235492010092515
"ENSG00000225603",3.83243243243243,0.238856181665265
"ENSG00000201142",3.83243243243243,0.238856181665265
"ENSG00000230832",3.83243243243243,0.238856181665265
"ENSG00000286172",3.83243243243243,0.238856181665265
"ENSG00000283342",3.83963963963964,0.242220353238015
"ENSG00000131791",3.83243243243243,0.238856181665265
"ENSG00000180867",3.83243243243243,0.238856181665265
"ENSG00000237188",3.83603603603604,0.24053826745164
"ENSG00000131781",3.83243243243243,0.238856181665265
"ENSG00000226015",3.83243243243243,0.238856181665265
"ENSG00000236806",3.83243243243243,0.238856181665265
"ENSG00000131778",3.83603603603604,0.24053826745164
"ENSG00000278811",3.83243243243243,0.238856181665265
"ENSG00000213226",3.83783783783784,0.241379310344828
"ENSG00000226653",3.83243243243243,0.238856181665265
"ENSG00000207209",3.83243243243243,0.238856181665265
"ENSG00000272443",3.83963963963964,0.242220353238015
"ENSG00000272480",3.84324324324324,0.24390243902439
"ENSG00000116128",3.83783783783784,0.241379310344828
"ENSG00000288626",3.83783783783784,0.241379310344828
"ENSG00000162836",3.83783783783784,0.241379310344828
"ENSG00000277762",3.83783783783784,0.241379310344828
"ENSG00000227139",3.83783783783784,0.241379310344828
"ENSG00000265107",3.83963963963964,0.242220353238015
"ENSG00000274415",3.83963963963964,0.242220353238015
"ENSG00000234190",3.83783783783784,0.241379310344828
"ENSG00000223728",3.83783783783784,0.241379310344828
"ENSG00000121634",3.83243243243243,0.238856181665265
"ENSG00000188092",3.83063063063063,0.238015138772077
"ENSG00000215859",3.82162162162162,0.23380992430614
"ENSG00000273059",3.82162162162162,0.23380992430614
"ENSG00000274372",3.82162162162162,0.23380992430614
"ENSG00000206791",3.82162162162162,0.23380992430614
"ENSG00000206585",3.82162162162162,0.23380992430614
"ENSG00000229828",3.82162162162162,0.23380992430614
"ENSG00000263956",3.82162162162162,0.23380992430614
"ENSG00000225080",3.82162162162162,0.23380992430614
"ENSG00000198658",3.82162162162162,0.23380992430614
"ENSG00000232265",3.82162162162162,0.23380992430614
"ENSG00000227733",3.82162162162162,0.23380992430614
"ENSG00000238765",3.82162162162162,0.23380992430614
"ENSG00000224335",3.82310469314079,0.234502190658655
"ENSG00000227700",3.82882882882883,0.23717409587889
"ENSG00000199879",3.82342342342342,0.234650967199327
"ENSG00000234283",3.82342342342342,0.234650967199327
"ENSG00000228626",3.82342342342342,0.234650967199327
"ENSG00000274020",3.79099099099099,0.219512195121951
"ENSG00000238107",3.82342342342342,0.234650967199327
"ENSG00000224481",3.82342342342342,0.234650967199327
"ENSG00000235988",3.82342342342342,0.234650967199327
"ENSG00000252744",3.82342342342342,0.234650967199327
"ENSG00000283676",3.82342342342342,0.234650967199327
"ENSG00000202408",3.82342342342342,0.234650967199327
"ENSG00000272824",3.7963963963964,0.222035323801514
"ENSG00000207340",3.79241877256318,0.220178653299044
"ENSG00000252135",3.79099099099099,0.219512195121951
"ENSG00000278596",3.79099099099099,0.219512195121951
"ENSG00000238825",3.79099099099099,0.219512195121951
"ENSG00000231551",3.79099099099099,0.219512195121951
"ENSG00000201183",3.79099099099099,0.219512195121951
"ENSG00000225871",3.79099099099099,0.219512195121951
"ENSG00000285062",3.78519855595668,0.21680840921443
"ENSG00000280649",3.78519855595668,0.21680840921443
"ENSG00000236334",3.78519855595668,0.21680840921443
"ENSG00000274210",3.78519855595668,0.21680840921443
"ENSG00000270629",3.78519855595668,0.21680840921443
"ENSG00000286019",3.78519855595668,0.21680840921443
"ENSG00000252515",3.78378378378378,0.216148023549201
"ENSG00000177144",3.78378378378378,0.216148023549201
"ENSG00000275140",3.78378378378378,0.216148023549201
"ENSG00000271546",3.78378378378378,0.216148023549201
"ENSG00000178104",3.79099099099099,0.219512195121951
"ENSG00000252656",3.78738738738739,0.217830109335576
"ENSG00000222788",3.79099099099099,0.219512195121951
"ENSG00000254913",3.79459459459459,0.221194280908326
"ENSG00000255148",3.79099099099099,0.219512195121951
"ENSG00000254539",3.79099099099099,0.219512195121951
"ENSG00000269713",3.79099099099099,0.219512195121951
"ENSG00000274019",3.79099099099099,0.219512195121951
"ENSG00000201699",3.79099099099099,0.219512195121951
"ENSG00000274265",3.79279279279279,0.220353238015139
"ENSG00000215861",3.79279279279279,0.220353238015139
"ENSG00000272755",3.79279279279279,0.220353238015139
"ENSG00000273591",3.79279279279279,0.220353238015139
"ENSG00000274423",3.79279279279279,0.220353238015139
"ENSG00000286219",3.79279279279279,0.220353238015139
"ENSG00000286185",3.79279279279279,0.220353238015139
"ENSG00000271383",3.79279279279279,0.220353238015139
"ENSG00000263464",3.79099099099099,0.219512195121951
