"ensembl_gene_id","external_gene_name","description","gene_biotype","logFC","logCPM","F","PValue","FDR"
"ENSG00000003096","KLHL13","kelch like family member 13 ","protein_coding",-1.39136079974754,2.73758152501328,128.804410305533,2.81420688689354e-27,4.59902836383192e-27
"ENSG00000003147","ICA1","islet cell autoantigen 1 ","protein_coding",2.97529525910637,4.15703837277806,1032.2062861106,1.47685447095632e-134,1.08755684047315e-133
"ENSG00000003249","DBNDD1","dysbindin domain containing 1 ","protein_coding",3.12200880608175,5.23587290733615,1127.08770102229,3.79305296394523e-142,3.17646133096902e-141
"ENSG00000003400","CASP10","caspase 10 ","protein_coding",1.93071918578689,4.30995455921413,457.08853841453,1.43005568996727e-76,4.29493789789169e-76
"ENSG00000003436","TFPI","tissue factor pathway inhibitor ","protein_coding",-2.4479741648327,4.06540392904133,750.989625632306,2.87239731565851e-109,1.40013573383232e-108
"ENSG00000003756","RBM5","RNA binding motif protein 5 ","protein_coding",-2.30481314745402,7.09458307283226,2802.47284083934,1.94539360916665e-233,1.03783146468283e-231
"ENSG00000003989","SLC7A2","solute carrier family 7 member 2 ","protein_coding",-3.57870678374156,7.67403271222744,669.785476383214,5.33731635627268e-101,2.30313675241917e-100
"ENSG00000004059","ARF5","ADP ribosylation factor 5 ","protein_coding",1.444869699196,6.9998171799136,725.675200778998,9.47150456251847e-107,4.43090457026684e-106
"ENSG00000004468","CD38","CD38 molecule ","protein_coding",2.932314577249,2.5752099352624,369.630126210166,4.71319421219437e-65,1.21970624204901e-64
"ENSG00000004534","RBM6","RNA binding motif protein 6 ","protein_coding",-2.68990709822281,7.30242190425312,3234.22781770832,1.41030484157117e-249,9.90928338438592e-248
"ENSG00000004660","CAMKK1","calcium/calmodulin dependent protein kinase kinase 1 ","protein_coding",-1.64932311412495,3.74582018154948,560.606854407673,5.26150800114912e-89,1.88430535177901e-88
"ENSG00000004777","ARHGAP33","Rho GTPase activating protein 33 ","protein_coding",-1.52549893670151,5.61548760170251,386.872304278637,1.94694986165629e-67,5.201978446911e-67
"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1 ","protein_coding",1.60384243655126,5.99569764789289,762.942476798947,1.87372919448393e-110,9.36149681489645e-110
"ENSG00000004799","PDK4","pyruvate dehydrogenase kinase 4 ","protein_coding",-4.4965279547239,7.5485333776803,2357.52460710146,1.60777788159187e-214,5.74650933162515e-213
"ENSG00000004848","ARX","aristaless related homeobox ","protein_coding",-5.58001955071404,5.65070333419889,805.817329405411,1.49503229790252e-114,7.9786755164831e-114
"ENSG00000004961","HCCS","holocytochrome c synthase ","protein_coding",1.38289474660746,4.51262321423107,725.467129358413,9.97905362300085e-107,4.66531283303162e-106
"ENSG00000005001","PRSS22","serine protease 22 ","protein_coding",6.53128426852059,3.74805607869491,1337.55366978621,1.09573232615512e-158,1.22064411646854e-157
"ENSG00000005022","SLC25A5","solute carrier family 25 member 5 ","protein_coding",1.61056479200161,8.00060121420128,696.357949967762,9.17684512979105e-104,4.11657668170384e-103
"ENSG00000005059","MCUB","mitochondrial calcium uniporter dominant negative subunit beta ","protein_coding",1.3775053508527,4.51729311028345,274.780931318205,1.92955185505712e-51,4.22133428314744e-51
"ENSG00000005075","POLR2J","RNA polymerase II subunit J ","protein_coding",1.73861312163109,6.17452822109469,755.164359775806,1.08999523942546e-109,5.36395334085559e-109
"ENSG00000005187","ACSM3","acyl-CoA synthetase medium chain family member 3 ","protein_coding",-3.95053422983578,7.07672084326997,2121.42494066901,2.66019038709624e-203,7.4547436450845e-202
"ENSG00000005194","CIAPIN1","cytokine induced apoptosis inhibitor 1 ","protein_coding",1.25156406515348,5.4230736452523,824.347511036388,2.41028679599362e-116,1.32561172239374e-115
"ENSG00000005206","SPPL2B","signal peptide peptidase like 2B ","protein_coding",-1.19630287110557,5.94117630322513,657.486663042829,1.06214907144641e-99,4.50771809814793e-99
"ENSG00000005249","PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta ","protein_coding",-2.03725038979481,5.35051575713215,717.708099133915,6.0544536779133e-106,2.79693235332467e-105
"ENSG00000005379","TSPOAP1","TSPO associated protein 1 ","protein_coding",-2.2132678283669,6.23659169891065,1064.21182228376,3.50682670642678e-137,2.69686769243841e-136
"ENSG00000005448","WDR54","WD repeat domain 54 ","protein_coding",1.35000959426059,4.90734122760222,366.131124000142,1.28932561518343e-64,3.31573757562973e-64
"ENSG00000005486","RHBDD2","rhomboid domain containing 2 ","protein_coding",1.41232034041009,7.53978421982769,499.457664679757,8.40716573815159e-82,2.72188840845888e-81
"ENSG00000005801","ZNF195","zinc finger protein 195 ","protein_coding",1.1664042747268,4.76557941874071,488.696871429643,1.71453648563585e-80,5.44328488849433e-80
"ENSG00000005810","MYCBP2","MYC binding protein 2 ","protein_coding",-1.75025606252931,6.15058228368873,1654.72255003951,5.75732430529014e-178,9.40232418292507e-177
"ENSG00000005844","ITGAL","integrin subunit alpha L ","protein_coding",1.90030279070314,3.26572210644474,230.2153741475,1.63665544541896e-44,3.29481272338431e-44
"ENSG00000005884","ITGA3","integrin subunit alpha 3 ","protein_coding",2.24518043405491,7.93869525569088,682.564070035933,2.45913510475757e-102,1.08057907409786e-101
"ENSG00000006007","GDE1","glycerophosphodiester phosphodiesterase 1 ","protein_coding",1.61507866568533,6.08787936109566,1206.4246252068,3.52932848006187e-148,3.2608369099943e-147
"ENSG00000006025","OSBPL7","oxysterol binding protein like 7 ","protein_coding",-1.10041978221024,4.65523254731003,420.357439189812,7.18071402281707e-72,2.02965080032687e-71
"ENSG00000006042","TMEM98","transmembrane protein 98 ","protein_coding",-1.30327811680068,6.91409758780222,382.387067236923,7.84015866543004e-67,2.0751496768992e-66
"ENSG00000006118","TMEM132A","transmembrane protein 132A ","protein_coding",1.29088529832292,6.43038232714662,221.688130670903,3.78389313484537e-43,7.48978929700601e-43
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1 ","protein_coding",1.17696685518855,5.3747099124048,90.8567385421193,3.34043214875377e-20,4.99746413280529e-20
"ENSG00000006282","SPATA20","spermatogenesis associated 20 ","protein_coding",-1.0457497297593,6.50693570841492,409.305983191037,2.00919907507904e-70,5.55586551688203e-70
"ENSG00000006327","TNFRSF12A","TNF receptor superfamily member 12A ","protein_coding",3.75754352351948,6.16605894510027,905.264714793788,9.84576036268699e-124,6.05802359095017e-123
"ENSG00000006432","MAP3K9","mitogen-activated protein kinase kinase kinase 9 ","protein_coding",1.38632558738362,3.86915105799905,384.893636492071,3.60965836084028e-67,9.60175790019269e-67
"ENSG00000006451","RALA","RAS like proto-oncogene A ","protein_coding",1.12014193653,6.05336547875235,757.236713303573,6.81162420152704e-110,3.36354593756584e-109
"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1 ","protein_coding",4.17730145855505,5.53278548190367,3633.10941904988,6.53448469229621e-263,5.67004322336353e-261
"ENSG00000006468","ETV1","ETS variant transcription factor 1 ","protein_coding",2.3477364235054,3.39047175413062,374.921679551291,8.23639517663722e-66,2.14805424813113e-65
"ENSG00000006534","ALDH3B1","aldehyde dehydrogenase 3 family member B1 ","protein_coding",2.87388065825122,5.57467602277788,835.965550542508,1.98626024279732e-117,1.11323317265574e-116
"ENSG00000006555","TTC22","tetratricopeptide repeat domain 22 ","protein_coding",4.88230006310285,4.55301928440187,2252.08701120366,2.48084511649362e-209,7.83642391622239e-208
"ENSG00000006611","USH1C","USH1 protein network component harmonin ","protein_coding",3.18259841003849,0.623892533323141,176.047221941365,1.2794849522664e-35,2.30861847080612e-35
"ENSG00000006652","IFRD1","interferon related developmental regulator 1 ","protein_coding",-2.90469969978188,4.98297530595741,2227.71108784059,1.86597522015301e-208,5.79256617911293e-207
"ENSG00000006704","GTF2IRD1","GTF2I repeat domain containing 1 ","protein_coding",1.02954971701578,5.84135991896187,403.799642173204,1.07136337154111e-69,2.93438258293938e-69
"ENSG00000006747","SCIN","scinderin ","protein_coding",1.8605164131114,2.3711492364665,253.352748496061,3.81907958116023e-48,8.03535236445105e-48
"ENSG00000007062","PROM1","prominin 1 ","protein_coding",5.96522290121092,4.07661903419819,562.626580797432,4.07728774919413e-89,1.46383979908754e-88
"ENSG00000007080","CCDC124","coiled-coil domain containing 124 ","protein_coding",1.30445792459996,6.46926781648862,585.768158018253,7.21221893749344e-92,2.70111288548246e-91
"ENSG00000007255","TRAPPC6A","trafficking protein particle complex subunit 6A ","protein_coding",1.28436199570272,4.53762473552525,296.01704509821,1.27685551388383e-54,2.89543873142044e-54
"ENSG00000007376","RPUSD1","RNA pseudouridine synthase domain containing 1 ","protein_coding",2.04952951505932,5.46481781756278,1279.25665673979,1.75285105058184e-153,1.78937395695116e-152
"ENSG00000007384","RHBDF1","rhomboid 5 homolog 1 ","protein_coding",-1.85350379465261,5.79921412553186,1020.8206224101,1.21748309140077e-133,8.79911010965213e-133
"ENSG00000007392","LUC7L","LUC7 like ","protein_coding",-1.91120085875485,6.08895549830142,1337.49743138728,1.39306345609663e-157,1.52590768225216e-156
"ENSG00000007516","BAIAP3","BAI1 associated protein 3 ","protein_coding",2.1691083436815,3.56458821740294,269.931906640199,1.05864514703464e-50,2.29718660709356e-50
"ENSG00000007545","CRAMP1","cramped chromatin regulator homolog 1 ","protein_coding",-2.16381518239892,5.26264846983449,2880.86038227166,1.64554694375311e-236,9.51905950916458e-235
"ENSG00000007968","E2F2","E2F transcription factor 2 ","protein_coding",5.60213515980915,3.55038788750638,1798.72316704818,5.67428186801811e-186,1.08686643652836e-184
"ENSG00000008086","CDKL5","cyclin dependent kinase like 5 ","protein_coding",-1.45357084190132,4.09431222842591,856.204892208471,2.67801757191242e-119,1.54978566114209e-118
"ENSG00000008128","CDK11A","cyclin dependent kinase 11A ","protein_coding",-5.04884760320141,3.63983034900638,7331.33094202647,0,0
"ENSG00000008277","ADAM22","ADAM metallopeptidase domain 22 ","protein_coding",-2.12914508838383,3.11018647154273,655.124325082502,1.97887510423849e-99,8.37113568324557e-99
"ENSG00000008283","CYB561","cytochrome b561 ","protein_coding",2.13725996515035,6.27234207458927,1236.074203964,2.30595897822242e-150,2.2262086543107e-149
"ENSG00000008294","SPAG9","sperm associated antigen 9 ","protein_coding",-1.99736279557889,6.39622182275085,2583.69960805966,1.82657724748222e-224,8.02134715632132e-223
"ENSG00000008311","AASS","aminoadipate-semialdehyde synthase ","protein_coding",-5.42403339565122,6.8503815337,3432.84298096621,2.23604818915575e-256,1.76000208287428e-254
"ENSG00000008323","PLEKHG6","pleckstrin homology and RhoGEF domain containing G6 ","protein_coding",5.67479352481169,3.63559209825771,1853.4306030202,5.48029357926427e-189,1.12287551515964e-187
"ENSG00000008324","SS18L2","SS18 like 2 ","protein_coding",1.19629570957888,4.33091903371526,515.641398960646,9.56264293415402e-84,3.18253948298416e-83
"ENSG00000008394","MGST1","microsomal glutathione S-transferase 1 ","protein_coding",3.81516140059238,5.93630365444228,513.795841409862,1.59262743768074e-83,5.28576166183258e-83
"ENSG00000008517","IL32","interleukin 32 ","protein_coding",3.2549602852655,5.97051098136386,591.369667248329,1.70345200012249e-92,6.446800475503e-92
"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting ","protein_coding",-1.94160221804612,7.01545844655575,942.073293963179,5.70157058911732e-127,3.67945442498413e-126
"ENSG00000008853","RHOBTB2","Rho related BTB domain containing 2 ","protein_coding",-2.21787171030381,5.14565787355981,957.707571050863,2.55285191962539e-128,1.6844378859498e-127
"ENSG00000009413","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit ","protein_coding",-1.05594799935846,4.76214852291583,382.853607145233,6.78480512281861e-67,1.79846030528302e-66
"ENSG00000009790","TRAF3IP3","TRAF3 interacting protein 3 ","protein_coding",1.65205714007323,1.05026558517786,210.544392971496,2.62241065206354e-41,5.07977447987134e-41
"ENSG00000009844","VTA1","vesicle trafficking 1 ","protein_coding",1.43087971008997,5.6455674248775,1038.55103194588,4.24060747071257e-135,3.15179102209204e-134
"ENSG00000010030","ETV7","ETS variant transcription factor 7 ","protein_coding",2.15561285741001,2.83408679792223,291.017261491705,7.2051679882771e-54,1.61984141880979e-53
"ENSG00000010072","SPRTN","SprT-like N-terminal domain ","protein_coding",1.25442600983222,3.77517626603147,774.410770862701,1.43637104065139e-111,7.29016507031099e-111
"ENSG00000010165","METTL13","methyltransferase 13, eEF1A N-terminus and K55 ","protein_coding",1.22313262686252,5.56724031786503,1047.74869647207,7.53828691836985e-136,5.66709210710853e-135
"ENSG00000010256","UQCRC1","ubiquinol-cytochrome c reductase core protein 1 ","protein_coding",1.88733767426701,7.82096981015934,1628.05936010724,2.29382056596342e-176,3.61490059432573e-175
"ENSG00000010278","CD9","CD9 molecule ","protein_coding",3.79754319014056,9.14603953856596,1602.60391644016,8.05924492513632e-175,1.24288398181653e-173
"ENSG00000010292","NCAPD2","non-SMC condensin I complex subunit D2 ","protein_coding",2.66728352622166,7.26576874213081,1709.55151597229,3.36553703934354e-181,5.81261337106767e-180
"ENSG00000010295","IFFO1","intermediate filament family orphan 1 ","protein_coding",-2.98589008154638,4.45528898383516,1759.33698958781,4.76283980302618e-184,8.76167873854266e-183
"ENSG00000010310","GIPR","gastric inhibitory polypeptide receptor ","protein_coding",1.17728743785852,-0.121204346466881,90.2256127687151,4.58558270781093e-20,6.84392636237785e-20
"ENSG00000010322","NISCH","nischarin ","protein_coding",-1.69978937913496,7.69406116830902,1362.17882469313,2.77656332716977e-159,3.14168249525163e-158
"ENSG00000010404","IDS","iduronate 2-sulfatase ","protein_coding",-4.63882295892011,6.4597332181571,6132.44526393227,0,0
"ENSG00000010438","PRSS3","serine protease 3 ","protein_coding",1.39849955795997,-0.628350011806259,66.3956640029775,2.03633862747172e-15,2.83944061859657e-15
"ENSG00000010610","CD4","CD4 molecule ","protein_coding",2.44263445979228,5.7762521361225,658.76977761676,7.77757612168461e-100,3.30759393140671e-99
"ENSG00000010671","BTK","Bruton tyrosine kinase ","protein_coding",1.81426233423614,2.0992879118149,253.762709444364,3.32915531481172e-48,7.00762138748328e-48
"ENSG00000011009","LYPLA2","lysophospholipase 2 ","protein_coding",1.66842848904694,6.43027032874088,985.067026995484,1.18432849489525e-130,8.15443003846617e-130
"ENSG00000011021","CLCN6","chloride voltage-gated channel 6 ","protein_coding",-1.80980260408229,5.57945361549088,1256.60378106264,7.4261208464191e-152,7.38204587107113e-151
"ENSG00000011028","MRC2","mannose receptor C-type 2 ","protein_coding",-1.35957849092791,7.48901981374717,340.329364384789,5.04831091840548e-61,1.23645418243007e-60
"ENSG00000011201","ANOS1","anosmin 1 ","protein_coding",3.19975716070778,3.80007434421123,462.868031279901,2.79404736464297e-77,8.48344397983081e-77
"ENSG00000011347","SYT7","synaptotagmin 7 ","protein_coding",1.82526529274291,3.99440451700273,213.646298297846,7.59623785256915e-42,1.48019764648818e-41
"ENSG00000011422","PLAUR","plasminogen activator, urokinase receptor ","protein_coding",1.49891151567793,5.26725867743812,307.657128431987,2.47970504148691e-56,5.73685695752931e-56
"ENSG00000011426","ANLN","anillin, actin binding protein ","protein_coding",3.61334799951899,4.86821252549174,1360.84926663666,3.62555823192022e-159,4.08307590090531e-158
"ENSG00000011465","DCN","decorin ","protein_coding",-3.15516919188149,10.2922631618084,821.669533593196,4.30181927346121e-116,2.35781601274488e-115
"ENSG00000011600","TYROBP","transmembrane immune signaling adaptor TYROBP ","protein_coding",3.93827829946147,6.36642319310043,883.709138039919,8.38124418600937e-122,5.0175993871687e-121
"ENSG00000011638","LDAF1","lipid droplet assembly factor 1 ","protein_coding",-1.39568488568023,4.96723329330155,437.078886112335,4.95675613488875e-74,1.4435324578839e-73
"ENSG00000012048","BRCA1","BRCA1 DNA repair associated ","protein_coding",1.27232379181557,3.33488761254762,202.123424360479,5.87144810261573e-40,1.11927393422548e-39
"ENSG00000012124","CD22","CD22 molecule ","protein_coding",-3.66698362152095,6.92140232000128,731.36482778402,2.53903635026877e-107,1.20027172921796e-106
"ENSG00000012211","PRICKLE3","prickle planar cell polarity protein 3 ","protein_coding",2.31472920300755,5.09291688523078,1064.8013417117,3.16504161385602e-137,2.43792831048033e-136
"ENSG00000012223","LTF","lactotransferrin ","protein_coding",5.61049885508799,5.35595245241397,317.100218423804,1.11745315176983e-57,2.62360149928159e-57
"ENSG00000012504","NR1H4","nuclear receptor subfamily 1 group H member 4 ","protein_coding",-6.2368953367143,2.57570549328571,1810.65277480028,9.22741150138866e-190,1.92346794885676e-188
"ENSG00000012779","ALOX5","arachidonate 5-lipoxygenase ","protein_coding",2.27989920371787,4.58566019368,343.671931849722,1.71171855712275e-61,4.21535204253652e-61
"ENSG00000012822","CALCOCO1","calcium binding and coiled-coil domain 1 ","protein_coding",-1.61446438860156,7.31418435258578,1294.39292727542,1.46267956062383e-154,1.52669828921925e-153
"ENSG00000012983","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5 ","protein_coding",-1.48817852694056,5.74113550243602,1748.26505185815,1.94952856363847e-183,3.54558199881926e-182
"ENSG00000013016","EHD3","EH domain containing 3 ","protein_coding",1.40694849201294,4.33886134374399,521.160304983875,2.10717451052031e-84,7.09152842278846e-84
"ENSG00000013275","PSMC4","proteasome 26S subunit, ATPase 4 ","protein_coding",1.72963245917702,7.06487360404545,621.935900332161,7.11201350773781e-96,2.83535683823569e-95
"ENSG00000013288","MAN2B2","mannosidase alpha class 2B member 2 ","protein_coding",-1.01721474539142,6.40363824576712,467.622602424348,6.83251779921177e-78,2.09127892859852e-77
"ENSG00000013297","CLDN11","claudin 11 ","protein_coding",-3.89118035948185,6.19505601953382,1407.41726098623,2.42906673946043e-162,2.89878022495345e-161
"ENSG00000013306","SLC25A39","solute carrier family 25 member 39 ","protein_coding",1.80354885704249,7.7144847731846,1044.4868917368,1.38927324075278e-135,1.04137965511318e-134
"ENSG00000013441","CLK1","CDC like kinase 1 ","protein_coding",-2.47674034893181,7.16260921293545,2470.21504510614,1.4450906741603e-219,5.83055632229832e-218
"ENSG00000013619","MAMLD1","mastermind like domain containing 1 ","protein_coding",-1.36765039035933,5.28431355961477,312.769951899975,4.46117572139997e-57,1.03911343937654e-56
"ENSG00000013725","CD6","CD6 molecule ","protein_coding",2.23383314743738,2.38032999241569,361.143361463597,6.66904426043912e-64,1.69838956024337e-63
"ENSG00000013810","TACC3","transforming acidic coiled-coil containing protein 3 ","protein_coding",3.36648430738338,6.08919729961091,1777.76062180754,4.11504218655821e-185,7.73799838840529e-184
"ENSG00000014138","POLA2","DNA polymerase alpha 2, accessory subunit ","protein_coding",-1.59241809140572,3.49274582448234,1003.45391913947,3.47503851283187e-132,2.44645428831037e-131
"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3 ","protein_coding",1.55919325469549,6.32170869425066,818.923819913328,7.80126398906922e-116,4.25964391579049e-115
"ENSG00000014216","CAPN1","calpain 1 ","protein_coding",1.83348242584907,8.43881498769901,1353.40195082718,1.1109638661117e-158,1.23570065849212e-157
"ENSG00000014257","ACP3","acid phosphatase 3 ","protein_coding",3.26942291027203,3.88823529730251,376.824602205689,4.5852411753869e-66,1.19974230500042e-65
"ENSG00000014914","MTMR11","myotubularin related protein 11 ","protein_coding",-2.49064167972554,5.17361681130195,1754.60584618956,8.52880639008146e-184,1.56097747449471e-182
"ENSG00000015133","CCDC88C","coiled-coil domain containing 88C ","protein_coding",2.89135743695592,5.24424881797028,1135.83023434934,7.9463276489451e-143,6.73287667384736e-142
"ENSG00000015475","BID","BH3 interacting domain death agonist ","protein_coding",2.193027125787,5.18734105252109,1029.24989142754,2.46967236967377e-134,1.81310707506529e-133
"ENSG00000015479","MATR3","matrin 3 ","protein_coding",-2.41785953887568,2.27946442820537,1439.78796295172,2.6038183335576e-164,3.2304392141743e-163
"ENSG00000015520","NPC1L1","NPC1 like intracellular cholesterol transporter 1 ","protein_coding",-1.39357226339893,0.742673364721541,111.229963892593,4.8989282298438e-24,7.71277322359494e-24
"ENSG00000017797","RALBP1","ralA binding protein 1 ","protein_coding",1.07494704363989,6.77417547268909,451.556205805264,7.10314905728236e-76,2.11523173498233e-75
"ENSG00000018189","RUFY3","RUN and FYVE domain containing 3 ","protein_coding",-2.68919098613647,6.12122166422031,3336.94431812196,3.77675884608501e-253,2.78976586764146e-251
"ENSG00000018236","CNTN1","contactin 1 ","protein_coding",-2.55414735900508,4.99340038957608,498.045466682836,1.25092934966463e-81,4.03456926837648e-81
"ENSG00000019102","VSIG2","V-set and immunoglobulin domain containing 2 ","protein_coding",3.20338096002933,3.24420779017235,221.882608409598,3.61848815257173e-43,7.16337319263926e-43
"ENSG00000019144","PHLDB1","pleckstrin homology like domain family B member 1 ","protein_coding",-1.19113798531471,6.80512615533085,375.474426806349,6.79393666857648e-66,1.77314484098887e-65
"ENSG00000019505","SYT13","synaptotagmin 13 ","protein_coding",6.73827308981655,3.5498670803465,1333.50973170965,3.95033117503689e-160,4.53390997969971e-159
"ENSG00000019549","SNAI2","snail family transcriptional repressor 2 ","protein_coding",-1.13621729144214,4.33034587856145,115.548791116338,7.51752580694128e-25,1.19569834058284e-24
"ENSG00000019582","CD74","CD74 molecule ","protein_coding",4.06921147495841,11.5277638223009,1028.86571237385,2.64123581506306e-134,1.93708557434666e-133
"ENSG00000019995","ZRANB1","zinc finger RANBP2-type containing 1 ","protein_coding",-1.19840267538106,4.47043753391089,493.944277988497,3.93202727136169e-81,1.25748047994436e-80
"ENSG00000020181","ADGRA2","adhesion G protein-coupled receptor A2 ","protein_coding",-2.16560044515453,6.01248845827703,606.655833089535,3.3899197733803e-94,1.31365091245009e-93
"ENSG00000020256","ZFP64","ZFP64 zinc finger protein ","protein_coding",1.70022528466528,5.06565775021277,1771.07066296482,9.80348865053126e-185,1.83388896782146e-183
"ENSG00000020633","RUNX3","RUNX family transcription factor 3 ","protein_coding",5.01685788847676,5.094026406771,739.776762748856,4.18691643430686e-108,2.00760134220226e-107
"ENSG00000021300","PLEKHB1","pleckstrin homology domain containing B1 ","protein_coding",4.18609312875497,5.89005143441231,1099.94465818032,5.09066573534673e-140,4.09184984664812e-139
"ENSG00000021355","SERPINB1","serpin family B member 1 ","protein_coding",1.37390826316418,6.21733332776368,365.023579092859,1.82966689228584e-64,4.69610155318696e-64
"ENSG00000021762","OSBPL5","oxysterol binding protein like 5 ","protein_coding",-1.14357518562066,4.95463743447951,480.243624954298,1.86754032924091e-79,5.8414877095301e-79
"ENSG00000022267","FHL1","four and a half LIM domains 1 ","protein_coding",-1.84751545405442,6.56869197942621,370.06340395315,3.72191181079165e-65,9.64563111238628e-65
"ENSG00000022556","NLRP2","NLR family pyrin domain containing 2 ","protein_coding",5.76979502776757,5.25043959821284,409.218725561422,2.32286003841882e-70,6.41950805705769e-70
"ENSG00000022567","SLC45A4","solute carrier family 45 member 4 ","protein_coding",2.05888764736989,5.82508640289302,836.240733835061,1.86311009529024e-117,1.04502483693772e-116
"ENSG00000023171","GRAMD1B","GRAM domain containing 1B ","protein_coding",-1.63049010786458,4.99512902860384,343.246590820493,1.96054147457995e-61,4.82563899518961e-61
"ENSG00000023318","ERP44","endoplasmic reticulum protein 44 ","protein_coding",1.12894505096846,6.56718091590442,658.7038510449,7.88950649838896e-100,3.35420459276253e-99
"ENSG00000023330","ALAS1","5'-aminolevulinate synthase 1 ","protein_coding",1.274167501162,5.81593190357689,672.126672300358,3.03007635402339e-101,1.3122435298663e-100
"ENSG00000023445","BIRC3","baculoviral IAP repeat containing 3 ","protein_coding",1.74830422065885,4.52076164878096,187.109153376502,1.85410116367075e-37,3.42039871433319e-37
"ENSG00000023516","AKAP11","A-kinase anchoring protein 11 ","protein_coding",-1.09771463456148,5.71694611393883,791.811402710366,2.96139497427016e-113,1.54494506372283e-112
"ENSG00000023697","DERA","deoxyribose-phosphate aldolase ","protein_coding",2.1879477713887,5.10391022169025,1053.79624991241,2.4485714591591e-136,1.85432299146833e-135
"ENSG00000023839","ABCC2","ATP binding cassette subfamily C member 2 ","protein_coding",-1.33195420500339,0.241705467970718,275.471928161944,1.85237463988344e-51,4.05372292811928e-51
"ENSG00000023892","DEF6","DEF6 guanine nucleotide exchange factor ","protein_coding",1.25419847190067,3.65993637312969,422.034363948143,4.36276522099522e-72,1.23678941631992e-71
"ENSG00000023909","GCLM","glutamate-cysteine ligase modifier subunit ","protein_coding",1.77381326290277,4.7775987251495,764.080497312638,1.45550150461442e-110,7.27952905293963e-110
"ENSG00000024422","EHD2","EH domain containing 2 ","protein_coding",-1.11852539276482,7.0619190366729,201.682364813298,6.92375612918076e-40,1.31865375227713e-39
"ENSG00000024526","DEPDC1","DEP domain containing 1 ","protein_coding",6.13291579991688,4.0084455738599,1762.1993978304,5.45780522905803e-184,1.00273248111418e-182
"ENSG00000025039","RRAGD","Ras related GTP binding D ","protein_coding",1.98677365139179,4.10140427458807,437.343155852917,4.60612774735663e-74,1.34196327008343e-73
"ENSG00000025708","TYMP","thymidine phosphorylase ","protein_coding",2.84006024706322,5.5144708763353,501.404103614238,4.90315677608732e-82,1.59244803162935e-81
"ENSG00000025772","TOMM34","translocase of outer mitochondrial membrane 34 ","protein_coding",1.29343091902318,6.46158565076248,620.284907191275,1.07724521003421e-95,4.28163355555538e-95
"ENSG00000025796","SEC63","SEC63 homolog, protein translocation regulator ","protein_coding",-1.04940237032385,6.84537482658256,687.187952068412,8.1357393627996e-103,3.59801012532286e-102
