"gene_id","cluster","betweenness","degree_centrality"
"S100A8","1",2935,6
"SDC1","1",5045,6
"SHISA8","1",7785,6
"SMARCA5","1",30180,6
"SNRPD1","1",26993,6
"SNRPE","1",11033,6
"SPTLC1","1",13566,6
"STIP1","1",10619,6
"STMN1","1",8145,6
"STX3","1",5440,6
"STXBP5L","1",14410,6
"SURF4","1",5512,6
"TERT","1",24311,6
"TIMM23","1",39364,6
"TMED3","1",2338,6
"TNFRSF12A","1",5498,6
"TRAM1","1",10737,6
"TREM2","1",11807,6
"TRIM36","1",8144,6
"TRIM37","1",4910,6
"TUBA1C","1",13346,6
"TUBA3D","1",0,6
"TYROBP","1",8093,6
"UBL4A","1",24187,6
"UCHL5","1",18976,6
"USP1","1",221,6
"VDAC1","1",10357,6
"WNT5A","1",114874,6
"XCL1","1",33,6
"ACKR2","1",110,5
"ACTBL2","1",3181,5
"ACTL6A","1",11978,5
"ACTR3","1",1144,5
"ANK3","1",23608,5
"APOH","1",2711,5
"ARF6","1",10855,5
"ATP2A2","1",7969,5
"B3GNT3","1",13567,5
"BIRC5","1",8145,5
"BMPR1B","1",53502,5
"BYSL","1",15946,5
"C1orf198","1",13572,5
"CA9","1",15949,5
"CACNA1B","1",10437,5
"CASP6","1",8152,5
"CBX4","1",34698,5
"CBX8","1",0,5
"CCL17","1",1977,5
"CCL4","1",5507,5
"CCNA2","1",15363,5
"CCNB2","1",16992,5
"CD27","1",16683,5
"CD2AP","1",2716,5
"CD79A","1",2716,5
"CD86","1",5431,5
"CDC25A","1",24538,5
"CDC6","1",13555,5
"CDK12","1",8145,5
"CDKN2A","1",4458,5
"CENPE","1",9760,5
"CENPH","1",0,5
"CFAP45","1",92,5
"CHRNA1","1",12213,5
"CLDN1","1",43237,5
"CLDN2","1",6485,5
"CLDN7","1",742,5
"CLP1","1",41980,5
"COL10A1","1",2716,5
"COL12A1","1",8178,5
"COL22A1","1",0,5
"COL3A1","1",39688,5
"COLEC10","1",37,5
"COP1","1",21689,5
"CRNKL1","1",5525,5
"CYFIP2","1",17314,5
"CYP2B7P","1",8184,5
"DAG1","1",1411,5
"DCLRE1B","1",0,5
"DCUN1D5","1",28577,5
"DNAJC5B","1",2,5
"EPHA8","1",6386,5
"ESRP2","1",0,5
"F7","1",48,5
"FAM131B","1",0,5
"FAM167A","1",18916,5
"FGF13","1",2718,5
"FOLH1","1",8146,5
"FTSJ3","1",5432,5
"GATA3","1",9058,5
"GDI2","1",6600,5
"GID8","1",13567,5
"GRIP1","1",5455,5
"HAT1","1",5474,5
"HLA-A","1",24987,5
"HLA-DOA","1",36,5
"HMMR","1",8871,5
"IFI44L","1",8036,5
"IFIH1","1",8164,5
"JARID2","1",8141,5
"KCNJ6","1",21946,5
"KCNQ5","1",0,5
"KIAA1549","1",0,5
"KIF21A","1",14259,5
"KIF23","1",5430,5
"KIF3C","1",16155,5
"KIF4A","1",588853,5
"KIF5C","1",5430,5
"KIFC1","1",21610,5
"KRT19","1",16224,5
"KRT32","1",0,5
"LAMTOR2","1",5443,5
"LPAR5","1",16855,5
"LRPPRC","1",10843,5
"MAGT1","1",2721,5
"MARK2","1",8144,5
"MCM7","1",2716,5
"MKI67","1",117609,5
"MRPL13","1",6558,5
"MRPL3","1",13670,5
"MRPL58","1",1450,5
"MTA3","1",5433,5
"MTRES1","1",0,5
"MYCN","1",23543,5
"MYO6","1",35,5
"NDUFA3","1",10697,5
"NDUFA6","1",5472,5
"NDUFB3","1",0,5
"NDUFB9","1",65251,5
"NEK2","1",12637,5
"NOL11","1",2980,5
"NUP93","1",10820,5
"PCDHA4","1",10853,5
"PDIA6","1",13522,5
"PFDN2","1",79340,5
"PFDN6","1",16538,5
"PIK3CG","1",368,5
"PKM","1",24073,5
"PLXNB2","1",10858,5
"POLR2D","1",24196,5
"POLR3K","1",3757,5
"POMK","1",27151,5
"POP4","1",0,5
"PPFIA3","1",10914,5
"PPM1G","1",0,5
"PRDX2","1",10808,5
"PROC","1",155,5
"PTGES3","1",35297,5
"PTPN3","1",0,5
"RAB11A","1",18383,5
"RAB3A","1",54742,5
"RAB3IP","1",18866,5
"RAD51AP1","1",119,5
"RASGRF1","1",18645,5
"RCC1","1",139,5
"RHOH","1",39741,5
"RND1","1",43371,5
"RPL39L","1",9,5
"RPP40","1",0,5
"RRM2","1",2718,5
"S100A9","1",3429,5
"SEC61A1","1",2807,5
"SLC9A1","1",10952,5
"SMARCC1","1",11282,5
"SMC1A","1",1870,5
"SMC1B","1",0,5
"SNRPG","1",0,5
"SP110","1",6280,5
"SPAG5","1",13808,5
"SPRR3","1",3023,5
"SPTLC2","1",1358,5
"SPTLC3","1",2716,5
"SPTSSB","1",0,5
"SRP54","1",205,5
"STX6","1",8138,5
"SYCE3","1",0,5
"SYCP1","1",0,5
"SYT1","1",8170,5
"TAX1BP1","1",7810,5
"TBCC","1",2716,5
"TCF20","1",5431,5
"TCF3","1",16278,5
"TFAM","1",5445,5
"TGFBR1","1",3854,5
"TMED9","1",0,5
"TMEM254","1",21274,5
"TMPO","1",2733,5
"TNFRSF9","1",11410,5
"TNFSF11","1",0,5
"TRAC","1",2697,5
"TRAF3IP3","1",5452,5
"TXN","1",13567,5
"UBE2C","1",7217,5
"UBE2L3","1",8145,5
"UTP23","1",7863,5
"VCAN","1",10580,5
"VMA21","1",8144,5
"VPS35","1",10858,5
"WDR3","1",3179,5
"AATF","1",30106,4
"AGPAT3","1",12,4
"AGRN","1",5665,4
"ALYREF","1",116,4
"AMBP","1",8142,4
"ARHGAP35","1",3955,4
"ARNT2","1",5431,4
"ARPC5","1",1927,4
"ATP5F1C","1",5703,4
"B4GALT1","1",10857,4
"B4GALT3","1",18988,4
"BAK1","1",16560,4
"BAZ1B","1",0,4
"BLNK","1",0,4
"BUB1","1",2716,4
"BUB3","1",0,4
"CACNA1E","1",0,4
"CACNG1","1",10833,4
"CAMK2B","1",8,4
"CATSPER1","1",2727,4
"CCL4L2","1",6659,4
"CCL8","1",0,4
"CCNO","1",16269,4
"CD1B","1",55,4
"CD22","1",0,4
"CD37","1",4404,4
"CD80","1",2716,4
"CD8A","1",30062,4
"CDC20","1",3156,4
"CDC45","1",8324,4
"CDC7","1",2716,4
"CDK5","1",13569,4
"CDK8","1",5431,4
"CDT1","1",9779,4
"CEP85","1",5431,4
"CHRM1","1",8913,4
"CIAO1","1",8141,4
"CKAP5","1",0,4
"CLDN3","1",5373,4
"CLDN4","1",4,4
"CNGB1","1",13518,4
"COIL","1",3357,4
"COL1A2","1",69823,4
"COL8A1","1",10862,4
"COMP","1",8253,4
"COPA","1",2716,4
"COPG1","1",2759,4
"CSE1L","1",5431,4
"CSTF2","1",5431,4
"CXCR3","1",0,4
"DCLRE1A","1",10707,4
"DDOST","1",79055,4
"DEPDC1B","1",45991,4
"DHCR24","1",8144,4
"DIAPH3","1",4788,4
"DKC1","1",178,4
"DKK1","1",5431,4
"DPY30","1",4979,4
"ECT2","1",2710,4
"EEF1A2","1",10856,4
"EIF4E2","1",7820,4
"ELAVL2","1",5431,4
"ELOB","1",10531,4
"ENKUR","1",0,4
"EPGN","1",0,4
"EPN3","1",0,4
"ERCC4","1",4956,4
"ERH","1",5406,4
"ERVFRD-1","1",5434,4
"EVPL","1",0,4
"EXOSC4","1",2712,4
"F12","1",0,4
"F2R","1",2731,4
"F2RL2","1",31244,4
"G3BP2","1",0,4
"GABRQ","1",5430,4
"GALNT1","1",0,4
"GANAB","1",5386,4
"GART","1",10857,4
"GBA1","1",14576,4
"GEMIN6","1",0,4
"GK","1",328,4
"GOT2","1",16825,4
"GPC4","1",2716,4
"GRIN1","1",4136,4
"GTF3C1","1",6422,4
"GTF3C4","1",35,4
"GTF3C6","1",7,4
"H2AC6","1",15,4
"H2AZ2","1",0,4
"H4C14","1",8146,4
"H4C9","1",12,4
"HAX1","1",1337,4
"HLA-G","1",2713,4
"HMGA1","1",0,4
"HMOX1","1",10873,4
"HOMER1","1",12657,4
"HSD17B10","1",13816,4
"HSPA6","1",41,4
"IDH1","1",6168,4
"IFIT3","1",2716,4
"IGF2BP3","1",10656,4
"IGHV1-3","1",0,4
"IGHV3-15","1",0,4
"IKBKE","1",10827,4
"IMMT","1",3721,4
"ITGA2","1",305,4
"JCHAIN","1",13868,4
"KAT7","1",5431,4
"KBTBD8","1",25902,4
"KCNJ3","1",40674,4
"KCNJ5","1",0,4
"KIF18A","1",0,4
"KIF1A","1",0,4
"KIF20B","1",0,4
"KITLG","1",2716,4
"KLHL11","1",0,4
"KRT24","1",0,4
"LEF1","1",8073,4
"LGALS9","1",2785,4
"LGALS9C","1",29537,4
"LILRB1","1",5430,4
"LMAN2","1",132,4
"LRR1","1",0,4
"LRRC59","1",14313,4
"MAD2L1","1",8144,4
"MARVELD2","1",5431,4
"MBOAT7","1",3589,4
"MCHR1","1",2716,4
"MCM2","1",896,4
"MCM4","1",7,4
"MCMDC2","1",5456,4
"MRPL24","1",1118,4
"MRPL45","1",2577,4
"MRPL47","1",3955,4
"MRPL48","1",11975,4
"MSH6","1",0,4
"MUC16","1",3288,4
"MX1","1",2714,4
"MYBL2","1",5430,4
"MYO3B","1",8078,4
"MYOM2","1",11111,4
"MZB1","1",0,4
"NCS1","1",2729,4
"NDC80","1",20576,4
"NDUFA8","1",10801,4
"NDUFB5","1",2716,4
"NECTIN2","1",82218,4
"NOLC1","1",5430,4
"NSMCE2","1",0,4
"NTAQ1","1",2812,4
"NUP155","1",5431,4
"NUP50","1",8124,4
"ORM1","1",21457,4
"ORMDL3","1",0,4
"PABPC3","1",2148,4
"PCSK9","1",8142,4
"PERP","1",9842,4
"PHGDH","1",7,4
"PI3","1",6029,4
"PIPOX","1",8141,4
"POLB","1",2716,4
"PPIL1","1",8160,4
"PPP4R3B","1",16205,4
"PRDX1","1",0,4
"PSMA4","1",0,4
"PSMD11","1",779,4
"PSMD14","1",6660,4
"PTTG1","1",0,4
"RABIF","1",36759,4
"RAE1","1",25864,4
"RAN","1",5431,4
"RASSF5","1",5877,4
"RASSF7","1",12477,4
"RHOD","1",18690,4
"RIGI","1",7610,4
"RPGRIP1L","1",0,4
"RPN1","1",172,4
"RPS6KA1","1",0,4
"SEPTIN6","1",2720,4
"SERP1","1",5431,4
"SF3B6","1",1005,4
"SFN","1",10852,4
"SFXN1","1",2668,4
"SH3BP4","1",2565,4
"SHISA9","1",6491,4
"SKAP1","1",5991,4
"SMAD1","1",2716,4
"SMC4","1",678,4
"SMG7","1",3159,4
"SND1","1",0,4
"SNRNP25","1",0,4
"SPN","1",8146,4
"SPRR1A","1",350,4
"SPRR1B","1",0,4
"SPTBN2","1",13566,4
"SPTSSA","1",4072,4
"SREBF2","1",3931,4
"SRPK3","1",2716,4
"STAG3","1",0,4
"STX19","1",1361,4
"SUV39H1","1",14173,4
"TAPBP","1",213,4
"TCHH","1",0,4
"TFAP2C","1",5430,4
"TGFB2","1",6549,4
"TIMM17B","1",3771,4
"TINCR","1",5431,4
"TJP3","1",370,4
"TMIGD2","1",24298,4
"TNC","1",2821,4
"TNFSF4","1",8164,4
"TOMM22","1",6601,4
"TP53RK","1",2088,4
"TRAF4","1",13499,4
"TRIP13","1",8145,4
"TUBA4A","1",0,4
"TXNRD1","1",10816,4
"UBE2A","1",0,4
"UBE2J1","1",2733,4
"UHRF1","1",19130,4
"UNC13A","1",15987,4
"URI1","1",15884,4
"UTP18","1",311,4
"VANGL1","1",71767,4
"VRK1","1",13503,4
"WIPF2","1",3,4
"WNT2","1",5411,4
"WNT3A","1",5431,4
"ZWINT","1",5431,4
"ABCC4","1",37409,3
"ACAN","1",2716,3
"ACOT4","1",5430,3
"ADAR","1",2716,3
"ADNP","1",43756,3
"AFTPH","1",0,3
"AGPAT5","1",0,3
"AIFM1","1",23,3
"AKAP5","1",2728,3
"AMOT","1",15425,3
"ARFGEF1","1",10382,3
"ARL1","1",2746,3
"ARL6IP1","1",0,3
"ATP5F1E","1",2716,3
"ATP6AP2","1",13712,3
"ATP6V0B","1",8022,3
"ATP6V0D2","1",70,3
"ATP6V1G1","1",2822,3
"B3GNT2","1",2716,3
"BAIAP2L1","1",153,3
"BCAS4","1",5430,3
"BCL2A1","1",2731,3
"BCL9","1",8142,3
"BLVRB","1",6485,3
"BORCS5","1",8142,3
"BPNT2","1",13560,3
"BRCC3","1",6222,3
"C1QA","1",0,3
"C1QB","1",0,3
"C1QC","1",0,3
"CACNG6","1",0,3
"CAMK4","1",2213,3
"CAMP","1",2716,3
"CAP1","1",8480,3
"CARD9","1",10796,3
"CARMIL1","1",183,3
"CARTPT","2",5,3
"CASK","1",2726,3
"CATSPERB","1",0,3
"CCDC117","1",1505,3
"CCL20","1",10859,3
"CCL3L3","1",0,3
"CCL5","1",6559,3
"CCL7","1",1460,3
"CCNE2","1",25178,3
"CCR5","1",8144,3
"CCR8","1",0,3
"CD19","1",2716,3
"CD226","1",11014,3
"CD276","1",2716,3
"CD52","1",8,3
"CD6","1",5430,3
"CD70","1",5476,3
"CD82","1",8210,3
"CDCA7","1",366,3
"CDH10","1",3592,3
"CDH3","1",51,3
"CDR2","1",2716,3
"CDR2L","1",8142,3
"CDYL2","1",0,3
"CENPU","1",18,3
"CEP78","1",0,3
"CERS6","1",2280,3
"CFAP90","1",2716,3
"CHAMP1","1",0,3
"CHCHD2","1",8168,3
"CHEK2","1",5430,3
"CHMP4C","1",8143,3
"CHRNA5","1",16266,3
"CIAPIN1","1",5431,3
"CKAP2","1",2715,3
"CKAP4","1",4030,3
"CKS1B","1",6578,3
"CLNS1A","1",5431,3
"CNOT11","1",2719,3
"CNOT6","1",8133,3
"CNTN2","1",8144,3
"COL1A1","1",2707,3
"COPB2","1",749,3
"COQ2","1",0,3
"CPLX2","1",0,3
"CPSF3","1",0,3
"CRABP1","1",0,3
"CREB3L1","15",3,3
"CTNNA2","1",724,3
"CTNND2","1",2885,3
"CTPS1","1",5429,3
"CXCL10","1",1433,3
"CXCL13","1",2843,3
"CXCL8","1",2716,3
"CXCL9","1",10,3
"CYP2A6","1",13459,3
"DBF4","1",0,3
"DCAF13","1",0,3
"DCLRE1C","1",0,3
"DDX52","1",0,3
"DHX32","1",2716,3
"DLGAP5","1",1,3
"DNAAF2","1",5416,3
"DNAAF5","1",5430,3
"DNAH14","1",8144,3
"DNAJA4","1",2716,3
"DNAJC15","1",5507,3
"DNMT3A","1",0,3
"DSP","1",2209,3
"E2F3","1",2716,3
"E2F7","1",2716,3
"EFNA4","1",4,3
"EIF2AK1","1",0,3
"EME1","1",0,3
"EPHB2","1",2672,3
"EPHB3","1",2712,3
"EPPK1","1",0,3
"EPRS1","1",0,3
"EXOSC5","1",3,3
"EZHIP","1",0,3
"FAM98A","1",36,3
"FBXO15","1",5431,3
"FBXO45","1",13300,3
"FCHO1","1",0,3
"FDFT1","1",2721,3
"FGA","1",0,3
"FGG","1",45,3
"FLAD1","1",5430,3
"FLRT3","1",2716,3
"FOXP3","1",2717,3
"G6PD","1",2716,3
"GABRG3","1",2716,3
"GATA5","1",0,3
"GGH","1",5431,3
"GJB1","1",10855,3
"GJB3","1",5431,3
