"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000373489",,"0.315",,"0.52","0.329"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000449404","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000449404",,"0.405",,"0.647","0.432"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000338934","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000338934",,"0.457",,"0.771","0.597"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000259607","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000259607",,,,"0.507","0.507"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000355865","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000355865","0.5",,,"0.499",
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000367459","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000367459","0.4",,,"0.4",
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000327145","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000327145",,"0.048",,"0.405","0.401"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000376197","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000376197","0.4",,,"0.4",
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000285379","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000285379",,,,"0.449","0.449"
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000379287","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000379287",,"0.901",,"0.901",
"ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000385834","false","ppp","9606.ENSP00000003084 (ppp) 9606.ENSP00000385834","0.4","0.057",,"0.41",
"ppp","9606.ENSP00000005286 (ppp) 9606.ENSP00000322323","false","ppp","9606.ENSP00000005286 (ppp) 9606.ENSP00000322323","0.5",,,"0.499",
"ppp","9606.ENSP00000005587 (ppp) 9606.ENSP00000478763","false","ppp","9606.ENSP00000005587 (ppp) 9606.ENSP00000478763","0.5",,,"0.637","0.304"
"ppp","9606.ENSP00000005587 (ppp) 9606.ENSP00000346671","false","ppp","9606.ENSP00000005587 (ppp) 9606.ENSP00000346671",,"0.457",,"0.457",
"ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000252252","false","ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000252252",,,,"0.404","0.404"
"ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000379287","false","ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000379287",,,,"0.614","0.614"
"ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000248553","false","ppp","9606.ENSP00000004982 (ppp) 9606.ENSP00000248553",,"0.39",,"0.832","0.736"
"ppp","9606.ENSP00000005178 (ppp) 9606.ENSP00000420270","false","ppp","9606.ENSP00000005178 (ppp) 9606.ENSP00000420270",,"0.418",,"0.449","0.093"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000334448",,"0.8",,"0.8",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000311035","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000311035",,,,"0.934","0.935"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000452786","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000452786",,"0.549",,"0.549",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000326432","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000326432","0.65",,,"0.762","0.349"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000365272","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000365272",,,,"0.408","0.409"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564",,,,"0.406","0.406"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135",,,,"0.746","0.746"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000379110","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000379110",,,,"0.568","0.568"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901",,,,"0.56","0.56"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000319635","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000319635","0.65",,,"0.823","0.517"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260",,"0.8",,"0.8",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","0.9","0.618",,"0.999","0.983"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733",,,,"0.412","0.413"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234",,,,"0.957","0.957"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000252723","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000252723",,,,"0.526","0.526"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498",,,,"0.937","0.937"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000420298","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000420298",,,,"0.524","0.524"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832",,,,"0.408","0.409"
"ppp","9606.ENSP00000014930 (ppp) 9606.ENSP00000366109","false","ppp","9606.ENSP00000014930 (ppp) 9606.ENSP00000366109","0.4",,,"0.4",
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000409126","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000409126",,,,"0.921","0.921"
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000334448",,"0.803",,"0.802",
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000356213","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000356213",,"0.081",,"0.674","0.66"
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000176195","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000176195","0.9","0.926",,"0.999","0.952"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000349486","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000349486",,,,"0.611","0.611"
"ppp","9606.ENSP00000020945 (ppp) 9606.ENSP00000258149","false","ppp","9606.ENSP00000020945 (ppp) 9606.ENSP00000258149",,"0.457",,"0.483","0.088"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000371689","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000371689","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000296526","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000296526",,,,"0.679","0.679"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262150","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262150","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000275493","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000275493",,,,"0.572","0.572"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000497290","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000497290","0.54",,,"0.749","0.478"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000164024","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000164024",,,,"0.48","0.48"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000366109","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000366109",,,,"0.598","0.598"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000360683","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000360683",,,,"0.815","0.815"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000437790","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000437790","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000334928","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000334928",,,,"0.506","0.506"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000462701","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000462701","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000289746","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000289746","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000219022","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000219022",,,,"0.775","0.775"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262738","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262738",,,,"0.502","0.502"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000224721","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000224721","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000457421","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000457421",,,,"0.982","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269571","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269571",,,,"0.473","0.473"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268613","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000268613","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000381058","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000381058","0.54",,,"0.54",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000352414","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000352414",,,,"0.84","0.84"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000399324","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000399324",,,,"0.894","0.894"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000228251","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000228251",,,,"0.982","0.982"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000261769","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000261769","0.54",,,"0.54",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000222390","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000222390",,,,"0.704","0.704"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267101","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267101","0.9",,,"0.9",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000484928","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000484928","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000307134","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000307134",,"0.042",,"0.968","0.968"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000275493","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000275493","0.9","0.457",,"0.998","0.975"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000371790","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000371790",,,,"0.894","0.894"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498",,"0.236",,"0.637","0.545"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000317272","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000317272","0.9","0.292",,"0.976","0.695"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000351807","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000351807",,"0.292",,"0.975","0.967"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000216367","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000216367","0.5",,,"0.499",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262717","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000262717","0.54",,,"0.54",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000347379","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000347379",,,,"0.851","0.851"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000313171","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000313171",,"0.364",,"0.985","0.978"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322570","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322570","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000376272","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000376272","0.9","0.991",,"0.999","0.988"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000496832","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000496832","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000239690","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000239690",,"0.619",,"0.619",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000260947","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000260947","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363089","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363089","0.9",,,"0.985","0.861"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839",,"0.292",,"0.986","0.982"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000497069","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000497069",,,,"0.43","0.43"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077",,,,"0.784","0.784"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000356954","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000356954",,,,"0.822","0.822"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041",,,,"0.837","0.837"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363827","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363827",,,,"0.876","0.876"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848",,"0.292",,"0.856","0.806"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227",,,,"0.422","0.422"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843",,,,"0.893","0.893"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000269571","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000269571","0.9",,,"0.938","0.408"
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269141","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000269141","0.54",,,"0.54",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","0.9","0.046",,"0.969","0.707"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000226218","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000226218",,,,"0.863","0.863"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000310356","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000310356","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000317039","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000317039","0.5",,,"0.499",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000264012","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000264012","0.54",,,"0.54",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000350491","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000350491","0.5",,,"0.499",
"ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000027335 (ppp) 9606.ENSP00000385477",,,,"0.758","0.758"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000351185","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000351185","0.5",,,"0.499",
"ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000444271","false","ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000444271",,"0.405",,"0.405",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000368458","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000368458","0.5","0.986",,"0.995","0.351"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000263274","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000263274","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000259008","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000259008","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000287156","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000287156","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000418960","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000418960","0.5","0.164",,"0.739","0.427"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322180","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322180","0.9","0.667",,"0.996","0.895"
"ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000383690","false","ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000383690",,"0.405",,"0.405",
"ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000385035","false","ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000385035",,"0.405",,"0.405",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000369411","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000369411","0.9","0.984",,"0.999","0.988"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","0.65",,,"0.668","0.093"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382783","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382783","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000347379","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000347379","0.65",,,"0.876","0.661"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000265465","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000265465","0.5","0.19",,"0.577",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000296387","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000296387","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355958","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355958","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000347232","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000347232","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","0.65",,,"0.758","0.338"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355506","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355506","0.5",,,"0.543","0.125"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000305480","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000305480","0.5",,,"0.623","0.278"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000311368","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000311368","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000223129","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000223129","0.5","0.233",,"0.6",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","0.65",,,"0.675","0.11"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000408295","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000408295","0.9","0.99",,"0.999","0.988"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000262315","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000262315","0.9","0.616",,"0.999","0.979"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000445831","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000445831",,,,"0.408","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000289316","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000289316","0.5",,,"0.691","0.409"
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000352252","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000352252","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000479598","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000479598","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000367022","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000367022","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000296417","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000296417","0.5",,,"0.499",
"ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000358151","false","ppp","9606.ENSP00000159111 (ppp) 9606.ENSP00000358151","0.5",,,"0.499",
