"gene_id","cluster","betweenness","degree_centrality"
"CCNE2","2",1634,4
"CCNO","2",752,4
"CCR8","2",2262,4
"CDC20","2",150,4
"CDK5","2",1503,4
"CENPE","2",2999,4
"CFAP45","2",0,4
"CFAP77","2",3029,4
"CKS1B","2",3934,4
"CTTN","2",3001,4
"CXCL10","2",1162,4
"CXCL11","2",5598,4
"DLGAP5","2",1987,4
"DTL","2",1604,4
"EEF1A2","2",24268,4
"EME1","2",0,4
"ESPN","2",6368,4
"EXO1","2",1,4
"FGB","2",4909,4
"FGL1","2",6845,4
"GNG13","2",1498,4
"GRIA2","2",3789,4
"GRIN2C","2",7271,4
"H3C6","2",751,4
"IFIT3","2",2148,4
"KCNJ10","2",2,4
"KRT18","2",1502,4
"MACROH2A1","2",1779,4
"MCM10","2",2240,4
"MKI67","2",513,4
"MRPL58","2",5225,4
"NDUFB9","2",5236,4
"NEK2","2",0,4
"NME2","2",1116,4
"NSF","2",2510,4
"OAS2","2",2936,4
"OCLN","2",761,4
"PKMYT1","2",6434,4
"PPP2R2C","2",2253,4
"PROC","2",386,4
"PRTN3","2",1983,4
"PTTG1","2",1190,4
"RET","2",3041,4
"RIMS1","2",13556,4
"SPAG1","2",7303,4
"SPAG5","2",3004,4
"SYN1","2",931,4
"TPD52","2",1672,4
"TPRN","2",972,4
"TRIM37","2",12229,4
"TUBA3D","2",3715,4
"TUBA3E","2",577,4
"TUBAL3","2",11192,4
"UHRF1","2",752,4
"AFF3","2",1503,3
"AGT","2",1503,3
"AMBP","2",525,3
"ASPM","2",752,3
"BAIAP2","2",2252,3
"BCL9","2",0,3
"BCRP2","2",3568,3
"BIRC5","2",752,3
"BSN","2",12453,3
"CA9","10",2,3
"CACNA1H","2",4426,3
"CACNA2D2","2",6337,3
"CACNG4","2",1719,3
"CCDC74A","2",1475,3
"CCNB3","2",336,3
"CD80","2",2252,3
"CDC45","2",2252,3
"CDC7","2",256,3
"CDCA2","2",1801,3
"CDKN2A","2",752,3
"CDT1","2",753,3
"CENPF","2",1242,3
"CGN","2",56,3
"CHRNA1","12",2,3
"COL10A1","2",1503,3
"COLEC10","2",0,3
"COMP","2",1503,3
"COX6C","2",2250,3
"DCAF10","2",3004,3
"DCAF13","2",3433,3
"DNMT3B","2",752,3
"DSN1","2",2512,3
"E2F7","2",1503,3
"ECT2","2",12,3
"ENKUR","2",383,3
"EPHA10","23",5,3
"ERBB3","2",3702,3
"EXOC2","2",2999,3
"EXOSC4","2",0,3
"F7","2",0,3
"FEN1","2",752,3
"GNG4","2",749,3
"GRIA1","2",307,3
"H1-2","2",752,3
"H2BC18","2",28,3
"H4C14","2",0,3
"H4C9","2",0,3
"HOXB5","2",1502,3
"IL24","2",1502,3
"ITGA2B","2",1532,3
"KASH5","2",1503,3
"KCNJ3","2",1,3
"KCNK15","35",1,3
"KCNK6","35",0,3
"KIF4A","2",14381,3
"LAG3","2",3744,3
"LAMTOR2","5",5,3
"LEF1","2",1315,3
"LGI1","2",907,3
"LIN9","2",1503,3
"LMNB1","2",752,3
"LPCAT1","37",3,3
"LRRC46","2",1522,3
"MISP","2",426,3
"MRPL24","2",0,3
"MRPS23","2",0,3
"MRPS30","2",2991,3
"MRPS34","2",0,3
"MUC5B","2",1883,3
"MUC6","2",782,3
"MYO3B","2",672,3
"NECTIN2","2",5228,3
"NME3","2",229,3
"NME4","2",0,3
"NTAQ1","2",1503,3
"OAS1","2",2543,3
"PAX2","2",3782,3
"PLK4","2",1505,3
"PPP1R42","2",36,3
"PSMB3","2",752,3
"PYCARD","42",3,3
"PYDC1","42",0,3
"RAB3IP","2",1503,3
"RGS11","2",752,3
"ROBO2","2",2999,3
"SCGN","2",3752,3
"SERPINC1","2",2453,3
"SHISA9","2",5426,3
"SIAH2","2",14498,3
"SLIT1","2",4487,3
"SMC4","2",46421,3
"STMN1","2",1503,3
"SYP","2",13196,3
"TFF1","2",1503,3
"TIMM17B","39",2,3
"TJP3","2",1494,3
"TTK","2",752,3
"TUBA1C","2",267,3
"TUBB3","2",752,3
"TYMS","2",752,3
"UBE2L6","2",15107,3
"UTP18","2",752,3
"VTN","2",775,3
"WDHD1","2",962,3
"WDR90","2",3122,3
"ZWINT","2",1503,3
"AKAP5","2",1502,2
"ALDOA","2",752,2
"ALYREF","2",556,2
"APOO","2",752,2
"ASIC2","2",752,2
"ATP6V1G2","5",3,2
"AZU1","2",1224,2
"BMP8B","7",1,2
"BMPR1B","2",1502,2
"BRF2","2",752,2
"C15orf48","2",751,2
"CA12","10",0,2
"CA14","10",0,2
"CA2","11",1,2
"CACNA1D","2",1502,2
"CACNA1I","2",2250,2
"CACNB3","2",7053,2
"CACNG1","2",114,2
"CAMP","2",1564,2
"CBX8","2",0,2
"CCL11","2",759,2
"CCNP","2",1464,2
"CDC20B","2",0,2
"CDC25A","2",60,2
"CDC25C","2",752,2
"CDC6","2",752,2
"CEP85","2",752,2
"CERS2","2",1502,2
"CFAP90","2",33,2
"CHAF1B","2",0,2
"CHRNA6","12",0,2
"CHRNA9","12",1,2
"CMPK2","13",1,2
"CNIH2","2",0,2
"CNIH4","2",122,2
"COA6","2",0,2
"COL22A1","2",2250,2
"COL2A1","2",752,2
"CRB3","2",1502,2
"CREB3L1","14",1,2
"CSE1L","2",1502,2
"CST4","2",752,2
"CYC1","2",1,2
"CYP2B7P","17",2,2
"DBF4","2",364,2
"DCD","2",0,2
"DDX39A","2",5960,2
"DIAPH3","2",335,2
"DNAI1","21",1,2
"DNAJA4","2",752,2
"DNAJC5B","2",752,2
"EPHA6","23",3,2
"EPO","2",752,2
"FAAP24","2",0,2
"FADD","2",751,2
"FAM83D","2",0,2
"FANCA","2",0,2
"FANCB","2",0,2
"FANCF","2",0,2
"FBXO45","2",14660,2
"FBXO5","2",1012,2
"FGFR3","2",1502,2
"FGG","2",0,2
"FLAD1","26",1,2
"GABRB3","2",0,2
"GABRD","2",0,2
"GINS2","2",32,2
"GINS4","2",0,2
"GJA3","2",741,2
"GJB2","2",0,2
"H1-3","2",0,2
"H2BC6","2",2250,2
"H2BC8","2",752,2
"HCN2","30",0,2
"HCN3","30",0,2
"HCN4","30",0,2
"HELZ2","2",0,2
"HMMR","2",0,2
"HOXB6","2",0,2
"HOXC4","2",0,2
"HPX","2",752,2
"HSD17B6","32",1,2
"HSPB1","2",0,2
"HSPE1","2",0,2
"IGF2BP1","2",1502,2
"IGFBP5","2",752,2
"IL19","2",0,2
"IL20","2",0,2
"INSM1","2",752,2
"JPH1","2",752,2
"KCNJ6","2",0,2
"KCNK1","35",0,2
"KCNK9","35",0,2
"KLK4","2",6052,2
"KRT19","2",0,2
"KRT37","2",0,2
"LLGL2","2",752,2
"LMX1B","2",2996,2
"LRFN2","2",752,2
"LRP8","19",1,2
"MAG","2",752,2
"MORF4L2","2",0,2
"MSI2","2",752,2
"MSMB","2",0,2
"MX1","2",3427,2
"MZT2A","2",603,2
"NAXE","2",1,2
"NCAPG2","2",0,2
"NDC80","2",1135,2
"NDUFAF6","2",752,2
"NHERF1","2",752,2
"NLK","2",752,2
"NLRP12","42",0,2
"NLRP6","42",0,2
"NOD2","2",752,2
"NOX1","2",752,2
"NPNT","17",2,2
"NRCAM","2",752,2
"NUF2","2",752,2
"OAS3","2",248,2
"OASL","2",752,2
"ORC6","2",0,2
"ORM1","2",0,2
"PARP9","2",5960,2
"PBK","2",0,2
"PBX1","2",2250,2
"PDRG1","2",300,2
"PLAC1","2",752,2
"PLS1","2",0,2
"POMK","2",752,2
"PON1","2",1502,2
"PPP1R3D","2",0,2
"PRAME","2",752,2
"PRC1","2",12278,2
"PRIM1","2",0,2
"PRLR","2",1502,2
"PSMD12","2",9,2
"PSMD3","2",2213,2
"PTK6","2",0,2
"PYCR1","38",1,2
"RAE1","2",752,2
"RBL1","2",752,2
"REPS2","2",0,2
"RIMS2","2",752,2
"ROMO1","39",0,2
"RRM2","2",265,2
"SAG","2",819,2
"SCG3","2",752,2
"SCNN1G","2",2996,2
"SERPINA5","2",1346,2
"SGO1","2",0,2
"SGO2","2",0,2
"SHTN1","2",752,2
"SMTNL1","2",4363,2
"SPAG4","2",2250,2
"SPAG6","2",752,2
"SPDEF","2",752,2
"SPP1","2",1502,2
"SREBF1","2",752,2
"SRP9","40",1,2
"STAU2","2",752,2
"SYCE3","2",0,2
"SYNDIG1","2",192,2
"SYNGR3","2",0,2
"SYTL5","2",752,2
"TACC3","2",752,2
"TCAP","2",752,2
"TFR2","2",752,2
"TICRR","2",752,2
"TIGD3","16",1,2
"TIMELESS","2",231,2
"TIMM17A","39",1,2
"TK1","2",2,2
"TNFRSF18","2",752,2
"TNNI3","2",376,2
"TNNT1","2",0,2
"TONSL","2",0,2
"TPX2","2",3,2
"TRIP13","2",752,2
"TRPA1","2",1502,2
"TRPS1","2",1502,2
"TUBG1","2",0,2
"UNC5B","2",9657,2
"YEATS4","2",1502,2
"ZNF281","2",752,2
"ABAT","1",0,1
"ABHD11","2",0,1
"ADCY10","2",0,1
"ADIPOR1","2",0,1
"AGTR1","2",0,1
"APOBEC3B","3",0,1
"APOF","2",0,1
"ARFGEF1","2",0,1
"ARFGEF3","2",0,1
"ARL11","2",0,1
"ARNT2","4",0,1
"ARTN","2",0,1
"ASB13","2",0,1
"ASB16","2",0,1
"ASF1B","2",0,1
"ASIC3","2",0,1
"ASPN","2",0,1
"ATAD2","2",0,1
"ATAD5","2",0,1
"ATP6AP1","5",0,1
"ATP6V0B","5",0,1
"AUNIP","2",0,1
"BCHE","2",0,1
"BIK","6",0,1
"BMP8A","7",0,1
"BOP1","2",0,1
"BPIFB1","8",0,1
"BPIFB2","8",0,1
"BRINP2","9",0,1
"BRINP3","9",0,1
"C1orf127","2",0,1
"CABLES2","2",0,1
"CACYBP","2",0,1
"CAPS","2",0,1
"CAPSL","2",0,1
"CBS","11",0,1
"CCDC117","2",0,1
"CCDC74B","2",0,1
"CCDC87","2",0,1
"CCL7","2",0,1
"CCNF","2",0,1
"CD177","2",0,1
"CDCA5","2",0,1
"CDH7","2",0,1
"CDK5R1","2",0,1
"CDKN2D","2",0,1
"CDKN3","2",0,1
"CECR2","2",0,1
"CEP55","2",0,1
"CERS6","2",0,1
"CFB","2",0,1
"CHD5","2",0,1
"CHGA","2",0,1
"CHRNB2","12",0,1
"CHTF18","2",0,1
"CIP2A","2",0,1
"CIT","2",0,1
"CKAP2","2",0,1
"CKAP5","2",0,1
"CKS2","2",0,1
"CLIC6","2",0,1
"CNTNAP2","2",0,1
"COL11A1","2",0,1
"COL12A1","2",0,1
"CORO2A","2",0,1
"CRABP2","2",0,1
"CREB3L4","14",0,1
"CST1","2",0,1
"CST9","15",0,1
"CTNND2","2",0,1
"CTPS1","16",0,1
"CTPS2","16",0,1
"CXCL9","2",0,1
"CYFIP2","2",0,1
"CYP27B1","2",0,1
"CYP2A6","17",0,1
"CYRIB","2",0,1
"CYSRT1","18",0,1
"DAB1","19",0,1
"DACH1","2",0,1
"DCDC1","2",0,1
"DCTPP1","13",0,1
"DEPDC1","2",0,1
"DEPDC1B","2",0,1
"DHFRP1","2",0,1
"DLGAP3","20",0,1
"DNAH14","21",0,1
"DNAH3","21",0,1
"DNAJC12","22",0,1
"DOC2A","2",0,1
"DONSON","2",0,1
"DPP3","2",0,1
"DQX1","2",0,1
"DSCC1","2",0,1
"DYDC2","2",0,1
"E2F2","2",0,1
"E2F8","2",0,1
"EAF1","2",0,1
"ECM1","2",0,1
"EFNA2","23",0,1
"EIF4EBP1","2",0,1
"ELAVL2","3",0,1
"ELOVL2","24",0,1
"ELP2","2",0,1
"ENHO","25",0,1
"ENO2","2",0,1
"ENPP1","26",0,1
"ENTPD8","13",0,1
"EPCAM","2",0,1
"EPHA3","23",0,1
"EPHA8","23",0,1
"EPN3","2",0,1
"ERCC6L","2",0,1
"ERLIN2","2",0,1
"ESCO2","2",0,1
"ESPL1","2",0,1
"ESRP1","2",0,1
"ESRP2","2",0,1
"EVL","2",0,1
"EXOC3L4","2",0,1
"FAM83H","2",0,1
"FBN2","2",0,1
"FBXO43","2",0,1
"FKBP4","2",0,1
"FLVCR1","2",0,1
"FOXD3","26",0,1
"FOXH1","2",0,1
"FREM2","17",0,1
"GALNT6","2",0,1
"GAS2L3","2",0,1
"GATA2","2",0,1
"GATA4","2",0,1
"GDF15","2",0,1
"GDNF","2",0,1
"GDPD1","27",0,1
"GDPD3","27",0,1
"GEN1","2",0,1
"GFRA1","2",0,1
"GGH","28",0,1
"GINS1","2",0,1
"GPM6A","2",0,1
"GPR19","25",0,1
"GREB1","2",0,1
"GRHL2","2",0,1
"GRM4","29",0,1
"GRM8","29",0,1
"GTSE1","2",0,1
"H2AC13","2",0,1
"HACD3","24",0,1
"HDAC11","2",0,1
"HDGF","2",0,1
"HEATR6","2",0,1
"HELLS","2",0,1
"HLTF","2",0,1
"HMGB2","31",0,1
"HPRT1","2",0,1
"HSD17B7","32",0,1
"HSF2BP","2",0,1
"HSPA6","2",0,1
"HSPH1","2",0,1
"IBSP","2",0,1
"IFI27","2",0,1
"IFIT1","2",0,1
"IFITM1","2",0,1
"IFNG","2",0,1
"IGFALS","2",0,1
"IL27","2",0,1
"IL9R","2",0,1
"ILDR1","2",0,1
"ILDR2","2",0,1
"INHBA","2",0,1
"INTS7","2",0,1
"INTS8","2",0,1
"IQGAP3","2",0,1
"IRF7","2",0,1
"JPH3","2",0,1
"JPT1","2",0,1
"JPT2","2",0,1
"KCNC1","33",0,1
"KCNC2","33",0,1
"KCNE4","34",0,1
"KCNH2","34",0,1
"KCNJ11","2",0,1
"KIAA0319","2",0,1
"KLHL38","2",0,1
"KNDC1","5",0,1
"KNOP1","2",0,1
"KNSTRN","2",0,1
"KNTC1","2",0,1
"KRT8","2",0,1
"LAPTM4B","36",0,1
"LGALS9C","2",0,1
"LINGO1","2",0,1
"LRFN4","2",0,1
"LSM1","2",0,1
"LSM4","2",0,1
"LTO1","38",0,1
"LURAP1L","2",0,1
"MACIR","2",0,1
"MAGED2","2",0,1
"MAL2","2",0,1
"MAPK8IP2","19",0,1
"MATN3","2",0,1
"MB","2",0,1
"MCCC2","2",0,1
"MCIDAS","2",0,1
"MCM2","2",0,1
"MED12L","2",0,1
"MELK","2",0,1
"MIEN1","31",0,1
"MMP1","2",0,1
"MPC2","39",0,1
"MRGBP","2",0,1
"MSI1","2",0,1
"MSL1","2",0,1
"MTBP","2",0,1
"MTERF3","2",0,1
"MTHFD2","40",0,1
"MTSS1","2",0,1
"MUC2","2",0,1
"MYB","2",0,1
"MYBL1","2",0,1
"MYBL2","2",0,1
"MYEF2","2",0,1
"MYLK2","2",0,1
"NACC1","2",0,1
"NAT1","41",0,1
"NAT14","2",0,1
"NAT2","41",0,1
"NCAPG","2",0,1
"NCAPH","2",0,1
"NCR3LG1","2",0,1
"NELL2","2",0,1
"NMU","2",0,1
"NOX5","2",0,1
"NPY1R","43",0,1
"NQO1","2",0,1
"NR2F6","2",0,1
"NUP210","2",0,1
"NVL","2",0,1
"OLR1","2",0,1
"ORMDL2","44",0,1
"OTUB2","2",0,1
"OTX1","2",0,1
"PACSIN1","2",0,1
"PAFAH1B3","37",0,1
"PARD6B","2",0,1
"PARPBP","2",0,1
"PCDH10","2",0,1
"PCLAF","2",0,1
"PCP2","15",0,1
"PIF1","2",0,1
"PMAIP1","6",0,1
"POC1A","2",0,1
"POLQ","2",0,1
"POLR3K","2",0,1
"PPM1H","45",0,1
"PPM1J","45",0,1
"PPP4C","2",0,1
"PREX1","2",0,1
"PRRT2","2",0,1
"PSMC3IP","2",0,1
"PSME2","2",0,1
"PSRC1","2",0,1
"PTPN1","2",0,1
"PVALB","2",0,1
"PYCR3","38",0,1
"PYY","43",0,1
"RABIF","2",0,1
"RAD54B","2",0,1
"RAD54L","2",0,1
"RALGPS2","2",0,1
"RAP2C","2",0,1
"RCOR2","2",0,1
"RETREG1","36",0,1
"REXO5","2",0,1
"RGS9BP","2",0,1
"RIMBP3","2",0,1
"RIPPLY3","46",0,1
"RPL39L","2",0,1
"RSAD2","2",0,1
"RTN4RL2","2",0,1
"S100P","2",0,1
"SALL4","2",0,1
"SCIN","2",0,1
"SDR16C5","32",0,1
"SEMA3F","2",0,1
"SFXN1","47",0,1
"SFXN2","47",0,1
"SHARPIN","2",0,1
"SHCBP1","2",0,1
"SIM2","4",0,1
"SIX1","2",0,1
"SIX2","2",0,1
"SKA1","2",0,1
"SKA2","2",0,1
"SKA3","2",0,1
"SLC16A3","10",0,1
"SLC19A2","48",0,1
"SLC1A1","20",0,1
"SLC27A2","37",0,1
"SLC30A8","14",0,1
"SLC34A3","2",0,1
"SLC44A4","2",0,1
"SLC4A8","11",0,1
"SLC6A4","2",0,1
"SLC7A11","2",0,1
"SLC7A5","2",0,1
"SMIM22","49",0,1
"SMYD3","2",0,1
"SNRNP25","2",0,1
"SORD","1",0,1
"SPATA17","2",0,1
"SPC24","2",0,1
"SPC25","2",0,1
"SPDYC","2",0,1
"SPSB3","2",0,1
"SPTSSB","44",0,1
"SQLE","49",0,1
"SRCIN1","2",0,1
"STARD10","37",0,1
"STIL","2",0,1
"STRBP","2",0,1
"STXBP2","2",0,1
"STXBP5L","2",0,1
"SYNE4","2",0,1
"SYT5","2",0,1
"SYT9","2",0,1
"TANC2","2",0,1
"TBX1","46",0,1
"TEDC2","2",0,1
"TESMIN","2",0,1
"TFF3","2",0,1
"TH","2",0,1
"THPO","2",0,1
"TMEM63C","2",0,1
"TMPRSS6","2",0,1
"TNFSF4","2",0,1
"TOM1L1","2",0,1
"TPH1","22",0,1
"TRAIP","2",0,1
"TRAPPC9","2",0,1
"TRIB3","2",0,1
"TRIM3","2",0,1
"TRIM55","2",0,1
"TSPAN1","48",0,1
"TTLL12","2",0,1
"UBE2T","2",0,1
"UGDH","28",0,1
"USP18","2",0,1
"USP35","2",0,1
"VANGL1","2",0,1
"WDR62","2",0,1
"WFIKKN1","7",0,1
"WT1","2",0,1
"XBP1","40",0,1
"ZNF239","2",0,1
"ZNF587","18",0,1
"ZWILCH","2",0,1
"ZYG11A","2",0,1
