"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000365272","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000365272",,,,"0.408","0.409"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000474412","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000474412",,,,"0.643","0.643"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000248564",,,,"0.406","0.406"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000229135",,,,"0.746","0.746"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362795","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000362795","0.65",,,"0.969","0.916"
"ppp","9606.ENSP00000006015 (ppp) 9606.ENSP00000368880","false","ppp","9606.ENSP00000006015 (ppp) 9606.ENSP00000368880",,"0.292",,"0.796","0.725"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000379110","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000379110",,,,"0.568","0.568"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000354901",,,,"0.56","0.56"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000225474","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000225474",,,,"0.853","0.853"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000319635","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000319635","0.65",,,"0.823","0.517"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000386884","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000386884","0.65",,,"0.99","0.973"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000497260",,"0.8",,"0.8",
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000302234",,,,"0.957","0.957"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000441600","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000441600","0.65",,,"0.762","0.349"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000351059","0.9","0.618",,"0.999","0.983"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000265171","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000265171",,,,"0.912","0.912"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000264498",,,,"0.937","0.937"
"ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000420298","false","ppp","9606.ENSP00000006053 (ppp) 9606.ENSP00000420298",,,,"0.524","0.524"
"ppp","9606.ENSP00000011292 (ppp) 9606.ENSP00000296046","false","ppp","9606.ENSP00000011292 (ppp) 9606.ENSP00000296046","0.9",,,"0.9",
"ppp","9606.ENSP00000007699 (ppp) 9606.ENSP00000361626","false","ppp","9606.ENSP00000007699 (ppp) 9606.ENSP00000361626",,"0.421",,"0.42",
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000261733",,,,"0.412","0.413"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832",,,,"0.408","0.409"
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000409126","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000409126",,,,"0.921","0.921"
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000334448",,"0.803",,"0.802",
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000462647","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000462647",,"0.081",,"0.502","0.481"
"ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000176195","false","ppp","9606.ENSP00000019103 (ppp) 9606.ENSP00000176195","0.9","0.926",,"0.999","0.952"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000327336","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000327336",,,,"0.975","0.975"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000380070","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000380070",,"0.236",,"0.541","0.424"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000325527","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000325527",,"0.292",,"0.865","0.818"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000346839",,"0.292",,"0.618","0.483"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000361087","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000361087",,,,"0.652","0.652"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000414856","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000414856",,"0.236",,"0.794","0.742"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000335196","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000335196",,,,"0.43","0.43"
"ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000347451","false","ppp","9606.ENSP00000037502 (ppp) 9606.ENSP00000347451",,,,"0.646","0.646"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000247271","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000247271",,"0.292",,"0.986","0.982"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000300060","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000300060",,,,"0.982","0.982"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000172229","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000172229",,"0.457",,"0.989","0.981"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000347451","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000347451",,"0.457",,"0.989","0.982"
"ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000281043","false","ppp","9606.ENSP00000043402 (ppp) 9606.ENSP00000281043",,,,"0.447","0.447"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000398698","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000398698",,"0.292",,"0.836","0.778"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000399324","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000399324",,,,"0.894","0.894"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000222390","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000222390",,,,"0.704","0.704"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000416330","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000416330",,,,"0.577","0.577"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498",,"0.236",,"0.637","0.545"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000216367","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000216367","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000263923","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000263923",,,,"0.882","0.882"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000235310","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000235310","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000364685","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000364685",,,,"0.918","0.918"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000484105","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000484105","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000387356","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000387356",,,,"0.781","0.781"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000265171","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000265171",,,,"0.852","0.852"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363089","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000363089","0.9",,,"0.985","0.861"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000313171","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000313171",,"0.364",,"0.985","0.978"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000346839",,"0.292",,"0.986","0.982"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000241436","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000241436","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077",,,,"0.784","0.784"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000342235","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000342235","0.9",,,"0.9",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000238682","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000238682","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000376272","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000376272","0.9","0.991",,"0.999","0.988"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264664","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264664",,,,"0.893","0.893"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000370542",,,,"0.701","0.701"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000347041",,,,"0.837","0.837"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000496832","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000496832","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000361626","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000361626",,,,"0.982","0.982"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000472445","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000472445","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000239690","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000239690",,"0.619",,"0.619",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848",,"0.292",,"0.856","0.806"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227",,,,"0.422","0.422"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000260947","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000260947","0.5",,,"0.499",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000325527","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000325527",,,,"0.5","0.501"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843",,,,"0.893","0.893"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000376637","0.9","0.046",,"0.969","0.707"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000226218","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000226218",,,,"0.863","0.863"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000310356","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000310356","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000332706","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000332706",,"0.578",,"0.578",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000351185","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000351185","0.5",,,"0.499",
"ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000383690","false","ppp","9606.ENSP00000061240 (ppp) 9606.ENSP00000383690",,"0.405",,"0.405",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000368458","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000368458","0.5","0.986",,"0.995","0.351"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000259008","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000259008","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","0.65",,,"0.668","0.093"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322180","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000322180","0.9","0.667",,"0.996","0.895"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382783","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382783","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382090","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000382090","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000296387","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000296387","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000369411","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000369411","0.9","0.984",,"0.999","0.988"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000428780","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000428780","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000343526","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000343526","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000340939","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000265465","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000265465","0.5","0.19",,"0.577",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","0.65",,,"0.758","0.338"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355958","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355958","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000278927","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000347232","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000347232","0.5",,,"0.499",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355506","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000355506","0.5",,,"0.543","0.125"
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000305480","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000305480","0.5",,,"0.623","0.278"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","0.65",,,"0.65",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000462664","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000462664","0.5",,,"0.499",
"ppp","9606.ENSP00000064780 (ppp) 9606.ENSP00000297164","false","ppp","9606.ENSP00000064780 (ppp) 9606.ENSP00000297164",,"0.425",,"0.424",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000262315","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000262315","0.9","0.616",,"0.999","0.979"
"ppp","9606.ENSP00000064780 (ppp) 9606.ENSP00000351905","false","ppp","9606.ENSP00000064780 (ppp) 9606.ENSP00000351905",,"0.538",,"0.538",
"ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000479598","false","ppp","9606.ENSP00000055077 (ppp) 9606.ENSP00000479598","0.5",,,"0.499",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000386541","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000386541","0.72","0.98",,"0.995","0.305"
"ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000360266","false","ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000360266",,,,"0.618","0.618"
"ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000439120","false","ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000439120",,"0.501",,"0.501",
"ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000306245","false","ppp","9606.ENSP00000056233 (ppp) 9606.ENSP00000306245",,,,"0.692","0.692"
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000483688","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000483688",,"0.961",,"0.975","0.384"
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000225474","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000225474",,"0.477",,"0.497","0.079"
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000359910","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000359910",,"0.954",,"0.96","0.186"
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000357876","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000357876","0.72","0.985",,"0.998","0.611"
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000295171","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000295171",,"0.591",,"0.591",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000481021","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000481021","0.36","0.448",,"0.631",
"ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000295688","false","ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000295688",,"0.734",,"0.734",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000363993","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000363993",,"0.73",,"0.729",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000362334","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000362334",,"0.966",,"0.965",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000308873","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000308873",,"0.669",,"0.669",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000290541","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000290541",,"0.958",,"0.958",
"ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000297788","false","ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000297788",,"0.563",,"0.563",
"ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000275603","false","ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000275603",,"0.734",,"0.734",
"ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000355865","false","ppp","9606.ENSP00000157812 (ppp) 9606.ENSP00000355865",,"0.422",,"0.422",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000384164","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000384164","0.54",,,"0.54",
"ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000280326","false","ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000280326",,"0.734",,"0.734",
"ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000377867","false","ppp","9606.ENSP00000160373 (ppp) 9606.ENSP00000377867",,"0.734",,"0.734",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000263181","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000263181","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000324020","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000324020","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000247986","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000247986","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000363232","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000363232","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000356319","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000356319","0.54","0.292",,"0.66",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260363","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260363","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393379","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393379","0.54",,,"0.54",
"ppp","9606.ENSP00000164139 (ppp) 9606.ENSP00000292169","false","ppp","9606.ENSP00000164139 (ppp) 9606.ENSP00000292169",,"0.292",,"0.587","0.441"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000355865",,"0.421",,"0.42",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000388241","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000388241","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000385545","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000385545","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260731","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000260731","0.54",,,"0.54",
"ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393963","false","ppp","9606.ENSP00000160827 (ppp) 9606.ENSP00000393963","0.54",,,"0.553","0.07"
