"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"57","O15528","CYP27B1","20",0,1,1.09743944100343,"AF-O15528-F1-model_v4","O15528-F1",0.246,0.947,1,86.7373639327815
"58","O15533","TAPBP","1",0,1,1.02098865313565,"AF-O15533-F1-model_v4","O15533-F1",0.124,0.842,1,88.1446668649613
"59","O15551","CLDN3","1",1,4,1.18623813779419,"AF-O15551-F1-model_v4","O15551-F1",0.271,0.631,1,81.4275857843137
"60","O15554","KCNN4","1",3835,3,1.02519352048349,"AF-O15554-F1-model_v4","O15554-F1",0.429,0.632,1,84.8505162638019
"61","O43151","TET3","1",0,1,1.16125161651646,"AF-O43151-F1-model_v4","O43151-F1",0.249,0.586,1,52.1700938691698
"62","O43175","PHGDH","1",3709,5,1.66780320796632,"AF-O43175-F1-model_v4","O43175-F1",0.13,0.899,2,92.8479052180489
"63","O43315","AQP9","4",0,1,1.30578806619358,"AF-O43315-F1-model_v4","O43315-F1",0.47,0.998,1,91.0660036084799
"64","O43353","RIPK2","1",0,1,1.58429267310667,"AF-O43353-F1-model_v4","O43353-F1",0.078,0.297,0,76.8018236799256
"65","O43379","WDR62","1",0,1,2.61152855036713,"AF-O43379-F1-model_v4","O43379-F1",0.113,0.807,2,61.3650231402125
"66","O43405","COCH","1",0,1,2.13435332169069,"AF-O43405-F1-model_v4","O43405-F1",0.176,0.075,0,85.730874134225
"67","O43463","SUV39H1","1",182,3,1.15599212882446,"AF-O43463-F1-model_v4","O43463-F1",0.089,0.315,0,89.2258477096966
"68","O43482","OIP5","1",961,13,2.22094362124206,"AF-O43482-F1-model_v4","O43482-F1",0.193,0.324,0,76.3264083285136
"69","O43525","KCNQ3","1",1436,2,1.41315188192411,"AF-O43525-F1-model_v4","O43525-F1",0.237,0.284,0,57.1083648628831
"70","O43543","XRCC2","1",13,6,2.26869574930438,"AF-O43543-F1-model_v4","O43543-F1",0.516,0.659,1,87.09828125
"71","O43548","TGM5","25",0,1,1.0062711915136,"AF-O43548-F1-model_v4","O43548-F1",0.324,0.222,0,91.6658509142054
"72","O43593","HR","20",0,1,1.53229786542716,"AF-O43593-F1-model_v4","O43593-F1",0.119,0.84,1,55.7326651048639
"73","O43663","PRC1","1",5804,3,1.60324613526103,"AF-O43663-F1-model_v4","O43663-F1",0.226,0.975,2,80.1142706257473
"74","O43665","RGS10","1",0,1,1.17019365758448,"AF-O43665-F1-model_v4","O43665-F1",0.335,0.295,0,81.8448960429242
"75","O43683","BUB1","1",2880,5,3.28811616199613,"AF-O43683-F1-model_v4","O43683-F1",0.115,0.403,1,64.124272589836
"76","O43731","KDELR3","1",16833,2,1.26399135550494,"AF-O43731-F1-model_v4","O43731-F1",0.328,0.55,1,91.5484011299435
"77","O43761","SYNGR3","1",0,1,1.59671781126821,"AF-O43761-F1-model_v4","O43761-F1",0.202,0.389,0,80.7308688147296
"78","O43790","KRT86","33",4,8,1.85898777544183,"AF-O43790-F1-model_v4","O43790-F1",0.408,0.788,4,75.5574161524014
"79","O43819","SCO2","1",0,1,1.33564556973916,"AF-O43819-F1-model_v4","O43819-F1",0.325,0.827,1,83.7774904942966
"80","O43852","CALU","1",6815,4,1.14083582357309,"AF-O43852-F1-model_v4","O43852-F1",0.143,0.435,1,76.222103250478
"81","O60216","RAD21","1",1997,10,1.31378200355783,"AF-O60216-F1-model_v4","O60216-F1",0.086,0.131,0,61.2961923688394
"82","O60269","GPRIN2","1",0,1,1.44499658763033,"AF-O60269-F1-model_v4","O60269-F1",0.17,0.704,1,50.2825941548659
"83","O60512","B4GALT3","6",5,3,1.23169811224178,"AF-O60512-F1-model_v4","O60512-F1",0.071,0.75,3,88.7241032258064
"84","O60566","BUB1B","1",3837,8,2.7563950400377,"AF-O60566-F1-model_v4","O60566-F1",0.211,0.846,2,64.7205771748185
"85","O60568","PLOD3","1",6,9,1.39414646759124,"AF-O60568-F1-model_v4","O60568-F1",0.185,0.917,2,91.9998965287049
"86","O60609","GFRA3","5",5,4,2.87453104925915,"AF-O60609-F1-model_v4","O60609-F1",0.124,0.302,0,78.7236668818593
"87","O60814","H2BC12","1",478,11,1.72470404182535,"AF-O60814-F1-model_v4","O60814-F1",0.241,0.937,1,88.0577868852459
"88","O60832","DKC1","1",2898,6,1.18103247351776,"AF-O60832-F1-model_v4","O60832-F1",0.279,0.317,0,79.3532451804251
"89","O60909","B4GALT2","6",0,1,1.09261716458081,"AF-O60909-F1-model_v4","O60909-F1",0.162,0.737,2,87.7418838622552
"90","O60911","CTSV","18",0,1,2.06722242206377,"AF-O60911-F1-model_v4","O60911-F1",0.509,0.43,1,93.32421875
"91","O75031","HSF2BP","1",0,1,1.1249045735261,"AF-O75031-F1-model_v4","O75031-F1",0.369,0.775,1,91.0368373151308
"92","O75061","DNAJC6","1",0,1,1.36449754353018,"AF-O75061-F1-model_v4","O75061-F1",0.084,0.683,2,64.3611262604744
"93","O75330","HMMR","1",0,1,2.73080961613499,"AF-O75330-F1-model_v4","O75330-F1",0.192,0.886,2,76.1048990670059
"94","O75335","PPFIA4","38",0,1,1.71524535035033,"AF-O75335-F1-model_v4","O75335-F1",0.213,0.637,3,66.8916406664544
"95","O75380","NDUFS6","1",0,1,1.04467256576099,"AF-O75380-F1-model_v4","O75380-F1",0.348,0.315,0,81.9870625
"96","O75417","POLQ","1",0,2,2.72603713015742,"AF-O75417-F1-model_v4","O75417-F1",0.145,0.686,2,59.4862674012494
"97","O75419","CDC45","1",4791,3,2.90619909529745,"AF-O75419-F1-model_v4","O75419-F1",0.323,0.926,1,92.8874267100977
"98","O75446","SAP30","1",2880,4,1.4280615538691,"AF-O75446-F1-model_v4","O75446-F1",0.261,0.564,1,69.7301650366748
"99","O75462","CRLF1","1",0,1,2.28016690230062,"AF-O75462-F1-model_v4","O75462-F1",0.246,0.504,1,81.1043181121667
"100","O75473","LGR5","34",0,1,2.651669884851,"AF-O75473-F1-model_v4","O75473-F1",0.267,0.766,4,80.7447220247405
"101","O75525","KHDRBS3","1",2880,4,1.29800846866907,"AF-O75525-F1-model_v4","O75525-F1",0.467,0.235,0,69.7784373859073
"102","O75607","NPM3","1",0,1,1.35297836798173,"AF-O75607-F1-model_v4","O75607-F1",0.102,0.292,0,80.1794378698225
"103","O75712","GJB3","27",3,3,2.67905377307787,"AF-O75712-F1-model_v4","O75712-F1",0.462,0.826,4,79.180516605166
"104","O75717","WDHD1","1",3797,4,1.53005548367479,"AF-O75717-F1-model_v4","O75717-F1",0.21,0.575,1,74.3476551724138
"105","O75762","TRPA1","1",961,2,2.29811868590487,"AF-O75762-F1-model_v4","O75762-F1",0.116,0.947,1,81.5129115904773
"106","O75817","POP7","1",0,1,1.16411382302172,"AF-O75817-F1-model_v4","O75817-F1",0.172,0.389,0,82.5957688808007
"107","O75818","RPP40","1",0,1,1.22934607657188,"AF-O75818-F1-model_v4","O75818-F1",0.398,0.557,1,91.8280461329715
"108","O75899","GABBR2","1",5638,6,4.46082201205934,"AF-O75899-F1-model_v4","O75899-F1",0.333,0.908,1,77.7821456401988
"109","O76064","RNF8","1",2880,7,1.06922231864512,"AF-O76064-F1-model_v4","O76064-F1",0.306,0.832,1,75.7656208140134
"110","O76081","RGS20","1",2877,2,1.89870834115112,"AF-O76081-F1-model_v4","O76081-F1",0.163,0.749,1,62.3009464751958
"111","O94761","RECQL4","1",59795,10,2.28769152182911,"AF-O94761-F1-model_v4","O94761-F1",0.125,0.793,1,69.0309568099209
"112","O94782","USP1","1",0,4,1.23182859395266,"AF-O94782-F1-model_v4","O94782-F1",0.112,0.581,1,61.0000161603103
"113","O94818","NOL4","1",0,1,2.75132340514076,"AF-O94818-F1-model_v4","O94818-F1",0.199,0.061,0,65.1564911929544
"114","O94907","DKK1","1",4295,4,1.87390543115524,"AF-O94907-F1-model_v4","O94907-F1",0.434,0.496,1,70.2732497492477
"115","O94933","SLITRK3","1",0,1,1.49334404031085,"AF-O94933-F1-model_v4","O94933-F1",0.084,0.085,0,65.0333502736513
"116","O94993","SOX30","7",4,2,1.50790867138213,"AF-O94993-F1-model_v4","O94993-F1",0.216,0.458,1,50.3993991341991
"117","O95067","CCNB2","1",28,5,3.01271623388376,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098
"118","O95206","PCDH8","1",0,1,1.72040994549006,"AF-O95206-F1-model_v4","O95206-F1",0.24,0.857,2,71.3959070351759
"119","O95229","ZWINT","1",1921,3,2.17662022025973,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701
"120","O95235","KIF20A","1",3433,12,3.15520381286078,"AF-O95235-F1-model_v4","O95235-F1",0.333,0.814,3,67.3045557924662
"121","O95239","KIF4A","1",4317,3,3.22516279542548,"AF-O95239-F1-model_v4","O95239-F1",0.244,0.668,3,72.1712231759657
"122","O95279","KCNK5","1",1920,3,2.57795816764849,"AF-O95279-F1-model_v4","O95279-F1",0.208,0.858,1,69.7581925545571
"123","O95294","RASAL1","1",0,1,1.32630430881858,"AF-O95294-F1-model_v4","O95294-F1",0.12,0.818,3,88.5874731352718
"124","O95452","GJB6","27",0,1,3.31182366328496,"AF-O95452-F1-model_v4","O95452-F1",0.086,0.903,1,82.2751540616246
"125","O95456","PSMG1","1",3944,9,1.32643638244448,"AF-O95456-F1-model_v4","O95456-F1",0.095,0.071,0,81.6666405910474
"126","O95460","MATN4","1",0,2,2.28061028480619,"AF-O95460-F1-model_v4","O95460-F1",0.265,0.492,2,82.0966757151806
"127","O95471","CLDN7","1",3631,7,1.04051289645411,"AF-O95471-F1-model_v4","O95471-F1",0.254,0.152,0,82.249462571977
"128","O95484","CLDN9","1",0,5,3.16862485154394,"AF-O95484-F1-model_v4","O95484-F1",0.387,0.32,0,81.1808573216521
"129","O95500","CLDN14","1",0,3,1.21846116392293,"AF-O95500-F1-model_v4","O95500-F1",0.26,0.541,1,81.0835333333333
"130","O95677","EYA4","26",0,1,1.15451299423671,"AF-O95677-F1-model_v4","O95677-F1",0.324,0.57,1,64.0340073755378
"131","O95678","KRT75","33",0,8,2.9824992753544,"AF-O95678-F1-model_v4","O95678-F1",0.293,0.594,1,70.1515108773607
"132","O95816","BAG2","1",12370,6,1.39828306826521,"AF-O95816-F1-model_v4","O95816-F1",0.245,0.542,1,86.8394882600843
"133","O95832","CLDN1","1",4420,3,1.09876336846597,"AF-O95832-F1-model_v4","O95832-F1",0.392,0.231,0,84.7003894472362
"134","O95833","CLIC3","17",0,1,1.34143045976827,"AF-O95833-F1-model_v4","O95833-F1",0.143,0.127,0,94.1589930740543
"135","O95864","FADS2","1",0,1,1.46849131199537,"AF-O95864-F1-model_v4","O95864-F1",0.389,0.87,2,95.2437691686844
"136","O95886","DLGAP3","1",0,1,1.77962955875897,"AF-O95886-F1-model_v4","O95886-F1",0.298,0.706,1,50.7010850636303
"137","O95989","NUDT3","7",0,1,1.15015796435248,"AF-O95989-F1-model_v4","O95989-F1",0.106,0.593,2,87.9817178362573
"138","O95997","PTTG1","1",0,4,2.86724449302221,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553
"139","O96008","TOMM40","1",1,3,1.50048221972931,"AF-O96008-F1-model_v4","O96008-F1",0.02,0.551,1,80.2586614173228
"140","O96017","CHEK2","1",6765,5,1.38759994030805,"AF-O96017-F1-model_v4","O96017-F1",0.139,0.855,1,77.5916931340495
"141","O96019","ACTL6A","1",4587,7,1.21823508094879,"AF-O96019-F1-model_v4","O96019-F1",0.086,0.927,1,92.0625698827773
"142","O96020","CCNE2","1",14564,5,2.20624201652361,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399
"143","O96028","NSD2","1",34247,7,1.1004760498896,"AF-O96028-F1-model_v4","O96028-F1",0.106,0.389,0,66.0472810064783
"144","P00491","PNP","1",961,2,1.11241173808677,"AF-P00491-F1-model_v4","P00491-F1",0.189,0.507,1,94.0517988480284
"145","P00492","HPRT1","30",0,1,1.29925527391223,"AF-P00492-F1-model_v4","P00492-F1",0.403,0.209,0,92.7706604866744
"146","P00558","PGK1","1",0,1,1.0548003367166,"AF-P00558-F1-model_v4","P00558-F1",0.232,0.84,1,96.6292288
"147","P00748","F12","1",0,2,1.80838722131906,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643
"148","P01111","NRAS","1",961,2,1.02848950955661,"AF-P01111-F1-model_v4","P01111-F1",0.256,0.798,1,92.2966778975741
"149","P01189","POMC","1",1921,3,1.53229467591274,"AF-P01189-F1-model_v4","P01189-F1",0.342,0.383,0,59.4125593795444
"150","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F3-model_v4","P01266-F3",0.396,0.886,1,73.2860578088578
"151","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F1-model_v4","P01266-F1",0.274,0.977,2,72.4222430683919
"152","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F7-model_v4","P01266-F7",0.164,0.417,1,76.2778023407022
"153","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F8-model_v4","P01266-F8",0.158,0.221,0,76.0599839076108
"154","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F2-model_v4","P01266-F2",0.254,0.908,1,73.1602332469456
"155","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F5-model_v4","P01266-F5",0.116,0.831,3,73.0213405124397
"156","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F4-model_v4","P01266-F4",0.065,0.871,1,75.3282634897089
"157","P01266","TG","1",0,1,1.18211565385694,"AF-P01266-F6-model_v4","P01266-F6",0.138,0.601,1,76.220442866486
"158","P01374","LTA","1",7491,3,1.27214172058662,"AF-P01374-F1-model_v4","P01374-F1",0.359,0.311,0,84.115329531052
"159","P01375","TNF","1",62831,8,1.67594659381207,"AF-P01375-F1-model_v4","P01375-F1",0.273,0.119,0,85.007671460177
"160","P01579","IFNG","1",973,3,2.54205815796483,"AF-P01579-F1-model_v4","P01579-F1",0.118,0.495,1,85.7290588235294
"161","P01583","IL1A","1",0,1,1.68855568659884,"AF-P01583-F1-model_v4","P01583-F1",0.379,0.218,0,73.8295957249071
"162","P01589","IL2RA","1",0,1,1.81397857354921,"AF-P01589-F1-model_v4","P01589-F1",0,0.936,1,72.5082859804378
"163","P01594","IGKV1-33","1",5737,7,1.57680916002354,"AF-P01594-F1-model_v4","P01594-F1",0.16,0.248,0,90.8100776914539
"164","P01614","IGKV2D-40","1",3586,3,1.94985018486049,"AF-P01614-F1-model_v4","P01614-F1",0.219,0.422,1,90.3297430406852
"165","P01762","IGHV3-11","1",0,3,1.60049791236989,"AF-P01762-F1-model_v4","P01762-F1",0.373,0.721,1,90.9186674008811
"166","P01889","HLA-B","1",28482,5,1.00144753089933,"AF-P01889-F1-model_v4","P01889-F1",0.364,0.73,1,89.4201227639425
"167","P02458","COL2A1","1",961,4,3.91652190391232,"AF-P02458-F1-model_v4","P02458-F1",0.25,0.304,0,53.244126252505
"168","P02538","KRT6A","33",0,8,3.90839731475649,"AF-P02538-F1-model_v4","P02538-F1",0.307,0.631,1,69.5078710289237
"169","P02751","FN1","1",12587,11,1.1785633656391,"AF-P02751-F1-model_v4","P02751-F1",0.143,0.218,0,70.3327573241422
"170","P02763","ORM1","1",961,3,4.29630248380663,"AF-P02763-F1-model_v4","P02763-F1",0.337,0.635,1,90.0906148282098
"171","P02778","CXCL10","1",5074,4,3.40141286743783,"AF-P02778-F1-model_v4","P02778-F1",0.109,0.23,0,90.0851058201058
"172","P02786","TFRC","1",6576,6,1.37452591000464,"AF-P02786-F1-model_v4","P02786-F1",0.083,0.651,1,86.8098130217028
"173","P03956","MMP1","1",0,1,3.48777911327177,"AF-P03956-F1-model_v4","P03956-F1",0.393,0.157,0,91.4729717720857
"174","P04070","PROC","1",4,3,1.22149813723355,"AF-P04070-F1-model_v4","P04070-F1",0.307,0.73,2,82.6316438356164
"175","P04183","TK1","1",0,2,2.46647778256138,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674
"176","P04198","MYCN","1",17956,5,1.84037957184045,"AF-P04198-F1-model_v4","P04198-F1",0.335,0.329,0,61.8170166379805
"177","P04259","KRT6B","33",25,9,2.10768247821108,"AF-P04259-F1-model_v4","P04259-F1",0.273,0.541,1,69.3157667693766
"178","P04350","TUBB4A","1",6749,9,1.82569900649647,"AF-P04350-F1-model_v4","P04350-F1",0.19,0.124,0,92.2430899683817
"179","P04406","GAPDH","1",1921,3,1.59299395014709,"AF-P04406-F1-model_v4","P04406-F1",0.345,0.413,1,98.1707061143984
"180","P04439","HLA-A","1",31689,3,1.11299495898118,"AF-P04439-F1-model_v4","P04439-F1",0.051,0.706,1,88.2742941585535
"181","P04818","TYMS","1",961,3,2.12105542344522,"AF-P04818-F1-model_v4","P04818-F1",0.38,0.529,1,94.1360612082671
"182","P04908","H2AC8","1",9487,11,1.32788390100293,"AF-P04908-F1-model_v4","P04908-F1",0.384,0.231,0,91.0890261044177
"183","P05109","S100A8","1",3832,4,3.57164425197708,"AF-P05109-F1-model_v4","P05109-F1",0.128,0.237,0,93.0339659685864
"184","P05120","SERPINB2","1",0,1,2.04698139939884,"AF-P05120-F1-model_v4","P05120-F1",0.252,0.452,1,86.549434596577
"185","P05161","ISG15","1",15916,8,1.7259328673496,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412
"186","P05362","ICAM1","1",7896,5,1.07600123334076,"AF-P05362-F1-model_v4","P05362-F1",0.208,0.596,2,88.5748768472906
"187","P06126","CD1A","1",7301,2,2.09393998073682,"AF-P06126-F1-model_v4","P06126-F1",0.024,0.99,1,89.2181280975982
"188","P06493","CDK1","1",30373,15,2.47462616611586,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052
"189","P06702","S100A9","1",0,2,2.53390108231379,"AF-P06702-F1-model_v4","P06702-F1",0.328,0.187,0,94.9059482758621
"190","P06732","CKM","16",0,1,1.46760647452438,"AF-P06732-F1-model_v4","P06732-F1",0.087,0.793,1,95.1912792614573
"191","P06733","ENO1","1",3836,4,1.06986402606904,"AF-P06733-F1-model_v4","P06733-F1",0.465,0.346,0,97.6271523378582
"192","P06744","GPI","1",961,2,1.12291478218542,"AF-P06744-F1-model_v4","P06744-F1",0.383,0.816,2,97.8407676767677
"193","P06753","TPM3","1",14317,8,1.21184280628756,"AF-P06753-F1-model_v4","P06753-F1",0.348,0.799,1,91.788884064264
"194","P06870","KLK1","1",0,1,1.37856960494559,"AF-P06870-F1-model_v4","P06870-F1",0.334,0.339,0,91.7895860029571
"195","P06899","H2BC11","1",4498,11,2.74791118367603,"AF-P06899-F1-model_v4","P06899-F1",0.25,0.87,2,85.698045035824
"196","P07101","TH","1",0,1,2.26128943719433,"AF-P07101-F1-model_v4","P07101-F1",0.17,0.773,1,81.6252548924861
"197","P07196","NEFL","1",1920,6,1.28038318822918,"AF-P07196-F1-model_v4","P07196-F1",0.164,0.715,2,72.2628498609824
"198","P07360","C8G","1",1918,5,1.78841867336659,"AF-P07360-F1-model_v4","P07360-F1",0.143,0.223,0,90.0655435473617
"199","P07437","TUBB","1",696,5,1.2960454482521,"AF-P07437-F1-model_v4","P07437-F1",0.142,0.398,0,91.8639644291452
"200","P07737","PFN1","1",961,2,1.05658097966131,"AF-P07737-F1-model_v4","P07737-F1",0.441,0.178,0,95.8081119544592
"201","P07814","EPRS1","1",961,2,1.1357523455477,"AF-P07814-F1-model_v4","P07814-F1",0.211,0.909,1,83.4264830861523
"202","P07864","LDHC","1",0,1,1.42300205181351,"AF-P07864-F1-model_v4","P07864-F1",0.062,0.774,2,96.3921577089055
