"","gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000058085","ENSG00000058085",-6.10801127527711,2.64884737956187,346.004057201888,3.14287318137072e-77,2.86925833969845e-74
"ENSG00000168528","ENSG00000168528",-6.87706147623681,1.39124735797953,328.042166130168,2.5657242418316e-73,2.21222445740147e-70
"ENSG00000175567","ENSG00000175567",-7.04624649335622,3.32179101274761,325.158451502424,1.08969861634153e-72,8.90111711874769e-70
"ENSG00000214736","ENSG00000214736",14.9210603081074,6.07619097617437,323.426937198662,2.59688273905996e-72,2.01518100551053e-69
"ENSG00000134504","ENSG00000134504",-3.85222207952277,3.57053689817518,318.595718597465,2.92945076770845e-71,2.16500361499215e-68
"ENSG00000162063","ENSG00000162063",-4.81724462363179,2.0364392115867,317.542722245709,4.96770606580778e-71,3.50449082460622e-68
"ENSG00000214160","ENSG00000214160",-3.95765383318405,4.39486739329829,310.029104921678,2.15220869453218e-69,1.45227299735389e-66
"ENSG00000071539","ENSG00000071539",-5.70440062263573,1.71765878994274,309.319660908365,3.0720798514613e-69,1.98661163727831e-66
"ENSG00000167880","ENSG00000167880",-6.70492019130541,1.27442492520466,301.807065147944,1.33068914039146e-67,8.26091818355016e-65
"ENSG00000180921","ENSG00000180921",-7.57780888734998,1.95862517428174,299.931147857774,3.41013787816604e-67,2.03558999496681e-64
"ENSG00000187699","ENSG00000187699",-5.4576116404573,2.74966160328577,298.952241625402,5.57242125113778e-67,3.2031102895429e-64
"ENSG00000105699","ENSG00000105699",-4.96365967945999,3.68943454738627,298.174150930548,8.23315648404174e-67,4.56352102258314e-64
"ENSG00000213246","ENSG00000213246",10.3335315526501,5.2973513333384,292.10998455833,1.72510456299563e-65,9.23228373023868e-63
"ENSG00000100147","ENSG00000100147",-4.25380186143533,0.700530907498966,287.743950988501,1.54218149493669e-64,7.97821893380583e-62
"ENSG00000167900","ENSG00000167900",-7.32977111864487,1.74158148053852,287.109391565454,2.12033478486673e-64,1.06153535035908e-61
"ENSG00000108960","ENSG00000108960",-4.81366592412075,2.93209860076903,286.253099268082,3.25829273976928e-64,1.5802719787881e-61
"ENSG00000167513","ENSG00000167513",-5.93506209911057,0.797543988739268,271.4794387137,5.40101317446971e-61,2.54011286265969e-58
"ENSG00000095303","ENSG00000095303",-6.75174298000787,3.56900089955488,270.360989963558,9.46745512354975e-61,4.32161480933801e-58
"ENSG00000143324","ENSG00000143324",-3.05606362505077,4.8351919881202,267.985754394161,3.11825254465096e-60,1.38272227122808e-57
"ENSG00000153310","ENSG00000153310",-3.57473106817586,3.96713956355534,264.652053631746,1.66154989506364e-59,7.16312621427435e-57
"ENSG00000131503","ENSG00000131503",7.17216757372807,7.50664606234892,264.053828856588,2.24338595679777e-59,9.41009460797336e-57
"ENSG00000185262","ENSG00000185262",-3.90878273221595,3.90224506618102,257.751457156452,5.30460227507794e-58,2.1665112449792e-55
"ENSG00000185883","ENSG00000185883",7.71248759659594,6.8963145649623,255.391361196134,1.73429647309956e-57,6.78722978939893e-55
"ENSG00000163558","ENSG00000163558",-3.06053102532704,5.67195144675398,255.374216054166,1.7492860281956e-57,6.78722978939893e-55
"ENSG00000105583","ENSG00000105583",15.095201093552,6.2502520623585,253.719485113066,4.01404113555813e-57,1.51709626502503e-54
"ENSG00000104341","ENSG00000104341",-4.27413965961376,6.45744092117135,253.674581220469,4.10554401617599e-57,1.51709626502503e-54
"ENSG00000162174","ENSG00000162174",-5.97105873757796,1.52270530032843,245.035587095283,3.1388398914135e-55,1.13290221197064e-52
"ENSG00000188157","ENSG00000188157",-4.87654067454873,5.50758279769531,242.184296059464,1.31353087680706e-54,4.63318163819219e-52
"ENSG00000109089","ENSG00000109089",-5.14146941718275,3.46895798039695,240.470228673402,3.10581151516719e-54,1.07115988256433e-51
"ENSG00000142765","ENSG00000142765",-5.99981600552276,1.12884723173187,239.643580754919,4.70349909396929e-54,1.58691969431312e-51
"ENSG00000082213","ENSG00000082213",-3.718171988594,3.66918750736229,239.577577184129,4.86197682716038e-54,1.60548681611764e-51
"ENSG00000162551","ENSG00000162551",-6.40907283234734,3.27874902804806,235.762508734984,3.30142510645667e-53,1.06746078442099e-50
"ENSG00000118242","ENSG00000118242",-4.50559546391728,1.42973930564501,235.529857114442,3.71051090936794e-53,1.17524753700797e-50
"ENSG00000274070","ENSG00000274070",-4.8126054426524,1.72102782074764,234.079276657149,7.68694134428185e-53,2.38602659326508e-50
"ENSG00000180370","ENSG00000180370",-2.86112224508251,6.22238910393938,231.922357049492,2.27047115228656e-52,6.90935534970341e-50
"ENSG00000165209","ENSG00000165209",-3.58417383126372,3.36581185200037,230.877627367529,3.83661519895699e-52,1.14508207476563e-49
"ENSG00000144021","ENSG00000144021",-2.44778722740848,4.74437858825312,229.699734959143,6.93147346219069e-52,2.02974468175848e-49
"ENSG00000276180","ENSG00000276180",-5.44182360225113,0.778209120596838,229.235236957845,8.75237330791626e-52,2.51549692109001e-49
"ENSG00000164087","ENSG00000164087",-5.05775961919102,0.511002038759474,225.629505925414,5.35196776357969e-51,1.5102279943774e-48
"ENSG00000184992","ENSG00000184992",-4.85083854191426,2.19419980564189,224.450100331274,9.6771240287656e-51,2.68194580225789e-48
"ENSG00000103067","ENSG00000103067",-5.66529077869168,0.685005492066194,222.442962417283,2.6516991749184e-50,7.22006512188308e-48
"ENSG00000126067","ENSG00000126067",-2.48397724898847,5.81348099516261,216.295909978194,5.81260284310698e-49,1.55537234698311e-46
"ENSG00000254772","ENSG00000254772",19.754010783774,10.9084388899567,214.570071667028,1.38310601744289e-48,3.63827210012096e-46
"ENSG00000049656","ENSG00000049656",-2.85762232370047,5.75739509245401,213.32394447963,2.58643617405277e-48,6.69024823688316e-46
"ENSG00000125618","ENSG00000125618",-7.61715127456944,3.22114469049995,212.48797603777,3.93617865207497e-48,1.00146709311809e-45
"ENSG00000244405","ENSG00000244405",-5.3800838957044,3.01152186742251,212.344207088301,4.23096517942738e-48,1.05910612233408e-45
"ENSG00000205937","ENSG00000205937",-2.15555487946966,7.04006010680609,212.137742096961,4.69334032319806e-48,1.15620066374657e-45
"ENSG00000205323","ENSG00000205323",7.24992757652751,5.43996189420348,207.151638090267,5.74536228786742e-47,1.39325035480785e-44
"ENSG00000142945","ENSG00000142945",-5.65378332232664,1.09009717002758,203.661569879173,3.31765072139004e-46,7.92152910707283e-44
"ENSG00000115128","ENSG00000115128",-2.6293010216451,5.30277612373826,202.688948012464,5.40831945755937e-46,1.27177451486851e-43
"ENSG00000130193","ENSG00000130193",-4.06937433297864,3.04118542523935,201.237198374513,1.12163507007344e-45,2.59817556530444e-43
"ENSG00000096696","ENSG00000096696",-6.45122933341095,4.55169595807058,200.400375974871,1.7078956211883e-45,3.89802059424153e-43
"ENSG00000147684","ENSG00000147684",-2.68228534567366,5.45029281350203,200.044501291983,2.0423055852142e-45,4.59370763514846e-43
"ENSG00000011009","ENSG00000011009",-2.86181207620209,5.08013729195648,199.761646274038,2.35421524009548e-45,5.21963150375455e-43
"ENSG00000106077","ENSG00000106077",-3.83951987229748,2.94819774542226,199.099613228524,3.2833607925846e-45,7.17714922548071e-43
"ENSG00000146670","ENSG00000146670",-5.9755662517872,1.03080556048986,195.725206033672,1.78952166522771e-44,3.85741336726862e-42
"ENSG00000139637","ENSG00000139637",9.13887480010169,5.05063083532452,193.113981576941,6.64728665795627e-44,1.41323135522577e-41
"ENSG00000156787","ENSG00000156787",-3.70320681086749,1.92039826569674,191.079365667592,1.84812889229157e-43,3.87607573086016e-41
"ENSG00000132522","ENSG00000132522",6.67063266156438,5.890441044248,185.736678448136,2.71004433552391e-42,5.6079850783108e-40
"ENSG00000100142","ENSG00000100142",-5.24320329089932,0.993183831775862,184.619112819732,4.75279858116879e-42,9.61554104203817e-40
"ENSG00000047597","ENSG00000047597",-5.6454972533914,0.790670925588617,184.611676986884,4.77059703760914e-42,9.61554104203817e-40
"ENSG00000170296","ENSG00000170296",8.66112511629299,8.10682602089289,184.47219158019,5.11710116409839e-42,1.01817192393342e-39
"ENSG00000117724","ENSG00000117724",-5.88620965564052,2.30220627974033,184.120823495324,6.10565466449674e-42,1.19949063788594e-39
"ENSG00000067225","ENSG00000067225",-3.10075946579948,8.39094212547338,181.762607593354,1.99793657463533e-41,3.87599695479255e-39
"ENSG00000160408","ENSG00000160408",8.88821442291517,7.55967230149394,181.710090645887,2.051387406001e-41,3.9305595729797e-39
"ENSG00000172264","ENSG00000172264",-4.52428907008165,2.76175061737367,181.041597354876,2.87078655407219e-41,5.43348869746347e-39
"ENSG00000143320","ENSG00000143320",-5.86066788188172,2.40161878557787,180.961922360967,2.98811058703421e-41,5.58740678443023e-39
"ENSG00000165097","ENSG00000165097",-3.06356152671831,3.98564580982664,180.657232303743,3.48274161899608e-41,6.43477975319275e-39
"ENSG00000169692","ENSG00000169692",-3.29906903521061,4.41251832874011,179.966460904473,4.92882349566349e-41,8.9994518414938e-39
"ENSG00000166507","ENSG00000166507",7.88507536497634,5.75576199964504,179.67702263944,5.70085139224049e-41,1.02880480939038e-38
"ENSG00000171316","ENSG00000171316",-4.20068124758093,3.35425861768612,176.766140317691,2.46341616076875e-40,4.39450790978518e-38
"ENSG00000105290","ENSG00000105290",-5.78940986036469,1.77130906679907,176.463385109846,2.86845723960319e-40,5.05891549530016e-38
"ENSG00000198087","ENSG00000198087",-3.02914107157198,4.48445854247453,176.427579196178,2.92056660604225e-40,5.09294311525571e-38
"ENSG00000115761","ENSG00000115761",-2.49875076406193,4.2293444471489,176.326802553661,3.07236767994493e-40,5.2981273769717e-38
"ENSG00000147010","ENSG00000147010",-3.69981490089904,4.39425325588533,175.987516298421,3.64386163955831e-40,6.21458600504889e-38
"ENSG00000284024","ENSG00000284024",-3.71127049000887,1.02823409447128,175.30128515721,5.14533981085477e-40,8.67996455048543e-38
"ENSG00000139842","ENSG00000139842",-1.99475167519944,6.35799396955842,174.531246753922,7.57828790664253e-40,1.26467772377518e-37
"ENSG00000186767","ENSG00000186767",-3.76018039715119,3.27262076923122,174.285277952315,8.57601191663499e-40,1.41595430793803e-37
"ENSG00000219200","ENSG00000219200",6.27863241727625,6.47780534181508,173.81211892468,1.08796338961071e-39,1.77668840177385e-37
"ENSG00000106588","ENSG00000106588",5.08312991456853,5.78746207046824,173.792078404618,1.09898251656114e-39,1.77668840177385e-37
"ENSG00000173214","ENSG00000173214",-3.95117292839876,2.67051021899358,173.731951828759,1.1327169557995e-39,1.8123471292792e-37
"ENSG00000108179","ENSG00000108179",-3.19152407570883,5.0175287765577,173.374125202486,1.35601707295909e-39,2.14748826248215e-37
"ENSG00000088305","ENSG00000088305",-4.2049203102426,1.84608439974861,173.329158758114,1.38702788346412e-39,2.17441138902658e-37
"ENSG00000169255","ENSG00000169255",-3.84533466720589,4.47406918780907,172.816845104445,1.79460240151667e-39,2.78522292715387e-37
"ENSG00000115762","ENSG00000115762",-3.05616434442259,5.38179223119322,172.553678077912,2.04852579920211e-39,3.14783370332839e-37
"ENSG00000101266","ENSG00000101266",-2.19480360617504,6.3693695295267,171.857483408653,2.90727533706219e-39,4.42361894423581e-37
"ENSG00000134755","ENSG00000134755",-5.58984937667305,1.57722026123709,171.162370403099,4.12380515728351e-39,6.21373359621749e-37
"ENSG00000164109","ENSG00000164109",-4.61431505339346,1.77802593613612,170.917368946621,4.66452085715079e-39,6.96090035605579e-37
"ENSG00000146232","ENSG00000146232",-4.25549200744694,2.15037089506195,170.833870957321,4.86455702467958e-39,7.19027857362163e-37
"ENSG00000117593","ENSG00000117593",-3.29802902976978,3.29290970173419,169.916168546725,7.71749112955944e-39,1.12995719179965e-36
"ENSG00000132182","ENSG00000132182",-5.43306706858707,3.25386968424685,168.949274564293,1.25504550734942e-38,1.8204024555199e-36
"ENSG00000174013","ENSG00000174013",-3.47577423865665,3.48607683537822,168.506678011734,1.56794614204994e-38,2.23904795268853e-36
"ENSG00000157992","ENSG00000157992",-4.51851159337423,1.29108597399333,168.500877129133,1.57252723481346e-38,2.23904795268853e-36
"ENSG00000187838","ENSG00000187838",8.7927777517856,5.48842367538877,167.747137705601,2.2973802580066e-38,3.24139469129658e-36
"ENSG00000224189","ENSG00000224189",-4.41412804685406,2.95392865303436,167.001321977513,3.34303624962587e-38,4.67422726073815e-36
"ENSG00000270170","ENSG00000270170",-3.90346643589757,3.06499388862989,166.924266540296,3.47514165038342e-38,4.81555342981703e-36
"ENSG00000127838","ENSG00000127838",-2.87470613285105,5.15568106214826,166.782355383868,3.73224946394275e-38,5.12606298056562e-36
"ENSG00000146701","ENSG00000146701",-2.37107852235232,6.81660391312294,166.684232766634,3.92106482512057e-38,5.33815141104134e-36
"ENSG00000153551","ENSG00000153551",-5.03724826080763,2.68547496762077,164.482369691584,1.18682374597817e-37,1.60169604674619e-35
"ENSG00000187123","ENSG00000187123",-5.80631252089973,1.10958455602597,164.245061497187,1.33729388897068e-37,1.78920699627801e-35
"ENSG00000088727","ENSG00000088727",-3.2666970308256,1.49214868596824,163.083218906063,2.39905944263413e-37,3.1823420982634e-35
"ENSG00000119203","ENSG00000119203",-2.99088997977256,4.21877758888143,162.969961103748,2.53970742253059e-37,3.34036094895549e-35
"ENSG00000204839","ENSG00000204839",-4.36767217762981,3.10622871054779,162.786658825775,2.78502267744079e-37,3.63223125662866e-35
"ENSG00000143126","ENSG00000143126",-4.42048992593198,3.43394697253336,162.497861447976,3.22048490187431e-37,4.15031634051123e-35
"ENSG00000254505","ENSG00000254505",5.9452709499839,5.05653001509859,162.488461491351,3.23574920877486e-37,4.15031634051123e-35
"ENSG00000113522","ENSG00000113522",5.8383086728573,6.25197973451303,162.127549063998,3.87992268594367e-37,4.93577049883981e-35
"ENSG00000102554","ENSG00000102554",-4.66497865038607,3.27402416229379,161.851311572457,4.45833954496692e-37,5.6254820925111e-35
"ENSG00000102100","ENSG00000102100",-2.78179912701158,3.66997906060465,161.817352262803,4.535157051184e-37,5.67626108341739e-35
"ENSG00000170270","ENSG00000170270",-3.14508898863383,2.2774339743804,161.537113125676,5.22176538619728e-37,6.48334390350254e-35
"ENSG00000144749","ENSG00000144749",-3.38320399817315,6.06120188363822,161.003750188006,6.82881214620088e-37,8.41136226262204e-35
"ENSG00000180992","ENSG00000180992",-3.0505371382827,3.46354800760295,160.830764997851,7.44970438652812e-37,9.10389071487531e-35
"ENSG00000116017","ENSG00000116017",-4.63405955992668,2.77846650690153,160.669296497631,8.08010424533936e-37,9.79712639747398e-35
"ENSG00000163545","ENSG00000163545",-4.9581661514633,2.15269101003927,160.438770178943,9.07367320252331e-37,1.0916543263811e-34
"ENSG00000006453","ENSG00000006453",-4.75510418513341,1.98051353760878,159.254730996296,1.64620130830596e-36,1.96531110037758e-34
"ENSG00000166851","ENSG00000166851",-4.91990673895292,2.14790661417031,157.776096221869,3.46389872493804e-36,4.10379451992659e-34
"ENSG00000197903","ENSG00000197903",-4.01621888979595,2.79442453658589,157.259953292013,4.49104049273361e-36,5.28037488236558e-34
"ENSG00000143570","ENSG00000143570",6.5801791286642,6.46247015768786,155.798395425829,9.36963543999903e-36,1.09335896262244e-33
"ENSG00000177576","ENSG00000177576",5.21553186883196,5.43307259386169,155.665139291642,1.00194155743956e-35,1.1521110442013e-33
"ENSG00000198435","ENSG00000198435",-5.77367665529632,1.99888447471163,155.664709129015,1.00215844695345e-35,1.1521110442013e-33
"ENSG00000204386","ENSG00000204386",-2.96433978625379,5.22479570492322,154.670707015004,1.65255102128746e-35,1.8858523419398e-33
"ENSG00000111206","ENSG00000111206",-5.7869898108482,1.42385109785978,154.644861819456,1.67418298170129e-35,1.89659269167912e-33
"ENSG00000258818","ENSG00000258818",10.7726808557699,6.99460082840945,153.898353711605,2.43748896689495e-35,2.74129193958041e-33
"ENSG00000142784","ENSG00000142784",-2.1779442445242,6.59982325656393,153.834864015661,2.51662057788489e-35,2.80992455890457e-33
"ENSG00000172005","ENSG00000172005",-6.59691686018534,1.95501803255692,153.746393864601,2.63118954884772e-35,2.91686155700833e-33
"ENSG00000235655","ENSG00000235655",-4.15478599479094,1.46698831851567,153.218914746245,3.43107037961066e-35,3.77114962687719e-33
"ENSG00000198836","ENSG00000198836",-2.26320151159056,5.73351395700235,153.207746579042,3.45040751943661e-35,3.77114962687719e-33
"ENSG00000212864","ENSG00000212864",-4.08739347279746,2.05968043280754,151.841932820682,6.86077033482763e-35,7.40603849562822e-33
"ENSG00000163923","ENSG00000163923",-4.75425018685047,1.42297996335744,151.838803878446,6.87158210934577e-35,7.40603849562822e-33
"ENSG00000186010","ENSG00000186010",5.59102910192458,6.06480306072017,151.377550661766,8.66700032094853e-35,9.27667896421525e-33
"ENSG00000145494","ENSG00000145494",-2.78757611676036,4.48676364741924,150.192009793935,1.57395073196278e-34,1.67101623307641e-32
"ENSG00000010292","ENSG00000010292",-3.21168171179098,5.04173286624645,150.180960227909,1.58272800426696e-34,1.67101623307641e-32
"ENSG00000188322","ENSG00000188322",-5.59674643668556,1.6684274613402,149.406091459644,2.33762943642307e-34,2.45135194954635e-32
"ENSG00000172172","ENSG00000172172",-3.1339637630303,3.51161499386171,149.105359728453,2.71963475469915e-34,2.83280076462623e-32
"ENSG00000143674","ENSG00000143674",-4.59670191042478,1.66119073706115,148.583592790525,3.53640611213302e-34,3.6590015240203e-32
"ENSG00000170779","ENSG00000170779",-3.6579069162198,2.77306709536105,148.045553537738,4.63631926011504e-34,4.76527648456857e-32
"ENSG00000062582","ENSG00000062582",7.15892779666413,5.41885348491316,147.773586311127,5.31648165217565e-34,5.42840758169514e-32
"ENSG00000182196","ENSG00000182196",8.22275716043143,6.84223020016901,147.583896767066,5.84911479731406e-34,5.93321971596824e-32
"ENSG00000243678","ENSG00000243678",8.15644457895297,8.01604749468009,147.194711266457,7.11486325145254e-34,7.170303744321e-32
"ENSG00000165716","ENSG00000165716",-3.82615105851075,3.47786822094479,146.039659465857,1.27253866958378e-33,1.27418065496389e-31
"ENSG00000113569","ENSG00000113569",-2.54462566986626,4.77479745743411,145.917587683336,1.3531866909357e-33,1.34624727200783e-31
"ENSG00000225377","ENSG00000225377",-3.43864533099706,0.78749214630214,145.838530690622,1.40812382066325e-33,1.39197972590406e-31
"ENSG00000135525","ENSG00000135525",-3.79114679668645,2.17058530391119,145.096146836903,2.0461662331938e-33,2.009905059441e-31
"ENSG00000114686","ENSG00000114686",-2.42808593386886,5.5857176930241,144.83685258545,2.33146640878521e-33,2.27574582794632e-31
"ENSG00000182481","ENSG00000182481",-5.55082425983188,3.81827768980699,144.247110842807,3.13735799145585e-33,3.04323725171217e-31
"ENSG00000136379","ENSG00000136379",-4.28328427570839,1.98585020136385,143.984683489118,3.58046605208347e-33,3.45148031853015e-31
"ENSG00000169682","ENSG00000169682",6.58361503172996,5.25621332021933,143.949533255447,3.64438828517915e-33,3.49141396209756e-31
"ENSG00000073849","ENSG00000073849",-4.4954265063505,4.80736675500718,143.741815177596,4.04612599083276e-33,3.85250769188494e-31
"ENSG00000119865","ENSG00000119865",4.67627712721222,5.87452438657742,143.115916970103,5.54480515209673e-33,5.24727902198423e-31
"ENSG00000189159","ENSG00000189159",-3.82867173068137,3.49989601314441,142.914637344396,6.13613754537692e-33,5.77168816389393e-31
"ENSG00000198826","ENSG00000198826",-5.36599290461249,1.23071301925771,142.836991478824,6.38075520308629e-33,5.96562173204212e-31
"ENSG00000172954","ENSG00000172954",-3.23501752485911,3.44296571181716,142.661356897568,6.97066483552832e-33,6.47812684116165e-31
"ENSG00000156875","ENSG00000156875",5.95913723961273,5.90668585876973,142.557188589451,7.34599326963873e-33,6.78629854433292e-31
"ENSG00000160446","ENSG00000160446",-3.7739433091095,2.63946231848151,142.538612456083,7.41501776733013e-33,6.80953110940613e-31
"ENSG00000160949","ENSG00000160949",-4.06323659824828,3.30694731881576,142.174025451091,8.90901806170112e-33,8.13340943044714e-31
"ENSG00000114503","ENSG00000114503",-2.43652237794938,5.92562432406291,142.021887778141,9.61823628888371e-33,8.72953375458919e-31
"ENSG00000124535","ENSG00000124535",-1.97033737956652,5.528216182779,141.975304617792,9.84648249242372e-33,8.88473303967535e-31
"ENSG00000180900","ENSG00000180900",-2.85757968836676,6.49091058990853,141.884646353637,1.03063317891272e-32,9.24591152411876e-31
"ENSG00000076554","ENSG00000076554",-4.92649482126896,2.32843122520735,140.537308807018,2.03103907113633e-32,1.81159347034689e-30
"ENSG00000243749","ENSG00000243749",13.0174826084888,4.17450060601412,140.302144717119,2.28634712806675e-32,2.02766328157691e-30
"ENSG00000204427","ENSG00000204427",4.81270303253681,5.52991818642252,140.128530341396,2.49521066137064e-32,2.2003221286632e-30
"ENSG00000159346","ENSG00000159346",-2.20613934392075,6.28360445818036,140.049816446488,2.59609183498202e-32,2.27634719089949e-30
"ENSG00000168672","ENSG00000168672",-4.22934838079276,3.52065496492866,139.856684451066,2.86123581226817e-32,2.49474043856191e-30
"ENSG00000136522","ENSG00000136522",-2.98196819323611,3.61816807700127,139.716350090401,3.07073158950684e-32,2.662444372578e-30
"ENSG00000132749","ENSG00000132749",-4.57087034969498,1.31450223578202,139.326186160524,3.73734948029817e-32,3.22242577412375e-30
"ENSG00000128944","ENSG00000128944",-3.55646066281562,2.56292613718603,138.71650133961,5.08035624048077e-32,4.35619496421335e-30
"ENSG00000167977","ENSG00000167977",-2.68118621727907,4.30034275328671,138.297248265007,6.27454073576116e-32,5.35059737467105e-30
"ENSG00000123473","ENSG00000123473",-4.24882911039318,1.18074990685928,138.242200118993,6.4509063876777e-32,5.47093263042393e-30
"ENSG00000138160","ENSG00000138160",-5.60056967447107,1.38700626651754,138.090209508415,6.96402973363085e-32,5.87400768836689e-30
"ENSG00000184292","ENSG00000184292",-6.27519801611372,2.01764185253337,137.880602205367,7.7392968741039e-32,6.49264256681581e-30
"ENSG00000213920","ENSG00000213920",9.05292554334277,3.12050165535222,137.659747124552,8.64973496501702e-32,7.21741326113248e-30
"ENSG00000266967","ENSG00000266967",5.30089956216694,5.04494691017837,137.123562346529,1.13310296492832e-31,9.37853546571345e-30
"ENSG00000134057","ENSG00000134057",-4.53269314160387,2.52250259844534,137.118387508069,1.1360597084756e-31,9.37853546571345e-30
"ENSG00000170312","ENSG00000170312",-5.24267247677425,1.63699834627735,136.64129175515,1.44459922531708e-31,1.1862529088318e-29
"ENSG00000198937","ENSG00000198937",-4.1464262398175,1.80614047683311,136.470671761202,1.57421670935163e-31,1.28588649100722e-29
"ENSG00000178127","ENSG00000178127",5.37852219883642,5.09778314576668,135.601205860046,2.4391293675186e-31,1.98195223999417e-29
"ENSG00000011426","ENSG00000011426",-5.79590853969773,2.11066477504005,135.337884672685,2.78503318941776e-31,2.25123516144602e-29
"ENSG00000183155","ENSG00000183155",-3.56576605803481,2.08728400160706,135.279213685766,2.86855665664956e-31,2.30673571560628e-29
"ENSG00000010404","ENSG00000010404",5.0856893293938,7.95929478510723,134.676093109495,3.88674286470379e-31,3.10939429176303e-29
"ENSG00000267041","ENSG00000267041",-3.55333872533383,2.37536994730057,134.649143820627,3.93985834633515e-31,3.13572315564726e-29
"ENSG00000271383","ENSG00000271383",9.06160507528773,4.57675353659492,134.563739552406,4.11302839748337e-31,3.25684697596642e-29
"ENSG00000213977","ENSG00000213977",8.93952506273864,6.61906182428656,134.052339048733,5.32139950016243e-31,4.19229036764066e-29
"ENSG00000138430","ENSG00000138430",-2.41466279477142,5.15329662526229,133.835598072918,5.93522086278895e-31,4.65225392881235e-29
"ENSG00000023572","ENSG00000023572",-3.51896368378502,1.66284345295277,132.656452154009,1.07492702828921e-30,8.38335049198421e-29
"ENSG00000013810","ENSG00000013810",-4.3924533406256,2.79811857222033,132.281008064256,1.29870978572101e-30,1.0077987937195e-28
"ENSG00000091317","ENSG00000091317",-3.2908232662624,5.15326709913675,131.948474913389,1.53553370042547e-30,1.18564592192056e-28
"ENSG00000166333","ENSG00000166333",8.86200114509223,7.18775539862542,131.800469550701,1.65439212429213e-30,1.27109731529771e-28
"ENSG00000204899","ENSG00000204899",-3.11603563119363,3.07724374703511,131.659656707743,1.77600545932927e-30,1.3578130408271e-28
"ENSG00000128534","ENSG00000128534",-2.58314498719674,4.91111653989595,131.501484358001,1.9233051417827e-30,1.46322038237586e-28
"ENSG00000197279","ENSG00000197279",-3.71340991098177,0.195874819692635,131.248692674539,2.18450434112599e-30,1.65382962801343e-28
"ENSG00000149418","ENSG00000149418",-6.60732639252522,1.70058985790805,131.055637440249,2.40762733160261e-30,1.81390175662488e-28
"ENSG00000161800","ENSG00000161800",-4.2557088339243,2.48175366279886,130.445181264211,3.27451531672212e-30,2.45509554181292e-28
"ENSG00000127884","ENSG00000127884",-2.35318204470537,6.25809257060774,130.002604546877,4.09240315492397e-30,3.05356235405866e-28
"ENSG00000253797","ENSG00000253797",13.2944127251506,4.45086304721004,129.496092771819,5.28203347922553e-30,3.92235213385551e-28
"ENSG00000102471","ENSG00000102471",-2.92619344299608,3.84054728133742,129.229019703768,6.04278245367668e-30,4.46590398481248e-28
"ENSG00000214652","ENSG00000214652",-4.12601137969277,1.27482585633009,129.189454988069,6.16444282311836e-30,4.53422524240744e-28
"ENSG00000137843","ENSG00000137843",-4.90673215255232,1.03328881472257,128.986521989439,6.82804604727187e-30,4.99864503083299e-28
"ENSG00000163463","ENSG00000163463",4.56932418551962,6.07847803240811,128.706739983448,7.86166986992691e-30,5.72831532306411e-28
"ENSG00000198917","ENSG00000198917",7.02420352716922,5.28429151994916,127.379335962497,1.53452587028176e-29,1.11288979003612e-27
"ENSG00000135119","ENSG00000135119",-4.52107827439676,0.975609816451934,126.960912617597,1.8946864239434e-29,1.36769922323728e-27
