"","uniprotswissprot","logFC"
"351","Q8IZY2",-1.3661053907651
"352","Q9Y6H5",3.66196866994263
"353","Q96K12",-1.68496051375263
"354","Q16602",1.15519317971033
"355","P36508",1.16311346240459
"356","Q15599",-1.21080567992374
"357","P78549",-1.30727737983235
"358","O95631",-3.08688965529961
"359","Q7L590",-4.40046613808727
"360","P21860",-4.87825298681749
"361","Q14554",-1.25793810184017
"362","O95168",-1.45511675385249
"363","Q15746",2.00596086793715
"364","Q9H813",-1.77824371861986
"365","Q9H2G2",1.57482067299819
"366","Q9H4Y5",-1.12721555713107
"367","Q04759",-2.69424937506548
"368","Q9Y576",1.39699955384258
"369","Q9H098",-1.4438954777241
"370","P48163",1.7753378862436
"371","P13995",-1.68337513488551
"372","P67809",-1.50975681932211
"373","P27815",-2.03197389730392
"374","P26232",-4.82585817561766
"375","P35590",1.05188345229526
"376","Q9H0C1",-1.97166691577006
"377","Q8N5V2",-2.90678329136578
"378","Q8IZT6",-4.30255640111335
"379","Q9UIB8",-2.37689246821496
"380","Q9BW60",-1.56394402324716
"381","P17947",-2.76152451912569
"382","Q15777",-4.41195078927055
"383","P54252",1.24378628057843
"384","Q9ULI4",2.41398798825886
"385","Q96BY7",1.66512484086624
"386","Q9P243",-1.4305715917541
"387","B2RTY4",1.10013711125279
"388","Q01813",-1.54941963834007
"389","Q15629",-1.66656005123512
"390","P46020",1.71591915579006
"391","P14618",-2.57674716222369
"392","Q12888",1.06123231345259
"393","Q12816",2.4310859898155
"394","Q05513",-2.44492758300545
"395","P21579",1.69118793362169
"396","Q8IVL0",4.10319557070395
"397","Q15120",-1.2844923289071
"398","Q9NS23",1.24934358472892
"399","P22607",-3.40655124531192
"400","Q96HE9",-4.76879958265502
"401","O00139",-1.26011176141503
"402","Q7LDG7",2.72234875820131
"403","Q9P2H3",1.54027421047405
"404","P11217",1.27516985611771
"405","P78337",-4.77867983911594
"406","O15021",1.21007378542676
"407","Q8IZF2",1.42685297038175
"408","Q58EX2",-2.67329957385498
"409","P20749",-1.29455025652893
"410","O60706",2.09876635875065
"411","Q9UHP7",1.33617473190565
"412","P27338",3.64671091926829
"413","P35398",2.71902347965876
"414","Q03167",3.60284415942711
"415","Q9Y543",-6.28743752304564
"416","P46934",1.28270720747634
"417","O14775",2.39822601717756
"418","O95163",1.68570057136854
"419","P35080",-1.28206022657217
"420","P26045",-2.85090331372811
"421","P11277",-1.13901495100907
"422","Q9UN19",-3.70612925185873
"423","Q86US8",1.29163751070224
"424","P53675",1.76794230625302
"425","O95633",2.48323273136483
"426","Q6NYC1",1.34334517848973
"427","Q9NSC7",-3.49310560688776
"428","Q5SYB0",-5.50997895120953
"429","P08243",5.32250047789755
"430","Q9UJ37",-4.64203639765201
"431","P11940",-1.06043996666134
"432","Q96S53",1.66865872807441
"433","P19784",1.47843179637843
"434","Q16825",1.9836603176803
"435","Q9UM21",-1.24453948810643
"436","A1A4S6",3.44865054352061
"437","Q15349",1.21305260129574
"438","Q9NZU5",1.16185936650901
"439","Q15645",-3.84829655665612
"440","Q92519",2.05127599178768
"441","O95983",1.41364145520496
"442","Q8WXR4",-6.40291345773399
"443","Q53TN4",1.52386659447321
"444","O94910",-1.6475334131483
"445","Q9UK32",1.6371663776052
"446","Q99952",-1.0574089296139
"447","Q15772",1.9036077407679
"448","Q8TBB1",-1.90462114589039
"449","P02786",1.06819907299605
"450","Q9UHB7",1.16835069841457
"451","O94844",1.31802732205419
"452","Q7KZI7",-1.43112557943807
"453","O75330",-5.12900732157854
"454","Q9UKU6",2.46230966202603
"455","O15460",-1.21367461708445
"456","P31994",-2.78244715139464
"457","P49748",1.36999357010789
"458","Q14194",1.2551002115233
"459","P57679",1.61274505951127
"460","Q9NXL6",-1.56617978336904
"461","Q9Y6F6",2.93191536264294
"462","Q9H6F2",-1.72481570424381
"463","Q8WTV0",1.8677804929759
"464","P49736",-2.41467624210328
"465","Q9BVL4",1.354128301282
"466","Q96QP1",1.13582236166561
"467","Q6P1M3",-2.38573868129005
"468","O60658",1.52663902457584
"469","P51793",-1.21313707572362
"470","P31040",3.35299082050343
"471","Q969G3",4.20851358102205
"472","O75078",1.51634873591188
"473","Q96AC1",1.23377159512742
"474","Q9Y6M1",-2.43034506359755
"475","O43283",-1.63463694477212
"476","P15907",-3.28496737203863
"477","Q5TBA9",1.20028436619835
"478","P10070",2.0082335247974
"479","P82930",-1.09811180437187
"480","Q9UM47",-1.44130210414142
"481","Q9Y2T4",-1.75104534403115
"482","Q53F19",1.12242528506288
"483","O43570",-3.86525368962687
"484","Q99685",-1.26619867006781
"485","Q9HB63",1.10581765209673
"486","Q9HCE3",1.1988138699196
"487","O43149",1.42006712662015
"488","P06733",-1.71195633642872
"489","Q9UJT0",1.38771100598458
"490","P42681",-2.65144697728575
"491","Q8NFH4",-1.28857187885222
"492","Q14563",-3.17876274073432
"493","Q9NYZ3",-4.39981874360309
"494","Q5R3I4",1.37183735826163
"495","P24752",1.20444899371268
"496","Q9NYQ6",-5.1124139761191
"497","Q14966",1.64022762506895
"498","P35612",-4.02257760317844
"499","P15408",1.22912138158353
"500","Q9UBN1",-6.96697917120827
"501","Q96EN8",2.01013381084717
"502","Q13393",2.69626179264563
"503","O43379",-3.02910607058448
"504","Q9NQW1",3.41881808401752
"505","Q14566",-1.12442338120127
"506","P13051",-1.59001132234473
"507","O75051",1.69421210662366
"508","Q96R06",-1.30568934548623
"509","P55327",-4.27245562975873
"510","O00763",2.27288238377451
"511","Q9BUZ4",-1.44758255964443
"512","P43121",1.48959160285856
"513","Q9NUK0",-1.1641996988684
"514","Q9P1Y5",-4.95039900180823
"515","P47736",-3.65912103114361
"516","Q15833",-2.72618057262659
"517","Q16760",2.26398987658593
"518","Q9NPD8",-5.38436405427214
"519","O60237",3.3276822857166
"520","O75914",1.93228889061019
"521","Q9Y6Q1",-1.22970597917097
"522","Q9NQT4",-1.98511434790522
"523","Q7Z5R6",-2.1461865914498
"524","O75427",2.93405974378714
"525","Q5HYJ3",1.13676953800456
"526","Q9Y3Q0",3.57489266956862
"527","Q6IE81",1.4961283459533
"528","P23142",1.22155408343144
"529","P53708",3.76569319146536
"530","O76096",-2.64736646174773
"531","Q9UQV4",-4.87018171792861
"532","Q12884",-1.76977024321891
"533","Q9NQ88",-1.18385748218159
"534","Q08462",3.23944080851605
"535","P05305",-1.48077213792279
"536","Q9H0M4",1.36420519956884
"537","O43736",4.02773151682268
"538","Q9Y277",-1.03283148158157
"539","Q15154",1.63615526914457
"540","A7E2Y1",1.11986221709254
"541","O15350",-3.2115195814892
"542","Q06455",1.78932396290636
"543","Q96FV9",1.13910530071876
"544","Q9Y680",1.74567277170291
"545","Q13342",-1.23608738687268
"546","Q9HBL0",1.78392410259779
"547","O95398",1.70514480508835
"548","P13688",-1.75337016543772
"549","Q15102",-2.37663567785728
"550","O60890",1.29697009816413
"551","Q14807",-1.96262674975784
"552","O43491",1.75273237741674
"553","Q6UVY6",-2.36764747397773
"554","Q9UNT1",1.32567690883861
"555","Q14145",-1.14789263004299
"556","Q68DQ2",1.18611315872291
"557","P51531",2.23464475175836
"558","Q9Y6P5",2.78725068229069
"559","Q6ZRS2",4.60616816851542
"560","O14777",-4.07127733209617
"561","P53420",2.77369882116262
"562","P36402",-2.72106578487517
"563","Q9BZV3",-4.25973015491708
"564","P78540",2.12877818478445
"565","Q06413",2.17498497117459
"566","P08575",-1.46089336488301
"567","O94768",-2.51868654819945
"568","P98164",-4.814008763859
"569","Q9Y5E5",2.27162878832554
"570","Q9Y5H1",1.70536308351766
"571","O43520",-1.96213702445861
"572","O15117",-2.49933448977625
"573","P06401",2.98165766618007
"574","Q49AR2",-1.78865146767564
"575","O60583",1.47208413615729
"576","Q9Y2J2",1.95235336537819
"577","Q53SF7",1.33700765620003
"578","Q9NUC0",-1.37906884399065
"579","O00463",1.02601950953441
"580","Q9NWU5",-1.25875593893397
"581","Q14494",1.14494517732242
"582","Q9P283",-2.89812116463889
"583","P18084",-1.31585878292206
"584","Q5JWR5",2.39734200835128
"585","Q8IYT8",1.48464091900454
"586","Q6ISB3",-7.15875706009946
"587","Q9NQC7",1.38420228847131
"588","Q96MU7",1.23796118533131
"589","O75844",-1.0983306699246
"590","Q9NQZ5",-1.29908395884308
"591","Q8NC60",-1.16941246452208
"592","Q13127",-1.31337389288476
"593","P09211",-1.74851151910047
"594","Q07092",4.27211106337541
"595","Q8NDL9",-1.12046646703185
"596","P61026",-1.11727051285883
"597","Q9UPY8",2.02577549470664
"598","P27701",-1.87139664449585
"599","O00602",-1.92267563021149
"600","Q03112",-3.97920298858004
"601","Q8IYU2",1.07394390382169
"602","Q12889",-2.50502958274698
"603","Q6NUK1",-1.26081424820832
"604","Q9Y6R4",1.46896303971635
"605","Q9P2J2",-4.7507297329994
"606","P08183",2.47127499376237
"607","O96014",-2.12603374985014
"608","O94830",1.23480318559551
"609","Q5SRH9",-4.98879301644264
"610","Q13415",-2.77453204014332
"611","Q99735",-2.01950678250839
"612","Q9NVE5",1.07328050531984
"613","Q92698",-4.20158163812757
"614","Q6P0Q8",1.77427516265625
"615","Q9UNQ2",1.11355134451261
"616","Q04609",-2.21153998842304
"617","Q9BQI3",-1.29653707221178
"618","Q9UM22",1.35274433492183
"619","Q9Y5X0",-3.09481866677011
"620","Q9NYQ8",-4.26596811995825
"621","Q15363",-1.11729721372588
"622","Q86YB8",1.71818857941231
"623","Q9NUQ3",1.36842144189533
"624","Q9GZY6",-1.87130049283209
"625","Q9H6U8",2.27422891289604
"626","Q9NPH5",-2.62819604481731
"627","O75807",1.84559667517877
"628","P22303",2.11189439591776
"629","Q96RL1",1.57669760767315
"630","P08253",1.41641327168492
"631","P35611",1.09233412013152
"632","Q14112",1.56820066890283
"633","O95467",-1.25507956444725
"634","Q5JWF2",-1.25507956444725
"635","P63092",-1.25507956444725
"636","Q96KR7",3.33972182948632
"637","Q92754",-5.73773447399032
"638","O14965",-1.45177786866225
"639","Q96IZ6",-1.54082940116782
"640","Q8TDY4",2.11813605167615
"641","Q9BV94",-1.7490995032546
"642","Q9UBC3",-2.14992331631139
"643","Q9ULW0",-6.27378985151754
"644","Q9NUG6",-1.06049815822908
"645","Q9NXR5",1.89247279004524
"646","Q9UK00",1.58628152822525
"647","Q9HAQ2",-2.20712179908673
"648","Q9P2N2",1.56630083045652
"649","Q9UJA2",2.1605392027676
"650","P62942",-1.20411815507633
"651","Q8NBS3",-5.79468924074644
"652","Q5TEA3",1.75653469214075
"653","Q6P1L6",1.22271879007364
"654","Q9BQW3",1.61678036528971
"655","O60299",-1.1065749957069
"656","Q2M2Z5",1.63824795973199
"657","P63167",-1.190134736161
"658","Q99572",2.9110854779521
"659","O75884",-1.04553376170295
"660","Q9UGH3",2.42735760296552
"661","Q6J4K2",2.26284718301146
"662","P00973",-3.0939872312351
"663","Q96L93",1.3683293999685
"664","Q96DB9",-2.42796081998539
"665","Q9BQS7",2.35735051549032
"666","Q9H305",1.30965833446809
"667","Q9P107",-2.0189558428116
"668","O15392",-5.99304263809898
"669","P18627",1.93456525788042
"670","Q15773",-1.31360722548271
"671","Q96DC9",-2.14298660934674
"672","P24278",1.38728856989817
"673","Q8NC96",1.05234766034028
"674","P98171",-1.407789369817
"675","Q8TF21",2.56366721419903
"676","Q9NWQ4",1.26529267669304
"677","Q8N2S1",2.15624179456724
"678","Q08116",-2.08529232747971
"679","P05362",-1.73963194698102
"680","Q9Y616",1.82258705143358
"681","P61626",-3.20654123618504
"682","Q01664",-1.02799514678259
"683","Q8IVL5",1.21552818404901
"684","Q9H2X0",4.26449326500223
"685","O75154",1.22316740107181
"686","P98172",-1.19297617525648
"687","Q92896",1.14266645416352
"688","O95239",-5.13396288229176
"689","Q8NDV7",1.42819164175518
"690","Q9BZ72",3.22809477842336
"691","Q96PZ0",-1.03030377744129
"692","Q92823",-2.49624097146225
"693","P07942",1.52248600566601
"694","Q9NX76",-2.7358232464124
"695","P23229",-1.23872073771831
"696","Q8WZA2",2.65926753107873
"697","Q9NYL2",1.86224099078547
"698","Q68CR1",-2.89850692971844
"699","P02787",1.40851895412927
"700","Q9UKN7",1.61470124808984
"701","Q9C000",3.55598614506671
"702","Q9BZ71",2.76256763662489
"703","Q9Y5N6",-3.39550187736798
"704","P03372",-1.64788679484576
"705","Q9UGC6",1.70204311886762
"706","Q9H6D7",2.56212034376223
"707","Q96JJ6",3.15301853624029
"708","Q9UHI5",1.37113345363954
"709","Q8WUG5",1.48288575868565
"710","Q96EP0",5.87335817345518
"711","Q9ULT8",1.0080770676804
"712","P22735",-2.89224439533118
"713","Q9H2E6",2.25123055802832
"714","Q96QT4",1.3950982130361
"715","Q06418",3.0022796925709
"716","Q9H967",-1.28302935570314
"717","P20807",4.15524297925297
"718","O00161",2.00540855078377
"719","O43175",-1.10858811472453
"720","Q14050",-1.48855479452609
"721","P15311",-1.242986256524
"722","Q9UIF3",-3.44644194111649
"723","Q9HAW4",-5.37508971604909
"724","O75419",-4.82124709425705
"725","Q9NZK5",-2.38203435901936
"726","Q9BRL7",1.09385829445127
"727","Q9UBN7",1.11349043466191
"728","O00591",-5.21156372341838
"729","Q99741",-3.14857121068979
"730","Q99518",1.06823584682523
"731","P43246",-1.85265162737573
"732","P49366",4.80713554868578
"733","P23219",-5.34977434118461
"734","Q9BYX2",-1.90925373194677
"735","Q9P202",2.34238139457745
"736","Q9NTN9",2.01321609854736
"737","O14981",2.62308587772491
"738","Q9H5V7",1.4248699039546
"739","Q8WV28",-2.92081052917046
"740","Q9BX66",2.16381976606857
"741","Q9NQ79",-4.99428283862405
"742","Q13145",3.68108223040935
"743","Q03060",1.48094417059404
"744","Q9NZC2",-3.83581743858987
"745","Q13451",2.73808053167581
"746","Q9NVS2",-1.83025316733323
"747","P15924",-4.70958390584701
"748","P31942",1.50626295755775
"749","O60674",1.9642292780414
"750","P42701",-2.26147151648394
"751","P00519",1.30360898639097
"752","O00154",-1.26022432377469
"753","O00311",-1.01030955394991
"754","Q92824",2.20609027332893
"755","Q13445",1.4370716852628
"756","O14639",1.97329810695583
"757","O14786",1.32277282217243
"758","O95858",-3.59249733098674
"759","Q9P0M6",-1.39276439529252
"760","Q9H607",-1.14717206116841
"761","Q9Y257",1.74010778529051
"762","Q6ZRH7",-1.28354427866071
"763","P48556",-1.82909682650162
"764","P61266",1.47607858409575
"765","Q9H2F3",-1.72044320733937
"766","Q14011",3.12240810188577
"767","P30049",-1.18420467303209
"768","Q8N350",2.70330765044309
"769","P35858",-1.18382019175123
"770","P52272",1.02567259368311
"771","Q9P0N8",-1.05465578064484
"772","P17568",-2.05232079195868
"773","Q9NZ01",-1.76745335507221
"774","Q8IVT2",-6.01959318317802
"775","Q9Y4F5",-1.62670011071059
"776","Q1ZYL8",4.1017260327856
"777","Q02833",-3.31952478597119
"778","O75293",2.27595862257086
"779","O75781",1.12274881211551
"780","P43487",-1.34703682957616
"781","Q53GT1",1.00224626484599
"782","Q8N653",3.5898670143681
"783","P24347",-3.13325803389495
"784","Q9BXF3",1.99355754514844
"785","O43246",-3.17897174748423
"786","A6NHG4",1.06145889348417
"787","P13725",-2.17920167681158
"788","Q9BXI6",1.41499000765377
"789","Q9UGT4",-2.42167687946577
"790","P36269",1.22208133826563
"791","Q69YQ0",1.86165905339397
"792","P49593",1.2481287763949
"793","Q9UIA0",-1.20957335893384
"794","Q9NQG7",1.29031099316553
"795","Q9HBE1",-1.05427241266848
"796","Q6NXT1",1.05361276307031
"797","Q9Y262",1.41865155196118
