"gene","avg_rank","rank_variance"
"DMBT1",73.9353979353979,4608.03180119902
"RAB8A",75.5744255744256,370.301171180585
"CLEC10A",75.7119547119547,578.970633186489
"STX3",77.7992007992008,415.163863451672
"LRRC8E",77.8168498168498,1241.06837688183
"TRIM3",77.8188478188478,1194.83059733959
"DNAI1",78.8761238761239,7184.44034579677
"DNAI7",80.8894438894439,6284.93913903108
"WHRN",82.2577422577423,348.488510157398
"TSPAN15",82.5854145854146,815.968301518601
"CXCR4",83.0895770895771,659.415357682513
"DNAI4",83.965034965035,7072.47346058339
"NHERF4",87.1658341658342,501.926520514795
"KLK1",87.7475857475857,761.036199199424
"PRKDC",87.9194139194139,1288.07744775766
"SLC9A1",88.3003663003663,751.53866408963
"PLIN2",89.0572760572761,1597.25454647507
"B3GNT3",89.1465201465201,2938.34627952549
"ERBB3",89.7042957042957,714.896540501471
"HOXB6",90.015318015318,3044.19896581322
"SFTPD",90.2137862137862,484.306711942288
"CALM2",91.2257742257742,4216.75180715354
"HOXB4",92.8088578088578,2160.75092750909
"XRCC6",93.8151848151848,2168.80760412139
"GRIN1",94.0969030969031,1061.20746209154
"CYP2J2",94.4498834498834,4800.70260075257
"TFF1",95.1621711621712,7782.65756916856
"CYP2A6",95.5154845154845,1430.53165555297
"VEZT",95.6713286713287,414.888941172086
"DNAL1",96.5724275724276,7837.00566189307
"A2M",96.7752247752248,404.470112166315
"SERPINA4",97.0909090909091,997.936769426443
"CRK",97.9260739260739,1386.75935656615
"CFAP70",99.4045954045954,8367.48281698315
"DYNLL2",99.5208125208125,1815.51547275731
"NUMB",100.262737262737,784.602831545536
"CYP2C9",102.524142524143,5096.39740162125
"NOS1",104.004329004329,2299.18152688972
"MUC7",105.05994005994,356.55936402039
"HOXA5",105.350649350649,2702.27373958487
"CYP1A2",107.629370629371,1384.0308092973
"NDUFB5",107.726273726274,1519.16488907495
"NME8",109.068931068931,11073.7957132807
"PAFAH1B1",110.414585414585,3740.16283849395
"HOXC6",110.875790875791,2790.14012991228
"XRCC5",112.07992007992,1014.24944010021
"DYNC1I2",113.005661005661,5511.37338566386
"SLC9A3",113.842823842824,1637.56622680007
"MUC4",114.30636030636,1418.60764440978
"ASAP1",115.168165168165,788.849459223876
"NHERF2",115.576090576091,3673.80191982124
"MYRIP",115.778554778555,1941.86600230771
"SELL",117.639360639361,3522.39454616004
"SYTL4",117.948384948385,303.952364979014
"PXN",119.257742257742,4667.20736425467
"CD63",119.925074925075,874.225230465737
"SIRPA",121.56043956044,1039.38300473677
"LRP6",123.124209124209,1881.82034310349
"HOXA6",123.447219447219,2445.17267964103
"ADAM10",123.735930735931,1371.98187644024
"RAB3A",124.217449217449,841.897736729182
"BTN3A3",124.698634698635,909.314545104019
"GRXCR1",126.239427239427,687.000949971636
"BTN3A2",129.16317016317,707.79082165891
"PTK2B",132.512820512821,5246.2639095304
"GOLGB1",133.147519147519,3744.00054930635
"NCK1",133.523476523477,2079.44273647738
"CHM",133.684648684649,1138.41717598413
"ADGRV1",133.897102897103,1153.33884237015
"PNP",134.529470529471,2452.03202593542
"CYP2C8",135.064935064935,3609.79824705608
"DNAH9",135.131202131202,6753.00676427725
"ARF6",137.134865134865,2759.92617575629
"RALA",137.733932733933,2854.78894478828
"MRC1",137.864135864136,674.030169031501
"TSPAN9",139.61038961039,1409.61231040778
"MUC6",139.956043956044,657.694935976748
"BTN3A1",140.869130869131,1337.69406010379
"DDB1",142.190476190476,251.940388947051
"LRRC8B",143.365634365634,4135.26400182096
"NPTXR",147.461205461205,5205.20194218395
"ASAP3",148.628371628372,414.240926961114
"CDHR5",151.701298701299,1290.4307344887
"USH1G",151.755577755578,389.102129937573
"RABGGTA",152.140193140193,592.49832734443
"HOXC4",153.751248751249,4997.3888017379
"RABGGTB",154.441225441225,557.926840869546
"SLC5A1",154.468864468864,2156.53758788402
"STXBP2",155.881118881119,1597.72836756847
"DNAH11",156.515151515152,4369.4597137262
"HOXD4",157.061272061272,4381.84434574974
"CHML",157.294705294705,544.808189811521
"GPS1",158.646686646687,1199.95141057033
"TRIM2",159.181152181152,468.197019724668
"HOXC5",159.785214785215,3188.79828898616
"NUMBL",159.934731934732,948.552034463427
"TMEM106B",160.127539127539,3527.89145653369
"USP15",160.156843156843,6843.09964252936
"NDUFA12",160.383616383616,2529.58763288677
"SLC4A4",160.415917415917,1008.07578918971
"TFF3",160.728271728272,6391.50042296145
"ITGB4",161.302697302697,6235.88336047697
"CEMIP2",161.460539460539,3800.73886539843
"HSPD1",161.498168498168,3435.17146566514
"USH2A",162.283383283383,1674.36170580474
"PDZK1",162.297702297702,4655.11187679742
"SH3KBP1",164.55044955045,2236.81715752602
"ITIH4",164.769230769231,1044.71255060729
"GREB1",165.730935730936,1842.39060495356
"CIDEA",166.545454545455,3981.65441221004
"FCGBP",166.58374958375,2356.17244736165
"DPYSL2",167.604062604063,843.329856907472
"SLC26A6",168.195471195471,3082.24259107537
"CYP2B6",168.436563436563,3044.31068132401
"CA13",168.978687978688,992.85164424738
"PDZD7",171.478854478854,370.27561867402
"CBS",171.505161505162,2167.98223517544
"SYTL2",171.782883782884,3865.71167229395
"TSPAN32",172.001665001665,1748.22684599433
"POR",172.220113220113,3408.45619758878
"SFTPA2",173.345987345987,676.202371468194
"BTN2A1",173.59040959041,173.074684808862
"BIRC2",173.636030636031,1916.97241222025
"HOXA7",174.972027972028,4093.74671897057
"CYP1A1",176.475191475191,3451.59323842935
"LRRC8D",181.720945720946,3172.5716697249
"ERMAP",181.798534798535,536.883115773855
"MAN2B2",182.575757575758,3810.16439545354
"AGR2",184.211122211122,1361.89412009265
"PGRMC2",184.546120546121,2388.87553707674
"KNG1",184.791541791542,1601.28897573668
"DCBLD2",185.599400599401,9013.78050596971
"MUC3A",185.83682983683,4041.64891626251
"UBE2D1",187.225441225441,4455.97680755842
"GPRIN2",187.919080919081,2961.09504885521
"ACHE",188.93006993007,1392.25893227359
"SLC22A5",190.931401931402,3134.09789100529
"C1GALT1",191.472527472527,2598.20669004546
"BTNL9",191.904761904762,275.854351067542
"CA1",193.246753246753,279.079332393123
"GDI2",194.254079254079,263.759206372131
"NADK2",195.52047952048,2952.66871769137
"ERBIN",195.883782883783,9403.28129254712
"ASAP2",196.010656010656,6549.91660859682
"CYP2C19",196.154512154512,4808.47978226526
"SELE",196.336996336996,2870.81710849666
"LNX2",196.464535464535,1115.64655996901
"CTBP1",197.139527139527,4556.59844707813
"DNAJB11",197.603396603397,3645.81633755984
"FAM20C",198.110889110889,5747.94006459896
"PBX2",198.16983016983,609.554092809256
"KLK4",198.186147186147,104.208842012973
"GDI1",202.221778221778,234.66298990816
"SIGLEC9",203.703296703297,2648.05151144658
"PCDH15",204.636030636031,676.075676710587
"TBC1D10A",204.642024642025,2640.43443587281
"CYP1B1",204.646686646687,3621.66493488745
"LRRC8C",205.492174492174,2943.04815659579
"TWIST1",208.021312021312,4707.38795337463
"TFF2",209.248418248418,402.883637570513
"BTN1A1",209.647352647353,638.278996153746
"BTN2A2",213.904095904096,1196.99146556308
"PACC1",214.57042957043,1862.49695341301
"SFTPA1",214.681651681652,850.233730515543
"SLC4A1",217.057276057276,3849.83682495608
"NFKBIA",217.864135864136,4003.1754055405
"SLC5A2",218.276057276057,1455.47439990611
"CUL4A",219.307359307359,794.075718640675
"NAMPT",219.64035964036,1646.05982292191
"UPP1",219.724941724942,1239.3460365972
"APEX1",219.825507825508,2331.30998204549
"MBP",220.556443556444,4769.41944797375
"KPNA2",221.595737595738,1084.5980098072
"TCF12",222.56043956044,425.320379820047
"SLC4A7",223.230436230436,3260.60444308079
"UPP2",223.526140526141,1091.95159825739
"CYP2C18",226.269064269064,4550.65309662578
"SRA1",226.519813519814,2944.56548004516
"CA3",226.9666999667,3687.93026981901
"NDUFA7",226.993006993007,2688.67650004892
"COL12A1",227.153846153846,2945.94034746067
"SYTL1",227.560106560107,7143.77744862288
"GALNT6",227.783882783883,1457.75774148126
"NDUFB8",228.980685980686,1996.32207854326
"OSBP2",231.90675990676,3976.45099692668
"CLSPN",233.345321345321,2363.34673609757
"CA7",233.467199467199,1080.7806526141
"HLA-DRB1",234.629703629704,921.021395881489
"CYP4F3",234.703962703963,4632.45630341233
"MRM3",235.340326340326,2754.70958910066
"SLC4A8",236.111222111222,2145.70914450861
"TYMP",236.583083583084,527.962698416396
"GBA1",236.618048618049,3370.98031371249
"CD40",237.87678987679,4989.53178289621
"SYTL3",238.168498168498,1543.44261823009
"AMBP",241.66366966367,569.57038852775
"ADGRE5",242.419913419913,3470.70535948617
"PI3",246.213453213453,463.692263987401
"MAN2B1",247.138528138528,3990.38053707341
"NAAA",247.435897435897,1244.22531987222
"NRXN2",247.463869463869,858.980289752442
"TMEM231",247.829170829171,410.919841650688
"CA4",248.344988344988,1363.45456098421
"SIGLEC8",248.757242757243,1521.13525315457
"VAMP8",248.867132867133,4267.75016189673
"LRRC8A",249.99333999334,1186.03459920049
"LINGO2",250.446553446553,2272.0327021413
"NECTIN1",252.264735264735,4014.67506178032
"MYO7B",252.710955710956,703.100969206232
"SLC16A1",254.487845487845,1203.35253376426
"SYTL5",254.852480852481,4079.60414690794
"CLK3",255.692307692308,2637.19576692461
"ABHD16A",256.376956376956,3945.36018833487
"CYP4A22",256.623376623377,3653.40607560328
"KLK2",257.664002664003,235.714183440366
"GALNT5",258.345987345987,2449.23967992922
"FOLR2",259,1686.55962691539
"MLPH",259.348651348651,1410.9593477808
"NRXN1",260.515151515152,973.079300668241
"FOLR1",260.709623709624,1547.31405458854
"UNC5B",261.752247752248,3423.91927792394
"NUP155",262.207792207792,2275.15933966101
"TCF21",262.58041958042,206.254939597378
"B3GNT4",263.427905427905,1266.60930763662
"SLC22A4",264.231102231102,1542.98987843158
"CST4",265.103896103896,397.058489145764
"CYP4A11",266.241425241425,2542.81344660225
"HOXD8",266.7668997669,473.140183156839
"BTNL3",267.478188478188,2611.61869465201
"STATH",267.988677988678,3344.22438875803
"CYP4F2",268.206127206127,5197.01246077928
"CYP2D6",268.226773226773,4707.9209085385
"SLC44A1",270.558441558442,3869.03547418604
"PBX1",272.781884781885,605.748878924762
"NPR3",273.147852147852,959.123368969472
"B3GNT2",274.02664002664,1823.7021548294
"ANKS4B",274.530136530137,139.840114138582
"FCRL4",275.10989010989,601.830691626828
"NDUFAF6",276.471195471195,1706.85018601208
"SLC30A6",277.240093240093,1729.91069046432
"GKN2",278.855810855811,528.778336475871
"PLSCR1",278.982683982684,1519.18624236079
"ASGR1",280.173826173826,451.25425141148
"CD300LD",280.364968364968,517.385741063289
"HMGN2",280.703296703297,1035.248713312
"ARSB",281.625041625042,1006.10519549294
"FKBP14",282.280386280386,842.373722435681
"AMY1B",283.809856809857,809.141381824926
"ANKRD17",284.065601065601,349.680904926741
"HTN3",287.155844155844,2517.77117419556
"NPTX1",287.209124209124,1493.43859760049
"C1GALT1C1L",287.398268398268,385.378971017878
"AHCYL1",288.777888777889,460.545253769105
"DNAJC16",291.078255078255,213.767025335313
"SMAD9",292.343323343323,1158.19621373519
"CDHR2",294.208125208125,1393.13555021483
"HTN1",294.340992340992,1684.15750294564
"USHBP1",294.37629037629,405.13484073111
"C1GALT1C1",296.36963036963,1945.76472694527
"ZBTB43",297.15318015318,557.156408104443
"ATRN",297.276723276723,200.725863743186
"NPEPPS",300.560106560107,415.456995591573
"PCBD1",302.305028305028,212.944901423249
"TMEM106C",302.658674658675,274.348148409441
"MAN2C1",306.580752580753,635.835831945092
"C7orf25",306.781884781885,848.139951543016
"GMIP",306.937728937729,156.325568058413
"TMEM131L",309.018648018648,265.668539543956
"TMEM192",310.175491175491,155.4638628083
"PPP1CB",315.212787212787,116.388084267498
"NPTX2",316.503496503496,195.91096378638
"SOD1",317.770895770896,715.509119350558
"RCN2",323.012654012654,179.597441421559
