"gene_id","cluster","betweenness","degree_centrality"
"BUB1B","1",8472,9
"CBX2","1",1081,9
"CCT5","1",8742,9
"CDH1","1",9059,9
"CENPI","1",42769,9
"DNMT3A","1",57573,9
"FANCD2","1",6388,9
"GRB2","1",11951,9
"H2BC4","1",8075,9
"H2BC9","1",4422,9
"KLC2","1",14807,9
"ORC1","1",90090,9
"VAMP8","1",4982,9
"YKT6","1",4032,9
"YWHAH","1",5023,9
"ACTL6A","1",15621,8
"ACTR2","1",3768,8
"CALU","1",8605,8
"CCT7","1",5415,8
"CDCA8","1",18636,8
"CENPL","1",1118,8
"CENPM","1",15206,8
"CENPW","1",362,8
"COPG1","1",6117,8
"EPN3","1",8389,8
"H2AC20","1",18106,8
"H2AC6","1",8133,8
"HAUS8","1",8224,8
"HJURP","1",8,8
"HRAS","1",13118,8
"KIF20A","1",24273,8
"KPNA2","1",2539,8
"PDIA3","1",2901,8
"RHOC","1",7383,8
"TMED9","1",14801,8
"TOP2A","1",2496,8
"ZNF217","1",9279,8
"AP1S3","1",4409,7
"AP2S1","1",14086,7
"APOO","1",2981,7
"ATIC","1",22226,7
"CALR","1",36414,7
"CD9","1",12629,7
"CENPK","1",521,7
"CENPO","1",479,7
"CLSPN","1",2163,7
"CLTC","1",6269,7
"CNIH2","1",0,7
"COPB2","1",17262,7
"COPE","1",0,7
"E2F1","1",9643,7
"EZR","1",1362,7
"GADD45GIP1","1",3481,7
"KIF14","1",5846,7
"LEO1","1",6640,7
"MCM4","1",20885,7
"MRPL12","1",20563,7
"MRPL24","1",3677,7
"MRPL36","1",3237,7
"MSR1","1",14584,7
"PRKCD","1",14315,7
"PTPA","1",8042,7
"RAD51","1",62192,7
"RECQL4","1",2842,7
"RHOF","1",7472,7
"SDF2L1","1",28855,7
"SF3B4","1",1917,7
"SNRPE","1",1563,7
"STX1A","1",12495,7
"TMED3","1",0,7
"TPD52","1",1081,7
"TSEN54","1",8617,7
"TUBB4B","1",7287,7
"VDAC1","1",9147,7
"AP1M2","1",2182,6
"AR","1",7729,6
"ATP5MC1","1",15854,6
"AURKB","1",13867,6
"BGN","1",5289,6
"BYSL","1",1384,6
"CACNA1B","1",9677,6
"CAPZA1","1",3504,6
"CCNA2","1",42065,6
"CCNE1","1",7081,6
"CCT3","1",1747,6
"CDK5","1",7539,6
"CENPU","1",408,6
"CHEK1","1",3472,6
"COPA","1",22185,6
"DNAJB11","1",4094,6
"ERBB2","1",6458,6
"FANCI","1",2095,6
"FOXM1","1",4318,6
"LMAN2","1",1562,6
"MRPL17","1",6871,6
"POLE2","1",9798,6
"PPIL2","1",747,6
"PPM1G","1",2792,6
"PRKCZ","1",4320,6
"RAD51AP1","1",1237,6
"RCC1","1",3240,6
"SEC13","1",30057,6
"STAT1","1",7576,6
"TAF13","1",2161,6
"TOMM40L","1",4102,6
"TPM3","1",2161,6
"TRAF2","1",3515,6
"TRIM37","1",7275,6
"U2AF2","1",15154,6
"UBA1","1",68876,6
"UFD1","1",167,6
"XRCC2","1",0,6
"AP1B1","1",0,5
"APOC1","1",2160,5
"ARMC7","1",246,5
"ASCC3","1",1006,5
"AURKAIP1","1",3058,5
"BAIAP2","1",6473,5
"BLM","1",0,5
"CCT2","1",2554,5
"CCT6A","1",29,5
"CDC20","1",8000,5
"CENPA","1",30725,5
"CENPN","1",0,5
"COL3A1","1",8073,5
"CTSD","1",11807,5
"CXCL11","1",2700,5
"DNMT1","1",3891,5
"EXO1","1",2633,5
"FOXA1","1",2108,5
"GET3","1",1607,5
"H2AC11","1",17235,5
"H3C8","1",23442,5
"HMGA1","1",7088,5
"HNRNPF","1",3463,5
"ISG15","1",6250,5
"ITPR3","1",4116,5
"KIF11","1",0,5
"KIF2C","1",1081,5
"KRT18","1",5157,5
"LEF1","1",2168,5
"LMNB1","1",9808,5
"LMO7","1",22870,5
"MACROH2A1","1",14043,5
"MAD2L1","1",4294,5
"MCM5","1",2791,5
"MMP9","1",4411,5
"MRPL27","1",1549,5
"MRPL3","1",34,5
"MRPS35","1",0,5
"NDUFB3","1",3274,5
"PAXX","1",411,5
"PDCL3","1",648,5
"PDIA4","1",5385,5
"PFDN2","1",7449,5
"PIK3R3","1",4342,5
"PPP2R2C","1",4318,5
"PROC","1",41,5
"PSMB3","1",4429,5
"PSMD1","1",9594,5
"PTTG1","1",0,5
"RACGAP1","1",4895,5
"RANBP9","1",5378,5
"RHOD","1",80,5
"RHOH","1",6950,5
"SEC16A","1",1081,5
"SEC24D","1",5385,5
"SMARCA4","1",0,5
"SNRPG","1",5253,5
"SPECC1","1",1081,5
"SRP54","1",51,5
"STMN1","1",2161,5
"TOP1","1",0,5
"UBE2C","1",1081,5
"VANGL1","1",3781,5
"XBP1","1",5206,5
"AP2M1","1",0,4
"APOBR","1",0,4
"ASF1B","1",19590,4
"ASPM","1",2476,4
"ATAD2","1",12,4
"B4GALT3","1",4316,4
"BIRC5","1",4237,4
"BUB1","1",2161,4
"BUB3","1",1447,4
"C1orf131","1",424,4
"CACNB3","1",1086,4
"CARMIL1","1",2352,4
"CASP3","1",4245,4
"CCNB2","1",955,4
"CCNF","1",1202,4
"CDT1","1",1081,4
"CENPE","1",4315,4
"CFL1","1",13275,4
"CHFR","1",0,4
"CKS2","1",6985,4
"CLDN7","1",1872,4
"COL10A1","1",3240,4
"COL1A2","1",23460,4
"COL22A1","1",18351,4
"COMP","1",3240,4
"DCAF13","1",1397,4
"DIAPH3","1",1878,4
"DPY30","1",11636,4
"DTL","1",5482,4
"ECT2","1",740,4
"EME1","1",2766,4
"EPHB2","1",2160,4
"ERBB3","1",11816,4
"ESPN","1",2528,4
"EXOSC4","1",1092,4
"F11R","1",6768,4
"F7","1",1076,4
"FTSJ3","1",3211,4
"GAPDH","1",1089,4
"H3C10","1",3,4
"HIF1A","1",5392,4
"HSD17B10","1",11800,4
"HYOU1","1",1081,4
"IDE","1",5392,4
"ILF2","1",5582,4
"ITGB2","1",4081,4
"KCTD5","1",2160,4
"KIF15","1",4511,4
"KIF18A","1",13931,4
"KIF20B","1",0,4
"KIF22","1",0,4
"KIF23","1",12885,4
"KIF4A","1",40,4
"KIFC1","1",239,4
"LAMTOR2","1",1081,4
"LDHA","1",6390,4
"LSR","1",0,4
"MCM10","1",3187,4
"MISP","1",4635,4
"MKI67","1",252,4
"MRPL13","1",27,4
"MRPL47","1",8,4
"MRPS7","1",255,4
"MYO6","1",2049,4
"NDUFA13","1",4275,4
"NDUFAF6","1",2161,4
"NEK2","1",2160,4
"NHERF1","1",4317,4
"NME1","1",4301,4
"NMRAL1","1",10688,4
"NOL11","1",43,4
"PDRG1","1",18459,4
"PFDN6","1",0,4
"PIAS4","1",9810,4
"PKM","1",12783,4
"PKMYT1","1",67,4
"PLAU","1",4321,4
"PLK4","1",1393,4
"PRDX1","1",14460,4
"PSMA4","1",67,4
"PSMD2","1",1075,4
"RABIF","1",13433,4
"RET","1",4317,4
"RIBC2","1",1090,4
"RRM2","1",3232,4
"SDC1","1",5042,4
"SH3BP4","1",350,4
"SLC25A5","1",1330,4
"SNRPB","1",1054,4
"TIMM23","1",1338,4
"TOMM40","1",15343,4
"UQCRQ","1",2197,4
"VASP","1",5624,4
"ADRM1","1",0,3
"ALDOA","1",9448,3
"ALYREF","1",836,3
"AP1S1","1",431,3
"AP5Z1","1",0,3
"APEH","1",3239,3
"ATP6AP1","1",2286,3
"ATP6V0B","1",4303,3
"ATP6V0D2","1",1285,3
"ATP6V1G1","1",1081,3
"BAIAP2L1","1",1081,3
"BAK1","1",4427,3
"BASP1","1",1460,3
"BCL9","1",0,3
"BLVRB","1",11,3
"CASP6","1",2108,3
"CBX4","1",7525,3
"CD80","1",6446,3
"CDC25A","1",3144,3
"CDC45","1",2161,3
"CDC6","1",1081,3
"CDC7","1",1081,3
"CDH2","1",1104,3
"CDYL2","1",1560,3
"CFAP45","1",0,3
"CHAF1A","1",0,3
"CLDN14","1",1117,3
"CLDN3","1",8,3
"COL11A1","1",1081,3
"COL12A1","1",0,3
"COL1A1","1",5466,3
"COL8A1","1",0,3
"COMT","1",3237,3
"COQ2","1",1,3
"CREB3L1","1",2161,3
"CSTF2","1",2106,3
"CXCL10","1",2667,3
"DAPK3","1",1101,3
"DBF4","1",0,3
"DDX39A","1",2069,3
"DDX49","1",41,3
"DLGAP5","1",6,3
"DNAJA4","1",1081,3
"DSN1","1",10073,3
"E2F7","1",2161,3
"EEF1A2","1",5187,3
"ENAH","1",1171,3
"ENC1","1",1081,3
"EPHA1","1",24,3
"F12","1",0,3
"FCGR1A","1",1107,3
"FCGR3A","1",4284,3
"FEN1","1",1081,3
"GBA1","1",0,3
"GEMIN7","1",1748,3
"GINS2","1",1081,3
"GK","1",1068,3
"GLB1","1",2161,3
"GPI","1",8366,3
"GRIP1","1",2169,3
"H2BC8","1",4312,3
"HMG20B","1",3239,3
"HMOX1","1",1141,3
"HOMER3","1",0,3
"HSPA14","1",1081,3
"HSPH1","1",0,3
"IRF7","1",3320,3
"ITGA11","1",8463,3
"ITGAD","1",1172,3
"ITGB6","1",2277,3
"KCNJ10","1",0,3
"KCNJ6","1",5162,3
"KDM5B","1",6461,3
"KIF21A","1",336,3
"KRT80","1",1081,3
"LCLAT1","17",7,3
"LPCAT1","17",7,3
"LYPD3","1",1081,3
"MAGED1","1",2161,3
"MARVELD2","1",2151,3
"MCM6","1",0,3
"MMP14","1",924,3
"MRPL41","1",0,3
"MUC1","1",4315,3
"NAGK","1",1509,3
"NDC80","1",44,3
"NDUFS6","1",0,3
"P4HA3","1",1081,3
"PAK4","1",1107,3
"PARP9","1",5385,3
"PEX13","1",2161,3
"PFKL","1",6464,3
"PFN1","1",3127,3
"PGK1","1",0,3
"PIERCE1","1",2144,3
"PIGU","1",3143,3
"PLXNA3","1",3239,3
"PNO1","1",2178,3
"PPFIA3","1",5373,3
"PPIL1","1",0,3
"PPP4C","1",1205,3
"PRC1","1",626,3
"PRODH","1",2160,3
"PSMD5","1",3757,3
"PSME4","1",3209,3
"PSMG3","1",1101,3
"RAB25","1",1415,3
"RAN","1",1085,3
"RARA","1",275,3
"RND1","1",1251,3
"RPN1","1",0,3
"RPN2","1",1081,3
"RPS6KA1","1",0,3
"RRBP1","1",9812,3
"S100A8","1",2250,3
"SEPTIN9","1",21551,3
"SLC2A1","1",1896,3
"SLC7A11","1",2161,3
"SMARCB1","1",14,3
"SNRNP25","1",0,3
"SOX11","1",796,3
"SPAG5","1",52,3
"SPDL1","1",167,3
"SPRED2","1",366,3
"SREBF1","1",4315,3
"SRP9","1",1745,3
"SRPK1","1",2278,3
"SRPK3","1",1284,3
"STAC3","1",1081,3
"STIP1","1",2160,3
"TACC3","1",1275,3
"TARBP2","1",2161,3
"TGFB3","1",1169,3
"THY1","1",2170,3
"TIMM13","1",1370,3
"TIMM17B","1",1052,3
"TINCR","1",3237,3
"TMEM254","1",0,3
"TNFRSF9","1",2161,3
"TONSL","1",7,3
"TPRN","1",1081,3
"TTK","1",1081,3
"TUBA1B","1",1081,3
"TUBA1C","1",0,3
"TYMS","1",1081,3
"UHRF1","1",1081,3
"UNC5B","1",0,3
"VAV2","1",5335,3
"VCAN","1",1101,3
"WDHD1","1",0,3
"WNT2","1",1086,3
"ZWINT","1",2161,3
"AAGAB","1",0,2
"ABCB9","1",0,2
"ABCC4","1",1081,2
"ACAN","1",1081,2
"ACLY","1",2160,2
"ADAM12","1",55,2
"AIFM1","1",4259,2
"ALCAM","1",1081,2
"ARFIP2","1",358,2
"ARHGAP39","1",0,2
"ARPC3","1",196,2
"ATAD3A","1",0,2
"B4GALT1","1",0,2
"B4GALT4","1",0,2
"BBC3","1",2160,2
"BCL2A1","1",1081,2
"BCL3","1",1081,2
"BICDL1","1",0,2
"BIK","1",3237,2
"BOP1","1",1080,2
"BRMS1","1",1081,2
"BZW2","1",1081,2
"C4A","1",1081,2
"CABLES2","1",540,2
"CACNA1H","1",1081,2
"CAMK2A","1",2160,2
"CAMP","1",1081,2
"CATSPER1","1",0,2
"CATSPERB","1",2154,2
"CBX8","1",3885,2
"CCR8","1",15,2
"CDCA2","1",0,2
"CDK16","1",0,2
"CDR2","5",1,2
"CENPF","1",0,2
"CERS2","1",1081,2
"CKAP4","8",1,2
"CKMT1B","1",1081,2
"COA6","1",73,2
"COG2","1",1081,2
"COL13A1","1",0,2
"COL24A1","1",0,2
"COL5A1","1",91,2
"COL5A2","1",0,2
"COL6A3","1",0,2
"COMTD1","1",2,2
"COX6C","1",1131,2
"CRB3","1",0,2
"CRIP1","1",1081,2
"CXCL8","1",66,2
"CXCR4","1",1081,2
"CYCS","1",5319,2
"DDR1","1",207,2
"DEPDC1B","1",0,2
"DNAJC1","1",1044,2
"DNAJC5B","1",1081,2
"DNAJC9","1",123,2
"DPCD","1",0,2
"DYNLT1","1",1081,2
"EFNA3","1",1081,2
"EIF2S2","1",2160,2
"EIF4G1","1",1081,2
"ELAVL2","1",1081,2
"EPRS1","1",2160,2
"EPS8L1","1",0,2
"ERCC6L","1",1081,2
"ESRP1","1",2131,2
"ESRP2","1",2131,2
"F2R","1",17,2
"FAAP24","1",0,2
"FADD","1",1081,2
"FAM83D","1",0,2
"FANCA","1",0,2
"FBN2","1",1081,2
"FBXO45","1",2,2
"FBXO5","1",4182,2
"FIBP","1",0,2
"FKBP4","1",1081,2
"FKBPL","1",167,2
"G6PD","1",0,2
"GAD1","1",0,2
"GARS1","1",3237,2
"GINS4","1",0,2
"GIPC1","1",47,2
"GMPS","1",1081,2
"GNAT2","1",1081,2
"GORASP2","1",0,2
"GRIN2D","1",1081,2
"GSR","1",1081,2
"GTF3C1","1",697,2
"GTF3C6","1",382,2
"GTSE1","1",1245,2
"H1-2","1",0,2
"H2AC13","1",0,2
"H2BC18","1",0,2
"H2BC6","1",0,2
"H3C6","1",0,2
"H4C14","1",0,2
"H4C9","1",0,2
"HDGF","1",3237,2
"HK1","1",6223,2
"HM13","1",0,2
"HMGN1","1",0,2
"HNRNPAB","1",0,2
"HSD17B7","1",1081,2
"HSPB1","1",0,2
"HSPE1","1",0,2
"IKBKE","1",2160,2
"IL11","1",296,2
"IL4I1","3",1,2
"INTS7","1",1080,2
"INTS8","1",0,2
"ITGAX","1",107,2
"KRT8","1",0,2
"LAGE3","1",1081,2
"LIG1","1",0,2
"LLGL2","1",797,2
"LPAR2","1",1081,2
"LRRC8E","18",1,2
"LSM4","1",1081,2
"MAPK13","1",0,2
"MAPKAPK2","1",287,2
"MARVELD3","1",0,2
"MATN3","1",4312,2
"MCM2","1",0,2
"MFAP2","1",2160,2
"MMP1","1",1062,2
"MMP10","1",1081,2
"MMP3","1",1081,2
"MORF4L2","1",0,2
"MRPL58","1",2,2
"MRPS12","1",2428,2
"MSMO1","1",2160,2
"MTCH2","1",1081,2
"MTHFD2","1",18,2
"MTX1","1",0,2
"MYCN","1",2160,2
"MYO5B","1",1133,2
"MZB1","1",0,2
"NAXE","1",2066,2
"NCAPG2","1",1023,2
"NCF2","1",1081,2
"NECTIN2","1",1081,2
"NELFCD","1",1,2
"NME4","1",64,2
"NOLC1","1",0,2
"NSF","1",1081,2
"NSUN2","1",3189,2
"NVL","1",0,2
"ORC6","1",0,2
"OSBPL10","11",1,2
"OTUB2","1",11731,2
"P4HA1","1",22,2
"P4HA2","1",0,2
"PBK","1",0,2
"PES1","1",0,2
"PFKP","1",1081,2
"PGAM1","1",0,2
"PHKA1","1",37,2
"PHKG2","1",1114,2
"PLAUR","1",0,2
"PLXNB2","1",1081,2
"PNP","1",1081,2
"POC1A","1",1081,2
"POLR3K","1",1,2
"POMP","1",15,2
"PPIF","1",546,2
"PSENEN","1",1081,2
"PSMA6","1",0,2
"PSMB4","1",1081,2
"PSMD14","1",5,2
"PSMD4","1",0,2
"PSME2","1",1078,2
"PTK6","1",1081,2
"PTK7","1",866,2
"PTPRD","1",1081,2
"PYCARD","1",1081,2
"PYCR1","1",540,2
"PYCR3","1",0,2
"RAB11FIP1","1",2,2
"RAB17","1",1081,2
"RAE1","1",1081,2
"RAP2C","1",0,2
"RAVER1","1",1081,2
"REEP4","1",1081,2
"RELT","1",1081,2
"ROMO1","1",17,2
"RRP36","1",1,2
"RTN4R","1",1081,2
"S100P","1",1309,2
"SAP30","1",4312,2
"SEC61G","1",292,2
"SFXN1","1",3207,2
"SGO1","1",0,2
"SGO2","1",0,2
"SIL1","1",2160,2
"SMC4","1",1579,2
"SPOPL","1",2,2
"SPRED3","1",17,2
"SPTBN2","1",0,2
"SRD5A1","29",0,2
"SRD5A2","29",0,2
"SRD5A3","29",0,2
"SRPRB","1",0,2
"SRSF9","1",26,2
"STXBP2","1",24,2
"TAGLN2","1",0,2
"TARS1","1",913,2
"TARS2","1",1,2
"TEAD4","1",1081,2
"TG","1",1081,2
"THOC3","1",0,2
"TIMM17A","1",0,2
"TJP3","1",329,2
"TK1","1",0,2
"TMC6","1",1081,2
"TMEM63C","1",6111,2
"TPI1","1",0,2
"TPX2","1",3,2
"TRAF4","1",0,2
"TRIB3","1",0,2
"TRIP13","1",1081,2
"TUBG1","1",0,2
"TXN","1",0,2
"UNC13A","1",1056,2
"VAV3","1",2150,2
"WT1","1",0,2
"YARS1","1",1081,2
"ZMYND8","1",1081,2
"ABCA12","1",0,1
"ABCC2","1",0,1
"ABCC5","1",0,1
"ABCG1","1",0,1
"ABHD11","1",0,1
"ACBD3","1",0,1
"ACSL3","1",0,1
"ACTR3","1",0,1
"ADAM15","1",0,1
"ADAMTS12","1",0,1
"ADAMTS2","1",0,1
"ADAMTS4","1",0,1
"ADAMTS6","1",0,1
"ADAMTS7","1",0,1
"ADAP1","1",0,1
"ADIPOR1","1",0,1
"AHCY","1",0,1
"AIMP2","1",0,1
"ALDH18A1","1",0,1
"ALDH3B1","2",0,1
"ALDH3B2","2",0,1
"ALG8","1",0,1
"AMACR","1",0,1
"AMMECR1","1",0,1
"ANGPTL6","1",0,1
"APLP1","1",0,1
"APOBEC3B","1",0,1
"ARFGEF3","1",0,1
"ARL11","1",0,1
"ARPC5L","1",0,1
"ARRDC1","1",0,1
"ASPN","1",0,1
"ATG101","1",0,1
"ATG16L1","1",0,1
"ATOX1","1",0,1
"AUNIP","1",0,1
"BATF","1",0,1
"BCAT1","3",0,1
"BCCIP","1",0,1
"BEND3","1",0,1
"BMF","1",0,1
"BOLA2B","4",0,1
"BOLA3","4",0,1
"BUD23","1",0,1
"BZW1","1",0,1
"C1orf127","1",0,1
"C1orf35","1",0,1
"C5AR1","1",0,1
"CACNG4","1",0,1
"CAPG","1",0,1
"CAPS","1",0,1
"CBARP","1",0,1
"CBS","1",0,1
"CCDC137","1",0,1
"CCL11","1",0,1
"CCL17","1",0,1
"CCN4","1",0,1
"CCNE2","1",0,1
"CD276","1",0,1
"CD300LF","1",0,1
"CDC25C","1",0,1
"CDCA4","1",0,1
"CDCA5","1",0,1
"CDCP1","1",0,1
"CDH11","1",0,1
"CDKN3","1",0,1
"CDR2L","5",0,1
"CEACAM5","1",0,1
"CEP55","1",0,1
"CERS6","1",0,1
"CFAP221","1",0,1
"CHAC1","6",0,1
"CHAC2","6",0,1
"CHAF1B","1",0,1
"CHCHD5","1",0,1
"CHRNA1","7",0,1
"CHRNA5","7",0,1
"CHTF18","1",0,1
"CIB1","1",0,1
"CIP2A","1",0,1
"CIT","1",0,1
"CKMT1A","1",0,1
"CLGN","1",0,1
"CLIC1","1",0,1
"CLNS1A","1",0,1
"CNOT11","1",0,1
"CORO1B","1",0,1
"CORO2A","1",0,1
"CRAT","1",0,1
"CREB3L4","1",0,1
"CTPS1","1",0,1
"DAP","9",0,1
"DARS2","10",0,1
"DDIT4","1",0,1
"DEPDC1","1",0,1
"DHTKD1","1",0,1
"DLG3","1",0,1
"DNMT3B","1",0,1
"DOHH","1",0,1
"DONSON","1",0,1
"DPF1","1",0,1
"DPP3","11",0,1
"DQX1","1",0,1
"DRAP1","1",0,1
"DSCC1","1",0,1
"DUSP10","1",0,1
"DYNC2I2","1",0,1
"E2F2","1",0,1
"E2F8","1",0,1
"EAF1","1",0,1
"EAF2","1",0,1
"ECM1","1",0,1
"EFNA4","1",0,1
"EGLN3","1",0,1
"EIF2AK1","1",0,1
"EIPR1","1",0,1
"EPCAM","1",0,1
"ERGIC2","1",0,1
"ERO1A","1",0,1
"ESCO2","1",0,1
"ESM1","1",0,1
"ESPL1","1",0,1
"EVPL","12",0,1
"F2RL3","1",0,1
"FAAH2","10",0,1
"FAM83H","1",0,1
"FAM91A1","1",0,1
"FANCB","1",0,1
"FBXL19","1",0,1
"FBXO43","1",0,1
"FGFR4","1",0,1
"FH","1",0,1
"FKBP10","1",0,1
"FLVCR1","13",0,1
"FLYWCH2","1",0,1
"FOXO6","1",0,1
"FOXP3","1",0,1
"FPR3","1",0,1
"FUNDC1","1",0,1
"GABRD","1",0,1
"GADD45G","1",0,1
"GALNT10","1",0,1
"GALNT6","1",0,1
"GCAT","14",0,1
"GDF15","1",0,1
"GEN1","1",0,1
"GINS1","1",0,1
"GNPNAT1","1",0,1
"GON7","1",0,1
"GOT1","3",0,1
"GPR68","1",0,1
"GPRC5A","1",0,1
"GPSM2","1",0,1
"GRB7","1",0,1
"GREM1","1",0,1
"GRM4","15",0,1
"GRM8","15",0,1
"GUK1","16",0,1
"HACD3","8",0,1
"HAPLN1","1",0,1
"HELLS","1",0,1
"HK3","1",0,1
"HMGCR","1",0,1
"HMMR","1",0,1
"HOPX","1",0,1
"HOXA11","1",0,1
"HOXB13","1",0,1
"HPX","13",0,1
"HSD17B6","1",0,1
"HSF2BP","1",0,1
"HSH2D","1",0,1
"HYLS1","1",0,1
"IGSF3","5",0,1
"IGSF8","1",0,1
"IL21R","1",0,1
"ILDR2","1",0,1
"INHBA","1",0,1
"IQGAP3","1",0,1
"ISG20L2","1",0,1
"JPT1","1",0,1
"JPT2","1",0,1
"KIF24","1",0,1
"KLHL38","1",0,1
"KLK4","1",0,1
"KNOP1","1",0,1
"KNSTRN","1",0,1
"KNTC1","1",0,1
"KPNA7","1",0,1
"KRT19","1",0,1
"KRT7","1",0,1
"LCT","1",0,1
"LGALS8","1",0,1
"LHX2","9",0,1
"LILRA4","1",0,1
"LILRB4","1",0,1
"LIMK1","1",0,1
"LINGO1","1",0,1
"LMNB2","1",0,1
"LNX2","18",0,1
"LONP1","14",0,1
"LRRC1","1",0,1
"LRRC46","1",0,1
"LRWD1","1",0,1
"MAB21L3","1",0,1
"MAGED2","1",0,1
"MAL2","1",0,1
"MANF","1",0,1
"MAP7","1",0,1
"MARCKSL1","1",0,1
"MARS1","1",0,1
"MAZ","1",0,1
"MB","1",0,1
"MBOAT2","17",0,1
"MBOAT7","17",0,1
"MELK","1",0,1
"METTL1","1",0,1
"MICALL2","1",0,1
"MMP11","1",0,1
"MMP13","1",0,1
"MPHOSPH6","1",0,1
"MSMB","1",0,1
"MST1R","1",0,1
"MTFR1","1",0,1
"MXD3","1",0,1
"MYBL2","1",0,1
"NACC1","1",0,1
"NAT14","1",0,1
"NCAPG","1",0,1
"NCAPH","1",0,1
"NCBP2L","1",0,1
"NDUFB4","1",0,1
"NECTIN4","1",0,1
"NEU1","1",0,1
"NFAM1","1",0,1
"NFKBIB","1",0,1
"NIBAN2","1",0,1
"NIPSNAP1","1",0,1
"NLRP12","1",0,1
"NPTX2","19",0,1
"NPTXR","19",0,1
"NQO1","1",0,1
"NTMT1","1",0,1
"NUBP2","20",0,1
"NUCB2","1",0,1
"NUDT3","1",0,1
"NUF2","1",0,1
"NUP210","1",0,1
"OAS3","1",0,1
"ODF2","1",0,1
"OLR1","1",0,1
"ORMDL2","21",0,1
"OSM","1",0,1
"OTX1","1",0,1
"OVOL2","1",0,1
"P2RY2","22",0,1
"P2RY6","22",0,1
"PAFAH1B3","17",0,1
"PARPBP","1",0,1
"PAX2","1",0,1
"PAX9","1",0,1
"PBDC1","1",0,1
"PCDH17","1",0,1
"PCLAF","1",0,1
"PGAM5","11",0,1
"PIF1","1",0,1
"PITX1","1",0,1
"PKP3","1",0,1
"PLEKHF2","1",0,1
"PLIN3","1",0,1
"PLPP2","23",0,1
"PLPP4","23",0,1
"PLXNB3","1",0,1
"POLQ","1",0,1
"POLR1G","1",0,1
"POP1","1",0,1
"POP7","1",0,1
"POR","1",0,1
"POSTN","1",0,1
"PPFIBP2","1",0,1
"PPP1R14B","20",0,1
"PPP1R37","1",0,1
"PPT1","1",0,1
"PRAME","1",0,1
"PRLR","1",0,1
"PRR15L","1",0,1
"PSMA5","1",0,1
"PSMB5","1",0,1
"PSMC4","1",0,1
"PSMD12","1",0,1
"PSMD3","1",0,1
"PSMD8","1",0,1
"PTGES2","1",0,1
"PVALB","1",0,1
"RAB15","1",0,1
"RAB19","1",0,1
"RAB20","1",0,1
"RAB26","1",0,1
"RAB31","1",0,1
"RAB3D","1",0,1
"RAB43","1",0,1
"RAD54B","1",0,1
"RAD54L","1",0,1
"RANBP1","1",0,1
"RANGAP1","1",0,1
"RAP1GAP","1",0,1
"RASSF7","1",0,1
"RCC2","1",0,1
"RDM1","1",0,1
"REEP1","1",0,1
"REEP6","24",0,1
"RELL2","1",0,1
"RGS1","1",0,1
"RGS19","1",0,1
"RGS4","1",0,1
"RHBDL2","1",0,1
"ROGDI","1",0,1
"RPP25","1",0,1
"RPP40","1",0,1
"RRP12","1",0,1
"RTKN","1",0,1
"RTKN2","1",0,1
"RTN4RL2","1",0,1
"S100A14","25",0,1
"S100A16","25",0,1
"S100A7","1",0,1
"S100A9","1",0,1
"SAE1","1",0,1
"SALL4","1",0,1
