"gene_id","cluster","betweenness","degree_centrality"
"KIF2C","1",160621,8
"KIF3B","1",100330,8
"KIF9","1",0,8
"KNL1","1",0,8
"LEO1","1",28945,8
"MED1","1",45266,8
"MIS18A","1",308,8
"MRPL13","1",8369,8
"MRPL19","1",30169,8
"MRPL51","1",2262,8
"MYOM2","1",39763,8
"NEB","1",31089,8
"PEX13","1",17439,8
"PIERCE1","1",0,8
"POLR2D","1",15884,8
"RAC2","1",14827,8
"RBBP5","1",63045,8
"RHNO1","1",8764,8
"RHOV","1",94883,8
"RIGI","1",26953,8
"TEKT2","1",1748,8
"TPM3","1",41548,8
"TRAT1","1",68837,8
"VAV1","1",5250,8
"VAV3","1",54351,8
"XCL2","1",5778,8
"XIAP","1",27848,8
"ACTR2","1",8893,7
"AURKB","1",5880,7
"BGN","1",35968,7
"BMP7","1",8734,7
"BRCA2","1",16842,7
"BRIP1","1",145,7
"CCNE1","1",10756,7
"CD3G","1",8463,7
"CD79A","1",5414,7
"CDHR3","1",13687,7
"CENPI","1",5385,7
"CENPL","1",6562,7
"CENPM","1",744,7
"CHCHD1","1",28,7
"CHEK1","1",1869,7
"CLSPN","1",6299,7
"CXCR6","1",3407,7
"DAP3","1",11065,7
"EPHB3","1",44268,7
"ESPN","1",6671,7
"EYA1","1",23866,7
"FRS2","1",14234,7
"H2AC6","1",0,7
"IGHD","1",1417,7
"IL7R","1",2,7
"KCTD5","1",13966,7
"KIF1A","1",303,7
"KIF23","1",10763,7
"KIF3A","1",0,7
"KIFC1","1",10837,7
"KITLG","1",1996,7
"KRT40","1",3488,7
"MRPL24","1",1612,7
"MRPS23","1",10067,7
"MRPS34","1",2367,7
"MSR1","1",20521,7
"MYCN","1",12192,7
"NEFL","1",1808,7
"RIBC2","1",6669,7
"RUVBL2","1",26320,7
"SERPINA1","1",9881,7
"SYCP2","1",83533,7
"TMOD4","1",2646,7
"TPD52","1",1749,7
"TRIM36","1",5244,7
"XRCC2","1",0,7
"ZNF217","1",31746,7
"ANK1","1",14044,6
"ANLN","1",8074,6
"APOO","1",8083,6
"BARD1","1",14219,6
"BIRC5","1",6987,6
"BLM","1",6942,6
"CACNA1B","1",6119,6
"CALR","1",21289,6
"CBX1","1",12440,6
"CCR8","1",5341,6
"CD2AP","1",1980,6
"CD40LG","1",52574,6
"CD86","1",10473,6
"CD8A","1",28612,6
"CENPK","1",0,6
"CFAP45","1",0,6
"CNIH2","1",8006,6
"CNIH3","1",3466,6
"COL9A2","1",4006,6
"CPD","1",0,6
"CTR9","1",0,6
"CX3CR1","1",0,6
"CXCL10","1",3832,6
"DAG1","1",8860,6
"DCAF7","1",5244,6
"EFHC2","1",7424,6
"EZH2","1",3470,6
"FEN1","1",0,6
"FOXM1","1",3585,6
"GRIN2D","1",95,6
"HSPA1L","1",68085,6
"IFT140","2",20,6
"IGHV3-72","1",9732,6
"ILF2","1",12214,6
"ITGA2","1",12814,6
"KIF20B","1",0,6
"KRT31","1",0,6
"KRT32","1",0,6
"KRT37","1",4,6
"KRT8","1",11239,6
"LAMTOR2","1",7002,6
"LEF1","1",8059,6
"LMNB1","1",23101,6
"MCM4","1",6515,6
"MRPL17","1",31,6
"MRPS30","1",4670,6
"MYO18B","1",10478,6
"NEDD4L","1",18378,6
"OCLN","1",17522,6
"ORM1","1",7183,6
"PAK1","1",24569,6
"PDIA3","1",6987,6
"PDIA4","1",13154,6
"PLAU","1",11826,6
"PPP4C","1",10478,6
"PROC","1",4956,6
"PTPN6","1",6842,6
"RAB3IP","1",48375,6
"RACGAP1","1",5637,6
"RHOD","1",2551,6
"RND1","1",41253,6
"RND2","1",19872,6
"RPL3L","1",32460,6
"RYR1","1",1758,6
"SET","1",7956,6
"SMARCC1","1",23066,6
"SNRPE","1",7375,6
"STAT1","1",5247,6
"SYT1","1",4032,6
"TPRN","1",2497,6
"TRIM37","1",7890,6
"UHRF1","1",34314,6
"VANGL1","1",48382,6
"AFF3","1",3497,5
"ANK3","1",6987,5
"ARF3","1",1739,5
"ARF4","1",6975,5
"CACNG1","1",11331,5
"CASK","1",7501,5
"CASP6","1",1749,5
"CCL17","1",1829,5
"CCL4","1",60197,5
"CCNA2","1",12669,5
"CCNB2","1",3496,5
"CD3D","1",1587,5
"CD48","1",5276,5
"CDK7","1",15118,5
"CENPA","1",19706,5
"CENPH","1",0,5
"CENPU","1",3253,5
"CERS6","1",5244,5
"CIAO1","1",3547,5
"COL10A1","1",10352,5
"COL8A2","1",3496,5
"COLEC10","1",0,5
"COPB2","1",28715,5
"CSE1L","1",27818,5
"CXCL13","1",1749,5
"CXCL17","1",1747,5
"CXCL9","1",3086,5
"CYP2B7P","1",8733,5
"DNAH14","1",12207,5
"DNAJA1","1",32207,5
"EREG","1",4294,5
"ERLIN2","1",15159,5
"ESRP1","1",29329,5
"EXO1","1",32216,5
"F7","1",0,5
"FANCI","1",6915,5
"FCGR1A","1",6989,5
"FLNB","1",9113,5
"GAD1","1",17361,5
"GBA1","1",17141,5
"GRIA1","1",9456,5
"GRIK3","1",4332,5
"GRIN2C","1",9776,5
"GRIP1","1",14294,5
"GSR","1",8734,5
"H3C10","1",0,5
"H3C8","1",4417,5
"HMGA1","1",1749,5
"IFIH1","1",5013,5
"ISG15","1",5205,5
"ITGB2","1",6063,5
"KCNQ5","1",0,5
"KRT13","1",0,5
"KRT19","1",8670,5
"KRT80","1",4279,5
"LCLAT1","1",8731,5
"LTA","1",46861,5
"LTB","1",3488,5
"MR1","1",0,5
"MRPL47","1",10,5
"MUC1","1",11958,5
"MYO3B","1",292,5
"MYO6","1",10623,5
"PARN","1",2081,5
"PBX1","1",12229,5
"PCDHA10","42",12,5
"PKM","1",8899,5
"PLAT","1",4552,5
"PLAUR","1",3918,5
"PLK4","1",10526,5
"POLE2","1",8453,5
"POLH","1",6932,5
"PPP2R2C","1",10476,5
"PRKACB","1",11846,5
"RAB3A","1",10539,5
"RASGRF1","1",0,5
"REPS2","1",0,5
"RET","1",21974,5
"RNF2","1",5484,5
"RUNX2","1",5394,5
"SF3B4","1",15360,5
"STMN1","1",5244,5
"TCAP","1",7184,5
"TMED3","1",1749,5
"TMED9","1",0,5
"TNC","1",2641,5
"TREM2","1",29510,5
"TRPA1","1",8733,5
"UBE2C","1",1802,5
"UBE2L6","1",22624,5
"VCAN","1",4307,5
"VIRMA","1",23027,5
"WT1","1",9730,5
"ACOT4","1",6988,4
"ACTA1","1",3497,4
"AGRN","1",6857,4
"AGT","1",4197,4
"AMBP","1",243,4
"AMFR","1",4578,4
"APOBR","1",0,4
"APOF","1",0,4
"ARF6","1",3497,4
"ARL1","1",14524,4
"ASPM","1",4503,4
"ATP5MC2","1",6106,4
"ATP6V0D2","1",9115,4
"BLNK","1",964,4
"C4A","1",3487,4
"CACNA2D2","1",0,4
"CBX5","1",1163,4
"CCL3L3","1",143,4
"CCL4L2","1",5390,4
"CD19","1",5248,4
"CD1B","1",234,4
"CD27","1",2607,4
"CD6","1",3498,4
"CDC20","1",1749,4
"CDH11","1",2229,4
"CERS2","1",12202,4
"CETN2","1",15669,4
"CLDN7","1",3481,4
"COL22A1","1",0,4
"COL3A1","1",24047,4
"COPG1","1",1749,4
"COPZ1","1",0,4
"DCD","1",6987,4
"DCLRE1A","1",82946,4
"DEPDC1B","1",0,4
"DLGAP5","1",1894,4
"DNAJC3","1",46653,4
"DSN1","1",5391,4
"ECT2","1",1733,4
"EEF1A2","1",1749,4
"ENKUR","1",0,4
"EPHA8","1",1749,4
"F12","1",0,4
"FBXO6","1",5262,4
"FCER1A","1",3488,4
"FGFR2","1",9841,4
"FGG","1",9284,4
"FLRT3","1",6978,4
"FOXA1","1",161653,4
"FSCN2","1",0,4
"FZD2","1",9555,4
"GATA3","1",5243,4
"GFRA1","1",1765,4
"GID8","1",4567,4
"GINS2","1",2175,4
"GJA1","1",14664,4
"H3C6","1",26501,4
"HJURP","1",191,4
"HMMR","1",12052,4
"HNRNPF","1",13952,4
"HSPA13","1",90294,4
"HSPH1","1",50765,4
"IFIT3","1",16406,4
"IGHV1-3","1",0,4
"IGHV3-15","1",0,4
"KCNH2","1",1749,4
"KCNK1","33",0,4
"KCNK15","33",0,4
"KCNK17","33",1,4
"KIAA0319","1",0,4
"KRT6A","1",0,4
"KRT81","1",0,4
"KRT86","1",0,4
"LGALS9C","1",5357,4
"LIN9","1",11750,4
"LMAN2","1",5,4
"LSR","1",0,4
"MAG","1",4900,4
"MAPK13","1",3496,4
"MEAF6","1",5836,4
"MKI67","1",265,4
"MRPS33","1",52,4
"MRPS35","1",1,4
"MSH2","1",8,4
"MZB1","1",1749,4
"NCSTN","1",3497,4
"NECTIN2","1",1770,4
"NME8","1",6987,4
"NTS","1",3967,4
"NUP155","1",5243,4
"ORC1","1",27128,4
"PCSK6","1",4449,4
"PDRG1","1",775,4
"PIH1D2","1",0,4
"PIK3CG","1",12067,4
"POLB","1",1749,4
"PRMT6","1",0,4
"PSMD14","1",7275,4
"PTK6","1",4836,4
"RAB36","1",0,4
"RAB39A","1",0,4
"RAB41","1",1747,4
"RAD51","1",11359,4
"RAD51AP1","1",0,4
"RAP1GAP","1",4666,4
"RHOH","1",5086,4
"RPL26L1","1",5932,4
"SDC4","1",7127,4
"SGO1","1",7375,4
"SH2D1A","1",3497,4
"SKAP1","1",3497,4
"SLC9A1","1",8646,4
"SMAD1","1",7214,4
"SOCS6","1",8733,4
"SP110","1",1773,4
"SPAG5","1",3497,4
"SSR1","1",4215,4
"TBCC","1",3497,4
"TFF1","1",5244,4
"TGFB2","1",45173,4
"TIMELESS","1",5463,4
"TNFRSF9","1",7001,4
"TNFSF13B","1",45729,4
"TOMM20","1",2049,4
"TRAC","1",1882,4
"TRDN","1",5234,4
"UQCRQ","1",10472,4
"VDAC1","1",13951,4
"WNT4","1",4575,4
"WNT5A","1",5184,4
"WWP1","1",3973,4
"ZNF24","62",7,4
"ABCC8","1",101,3
"AFTPH","1",0,3
"AGPAT5","1",0,3
"APC2","1",34,3
"ARL3","1",1959,3
"ARTN","1",0,3
"ASAH1","1",0,3
"ATP2A1","1",3497,3
"BAMBI","1",3495,3
"BCL7A","1",3496,3
"BTLA","1",1749,3
"BUB1","1",1749,3
"BUB3","1",5169,3
"C15orf48","1",5242,3
"C4B","1",6141,3
"CA2","1",3497,3
"CACNA1D","1",951,3
"CAMK4","1",5425,3
"CATSPER1","1",0,3
"CBX8","1",6984,3
"CCL11","1",6091,3
"CCL5","1",156,3
"CCNO","1",2315,3
"CCP110","1",1749,3
"CCR1","1",0,3
"CCR2","1",7,3
"CD2","1",5355,3
"CD22","1",0,3
"CD226","1",2635,3
"CD52","1",0,3
"CD80","1",0,3
"CDC25A","1",1749,3
"CDH7","1",0,3
"CDK5","1",1759,3
"CDKN2A","1",0,3
"CDYL2","1",0,3
"CENPE","1",13936,3
"CEP55","1",3375,3
"CERS4","1",6976,3
"CKAP4","1",6987,3
"CKAP5","1",0,3
"CKMT1B","1",6987,3
"CLDN3","1",8627,3
"CLDN9","1",1765,3
"CNOT6","1",1749,3
"COL12A1","1",1759,3
"COL8A1","1",103,3
"COPA","1",0,3
"CRIPT","1",12169,3
"CRNKL1","1",15506,3
"CYBB","1",3412,3
"DHCR24","1",1964,3
"DIAPH3","1",1517,3
"DLGAP1","1",0,3
"DNAI1","1",0,3
"DNAJC12","1",3497,3
"DNAJC5B","1",1749,3
"DYNLT1","1",3496,3
"E2F7","1",1749,3
"EARS2","1",1749,3
"EIF2AK1","1",776,3
"ELAVL2","1",3497,3
"ENAH","1",4460,3
"ENTPD5","1",3497,3
"EPHA10","1",0,3
"ERBB4","1",2381,3
"ESRP2","1",0,3
"EXOC6","1",8664,3
"FANCA","1",81078,3
"FBXO45","1",49,3
"FGB","1",0,3
"FGF10","1",526,3
"FKBP4","1",3496,3
"FZD3","1",1,3
"GGH","1",5243,3
"GOLPH3L","1",3497,3
"GOT2","1",3496,3
"GPC4","1",1749,3
"GRP","1",6721,3
"GSTM3","1",1749,3
"GSTO2","1",5241,3
"H2BC8","1",4638,3
"H4C14","1",0,3
"HACD3","1",3495,3
"HMGCR","1",9217,3
"HOOK1","1",0,3
"HPX","1",3494,3
"IDE","1",18073,3
"IL1B","1",1749,3
"IL2RB","1",0,3
"IL5RA","1",0,3
"ITGAD","1",1812,3
"ITIH2","1",7,3
"JPH1","1",6,3
"JUP","1",3221,3
"KCNK13","33",0,3
"KCNK6","33",0,3
"KDM4B","1",35237,3
"KIF4A","1",73133,3
"KLHL12","1",3658,3
"KLHL41","1",17220,3
"LAGE3","1",1755,3
"LAX1","1",0,3
"LIG3","1",1749,3
"LPAR5","1",6984,3
"LRFN1","1",0,3
"LRIF1","1",76,3
"LRP2","1",1924,3
"LRRC43","1",0,3
"LRRC46","1",3494,3
"LTF","1",1761,3
"MAD2L1","1",47,3
"MAGED2","1",1758,3
"MAGT1","1",2475,3
"MAP3K1","1",7166,3
"MAPK8IP2","1",3497,3
"MARVELD2","1",3497,3
"MARVELD3","1",5308,3
"MBOAT1","1",0,3
"MBOAT2","1",0,3
"MCHR1","1",5243,3
"MISP","1",0,3
"MLF1","1",8729,3
"MMP1","1",1694,3
"MMP9","1",4908,3
"MTUS2","1",1773,3
"MUC5B","1",1895,3
"MUC6","1",1886,3
"MX1","1",5243,3
"MYB","1",2764,3
"NAXE","1",1,3
"NDC80","1",5243,3
"NECTIN4","1",1794,3
"NHERF1","1",1749,3
"NLRP2","1",3497,3
"NRIP1","1",3497,3
"NSF","1",2851,3
"NSL1","1",8885,3
"ORM2","1",1878,3
"OTUB2","1",3497,3
"PAK4","1",2539,3
"PAK6","1",6772,3
"PATJ","1",1777,3
"PAX2","1",15284,3
"PCDHA12","42",0,3
"PCDHA4","42",4,3
"PCLO","1",3465,3
"PEX7","1",4521,3
"PKMYT1","1",14328,3
"PLPP2","46",2,3
"PLS1","1",0,3
"POC1A","1",1749,3
"POLQ","1",0,3
"POLR3K","1",923,3
"PPP1R3D","1",0,3
"PPP1R42","1",1,3
"PRKCB","1",2020,3
"PRKCZ","1",1908,3
"PSMB3","1",3205,3
"PSPN","1",95,3
"PTK7","1",5015,3
"PTPA","1",475,3
"RAB25","1",3510,3
"RAB30","1",0,3
"RAB3D","1",27682,3
"RAP1GDS1","1",3497,3
"REEP5","1",3450,3
"RIMS1","1",4505,3
"RIMS2","1",1749,3
"ROBO2","1",5243,3
"RPRD2","1",16800,3
"RPS6KA6","1",0,3
"RRM2","1",1604,3
"S100A7","1",6914,3
"SFXN1","1",13943,3
"SGPL1","1",13943,3
"SLA2","1",5241,3
"SLC7A11","1",3497,3
"SMTNL1","1",2485,3
"SNAP25","1",3497,3
"SPAG1","1",18678,3
"SPAG6","1",5243,3
"SREBF1","1",5107,3
"SRP9","1",4161,3
"STAC3","1",0,3
"STIP1","1",3531,3
"STX6","1",17387,3
"SYCE3","1",0,3
"SYNGR3","1",30,3
"TFAP2A","1",12213,3
"TGFB3","1",2309,3
"THEMIS","1",0,3
"TINCR","1",2541,3
"TLE3","1",1874,3
"TNFRSF12A","1",3248,3
"TNFRSF18","1",5243,3
"TNNC1","1",4203,3
"TNNI2","1",0,3
"TNR","1",183,3
"TONSL","1",0,3
"TRAPPC9","1",3497,3
"TRIP13","1",3497,3
"TRMT12","1",3497,3
"TTK","1",1749,3
"USP5","1",6984,3
"VANGL2","1",1582,3
"VPS72","1",1757,3
"WDHD1","1",0,3
"WNT2","1",1749,3
"WNT3","1",0,3
"WWC1","1",8783,3
"ZNF213","62",4,3
"ZWINT","1",12207,3
"ZYG11A","1",3540,3
"ACAN","1",1749,2
"ACOT7","1",0,2
"ACTN3","1",1749,2
"ADAMTSL2","1",0,2
"ADNP","1",0,2
"AIFM1","1",15669,2
"AIM2","1",1749,2
"AKAP5","1",1749,2
"AKR1B15","1",1749,2
"ALCAM","1",675,2
"ARFGEF1","1",1749,2
"ARL6IP1","1",10,2
"ARNT2","1",1749,2
"ASPN","1",0,2
"ATOX1","1",1749,2
"ATP1A4","1",0,2
"ATP1B1","1",148,2
"ATP6V0B","1",894,2
"ATP8A2","5",1,2
"BAG4","1",0,2
"BASP1","1",1749,2
"BATF","1",1749,2
"BBC3","1",1749,2
"BCAN","1",0,2
"BCL9","1",0,2
"BEND3","1",1749,2
"BMP8A","1",0,2
"BMP8B","1",0,2
"BMPR1B","1",3496,2
"BROX","1",3496,2
"BST2","1",1749,2
"CA12","11",0,2
"CA14","11",0,2
"CA9","11",0,2
"CADM1","1",612,2
"CAMP","1",1749,2
"CAP2","1",1749,2
"CAPG","1",5241,2
"CAPRIN1","1",19129,2
"CASP14","1",6,2
"CASQ1","1",6,2
"CBLC","1",0,2
"CCDC117","1",944,2
"CCDC74A","1",1749,2
"CCL22","1",0,2
"CCNB3","1",0,2
"CCNE2","1",0,2
"CCNP","1",4046,2
"CCR5","1",3612,2
"CCR7","1",0,2
"CD1C","1",0,2
"CD8B","1",378,2
"CDC45","1",5103,2
"CDC6","1",1749,2
"CDCA2","1",1107,2
"CDH15","1",100,2
"CDT1","1",1749,2
"CENPF","1",0,2
"CEP85","1",1749,2
"CFAP221","1",1749,2
"CFAP90","1",1749,2
"CGN","1",2,2
"CHAD","1",0,2
"CHAF1B","1",0,2
"CHCHD5","1",3496,2
"CHMP4C","1",5241,2
"CHRNA1","14",1,2
"CIT","1",7,2
"CITED4","1",3496,2
"CKM","1",3496,2
"CLDN12","1",6,2
"CLDN4","1",10283,2
"CMPK2","16",1,2
"COA6","1",0,2
"COBL","1",6,2
"COL1A1","1",1662,2
"COL1A2","1",834,2
"COL2A1","1",12404,2
"COL4A5","1",11985,2
"COL5A1","1",1243,2
"COMP","1",1749,2
"COPS9","1",0,2
"COX6B1","1",1749,2
"COX6C","1",0,2
"CP","1",4,2
"CPSF3","1",97,2
"CREB3L1","18",1,2
"CST1","1",3496,2
"CST4","1",1749,2
"CSTF1","1",8,2
"CSTF2","1",1749,2
"CXADR","1",10464,2
"CYFIP2","1",0,2
"CYP2A6","1",0,2
"CYP2J2","1",1749,2
"CYP2S1","1",0,2
"DACH1","1",0,2
"DARS2","20",1,2
"DCAF10","1",12201,2
"DCAF13","1",1747,2
"DDR1","1",1086,2
"DDX60","1",0,2
"DENR","1",1749,2
"DNAH11","1",1749,2
"DNAH3","1",1,2
"DNAH7","1",1,2
"DNAI4","1",0,2
"DNAJA4","1",1749,2
"DPF1","1",0,2
"DSP","1",1749,2
"DTL","1",0,2
"DYDC2","1",0,2
"DYNC2I2","1",0,2
"DYNLRB2","1",0,2
"EFNA4","1",1749,2
"EIF3H","1",1749,2
"ELOVL2","1",0,2
"EME1","1",0,2
"ENC1","1",1749,2
"ENO3","1",1749,2
"EPPK1","1",0,2
"ERBB3","1",0,2
"ERCC4","1",0,2
"ERCC6L","1",3496,2
"ERH","1",1378,2
"ERP29","1",0,2
"ESRRG","1",5241,2
"EVL","1",7880,2
"EXOC2","1",49909,2
"EXOSC4","1",0,2
"F2R","1",8,2
"FAAP24","1",0,2
"FAM83B","1",0,2
"FAM83D","1",0,2
"FASLG","1",0,2
"FBP1","1",1749,2
"FBXO5","1",3336,2
"FBXW12","1",0,2
"FCGR3A","1",175,2
"FGFR3","1",3496,2
"FKBPL","1",1749,2
"FOXP3","1",8,2
"FUCA1","1",1749,2
"FUNDC1","1",0,2
"FYB1","1",1749,2
"FZD1","1",0,2
"G3BP2","1",1749,2
"GABRB3","1",1174,2
"GABRD","1",539,2
"GINS1","1",0,2
"GJB1","1",0,2
"GJD3","1",45,2
"GLDC","1",1749,2
"GLP1R","1",1402,2
"GNL3L","1",0,2
"GON7","1",2,2
"GRB14","1",152,2
"GRIA2","1",0,2
"GRN","1",0,2
"GSTZ1","1",0,2
"GTF3C1","1",539,2
"GTF3C4","1",2127,2
"GTSE1","1",0,2
"GZMA","1",971,2
"H1-2","1",1749,2
"H2AC13","1",0,2
"H4C9","1",0,2
"HACD4","1",0,2
"HAMP","1",1747,2
"HAVCR2","1",0,2
"HEPACAM2","1",1749,2
"HM13","1",18,2
"HMGN1","1",0,2
"HNF4G","1",56,2
"HOXB5","1",6984,2
"ICOS","1",3024,2
"IFIT2","1",765,2
"IFT56","2",6,2
"IGKV2D-29","1",0,2
"IKBKE","1",3,2
"IKZF1","1",6801,2
"IKZF3","1",1731,2
"IL12RB1","1",1749,2
"IL4I1","1",0,2
"INSM1","1",1723,2
"INTS7","1",0,2
"ITGA11","1",2130,2
"ITGA4","1",556,2
"ITGAL","1",0,2
"ITGB6","1",389,2
"JPH3","1",0,2
"KBTBD7","1",3496,2
"KCND2","1",1749,2
"KCNJ6","1",1719,2
"KDM5B","1",3496,2
"KIAA1549","1",0,2
"LGALS3BP","1",1749,2
"LILRB4","1",3,2
"LIMK1","1",4240,2
"LLGL2","1",1749,2
"LMX1B","1",13568,2
"LNX2","1",3496,2
"LPAR2","1",1749,2
"LPGAT1","1",1749,2
"LRFN2","1",0,2
"LRRC4","1",3496,2
"LRRC59","1",15669,2
"LRRC8E","1",1749,2
"LSM4","1",1749,2
"LUM","1",540,2
"LYPD3","1",1749,2
"MAP2K6","1",0,2
"MAPKAPK2","1",0,2
"MATN3","1",3496,2
"MBOAT7","1",10464,2
"MCCC2","1",1749,2
"MCM2","1",0,2
"MDK","1",1163,2
"MED12L","1",1,2
"MED18","1",1748,2
"MED20","1",0,2
"MIA3","1",16,2
"MID2","1",1749,2
"MLEC","1",1022,2
"MMP10","1",1749,2
"MMP16","1",10,2
"MS4A1","1",8,2
"MSMB","1",0,2
"MSMO1","1",1653,2
"MSX2","1",1749,2
"MTDH","1",17400,2
"MTX1","1",60,2
"MUC16","1",3399,2
"MYBPC2","1",0,2
"MYH2","1",12201,2
"MYH8","1",1749,2
"MYO5B","1",5190,2
"NCAPG2","1",0,2
"NDC1","1",0,2
"NEK2","1",0,2
"NEO1","1",1749,2
"NEU1","1",1749,2
"NKX3-1","1",3496,2
"NME4","1",0,2
"NME6","1",0,2
"NOD2","1",0,2
"NOL4","1",1749,2
"NOX1","1",0,2
"NOX5","1",0,2
"NPAS1","1",3496,2
"NPTX1","1",1749,2
"NSMCE1","1",1749,2
"NTNG1","1",1749,2
"NUF2","1",721,2
"NUP210","1",0,2
"NVL","1",0,2
"NXT2","38",1,2
"OAS2","1",1749,2
"OASL","1",1732,2
"OLR1","1",0,2
"OSTC","1",4,2
"P2RX4","1",0,2
"P4HA2","1",12,2
"PARD6A","1",1718,2
"PARD6B","1",10447,2
"PARP9","1",5450,2
"PARS2","1",1748,2
"PAX9","1",1749,2
"PBK","1",0,2
"PCDH17","1",1749,2
"PCDHA11","42",0,2
"PCLAF","1",3490,2
"PCSK9","1",5241,2
"PDZK1","1",433,2
"PDZK1IP1","1",47,2
"PFN2","1",6153,2
"PGR","1",0,2
"PHF14","1",1749,2
"PIM2","1",24,2
"PLA2G10","45",0,2
"PLA2G2D","45",0,2
"PLA2G3","45",0,2
"PLAAT4","1",1749,2
"PLAC1","1",608,2
"PLPP4","46",0,2
"PLPP5","46",0,2
"POLR1B","1",0,2
"POMK","1",0,2
"PRAME","1",0,2
"PRIM2","1",0,2
"PRKCQ","1",1749,2
"PRLR","1",1749,2
"PRPF19","1",1749,2
"PSMA5","1",10,2
"PTPRJ","1",1749,2
"PTPRR","1",1749,2
"PTTG1","1",18,2
"PYY","1",1749,2
"RAB11FIP1","1",1749,2
"RAB27B","1",1749,2
"RAB3B","1",32,2
"RABIF","1",113,2
"RASSF7","1",1749,2
"RBP1","1",1749,2
"RCOR2","1",1,2
"RDM1","1",0,2
"RETREG3","1",1749,2
"RGS7","1",0,2
"RHBDL1","1",1749,2
"ROPN1L","52",1,2
"RPGRIP1L","1",0,2
"RPL39L","1",0,2
"RPN2","1",1749,2
"RPS6KA1","1",0,2
"RRM1","1",1749,2
"RSAD2","1",21,2
"RTN4R","1",1749,2
"S100P","1",1749,2
