CYP51A1	ERG28
CFTR	KRT18
CFTR	DERL3
CFTR	ERLIN1
CFTR	ERLIN2
USP28	KLHL2
CFTR	PRKACA
CFTR	BCAP31
CFTR	DERL2
CFTR	STUB1
CFTR	ABCC4
CFTR	RPS27A
CFTR	ANO1
USP28	AURKA
USP28	USP8
USP28	KDM1A
USP28	TP53
USP28	NUMA1
USP28	SUMO2
USP28	CHEK2
CFTR	PDZD3
USP28	CLSPN
CFTR	RNF185
CFTR	SLC26A5
USP28	MYC
USP28	FBXW7
USP28	RPS27A
USP28	UBB
USP28	UBA52
USP28	UBC
CFTR	KRT8
USP28	TP53BP1
HSPB6	KRT6B
CFTR	HDAC6
CFTR	HSPA4
HSPB6	AKT1
HSPB6	TSG101
CFTR	SLC26A9
CFTR	VCP
CFTR	DERL1
HSPB6	YWHAZ
HSPB6	HSPB8
CFTR	KCNJ1
HSPB6	YWHAG
HSPB6	BAG3
CFTR	EZR
CFTR	HSPA8
HSPB6	HSPB1
HSPB6	SFN
PDK4	CNOT2
PDK4	CNOT3
PDK4	CNOT11
PDK4	CNOT10
PDK4	UHMK1
PDK4	PDHA1
PDK4	EEF2
PDK4	IGF2BP3
PDK4	YTHDF1
PDK4	PDK1
CFTR	CANX
CFTR	USP10
CFTR	SLC9A3R2
CFTR	PDZK1
CFTR	RNF5
CFTR	HSP90AB1
CFTR	YWHAG
CFTR	YWHAZ
CFTR	TJP1
PDK4	PDK3
CFTR	YWHAB
CFTR	HSP90AA1
CFTR	FLNA
CFTR	GOPC
CFTR	SLC9A3R1
USH1C	GPS1
USH1C	GRXCR1
USH1C	PCDH15
USH1C	USHBP1
USH1C	CDHR5
USH1C	VEZT
USH1C	CDHR2
USH1C	USH2A
USH1C	ADGRV1
USH1C	PDZD7
USH1C	WHRN
USH1C	MYO7B
USH1C	ANKS4B
USH1C	CDH23
USH1C	MYO7A
USH1C	USH1G
RALA	PIH1D2
RALA	RRAS2
RALA	STAU1
RALA	ELAVL1
RALA	EGF
PDK4	PDK2
PDK4	VDAC1
PDK4	ITPR1
PDK4	ITPR3
PDK4	HSPA9
RALA	MSLN
RALA	IQGAP1
RALA	EXOC1
RALA	EXOC5
RALA	EXOC6
RALA	MYO1C
RALA	YBX3
RALA	EXOC3
RALA	HRAS
RALA	PLD1
RALA	RALGDS
RALA	CALML4
RALA	CALML6
RALA	FLNC
RALA	EXOC7
RALA	CALM3
RALA	CALML5
RALA	CALML3
RALA	FLNB
RALA	CALM1
RALA	PLCD1
BAIAP2L1	CDC42
BAIAP2L1	SHANK1
BAIAP2L1	IP6K3
BAIAP2L1	CYBA
BAIAP2L1	ESPN
BAIAP2L1	BRD4
BAIAP2L1	CSNK1G3
BAIAP2L1	RAC2
BAIAP2L1	RAC3
RALA	EXOC4
BAIAP2L1	RAC1
RALA	FLNA
RALA	RALB
BAIAP2L1	AKT1
RALA	RASA1
BAIAP2L1	RHOF
BAIAP2L1	EPS8
RALA	RALBP1
RALA	EXOC2
BAIAP2L1	BAIAP2
RALA	EXOC8
BAIAP2L1	WASL
CACNG3	DLG2
CACNG3	ADAM23
TMEM132A	FAM20C
TMEM132A	HSPA5
CACNG3	MDM2
DVL2	AGTR1
CACNG3	LGI1
DVL2	CHRM2
DVL2	AVPR2
DVL2	AVP
CACNG3	ADAM22
DVL2	TACR1
DVL2	ADRB2
DVL2	FOXE1
DVL2	GSK3A
CACNG3	CACNA1B
DVL2	FUZ
DVL2	TRAF2
CACNG3	GRIK2
DVL2	ELOA2
CACNG3	HTR3E
DVL2	DACT3
CACNG3	SHISA6
DVL2	FZD8
CACNG3	GRIK4
CACNG3	PDE4B
CACNG3	SHISA7
DVL2	SRC
DVL2	DAB2
CACNG3	DLG4
CACNG3	HTR3C
CACNG3	CACNA1E
DVL2	ATG16L1
DVL2	SQSTM1
DVL2	WWP2
CACNG3	GRID2
CACNG3	CACNA1A
DVL2	ITCH
CACNG3	HTR3D
DVL2	ZNRF3
DVL2	WWP1
CACNG3	PDE4D
DVL2	RNF43
CACNG3	PTK2B
CACNG3	GRIK3
CACNG3	VWC2L
DVL2	LRRK2
CACNG3	CACNB1
DVL2	FYN
CACNG3	SHISA8
CACNG3	VWC2
CACNG3	HTR3B
DVL2	FOXK2
DVL2	WNT4
CACNG3	CACHD1
DVL2	NOXA1
CACNG3	CACNA2D3
DVL2	FCHO2
DVL2	PFN1
CACNG3	CACNA2D2
CACNG3	CACNA1G
DVL2	ITSN2
CACNG3	HSPA2
DVL2	WNT8A
DVL2	AAK1
CACNG3	EFCAB9
DVL2	RHOA
CACNG3	CACNB2
DVL2	WNT5B
DVL2	WNT1
CACNG3	SHISA9
DVL2	SGIP1
DVL2	CLTA
CACNG3	HTR3A
DVL2	FCHO1
DVL2	CXXC4
CACNG3	GRIN2A
DVL2	NOX1
DVL2	WNT8B
CACNG3	CATSPERB
DVL2	REPS1
DVL2	NECAP2
CACNG3	CACNG2
CACNG3	CATSPER3
DVL2	NECAP1
CACNG3	CATSPERG
DVL2	RBX1
CACNG3	CACNG1
DVL2	CLTB
DVL2	PIP5K1B
DVL2	NOXO1
CACNG3	TMEM262
DVL2	CLTC
CACNG3	GRIN2C
DVL2	CYBA
CACNG3	CNIH3
DVL2	CLTCL1
CACNG3	FKBP1A
DVL2	OTULIN
CACNG3	GRIN3B
DVL2	ITSN1
CACNG3	CATSPERE
CACNG3	GRIN2B
DVL2	RAC3
CACNG3	GRIN3A
DVL2	RAC1
CACNG3	CATSPERD
DVL2	RAC2
DVL2	LRP5
DVL2	FZD3
CACNG3	CACNG5
CACNG3	OLFM2
DVL2	FZD1
DVL2	FOXK1
CACNG3	CATSPER2
DVL2	FZD7
DVL2	GABARAPL1
DVL2	AP2S1
DVL2	AP2B1
CACNG3	GRIN2D
DVL2	EPS15
DVL2	AP2A2
CACNG3	CNIH2
DVL2	AP2A1
CACNG3	RYR1
CACNG3	STAC3
DVL2	CUL3
CACNG3	CATSPERZ
DVL2	NXN
CACNG3	TMEM249
DVL2	WNT11
CACNG3	CACNA1H
DVL2	AP2M1
DVL2	WNT3A
CACNG3	CATSPER1
DVL2	SMURF2
DVL2	SMURF1
DVL2	VHL
CACNG3	CATSPER4
DVL2	FZD2
CACNG3	GRIN1
DVL2	CCDC88C
CACNG3	GRIA3
DVL2	GSK3B
CACNG3	GRIA4
CACNG3	GRIA1
DVL2	KLHL12
DVL2	FZD6
CACNG3	GRIA2
CACNG3	CACNG8
CACNG3	CACNB4
DVL2	WWOX
CACNG3	CACNB3
CACNG3	CACNA1D
DVL2	FZD5
CACNG3	CACNA1C
CACNG3	CACNG4
DVL2	WNT5A
CACNG3	CACNA1F
CACNG3	CACNG7
CACNG3	CACNA1S
CACNG3	CACNG6
DVL2	TRIM29
CACNG3	CACNA2D4
DVL2	CSNK1D
DVL2	FZD4
DVL2	ARRB1
CACNG3	CACNA2D1
DVL2	PLK1
RPAP3	PPP1R7
DVL2	FRAT2
RPAP3	PLA2G4A
DVL2	FRAT1
RPAP3	POLR2H
RPAP3	SUPT6H
DVL2	APC2
RPAP3	IKBKG
RPAP3	RPRD1B
DVL2	CSNK2A2
DVL2	CSNK2A3
DVL2	INVS
RPAP3	TELO2
DVL2	DAAM2
RPAP3	WWP2
DVL2	CSNK1E
RPAP3	RPAP2
DVL2	CSNK2B
RPAP3	PRPF8
RPAP3	GPN3
DVL2	PRICKLE2
RPAP3	EFTUD2
DVL2	PRICKLE4
DVL2	PRICKLE3
RPAP3	POLR2J
RPAP3	HSPA4
DVL2	WWTR1
RPAP3	ASDURF
DVL2	PARD6A
RPAP3	PSMG1
RPAP3	CCT6A
DVL2	AXIN2
RPAP3	CCT7
DVL2	PRICKLE1
DVL2	CSNK2A1
RPAP3	WDR83OS
DVL2	APC
RPAP3	SDF2L1
DVL2	ARRB2
RPAP3	BAG3
DVL2	DAAM1
RPAP3	CCT8L2
DVL2	VANGL2
RPAP3	CCT6B
RPAP3	HSPB8
RPAP3	STUB1
RPAP3	CCDC47
RPAP3	CCT2
RPAP3	TCP1
RPAP3	HSF1
RPAP3	SDF2
DVL2	LRP6
RPAP3	SPAG1
DVL2	DACT1
RPAP3	DNAAF2
DVL2	VANGL1
DVL2	DVL1
RPAP3	CCT8
DVL2	DVL3
RPAP3	CCT4
RPAP3	PSMG2
DVL2	AXIN1
RPAP3	CCT3
SKAP2	NCK2
RPAP3	BAG2
RPAP3	PPP5C
SKAP2	SRC
RPAP3	DNAJB11
RPAP3	DNAJC9
RPAP3	PPP1CC
RPAP3	PPP1CA
SKAP2	FYN
RPAP3	ASB7
SKAP2	LYN
RPAP3	POLR3K
RPAP3	PIH1D2
RPAP3	CDC37
SKAP2	HCK
RPAP3	POLR2F
SKAP2	PRAM1
SKAP2	PTPN22
SKAP2	CD47
RPAP3	CCT5
RPAP3	POLR2L
RPAP3	PTGES3
SKAP2	SIRPA
RPAP3	STIP1
RPAP3	HSPA8
RPAP3	POLR1D
RPAP3	POLR1A
RPAP3	TSC1
SKAP2	FYB1
RPAP3	POLR3D
RPAP3	POLR1C
RPAP3	POLR3E
SKAP2	ITGA4
SKAP2	ITGB1
RPAP3	POLR3B
SKAP2	ITGA5
RPAP3	POLR3A
RPAP3	URI1
RPAP3	TARBP2
RPAP3	PFDN2
RPAP3	PFDN6
RPAP3	POLR2E
RPAP3	PDRG1
RPAP3	UXT
RPAP3	HSP90AA1
RPAP3	WDR92
RPAP3	HSP90AB1
RPAP3	RUVBL2
RPAP3	PIH1D1
RPAP3	RUVBL1
HOXA11	PICALM
HOXA11	CDC6
HOXA11	PAX2
HOXA11	FOXO1
CX3CL1	GNG11
CX3CL1	DLG2
CX3CL1	CCRL2
CX3CL1	IFNB1
CX3CL1	CCL21
CX3CL1	IL1A
CX3CL1	CD200
CX3CL1	EPO
PRSS21	BST1
CX3CL1	ITGB3
CX3CL1	CXCL9
CX3CL1	SRPX2
CX3CL1	CXCL1
CX3CL1	IFNA2
CX3CL1	CCL5
CX3CL1	CXCR5
CX3CL1	CCR9
CX3CL1	CCR10
CX3CL1	CCR4
CX3CL1	FLT3LG
CX3CL1	CCR7
CX3CL1	IFNG
CX3CL1	CCR8
CX3CL1	CCR3
CX3CL1	CCR1
CX3CL1	XCR1
CX3CL1	GNG2
CX3CL1	GNA11
CX3CL1	GNAI1
CX3CL1	GNB1
CX3CL1	CCR6
CX3CL1	CXCR2
CX3CL1	CSF3
CX3CL1	CSF2
CX3CL1	CXCR6
CX3CL1	EGF
CX3CL1	CCR5
CX3CL1	CD200R1
CX3CL1	FGF2
CX3CL1	FGF13
CX3CL1	CCL11
CX3CL1	CXCR3
CX3CL1	CXCR1
CX3CL1	CXCR4
CX3CL1	CCR2
CX3CL1	CX3CR1
TRAPPC6A	RAB3IP
TRAPPC6A	LCA5
TRAPPC6A	MAP11
TRAPPC6A	ENSP00000485615
TRAPPC6A	TRAPPC13
TRAPPC6A	TRAPPC3L
TRAPPC6A	TRAPPC11
TRAPPC6A	TRAPPC6B
TRAPPC6A	TRAPPC9
TRAPPC6A	TRAPPC10
TRAPPC6A	TRAPPC2B
TRAPPC6A	TRAPPC12
TRAPPC6A	TRAPPC2L
TRAPPC6A	TRAPPC8
TRAPPC6A	TRAPPC2
TRAPPC6A	TRAPPC5
TRAPPC6A	TRAPPC4
TRAPPC6A	TRAPPC1
TRAPPC6A	TRAPPC3
WDR54	OSCP1
SPATA20	NDUFA10
RHBDD2	DERL1
RHBDD2	SYVN1
RHBDD2	MARCHF6
RHBDD2	DERL3
RHBDD2	AUP1
RHBDD2	ELOB
RHBDD2	SEL1L
RHBDD2	OS9
RHBDD2	ATG3
RHBDD2	USP33
RHBDD2	DERL2
RHBDD2	FAM8A1
OSBPL7	OSBPL3
OSBPL7	OSBPL6
OSBPL7	VAPA
YBX2	LARP7
YBX2	YBX1
YBX2	ZCRB1
YBX2	RPS2
KRT33A	KRT12
KRT33A	KRT17
KRT33A	KRT20
KRT33A	KRT33B
KRT33A	KRT25
KRT33A	KRT40
KRT33A	KRT14
KRT33A	KRT24
KRT33A	KRT9
KRT33A	KRT15
KRT33A	KRT10
KRT33A	KRT28
KRT33A	KRT31
KRT33A	KRT35
KRT33A	KRT13
KRT33A	KRT16
KRT33A	KRT19
KRT33A	KRT39
KRT33A	KRT32
KRT33A	KRT18
KRT33A	KRT26
KRT33A	KRT37
KRT33A	KRT27
KRT33A	KRT38
KRT33A	KRT23
KRT33A	KRT34
KRT33A	KRT36
TFAP2D	TFAP2E
TFAP2D	KCTD1
TFAP2D	EP300
TFAP2D	KCTD15
TFAP2D	CREBBP
TFAP2D	CITED2
TFAP2D	CITED1
TFAP2D	CITED4
TFAP2D	TFAP2C
TFAP2D	TFAP2B
TFAP2D	TFAP2A
CRY1	PPARA
CRY1	HDAC1
CRY1	PPP2R1B
CRY1	MYBBP1A
CRY1	SIN3B
CRY1	PPP2R5D
CRY1	EPAS1
CRY1	SKP1
CRY1	CUL1
CRY1	QPRT
CRY1	ANPEP
CRY1	CSNK2B
CRY1	USP7
CRY1	BHLHE40
CRY1	CDH17
CRY1	BHLHE41
PRSS21	OR14J1
CRY1	BTRC
CRY1	TEKT4
CRY1	FOXO1
CRY1	PER3
CRY1	ABCC2
CRY1	NPAS2
CRY1	PRH2
PGLYRP1	TNFRSF1A
PGLYRP1	HMGB1
PGLYRP1	LTF
PGLYRP1	IFNA2
PGLYRP1	CNRIP1
PGLYRP1	CTSG
PGLYRP1	TREM1
PGLYRP1	HSPA4
STARD3NL	VAPB
CRY1	PRH1
STARD3NL	VAPA
STARD3NL	STARD3
CRY1	NR3C1
CRY1	PER1
CRY1	CSNK1E
CRY1	CSNK1D
CRY1	TIMELESS
CRY1	CLOCK
CRY1	ARNTL
CRY1	CRY2
CRY1	FBXL3
CRY1	PER2
CD74	NOL10
CD74	WDR3
CD74	SNU13
CD74	DNTTIP2
CD74	NOL6
CD74	NOP14
CAMK1G	CAMK1D
CD74	NGDN
CD74	NOP58
CD74	DCAF13
CD74	WDR43
CD74	NOP56
CD74	UTP20
CD74	RCL1
CD74	UTP4
CD74	NAT10
CD74	UTP6
CD74	UTP3
CD74	UTP18
CD74	GCN1
CD74	NSA2
CD74	MRPS6
CD74	MRPS12
CD74	EIF5
CD74	MRNIP
CD74	PPP1R26
CD74	SMKR1
CD74	MRPS2
CD74	MRPL32
CD74	MRPL17
CD74	MRPL12
CD74	TUFM
CD74	MRPL9
CD74	MRPL19
CD74	MRPL33
CD74	MRPL21
CD74	MRPL36
CD74	MRPL20
CD74	MRRF
CD74	MRPL27
CD74	HEATR1
CD74	NOC4L
CD74	GUF1
CD74	MRPS5
CD74	OTUD3
CD74	EIF3L
CD74	MRPS35
CD74	SLC10A1
CD74	TLR4
CD74	EIF3I
CD74	KLRC1
CD74	EIF2S3
CD74	EIF3J
CD74	WDR31
CD74	EIF3D
CD74	EIF3E
CD74	EIF3K
CD74	EIF3B
CD74	EIF3C
CD74	MRPS16
CD74	MRPS9
CD74	EIF3A
CD74	EIF1AY
CD74	BMS1
CD74	EIF1B
CD74	BYSL
CD74	AATF
CAMK1G	CALML4
CAMK1G	CALML6
CD74	MPHOSPH10
CAMK1G	CALML5
CD74	PDCD11
CAMK1G	CALML3
CD74	KRR1
CD74	C14orf180
CD74	LPAR3
CD74	UPK2
CD74	RPS3A
CD74	RPS25
CD74	RPS9
CD74	RPS16
CD74	RPS8
CD74	RPL7A
CAMK1G	CALM3
CD74	RPS3
CD74	H3BNC9_HUMAN
CD74	RPL23A
CD74	RPL31
CD74	RPL19
CD74	RPL36
CD74	RPL15
FAM76A	CCDC12
CD74	RPL34
CD74	RPS29
CD74	RPL13
CD74	RPL28
CD74	RPL18A
CD74	RPL21
CD74	RPL30
CD74	RPS20
CD74	RPL37A
CD74	RPL18
CD74	RPL27A
CD74	RPL9
CD74	RPLP0
CD74	RPL5
CD74	RPL14
CD74	RPS19
CD74	RPL23
CD74	RPS12
CD74	RPS15
CD74	RPL38
CD74	RPL35A
CD74	RPL8
CD74	RPS6
CD74	RPL35
CD74	RPL6
CD74	RPL11
CD74	RPL4
CD74	RPL12
CD74	RPS18
CD74	AP1S2
CD74	ARF1
CD74	DNM2
CD74	SEC24A
CD74	AP2A2
CD74	RPS17
CD74	AP1M1
CD74	AP2B1
CD74	SEC24C
CD74	EEF2
CD74	AP1B1
CD74	SEC23A
CD74	SEC24D
CD74	AP2A1
CD74	SEC13
CD74	RPL37
CD74	DNM3
CD74	SAR1B
CD74	RPL29
CD74	RPL27
CD74	AP1S3
CD74	RPS27A
CD74	RPS24
CD74	CLTC
CD74	AP2S1
CD74	SH3GL2
CD74	SEC24B
CD74	RPS28
CD74	AP1M2
CD74	RPS21
CD74	SEC31A
CD74	RPL32
CD74	AP1G1
CD74	AP2M1
CD74	UBA52
CD74	AP1S1
CD74	CLTA
CD74	RPS5
CD74	DNM1
CD74	CXorf66
CD74	EIF2S1
CD74	CUL7
CD74	RPS13
CD74	RPS7
CD74	RPS26
CD74	RPS2
CD74	B2M
CD74	HLA-A
CD74	HLA-B
CD74	MR1
CD74	EIF1
CD74	E7ENX8_HUMAN
CD74	HLA-G
CD74	HLA-C
CD74	HLA-E
CD74	RPS23
CD74	F6UB75_HUMAN
CD74	CANX
CD74	RPL24
CD74	RACK1
CD74	COPG1
CD74	RPSA
CD74	RPS11
CD74	HLA-DQB2
CD74	HLA-F
CD74	COPG2
CD74	FAU
CD74	DDT
CD74	CTSL
CD74	HLA-DOA
CD74	HLA-DMB
CD74	HLA-DQA2
CD74	HLA-DPA1
CD74	HLA-DOB
CD74	HLA-DRB5
CD74	HLA-DQB1
CD74	HLA-DMA
CD74	HLA-DPB1
CD74	HLA-DQA1
CD74	HLA-DRB1
CD74	APP
CD74	CXCR2
CD74	CXCR4
CD74	HLA-DRA
CD74	MIF
CD74	CD44
SYPL1	VAMP2
RANBP9	HGF
RANBP9	IFNAR2
RANBP9	PRG3
RANBP9	GLIPR1L2
RANBP9	GDNF
RANBP9	SNRPF
RANBP9	EFHC2
RANBP9	ZMYND19
RANBP9	TCEAL9
RANBP9	ADAP1
CPA1	CPA2
RANBP9	SFRP2
CPA1	CPA3
RANBP9	AR
RANBP9	EXOC2
RANBP9	RAF1
RANBP9	RAN
RANBP9	OPRM1
RANBP9	HDAC6
RANBP9	TP53
RANBP9	TDGF1
RANBP9	MPHOSPH8
RANBP9	TRAF6
RANBP9	NGFR
CD4	TF
CD4	TGOLN2
RANBP9	S100A7
CD4	VAMP4
RANBP9	HIPK2
CD4	TFRC
CD4	KIAA0319
RANBP9	NTRK2
RANBP9	MET
RANBP9	DCTN1
CD4	SCARB2
RANBP9	RMND5B
CD4	IL7R
CD4	SLC18A3
RANBP9	DDX5
CD4	SLC2A8
CD4	LYN
RANBP9	MAEA
CD4	FLNA
CD4	IGF2R
RANBP9	DDX4
RANBP9	YPEL5
RANBP9	NTRK1
CD4	CD6
CD4	PTK2
RANBP9	RANBP10
CD4	H2AC1
RANBP9	RMND5A
RANBP9	SOS1
CD4	TYRP1
CD4	KLRC1
RANBP9	GID4
RANBP9	AXL
RANBP9	WDR26
RANBP9	ARMC8
CD4	CD33
RANBP9	L1CAM
RANBP9	GID8
RANBP9	MKLN1
TSPAN9	TSPAN15
CD4	ALG11
TSPAN9	CD151
CD4	CD7
CD4	AP2B1
TSPAN9	CD63
TSPAN9	TSPAN32
TSPAN9	CD9
CD4	GRAP2
CD4	AP2S1
QPCTL	CAMK1D
CD4	AP2A1
PPP5C	PPID
CD4	AP2M1
CD4	LAT
CD4	LCP2
CD4	HLA-DQB2
CD4	ITK
CD4	AP2A2
CD4	MADCAM1
CD4	CCL4
CD4	TRDV1
CD4	TNFRSF10A
CD4	PLB1
CD4	PLSCR4
CD4	GAD2
CD4	CD9
CD4	SDCBP
CD4	CCND1
CD4	FCGR1A
CD4	ENO1
CD4	THBS1
CD4	CD40LG
CD4	DEFA3
CD4	DEFA1B
CD4	FN1
CD4	ICAM1
CD4	IGLL5
PPP5C	TATDN1
PPP5C	BPHL
PPP5C	HSP90B1
PPP5C	DNAJB1
PPP5C	TRAP1
PPP5C	CRY2
PPP5C	MAPT
PPP5C	PSPC1
PPP5C	FKBP5
PPP5C	CHORDC1
CD4	HLA-DQB1
CD4	PIP
CD4	GOLPH3
CD4	HLA-DQA2
CD4	HLA-DOB
PPP5C	PDRG1
CD4	TRAT1
CD4	CD8A
CD4	HLA-DOA
CD4	CD8B2
CD4	HLA-DRB5
CD4	HLA-DMB
CD4	PLAT
PPP5C	CCDC47
CD4	CD3E
PPP5C	URI1
CD4	HLA-DMA
PPP5C	STUB1
PPP5C	UXT
CD4	HLA-DPB1
PPP5C	RUVBL1
CD4	HLA-DPA1
PPP5C	PIH1D2
PPP5C	RUVBL2
PPP5C	CCT8L2
CD4	CD8B
CD4	HLA-DQA1
CD4	SYK
PPP5C	PFDN6
PPP5C	WDR83OS
CD4	CD3D
PPP5C	DNAAF2
CD4	CD2
CD4	CD247
PPP5C	PFDN2
PPP5C	SPAG1
CD4	CD82
PPP5C	AGO1
CD4	FYN
CD4	CD81
CD4	CD5
CD4	HLA-DRB1
CD4	ZAP70
CD4	CD3G
CD4	ENPEP
CD4	ITIH4
CD4	ERVW-1
CD4	HLA-DRA
CD4	CXCR4
CD4	IL16
CD4	LCK
CD4	CCR5
PPP5C	BAG2
PPP5C	PLA2G4A
UBR7	THOC5
UBR7	UBE2E1
PPP5C	CDC37L1
UBR7	H3C1
UBR7	H4C6
UBR7	H3C12
PPP5C	HSPA8
PPP5C	ESR1
UBR7	H2BC3
PPP5C	ESR2
MAP4K5	UBA1
MAP4K5	NCK2
PPP5C	HSPA4
