"","uniprotswissprot","logFC"
"363","Q9H2G2",-1.61047630514877
"364","Q7L1T6",-1.65757569317686
"365","Q9H4Y5",-1.24324954838128
"366","Q9H9S3",1.02513798656792
"367","Q04725",2.53935406419427
"368","Q9H098",-3.47916416628022
"369","Q9P0K8",1.06111043738725
"370","P67809",2.20282697122232
"371","Q15172",-1.79623263238439
"372","P35590",1.67517440393704
"373","Q9P265",-1.8847949571234
"374","O75164",-1.38801250760788
"375","P48764",-2.87876595894733
"376","Q8N5V2",-3.1880655247594
"377","Q9UIB8",-2.70623945366646
"378","P56856",-9.214729578803
"379","O95625",-1.22567825607434
"380","Q8TBA6",-1.29950160890365
"381","Q9H9A6",-1.15468727277749
"382","Q9Y6D6",-2.74402546963837
"383","Q9P243",-1.50827698106757
"384","Q15390",-1.63804655207702
"385","B2RTY4",-1.51229406366487
"386","Q01813",-1.03273921867249
"387","P23497",-1.23226986330855
"388","Q15629",-1.73865915262772
"389","P19438",1.08780114750397
"390","O60447",-2.82537263159839
"391","P14618",-1.40122583422431
"392","Q7Z478",-1.06939115368533
"393","Q12816",3.21088490652168
"394","Q14562",-1.28964587323799
"395","Q05513",-2.75667806569185
"396","Q9NSE4",-1.15869722957907
"397","P51553",1.21229684950112
"398","Q15120",-1.47934842920004
"399","Q9NS23",1.54416978988108
"400","P22607",-4.00135964992661
"401","Q7Z736",2.07133845298634
"402","Q96G74",1.3713147359878
"403","P19532",2.20688732382878
"404","Q3MII6",1.13564697858605
"405","O60488",-1.38308799715542
"406","Q96HE9",-3.06058278447901
"407","P98196",-1.65406235926036
"408","Q8N5C6",-2.07299965839814
"409","O00139",-1.91988620873567
"410","Q14997",-1.66179620106558
"411","Q8IXJ6",1.37953347325227
"412","Q15173",1.04174837370576
"413","Q58EX2",-2.27322368820326
"414","Q96QK1",-1.7541952395878
"415","P20749",1.9923460650407
"416","O60706",1.30342290235515
"417","P27338",1.82088992949929
"418","Q03167",1.95597508368818
"419","P54709",1.54517935982936
"420","P46934",-1.32912154764314
"421","Q92521",-1.66948668643784
"422","Q16659",-1.83681931044189
"423","O14775",1.26518651641258
"424","P51159",-2.78383431225389
"425","O75581",-1.63260488335261
"426","P26045",-4.65595648664451
"427","Q8WWI5",-2.50955606026022
"428","Q9NX78",-1.07203237135609
"429","O00471",-1.0507455622168
"430","O95633",4.03896838720781
"431","Q9BV68",1.31003463258416
"432","Q99583",1.19411351539938
"433","Q6NYC1",1.14054736639377
"434","Q9NSC7",-6.30847833181914
"435","Q96S53",1.09739333476277
"436","Q9H4L5",-2.26948830154406
"437","Q9NS91",-1.30739438205219
"438","P20020",-2.0985073860468
"439","Q9UM21",-3.13608378530411
"440","P62899",1.4818900982954
"441","Q9Y5W8",-1.6101237098796
"442","A1A4S6",1.0009165729618
"443","Q15349",1.15527387487189
"444","Q9NZU5",2.17181862766694
"445","Q9UBV2",-1.70240625474932
"446","Q15645",-1.77792593971964
"447","Q92519",1.01041178716417
"448","O95983",2.29782561757404
"449","Q14320",1.18123792197409
"450","P98173",1.8470241060694
"451","Q10570",1.27577034508287
"452","Q53TN4",1.1952734086925
"453","P17612",2.61547570387443
"454","Q7Z4I7",3.22959613107822
"455","Q15772",4.5767841569025
"456","Q8TBB1",-4.04221936823323
"457","P36956",2.29120168148402
"458","Q9UHB7",-1.15437635250016
"459","Q8N3R9",-2.10351136219632
"460","O94844",-1.53481804330402
"461","O15460",-2.06488170765404
"462","P31994",-1.10771167566709
"463","Q12968",-1.80051145783143
"464","Q96Q11",-1.22388981320157
"465","O94804",-1.59129227037216
"466","Q9UKB1",-1.04166467312302
"467","Q14194",3.25455651762859
"468","P57679",1.91104641648166
"469","Q9NXR1",-1.44159737740242
"470","Q9Y6F6",1.84699289432041
"471","Q9H6F2",-2.25406686953037
"472","Q9BXS5",1.27331720866942
"473","P18887",1.28974539919579
"474","Q8WTV0",1.94643548135044
"475","P49736",-1.32432877628273
"476","Q9BVL4",1.80105182428994
"477","Q6P1M3",-2.83927277224875
"478","P51793",-1.20468412486902
"479","Q8TAX9",-4.8635978302153
"480","P29375",-2.08531648761773
"481","Q06190",-1.10499738081496
"482","Q96AC1",1.53543594124142
"483","P35354",-1.67253997780729
"484","Q9Y6M1",-1.86784414067382
"485","O43283",-1.62761665243508
"486","P15907",-1.95470988992027
"487","Q5TBA9",-2.44086197265066
"488","P46459",-1.62773555737132
"489","P10070",2.23747788821637
"490","Q15562",1.43049960533947
"491","Q93084",-2.806272416491
"492","O43570",-4.66500621778983
"493","Q99685",-3.76931622041665
"494","Q9Y276",1.26250831859785
"495","O60285",1.06934468498089
"496","Q6V1X1",-1.13527049380337
"497","Q9HCE3",1.13846243844132
"498","P49257",-1.24081791943523
"499","Q9P035",-1.47952259726703
"500","Q8WWN9",-1.30144594145041
"501","O43432",-1.06312707409424
"502","Q8NFH4",-1.67365533522862
"503","Q14563",-3.56791297539264
"504","P24752",1.17467668931715
"505","Q6IC98",-1.27124003293027
"506","Q9NYQ6",-4.17126868028692
"507","Q14966",-1.08072560761814
"508","Q9UJF2",-1.52100226774528
"509","Q9Y2B5",1.02615466304255
"510","Q53EP0",-1.56224213554471
"511","P15408",1.37881259301238
"512","O94915",-3.17801425826542
"513","Q92545",-1.40423695414387
"514","Q16658",2.36802669691661
"515","Q13393",-1.62343683547678
"516","O43379",-1.33156247647051
"517","Q12959",-1.76802250256682
"518","Q9NQW1",2.4906716324979
"519","Q53QZ3",-1.45803600615349
"520","Q9H3S7",1.44496598684714
"521","Q96NT5",-1.93393177013239
"522","Q96R06",-1.92305802838619
"523","P55327",-5.927521401718
"524","Q9BUZ4",-1.70231780035841
"525","Q9NWQ8",-3.04952952584127
"526","P49902",-2.1245908287734
"527","P43121",2.10255788891478
"528","Q9NUK0",-3.34404449866114
"529","Q9P1Y5",-3.50917907614874
"530","P47736",-3.40748107018214
"531","Q9HCS7",2.15327743993545
"532","Q92888",1.38125165202313
"533","Q15833",-1.47323883853552
"534","O14733",1.8238328056673
"535","Q9HD45",-2.43445737398166
"536","Q8IXB1",-1.5057121437257
"537","Q8TEY7",-1.34484580740428
"538","P09012",1.39862913634638
"539","Q7Z5R6",-1.57112396782582
"540","O75427",3.93548272327401
"541","Q15054",-1.40398269145243
"542","P47756",1.00809058682599
"543","Q9Y3Q0",1.80791589042775
"544","P11362",2.94039530415426
"545","P23142",1.93018148309951
"546","P53708",2.93563467894049
"547","O75928",-1.15583574468272
"548","P10398",1.02094880195545
"549","O76041",-2.98913539450522
"550","Q9NUN7",-1.88980380254238
"551","P61086",-1.11998306589355
"552","Q8NEB9",-1.05649688448743
"553","Q86UW6",-1.90997412410491
"554","Q9NQ88",-2.00248638563059
"555","O75386",1.93880893166215
"556","O15056",-1.82025474925195
"557","P05305",-3.0822549603688
"558","Q9H0M4",1.19663227680218
"559","P41586",-2.57793730142585
"560","O43736",2.98454226466653
"561","Q15154",-1.04097229949869
"562","Q96J02",-1.50385169153315
"563","Q9Y680",1.83968365704374
"564","P43003",1.27281737379277
"565","P13010",-1.12030491489554
"566","Q9HBL0",2.31996977203214
"567","Q8N1G1",1.5895356074825
"568","O95398",2.42292690838714
"569","P13688",-3.98279266573238
"570","Q96RK0",2.31675849490417
"571","Q05469",1.32806814793661
"572","Q5VZK9",-2.21396278471954
"573","P50570",-1.39928342659363
"574","O43491",1.19313542828361
"575","O15400",-1.42370637288807
"576","Q9UNT1",3.25002906651062
"577","Q9HD43",-6.31231093498036
"578","Q68DQ2",-3.31475982001502
"579","P48380",-1.29450037873668
"580","Q5UIP0",-1.73405543605536
"581","Q9Y6R1",-6.17532197381361
"582","Q9Y6P5",1.09042808195388
"583","P25940",2.58847197161777
"584","Q6ZRS2",3.91365424470587
"585","P49768",-1.67516691255041
"586","Q9Y2H0",1.17745050841442
"587","Q9UPM8",-1.31361862013213
"588","Q5TCQ9",-2.40756811152003
"589","P36402",-1.33698550762475
"590","Q9BZV3",-2.40909386111927
"591","P78540",2.15903706726252
"592","P08575",-2.22651025437451
"593","O94768",-3.53100896826296
"594","Q9Y2H8",-1.25745311081686
"595","Q9H9V9",-1.01809060566827
"596","Q86V21",-1.34265994918019
"597","Q86UW7",-2.0754995020854
"598","O43520",-5.5399589889905
"599","Q6STE5",2.86543454666165
"600","O15117",-3.12936204880599
"601","P23368",-1.28396042427954
"602","Q49AR2",-1.49228951012196
"603","Q9P2D6",-3.40088342009407
"604","Q9Y2J2",1.30614268078601
"605","Q53SF7",-1.3946695741114
"606","Q92796",-1.40220572537338
"607","Q9NUC0",-1.72039284250197
"608","P49841",-1.63677576853921
"609","Q86YC2",-1.6869903875388
"610","Q5JWR5",-1.26766820632163
"611","Q5VYS8",-2.36678169941864
"612","Q92973",-1.78076822751792
"613","Q8WXW3",-1.2698909218196
"614","Q9H7E2",-1.14638609942573
"615","Q9NTI5",-1.24810026520437
"616","Q9NXT0",-1.01759537623377
"617","O43296",-1.94577879500029
"618","P46782",1.72868782511484
"619","Q14517",-4.53775949950999
"620","O75844",-1.5691120949561
"621","Q9NQZ5",-1.35848397213558
"622","Q13127",-2.21068998315574
"623","Q07092",3.36808886082899
"624","P04114",-5.4655940158712
"625","O14782",1.42145296353501
"626","P61026",-1.3435627120045
"627","Q9UPY8",3.1987360974295
"628","P13987",-1.2294015180288
"629","P27701",-2.20809605326686
"630","Q5H9F3",1.18672838381161
"631","P46100",-1.74393531022217
"632","Q9NPC7",-1.3918491371684
"633","Q03112",-5.89547034415042
"634","O15126",-1.96812477364609
"635","P48147",-1.43392425389966
"636","Q8IWB7",-1.30748092321631
"637","Q6NUK1",-2.68396587684185
"638","Q9P2J2",-3.31037251470167
"639","O14771",1.53634601329124
"640","P15121",1.72803210496774
"641","O75131",-1.1264499487541
"642","P46199",-1.64466220484229
"643","Q13415",-2.2889351376894
"644","Q99735",-2.68463619914417
"645","Q8IWX8",1.27912717902198
"646","Q6P0Q8",1.41860735899341
"647","Q9UI26",-1.36489361448432
"648","Q04609",-1.42803376201561
"649","Q9Y5X0",-2.08329878604032
"650","Q15363",-1.31487895964954
"651","O43264",-1.08231386622829
"652","Q9H6U8",1.60179013026631
"653","O75807",1.98003335235002
"654","Q15654",1.23201429444584
"655","Q9BXP5",1.73660641036721
"656","Q9UBE8",-1.64748119997642
"657","O95450",1.45840132653432
"658","P08253",3.24118387219544
"659","P09471",1.57141577690394
"660","Q96IK5",-1.33331595634028
"661","Q96RQ1",-1.57593465556047
"662","P48378",1.21444160763914
"663","Q9Y672",-1.02640911017594
"664","O75175",1.61785397703574
"665","P29074",-2.22368134355844
"666","Q92945",1.40034323789098
"667","Q8TDY4",2.06691003872121
"668","Q9UK00",2.44535571163593
"669","Q9HAQ2",-1.925657007448
"670","O75882",-1.57205170392339
"671","P62942",1.0886153213646
"672","Q9BQW3",4.463064740083
"673","Q96SM3",1.83489164425006
"674","Q96BS2",-3.54093757466717
"675","Q02878",3.60790082737383
"676","Q99572",2.28265799756281
"677","Q9UGH3",1.60273644407156
"678","Q6J4K2",2.09453643648074
"679","Q9H6P5",-1.20577147520958
"680","P00973",-3.47819026402092
"681","P05388",2.3468703518795
"682","Q96L93",-1.20709997475266
"683","P05060",2.72596107678415
"684","P30086",1.00181839897697
"685","P35637",1.09792545705429
"686","Q96CP6",1.52591846004546
"687","Q9BQS7",-2.15417185855431
"688","Q9H305",2.471395165134
"689","Q9P107",-1.07021056403407
"690","Q96IZ5",-2.26364525205475
"691","Q15773",1.32313623002386
"692","Q96DC9",-2.76671754425924
"693","Q7L7V1",-1.32391563910474
"694","Q9NWQ4",-1.07767900459111
"695","Q8N2S1",4.28006823098118
"696","P19634",-1.75696299286144
"697","O75909",-2.22649768006274
"698","P57723",1.90129437108084
"699","Q08116",-1.03021742975347
"700","P61236",2.09666292510859
"701","Q9Y616",-1.64077283425266
"702","P61626",-9.81176542810264
"703","Q9UBS4",-1.36707575893141
"704","Q9H2X0",3.50822813301707
"705","O75154",2.30116007070166
"706","Q14587",-1.37034576550057
"707","Q9HA82",1.83792338391296
"708","Q9GZU1",1.79229910428952
"709","P98172",-1.04647626821314
"710","Q9H7P9",1.2800816680662
"711","Q8WUY8",2.69557027340939
"712","Q9BZ72",3.87475232387964
"713","Q9NV70",-1.33985606628931
"714","Q9BZF1",-1.97584052315212
"715","Q96PZ0",-1.11992533010084
"716","Q92823",-2.14576486069231
"717","P09622",-1.19566762325241
"718","Q9Y4E6",-1.63445858657813
"719","O95255",-2.87841804960401
"720","Q9NX76",-2.88895335296176
"721","P23229",-4.7390922506034
"722","Q68CR1",-4.87102931769738
"723","Q9C000",2.49659845277889
"724","Q9BZ71",2.47832568959238
"725","Q9Y5N6",-2.49866980792965
"726","P03372",-1.41194166535687
"727","O15123",-1.59035952116426
"728","Q96IK0",-1.16865493861394
"729","P41217",1.21580714195119
"730","Q76M96",2.18346875223615
"731","Q9H6D7",2.45056008515198
"732","Q96JJ6",2.96626837321218
"733","Q9UHI5",2.61442694871607
"734","Q8WUG5",3.74072918106791
"735","Q96EP0",2.27696687212179
"736","Q8WVM8",-1.02366155772149
"737","Q7L622",-1.16254872239382
"738","Q9ULT8",-1.6452185666247
"739","Q96QT4",-1.45968288914666
"740","Q06418",2.95534276723757
"741","Q9H967",-1.49033193426269
"742","P20807",3.86250152843986
"743","O00161",-1.43770073161353
"744","O43175",1.72743951790974
"745","P15311",-2.7065836319048
"746","Q8WZ73",-1.65360700835991
"747","O43934",-1.04508656669826
"748","Q16555",-1.02155279451067
"749","P61812",-1.05138693576766
"750","Q9NW75",-2.52203501213719
"751","Q9UKX7",-1.08428221098228
"752","P21964",1.21104435779503
"753","Q9NTX5",-1.08700509192193
"754","O75191",-2.23126562881888
"755","Q9UBN7",1.41878449768667
"756","Q99741",-4.4005678211166
"757","Q9NRG9",1.06211747834067
"758","P45973",-1.13560222734694
"759","Q9UBS9",-1.2824235131045
"760","P43246",-1.90720138740048
"761","Q13233",-2.36994460285543
"762","P49366",1.36860036355968
"763","P23219",-2.25863699974214
"764","Q8N5H7",1.62093176231106
"765","Q9NR45",-1.69273762537606
"766","Q9BYX2",-1.14277476706952
"767","Q9P202",3.21755566889656
"768","Q9Y6L7",-1.94182094501875
"769","Q13145",2.67264252638722
"770","Q03060",2.2433285396806
"771","Q9Y5Y2",1.64699156058442
"772","P15822",-1.46027988763885
"773","Q9NZC2",-2.00005671670676
"774","Q13451",2.99049227830868
"775","Q96SB4",-2.64056331314838
"776","Q9NVS2",-1.8411333462412
"777","P20142",-6.85222284418945
"778","P08238",1.26669372189113
"779","Q99459",-1.0614420425546
"780","Q14573",-1.58067850047046
"781","Q99676",-1.77070568857643
"782","P15924",-6.10903700221343
"783","P31942",1.66465645673043
"784","O60674",-1.54912117457324
"785","P00519",1.81691308592429
"786","Q9Y371",-1.30676709880807
"787","Q5VT97",-2.50106745620756
"788","Q92824",-1.19593510958768
"789","Q13445",1.21693666808367
"790","Q7Z2K6",-2.30159273097828
