"gene_id","cluster","betweenness","degree_centrality"
"H2AC8","2",12365,8
"H2AX","2",8754,10
"H2BC11","2",72,9
"H2BC12","2",24896,11
"H2BC4","2",38282,12
"H2BC9","2",24695,11
"H3C10","2",0,3
"H3C8","2",11,3
"H4C3","2",0,1
"H4C8","2",5828,7
"H4C9","2",13910,7
"HAS2","2",0,1
"HAVCR2","2",1520,2
"HCST","2",1076,3
"HDAC9","2",8,6
"HJURP","2",38,7
"HLA-DMA","2",0,3
"HLA-DMB","2",0,2
"HLA-DOA","2",7,4
"HLA-DPA1","2",40869,5
"HLA-DPB1","2",0,4
"HLA-DQA1","2",0,6
"HLA-DQA2","2",761,6
"HLA-DQB1","2",13782,6
"HLA-DQB2","2",4331,7
"HLA-DRA","2",0,4
"HLA-DRB1","2",4530,4
"HLA-DRB5","2",206,6
"HMGA1","2",1520,2
"HMGA2","2",761,2
"HMMR","2",0,1
"HOMER2","2",1521,3
"HOOK1","2",0,1
"HOXB4","2",0,3
"HOXB5","2",3032,4
"HOXB6","2",0,3
"HOXB7","2",761,4
"HP","2",0,1
"HTR3A","2",0,1
"IFI27","2",0,1
"IFI44L","2",1520,3
"IFIT1","2",0,1
"IFIT2","2",0,1
"IFIT3","2",5526,3
"IGF2BP2","2",761,2
"IKBKE","2",123,2
"IKZF3","2",1520,2
"IL12RB1","2",0,1
"IL18","2",2672,3
"IL1B","2",9795,5
"IL1RAP","2",0,1
"IL1RN","2",0,1
"IL23A","2",0,1
"IL27RA","2",761,2
"IL2RA","2",0,1
"IL2RB","2",377,2
"IL2RG","2",2925,4
"IL32","2",0,1
"ILDR1","2",0,1
"ILDR2","2",0,1
"IQGAP3","2",0,1
"IRF6","2",90,2
"ISG15","2",10014,6
"ITGA3","2",2794,5
"ITGA4","2",7750,3
"ITGB2","2",5675,3
"ITGB4","2",8018,6
"ITGB6","2",0,1
"ITGB7","2",2752,2
"ITGB8","2",0,1
"JPH1","2",0,1
"JUP","2",14648,4
"KCNJ11","2",0,1
"KCNJ12","2",0,1
"KCNN4","2",761,2
"KCNQ1","2",1520,2
"KCNQ3","2",0,2
"KCTD1","2",0,1
"KIF11","2",1046,9
"KIF12","2",4472,13
"KIF14","2",5312,10
"KIF15","2",2175,7
"KIF18A","2",2337,10
"KIF18B","2",764,11
"KIF1A","2",0,11
"KIF20A","2",24557,13
"KIF23","2",5487,6
"KIF26B","2",7640,13
"KIF2C","2",8668,7
"KIF4A","2",1470,2
"KIF6","2",0,12
"KIF9","2",7104,13
"KIFC1","2",2554,7
"KLF5","2",0,1
"KLK8","2",0,1
"KNL1","2",4993,8
"KNSTRN","2",0,1
"KPNA2","2",2308,5
"KRT14","2",0,4
"KRT15","2",4,4
"KRT16","2",2509,5
"KRT17","2",81,3
"KRT18","2",5320,3
"KRT19","2",1083,4
"KRT23","2",1409,6
"KRT5","2",0,4
"KRT6A","2",969,5
"KRT7","2",0,4
"KRT8","2",4632,6
"KRT80","2",0,5
"KRT86","2",13,5
"KSR2","2",0,1
"L1CAM","2",5550,4
"LAIR1","2",174,2
"LAMA5","2",3467,4
"LAMB3","2",0,1
"LAMC2","2",0,1
"LAMTOR2","2",0,1
"LCK","2",54987,19
"LCN2","2",0,1
"LDHA","2",0,2
"LEF1","2",4131,5
"LGALS9","2",0,1
"LILRB1","2",1319,3
"LILRB4","2",0,2
"LINGO1","2",0,1
"LLGL2","2",761,2
"LMNB1","2",325,2
"LMTK3","2",0,1
"LPAR3","2",0,1
"LPAR5","2",0,1
"LRFN1","2",1520,3
"LRFN4","2",761,2
"LRP2","2",761,2
"LRP8","2",1520,2
"LRRC43","2",0,1
"LRRC46","2",0,1
"LSM4","2",761,2
"LSP1","2",563,2
"LSR","2",4740,5
"LTB","2",1331,3
"LTF","2",2076,3
"LYN","2",49848,19
"LYZ","2",0,1
"MAD2L1","2",3785,3
"MAFB","2",1384,3
"MAL2","2",0,1
"MAP4K1","2",0,1
"MAP7","2",0,1
"MARVELD2","2",3133,5
"MARVELD3","2",0,3
"MATK","2",3136,3
"MCM10","2",0,5
"MCM2","2",0,2
"MCM4","2",9512,9
"MELK","2",0,1
"MELTF","2",0,1
"MET","2",3305,3
"MICB","2",117,2
"MISP","2",1139,2
"MKI67","2",12734,4
"MLF1","2",799,4
"MMP7","2",2130,3
"MMP9","2",4920,4
"MPP7","2",322,2
"MPPED2","2",0,1
"MRPL13","2",2181,4
"MRPL14","2",231,4
"MRPL15","2",0,2
"MRPL47","2",1164,3
"MRPS12","2",1743,3
"MSLN","2",0,1
"MSR1","2",2506,6
"MSX1","2",1056,2
"MUC1","2",6031,4
"MUC16","2",1521,3
"MUC4","2",0,1
"MUC5B","2",1020,3
"MX2","2",0,1
"MYB","2",0,1
"MYBL2","2",0,1
"MYCN","2",6049,4
"MYH14","2",0,1
"MYL11","2",761,2
"MYO3B","2",0,2
"NAA38","2",0,1
"NACC1","2",0,1
"NAXE","2",1521,3
"NCAPD2","2",0,3
"NCAPG","2",0,3
"NCAPH","2",0,3
"NCF1","2",1234,2
"NDC80","2",2922,3
"NDUFA3","2",0,1
"NDUFA4L2","2",9789,8
"NDUFB11","2",0,1
"NDUFB3","2",0,1
"NDUFB7","2",0,1
"NDUFB9","2",4536,2
"NDUFS8","2",0,1
"NECTIN4","2",761,2
"NEIL3","2",1223,6
"NEK2","2",7688,2
"NGEF","2",0,1
"NHERF1","2",1521,3
"NINJ2","2",0,1
"NKD2","2",0,1
"NKG7","2",0,1
"NMU","2",0,1
"NOL4L","2",0,1
"NOS1AP","2",0,1
"NOTUM","2",0,1
"NOX4","2",322,2
"NQO1","2",761,2
"NR2F6","2",0,1
"NRARP","2",1520,2
"NRAS","2",8745,6
"NRCAM","2",1726,4
"NRG4","2",0,3
"NRTN","2",1521,3
"NTN1","2",761,2
"NUDT14","2",0,1
"NUF2","2",0,1
"OASL","2",0,2
"OCLN","2",4018,7
"OLR1","2",0,1
"ORC1","2",2071,4
"ORC6","2",4900,4
"OSM","2",1111,2
"OTUB2","2",0,1
"OVGP1","2",0,2
"PACSIN1","2",761,2
"PAK6","2",0,1
"PARD6B","2",3192,2
"PARS2","2",0,1
"PBK","2",0,2
"PCBD1","2",0,1
"PCDH19","2",0,1
"PCDH7","2",0,1
"PCLAF","2",0,1
"PCNA","2",4677,7
"PDLIM1","2",3755,2
"PDZK1IP1","2",761,2
"PERP","2",31898,6
"PI3","2",58,2
"PIERCE1","2",0,6
"PIF1","2",0,1
"PIK3CG","2",9360,4
"PIPOX","2",453,2
"PITX1","2",0,1
"PKM","2",3037,5
"PKMYT1","2",16270,3
"PKP3","2",31976,3
"PLAU","2",998,3
"PLEKHH1","2",0,1
"PLK1","2",53880,14
"PLK4","2",767,3
"PLS1","2",0,2
"PMAIP1","2",3032,2
"POLQ","2",0,2
"POLR2F","2",3038,7
"POMK","2",761,2
"POSTN","2",0,1
"POU5F1","2",14481,8
"PPARGC1B","2",0,1
"PPL","2",7508,3
"PPP1CA","2",17077,14
"PPP1R16B","2",0,1
"PPP1R1B","2",0,1
"PPP2R2B","2",3032,3
"PPP4C","2",1521,3
"PRICKLE3","2",0,1
"PRKCI","2",38,2
"PRKCQ","2",0,1
"PRKCZ","2",4419,5
"PROM1","2",335,2
"PSMB3","2",0,1
"PSMB9","2",0,1
"PTGS1","2",0,2
"PTK6","2",5745,4
"PTPN3","2",0,1
"PTPN6","2",2507,6
"PTPRF","2",0,1
"PTPRJ","2",0,1
"PTTG1","2",3399,3
"PTX3","2",135,2
"RAB27B","2",0,1
"RAB6B","2",0,1
"RABIF","2",0,1
"RAC2","2",1171,7
"RAC3","2",18877,11
"RACGAP1","2",1421,5
"RAD51","2",4984,5
"RAD51AP1","2",333,5
"RAD54B","2",0,1
"RAD54L","2",0,1
"RAP1GAP","2",2277,2
"RASAL1","2",0,1
"RASSF7","2",0,1
"RBBP8","2",4708,8
"RCOR2","2",0,1
"REC8","2",0,2
"RET","2",3789,4
"RFXANK","2",0,1
"RGCC","2",0,1
"RGS1","2",0,1
"RGS19","2",0,1
"RHOV","2",6094,5
"RIBC2","2",2064,7
"RIMKLA","2",0,1
"RIPK3","2",0,1
"RIPK4","2",15,2
"RMI2","2",2582,7
"ROMO1","2",636,2
"RORC","2",0,1
"RPL39L","2",0,1
"RPS6KA1","2",3340,3
"RRM2","2",0,1
"RSAD2","2",380,2
"RTKN","2",0,1
"RTN4R","2",761,2
"RUNX3","2",9057,5
"RYR1","2",1899,4
"S100A1","2",1966,2
"S100A2","2",0,1
"S100A4","2",7702,4
"S100A9","2",2897,5
"SAA1","2",6466,5
"SALL4","2",0,1
"SCNN1A","2",0,1
"SDC1","2",4415,6
"SDC4","2",4689,3
"SECTM1","2",0,1
"SELL","2",714,2
"SELPLG","2",0,1
"SEMA3A","2",3032,2
"SEMA3F","2",0,1
"SERPINA1","2",20309,6
"SFN","2",73299,6
"SGO1","2",0,1
"SH2B2","2",0,2
"SH2D2A","2",761,2
"SH3RF2","2",0,1
"SHANK1","2",2277,2
"SHANK2","2",0,1
"SHCBP1","2",0,1
"SHISA9","2",0,1
"SHROOM3","2",0,1
"SIGLEC14","2",0,1
"SKA1","2",3740,3
"SKA3","2",4414,4
"SKAP1","2",0,1
"SLC16A3","2",1520,2
"SLC2A1","2",2279,3
"SLC34A2","2",0,1
"SLC35F2","2",0,1
"SLC44A4","2",0,1
"SLC5A1","2",0,1
"SLC7A1","2",1521,3
"SLC7A11","2",761,2
"SLC7A7","2",0,1
"SLPI","2",0,1
"SMAD1","2",0,1
"SMC4","2",4021,6
"SMKR1","2",0,1
"SORT1","2",2539,6
"SOX17","2",6,2
"SPC24","2",0,1
"SPC25","2",0,1
"SPI1","2",0,2
"SPN","2",0,1
"SPON1","2",761,2
"SPP1","2",2257,2
"SPTBN2","2",4273,4
"STAT1","2",28968,10
"STC2","2",0,2
"STIL","2",0,1
"STXBP2","2",761,2
"SYK","2",13379,10
"SYNGR3","2",0,1
"SYTL1","2",3037,4
"TACC3","2",727,2
"TACSTD2","2",0,1
"TCF7","2",0,2
"TEAD4","2",1521,3
"TEC","2",2277,4
"TEKT2","2",0,6
"TES","2",0,1
"TFAP2A","2",0,1
"TFAP2C","2",2279,3
"TFF3","2",761,2
"TGFA","2",3905,5
"TGM1","2",1487,3
"THEM6","2",0,1
"THY1","2",761,2
"TIMELESS","2",2280,6
"TJP3","2",0,4
"TK1","2",28,2
"TM4SF1","2",0,1
"TMC6","2",761,2
"TMEM63C","2",0,1
"TNF","2",6688,6
"TNFAIP6","2",1198,2
"TNFAIP8L2","2",761,2
"TNFRSF11B","2",0,1
"TNFRSF12A","2",1609,4
"TNFRSF13C","2",388,2
"TNFRSF21","2",2279,3
"TNFRSF4","2",0,1
"TNFRSF8","2",526,2
"TNFRSF9","2",761,2
"TNFSF10","2",761,2
"TNFSF13B","2",761,4
"TNFSF15","2",0,1
"TNNC1","2",0,1
"TNNI1","2",1141,3
"TNNT1","2",0,2
"TONSL","2",0,3
"TOP2A","2",22036,7
"TP73","2",892,3
"TPD52","2",761,5
"TPM3","2",8572,8
"TPX2","2",761,2
"TRAC","2",3795,7
"TREM1","2",0,1
"TREM2","2",0,2
"TRIB1","2",0,1
"TRIP13","2",1521,3
"TRPV4","2",761,2
"TRPV6","2",0,1
"TSPAN15","2",2277,2
"TSPAN33","2",0,1
"TTK","2",3035,3
"TUBA1B","2",117,2
"TUBA1C","2",861,2
"TUBB4A","2",2031,4
"TUBB4B","2",4864,8
"TXK","2",1520,2
"TYMS","2",0,2
"TYROBP","2",4887,4
"UBASH3B","2",0,1
"UBE2C","2",23230,6
"UBE2S","2",77901,9
"UBE2T","2",0,1
"UHRF1","2",16747,6
"ULBP3","2",0,1
"UNC5A","2",0,1
"UNC5B","2",6797,4
"UPK3B","2",0,1
"UQCRFS1","2",0,1
"USP18","2",0,1
"USP43","2",470,2
"VAMP8","2",3785,5
"VANGL1","2",4805,6
"VAV1","2",853,3
"VAV3","2",68848,8
"VCAN","2",6657,4
"VDR","2",0,1
"VGLL1","2",0,1
"WAS","2",2279,3
"WDR62","2",0,1
"WDR93","2",3795,6
"WNT10A","2",0,1
"WNT11","2",0,1
"WNT2","2",688,2
"WNT7A","2",761,2
"WNT7B","2",0,1
"WWC1","2",3714,3
"XRCC2","2",761,5
"ZBP1","2",0,1
"ZNF217","2",6359,7
"ZWINT","2",4,2
"ACOT4","3",0,1
"FBP1","3",1,2
"ST6GALNAC5","3",0,1
"AIMP2","4",0,1
"MARS2","4",0,1
"ALDH3A1","5",0,2
"ALDH3B1","5",0,2
"ALDH3B2","5",0,2
"ALG3","6",0,1
"KLHL14","6",0,1
"ALOX5","7",0,1
"ALOX5AP","7",0,1
"ASB9","8",1,2
"CKMT1A","8",0,1
"CKMT1B","8",0,1
"ATP10B","9",0,1
"TMEM30B","9",0,1
"BCAT1","10",0,1
"IL4I1","10",0,1
"BICDL2","11",0,1
"KLC3","11",3,3
"MYCL","11",0,1
"SYNE4","11",0,1
"BMP7","12",7,3
"FBN2","12",7,3
"FBN3","12",0,1
"GREM1","12",0,1
"KCP","12",0,1
"MFAP5","12",0,1
"BOP1","13",0,1
"GNL3L","13",0,1
"C4orf48","14",0,1
"NELL2","14",0,1
"CD180","15",0,1
"LY86","15",0,1
"CDK2AP1","16",0,1
"CDK2AP2","16",0,1
"CHAC1","17",0,1
"CHAC2","17",0,1
"CHST4","18",0,1
"CHST6","18",0,1
"CKAP2","19",0,1
"OAS1","19",0,2
"OAS2","19",2,3
"OAS3","19",0,2
"CLIC3","20",0,1
"MAPK15","20",0,1
"CMPK2","21",0,1
"DCTPP1","21",0,1
"CYP2J2","22",0,1
"CYP4F3","22",0,1
"DARS2","23",0,1
"FAAH2","23",0,1
"DNAH3","24",0,1
"DNAH5","24",0,1
"DYRK1B","25",0,1
"TROAP","25",0,1
"EGFL6","26",0,1
"HDGF","26",0,1
"ENHO","27",0,1
"GPR19","27",0,1
"EYA2","28",2,2
"EYA4","28",0,1
"SIX1","28",2,2
"SIX4","28",0,1
"FAM167A","29",0,1
"MZB1","29",0,1
"FAM3B","30",0,1
"FUT3","30",0,1
"FBXL16","31",0,1
"FBXL18","31",0,1
"FUT1","32",0,1
"FUT2","32",0,1
"GRHL1","33",0,1
"GRHL2","33",0,1
"IDO1","34",0,1
"TDO2","34",0,1
"JCHAIN","35",0,1
"PIGR","35",0,1
"KCNK12","36",0,1
"KCNK15","36",0,1
"KREMEN2","37",0,1
"LGR5","37",3,2
"LGR6","37",0,2
"RNF43","37",0,3
"RSPO1","37",8,4
"RSPO4","37",0,2
"LAPTM4B","38",0,1
"LAPTM5","38",0,1
"MGST1","39",0,1
"MGST2","39",0,1
"MPZL2","40",0,1
"MPZL3","40",0,1
"MYO5B","41",0,1
"RAB25","41",0,1
"NETO2","42",0,1
"SLC12A5","42",0,1
"P2RY2","43",0,1
"P2RY6","43",0,1
"PCP4","44",0,1
"SH3BGRL3","44",0,1
"PLPP2","45",1,2
"PLPP4","45",0,1
"SGPP2","45",0,1
"PNP","46",1,2
"TYMP","46",0,1
"XDH","46",0,1
"PYCR1","47",0,1
"PYCR3","47",0,1
"RAB3D","48",0,1
"RAB3IP","48",1,2
"TMEM102","48",0,1
"RTN2","49",0,1
"SVOPL","49",0,1
"SCARA3","50",0,1
"SYNGR2","50",0,1
"SPINT1","51",0,1
"ST14","51",0,1
"STXBP6","52",0,1
"TNFAIP2","52",0,1
"SULT1C2","53",0,1
"SULT2B1","53",0,1
"TLR7","54",0,1
"UNC93B1","54",0,1
"TTC30A","55",1,2
"TTC30B","55",0,1
"ZC2HC1C","55",0,1
"ZNF492","56",0,1
"ZNF726","56",0,1
