"","uniprotswissprot","logFC"
"67","Q9UBU7",-2.55166394877069
"68","O00458",2.26899169898333
"69","Q12887",-1.11799822703146
"70","Q9UHL9",-1.69640020291944
"71","Q8IVW4",2.44225503832591
"72","P35228",4.14873304386651
"73","Q9NYC9",2.34647595988538
"74","O60861",2.46712804505512
"75","O75865",-1.00572208589364
"76","Q9UJJ7",-2.23800177051455
"77","Q96CC6",1.14804458319092
"78","Q9NQ29",1.49802101629111
"79","O94812",-3.91772498174423
"80","Q9UJK0",-1.09476087339861
"81","Q96RY5",1.1808899178657
"82","Q99594",1.01443665884699
"83","Q8WY64",-1.61058468417079
"84","P17600",-1.2145484132611
"85","Q92833",-1.66413235623973
"86","Q96NX5",5.33302724420749
"87","Q9UQ88",4.91488376537548
"88","P49447",-2.35317548484816
"89","O60271",1.0483253241045
"90","Q9NYQ7",-1.63511780140133
"91","Q9UDR5",5.76078234255313
"92","Q9UHA2",-1.25572445440865
"93","Q14938",1.17516423031873
"94","Q11201",-1.34529623120774
"95","P24001",-3.55916781308942
"96","P98161",1.83483724403179
"97","Q13387",4.93616268580343
"98","Q99442",-1.44759073376777
"99","O00187",3.35923339758725
"100","Q9NP79",-1.69327700554723
"101","Q96S59",-1.35444107099546
"102","Q9H040",-1.7960563796786
"103","Q9NR20",1.70955923389281
"104","O43670",1.29809016388815
"105","P31930",-2.06917514726936
"106","O95772",-1.05742260168989
"107","Q15021",-3.21168171179098
"108","Q0D2I5",4.39935330428542
"109","Q9Y2I1",1.46973168517466
"110","Q9NY15",3.57005902117921
"111","P22304",5.0856893293938
"112","P98182",-1.61791906674319
"113","Q30201",1.68060159843915
"114","P06241",2.1829948399859
"115","P31629",-1.36354033533394
"116","Q14241",-1.00134650495687
"117","O95372",-2.86181207620209
"118","P51797",1.52823377890124
"119","Q9UBG0",2.7218408997613
"120","O75954",1.75689815487764
"121","Q8WTS1",-1.72121749814532
"122","Q9ULX6",1.72168992166224
"123","O43581",-2.00192890634248
"124","Q03405",-1.51983268096768
"125","Q9NQW6",-5.79590853969773
"126","P07585",4.72843494259226
"127","Q9NXS2",-1.22681040192984
"128","P53041",-1.25356288026535
"129","Q76N32",1.00702790135061
"130","Q96B96",4.98220612005177
"131","P38398",-2.83632207785244
"132","P20273",7.59644994928823
"133","O43900",-2.78442907788327
"134","Q96RI1",9.11167221349768
"135","Q9P1Z2",2.40705973845323
"136","Q9Y4K4",1.37568167231617
"137","Q9NZN3",-1.25873730722482
"138","Q9Y2E5",2.31942704660575
"139","Q8TBB6",4.5534425812406
"140","O75508",5.95086232683689
"141","Q9BZJ4",-1.92080575435108
"142","Q14764",2.28756856192407
"143","P49759",1.55983280519733
"144","Q9NRV9",1.01079276681839
"145","Q13495",2.75101535382447
"146","P30203",-1.97046601536142
"147","Q9Y6A5",-4.3924533406256
"148","Q8IXZ2",-2.14860082984575
"149","P07384",-1.2889265064314
"150","P15309",3.66818654080521
"151","P40925",-1.1076698393734
"152","Q6PML9",-1.56576867575758
"153","A4FU01",4.01390533761354
"154","Q9P219",-3.71089701137576
"155","P55957",-1.95805795808935
"156","P43243",2.50772675368452
"157","Q8NE62",2.74498264550607
"158","Q9UHF4",4.35192828212753
"159","P05019",4.4780998365029
"160","Q15311",-1.35382298975356
"161","Q12860",8.68526985867074
"162","Q9GZV5",1.09546675121937
"163","O00116",-1.04577107413403
"164","P50993",6.70366167767101
"165","Q96NG8",2.6834095174391
"166","Q9NQV5",1.22370878792191
"167","O43623",4.00203503811116
"168","Q96PE1",4.16906328512436
"169","Q9NTW7",-1.7562257150239
"170","Q9UF11",-2.0725450590814
"171","Q9UBP0",-2.2506751747717
"172","Q9H0X9",3.53288582212997
"173","P31327",3.04507565347916
"174","Q13642",5.8889938924095
"175","Q5BKX6",-2.31736120120537
"176","Q3KR37",4.68371063521369
"177","P28331",-1.96775898801904
"178","P13196",-1.53101633192535
"179","Q9UKA4",1.13277196932491
"180","Q9NS18",-3.51896368378502
"181","P48507",-1.57627799703135
"182","Q9NZN4",3.45049807053696
"183","O14756",3.74914817297089
"184","Q6IBW4",1.27658267509864
"185","Q15785",-1.57945408299247
"186","P08670",4.39214835295813
"187","P25445",4.82715135769853
"188","O00584",-1.52365190227079
"189","Q9NRZ5",2.16183839897154
"190","O00481",2.08361034815888
"191","P15260",1.36739544546033
"192","P09086",-2.42126686465998
"193","Q9H8M2",-1.21471975898761
"194","Q13596",1.31598274434956
"195","Q8WVM0",1.20559709101402
"196","O15347",-4.52562492004566
"197","Q16611",-1.33999613491594
"198","Q9UKS7",-2.02192180043623
"199","P28799",-2.35146532885649
"200","Q9NYF5",2.73143031382709
"201","Q2M1Z3",3.00482477463199
"202","Q7L2Z9",-1.07525928218767
"203","Q53HC9",-2.32514747740801
"204","Q9BYC5",-1.65499787654726
"205","P46734",-1.96593430552176
"206","Q96C01",-2.86073690395574
"207","P30520",-1.00349241699959
"208","P16035",5.0935692100878
"209","Q13618",-1.01741878748973
"210","P54296",5.03643262468301
"211","Q9Y6A2",2.24388653422486
"212","Q9NRH3",1.80768035098297
"213","Q08J23",-1.64937398367759
"214","P31273",3.70010580573599
"215","Q9NZL9",1.35715431035484
"216","Q6P2E9",1.18464777818039
"217","P12830",-4.87288497415493
"218","Q7Z3T8",1.70970279351997
"219","P13671",10.1422438671964
"220","Q9P0K7",-3.00706609934448
"221","Q6ZVD8",1.8256755549433
"222","Q6ZP29",-1.31793061551372
"223","P25789",-1.49272050456923
"224","Q9H089",-1.99675558949452
"225","Q8WTV1",1.14400731195206
"226","Q96MK2",4.2095400955853
"227","Q9NUW8",-1.61241056036118
"228","Q9NVC6",3.34778687373166
"229","P40121",-3.11690734297611
"230","P53680",-2.09828982153741
"231","Q9UKQ2",-1.87918256363273
"232","Q96GG9",-1.52221795967487
"233","Q9NQC1",3.25632032499654
"234","P46019",1.41131434356739
"235","Q9NXG0",2.17708276251449
"236","P29320",4.35428149398426
"237","P11021",-1.83207220444607
"238","Q14126",-3.06212927421365
"239","Q70Z35",-3.39423777085086
"240","Q9H6S0",2.84810486191312
"241","Q9UI12",-1.04099645462685
"242","P30876",-1.21763932041196
"243","Q8WZ64",-3.16529845984995
"244","Q96EV8",-1.67235922274423
"245","P51811",-5.6454972533914
"246","Q9NQ90",4.54139906337693
"247","Q9UN30",2.30851898613079
"248","Q9ULE0",3.45196736183443
"249","O43182",6.71615489866561
"250","Q96RU2",-1.40014382962855
"251","Q9UKV0",-2.76700421654955
"252","Q7LG56",-1.44880507059252
"253","Q8TEQ0",1.03688866059416
"254","Q8TAP4",5.84876594251664
"255","P82664",-1.91248972834593
"256","O95319",5.13450042618489
"257","Q15032",-2.33501199774593
"258","Q14055",-2.81754272681759
"259","P21583",2.27114986414674
"260","O95479",2.32561884465497
"261","Q14766",2.99510435971353
"262","Q15293",2.47329822397441
"263","P15502",4.00143061102812
"264","P35250",-2.17540007817044
"265","Q96KA5",-2.85762232370047
"266","Q96PU5",2.59854176051069
"267","Q6ZSY5",2.09767464983398
"268","Q9UBP4",4.85522572216127
"269","Q9Y4A8",-2.57902722107621
"270","Q96AQ8",-2.64491487075541
"271","Q9UHB6",2.13768136118915
"272","Q6P1Q0",1.60417736936442
"273","P43115",4.07971653645231
"274","Q8N612",1.37769537210409
"275","P13498",-3.8396785311748
"276","Q96J01",-1.46801846639612
"277","Q99550",-1.23960130770956
"278","Q9BRV8",-1.23550817530504
"279","Q5JTH9",-1.05313258192515
"280","O00409",1.7263297793634
"281","Q5JXM2",-1.0117535685168
"282","Q9UKD2",-1.72199975421022
"283","Q9BQI9",3.73211820296148
"284","Q9UJX5",1.49771122286524
"285","O60449",-1.61064488113356
"286","Q4LE39",-1.1796413743745
"287","Q9H1Y3",-1.89683875550625
"288","Q5VTY9",3.56572579724415
"289","Q8WUA7",-1.0463471225098
"290","Q8WXH0",2.31295323165237
"291","Q9ULM0",-2.39012319738853
"292","O75110",-1.09279192163895
"293","Q9NTU7",6.82634113657963
"294","Q12809",-2.68444163169616
"295","Q9NRY5",1.00669910123264
"296","Q8TDD5",6.02073892994961
"297","Q8TB72",-1.13845073959779
"298","Q14624",8.80673944871448
"299","Q96KR1",-1.00085076084534
"300","Q8ND82",-1.82564684579264
"301","Q96EK2",12.4333921391548
"302","Q13077",2.87345828092598
"303","Q9HBD1",-1.42100641421118
"304","Q96PD2",-1.11090462233979
"305","O15457",3.28658297656823
"306","Q9ULS5",3.20084572776744
"307","Q13753",-6.10801127527711
"308","Q5TZA2",1.33175460472488
"309","P23634",-1.1585361148427
"310","Q9BTX1",-2.19254806071937
"311","P54886",-1.42834982220971
"312","Q13395",-1.25194171120815
"313","Q9H1X3",1.15154372268419
"314","Q96DI7",-1.28031215328753
"315","O15034",6.2690714530864
"316","P12107",-2.31311583787555
"317","P09110",1.30244492933295
"318","P54687",-2.76784384260046
"319","Q9Y250",1.82674655076488
"320","Q9NQX0",4.62498540490913
"321","Q9Y2A7",-1.23750269022299
"322","P82673",-1.1256141954662
"323","Q07912",-1.22839382086292
"324","Q7Z3U7",1.67136432243137
"325","P22223",2.63874953570411
"326","Q96PD7",-3.16917388209704
"327","Q96EL2",7.15892779666413
"328","Q7Z5K2",-1.20490747534558
"329","P28340",-1.87330913974882
"330","P23588",1.91653557802526
"331","Q9GZN6",2.3042402190931
"332","Q9NZM4",-1.25721023358478
"333","O75493",3.74529252792344
"334","P35052",1.33977531210942
"335","Q14790",-2.36343191613407
"336","O76076",6.02698831233819
"337","Q9Y274",-1.96306929491952
"338","P08138",5.02561848929897
"339","Q4KMG0",2.55328669769303
"340","Q6P1X5",-1.5873204872383
"341","Q8IX01",1.54933803646999
"342","Q8IZY2",-1.550472965456
"343","Q9Y6H5",7.40865749084377
"344","Q9H0C5",-1.13587792388621
"345","Q16602",3.51009457386831
"346","P36508",1.76109494521058
"347","Q15599",-1.37026866199251
"348","P78549",-1.26345351684773
"349","Q6BDS2",-1.14303263016571
"350","P04181",3.04441990808501
"351","Q9UNX4",-1.04467685257184
"352","Q9BV38",-1.61003056003223
"353","P23743",1.02403670512172
"354","P21860",-3.62333460655886
"355","Q8N8A2",2.45095865600639
"356","Q15746",2.5633828697398
"357","Q8WU90",-1.38959777763873
"358","Q9H813",-1.70903602095022
"359","O60641",6.26477406856294
"360","Q9H2G2",1.11128431810875
"361","Q7L1T6",1.27895456540146
"362","Q04759",-1.75136407371062
"363","Q9Y576",1.13336987854364
"364","Q9H098",-1.50457872458621
"365","P48163",3.99299424959604
"366","P13995",-2.64866879261307
"367","Q9P0K8",1.92779333849555
"368","Q15717",-1.24570642475615
"369","Q9P1U0",-1.0773940785291
"370","P56856",6.14560057746776
"371","Q8TBA6",-1.00886357202519
"372","Q9ULI4",4.47117856635956
"373","Q96BY7",1.04595007982007
"374","Q9P243",-2.13140584204009
"375","Q15390",-1.71717094338037
"376","P22830",1.2209998398061
"377","B2RTY4",1.12943419454857
"378","Q01813",-2.32897918052276
"379","Q99612",2.03860609343097
"380","O14494",3.63221322711509
"381","Q92859",-1.48575761445579
"382","Q02641",1.44870591956864
"383","P14618",-3.10075946579948
"384","Q9BUU2",1.44300830453925
"385","Q12816",5.45679818240599
"386","Q05513",-2.7128640511722
"387","P21579",2.47661412350054
"388","Q8IVL0",5.17710342119034
"389","Q9GZN7",1.79991484942226
"390","Q76G19",4.35610660272309
"391","Q9NS23",1.16143634933059
"392","P22607",-5.43867663031633
"393","P80217",1.94690600364297
"394","Q02078",1.32645696903965
"395","O60488",2.18986543104422
"396","P98196",-3.48998580872152
"397","O95602",-1.13266368615071
"398","Q8N5C6",-1.49628254179264
"399","Q7LDG7",3.18168479988571
"400","Q14997",-1.39356891097642
"401","Q15173",1.37693473491403
"402","O15021",4.15174707466137
"403","Q58EX2",-5.00078110442249
"404","Q9H1E3",-1.19119887316794
"405","O60706",5.29598703774284
"406","Q9UHP7",2.29684563871242
"407","Q8IVP5",-1.11527290732463
"408","P27338",6.36824323941356
"409","P35398",3.85264292781529
"410","Q03167",4.01273500862743
"411","P46934",1.02790673173162
"412","Q16659",-2.13666989888427
"413","O14775",2.38437567290906
"414","O95163",1.26279645651857
"415","P35080",-1.35541033643954
"416","P26045",-3.909847609048
"417","O15520",9.40296744620377
"418","Q9NX78",1.09007506510472
"419","P53675",1.3322175875774
"420","Q9HCT0",3.26391035176248
"421","O95633",2.00569998644412
"422","Q9BV68",-1.18419431360574
"423","P06746",-1.05732857423058
"424","Q9NSC7",-3.62662397659027
"425","P08243",4.62700959235088
"426","P11940",-1.79852652948146
"427","Q96S53",2.61344459970091
"428","P19784",1.16937521340146
"429","Q16825",1.57354551581538
"430","Q9UQM7",3.35173098345947
"431","Q9H4L5",-2.19808340646975
"432","Q9NS91",-1.81004618963433
"433","O43639",-1.31200487696128
"434","O95819",2.39907647345083
"435","Q9UM21",-2.11881019933358
"436","P62899",1.32832733674513
"437","A1A4S6",3.33997447921522
"438","Q15349",1.68098756587735
"439","Q7L8A9",3.08509950563915
"440","Q9NZU5",3.67057412859773
"441","O43709",-2.03881589062196
"442","Q15645",-5.70440062263573
"443","Q15904",-1.51798450081165
"444","P15923",-1.20842120958742
"445","Q92519",5.65737930064881
"446","Q14527",-1.15433887004432
"447","Q53TN4",5.14315200373286
"448","Q9H159",11.3652299035668
"449","P17612",1.12440075766732
"450","O94910",-1.76270238004888
"451","Q9UK32",7.20756584117202
"452","Q99952",-1.17700471724123
"453","Q15772",5.41478572718603
"454","Q8TBB1",-3.36801980337467
"455","Q9UHB7",1.69136621698383
"456","Q14683",-1.6561915413651
"457","Q99714",-1.06131178058122
"458","Q9UKU6",-1.36252333836336
"459","P49748",1.42574038461955
"460","Q14194",2.43608283812981
"461","P57679",1.71826697846785
"462","Q9NXR1",-1.3521190224647
"463","Q9Y6F6",4.66755805859504
"464","Q9H6F2",-1.26854566298982
"465","P15151",-1.00781243351416
"466","P49736",-3.17145385870871
"467","Q9BXT6",4.57785047615467
"468","Q96QP1",1.5484312355588
"469","Q6P1M3",-3.42568661591487
"470","O60658",1.0713683776803
"471","P51793",3.75751694461136
"472","Q9NVX2",1.38989023914315
"473","P31040",1.19416106933716
"474","Q969G3",4.02406925248123
"475","O75078",2.59283909344892
"476","Q96AC1",1.47247828728715
"477","Q9Y6M1",-4.65292137761945
"478","O43283",-2.02901383621089
"479","P15907",-4.4954265063505
"480","Q5TBA9",4.90472561507064
"481","P46459",-1.77126351952152
"482","P10070",5.06084336825857
"483","P82930",-1.74188317982351
"484","Q15562",-1.27027927893056
"485","Q9HB63",4.95615530712979
"486","O60285",1.54147338421938
"487","Q9HCE3",1.68149820930782
"488","P06733",-1.97207155147154
"489","Q9UJT0",1.65805620822328
"490","Q9BVW5",-1.14287944588556
"491","Q14563",-2.36065335935509
"492","Q99985",2.90849987518257
"493","P24752",1.31202385074413
"494","Q6IC98",-1.30321784962413
"495","Q9NYQ6",-7.20238372062414
"496","Q8TBP6",-1.15552829857908
"497","Q53EP0",-1.08511425559043
"498","Q16658",-1.14336861028639
"499","Q96EN8",3.19343322343484
"500","Q13393",3.63640144614626
"501","O43379",-4.17718197711723
"502","Q12959",-2.08987001685714
"503","P51149",-1.23417408873195
"504","Q9UHQ4",5.73873257246681
"505","Q9NQW1",5.74690838689421
"506","Q15024",-1.08847250235317
"507","Q14566",-2.20129433596633
"508","Q9Y3B8",1.48859137922392
"509","Q15434",1.11975772832377
"510","Q9H3S7",-1.16573625762388
"511","P13051",-1.88642415681842
"512","P31512",2.15129129554097
"513","Q96NT5",1.55381742472492
"514","O75051",2.2720743145313
"515","Q96R06",-2.84931197410277
"516","P55327",-4.92649482126896
"517","O00763",2.67989132104686
"518","Q9BUZ4",-1.67400642390665
"519","O75487",5.85167421789893
"520","Q9NUK0",-3.33213036546853
"521","Q9P1Y5",-5.31611138017795
"522","P47736",-4.30261509924424
"523","Q15833",-2.51051843597103
"524","Q8WZ74",-1.85093529717559
"525","P10826",3.31629647789751
"526","Q00653",-1.44288691743992
"527","O60237",3.03428351177441
"528","O75914",3.41918240558139
"529","Q9Y6Q1",-3.3261919358601
"530","Q9NQT4",-1.64956124444322
"531","O75427",2.70307394809568
"532","P35609",5.81777103222183
"533","O60478",1.95139338729331
"534","Q9Y3Q0",3.54212662164521
"535","Q6IE81",1.17970396037257
"536","Q8WUT9",2.92374901799646
"537","P53708",5.08119175046878
"538","P11137",-2.36420816722099
"539","O76041",3.0631541339594
"540","Q8NEB9",1.71786391152262
"541","O75386",1.36867691341496
"542","Q13362",-1.12329118221918
"543","P41586",5.0166436552033
"544","O43736",6.26926663730533
"545","Q9Y277",-1.16536555500039
"546","A7E2Y1",2.21399924557906
"547","Q06455",3.78681099882575
"548","Q9Y680",1.86114732579999
"549","Q9BZF3",2.79093810717842
"550","P13010",-1.43928775705349
"551","Q9BUB5",1.35792800472778
"552","Q9HBL0",3.64144347914959
"553","O95398",2.4177381944178
"554","Q15102",-2.79398460293489
"555","Q14807",-2.2028162160049
"556","O43491",2.3745589695203
"557","Q9UNT1",1.73178956204612
"558","P40126",3.37246649827158
"559","Q68DQ2",1.8259098407976
"560","Q9Y6R1",3.72571681187948
"561","P51531",5.07759664663918
"562","Q9Y6P5",2.6054151348065
"563","Q6ZRS2",4.77209076466714
"564","Q9NY35",1.30515849262692
"565","Q9UPX0",3.9794669547094
"566","P53420",2.95532541473833
"567","P36402",-1.53496241701733
"568","Q06413",3.83546061843638
"569","O94768",-2.05969240820463
"570","Q14154",2.1902562044295
"571","Q86UW7",2.40440126714379
"572","Q9Y5E5",3.04902670921645
"573","Q9Y5H1",5.41656264447308
"574","O60346",1.31539983039565
"575","Q6STE5",5.06168371701363
"576","Q7L1Q6",-1.1247481411927
"577","P06401",5.51291916823867
"578","Q9BXJ4",-1.5341549873306
"579","Q49AR2",-3.718171988594
"580","Q9Y2J2",3.07013419225974
"581","Q53SF7",1.36122261719363
"582","Q9NUC0",4.38930022522726
"583","O00463",3.5873523376701
"584","P49841",-1.45680399948669
"585","P18084",-1.24393948561672
"586","O14980",-1.11162685103221
"587","Q9HCF6",7.61504778524997
"588","Q5JWR5",1.94439265129737
"589","Q8IYT8",1.69290666793683
"590","Q02809",-1.17313809505314
"591","P55809",4.05740776556036
"592","Q9NQC7",1.34063280585184
"593","Q9NWS9",1.15200075717778
"594","P46782",1.6403401766668
"595","Q14517",3.52573166219007
"596","Q9NQZ5",-1.70896262830366
"597","Q8NC60",-1.52652033306534
"598","Q13127",-2.67713045853357
"599","P09211",-1.8110758083966
"600","Q9Y2W2",-1.63313096860137
"601","Q07092",5.4543180641202
"602","P04114",5.32830735969472
"603","Q8NDL9",-1.91116488176481
"604","Q9Y2G0",-1.50045474694923
"605","P61026",-1.97198154553807
"606","Q9UPY8",3.90595973201995
"607","P27708",-1.76716547383747
"608","P13987",1.65090645376193
"609","P27701",-1.84192911491884
"610","Q03112",-5.40069734747704
"611","O15126",-1.00283809571069
"612","Q96EE3",-1.45425933136818
"613","Q12889",2.32939344394735
"614","Q6NUK1",-1.07109296415572
"615","Q9Y6R4",2.06631048754629
"616","Q9P2J2",-3.66591198848408
"617","P08183",5.40104876370766
"618","O14771",-1.3423776000635
"619","P15121",1.77172740479559
"620","Q14247",1.44521354668757
"621","P46199",-1.79444799052357
"622","Q13415",-3.47878160238799
"623","Q99735",-2.04296547231961
"624","Q6P0Q8",2.02126239080945
"625","Q9UNQ2",2.93202712943496
"626","Q9BQI3",-1.26273985184913
"627","Q9UM22",2.04968399526269
"628","Q9Y5X0",-4.6219635043738
"629","Q13084",-1.72644532993187
"630","Q9NYQ8",3.10910090128371
"631","Q15363",-1.25352040908995
"632","Q86YB8",4.01242817339612
"633","Q7Z6Z7",-1.1150203360371
"634","O43264",-1.12042590478696
"635","Q9H6U8",2.23455212737826
"636","Q9NPH5",-3.21081245126254
"637","P22303",4.44739980984551
"638","Q07812",-1.06246346492754
"639","Q96RL1",2.25542671737635
"640","P08253",2.88715226354626
"641","P35611",1.1194318370372
"642","Q9H9P8",-1.73402262870976
"643","Q14112",3.6486672088943
"644","Q96IK5",-1.88565258810559
"645","Q96KR7",6.69103563385424
"646","O14965",-2.9282104873783
"647","Q9H7C9",1.3023805489816
"648","Q96IZ6",-1.96487838546172
"649","P29074",-1.43310098189227
"650","Q9NVP1",-1.02024660429828
"651","Q8TDY4",3.06789714984986
"652","Q9BV94",-1.4150631524598
"653","Q9UBC3",-4.2049203102426
"654","Q9NUG6",-1.31565750102765
"655","O95455",-1.443563646742
"656","Q9UK00",1.76441959887023
"657","Q9HAQ2",-3.2666970308256
"658","Q9UJA2",1.78587909269698
"659","O75882",-1.55823961821527
"660","P62942",-1.43727946071163
"661","Q9UNZ2",-1.25861882696946
"662","Q9BQW3",5.27889325126898
"663","O60299",-1.05683163722169
"664","Q9H0D6",-1.14147674394972
"665","Q2M2Z5",1.82697115428232
"666","P63167",-1.33339166892714
"667","Q96BS2",2.7621816136313
"668","Q99572",4.0102211979079
"669","Q9H501",-1.29995466531025
"670","O75884",-1.72008223192413
"671","Q9UGH3",2.56053422036265
"672","Q6J4K2",1.72003811574415
"673","Q96A57",-1.15706474345444
"674","Q8NHM5",-1.45395860685463
"675","Q9UJA5",-1.90158238646902
"676","P05060",9.19698915947461
"677","P78318",1.36420624687279
"678","Q9NR11",1.2266637021748
"679","Q9BQS7",3.38695820146506
"680","Q9H305",1.71856240139794
"681","Q9P107",-1.87320774839554
"682","P18627",3.65004269362207
"683","P24278",1.30998613794194
"684","Q8NC96",1.3156795280113
"685","P98171",-2.21015432755307
"686","Q8TF21",2.42166823940271
"687","Q9UKL0",-1.22719998788742
"688","Q8N2S1",2.97500539936456
"689","P19634",-2.15041861497965
"690","O15269",-1.23374155758374
"691","P57723",-1.40657728694155
"692","O95178",1.37370042974083
"693","P05362",-1.96055765617663
"694","Q9Y616",2.62916613490227
"695","P61626",-3.39272376495422
"696","Q9NZD8",-1.16088487528314
"697","Q9UBS4",-1.96669288730332
"698","P40225",3.78800945649643
"699","Q9H2X0",5.90826132224037
"700","P49771",6.50406028284395
"701","P98172",-2.31444366733393
"702","P49588",-1.16480602275825
"703","Q8NDV7",1.82015405990352
"704","Q9H7P9",-1.4545245348431
"705","Q9BZ72",2.52124877294063
"706","Q86UW9",-1.57506366027086
"707","Q96PZ0",-1.91311757961283
"708","Q92823",-4.85364393785994
"709","P07942",2.44463198334661
"710","O43511",3.68358285584056
"711","P09622",-1.0418309205543
"712","Q9NX76",-3.2908232662624
"713","P23229",-1.75217642344273
"714","Q8WZA2",4.60611330993924
"715","Q9NYL2",5.51279608215462
"716","P07954",-1.5326010593414
"717","Q68CR1",-2.823430384852
"718","P02787",3.52882907801342
"719","Q9UKN7",2.50548010056566
"720","Q6P6C2",-1.09541982205366
"721","Q9C000",1.20623423303528
"722","Q9BZ71",2.76225850823364
"723","Q9Y5N6",-4.23270184107114
"724","Q86UP3",2.47786466956288
"725","P41217",-2.68659999509
"726","Q76M96",2.52874081306877
"727","Q9H6D7",3.64665881601046
"728","Q96JJ6",8.30854041718297
"729","P12883",6.66479414493257
"730","Q9UHI5",6.22355409845988
"731","Q9NPF4",1.54294270474348
"732","Q8WUG5",5.84348494702284
"733","Q96EP0",6.79638267377212
"734","Q06418",3.24340621074302
"735","Q9H967",-2.31572310150928
"736","P20807",6.128729347704
"737","O00161",1.67166414290428
"738","P15311",-1.55549006234266
"739","Q9UL18",-1.75079408047678
"740","Q8WZ73",1.0903883439468
"741","Q16555",1.73871494819193
"742","Q9UKX7",-1.29301857820526
"743","Q9NZK5",-2.13891981279708
"744","O75191",-2.06320188950217
"745","Q99741",-4.62754055200424
"746","P45973",-1.44182489146808
"747","P43246",-2.91902332955797
"748","P49366",5.32086417863951
"749","P48444",-1.26269799247873
"750","P23219",-6.75174298000787
"751","Q5SRE5",-1.74445342154298
"752","Q9BYX2",-1.56437326271849
"753","Q9P202",2.0629199189594
"754","Q9NTN9",1.68257596250109
"755","O14981",1.76788615591245
"756","Q9H5V7",1.03332086286081
"757","Q13145",7.96399706581558
"758","Q13451",4.43225667384208
"759","Q96SB4",-1.85626632399883
"760","Q9NVS2",-1.90783480128467
"761","Q99676",-1.59629376212614
"762","P15924",-6.45122933341095
"763","O60674",1.46235276933868
"764","O00154",-1.59345792558576
"765","Q5VT97",-1.1527366862797
"766","Q92824",4.19771478129394
"767","Q13445",1.73975249351872
"768","Q7Z2K6",-1.31334237530428
"769","Q9NRG1",2.87838372927488
"770","Q9NP74",4.6540503417007
"771","O95858",-2.60851128676043
"772","Q9P0M6",-1.64627134884548
"773","P28698",1.21102668639431
"774","Q6ZRH7",-1.54709301665832
"775","P48556",-1.40182704071448
"776","P61266",4.04753339339932
"777","Q9H2F3",-1.92960267695769
"778","Q14011",2.72243500154605
"779","P49427",-1.39097213093061
"780","Q9Y4F5",-2.38886272550409
"781","Q1ZYL8",4.22011000552359
"782","Q02833",-3.42237706405108
"783","Q8IZ69",1.18075430617313
"784","P43487",-1.67765701342402
"785","Q53GT1",1.34176469841463
"786","P05546",4.57551553461852
"787","Q8N653",3.50970419920241
"788","Q9BXF3",7.61042579184476
"789","O15547",3.33528822454001
"790","P30046",12.4392156010879
"791","Q9BXI6",2.00779750180728
"792","Q9Y6U7",1.15408911049545
"793","O76054",1.33461936594827
"794","Q69YQ0",1.46718839242857
"795","P19440",4.52167021475492
"796","Q6ICL7",-1.25360744318942
"797","O95985",2.2728753032546
"798","Q9BWT7",-2.78620476691998
"799","P53007",-1.11768161906769
