"ensembl_gene_id","external_gene_name","description","gene_biotype","logFC","logCPM","F","PValue","FDR"
"ENSG00000004468","CD38","CD38 molecule ","protein_coding",1.36427516445251,0.465521928882799,32.1193040048843,4.43294067980961e-08,6.19859633182298e-08
"ENSG00000004487","KDM1A","lysine demethylase 1A ","protein_coding",-0.232692691530327,6.89949338692534,18.8769421434449,2.10754226324381e-05,2.71654828185292e-05
"ENSG00000004534","RBM6","RNA binding motif protein 6 ","protein_coding",-1.7058821738897,8.49003788948367,171.401224031206,1.62464638987842e-29,4.0460341514015e-29
"ENSG00000004660","CAMKK1","calcium/calmodulin dependent protein kinase kinase 1 ","protein_coding",-2.21089756887896,4.56581319364094,197.113244758329,1.31751833207947e-32,3.54926761842415e-32
"ENSG00000004700","RECQL","RecQ like helicase ","protein_coding",1.55664902459775,4.27147292049861,305.935498352424,7.0150339557765e-44,2.56972692047933e-43
"ENSG00000004766","VPS50","VPS50 subunit of EARP/GARPII complex ","protein_coding",1.16232094735371,4.93450519181034,388.658725081453,5.43073481290799e-51,2.47435746708612e-50
"ENSG00000004777","ARHGAP33","Rho GTPase activating protein 33 ","protein_coding",-4.59984545927992,6.34324876002797,581.955472534937,2.00975671171401e-64,1.39806262292823e-63
"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1 ","protein_coding",0.175806984307933,4.82434444035627,10.7017160087733,0.00123793419642461,0.00148817867877299
"ENSG00000004799","PDK4","pyruvate dehydrogenase kinase 4 ","protein_coding",-2.68238478159967,8.99076563544108,107.279142001178,8.05402056680626e-21,1.5933189824112e-20
"ENSG00000004848","ARX","aristaless related homeobox ","protein_coding",-5.10527166129326,7.13357380795118,485.09079767658,3.75764789558328e-58,2.13841940558969e-57
"ENSG00000004864","SLC25A13","solute carrier family 25 member 13 ","protein_coding",1.38223196199596,4.95541884500953,588.263845933092,8.17342879281376e-65,5.77334491186185e-64
"ENSG00000004866","ST7","suppression of tumorigenicity 7 ","protein_coding",-0.135232933548442,4.87632409506603,6.34094874168477,0.0124913292266862,0.0143620917777988
"ENSG00000004897","CDC27","cell division cycle 27 ","protein_coding",0.907127921775825,5.7710978931281,356.339507742644,2.46246735114553e-48,1.03190112849632e-47
"ENSG00000004961","HCCS","holocytochrome c synthase ","protein_coding",0.573140320576315,3.60164562615838,72.3163948937906,2.53251977533127e-15,4.31929756148396e-15
"ENSG00000004975","DVL2","dishevelled segment polarity protein 2 ","protein_coding",-2.3863563396994,6.32566804108182,785.921092853637,1.7302941929358e-75,1.72570673722373e-74
"ENSG00000005001","PRSS22","serine protease 22 ","protein_coding",6.64521036921364,1.67294286901033,936.701687467915,7.90603903502157e-84,1.03083380719761e-82
"ENSG00000005007","UPF1","UPF1 RNA helicase and ATPase ","protein_coding",-0.44464037496743,7.11030268086775,50.6559071046829,1.44776437675252e-11,2.23627618144201e-11
"ENSG00000005020","SKAP2","src kinase associated phosphoprotein 2 ","protein_coding",0.913340033430699,5.23106850551589,59.9125611478996,3.29387373162291e-13,5.32148678742866e-13
"ENSG00000005022","SLC25A5","solute carrier family 25 member 5 ","protein_coding",0.369118092914605,6.85397220592702,20.0841850138884,1.17805320165664e-05,1.53043642269588e-05
"ENSG00000005059","MCUB","mitochondrial calcium uniporter dominant negative subunit beta ","protein_coding",-0.340072597440787,3.47556190688893,10.4810611157351,0.00138736310695667,0.00166494921408273
"ENSG00000005075","POLR2J","RNA polymerase II subunit J ","protein_coding",-1.42382361611878,4.7290597046232,408.799926641049,1.41240962847821e-52,6.75186108159135e-52
"ENSG00000005100","DHX33","DEAH-box helicase 33 ","protein_coding",-0.456527321482434,4.87525351382986,33.8397116084453,2.03247877382079e-08,2.87795541846586e-08
"ENSG00000005108","THSD7A","thrombospondin type 1 domain containing 7A ","protein_coding",2.03325064906759,4.04490183366385,78.3705855672437,2.54139747911186e-16,4.46044292571482e-16
"ENSG00000005156","LIG3","DNA ligase 3 ","protein_coding",0.880657682361968,5.42259122852598,238.006486339386,3.73382097752615e-37,1.13202908785464e-36
"ENSG00000005187","ACSM3","acyl-CoA synthetase medium chain family member 3 ","protein_coding",-2.64152905995056,8.46444094419977,216.982733170516,7.18875682678432e-35,2.05787807620981e-34
"ENSG00000005194","CIAPIN1","cytokine induced apoptosis inhibitor 1 ","protein_coding",0.108006442886973,4.54318577419041,2.99655680260399,0.0848074906391624,0.0929903359616706
"ENSG00000005206","SPPL2B","signal peptide peptidase like 2B ","protein_coding",-2.09986492867368,6.55923800945959,340.850573825728,5.21900641644118e-47,2.10236252431654e-46
"ENSG00000005238","ATOSB","atos homolog B ","protein_coding",-0.309193644928748,4.42257625258614,8.25279866305165,0.00445665513905974,0.00523026858212506
"ENSG00000005243","COPZ2","COPI coat complex subunit zeta 2 ","protein_coding",-1.94012858132308,3.18539210968363,94.2954415750382,7.52733550162853e-19,1.41418285496724e-18
"ENSG00000005249","PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta ","protein_coding",-2.48682384094637,6.3089091942914,152.835334548292,3.73533041653731e-27,8.72211245281216e-27
"ENSG00000005302","MSL3","MSL complex subunit 3 ","protein_coding",-0.277684251801525,5.02059062345776,30.1486272862031,1.07323549235406e-07,1.48429844535506e-07
"ENSG00000005339","CREBBP","CREB binding protein ","protein_coding",-0.606987965321355,7.67459466264644,84.41284930889,2.68510776323605e-17,4.83589688122221e-17
"ENSG00000005379","TSPOAP1","TSPO associated protein 1 ","protein_coding",-3.79887232708441,7.23157095684427,511.581106165855,5.93055317003792e-60,3.58201504971701e-59
"ENSG00000005448","WDR54","WD repeat domain 54 ","protein_coding",-0.969343630683014,3.82877575891706,83.0712323943967,4.40728725586551e-17,7.89105581288784e-17
"ENSG00000005469","CROT","carnitine O-octanoyltransferase ","protein_coding",0.213880873151393,4.39866346233819,8.07930397976235,0.00488741368420645,0.00572343918909585
"ENSG00000005483","KMT2E","lysine methyltransferase 2E (inactive) ","protein_coding",0.242125690361611,7.34635918405602,19.6873462722427,1.42558789985557e-05,1.84710766393897e-05
"ENSG00000005486","RHBDD2","rhomboid domain containing 2 ","protein_coding",-1.24893582200561,6.3879144139241,110.604665099983,2.59730875376604e-21,5.21630619117065e-21
"ENSG00000005700","IBTK","inhibitor of Bruton tyrosine kinase ","protein_coding",1.44411290540338,6.33185321267975,903.815628855528,6.70050708366069e-81,7.9021816257545e-80
"ENSG00000005801","ZNF195","zinc finger protein 195 ","protein_coding",1.72282995311999,4.34017018247831,681.341056657625,3.94821130688376e-70,3.27996648263259e-69
"ENSG00000005810","MYCBP2","MYC binding protein 2 ","protein_coding",0.952639717868363,7.35239001032394,266.259920848819,4.58329889917023e-40,1.50698292581189e-39
"ENSG00000005812","FBXL3","F-box and leucine rich repeat protein 3 ","protein_coding",0.223229685595416,6.00275964605289,8.82714891468403,0.0032887680226998,0.00388326081778904
"ENSG00000005882","PDK2","pyruvate dehydrogenase kinase 2 ","protein_coding",-0.645889865203456,5.45703222372433,27.3321696279017,3.89822152999928e-07,5.30428566746609e-07
"ENSG00000005884","ITGA3","integrin subunit alpha 3 ","protein_coding",1.60174460157404,6.52408757372222,245.768342086438,5.6886614624955e-38,1.76444719484718e-37
"ENSG00000005889","ZFX","zinc finger protein X-linked ","protein_coding",0.592816192044648,6.3440574859399,115.569479826473,4.89713040617306e-22,1.00427453437189e-21
"ENSG00000006007","GDE1","glycerophosphodiester phosphodiesterase 1 ","protein_coding",1.07053465127723,5.08393945088102,161.215141348153,3.10575573997539e-28,7.46225719966901e-28
"ENSG00000006015","REX1BD","required for excision 1-B domain containing ","protein_coding",-1.94468046966576,5.04365812349288,292.350964641388,1.3161727025962e-42,4.64172349033386e-42
"ENSG00000006042","TMEM98","transmembrane protein 98 ","protein_coding",-1.59898401360949,7.60433032178279,198.505777788493,9.0504309503737e-33,2.45115142095131e-32
"ENSG00000006062","MAP3K14","mitogen-activated protein kinase kinase kinase 14 ","protein_coding",-0.669174243013614,4.64542440325956,55.6487403354145,1.85031483872018e-12,2.93121358372354e-12
"ENSG00000006118","TMEM132A","transmembrane protein 132A ","protein_coding",-0.745517622653293,5.42010813386234,15.911753052397,8.96810900434908e-05,0.000112830055057718
"ENSG00000006125","AP2B1","adaptor related protein complex 2 subunit beta 1 ","protein_coding",0.461374865038261,8.07651661711178,84.7462158634309,2.37515841421113e-17,4.28188118639611e-17
"ENSG00000006194","ZNF263","zinc finger protein 263 ","protein_coding",-0.538255592367043,5.810189082498,100.36976173977,8.78049003130356e-20,1.68787433502692e-19
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1 ","protein_coding",-0.760442267365605,4.45452242828539,6.35652425980712,0.0123851906163511,0.0142456394772628
"ENSG00000006282","SPATA20","spermatogenesis associated 20 ","protein_coding",-1.74559270139872,7.06322324715611,312.031000453956,1.9267780778958e-44,7.1745586753323e-44
"ENSG00000006327","TNFRSF12A","TNF receptor superfamily member 12A ","protein_coding",2.25395894277214,3.57065275149652,79.1273626692639,1.91353930419415e-16,3.36976775079011e-16
"ENSG00000006432","MAP3K9","mitogen-activated protein kinase kinase kinase 9 ","protein_coding",2.04539027749169,3.38149877247648,289.791135288181,2.31294278063973e-42,8.10247935405096e-42
"ENSG00000006451","RALA","RAS like proto-oncogene A ","protein_coding",0.897248425678046,5.4302054905535,190.452179243851,7.96317616567701e-32,2.10121866055121e-31
"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1 ","protein_coding",5.04259772662907,4.36237250719677,1960.54822619288,2.84675692138428e-113,9.51361521494961e-112
"ENSG00000006459","KDM7A","lysine demethylase 7A ","protein_coding",2.34449236199001,5.56068424349865,775.674496623364,5.46330669578383e-75,5.37934043851306e-74
"ENSG00000006468","ETV1","ETS variant transcription factor 1 ","protein_coding",2.97859951026879,2.4887530544053,376.953092312521,4.98907596221196e-50,2.21198952679395e-49
"ENSG00000006530","AGK","acylglycerol kinase ","protein_coding",-0.370548871709082,5.1271346598755,49.9966102039,1.90547239190565e-11,2.93356029193379e-11
"ENSG00000006534","ALDH3B1","aldehyde dehydrogenase 3 family member B1 ","protein_coding",2.35726809415966,3.86917306987897,294.574104525426,8.1144250901934e-43,2.88109221922138e-42
"ENSG00000006555","TTC22","tetratricopeptide repeat domain 22 ","protein_coding",5.08540785638879,2.72291833947694,1114.7775463377,5.15611162418561e-89,7.80653391521435e-88
"ENSG00000006607","FARP2","FERM, ARH/RhoGEF and pleckstrin domain protein 2 ","protein_coding",1.95845147882585,5.59491400958158,1294.57829171701,1.75589455789624e-95,3.39851306845591e-94
"ENSG00000006611","USH1C","USH1 protein network component harmonin ","protein_coding",8.19141303265865,3.30678389994382,1292.65127795017,2.08080735170072e-96,4.15906330474132e-95
"ENSG00000006652","IFRD1","interferon related developmental regulator 1 ","protein_coding",-0.535947173871173,6.30393238775056,15.9140782701165,8.95781111572397e-05,0.000112710160273402
"ENSG00000006712","PAF1","PAF1 homolog, Paf1/RNA polymerase II complex component ","protein_coding",-1.70392362410784,6.3282191365154,621.729495568036,8.5848456790688e-67,6.46883774820844e-66
"ENSG00000006715","VPS41","VPS41 subunit of HOPS complex ","protein_coding",0.908861016130477,6.37733448915755,257.601697186424,3.42736462567466e-39,1.09931933588266e-38
"ENSG00000006740","ARHGAP44","Rho GTPase activating protein 44 ","protein_coding",-0.300695957716378,4.45029743368601,7.73544402825602,0.00587210532693307,0.0068497779479554
"ENSG00000006744","ELAC2","elaC ribonuclease Z 2 ","protein_coding",-0.4906811031163,5.88381400927496,42.7324543745237,4.12810998309316e-10,6.12928869162633e-10
"ENSG00000006747","SCIN","scinderin ","protein_coding",5.01191330033631,3.35028411389937,906.548269850853,6.32559249635608e-81,7.47204247295008e-80
"ENSG00000006756","ARSD","arylsulfatase D ","protein_coding",1.47491097538326,6.16097454852809,272.495808228682,1.10001420661531e-40,3.66863114918237e-40
"ENSG00000006757","PNPLA4","patatin like phospholipase domain containing 4 ","protein_coding",-0.561326011467861,4.31788619786131,50.7884542832293,1.37017891717407e-11,2.11888846778336e-11
"ENSG00000007047","MARK4","microtubule affinity regulating kinase 4 ","protein_coding",-2.26451270712988,5.92125118258198,761.821707332737,2.64232798855705e-74,2.53369894902748e-73
"ENSG00000007062","PROM1","prominin 1 ","protein_coding",8.75379778270637,4.64091383173729,1832.63023025853,5.62606019551257e-109,1.64095286537505e-107
"ENSG00000007080","CCDC124","coiled-coil domain containing 124 ","protein_coding",-2.20315559189693,5.36435747384072,580.941450264179,2.27607834449155e-64,1.58032869815597e-63
"ENSG00000007168","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1 ","protein_coding",-0.177022009246005,7.30746072814569,12.574164653932,0.00047543150530984,0.000582468109762059
"ENSG00000007174","DNAH9","dynein axonemal heavy chain 9 ","protein_coding",2.04810037866903,2.36863524231569,103.16615471683,3.3330864481067e-20,6.48021617813058e-20
"ENSG00000007202","BLTP2","bridge-like lipid transfer protein family member 2 ","protein_coding",1.67015665901076,7.35889187068693,631.395529648378,2.38003446445121e-67,1.81767233877999e-66
"ENSG00000007237","GAS7","growth arrest specific 7 ","protein_coding",-1.50304332954719,5.6136238700797,75.8858301439169,6.48949446393106e-16,1.12644786181179e-15
"ENSG00000007255","TRAPPC6A","trafficking protein particle complex subunit 6A ","protein_coding",-0.218178523780833,3.58641080219381,4.20613964120971,0.0414323574275648,0.046302111198949
"ENSG00000007306","CEACAM7","CEA cell adhesion molecule 7 ","protein_coding",8.68777295075278,2.7868923084752,1492.74290373354,2.62508898145404e-116,9.62817011172807e-115
"ENSG00000007341","ST7L","suppression of tumorigenicity 7 like ","protein_coding",0.571004473704384,4.18959794245796,102.276672086056,4.51877262194874e-20,8.7460307568087e-20
"ENSG00000007376","RPUSD1","RNA pseudouridine synthase domain containing 1 ","protein_coding",-0.581430835442251,3.80669214622942,34.2911636458475,1.66159322356182e-08,2.35825038046585e-08
"ENSG00000007384","RHBDF1","rhomboid 5 homolog 1 ","protein_coding",-2.09525774000855,6.70442866536211,278.953462905551,2.55749325785589e-41,8.68541286713048e-41
"ENSG00000007392","LUC7L","LUC7 like ","protein_coding",-1.33249637549897,7.05154554844398,198.181409432371,9.87088326468274e-33,2.66843059473301e-32
"ENSG00000007516","BAIAP3","BAI1 associated protein 3 ","protein_coding",1.29492970765088,2.13323861494177,43.959857095872,2.44185111474441e-10,3.64587804848517e-10
"ENSG00000007520","TSR3","TSR3 ribosome maturation factor ","protein_coding",-0.600436215672541,4.63037942109967,77.4943705131533,3.53333906858905e-16,6.17261460767682e-16
"ENSG00000007541","PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q ","protein_coding",-1.79928499284169,5.86252029789798,324.120106209407,1.55467082823446e-45,5.97239479471792e-45
"ENSG00000007545","CRAMP1","cramped chromatin regulator homolog 1 ","protein_coding",-2.33958348199508,6.27032980364612,805.156971605582,2.05770802072035e-76,2.1140500260496e-75
"ENSG00000007866","TEAD3","TEA domain transcription factor 3 ","protein_coding",-2.15940457363111,6.39477196198054,344.974409837335,2.29632120547342e-47,9.3737697288538e-47
"ENSG00000007923","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11 ","protein_coding",0.617766563965513,5.1979737585351,134.943658134891,9.16181579555778e-25,2.00946329102449e-24
"ENSG00000007944","MYLIP","myosin regulatory light chain interacting protein ","protein_coding",-0.50021821821736,5.60038860929235,19.0498078864881,1.93860176947583e-05,2.4998880689092e-05
"ENSG00000007968","E2F2","E2F transcription factor 2 ","protein_coding",4.63252698268361,0.645025760075484,428.660780989528,1.04327773806592e-53,5.16220158352957e-53
"ENSG00000008018","PSMB1","proteasome 20S subunit beta 1 ","protein_coding",-0.470519601374907,6.79226271473227,69.9130739853258,6.39285797382311e-15,1.0782894841798e-14
"ENSG00000008086","CDKL5","cyclin dependent kinase like 5 ","protein_coding",0.740600578154759,5.12225475170173,92.3695394434453,1.49108371460397e-18,2.77188154801759e-18
"ENSG00000008128","CDK11A","cyclin dependent kinase 11A ","protein_coding",-4.51680960841445,5.0981864108063,1097.12962136372,1.39250879199584e-88,2.08039679097464e-87
"ENSG00000008130","NADK","NAD kinase ","protein_coding",-0.561267220367236,6.39058475098465,32.3123610424479,4.03211287934324e-08,5.64511194320495e-08
"ENSG00000008226","DLEC1","DLEC1 cilia and flagella associated protein ","protein_coding",-0.803363855773677,3.01975192435299,19.301057832763,1.7173783570071e-05,2.21968618409402e-05
"ENSG00000008256","CYTH3","cytohesin 3 ","protein_coding",-0.68400197935776,5.75676750538626,67.212446673564,1.8276468111729e-14,3.04593960771528e-14
"ENSG00000008277","ADAM22","ADAM metallopeptidase domain 22 ","protein_coding",-0.9951863494182,4.16912553582323,30.341520582747,9.83177518696499e-08,1.3615440227295e-07
"ENSG00000008282","SYPL1","synaptophysin like 1 ","protein_coding",0.365100858816177,6.7216324816383,31.0629549118801,7.08755206466786e-08,9.85326223261084e-08
"ENSG00000008283","CYB561","cytochrome b561 ","protein_coding",1.80496086322173,5.02653499450653,368.466680673509,2.38581365613599e-49,1.03771930474862e-48
"ENSG00000008294","SPAG9","sperm associated antigen 9 ","protein_coding",0.188129874213929,7.54375272893946,8.96345280178754,0.00306096990318532,0.00361982020390391
"ENSG00000008300","CELSR3","cadherin EGF LAG seven-pass G-type receptor 3 ","protein_coding",1.4477529161014,2.99615235043461,102.564588463591,4.09306323147747e-20,7.93044514910274e-20
"ENSG00000008311","AASS","aminoadipate-semialdehyde synthase ","protein_coding",-3.94355279864294,8.33683955164237,305.298987882587,8.02695670736715e-44,2.93601301056553e-43
"ENSG00000008323","PLEKHG6","pleckstrin homology and RhoGEF domain containing G6 ","protein_coding",6.1785689996507,1.98551141303712,1871.86360565892,4.7549213717098e-110,1.44729152374179e-108
"ENSG00000008324","SS18L2","SS18 like 2 ","protein_coding",-0.320264734613515,3.44357474491502,23.5681172321463,2.25045280210486e-06,2.98926148118429e-06
"ENSG00000008382","MPND","MPN domain containing ","protein_coding",-0.404401777700556,3.2300534336731,27.2689289797283,4.01407675714481e-07,5.45889137041819e-07
"ENSG00000008394","MGST1","microsomal glutathione S-transferase 1 ","protein_coding",3.00756587913367,3.6587247257189,135.509765052582,7.67867150040917e-25,1.68820305083925e-24
"ENSG00000008441","NFIX","nuclear factor I X ","protein_coding",-2.23440518164252,7.37420237721391,370.489357811714,1.62378768411428e-49,7.10273974765672e-49
"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1 ","protein_coding",0.568703080748332,6.22137009943377,24.565268293693,1.4094717531371e-06,1.88396137848709e-06
"ENSG00000008517","IL32","interleukin 32 ","protein_coding",1.41461593631859,3.55555714816658,57.2990152740583,9.45791842613893e-13,1.51102168387111e-12
"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting ","protein_coding",-2.72807443471658,7.93469219705496,436.687090728302,1.08525930765755e-54,5.53995800370353e-54
"ENSG00000008853","RHOBTB2","Rho related BTB domain containing 2 ","protein_coding",-2.16631817909937,6.17399945000254,68.7435341061679,1.00631453062306e-14,1.68804487523107e-14
"ENSG00000008869","HEATR5B","HEAT repeat containing 5B ","protein_coding",1.26409789424488,5.81895217480232,699.146447783655,4.37310021721115e-71,3.7541107833063e-70
"ENSG00000008952","SEC62","SEC62 homolog, preprotein translocation factor ","protein_coding",0.315180640550297,7.15969764461718,28.1852945624109,2.63241458303607e-07,3.60094679232841e-07
"ENSG00000008988","RPS20","ribosomal protein S20 ","protein_coding",-2.86846159357218,10.4232525086633,470.422055644285,3.9325660347601e-57,2.16652933893974e-56
"ENSG00000009307","CSDE1","cold shock domain containing E1 ","protein_coding",0.25723196311957,9.20233671309077,18.7280133829256,2.26501709889549e-05,2.91491805771015e-05
"ENSG00000009335","UBE3C","ubiquitin protein ligase E3C ","protein_coding",1.11806101275903,6.44463670882259,386.890533960667,7.52482824067421e-51,3.40730725675714e-50
"ENSG00000009413","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit ","protein_coding",1.64358744264392,5.84127683185659,429.384607233466,3.80448111973377e-54,1.90691979868856e-53
"ENSG00000009765","IYD","iodotyrosine deiodinase ","protein_coding",8.51872188532761,3.14770314725842,1825.97775832149,1.1052180241493e-116,4.12586606419706e-115
"ENSG00000009790","TRAF3IP3","TRAF3 interacting protein 3 ","protein_coding",1.57499277361767,0.168883143637036,59.0897803977133,4.74852130737337e-13,7.6429573341168e-13
"ENSG00000009830","POMT2","protein O-mannosyltransferase 2 ","protein_coding",-1.25175606390582,5.39476461219347,265.375953603336,5.62110683225952e-40,1.84449247005322e-39
"ENSG00000009844","VTA1","vesicle trafficking 1 ","protein_coding",1.31549810834458,4.86741310864934,448.198181461023,1.54521739417272e-55,8.08483751423251e-55
"ENSG00000009954","BAZ1B","bromodomain adjacent to zinc finger domain 1B ","protein_coding",0.324229264681039,7.08380414925126,33.640043043584,2.22225837266184e-08,3.1400127694618e-08
"ENSG00000010017","RANBP9","RAN binding protein 9 ","protein_coding",0.187801405802861,5.61851737295493,7.73737482749384,0.00586603265548738,0.00684323831811826
