"gene_id","logFC","logCPM","F","PValue","FDR","logFC_abs"
"ENSG00000004142",1.35822071655457,6.62624948257413,625.269883518069,2.49742907592665e-92,1.85428778784286e-91,1.35822071655457
"ENSG00000004478",1.98665100685657,6.75087300591964,774.215957672087,1.77075107443441e-106,1.70335177724579e-105,1.98665100685657
"ENSG00000004534",-1.53476036005999,7.548975543844,718.243335668623,2.33122978691195e-101,2.03313546630336e-100,1.53476036005999
"ENSG00000004776",-6.69517972534436,6.95617840463137,896.143444217311,7.4828726560582e-117,8.6061565951254e-116,6.69517972534436
"ENSG00000004777",-1.86134014649179,4.97396634036054,335.130427048181,1.24099206969716e-58,4.93384331366673e-58,1.86134014649179
"ENSG00000004799",-5.60164542959329,9.94681858739832,536.873639240275,4.77278194703665e-83,3.00347071527341e-82,5.60164542959329
"ENSG00000004809",-1.32366736164959,-2.05090754664334,43.482073476818,9.08547921740993e-11,1.33672027545653e-10,1.32366736164959
"ENSG00000004838",2.31944445479588,1.10803495713614,418.112640123995,3.46157339123633e-69,1.67000390347672e-68,2.31944445479588
"ENSG00000004846",-3.73304292985335,2.3492997838953,179.56818950505,1.46725985914426e-35,3.75822363840118e-35,3.73304292985335
"ENSG00000004848",2.86212296873275,-1.12309473821525,238.321408822801,4.04931685999546e-45,1.2497781429614e-44,2.86212296873275
"ENSG00000004939",-2.20515456814858,-1.06536602041636,47.2654450663057,1.6061245244167e-11,2.4071348716405e-11,2.20515456814858
"ENSG00000004961",1.20199220403459,4.06333343707427,689.758831481952,1.15765263695914e-98,9.6619175411593e-98,1.20199220403459
"ENSG00000005001",1.48351140694,3.1224424047805,41.578644931973,2.51002067919735e-10,3.65096548850725e-10,1.48351140694
"ENSG00000005022",1.35760287381247,7.44298102240409,543.20827279881,9.74152514578413e-84,6.19674015704835e-83,1.35760287381247
"ENSG00000005073",1.87841828225342,-0.146789141077004,173.700532575186,1.58992853789779e-34,3.99334570631925e-34,1.87841828225342
"ENSG00000005102",-4.04456094243378,5.35878726588849,388.082088331113,1.52490677261487e-65,6.86561917509679e-65,4.04456094243378
"ENSG00000005108",-2.34751569173702,4.18965461985831,379.581845091816,1.83392519669115e-64,8.11923140441359e-64,2.34751569173702
"ENSG00000005156",1.53935566466834,4.86447090956371,622.097067908912,5.22834096680021e-92,3.8614704499161e-91,1.53935566466834
"ENSG00000005175",1.08050175270397,4.52697466961425,969.096628400524,9.68365228231755e-123,1.22303994924694e-121,1.08050175270397
"ENSG00000005189",1.3764508644752,2.55047153414384,362.981372419985,2.58548871791136e-62,1.10191274827915e-61,1.3764508644752
"ENSG00000005194",1.0435534200415,5.08289755748916,525.605064391515,8.24894469585192e-82,5.0486504032705e-81,1.0435534200415
"ENSG00000005206",-1.33254712616346,6.40085211452582,599.147759672326,1.16059818643219e-89,8.24348280996698e-89,1.33254712616346
"ENSG00000005249",-1.63019475574324,7.15261453824386,66.8561693784815,2.08451048061675e-15,3.44961113720331e-15,1.63019475574324
"ENSG00000005379",-1.76278005861521,5.23020396584322,94.4232714502548,1.10716346582975e-20,2.07465653307266e-20,1.76278005861521
"ENSG00000005381",-1.69207518149271,-0.0733259615018691,73.388098688127,1.12635457964625e-16,1.92211875560471e-16,1.69207518149271
"ENSG00000005469",1.27835598591046,4.31917043624213,256.117961290959,1.73330497661698e-47,5.58831881889729e-47,1.27835598591046
"ENSG00000005513",-2.38037891840882,2.25449823428601,173.995771446337,1.22015495037527e-34,3.06980031504889e-34,2.38037891840882
"ENSG00000005844",1.92086043890609,3.62396341507092,354.098014520573,3.72421140746403e-61,1.54671595783069e-60,1.92086043890609
"ENSG00000005893",1.6166242554188,7.22240861256537,1781.17534894068,2.23723544462307e-173,6.63853557462154e-172,1.6166242554188
"ENSG00000006007",1.52283551909576,5.67614064389254,706.90989529957,2.70344899727297e-100,2.32005412076281e-99,1.52283551909576
"ENSG00000006016",-1.08922586553997,4.40265002614072,31.382948429918,3.37428979589799e-08,4.63921162344721e-08,1.08922586553997
"ENSG00000006025",-1.03783175792037,4.2580740915923,205.49412460955,9.61494242448772e-40,2.67432816310575e-39,1.03783175792037
"ENSG00000006118",3.72350622783595,5.49731388755517,1827.39933191727,1.08368994096934e-175,3.35784123969639e-174,3.72350622783595
"ENSG00000006125",1.06559375390512,7.86686327957148,516.133534765079,9.26485387226003e-81,5.55582844427348e-80,1.06559375390512
"ENSG00000006128",-4.36353785167016,0.789064204520636,229.723298937617,3.71384070269798e-44,1.12409084607523e-43,4.36353785167016
"ENSG00000006210",-1.39836436538586,7.99062827402713,56.7685591509233,2.07012380612427e-13,3.25312539801037e-13,1.39836436538586
"ENSG00000006283",-2.63752530542032,2.50351698445896,123.323444493564,5.97915188124944e-26,1.26409194257228e-25,2.63752530542032
"ENSG00000006327",1.71262044608547,4.7799461520771,185.33660383503,1.64387698809141e-36,4.29790249752686e-36,1.71262044608547
"ENSG00000006377",-2.0225776919832,-2.07565290709461,101.765154691292,2.21240182387679e-22,4.3206503137298e-22,2.0225776919832
"ENSG00000006432",1.96559683959653,3.10537555255631,175.322254116619,7.20540544454359e-35,1.82098933990259e-34,1.96559683959653
"ENSG00000006451",1.47685856977494,5.78267128426595,1321.24184884155,2.08737633565698e-147,4.08122526650701e-146,1.47685856977494
"ENSG00000006453",1.11274417630052,4.5076530746143,279.283940819338,7.23472602650654e-51,2.48196762568754e-50,1.11274417630052
"ENSG00000006576",1.07529618239823,4.58446436159153,581.609644536601,7.76722694864845e-88,5.31339837534069e-87,1.07529618239823
"ENSG00000006625",1.05826252126423,5.8291401280961,86.1219396259647,4.03654627837101e-19,7.28722140384178e-19,1.05826252126423
"ENSG00000006634",1.88572309821368,3.14411233183639,1766.15534693088,1.37502503023562e-172,4.00935044076334e-171,1.88572309821368
"ENSG00000006652",-3.21425286588497,6.13780447805321,1132.60003820904,7.75397928532165e-135,1.22691885529726e-133,3.21425286588497
"ENSG00000006704",1.35394704484669,4.55968369434436,560.511103133414,1.33213217402518e-85,8.76344227784642e-85,1.35394704484669
"ENSG00000006747",2.43784006680485,2.31723999944171,298.447313941604,1.41480932677728e-53,5.09194075912909e-53,2.43784006680485
"ENSG00000006756",1.48272650464106,5.75017795881848,433.646687470405,3.43722763493257e-71,1.71636815300474e-70,1.48272650464106
"ENSG00000006757",1.27558834204173,3.91988288217651,582.647434803165,6.0787215697927e-88,4.1673692697285e-87,1.27558834204173
"ENSG00000006788",1.71543720360402,-2.10327041517481,202.288604229613,5.1133725568229e-40,1.42934148983916e-39,1.71543720360402
"ENSG00000006837",-2.20267429990419,0.968947493882741,1416.32738573561,6.10658170446678e-153,1.32547507530173e-151,2.20267429990419
"ENSG00000007062",1.59112919592446,5.26774112652266,33.1397413389639,1.43751519263002e-08,1.99642135281727e-08,1.59112919592446
"ENSG00000007174",-2.33297320901872,1.2328100591387,109.874875103541,1.59549922587682e-23,3.19835332022453e-23,2.33297320901872
"ENSG00000007202",1.24882785575644,6.96991931186875,410.935518863371,2.06066598448987e-68,9.81013919607464e-68,1.24882785575644
"ENSG00000007255",1.20920492896066,4.11073263349535,301.859906726137,4.55289908799015e-54,1.65585033593782e-53,1.20920492896066
"ENSG00000007314",-4.57942736395603,6.5426062491824,224.798212230273,9.32461555943283e-43,2.74396749084138e-42,4.57942736395603
"ENSG00000007350",-2.32270132446829,-0.761323088167269,85.1633834790758,5.33126770860664e-19,9.59711898840031e-19,2.32270132446829
"ENSG00000007372",4.56741929905041,-1.87377156027214,1303.44634120366,3.89039393202541e-188,1.5379861403377e-186,4.56741929905041
"ENSG00000007516",-1.07118807092738,4.22625992275299,71.5843402319417,2.48838234673071e-16,4.2127788662399e-16,1.07118807092738
"ENSG00000007545",-1.49352902666862,5.6922883174668,1060.91496162514,1.09460775430028e-129,1.58032036513804e-128,1.49352902666862
"ENSG00000007908",-2.20589009038708,5.07362086354414,45.4292248066375,4.0608392385997e-11,6.02875315062462e-11,2.20589009038708
"ENSG00000007933",1.12627374995332,3.79644371601132,44.5824950849351,6.05353776383905e-11,8.94762830986571e-11,1.12627374995332
"ENSG00000007952",1.7066811944945,-0.852040368510712,82.9011953334435,1.71859729184411e-18,3.05558021252588e-18,1.7066811944945
"ENSG00000007968",4.14764209785869,1.58671443660599,1501.5848181084,2.28264966803488e-157,5.28192568139227e-156,4.14764209785869
"ENSG00000008083",1.06973126734248,5.09591023635754,473.504633910705,6.52791213002548e-76,3.56455942289462e-75,1.06973126734248
"ENSG00000008118",1.32113715303026,-1.88960970954309,77.9029562366382,1.25633782912544e-17,2.19426305146471e-17,1.32113715303026
"ENSG00000008128",-4.95032150322048,4.70564294571746,2801.37875992633,6.01121371736765e-216,3.85788377555844e-214,4.95032150322048
"ENSG00000008196",2.75500968154238,5.69997788755127,124.747852710384,3.28887619879184e-26,6.99132199628552e-26,2.75500968154238
"ENSG00000008226",-2.10473384694488,1.6664843608988,314.740462060319,8.1317884208262e-56,3.05299147886393e-55,2.10473384694488
"ENSG00000008256",-1.29903247903501,6.49910869775807,383.61741989627,5.55777195707305e-65,2.47971208741016e-64,1.29903247903501
"ENSG00000008283",3.11991001865945,6.69522777780576,1978.33144453017,5.78919703336226e-183,2.09791849964746e-181,3.11991001865945
"ENSG00000008300",2.29171106252534,2.91721091126169,832.422259366633,1.48509549804518e-111,1.56789780877755e-110,2.29171106252534
"ENSG00000008311",-2.88954832132357,5.49566648553188,558.327339950368,2.28765963106791e-85,1.49712898844823e-84,2.88954832132357
"ENSG00000008438",-2.82556594102575,-2.28319841049042,118.580437744696,1.29423498983938e-25,2.71664405074308e-25,2.82556594102575
"ENSG00000008516",1.15835411304086,1.83709652312608,77.693059439101,1.64605631302322e-17,2.86698655666541e-17,1.15835411304086
"ENSG00000008517",1.12052744558572,4.74203813012543,88.5861016546799,1.38069086144612e-19,2.52090523435603e-19,1.12052744558572
"ENSG00000008710",-2.1092402526436,7.32640071312742,1159.98801817842,9.48730959451381e-137,1.56500276385106e-135,2.1092402526436
"ENSG00000008735",3.20203855406978,3.39312844962723,906.373723334819,1.00338635997257e-117,1.16785467333772e-116,3.20203855406978
"ENSG00000008838",2.04700488557389,6.98100877366995,875.81932236098,3.08579599857841e-115,3.44838044643973e-114,2.04700488557389
"ENSG00000009413",-1.23473553374549,6.13363756053254,203.415892356054,2.05072128282125e-39,5.66582234585578e-39,1.23473553374549
"ENSG00000009694",-2.70175033996476,3.5103838979621,193.55021108001,7.80012412043119e-38,2.09649116118409e-37,2.70175033996476
"ENSG00000009724",-2.65249240293244,2.08603251420019,428.081089230319,1.85479267172047e-70,9.15132644094945e-70,2.65249240293244
"ENSG00000009765",4.996669901296,1.11834935042134,1110.29174667555,1.3698307414363e-132,2.07881293384514e-131,4.996669901296
"ENSG00000009790",2.28360167783076,1.50788851674959,575.392819661275,4.40853147464802e-87,2.97225289637991e-86,2.28360167783076
"ENSG00000009844",1.53365872482704,5.09643046479673,1794.58852924392,4.70202070405041e-174,1.41520723386109e-172,1.53365872482704
"ENSG00000009950",-5.45868174031159,7.00810791617964,279.600255448889,6.55265571251302e-51,2.2495043198721e-50,5.45868174031159
"ENSG00000009954",1.07703616985748,6.63775416422155,928.334149837935,1.60647196389898e-119,1.92669690316025e-118,1.07703616985748
"ENSG00000010030",2.83930399241922,1.32945773663786,593.21792576043,7.26527555114318e-89,5.08448335046985e-88,2.83930399241922
"ENSG00000010072",1.10793158566526,3.40716779523542,884.919477694974,5.53247333814872e-116,6.27428248807496e-115,1.10793158566526
"ENSG00000010165",1.28809307728909,4.99240456895577,1139.3289647801,2.60142787532539e-135,4.16327499184372e-134,1.28809307728909
"ENSG00000010256",1.09330762000739,6.72732169191314,520.138014706997,3.32322915329026e-81,2.01244863635743e-80,1.09330762000739
"ENSG00000010278",1.83071707477575,7.72139843712754,616.750603188376,1.82266765310351e-91,1.33443609714301e-90,1.83071707477575
"ENSG00000010282",-5.28223853703385,0.27925079275547,216.997628893212,9.78061507165839e-43,2.87614169683302e-42,5.28223853703385
"ENSG00000010292",1.87382382986015,5.56048450936304,1883.35173470828,1.92225754040045e-178,6.34596592722252e-177,1.87382382986015
"ENSG00000010295",-1.91996151153432,5.17349694758824,516.988193829192,7.4535730989387e-81,4.47924757449206e-80,1.91996151153432
"ENSG00000010310",-3.21587765393833,4.05842144006646,291.088215662826,1.51976217176786e-52,5.38362942364171e-52,3.21587765393833
"ENSG00000010318",-1.01428087480295,3.03096230786674,102.358634926954,3.73257774908182e-22,7.24846596761176e-22,1.01428087480295
"ENSG00000010319",-4.08762405839596,7.62879095478392,554.981444829841,5.21570395575327e-85,3.38960281298658e-84,4.08762405839596
"ENSG00000010322",-1.66018102756836,7.69621536400788,1171.7285154586,1.47136922473963e-137,2.46747836345631e-136,1.66018102756836
"ENSG00000010327",-2.68094562353783,7.90254482812254,397.527210693344,9.66981993428068e-67,4.45953919148706e-66,2.68094562353783
"ENSG00000010404",-4.71889371714386,7.08822643689631,4256.15947908731,1.03315444105124e-258,1.35221362478337e-256,4.71889371714386
"ENSG00000010438",-2.60706220201455,-0.512076174691319,45.0554196684404,4.62682479447718e-11,6.86013608643251e-11,2.60706220201455
"ENSG00000010539",1.03935697546297,3.03859919841836,793.474620027513,3.52123316414126e-108,3.50345336749392e-107,1.03935697546297
"ENSG00000010610",1.48962815564968,5.191899281011,301.221354527103,5.58370578825085e-54,2.02694627793988e-53,1.48962815564968
"ENSG00000010671",1.14859057234474,2.69577038160549,134.407605728245,6.49683203210072e-28,1.43387379693423e-27,1.14859057234474
"ENSG00000010810",-1.50351923055937,6.44130653669005,270.213671782764,1.48164965936855e-49,4.96547537982905e-49,1.50351923055937
"ENSG00000011009",1.29077984624714,5.57703227344253,955.956376099182,1.03265314020958e-121,1.28114006406129e-120,1.29077984624714
"ENSG00000011021",-1.87555265282043,5.59477835572352,2325.17923737571,3.88925900234613e-198,1.85084699164479e-196,1.87555265282043
"ENSG00000011201",1.95519952134945,3.37687549050729,524.61155590206,1.07467273291318e-81,6.56146106742586e-81,1.95519952134945
"ENSG00000011243",-1.26033985319673,6.08632581306576,722.60685961406,9.12835761161094e-102,8.03333690439815e-101,1.26033985319673
"ENSG00000011260",1.57722916437839,5.17003328263794,630.12702601004,8.09495350132518e-93,6.06208186491757e-92,1.57722916437839
"ENSG00000011332",2.20184551008775,-1.25706305590575,361.417698875472,2.06329687673206e-62,8.80549472503145e-62,2.20184551008775
"ENSG00000011347",1.60172552484348,5.31853470113374,189.209440392828,3.8691636661641e-37,1.02443886193566e-36,1.60172552484348
"ENSG00000011422",1.66929094934306,4.37882598027134,279.902443695321,5.90029792548279e-51,2.02693154830464e-50,1.66929094934306
"ENSG00000011426",5.56959361610865,3.69988641523683,2405.27434586128,6.8095273932042e-201,3.36105479278662e-199,5.56959361610865
"ENSG00000011465",-1.989805566614,11.1109134583013,265.16693263512,8.07004652109659e-49,2.66626556661119e-48,1.989805566614
"ENSG00000011523",-1.33608636532116,5.97698361553473,652.95928837471,4.31451689066348e-95,3.36385610560477e-94,1.33608636532116
"ENSG00000011590",1.01949453410767,-0.699850392437389,85.2496383361587,6.26851213541575e-19,1.12585924004455e-18,1.01949453410767
"ENSG00000011600",1.26290226357446,4.85741990423682,126.0189373189,1.95508855501661e-26,4.17467351292151e-26,1.26290226357446
"ENSG00000011638",1.1899475994335,5.26255269002239,490.000845906994,8.22126020485343e-78,4.66704084822897e-77,1.1899475994335
"ENSG00000012048",2.30667751046106,2.870173878485,1530.69962620302,6.61077609224147e-160,1.58797137712871e-158,2.30667751046106
"ENSG00000012124",1.15534450120395,1.91001265281467,75.4584531983688,4.43334785132344e-17,7.64044410700922e-17,1.15534450120395
"ENSG00000012171",-2.02007292109486,5.34760829549199,208.182497268003,3.61743587707823e-40,1.01399163916056e-39,2.02007292109486
"ENSG00000012174",1.23335479000137,4.42490910056848,782.148224641427,3.47824051990628e-107,3.39899970527223e-106,1.23335479000137
"ENSG00000012223",2.02648399519625,8.96955534379573,56.3548303353324,2.50454312570397e-13,3.92772410100761e-13,2.02648399519625
"ENSG00000012817",-11.3559695613128,5.69365259727128,316.27090556975,1.13401895580122e-57,4.42484933527513e-57,11.3559695613128
"ENSG00000012822",-2.24060284870694,7.92379021787559,1553.08629427763,3.26305425895318e-161,7.96715919838502e-160,2.24060284870694
"ENSG00000012963",1.03095304241223,5.30059678787288,1126.95934507833,1.92577846678621e-134,3.03574903058012e-133,1.03095304241223
"ENSG00000013275",1.34867842652115,6.01386084402821,703.514560320967,5.65777633026165e-100,4.82258988177964e-99,1.34867842652115
"ENSG00000013293",-3.5309195509305,-1.70733144547728,241.020161540189,1.6415274539865e-46,5.20133234226727e-46,3.5309195509305
"ENSG00000013297",-3.28757240346936,4.86467133718766,582.840650405468,5.86402274568267e-88,4.02455460385329e-87,3.28757240346936
"ENSG00000013306",1.18365548952305,6.38704250413127,693.257210681234,5.33267901891289e-99,4.47441218280176e-98,1.18365548952305
"ENSG00000013441",-1.78773849325034,7.5937262461931,736.134562134764,5.09118962570405e-103,4.57789606914465e-102,1.78773849325034
"ENSG00000013503",1.09722653254748,3.30319110099283,408.066566143376,4.70639551086786e-68,2.22543508764734e-67,1.09722653254748
"ENSG00000013588",3.22517834139154,6.68813616733192,764.013368723095,1.46171162424815e-105,1.38494705434961e-104,3.22517834139154
"ENSG00000013619",-1.6312999808914,4.29912740493021,172.242168316087,2.32133563419609e-34,5.81244191062185e-34,1.6312999808914
"ENSG00000013725",2.5736247622891,2.11908489744555,533.068403516765,1.39196895958861e-82,8.66442277856464e-82,2.5736247622891
"ENSG00000013810",3.09971172741099,4.04259477815358,2237.68282094183,1.80330662469451e-194,7.97947362948158e-193,3.09971172741099
"ENSG00000014138",-1.0827247380081,3.64793005773119,381.821764889517,9.46879385116563e-65,4.21054158170133e-64,1.0827247380081
"ENSG00000014216",1.02048747969474,7.23231968518425,589.545812525374,1.14948206675043e-88,7.99565269927723e-88,1.02048747969474
"ENSG00000015413",1.27103624115697,0.228237371427665,69.3713462364523,6.87478739008126e-16,1.15052675703424e-15,1.27103624115697
"ENSG00000015479",-1.61248532051674,2.48181470225712,810.371771409521,1.25206752337455e-109,1.27697723714326e-108,1.61248532051674
"ENSG00000015532",1.48580982691745,5.05867095881808,656.405528953081,1.97521952720299e-95,1.55151002538504e-94,1.48580982691745
"ENSG00000016490",-5.79785792779704,-0.0139733386270621,67.5776341956543,1.2483312034947e-15,2.07673699719962e-15,5.79785792779704
"ENSG00000016602",-5.52833445950345,1.63606179367073,123.039208004931,3.3019265112808e-26,7.01847214457477e-26,5.52833445950345
"ENSG00000017260",1.19338876308459,6.56487955150609,1367.29409317607,2.7872772124373e-150,5.73883313078314e-149,1.19338876308459
"ENSG00000017427",-3.81435902011823,4.26631831672834,351.26631892707,9.0695652526367e-61,3.74635726829353e-60,3.81435902011823
"ENSG00000017483",1.45145302387202,2.47268718405679,205.575615429546,9.40840317455581e-40,2.61745802855335e-39,1.45145302387202
"ENSG00000018280",-1.78211892386674,4.79789388260309,69.8161704548546,5.49784212814772e-16,9.22169143819524e-16,1.78211892386674
"ENSG00000018625",-5.99868791659211,6.61780301061187,400.055675766738,4.82264916808044e-67,2.23473924889445e-66,5.99868791659211
"ENSG00000019144",-2.14027489056867,7.89241646316624,431.162193051817,6.8689740175368e-71,3.41512443663144e-70,2.14027489056867
"ENSG00000019186",-1.85081850266482,-0.27569069966561,22.371587460172,2.8696936510202e-06,3.72743914234378e-06,1.85081850266482
"ENSG00000019485",-1.45261995070043,4.20890009360603,611.659586856151,6.0454234026841e-91,4.38658426531929e-90,1.45261995070043
"ENSG00000019505",7.67623766425727,3.04276302805269,1754.8335436524,1.27806543596434e-173,3.81483626341925e-172,7.67623766425727
"ENSG00000019582",1.12538021598593,10.3809659183564,163.11749345205,7.71565822442251e-33,1.87083572136497e-32,1.12538021598593
"ENSG00000019991",-1.88689498600517,3.95123590081481,212.517649806426,7.55203522670372e-41,2.14429170874616e-40,1.88689498600517
"ENSG00000020181",-1.77522119658832,6.46037226169426,389.070652782386,1.12712936304181e-65,5.08923322496248e-65,1.77522119658832
"ENSG00000020256",1.54086395462156,3.73390779615962,1180.55706095846,3.71873467574159e-138,6.31183889579773e-137,1.54086395462156
"ENSG00000020577",-2.11713209183513,6.00520203575425,377.929912428921,2.96604821694754e-64,1.30809001797256e-63,2.11713209183513
"ENSG00000021461",-1.81550882767285,-2.4937932197299,145.463959289051,1.04007866926903e-30,2.42134615066489e-30,1.81550882767285
"ENSG00000021574",1.0611663351005,4.21650939395152,907.491857178706,7.75263916503159e-118,9.04008622378302e-117,1.0611663351005
"ENSG00000021852",4.04731229742486,-1.73643471323065,447.390330414855,2.05874250334954e-80,1.22581688903404e-79,4.04731229742486
"ENSG00000022267",-4.69781207284467,9.43234094805221,452.817696168367,1.74397400750783e-73,9.1296206760819e-73,4.69781207284467
"ENSG00000022556",2.62137265075514,3.05275136187555,158.999455675029,3.82739714666482e-32,9.14933284363378e-32,2.62137265075514
"ENSG00000022567",1.02089882798259,4.06179310086491,247.844254498047,2.951792109614e-46,9.2992881075049e-46,1.02089882798259
"ENSG00000023572",2.37844601073126,3.21027833225412,1465.92722990943,3.47788960066863e-156,7.84609405259967e-155,2.37844601073126
"ENSG00000023839",1.92515083224171,2.44620735245079,322.51619374957,6.4987109078783e-57,2.49331436748565e-56,1.92515083224171
"ENSG00000024422",-2.37131795494339,8.47808900156467,455.38562528897,8.66050785245131e-74,4.55453146485669e-73,2.37131795494339
"ENSG00000024526",5.72762856580577,1.76733863833118,2475.73377021909,9.32580120014255e-203,4.74224511834668e-201,5.72762856580577
"ENSG00000025293",1.11202765675769,5.74079940577895,1052.11314722091,4.86760604067745e-129,6.91666251030798e-128,1.11202765675769
"ENSG00000025423",3.10818915360058,0.855529710080468,584.515664509269,8.43290455282382e-88,5.7625228564433e-87,3.10818915360058
"ENSG00000025434",-1.50548415481485,6.30969499170254,174.420457852543,1.01175779062749e-34,2.54981564700306e-34,1.50548415481485
"ENSG00000025772",1.14301089890738,4.79172563414095,586.417964489752,2.43680562023297e-88,1.68710160179841e-87,1.14301089890738
"ENSG00000025796",1.13216396630648,6.95373138308325,760.944956194217,2.76658371382311e-105,2.59690265835677e-104,1.13216396630648
"ENSG00000026025",-1.99353529501081,10.6969529124449,403.734764420351,1.61678043453528e-67,7.55716014081707e-67,1.99353529501081
"ENSG00000026559",2.94487981373334,0.163724135806852,469.804980908096,3.98056499581315e-75,2.14387807654066e-74,2.94487981373334
"ENSG00000026652",-1.24808093415334,4.35376350268595,312.27349271969,1.62249904650405e-55,6.05633727259512e-55,1.24808093415334
"ENSG00000026751",3.47306791458311,3.17622821302891,469.33640241951,2.08157727239215e-75,1.12591769170651e-74,3.47306791458311
"ENSG00000027001",1.83867324240149,4.16545664709805,1252.14258443816,5.94718435272444e-143,1.094889662368e-141,1.83867324240149
"ENSG00000027644",-1.44496930386435,0.189493438843475,47.3767591889083,1.64073561402808e-11,2.45827691915269e-11,1.44496930386435
"ENSG00000027869",1.13734437160304,1.54425179648559,75.2448547365786,4.88543597796092e-17,8.40865744753175e-17,1.13734437160304
"ENSG00000028116",1.03112533229132,3.52828489226767,774.322979302755,1.7536519670126e-106,1.68819121801496e-105,1.03112533229132
"ENSG00000028137",-1.63568301227535,7.03663215366776,195.676931999332,3.51607215390218e-38,9.5152759512576e-38,1.63568301227535
"ENSG00000028277",1.65703504972139,2.63099496825975,359.161160937304,8.15782796797259e-62,3.43557750890307e-61,1.65703504972139
"ENSG00000029153",1.17051637962176,2.70810416564795,157.664153996638,6.42929412313036e-32,1.52923101069025e-31,1.17051637962176
"ENSG00000029364",1.64547574947595,6.00094270945819,2642.66313422522,1.6969415334534e-210,9.88458645652692e-209,1.64547574947595
"ENSG00000029559",8.45459751745874,-0.494127775652638,4281.13009883229,2.53518732270047e-297,6.20800918962634e-295,8.45459751745874
"ENSG00000029993",4.14254489292489,4.82465042435923,4074.07582964466,3.81157264934572e-254,4.66677113406786e-252,4.14254489292489
"ENSG00000030110",1.39420441290375,3.60407591428831,709.312872819939,1.62266878591624e-100,1.39825596577996e-99,1.39420441290375
"ENSG00000030582",1.25035478809675,7.7739642541473,602.116492585406,5.7343454519906e-90,4.0937350973707e-89,1.25035478809675
"ENSG00000031081",-1.05447904977745,6.05179255188573,128.469191750497,7.19424474704484e-27,1.55128016593969e-26,1.05447904977745
"ENSG00000032389",1.50589140706333,3.8825348803142,1249.21281841769,9.29181204392385e-143,1.7069051957163e-141,1.50589140706333
"ENSG00000033011",1.34414279212944,3.58456184690334,842.486335784679,1.98364854042201e-112,2.12088102952623e-111,1.34414279212944
"ENSG00000033050",-1.11266520514382,5.54012372513554,287.933607479534,4.19014298098153e-52,1.47171405467645e-51,1.11266520514382
"ENSG00000033170",1.62064423567727,4.82045567515789,1090.88334956215,7.21191649195362e-132,1.08144445755086e-130,1.62064423567727
"ENSG00000034053",1.77089972033648,2.06543903940983,297.091285628899,2.19128969517304e-53,7.8551319914233e-53,1.77089972033648
"ENSG00000034239",-2.83294216551955,1.2309240234572,113.010432000636,4.23846250604875e-24,8.60382304447175e-24,2.83294216551955
"ENSG00000034510",1.86273204106995,9.55937333865861,763.132718637486,1.75510659450958e-105,1.66043880445314e-104,1.86273204106995
