"gene_id","logFC","logCPM","F","PValue","FDR","logFC_abs"
"ENSG00000005249",-1.34012714009552,6.98904379209677,116.923012337589,2.92678395273654e-25,4.5828259967974e-25,1.34012714009552
"ENSG00000005381",-2.20968313004124,-0.327438164603455,281.783484448122,2.66447038290552e-53,5.74663052362073e-53,2.20968313004124
"ENSG00000005448",1.31842770958493,3.60069723771361,748.900010613175,8.24985977254655e-112,3.63234268751505e-111,1.31842770958493
"ENSG00000005469",1.23778989874392,4.56238813258073,383.68951451952,4.12508248808959e-68,1.06373358551767e-67,1.23778989874392
"ENSG00000005513",-3.3269866900332,1.94306410577266,787.478137057197,1.57156657365372e-115,7.21296041350442e-115,3.3269866900332
"ENSG00000005700",1.0727484739273,6.06103254227925,1189.71115308316,1.31094892811953e-151,9.70077188699136e-151,1.0727484739273
"ENSG00000005810",-1.12266073422081,6.87097056749406,387.625856636907,1.16892280559244e-68,3.03481632319027e-68,1.12266073422081
"ENSG00000005844",1.76909663747716,3.95495271583259,498.560086274245,2.68455373428007e-83,8.32415602132825e-83,1.76909663747716
"ENSG00000005893",1.404055632121,7.45008579249499,1878.72425987674,4.96182709461921e-198,7.21480670976975e-197,1.404055632121
"ENSG00000005981",-1.51714876839981,-1.35951128887023,168.150657205214,1.11375975089622e-34,1.94882826448559e-34,1.51714876839981
"ENSG00000006007",1.38112516209056,5.92282149462588,1212.35183453261,2.16998330137266e-153,1.64767172018391e-152,1.38112516209056
"ENSG00000006016",-2.96001703049222,4.04665532112148,467.555315436083,2.42962920273274e-79,7.1951786407303e-79,2.96001703049222
"ENSG00000006047",1.06245692094233,3.40839443753447,164.330185300254,7.43140592310929e-34,1.28917797927923e-33,1.06245692094233
"ENSG00000006062",-1.06647513710007,4.47452607550942,464.522007007117,5.8423742883343e-79,1.7227229127769e-78,1.06647513710007
"ENSG00000006118",2.81929922123514,5.56616966662363,1386.02158175788,2.21777280829328e-166,2.02022256793043e-165,2.81929922123514
"ENSG00000006125",1.54252709967086,8.34167048356845,1681.20585789864,3.82490999701003e-186,4.64681624440931e-185,1.54252709967086
"ENSG00000006128",-3.32449517041955,0.51556038000574,421.773454758379,9.1228426325097e-74,2.52069992690425e-73,3.32449517041955
"ENSG00000006210",-3.5650231592848,7.62185139095743,837.508642326125,1.0124313840191e-120,4.97029249824952e-120,3.5650231592848
"ENSG00000006283",-3.17616362000627,2.20650621929371,457.691608805055,5.6713375594213e-78,1.65012091445643e-77,3.17616362000627
"ENSG00000006377",-1.70079318163687,-2.25523058940188,186.895558492284,9.14878441857024e-39,1.6749013967425e-38,1.70079318163687
"ENSG00000006432",1.82151697153221,3.44388229664687,307.366599160887,4.48444614628164e-57,1.00919558515421e-56,1.82151697153221
"ENSG00000006451",1.07355659218097,5.8831572361215,1183.269105114,4.24944152616288e-151,3.11674833247728e-150,1.07355659218097
"ENSG00000006576",1.24933071583281,4.89458543643071,1304.40039453874,2.03449022385587e-160,1.69528707227818e-159,1.24933071583281
"ENSG00000006634",1.71477539553417,3.45250962757683,2102.23974314316,2.14718055757073e-210,3.7503119873786e-209,1.71477539553417
"ENSG00000006652",-3.54271879310506,5.83642010976818,3489.86337597372,2.83764681461812e-270,1.15617956466008e-268,3.54271879310506
"ENSG00000006704",1.30609253589007,4.81750946787687,1169.64924057434,5.1830965572162e-150,3.74719519588673e-149,1.30609253589007
"ENSG00000006747",2.81325874752473,3.14671264830154,479.5996345544,7.07127534864466e-81,2.12824347976996e-80,2.81325874752473
"ENSG00000006756",1.36493690828202,5.9983121916537,596.843270198341,3.68197832569032e-95,1.32705229662565e-94,1.36493690828202
"ENSG00000006757",1.52738429843986,4.32597924822884,1214.05049631635,1.61780922189689e-153,1.23242735911693e-152,1.52738429843986
"ENSG00000006788",1.2947614946021,-1.97812087326288,185.866970994833,4.96381220301742e-38,9.01507345067918e-38,1.2947614946021
"ENSG00000006837",-1.62914060159685,0.792091005466511,1261.82137717564,1.0000778801098e-156,7.94360255403022e-156,1.62914060159685
"ENSG00000007038",2.07279072976235,0.901243036649067,145.569904317448,1.72364549738299e-30,2.87583279522484e-30,2.07279072976235
"ENSG00000007174",-1.6586994277196,1.05442778083437,127.376278965988,3.46814685154078e-27,5.55309267041268e-27,1.6586994277196
"ENSG00000007202",1.12321837052306,7.16506446121543,581.815342869369,2.08409407811576e-93,7.35311627651854e-93,1.12321837052306
"ENSG00000007255",1.07700833792643,4.29300192943678,433.939677078562,6.00024638781213e-75,1.68126860426893e-74,1.07700833792643
"ENSG00000007306",-2.26238802334592,1.84774189805351,53.5126120877757,7.27462052303413e-13,9.66556518951394e-13,2.26238802334592
"ENSG00000007312",-2.1810939667002,2.43490372062892,447.693824130298,9.94027039458323e-77,2.84173495613147e-76,2.1810939667002
"ENSG00000007314",-6.30978828302152,6.21040620985599,1205.43727015506,1.06628610702608e-152,7.98941909177511e-152,6.30978828302152
"ENSG00000007350",-3.69534170741531,-1.07486629450345,585.735941698202,1.25189932747475e-101,4.88681843182887e-101,3.69534170741531
"ENSG00000007376",1.00617753520433,4.54042112303768,491.124520004237,2.3089498832324e-82,7.069981446881e-82,1.00617753520433
"ENSG00000007402",1.98225058510637,3.59710656302921,734.496326533882,2.62480432627466e-110,1.13295125511651e-109,1.98225058510637
"ENSG00000007545",-1.07423265807071,5.56689861297048,797.061822639702,1.00873999545023e-116,4.69179048263685e-116,1.07423265807071
"ENSG00000007908",-2.47493260805487,4.80701298943615,147.670810016608,6.8087113421237e-31,1.14231390621265e-30,2.47493260805487
"ENSG00000007933",-1.79826152295961,3.18882460421652,233.658783927812,1.43761634807711e-45,2.84817715558324e-45,1.79826152295961
"ENSG00000007952",2.18906191980456,-0.195857137411292,313.158377528641,7.80137338299165e-58,1.77054874407668e-57,2.18906191980456
"ENSG00000007968",4.02184601830958,2.34990222907496,2192.35167547688,3.90061490039779e-214,7.15112731739594e-213,4.02184601830958
"ENSG00000008056",1.33421038218587,0.941657655142349,142.370240266529,6.37518245734255e-30,1.05504780103908e-29,1.33421038218587
"ENSG00000008118",1.67510552062806,-1.45056723959914,203.91906182069,6.79149465580878e-41,1.27649154279683e-40,1.67510552062806
"ENSG00000008128",-5.14579001312588,4.38544022048257,6946.75596178164,0,0,5.14579001312588
"ENSG00000008226",-2.0797814114392,1.43103314147396,609.311493071779,1.88086286216011e-96,6.86619715803469e-96,2.0797814114392
"ENSG00000008256",-1.35027478761865,6.315572033273,590.715519868108,1.89803540503296e-94,6.79664363523039e-94,1.35027478761865
"ENSG00000008283",2.68743027588219,7.05746719235397,2451.26018559002,6.57900504535231e-228,1.44669709243971e-226,2.68743027588219
"ENSG00000008300",2.53564694893729,3.60551167077532,1004.91373775178,3.46957186173719e-136,2.0938933686982e-135,2.53564694893729
"ENSG00000008311",-2.64290783872264,5.23437420808851,1109.10372387848,4.40523188960181e-145,2.98189467301677e-144,2.64290783872264
"ENSG00000008438",-2.47856019554,-2.49829693191033,336.215121062908,1.37341773433151e-65,3.42801883802408e-65,2.47856019554
"ENSG00000008513",1.66508635980075,6.8570320966137,645.7622316064,1.00030042835003e-100,3.86385347261555e-100,1.66508635980075
"ENSG00000008710",-2.02802063973484,7.09614591395801,1944.65373700634,8.53953444419422e-202,1.31745536368819e-200,2.02802063973484
"ENSG00000008735",3.39163775342818,4.26352486148391,1581.21401946966,1.05112026433476e-179,1.15952171407056e-178,3.39163775342818
"ENSG00000009413",-1.31883766923652,5.9521795847405,516.629214406528,1.48842104960921e-85,4.75138799659141e-85,1.31883766923652
"ENSG00000009694",-4.02219125474268,3.18506010270073,966.223557034966,1.55704498164019e-132,8.96427901456548e-132,4.02219125474268
"ENSG00000009724",-2.24112967733419,1.85256801902752,788.217189500666,1.11785388333684e-115,5.13969774621176e-115,2.24112967733419
"ENSG00000009765",3.75526885662726,0.97338548536107,624.411287814136,4.51947374265225e-98,1.68286742354041e-97,3.75526885662726
"ENSG00000009790",1.75038664513639,1.67344852867112,486.838966940198,9.29204911934943e-82,2.82624555839541e-81,1.75038664513639
"ENSG00000009844",1.39368240338572,5.34655113989519,2222.4663705549,1.1086382047718e-216,2.10895076320653e-215,1.39368240338572
"ENSG00000009950",-5.78757352143459,6.68332661256518,845.004211671648,2.02262221098219e-121,1.00077213395365e-120,5.78757352143459
"ENSG00000009954",1.10083957318342,6.86986432204577,1813.54416626042,3.26348531829752e-194,4.48729231265909e-193,1.10083957318342
"ENSG00000010030",2.42542557959256,1.66112440864284,652.169748698697,2.761191395397e-101,1.07297674651597e-100,2.42542557959256
"ENSG00000010072",1.22034767442893,3.69252808687744,1616.48593209493,5.096994183198e-182,5.81567286278084e-181,1.22034767442893
"ENSG00000010165",1.30757623708507,5.27262745903468,1664.1410866771,4.52905838847435e-185,5.39245360326796e-184,1.30757623708507
"ENSG00000010278",1.64554385179102,8.00874276614485,892.190514059508,5.83445111943457e-126,3.05717354264967e-125,1.64554385179102
"ENSG00000010282",-4.47252040145179,-0.0198004303562773,535.569768129182,1.82722539922013e-93,6.45466123790714e-93,4.47252040145179
"ENSG00000010292",1.7866316848106,5.91847050382074,2726.41143496645,2.27207685379667e-240,5.97286644108242e-239,1.7866316848106
"ENSG00000010295",-2.27231836202661,4.91407150904919,1436.54042288661,5.9618503219499e-170,5.69853934840446e-169,2.27231836202661
"ENSG00000010310",-2.44900548102395,3.82189357230166,451.834975450789,2.659202213766e-77,7.66241509824945e-77,2.44900548102395
"ENSG00000010319",-3.75808705252838,7.33257709011977,1210.88957989239,2.82986071954848e-153,2.14451822932559e-152,3.75808705252838
"ENSG00000010322",-1.3859938360591,7.52742055913934,1592.28724005956,1.82987359096857e-180,2.04378344185712e-179,1.3859938360591
"ENSG00000010327",-2.68220972379266,7.64012645266172,1021.03356513642,1.28564115886083e-137,7.88985533128391e-137,2.68220972379266
"ENSG00000010404",-4.54640655580063,6.77462485471319,6467.35378726692,0,0,4.54640655580063
"ENSG00000010438",-3.07601911463746,-0.789591259474202,187.480048465095,1.60626201777768e-38,2.93371689775457e-38,3.07601911463746
"ENSG00000010539",1.06004954213193,3.26045416333217,1356.81912217196,2.9261573545773e-164,2.56604036389901e-163,1.06004954213193
"ENSG00000010610",1.16334296990019,5.33641257420493,297.292321367513,1.47615134355156e-55,3.26358082369353e-55,1.16334296990019
"ENSG00000010626",1.06477027771151,3.18723513466668,591.634899729138,1.50618070700691e-94,5.39927490732139e-94,1.06477027771151
"ENSG00000010810",-1.91967807733112,6.1963409998428,915.06740517334,4.24715163233885e-128,2.28175858014099e-127,1.91967807733112
"ENSG00000011021",-1.7768208040199,5.38278313311318,3643.47529996558,1.21914621617328e-275,5.2818317912982e-274,1.7768208040199
"ENSG00000011083",-1.40210585911082,-1.60379527634345,117.899825736956,1.43576919869023e-25,2.25620874079894e-25,1.40210585911082
"ENSG00000011201",2.31008428634579,4.04760838284238,993.335657004692,3.53636870061811e-135,2.10903916482646e-134,2.31008428634579
"ENSG00000011243",-1.12528010154433,5.93707504433162,1071.94833934105,5.55440084942493e-142,3.60455050939668e-141,1.12528010154433
"ENSG00000011260",1.34867526747905,5.38071759352093,1003.34199707622,4.53309925134199e-136,2.73148288221889e-135,1.34867526747905
"ENSG00000011332",1.97464407064296,-0.93093495628516,481.255999052286,2.36027427561917e-81,7.14346052065565e-81,1.97464407064296
"ENSG00000011347",2.19944286433193,6.04311890643043,746.919402006991,1.30524210560181e-111,5.73168319872143e-111,2.19944286433193
"ENSG00000011376",1.05907667269801,4.49333187305668,1209.44429530181,3.67773737911474e-153,2.78071368622374e-152,1.05907667269801
"ENSG00000011422",1.1494785637978,4.45762051751478,230.497146327,4.6614152608703e-45,9.18504497706002e-45,1.1494785637978
"ENSG00000011426",5.21845835085694,4.38403441967788,3100.81746497449,2.68450918712066e-255,8.79649383638904e-254,5.21845835085694
"ENSG00000011465",-2.22052377820298,10.8567945964877,520.503188261098,4.94416722875014e-86,1.58963585650735e-85,2.22052377820298
"ENSG00000011523",-1.02124797145444,5.85230841410755,829.235432860023,6.52224064650466e-120,3.16917144195762e-119,1.02124797145444
"ENSG00000012048",3.00132165041417,3.90733125624823,3490.86509024546,2.97746838260769e-270,1.21102800561832e-268,3.00132165041417
"ENSG00000012124",1.7169627955333,2.46332712311186,323.781271616457,1.64700837849367e-59,3.79946950180022e-59,1.7169627955333
"ENSG00000012174",1.39351542689239,4.76771231878074,1672.22896416713,1.40509103479842e-185,1.6893768953274e-184,1.39351542689239
"ENSG00000012817",-5.37954326558951,5.37681572550103,274.389137130419,5.0534229364914e-52,1.07367931157509e-51,5.37954326558951
"ENSG00000012822",-1.96703444001331,7.70445380732214,2703.02047597365,2.37602153577165e-239,6.15569499217455e-238,1.96703444001331
"ENSG00000012963",1.19183787977433,5.59110343890016,1793.21341445288,5.30999068421176e-193,7.16987424655756e-192,1.19183787977433
"ENSG00000013275",1.12560799402971,6.18179738689538,1119.11119209128,6.50944548870929e-146,4.46600558227136e-145,1.12560799402971
"ENSG00000013293",-2.9200026345303,-1.95089818363756,411.98256761544,4.65785344354683e-77,1.33767387191849e-76,2.9200026345303
"ENSG00000013297",-3.4992514242846,4.56575521201723,1317.84548215478,2.24079512217466e-161,1.89571267335976e-160,3.4992514242846
"ENSG00000013306",1.50479055162329,6.80860156061444,1356.69499852354,2.87769036382599e-164,2.52448968003061e-163,1.50479055162329
"ENSG00000013441",-1.53689306757984,7.4091978976777,1213.87091921821,1.65077419963035e-153,1.25671668044503e-152,1.53689306757984
"ENSG00000013503",1.03844561643302,3.49814020072797,639.733704480755,4.78420846221237e-100,1.828562672472e-99,1.03844561643302
"ENSG00000013583",1.62770918755191,6.52917642816154,516.120682261855,1.72047565239742e-85,5.48613843928536e-85,1.62770918755191
"ENSG00000013588",3.53265773759344,7.66978370860882,1599.12290640047,6.57636540873794e-181,7.37345258960425e-180,3.53265773759344
"ENSG00000013619",-2.358126208528,4.01745215976023,793.301501128126,2.46800006996036e-116,1.14310216260458e-115,2.358126208528
"ENSG00000013725",1.73773533574656,2.13646780729339,339.0257914841,9.79676962068603e-62,2.32739553992914e-61,1.73773533574656
"ENSG00000013810",3.16880716145691,4.79593840582101,3595.6596672273,5.71581997323796e-274,2.42219584111805e-272,3.16880716145691
"ENSG00000014824",1.15803563877391,6.12630622293162,1746.42342989167,3.55783428634318e-190,4.60105695785293e-189,1.15803563877391
"ENSG00000015133",1.19130674568182,5.75470508861235,511.273988040529,6.86891117673888e-85,2.17570072875194e-84,1.19130674568182
"ENSG00000015532",1.23854753548504,5.23995721015639,875.698215498428,2.12220292815906e-124,1.08775173217935e-123,1.23854753548504
"ENSG00000016082",-1.17165179340583,-2.26584384768492,51.9260312812894,1.29967351228623e-12,1.7205476421611e-12,1.17165179340583
"ENSG00000016602",-5.47221165754079,1.32942439600058,400.163166738354,4.57085688393852e-73,1.25387319189753e-72,5.47221165754079
"ENSG00000017427",-4.05166075253736,3.95787611225118,971.760430118391,3.80939862982866e-133,2.21232299358372e-132,4.05166075253736
"ENSG00000018280",-1.88735448120062,4.57777632351295,202.082634494289,2.36637068594153e-40,4.41630146064734e-40,1.88735448120062
"ENSG00000018408",-1.1503062198375,6.6667504788409,521.219012978391,4.03488077594025e-86,1.29925953290311e-85,1.1503062198375
"ENSG00000018625",-3.94626208009916,6.32281520586134,362.642517434702,3.77893346019213e-65,9.36182376225854e-65,3.94626208009916
"ENSG00000019144",-2.23296208471313,7.64387016094043,1217.18872888284,9.09241873600413e-154,6.94012867103465e-153,2.23296208471313
"ENSG00000019169",-1.76175733260757,3.214953172661,89.7666301992112,4.3322834889713e-20,6.35702146773366e-20,1.76175733260757
"ENSG00000019186",2.50075316087236,1.17882110747361,115.691458106408,5.17454489004748e-25,8.07904079370207e-25,2.50075316087236
"ENSG00000019485",-1.04352234085448,4.08674494531129,542.408983010693,1.04310416154702e-88,3.47129428098861e-88,1.04352234085448
"ENSG00000019505",8.84739089862177,5.29826439540944,2000.61955313752,3.1514936845046e-206,5.17062768476725e-205,8.84739089862177
"ENSG00000019549",-1.06271131645851,4.88262971909025,233.888296293738,1.30863187177085e-45,2.59396102042676e-45,1.06271131645851
"ENSG00000019991",-1.77890778082327,3.7397971079484,452.800862477494,1.97059205494027e-77,5.68947929488524e-77,1.77890778082327
"ENSG00000020129",1.00933735934185,5.16261897361503,602.793408030306,7.54740980300518e-96,2.73932120229197e-95,1.00933735934185
"ENSG00000020181",-2.06427169713616,6.21100078674969,1009.83765465918,1.22041700440052e-136,7.40365100583525e-136,2.06427169713616
"ENSG00000020256",1.53918249525817,4.06319178909405,2221.74166433258,1.24404844470593e-216,2.36460678644474e-215,1.53918249525817
"ENSG00000020577",-2.61168720929999,5.72691115615479,1261.99578610246,3.21836864346966e-157,2.57392047061951e-156,2.61168720929999
"ENSG00000021300",1.89613973429432,4.12795574713945,251.6226710662,1.84772355407105e-48,3.78076415879183e-48,1.89613973429432
"ENSG00000021461",-1.18444976620413,-2.60712847717813,125.246052563966,2.25409791107725e-27,3.61865773538588e-27,1.18444976620413
"ENSG00000021574",1.12032132980064,4.46215854001679,1571.93324523986,3.94972011405635e-179,4.30197745568919e-178,1.12032132980064
"ENSG00000022267",-5.07993615275388,9.11236502283657,1428.63422265155,2.10277115739314e-169,1.99514563526718e-168,5.07993615275388
"ENSG00000022556",2.9351954290587,3.88101438573633,282.543860309341,2.676319621834e-53,5.77165146477271e-53,2.9351954290587
"ENSG00000023572",2.46555625656325,3.80852251303098,2943.282864716,1.84910154998893e-249,5.57245434721405e-248,2.46555625656325
"ENSG00000023839",-1.24076119589116,1.6539115571738,190.398028622688,2.31823236435863e-38,4.22777110267331e-38,1.24076119589116
"ENSG00000023892",1.12034528504118,3.89211327762324,297.299826239013,1.47592791805393e-55,3.26339697904625e-55,1.12034528504118
"ENSG00000024422",-2.3052488794569,8.2314627656725,1069.17963101013,9.52069175967473e-142,6.149330754826e-141,2.3052488794569
"ENSG00000024526",5.45254252171216,2.52850446807472,3340.17919005636,1.70070964225452e-263,6.22122796022822e-262,5.45254252171216
"ENSG00000025293",1.249477981494,6.04051113272702,1669.77531769202,1.99846459432413e-185,2.39784831289071e-184,1.249477981494
"ENSG00000025423",3.0344004048702,1.48883580483555,970.480198448486,1.07992549632664e-132,6.23126653572405e-132,3.0344004048702
"ENSG00000025434",-1.77715220703772,6.08098268352472,602.583545338837,7.98064704892573e-96,2.89566053638891e-95,1.77715220703772
"ENSG00000025772",1.39917323342541,5.16423610476659,1369.13475114206,3.61524019248021e-165,3.22625865278297e-164,1.39917323342541
"ENSG00000026025",-2.25397759582126,10.4409182261415,1073.21125482801,4.34481365997263e-142,2.82589012578315e-141,2.25397759582126
"ENSG00000026103",-1.19003724265253,4.30589724010066,358.335916711466,1.54949106210321e-64,3.80383133479277e-64,1.19003724265253
"ENSG00000026559",1.60098281414447,-0.0893920229802212,127.627716016363,3.25777787060328e-27,5.21877037523826e-27,1.60098281414447
"ENSG00000026652",-1.55844549487339,4.13730560706829,662.000247735631,1.58870587904469e-102,6.26355571529821e-102,1.55844549487339
"ENSG00000026751",2.4689391363393,3.15850247539525,352.920374248698,9.41315681236276e-64,2.29052497897312e-63,2.4689391363393
"ENSG00000027001",1.5457201076535,4.39125535114606,1283.86151272208,7.12343523696995e-159,5.82724053404029e-158,1.5457201076535
"ENSG00000027075",-1.04800379198545,5.64496121420028,472.671954878181,5.18793873169669e-80,1.54839505571422e-79,1.04800379198545
"ENSG00000027697",-1.21138611544208,7.08545192834583,684.796326581279,5.06480458454117e-105,2.0546238650279e-104,1.21138611544208
"ENSG00000028116",1.45070573386586,3.959125317979,785.455739159785,1.49990330548856e-115,6.88676739731424e-115,1.45070573386586
"ENSG00000028137",-2.15980554656844,6.77533414099114,737.739336231267,1.17770465307741e-110,5.10799753054549e-110,2.15980554656844
"ENSG00000028203",1.1431168897098,6.02123366034748,1577.95158797653,1.58096129413053e-179,1.73823556275741e-178,1.1431168897098
"ENSG00000029364",1.92824507467724,6.53322380980088,4215.60845715603,4.94889673085972e-294,2.75445173309692e-292,1.92824507467724
"ENSG00000029534",2.82082388412583,2.58508469756751,342.077863859713,3.60299999803741e-62,8.5981941690779e-62,2.82082388412583
"ENSG00000029559",8.38833670368412,0.521206952217758,3706.13425217325,8.99306638269652e-317,6.60011638295209e-315,8.38833670368412
"ENSG00000029993",3.73420780993163,5.341488917242,3507.72975352892,6.74834308076067e-271,2.76408805939959e-269,3.73420780993163
"ENSG00000030110",1.15986830825989,3.77546271520221,866.735615962375,1.53960850834161e-123,7.80200216653618e-123,1.15986830825989
"ENSG00000030304",-1.28034548501,-2.33895770281915,119.645947023988,3.60244012820535e-26,5.70063729987059e-26,1.28034548501
"ENSG00000030582",1.19797446290127,8.00857526774622,870.142891979951,7.18081452271452e-124,3.65641606196002e-123,1.19797446290127
"ENSG00000031081",-1.31082840378233,5.85722624582676,450.466120133928,3.94431256851823e-77,1.13359397043331e-76,1.31082840378233
"ENSG00000031691",1.21072881519494,2.74165753149325,1011.00968758718,1.02305650969254e-136,6.21609028414652e-136,1.21072881519494
"ENSG00000032389",1.38110106779578,4.134673966758,1883.37081693725,2.73412219408417e-198,4.00310590593884e-197,1.38110106779578
"ENSG00000033011",1.5968795302679,4.01158384882031,2004.61698386418,4.00167757523911e-205,6.47420228010694e-204,1.5968795302679
"ENSG00000033050",-1.25836767469648,5.35962665960374,787.267496468864,9.74144567261746e-116,4.48337751876252e-115,1.25836767469648
"ENSG00000033170",2.28834954592286,5.60339395486391,2593.59378765552,1.74279392371325e-234,4.22795627061406e-233,2.28834954592286
"ENSG00000034239",-2.16044578738074,1.00869461510255,162.177468749969,1.88317726134538e-33,3.25136318999631e-33,2.16044578738074
"ENSG00000034971",-1.77601724647138,4.68066510720057,44.2411302969436,5.96225662308552e-11,7.70792955857327e-11,1.77601724647138
"ENSG00000035141",1.23401102646408,4.80895107913587,1603.33690890563,3.51107503283202e-181,3.95569785175966e-180,1.23401102646408
"ENSG00000035499",4.47028515577783,1.8380771606185,3807.15185159832,3.87033382824843e-279,1.74841391289708e-277,4.47028515577783
"ENSG00000035664",-1.18343640627308,4.71595836950155,265.693281793448,1.10316482596744e-50,2.30863809266281e-50,1.18343640627308
"ENSG00000035687",1.14195336717516,5.91619477233545,1089.52344498302,1.85133804717924e-143,1.22815453856929e-142,1.14195336717516
"ENSG00000035720",1.86798393114246,-0.764476399298434,366.688390792586,1.03146401241513e-65,2.57976889366136e-65,1.86798393114246
"ENSG00000035862",-1.11025240592092,9.16739076506303,307.70976501306,3.95671971478866e-57,8.90778828764837e-57,1.11025240592092
