"gene_id","logFC","logCPM","F","PValue","FDR","logFC_abs"
"ENSG00000005073",-2.24459942613964,0.425050732587815,281.071239326418,1.38590451017628e-52,3.39512144043909e-52,2.24459942613964
"ENSG00000005102",3.29084362591754,5.13457920131202,522.156348114567,2.71474296950127e-85,1.04425081363035e-84,3.29084362591754
"ENSG00000005108",2.16440619087024,3.99884970048334,476.435242138902,1.1559817705746e-79,4.13363910669495e-79,2.16440619087024
"ENSG00000005156",-1.19433412316374,4.95578960214905,816.941626855648,5.01959507069572e-117,2.98963036389421e-116,1.19433412316374
"ENSG00000005194",-1.01313900935717,5.24139868425122,913.494684067188,4.87839982141722e-126,3.29476617473323e-125,1.01313900935717
"ENSG00000005206",1.2503821928672,6.26328019787976,715.99150434678,6.05780404680985e-107,3.12744053901351e-106,1.2503821928672
"ENSG00000005243",1.01405850324775,4.72859457556418,126.451706265713,6.21975448573986e-27,1.058867411731e-26,1.01405850324775
"ENSG00000005249",1.86572737820086,6.96411187004245,192.22784874344,1.74585986270015e-38,3.49956395842192e-38,1.86572737820086
"ENSG00000005513",-2.78268961971548,3.85964359462287,419.291682750144,2.69864303697877e-72,8.70642851812839e-72,2.78268961971548
"ENSG00000005810",1.03974760481613,6.91355649397101,253.827650626582,1.70576459429135e-48,3.95342127347765e-48,1.03974760481613
"ENSG00000005844",-1.81196781063495,3.90633308019992,395.475013879088,4.12321644033104e-69,1.26796010835775e-68,1.81196781063495
"ENSG00000005893",-1.67453733056508,7.54126849908685,2355.45568503466,2.1148673677224e-218,5.14465420882676e-217,1.67453733056508
"ENSG00000006025",1.21907417169172,4.10403339830942,482.512248299103,1.98407706630428e-80,7.15581181097692e-80,1.21907417169172
"ENSG00000006071",4.04456243250087,2.65392342837272,344.595476724687,5.35755870417182e-62,1.49562544935233e-61,4.04456243250087
"ENSG00000006118",-3.2492727953264,5.79283427177183,2003.69131024574,8.321247300824e-201,1.57656965086525e-199,3.2492727953264
"ENSG00000006128",3.71808565458795,0.5536267769503,393.335976317458,7.73135066150655e-70,2.40252052032228e-69,3.71808565458795
"ENSG00000006282",1.05766863364848,5.71623039558052,349.788061916675,8.67355333366804e-63,2.44557797012379e-62,1.05766863364848
"ENSG00000006283",2.3629086623747,2.30853247504612,183.705414407505,5.01270468265053e-37,9.83613296442089e-37,2.3629086623747
"ENSG00000006327",-1.89918405649785,5.19488615004497,374.999902617485,2.58419709460567e-66,7.64078283130563e-66,1.89918405649785
"ENSG00000006377",-4.0805837559523,0.410513164133532,1009.95061905783,3.30133138083853e-136,2.59680573852053e-135,4.0805837559523
"ENSG00000006432",-1.71708391209852,3.30996355586846,248.788181758523,1.06447151251452e-47,2.44173738003549e-47,1.71708391209852
"ENSG00000006451",-1.13135796682151,5.86747595232864,1108.85355784668,1.1067705326987e-142,9.43728425736054e-142,1.13135796682151
"ENSG00000006453",-1.46689766126492,4.86627533742451,943.033269999208,1.10371573227635e-128,7.77632851301376e-128,1.46689766126492
"ENSG00000006555",-2.51364999692623,3.58729628128295,315.457805517845,7.78757695864311e-58,2.05602118342024e-57,2.51364999692623
"ENSG00000006611",-2.86879913367513,0.474938496997057,221.672178632831,2.77473069088307e-43,5.96983686860147e-43,2.86879913367513
"ENSG00000006634",-2.17025706703856,3.66345792411501,3236.0366234212,1.15861682803087e-254,4.47638805535782e-253,2.17025706703856
"ENSG00000006652",2.08905359224865,5.9733068188603,1124.38716887533,6.33861735262652e-144,5.52438655742183e-143,2.08905359224865
"ENSG00000006704",-1.16197686549711,4.6953710113832,770.861733618697,1.63642282876406e-112,9.14300987384836e-112,1.16197686549711
"ENSG00000006747",-1.08966410752582,1.99702551163581,97.8280298250421,1.39619056833125e-21,2.20792709926381e-21,1.08966410752582
"ENSG00000006788",-1.30426162699197,-2.02202555451424,157.076330067888,8.08044436216514e-33,1.49278933466204e-32,1.30426162699197
"ENSG00000006837",2.34116822238323,0.762095837030394,2741.48983157991,6.78009894596182e-235,2.03445989311253e-233,2.34116822238323
"ENSG00000007038",-3.43626263255594,1.80097965790168,332.260152485253,3.56914795500209e-60,9.72712118441961e-60,3.43626263255594
"ENSG00000007062",-3.08716622824095,6.54319036630869,261.189756441381,1.20831322729162e-49,2.84312531190271e-49,3.08716622824095
"ENSG00000007174",3.08397135272895,0.99204076090865,362.836527304497,1.07817088184935e-64,3.11616556671897e-64,3.08397135272895
"ENSG00000007264",-1.33284127201783,2.31800402663234,99.6352624013645,6.31408178698356e-22,1.00421378794125e-21,1.33284127201783
"ENSG00000007306",1.78825203592701,1.92225707196076,26.8013647892605,3.01194583813038e-07,3.75619511300595e-07,1.78825203592701
"ENSG00000007314",6.50349160494694,6.2744670005202,1020.22936880049,3.26884100453069e-135,2.53166542915585e-134,6.50349160494694
"ENSG00000007372",-6.68793658730361,0.803186673479852,2692.67107532118,2.61598719451733e-306,2.1403120143378e-304,6.68793658730361
"ENSG00000007376",-1.07102816952693,4.5303432480162,516.480348901039,1.30268111885584e-84,4.95845058843308e-84,1.07102816952693
"ENSG00000007392",1.16807637293357,6.11277441385548,702.199208337977,1.64969582970531e-105,8.35805825870626e-105,1.16807637293357
"ENSG00000007402",1.10149411608629,2.38891292251765,218.342074248037,8.26077650932944e-43,1.76430368135755e-42,1.10149411608629
"ENSG00000007516",2.80676137948142,3.92128169890588,805.014677495489,7.68639976117604e-116,4.51203878731399e-115,2.80676137948142
"ENSG00000007545",1.39225285794646,5.54479411538219,1721.98280287331,5.9693378896215e-185,9.39713677763651e-184,1.39225285794646
"ENSG00000007908",1.33061454386452,4.96408232261941,40.6628263781195,3.43091910257626e-10,4.52020294090464e-10,1.33061454386452
"ENSG00000007952",-1.66618289893596,-0.576849736951095,152.237921595727,1.5208597751954e-31,2.76068857550248e-31,1.66618289893596
"ENSG00000007968",-5.06382956322231,3.15619428511878,2675.40930283488,1.98122695958515e-231,5.68520770138238e-230,5.06382956322231
"ENSG00000008083",-1.03076394511847,5.25394968880913,557.230492816919,1.8055344571853e-89,7.36066590347351e-89,1.03076394511847
"ENSG00000008118",-1.76235810360365,-1.45873741192941,246.861072583484,8.40185494070463e-48,1.93006761947888e-47,1.76235810360365
"ENSG00000008128",4.71358615500647,4.4521530770883,4766.93521745544,5.17570070077559e-301,3.84841015942889e-299,4.71358615500647
"ENSG00000008196",1.04037455633411,4.56618685512702,18.1194175395249,2.38018703149908e-05,2.84584963388934e-05,1.04037455633411
"ENSG00000008226",1.61535850286797,1.51862098176159,352.780935712,3.70895356307709e-63,1.05115913938581e-62,1.61535850286797
"ENSG00000008283",-1.68121521419549,6.30276121527361,1041.91554741393,3.37977509758037e-137,2.68711439752145e-136,1.68121521419549
"ENSG00000008300",-1.46725544681222,2.85052458984578,400.055946938951,1.00608096610595e-69,3.12147807946138e-69,1.46725544681222
"ENSG00000008311",2.49594506945051,5.29700104642363,774.985873302529,6.41066831406001e-113,3.60133647626393e-112,2.49594506945051
"ENSG00000008438",1.40225608505429,-2.37330716689825,89.6361585288544,2.59985135620224e-20,4.03846310060451e-20,1.40225608505429
"ENSG00000008517",-2.22682807205523,5.55423040743255,547.032831327991,2.86191677673954e-88,1.14948228615604e-87,2.22682807205523
"ENSG00000008710",2.02499991829939,7.13923372715654,1459.5607413981,2.2145841578499e-168,2.76180603440722e-167,2.02499991829939
"ENSG00000008735",-2.58965112090823,3.53473066917416,700.71909371502,2.45886610813193e-105,1.24283644990978e-104,2.58965112090823
"ENSG00000008853",1.01995551025991,4.42752641792781,253.627483236725,1.83552803370068e-48,4.25167127320265e-48,1.01995551025991
"ENSG00000009413",1.09885258461621,6.0163160714843,287.079863346198,1.29496109987042e-53,3.2190238862948e-53,1.09885258461621
"ENSG00000009694",2.18055938615612,3.33104690584217,198.869474871007,1.35525841551685e-39,2.76107920342029e-39,2.18055938615612
"ENSG00000009724",2.60296059062798,1.87279388873813,840.691765120327,4.39194072032596e-119,2.69174282872233e-118,2.60296059062798
"ENSG00000009790",-2.99984892632191,2.44082661465693,1297.11067481741,8.07052659967911e-157,8.54579495966917e-156,2.99984892632191
"ENSG00000009844",-1.37627702141298,5.2829817978102,1845.37184189766,4.06063833783006e-192,6.9096576950671e-191,1.37627702141298
"ENSG00000009950",6.39058294579213,6.74791359749478,844.420216313424,1.41117905227897e-119,8.71892570972987e-119,6.39058294579213
"ENSG00000009954",-1.22188006462277,6.88479121011008,1537.06245302829,1.76239129631961e-173,2.35035207002127e-172,1.22188006462277
"ENSG00000010030",-3.66474390950025,2.51226907173751,1373.71154412001,4.27706303993405e-162,4.85041513569499e-161,3.66474390950025
"ENSG00000010072",-1.31172842045096,3.68978456886665,1623.40124969624,6.16610451517569e-179,8.80951910944587e-178,1.31172842045096
"ENSG00000010165",-1.5010412613361,5.32227127758791,2090.03926854084,2.45859461212677e-205,4.98999739087875e-204,1.5010412613361
"ENSG00000010219",-1.13750704305878,3.87156531400154,592.37868929451,1.58836082935523e-93,6.8223055059227e-93,1.13750704305878
"ENSG00000010278",-1.54930039316973,7.88966426009205,633.53651794004,3.86708975865481e-98,1.78449136111228e-97,1.54930039316973
"ENSG00000010282",4.82218825694677,0.037387444265684,519.636318605865,1.76283419729722e-91,7.38522583187326e-91,4.82218825694677
"ENSG00000010292",-2.79573196447221,6.52031850015389,3557.38780504331,6.15901733902688e-266,2.8113892853531e-264,2.79573196447221
"ENSG00000010295",2.00993447351066,4.98089051344943,844.162313327774,1.27168057127235e-119,7.86731740129116e-119,2.00993447351066
"ENSG00000010310",4.56453854611483,3.79107193915868,1137.28922275479,1.10479899693806e-144,9.70392729665696e-144,4.56453854611483
"ENSG00000010318",1.17740380479379,2.88171757211024,269.286388135558,6.82137749715824e-51,1.63465562906969e-50,1.17740380479379
"ENSG00000010319",3.95672284315778,7.3862020418456,923.72534703265,5.85725491478465e-127,4.01085411121005e-126,3.95672284315778
"ENSG00000010322",1.60425787459083,7.53059860946795,2087.47166517841,3.33401533459544e-205,6.73784552021446e-204,1.60425787459083
"ENSG00000010327",2.0591955893051,7.73396324554025,420.987539697899,1.58439550363637e-72,5.12560291195538e-72,2.0591955893051
"ENSG00000010404",4.92230138575235,6.82775930841807,6248.3746761991,0,0,4.92230138575235
"ENSG00000010610",-1.631918891323,5.53049929666889,491.713775064431,1.41430875449222e-81,5.17427363453018e-81,1.631918891323
"ENSG00000010671",-1.11922363806795,2.87368129898201,196.87188774819,2.91186764016123e-39,5.89882713773237e-39,1.11922363806795
"ENSG00000011009",-1.19175086358148,5.74838530630636,1005.74478573453,3.83553643931652e-134,2.93119777335615e-133,1.19175086358148
"ENSG00000011021",1.92284423337496,5.40673129247853,2826.67486732133,5.61473136494944e-239,1.7916372891259e-237,1.92284423337496
"ENSG00000011201",-1.27206806146175,3.35378262067322,204.346244861663,1.64663702014286e-40,3.40249343190403e-40,1.27206806146175
"ENSG00000011243",1.22740192641741,5.94759971183682,1192.88300852955,2.80107162921563e-149,2.64185634913457e-148,1.22740192641741
"ENSG00000011332",-2.30144498272349,-0.807754185960631,542.182423115734,3.74183802754271e-88,1.50060651562496e-87,2.30144498272349
"ENSG00000011347",-1.57259505432326,5.58122025368882,333.336575430614,1.93918024368454e-60,5.29957430211755e-60,1.57259505432326
"ENSG00000011422",-2.28469633206858,5.05822318033094,915.724248906521,3.08396891483977e-126,2.08941103127181e-125,2.28469633206858
"ENSG00000011426",-6.05819685160585,5.0386032302951,3647.96107805217,2.67730428452229e-268,1.25108418591955e-266,6.05819685160585
"ENSG00000011465",2.75548906939944,10.8645323573566,716.503001308699,5.36241262875169e-107,2.77085329123325e-106,2.75548906939944
"ENSG00000011478",-1.1082431971135,3.64266031989729,552.265606580712,6.9822092394836e-89,2.82502288616683e-88,1.1082431971135
"ENSG00000011523",1.17879074645832,5.85097614174061,894.487920911877,2.61503256720993e-124,1.72139323640531e-123,1.17879074645832
"ENSG00000011590",-1.6480661884022,-0.241429314915425,346.236321095744,4.17919461989017e-62,1.16887930905255e-61,1.6480661884022
"ENSG00000011600",-1.357524308909,5.12159301821546,236.199810861301,1.05661248092028e-45,2.35250490690772e-45,1.357524308909
"ENSG00000012048",-2.31103853021868,3.30295059028062,1380.52508842009,6.08508085055425e-163,6.97439344214034e-162,2.31103853021868
"ENSG00000012124",-1.31589602258547,2.17656697455451,121.480292622641,5.13567158382495e-26,8.62878949758693e-26,1.31589602258547
"ENSG00000012171",2.09097563288693,5.14967752506747,329.614006021744,6.69248709488174e-60,1.81680662868518e-59,2.09097563288693
"ENSG00000012223",-1.74962735071819,9.16841182816267,64.5134630843501,4.50703713648536e-15,6.4630294797863e-15,1.74962735071819
"ENSG00000012660",1.20986120701074,7.86910565538914,258.840102130899,2.8060433075567e-49,6.56919742645328e-49,1.20986120701074
"ENSG00000012817",11.8591112522076,5.42660328055132,909.851193260659,8.05751480795724e-133,6.01958728701892e-132,11.8591112522076
"ENSG00000012822",2.32753124232734,7.71578927552252,2656.57246598369,6.8063881961205e-232,1.96744558554119e-230,2.32753124232734
"ENSG00000013275",-1.36718581676857,6.25662502731778,1091.40393743698,2.84086330009521e-141,2.3777774417965e-140,1.36718581676857
"ENSG00000013297",2.45116715283323,4.67230904098984,441.171363301416,3.63690244158615e-75,1.21978096781992e-74,2.45116715283323
"ENSG00000013306",-1.50210894225511,6.74859085937213,1399.54873148048,2.65596690529524e-164,3.09819129135205e-163,1.50210894225511
"ENSG00000013441",1.79097343260777,7.41365995178987,1398.7271679959,3.02611620238438e-164,3.52823065115279e-163,1.79097343260777
"ENSG00000013588",-1.96639339855875,6.40345503043193,316.133995056327,6.12438603893297e-58,1.61854373410719e-57,1.96639339855875
"ENSG00000013725",-2.81622571980601,2.77383917568475,960.844898101725,3.67796170384498e-130,2.64734869063667e-129,2.81622571980601
"ENSG00000013810",-3.500854472311,4.95003850665879,4376.32348101047,5.03639529698405e-291,3.28059412664429e-289,3.500854472311
"ENSG00000014216",-1.11505410250259,7.44086101369609,948.486931830654,3.62283207402e-129,2.57088428542025e-128,1.11505410250259
"ENSG00000014257",1.45602507549602,2.01724126729765,43.0292093640854,1.10236451936172e-10,1.46492491768156e-10,1.45602507549602
"ENSG00000015285",-1.09559584134789,3.35739375978322,229.285037317649,1.36825528810498e-44,2.99975858018009e-44,1.09559584134789
"ENSG00000015475",-1.06085682636466,4.7905792371745,638.269675776028,1.16675169283554e-98,5.42427128924425e-98,1.06085682636466
"ENSG00000015479",1.74901333706775,2.2983676528555,920.295958832344,1.4744766931943e-126,1.00414750606507e-125,1.74901333706775
"ENSG00000015520",2.0615568988397,0.573813047885595,200.832739631005,6.7648119365616e-40,1.38344558242518e-39,2.0615568988397
"ENSG00000016082",-1.41426635461673,-1.48883101628488,67.1211084289961,1.26883203922239e-15,1.83664117339537e-15,1.41426635461673
"ENSG00000016402",1.53858865158895,3.91638446169822,90.2427421307092,3.95366753499607e-20,6.12450660803079e-20,1.53858865158895
"ENSG00000016602",1.85317229807313,1.52264233702981,54.0511615567444,5.92237247378202e-13,8.19394365960069e-13,1.85317229807313
"ENSG00000017260",-1.3581831780843,6.84728685684675,1918.02874251183,3.56859025692964e-196,6.37306016805901e-195,1.3581831780843
"ENSG00000017427",3.66691505462392,4.03059904029921,608.763901267231,2.47883215671034e-95,1.09575596084158e-94,3.66691505462392
"ENSG00000017483",-1.75239836900435,2.89122941103514,387.825565467798,4.58927579457139e-68,1.39280485383957e-67,1.75239836900435
"ENSG00000018280",1.33272265367251,4.68310056511101,94.4580613190318,6.12079163114743e-21,9.59404163861325e-21,1.33272265367251
"ENSG00000018625",7.14446881342466,6.35406739656371,1085.21471345585,1.61523740177698e-140,1.34196375140607e-139,7.14446881342466
"ENSG00000018869",1.27548135568798,1.64810067995713,475.629617551994,1.65467400435137e-79,5.90206167338788e-79,1.27548135568798
"ENSG00000019102",1.57996892799576,2.31987330376828,159.472563915154,7.58028572048163e-33,1.4014845246758e-32,1.57996892799576
"ENSG00000019144",2.16783094924148,7.69628061692592,823.767540132128,1.10706389886992e-117,6.64210248383134e-117,2.16783094924148
"ENSG00000019169",-1.07534913520784,3.98466155201693,44.8632931505601,4.57553587305677e-11,6.12931537694336e-11,1.07534913520784
"ENSG00000019186",-1.94824909193879,0.718910085859711,88.8129534766273,7.67724036954745e-20,1.18475622332561e-19,1.94824909193879
"ENSG00000019505",-5.66518090868228,2.02258534386775,1225.95595129058,5.49633652592228e-153,5.48589603864214e-152,5.66518090868228
"ENSG00000019582",-1.18639175066344,10.5968305162613,231.246249553188,6.58588237963948e-45,1.45142314164018e-44,1.18639175066344
"ENSG00000019991",1.61606223944422,3.79669432450618,194.539774638919,7.14954672384928e-39,1.44167689139874e-38,1.61606223944422
"ENSG00000020181",1.97836302024651,6.26079778226681,724.701074823585,7.65107139876771e-108,4.00685677129264e-107,1.97836302024651
"ENSG00000020256",-1.5004756997731,3.9814537044611,2049.0230484714,3.44722546703557e-203,6.78681483497553e-202,1.5004756997731
"ENSG00000020577",1.66862924693326,5.85629751002752,410.523959705183,3.88663136837445e-71,1.23454323892012e-70,1.66862924693326
"ENSG00000020633",-2.31060898343056,4.51247161610907,618.281291724394,1.91661203232848e-96,8.61400712876012e-96,2.31060898343056
"ENSG00000021300",-2.93559228224421,4.75860152725965,688.950876349407,4.12530050740681e-104,2.05396358175688e-103,2.93559228224421
"ENSG00000021574",-1.37304679434492,4.54220156995516,1830.64090564147,2.81572644696919e-191,4.74877687864383e-190,1.37304679434492
"ENSG00000021645",1.63842089247067,1.65781646493922,242.613549470681,1.06727916362558e-46,2.41191014278188e-46,1.63842089247067
"ENSG00000022267",4.6281524946033,9.18189809870948,906.889779312839,1.93538664640962e-125,1.29821892920157e-124,4.6281524946033
"ENSG00000022556",-3.51640323980928,4.22928137919559,412.34806749654,2.26666717688621e-71,7.22601394060597e-71,3.51640323980928
"ENSG00000022567",-1.37530499528283,4.39728231795454,650.542711116123,5.34524541846764e-100,2.52272111616102e-99,1.37530499528283
"ENSG00000023445",-1.56258950036532,5.1248002052549,308.899791683182,7.10596358064282e-57,1.85105771581249e-56,1.56258950036532
"ENSG00000023572",-2.25589821570584,3.57619847873885,2033.94371498262,2.25441927181859e-202,4.3586053705765e-201,2.25589821570584
"ENSG00000023734",-1.09317944271398,7.03214599274259,490.40945121023,2.05237258448983e-81,7.49819990115298e-81,1.09317944271398
"ENSG00000023892",-1.4739280886135,4.02008593192959,472.19505134114,3.91941127260328e-79,1.38921420387805e-78,1.4739280886135
"ENSG00000024422",2.39589723828179,8.27208326946925,798.634233449961,2.99389868787443e-115,1.7393300853757e-114,2.39589723828179
"ENSG00000024526",-6.27008156290801,3.16289567923018,4089.09632625857,1.64785925869883e-281,9.36625773363796e-280,6.27008156290801
"ENSG00000025423",-2.56497464635127,1.03977816270565,633.817632137693,7.20990180878846e-98,3.30896988099385e-97,2.56497464635127
"ENSG00000025434",1.45244498056866,6.1591265764871,341.667013299077,1.23892697232535e-61,3.44194903779025e-61,1.45244498056866
"ENSG00000025772",-1.68688865340871,5.26457958406142,1734.59393069926,1.06141047149694e-185,1.69689321153111e-184,1.68688865340871
"ENSG00000026025",1.132084244365,10.6156918080978,240.828404761366,1.92923684673798e-46,4.33991106851103e-46,1.132084244365
"ENSG00000026508",-1.30204430353361,8.47254229442588,436.661894210922,1.39185987835893e-74,4.6352854681404e-74,1.30204430353361
"ENSG00000026559",-5.42139754311961,2.85087389733279,1701.62509407827,1.22931601228753e-182,1.86447576077862e-181,5.42139754311961
"ENSG00000026751",-3.40513799697682,3.76272731470219,617.120056989317,2.7209641697577e-96,1.21989377690407e-95,3.40513799697682
"ENSG00000027075",1.18075337002515,5.648307297252,538.194651649057,3.19914466671916e-87,1.26199158566191e-86,1.18075337002515
"ENSG00000027644",1.02786838116786,0.102227534255426,48.5062208979302,8.16004179817816e-12,1.10633135503396e-11,1.02786838116786
"ENSG00000027869",-2.17651359502374,2.30972011263557,582.304466278907,2.52756040532862e-92,1.0700835413428e-91,2.17651359502374
"ENSG00000028116",-1.40277916396194,3.87707271032563,1482.95138872509,6.29773072848749e-170,8.04483214884315e-169,1.40277916396194
"ENSG00000028137",1.30352004213618,6.91261895133619,237.041112873832,7.75134254850017e-46,1.72873509299459e-45,1.30352004213618
"ENSG00000028277",-1.47519220436142,2.82410897542882,419.990323914301,2.1974155345598e-72,7.09613361303831e-72,1.47519220436142
"ENSG00000029153",-3.02804558410224,4.07668170939269,1230.03556784703,4.48917799116743e-152,4.4154165391495e-151,3.02804558410224
"ENSG00000029559",-11.0844061727272,3.0366518137755,2652.76663759783,2.26542652984599e-261,9.66895492747445e-260,11.0844061727272
"ENSG00000029725",1.35249960467798,6.50676213059029,566.551085641046,1.47450459644862e-90,6.1037572099138e-90,1.35249960467798
"ENSG00000029993",-3.97650059973615,5.42476075768994,5114.26677842885,2.22580767445595e-310,1.94923046157448e-308,3.97650059973615
"ENSG00000030110",-1.89338179431758,4.12507933749946,2295.63746879835,1.53005551941673e-215,3.57138822868792e-214,1.89338179431758
"ENSG00000030582",-1.36124117965734,8.04237737739646,921.818377508691,8.66104981753473e-127,5.9205123716568e-126,1.36124117965734
"ENSG00000031691",-1.11493644508559,2.64892179901563,656.517194138649,1.2511139736616e-100,5.94983706903227e-100,1.11493644508559
"ENSG00000032219",1.02497468449349,5.10646368175322,662.890814092738,2.45332777455042e-101,1.1778464005938e-100,1.02497468449349
"ENSG00000032389",-1.46906222855406,4.12660511146196,1441.48109795917,3.72581636200214e-167,4.54811191943937e-166,1.46906222855406
"ENSG00000033100",-1.19062833934984,5.68207825121794,745.294553057248,6.03874142995142e-110,3.25030824291376e-109,1.19062833934984
"ENSG00000034053",-2.85343364155055,3.10100248949559,1290.59848563936,1.70807232320334e-156,1.7981910098906e-155,2.85343364155055
"ENSG00000034239",1.53351282487078,1.11218619643846,85.0449564093224,4.06774462593049e-19,6.21369737580763e-19,1.53351282487078
"ENSG00000034510",-1.77388022821619,9.84733838172008,952.989430126145,1.45010651075749e-129,1.03525870914435e-128,1.77388022821619
"ENSG00000034971",8.73143818050113,4.55601885287724,1044.18123612711,3.88530136220345e-148,3.58439136595008e-147,8.73143818050113
"ENSG00000035115",-1.25273808467012,5.61762979693468,453.484878626263,9.32317951159553e-77,3.19812243655413e-76,1.25273808467012
"ENSG00000035141",-1.92813532666155,5.14200260184212,2976.71901341667,5.96871438920665e-245,2.03945450480912e-243,1.92813532666155
"ENSG00000035499",-4.80784711900798,2.00696135756518,3858.53497259711,7.32658192716737e-274,3.73355667387656e-272,4.80784711900798
"ENSG00000035687",-1.06928529069708,5.83637027939986,997.254333543774,2.04452731703778e-133,1.54105350370922e-132,1.06928529069708
"ENSG00000035720",-2.7705227775493,-0.27331422305323,727.354383796959,2.65296563989373e-108,1.39584718636598e-107,2.7705227775493
"ENSG00000036448",1.90409807156919,1.731097461075,279.800035651717,1.7937336664367e-52,4.38692930729166e-52,1.90409807156919
"ENSG00000036473",3.90097675919055,-2.10767676333439,301.65021428905,6.80181675560728e-58,1.79717239005849e-57,3.90097675919055
"ENSG00000036530",1.91555235329996,1.37522175969287,649.786745907243,9.4138837191503e-100,4.43320614497727e-99,1.91555235329996
"ENSG00000037042",1.29338625864983,4.67462976467131,796.474142967226,4.89115939257182e-115,2.83320587548654e-114,1.29338625864983
"ENSG00000037241",-1.29185736920515,3.67939036530917,973.136693751915,2.54120419990402e-131,1.85797072686242e-130,1.29185736920515
"ENSG00000037280",2.52721556681919,5.88419756119222,1246.1988743128,2.62407839177422e-153,2.63466384600855e-152,2.52721556681919
