ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,cluster,source
ENSG00000066044,ELAVL1,ELAV like RNA binding protein 1 ,protein_coding,17,1859.63292624844,0.000193685841564982,0.167253250329455,white,STRING
ENSG00000072958,AP1M1,adaptor related protein complex 1 subunit mu 1 ,protein_coding,17,2189.05516000819,0.000173913043478261,0.024981876437143,white,STRING
ENSG00000088305,DNMT3B,DNA methyltransferase 3 beta ,protein_coding,17,2951.46153226461,0.000181225081551287,0.12591284314152,white,STRING
ENSG00000102178,UBL4A,ubiquitin like 4A ,protein_coding,17,6846.10854874454,0.000196463654223969,0.10213917054165,white,STRING
ENSG00000108179,PPIF,peptidylprolyl isomerase F ,protein_coding,17,3585.15065368665,0.000198333994446648,0.214192656641501,white,STRING
ENSG00000111530,CAND1,cullin associated and neddylation dissociated 1 ,protein_coding,17,805.533382279741,0.00018018018018018,0.104062180516425,white,STRING
ENSG00000114062,UBE3A,ubiquitin protein ligase E3A ,protein_coding,17,4961.36315967726,0.000203045685279188,0.237423926212052,white,STRING
ENSG00000118137,APOA1,apolipoprotein A1 ,protein_coding,17,4226.29497112997,0.000188217579521927,0.0639863630005197,white,STRING
ENSG00000126214,KLC1,kinesin light chain 1 ,protein_coding,17,3591.16310357596,0.000189393939393939,0.0742975493117572,white,STRING
ENSG00000135218,CD36,CD36 molecule (CD36 blood group) ,protein_coding,17,2388.11869108068,0.0001941370607649,0.138283136930873,white,STRING
ENSG00000147274,RBMX,RNA binding motif protein X-linked ,protein_coding,17,2948.59441955404,0.000185597624350408,0.0904826731725752,white,STRING
ENSG00000172531,PPP1CA,protein phosphatase 1 catalytic subunit alpha ,protein_coding,17,3672.94565913286,0.000191277735271614,0.13513240103732,white,STRING
ENSG00000182481,KPNA2,karyopherin subunit alpha 2 ,protein_coding,17,3660.97782171661,0.000190114068441065,0.103261441870321,white,STRING
ENSG00000188257,PLA2G2A,phospholipase A2 group IIA ,protein_coding,17,14061.2976514288,0.000184740439682246,0.110099051394734,white,STRING
ENSG00000204463,BAG6,BAG cochaperone 6 ,protein_coding,17,6307.18514523198,0.000198176773682124,0.112974816417085,white,STRING
ENSG00000072803,FBXW11,F-box and WD repeat domain containing 11 ,protein_coding,16,1936.96068515184,0.000189465706707086,0.14797133405015,white,STRING
ENSG00000079805,DNM2,dynamin 2 ,protein_coding,16,2714.19569911359,0.000185356811862836,0.0859605434657957,white,STRING
ENSG00000088986,DYNLL1,dynein light chain LC8-type 1 ,protein_coding,16,9188.43917777681,0.000197199763360284,0.106024701990965,white,STRING
ENSG00000096433,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3 ",protein_coding,16,2071.60596974693,0.000197005516154452,0.15610008152033,white,STRING
ENSG00000101945,SUV39H1,SUV39H1 histone lysine methyltransferase ,protein_coding,16,286.492652397678,0.000184026499815974,0.14789827647529,white,STRING
ENSG00000116489,CAPZA1,capping actin protein of muscle Z-line subunit alpha 1 ,protein_coding,16,2342.40641237293,0.000183250870441635,0.0705326873955578,white,STRING
ENSG00000121022,COPS5,COP9 signalosome subunit 5 ,protein_coding,16,3397.85082871385,0.000195236235845373,0.176559828555798,white,STRING
ENSG00000125166,GOT2,glutamic-oxaloacetic transaminase 2 ,protein_coding,16,8157.63496527002,0.000176709666018731,0.0353613749255222,royalblue,subnet
ENSG00000132639,SNAP25,synaptosome associated protein 25 ,protein_coding,16,5291.3352170723,0.000185701021355617,0.0757261454308435,white,STRING
ENSG00000137752,CASP1,caspase 1 ,protein_coding,16,11552.5038338879,0.000193274062620796,0.0903965998955138,white,STRING
ENSG00000138674,SEC31A,"SEC31 homolog A, COPII coat complex component ",protein_coding,16,7797.93841111037,0.000186011904761905,0.0573290086599948,white,STRING
ENSG00000167193,CRK,"CRK proto-oncogene, adaptor protein ",protein_coding,16,2396.66121997361,0.000195045835771406,0.20317567893641,white,STRING
ENSG00000175063,UBE2C,ubiquitin conjugating enzyme E2 C ,protein_coding,16,539.453663847782,0.000181554103122731,0.105568690756133,white,STRING
ENSG00000183010,PYCR1,pyrroline-5-carboxylate reductase 1 ,protein_coding,16,6198.44511481077,0.000167982529816899,0.035357856181764,yellowgreen,subnet
ENSG00000184752,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12 ,protein_coding,16,11068.009958105,0.000161733786187935,0.00847678052940651,white,STRING
ENSG00000196126,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1 ",protein_coding,16,4824.51972650794,0.000184604024367731,0.0600058315234042,white,STRING
ENSG00000073060,SCARB1,scavenger receptor class B member 1 ,protein_coding,15,2345.48556343448,0.0001941370607649,0.11798785627457,white,STRING
ENSG00000074696,HACD3,3-hydroxyacyl-CoA dehydratase 3 ,protein_coding,15,7357.38141790357,0.000173641257162702,0.0261605598432749,white,STRING
ENSG00000078140,UBE2K,ubiquitin conjugating enzyme E2 K ,protein_coding,15,2551.45030133425,0.000193124758594052,0.131452566974375,white,STRING
ENSG00000094880,CDC23,cell division cycle 23 ,protein_coding,15,745.752895809061,0.000180603214737222,0.09854277219101,white,STRING
ENSG00000100209,HSCB,HscB mitochondrial iron-sulfur cluster cochaperone ,protein_coding,15,15500.68148746,0.000187336080929187,0.0545427940295186,white,STRING
ENSG00000100280,AP1B1,adaptor related protein complex 1 subunit beta 1 ,protein_coding,15,753.108369044883,0.000171291538198013,0.0260777082112106,white,STRING
ENSG00000105701,FKBP8,FKBP prolyl isomerase 8 ,protein_coding,15,1207.64928613588,0.00018737118231216,0.183224722911735,white,STRING
ENSG00000108424,KPNB1,karyopherin subunit beta 1 ,protein_coding,15,3796.39025875474,0.000201288244766506,0.143556239469841,white,STRING
ENSG00000113070,HBEGF,heparin binding EGF like growth factor ,protein_coding,15,541.959409524901,0.000199004975124378,0.179961109377594,white,STRING
ENSG00000120063,GNA13,G protein subunit alpha 13 ,protein_coding,15,2849.67805251669,0.000182348650619985,0.0582912513349001,white,STRING
ENSG00000120088,CRHR1,corticotropin releasing hormone receptor 1 ,protein_coding,15,3469.47918230875,0.000175100682892663,0.0462007956132143,white,STRING
ENSG00000120948,TARDBP,TAR DNA binding protein ,protein_coding,15,3046.65699085193,0.000196232339089482,0.16350449549781,white,STRING
ENSG00000124214,STAU1,staufen double-stranded RNA binding protein 1 ,protein_coding,15,3257.18911822798,0.000189501610763691,0.0947381246514265,white,STRING
ENSG00000128245,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta ,protein_coding,15,1719.79507970635,0.000193535900909619,0.150709970178586,white,STRING
ENSG00000130177,CDC16,cell division cycle 16 ,protein_coding,15,641.092001641341,0.000180962721679334,0.0979668472620232,white,STRING
ENSG00000130985,UBA1,ubiquitin like modifier activating enzyme 1 ,protein_coding,15,3492.91566366183,0.000191314329443275,0.111918750643537,white,STRING
ENSG00000131747,TOP2A,DNA topoisomerase II alpha ,protein_coding,15,1287.06832602202,0.00019546520719312,0.16462847375974,white,STRING
ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1 ,protein_coding,15,3892.19128270881,0.000196116885663856,0.227534345564949,white,STRING
ENSG00000132470,ITGB4,integrin subunit beta 4 ,protein_coding,15,1729.64515687085,0.000187160771102377,0.113283785679631,white,STRING
ENSG00000134243,SORT1,sortilin 1 ,protein_coding,15,3235.10751414561,0.000178380306814128,0.0304145098919244,white,STRING
ENSG00000143553,SNAPIN,SNAP associated protein ,protein_coding,15,2238.21482122756,0.000163345311989546,0.0204312757644061,white,STRING
ENSG00000143811,PYCR2,pyrroline-5-carboxylate reductase 2 ,protein_coding,15,3847.63448251908,0.000161759948236817,0.0265255619556059,yellowgreen,subnet
ENSG00000147162,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase ,protein_coding,15,1626.57530384176,0.000180277627546422,0.0886079055286449,white,STRING
ENSG00000158473,CD1D,CD1d molecule ,protein_coding,15,4448.96202753537,0.000181290790427846,0.0584245325875947,maroon1,subnet
ENSG00000166747,AP1G1,adaptor related protein complex 1 subunit gamma 1 ,protein_coding,15,433.854340941121,0.000168123739071957,0.0224522093931985,white,STRING
ENSG00000167792,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 ,protein_coding,15,7289.92737381839,0.000173250173250173,0.0221395938760075,white,STRING
ENSG00000176248,ANAPC2,anaphase promoting complex subunit 2 ,protein_coding,15,883.14198333295,0.000180929980097702,0.0965144896573442,white,STRING
ENSG00000177697,CD151,CD151 molecule (Raph blood group) ,protein_coding,15,6691.59497940924,0.000195848021934978,0.196069620550822,white,STRING
ENSG00000186298,PPP1CC,protein phosphatase 1 catalytic subunit gamma ,protein_coding,15,3771.03469489614,0.000190512478567346,0.101129916569381,white,STRING
ENSG00000198898,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2 ,protein_coding,15,1162.71140079397,0.000176740897843761,0.0547897394068208,white,STRING
ENSG00000215021,PHB2,prohibitin 2 ,protein_coding,15,3993.52426522751,0.000189035916824197,0.0967733574250963,white,STRING
