"693"	693	"ENSG00000108588"
"694"	694	"ENSG00000108590"
"695"	695	"ENSG00000108591"
"696"	696	"ENSG00000108599"
"697"	697	"ENSG00000108654"
"698"	698	"ENSG00000108684"
"699"	699	"ENSG00000108691"
"700"	700	"ENSG00000108702"
"701"	701	"ENSG00000181374"
"702"	702	"ENSG00000108759"
"703"	703	"ENSG00000108773"
"704"	704	"ENSG00000108784"
"705"	705	"ENSG00000108786"
"706"	706	"ENSG00000108798"
"707"	707	"ENSG00000108821"
"708"	708	"ENSG00000108826"
"709"	709	"ENSG00000108829"
"710"	710	"ENSG00000108840"
"711"	711	"ENSG00000108861"
"712"	712	"ENSG00000108878"
"713"	713	"ENSG00000108924"
"714"	714	"ENSG00000108947"
"715"	715	"ENSG00000108961"
"716"	716	"ENSG00000109047"
"717"	717	"ENSG00000109061"
"718"	718	"ENSG00000109072"
"719"	719	"ENSG00000109079"
"720"	720	"ENSG00000109084"
"721"	721	"ENSG00000109101"
"722"	722	"ENSG00000004468"
"723"	723	"ENSG00000029559"
"724"	724	"ENSG00000002549"
"725"	725	"ENSG00000124875"
"726"	726	"ENSG00000077684"
"727"	727	"ENSG00000079557"
"728"	728	"ENSG00000109132"
"729"	729	"ENSG00000109163"
"730"	730	"ENSG00000109193"
"731"	731	"ENSG00000109208"
"732"	732	"ENSG00000109272"
"733"	733	"ENSG00000109320"
"734"	734	"ENSG00000109471"
"735"	735	"ENSG00000109501"
"736"	736	"ENSG00000109534"
"737"	737	"ENSG00000109536"
"738"	738	"ENSG00000085117"
"739"	739	"ENSG00000066336"
"740"	740	"ENSG00000109861"
"741"	741	"ENSG00000109917"
"742"	742	"ENSG00000109943"
"743"	743	"ENSG00000110042"
"744"	744	"ENSG00000110057"
"745"	745	"ENSG00000110060"
"746"	746	"ENSG00000110092"
"747"	747	"ENSG00000110104"
"748"	748	"ENSG00000110107"
"749"	749	"ENSG00000110218"
"750"	750	"ENSG00000110245"
"751"	751	"ENSG00000110324"
"752"	752	"ENSG00000110328"
"753"	753	"ENSG00000110435"
"754"	754	"ENSG00000110446"
"755"	755	"ENSG00000110484"
"756"	756	"ENSG00000062282"
"757"	757	"ENSG00000060138"
"758"	758	"ENSG00000075415"
"759"	759	"ENSG00000013503"
"760"	760	"ENSG00000110848"
"761"	761	"ENSG00000110851"
"762"	762	"ENSG00000110852"
"763"	763	"ENSG00000110876"
"764"	764	"ENSG00000110881"
"765"	765	"ENSG00000110887"
"766"	766	"ENSG00000110906"
"767"	767	"ENSG00000110917"
"768"	768	"ENSG00000110921"
"769"	769	"ENSG00000110925"
"770"	770	"ENSG00000110944"
"771"	771	"ENSG00000110975"
"772"	772	"ENSG00000111012"
"773"	773	"ENSG00000111046"
"774"	774	"ENSG00000111049"
"775"	775	"ENSG00000111087"
"776"	776	"ENSG00000111110"
"777"	777	"ENSG00000111144"
"778"	778	"ENSG00000111145"
"779"	779	"ENSG00000111203"
"780"	780	"ENSG00000111215"
"781"	781	"ENSG00000111224"
"782"	782	"ENSG00000111229"
"783"	783	"ENSG00000111241"
"784"	784	"ENSG00000111245"
"785"	785	"ENSG00000111247"
"786"	786	"ENSG00000111254"
"787"	787	"ENSG00000111276"
"788"	788	"ENSG00000111291"
"789"	789	"ENSG00000111321"
"790"	790	"ENSG00000111331"
"791"	791	"ENSG00000111341"
"792"	792	"ENSG00000111348"
"793"	793	"ENSG00000111432"
"794"	794	"ENSG00000111536"
"795"	795	"ENSG00000111537"
"796"	796	"ENSG00000111581"
"797"	797	"ENSG00000111596"
"798"	798	"ENSG00000111615"
"799"	799	"ENSG00000111639"
"800"	800	"ENSG00000111664"
"801"	801	"ENSG00000111666"
"802"	802	"ENSG00000111667"
"803"	803	"ENSG00000111669"
"804"	804	"ENSG00000111678"
"805"	805	"ENSG00000111701"
"806"	806	"ENSG00000111704"
"807"	807	"ENSG00000111711"
"808"	808	"ENSG00000111726"
"809"	809	"ENSG00000111727"
"810"	810	"ENSG00000111729"
"811"	811	"ENSG00000111732"
"812"	812	"ENSG00000111737"
"813"	813	"ENSG00000111775"
"814"	814	"ENSG00000111786"
"815"	815	"ENSG00000111790"
"816"	816	"ENSG00000111796"
"817"	817	"ENSG00000009765"
"818"	818	"ENSG00000111834"
"819"	819	"ENSG00000111875"
"820"	820	"ENSG00000111911"
"821"	821	"ENSG00000111981"
"822"	822	"ENSG00000204385"
"823"	823	"ENSG00000112029"
