"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000454370","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000454370",,"0.314",,"0.403","0.166"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364080","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364080","0.54","0.8",,"0.935","0.356"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364261","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364261",,"0.359",,"0.409","0.117"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000359643","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000359643",,"0.488",,"0.487",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000393566","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000393566","0.9","0.292",,"0.926","0.045"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000408146","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000408146","0.9","0.458",,"0.943",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000339398","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000339398","0.9","0.55",,"0.955","0.095"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000244230","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000244230",,"0.461",,"0.461",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000386884","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000386884",,"0.292",,"0.987","0.983"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000465685","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000465685","0.5",,,"0.499",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000378786","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000378786","0.9","0.934",,"0.993",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364114","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000364114","0.9","0.345",,"0.931",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000396330","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000396330","0.54","0.358",,"0.692",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000353099","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000353099","0.54","0.919",,"0.971","0.291"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264498",,"0.236",,"0.637","0.545"
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000386717","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000386717",,"0.496",,"0.495",
"ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000215754","false","ppp","9606.ENSP00000009530 (ppp) 9606.ENSP00000215754","0.7","0.292",,"0.996","0.983"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000264734","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000398017","0.65",,,"0.668","0.093"
"ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832","false","ppp","9606.ENSP00000013222 (ppp) 9606.ENSP00000363832",,,,"0.408","0.409"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000351807","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000351807",,"0.292",,"0.975","0.967"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000215530","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000215530",,,,"0.894","0.894"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000266718","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000266718",,,,"0.76","0.76"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260356","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260356",,,,"0.621","0.621"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267101","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267101","0.9",,,"0.9",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000478600","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000478600",,,,"0.958","0.958"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000295522","0.65",,,"0.65",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000274625","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000274625",,,,"0.893","0.893"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000385477","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000378577","0.65",,,"0.758","0.338"
"ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000354901","false","ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000354901",,,,"0.562","0.562"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000380131","0.65",,,"0.65",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000243077",,,,"0.784","0.784"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000353475","0.65",,,"0.65",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000465419","0.65",,,"0.675","0.11"
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000409544","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000409544","0.65",,,"0.651","0.044"
"ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000364898","false","ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000364898",,"0.457",,"0.805","0.657"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264664","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000264664",,,,"0.893","0.893"
"ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000452662","false","ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000452662","0.5",,,"0.499",
"ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","false","ppp","9606.ENSP00000064724 (ppp) 9606.ENSP00000299339","0.65",,,"0.65",
"ppp","9606.ENSP00000155926 (ppp) 9606.ENSP00000312150","false","ppp","9606.ENSP00000155926 (ppp) 9606.ENSP00000312150",,"0.671",,"0.671",
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000370542",,,,"0.701","0.701"
"ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000244007","false","ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000244007",,"0.292",,"0.527","0.36"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000297848",,"0.292",,"0.856","0.806"
"ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000391592","false","ppp","9606.ENSP00000085219 (ppp) 9606.ENSP00000391592","0.9","0.457",,"0.974","0.568"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000260227",,,,"0.422","0.422"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000325527","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000325527",,,,"0.5","0.501"
"ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000052754 (ppp) 9606.ENSP00000267843",,,,"0.893","0.893"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000350833","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000350833",,"0.42",,"0.42",
"ppp","9606.ENSP00000166139 (ppp) 9606.ENSP00000379204","false","ppp","9606.ENSP00000166139 (ppp) 9606.ENSP00000379204",,,,"0.412","0.413"
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000361540",,"0.935",,"0.95","0.261"
"ppp","9606.ENSP00000166139 (ppp) 9606.ENSP00000295228","false","ppp","9606.ENSP00000166139 (ppp) 9606.ENSP00000295228","0.7",,,"0.7",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000354623","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000354623","0.5",,,"0.499",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000296509",,"0.961",,"0.961",
"ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000166345 (ppp) 9606.ENSP00000287598",,"0.457",,"0.457",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000319623","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000319623",,"0.317",,"0.432","0.203"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000400365","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495855","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495855","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000336831","0.8","0.164",,"0.825",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495481","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000495481","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000358310","0.72",,,"0.734","0.09"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000343158","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000343158","0.5",,,"0.499",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000277895","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000277895","0.5",,,"0.499",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000332737","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000332737","0.5","0.292",,"0.982","0.953"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000496593","0.5",,,"0.499",
"ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000380903","false","ppp","9606.ENSP00000173229 (ppp) 9606.ENSP00000380903","0.5",,,"0.503","0.047"
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000494689","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000494689","0.5",,,"0.499",
"ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","false","ppp","9606.ENSP00000185206 (ppp) 9606.ENSP00000349259","0.5",,,"0.499",
"ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000257909","false","ppp","9606.ENSP00000173898 (ppp) 9606.ENSP00000257909",,"0.292",,"0.974","0.965"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000375778","0.5",,,"0.558","0.154"
"ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000326031","false","ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000326031","0.5","0.96",,"0.989","0.506"
"ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000408288","false","ppp","9606.ENSP00000200453 (ppp) 9606.ENSP00000408288","0.54",,,"0.54",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000369677","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000369677","0.54",,,"0.54",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307959","0.5","0.254",,"0.95","0.878"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000377508","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000377508",,"0.529",,"0.539","0.063"
"ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593","false","ppp","9606.ENSP00000201647 (ppp) 9606.ENSP00000496593",,,,"0.445","0.446"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000370542","0.5","0.292",,"0.771","0.406"
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000444198","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000444198","0.7","0.457",,"0.83",
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000339398","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000339398","0.5",,,"0.499",
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000501092","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000501092","0.8","0.292",,"0.892","0.304"
"ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000361721","false","ppp","9606.ENSP00000201031 (ppp) 9606.ENSP00000361721","0.5","0.292",,"0.63",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307156","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000307156","0.5",,,"0.499",
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000339191","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000339191","0.65",,,"0.651","0.046"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000396330","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000396330","0.5",,,"0.52","0.08"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000452120","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000452120","0.54",,,"0.658","0.288"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000378856","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000378856",,,,"0.976","0.976"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000500990","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000500990",,,,"0.88","0.881"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000356991","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000356991",,,,"0.585","0.585"
"ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264144","false","ppp","9606.ENSP00000200181 (ppp) 9606.ENSP00000264144","0.5",,,"0.562","0.161"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000353099","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000353099","0.5",,,"0.504","0.05"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000408146","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000408146","0.5",,,"0.514","0.068"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000364114","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000364114","0.5",,,"0.52","0.08"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000378786","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000378786","0.5",,,"0.708","0.44"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000393566","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000393566","0.5","0.161",,"0.562",
"ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000379204","false","ppp","9606.ENSP00000204604 (ppp) 9606.ENSP00000379204",,,,"0.489","0.49"
"ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000364080","false","ppp","9606.ENSP00000203629 (ppp) 9606.ENSP00000364080","0.5",,,"0.52","0.08"
"ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000373489","false","ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000373489","0.4",,,"0.4",
"ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000246635","false","ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000246635","0.4",,,"0.4",
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000452662","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000452662",,"0.8",,"0.8",
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000264498",,,,"0.416","0.416"
"ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000355124","false","ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000355124","0.4",,,"0.4",
"ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000308452","false","ppp","9606.ENSP00000209718 (ppp) 9606.ENSP00000308452","0.4",,,"0.4",
"ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000378699",,"0.292",,"0.451","0.257"
"ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000243786","false","ppp","9606.ENSP00000212355 (ppp) 9606.ENSP00000243786","0.72",,,"0.864","0.536"
"ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000265748","false","ppp","9606.ENSP00000215582 (ppp) 9606.ENSP00000265748",,"0.423",,"0.422",
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000239223","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000239223",,"0.456",,"0.457","0.044"
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000484928","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000484928","0.5",,,"0.499",
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000329243","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000329243",,,,"0.729","0.729"
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000333685","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000333685",,"0.127",,"0.677","0.646"
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000292408","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000292408",,"0.167",,"0.93","0.92"
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000357980","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000357980",,"0.287",,"0.637","0.512"
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000340874","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000340874","0.5","0.244",,"0.605",
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000498864","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000498864",,"0.61",,"0.61",
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000474412","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000474412",,,,"0.477","0.477"
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000376458","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000376458","0.5",,,"0.499",
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000386884","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000386884",,,,"0.98","0.981"
"ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000262013","false","ppp","9606.ENSP00000215659 (ppp) 9606.ENSP00000262013","0.5",,,"0.524","0.088"
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000263867","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000263867",,"0.42",,"0.42",
"ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000225831","false","ppp","9606.ENSP00000215754 (ppp) 9606.ENSP00000225831",,,,"0.56","0.56"
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000274625","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000274625","0.4",,,"0.4",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000336868","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000336868","0.5","0.886",,"0.974","0.585"
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000267843","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000267843","0.4",,,"0.4",
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000244007","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000244007","0.5",,,"0.499",
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000332879","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000332879","0.5",,,"0.499",
"ppp","9606.ENSP00000215794 (ppp) 9606.ENSP00000496832","false","ppp","9606.ENSP00000215794 (ppp) 9606.ENSP00000496832",,"0.727",,"0.875","0.562"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000357308","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000357308","0.8","0.8",,"0.972","0.374"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000244537","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000244537","0.5","0.8",,"0.895",
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000264498","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000264498","0.4",,,"0.4",
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000264664","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000264664","0.4",,,"0.4",
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000281453","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000281453","0.8","0.917",,"0.993","0.621"
"ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000370542","false","ppp","9606.ENSP00000215530 (ppp) 9606.ENSP00000370542",,,,"0.632","0.632"
"ppp","9606.ENSP00000216117 (ppp) 9606.ENSP00000339191","false","ppp","9606.ENSP00000216117 (ppp) 9606.ENSP00000339191",,,,"0.487","0.488"
"ppp","9606.ENSP00000216117 (ppp) 9606.ENSP00000265087","false","ppp","9606.ENSP00000216117 (ppp) 9606.ENSP00000265087",,,,"0.41","0.41"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000414109","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000414109","0.5",,,"0.499",
"ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000381185","false","ppp","9606.ENSP00000216115 (ppp) 9606.ENSP00000381185",,"0.621",,"0.991","0.978"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000457810","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000457810","0.8","0.852",,"0.982","0.458"
"ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000377007","false","ppp","9606.ENSP00000215980 (ppp) 9606.ENSP00000377007","0.8","0.947",,"0.994","0.561"
"ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000400365","false","ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000400365","0.5",,,"0.686","0.398"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000499501","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000499501",,"0.9",,"0.914","0.177"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000287598","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000287598","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000348838","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000348838","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000264552","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000264552","0.72",,,"0.72",
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000493712","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000493712","0.72",,,"0.72",
"ppp","9606.ENSP00000216259 (ppp) 9606.ENSP00000342216","false","ppp","9606.ENSP00000216259 (ppp) 9606.ENSP00000342216",,"0.509",,"0.509",
"ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000351807","false","ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000351807",,"0.292",,"0.55","0.391"
"ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000264187","false","ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000264187",,"0.463",,"0.772","0.593"
"ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000404658","false","ppp","9606.ENSP00000216133 (ppp) 9606.ENSP00000404658","0.9",,,"0.9",
"ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000368678","false","ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000368678",,"0.538",,"0.574","0.117"
"ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000307156","false","ppp","9606.ENSP00000216286 (ppp) 9606.ENSP00000307156","0.5","0.165",,"0.62","0.163"
"ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000423630","false","ppp","9606.ENSP00000216911 (ppp) 9606.ENSP00000423630","0.5",,,"0.499",
