"gene_id","cluster","betweenness","degree_centrality"
"CSPG5","2",0,1
"CTSS","2",0,1
"CXCL1","2",959,5
"CXCL10","2",9126,5
"CXCL11","2",0,1
"CXCL16","2",0,1
"CXCL17","2",2189,5
"CXCL9","2",0,2
"CXCR4","2",0,1
"CYBA","2",0,1
"DEFB1","2",0,1
"DEPDC1","2",0,1
"DEPDC1B","2",0,1
"DLGAP5","2",640,2
"DMTN","2",0,1
"DOK7","2",0,1
"DSC2","2",250,2
"DSP","2",0,1
"DTL","2",0,1
"E2F1","2",1297,5
"ECT2","2",0,3
"EPCAM","2",0,1
"EPHA1","2",0,3
"EPPK1","2",949,2
"EPS8L1","2",0,1
"ERBB3","2",3078,6
"ESPL1","2",0,1
"ESPN","2",960,4
"EVPL","2",0,1
"FAM181A","2",0,1
"FAM49B","2",0,1
"FAM83D","2",0,2
"FCER1G","2",0,1
"FCGR1A","2",0,1
"FCGR3A","2",699,2
"FGF18","2",0,1
"FOLR1","2",0,1
"FOXM1","2",321,4
"FOXQ1","2",0,1
"GAPDH","2",3136,3
"GINS1","2",464,3
"GRB7","2",0,1
"GTSE1","2",0,1
"HCST","2",321,2
"HIST1H2BH","2",2,5
"HIST1H2BJ","2",1383,4
"HIST1H2BK","2",671,5
"HIST1H4C","2",12491,17
"HIST2H2AA4","2",321,4
"HJURP","2",960,4
"HLA-DMA","2",0,3
"HLA-DMB","2",0,1
"HLA-DOA","2",812,3
"HLA-DPA1","2",3057,2
"HLA-DPB1","2",0,2
"HLA-DQA1","2",321,3
"HLA-DQB1","2",7269,4
"HLA-DQB2","2",1439,5
"HLA-DRA","2",945,2
"HLA-DRB1","2",0,2
"HLA-DRB5","2",3,3
"HMGA1","2",0,2
"HMMR","2",0,1
"IFI27","2",0,1
"IFIT1","2",0,1
"IGKV2D-28","2",2371,8
"IL18","2",321,2
"IL2RG","2",0,2
"IL32","2",0,1
"ILDR1","2",0,1
"IQGAP3","2",0,1
"ISG15","2",1595,6
"ITGB4","2",960,4
"JCHAIN","2",0,1
"JUP","2",4651,4
"KIAA0101","2",0,1
"KIF11","2",20,4
"KIF12","2",951,7
"KIF18B","2",0,3
"KIF1A","2",1410,6
"KIF20A","2",1574,6
"KIF23","2",1639,4
"KIF2C","2",855,4
"KIF4A","2",1080,2
"KIFC1","2",577,3
"KLF5","2",0,1
"KPNA2","2",641,4
"KRT17","2",160,2
"KRT18","2",2520,5
"KRT19","2",5,3
"KRT23","2",634,3
"KRT7","2",0,1
"KRT8","2",634,2
"KRT80","2",323,3
"L1CAM","2",962,4
"LAMB3","2",0,1
"LAMC2","2",0,1
"LAMP3","2",0,1
"LCN2","2",0,1
"LEF1","2",657,4
"LGALS9","2",957,2
"LILRB4","2",2232,2
"LMNB1","2",3720,2
"LPAR3","2",0,1
"LSR","2",0,2
"LTB","2",0,1
"MAD2L1","2",1901,4
"MAL2","2",0,1
"MARVELD2","2",1275,4
"MARVELD3","2",0,2
"MCM2","2",0,2
"MCM4","2",1094,4
"MELK","2",0,1
"MIF","2",640,3
"MISP","2",347,2
"MKI67","2",639,3
"MMP7","2",640,3
"MMP9","2",1905,4
"MND1","2",321,2
"MPPED2","2",0,1
"MSLN","2",0,1
"MUC1","2",959,3
"MUC16","2",321,2
"MX2","2",0,1
"MYBL2","2",0,1
"MYH14","2",0,1
"MYLPF","2",321,2
"NDC80","2",2233,4
"NDUFB9","2",318,2
"NDUFC2","2",318,2
"NDUFS8","2",0,1
"NEK2","2",0,2
"NMU","2",0,1
"NOL4L","2",0,1
"NQO1","2",321,2
"NR2F6","2",0,1
"NRARP","2",0,1
"NUF2","2",0,1
"OASL","2",0,1
"PBK","2",0,1
"PDZK1IP1","2",0,1
"PERP","2",439,4
"PI3","2",321,2
"PITX1","2",0,1
"PKMYT1","2",1016,4
"PKP3","2",729,3
"PLK1","2",6276,12
"PLS1","2",0,1
"PPP1CA","2",934,5
"PPP1R1B","2",0,1
"PTGS1","2",0,1
"PTPN6","2",4961,4
"PTTG1","2",0,4
"PVRL4","2",0,1
"RAB6B","2",0,1
"RAC3","2",960,5
"RACGAP1","2",634,5
"RAD51","2",912,5
"RAD51AP1","2",0,1
"RAD54L","2",0,1
"RASSF10","2",0,1
"RASSF7","2",0,1
"RBBP8","2",321,3
"REC8","2",160,3
"RGCC","2",0,1
"RHOF","2",3427,3
"RORC","2",0,1
"RPS6KA1","2",826,3
"RRM2","2",0,1
"RUNX3","2",972,3
"S100A1","2",321,2
"S100A2","2",0,1
"S100A4","2",621,2
"S100A5","2",0,1
"SAA1","2",321,3
"SDC1","2",7057,7
"SDC3","2",0,1
"SERPINA1","2",1439,5
"SFN","2",1835,6
"SGOL1","2",0,1
"SHROOM3","2",0,1
"SKA1","2",0,2
"SKA3","2",1434,3
"SLC34A2","2",0,1
"SLC7A1","2",321,2
"SLC9A3R1","2",1275,3
"SMKR1","2",0,1
"SORT1","2",321,4
"SOX17","2",0,1
"SPC24","2",0,1
"SPC25","2",0,1
"SPI1","2",0,1
"SPP1","2",0,2
"SPTBN2","2",0,1
"STC2","2",0,2
"STXBP2","2",321,2
"SYK","2",2215,5
"SYTL1","2",640,2
"TACC3","2",0,1
"TACSTD2","2",0,1
"TEAD4","2",641,3
"TJP3","2",0,4
"TK1","2",316,3
"TM4SF1","2",0,1
"TMEM189-UBE2V1","2",0,2
"TNFRSF12A","2",321,2
"TNNI3","2",481,3
"TNNT1","2",0,2
"TOP2A","2",5632,7
"TPD52","2",321,4
"TPM3","2",1907,5
"TPX2","2",321,2
"TRAC","2",2303,6
"TREM2","2",0,1
"TRIB1","2",0,1
"TRIM29","2",0,1
"TRIP13","2",321,2
"TSPAN15","2",321,2
"TTK","2",1275,3
"TUBA1C","2",641,3
"TUBB3","2",0,1
"TUBB4A","2",0,1
"TYMS","2",0,2
"TYROBP","2",0,1
"UBD","2",0,1
"UBE2C","2",15543,8
"UBE2S","2",20387,9
"UHRF1","2",479,5
"USP18","2",0,1
"VAMP8","2",957,4
"VANGL1","2",0,2
"VDR","2",0,1
"VGLL1","2",0,1
"ZWINT","2",0,1
"ALG3","3",0,1
"KLHL14","3",0,1
"APLP1","4",0,1
"SPON1","4",0,1
"C1orf194","5",0,2
"C9orf116","5",0,2
"CFAP126","5",0,2
"C2","6",0,1
"CFB","6",0,1
"CA9","7",0,1
"SLC16A3","7",0,1
"CACNG4","8",0,1
"HTR3A","8",0,1
"CITED4","9",1,2
"TFAP2A","9",0,1
"TFAP2C","9",0,1
"CKAP2","10",0,1
"OAS1","10",0,2
"OAS2","10",2,3
"OAS3","10",0,2
"CKMT1A","11",0,1
"CKMT1B","11",0,1
"CLIC3","12",0,1
"MAPK15","12",0,1
"CRB3","13",0,1
"PARD6B","13",1,2
"WWC1","13",0,1
"DERL3","14",0,1
"SEL1L3","14",0,1
"ESRP1","15",0,1
"ESRP2","15",0,1
"GJB1","16",0,1
"GJB2","16",0,1
"GJB3","16",1,2
"HOXB4","17",0,1
"HOXB7","17",0,1
"KLK8","18",0,1
"PLAU","18",0,1
"LAPTM4B","19",0,1
"LAPTM5","19",0,1
"LGR6","20",0,1
"RNF43","20",0,1
"MRPL14","21",0,1
"MRPL3","21",0,1
"MYO5B","22",0,1
"RAB25","22",0,1
"NCAPG","23",0,1
"NCAPH","23",0,1
"NTN1","24",0,1
"UNC5A","24",0,1
"PNP","25",0,1
"TYMP","25",0,1
"PPAP2C","26",1,2
"PPAPDC1A","26",0,1
"SGPP2","26",0,1
"SCARA3","27",0,1
"SYNGR2","27",0,1
"SPINT1","28",0,1
"ST14","28",0,1
"STXBP6","29",0,1
"TNFAIP2","29",0,1
"THEM6","30",0,1
"TMC6","30",0,1
