"gene","avg_rank","rank_variance"
"TWF1",210.320679320679,4149.12531173024
"KRT17",210.527805527806,5508.59707802746
"MAPRE1",210.74358974359,6832.52983481098
"FZR1",211.132867132867,14853.0639527029
"PPP2CA",211.210123210123,32348.2786183392
"STXBP1",214.198135198135,5649.64593922622
"HSPA5",215.765900765901,4417.44717796084
"RFC4",216.919746919747,3359.34165856351
"SPTB",217.322011322011,2366.95523486063
"CXCR4",218.32967032967,3453.1764245082
"KLC2",218.845154845155,79345.3134566965
"GRXCR1",219.865800865801,5768.10090531276
"SMAD4",220.027972027972,2724.54618599255
"MYC",220.169164169164,57064.883432579
"XRCC6",220.515151515152,16669.8767690227
"PLXNA2",221.269397269397,5182.44339027617
"TFRC",222.327339327339,4474.29221367129
"CENPE",222.778221778222,9663.25459550443
"ALB",227.031635031635,2633.07461514723
"CAV1",227.346653346653,64831.1286255384
"NRP1",227.685980685981,29980.1501931335
"PLXNA3",228.109224109224,9846.25722001738
"MAPK8",228.860805860806,6806.33171780474
"S100A4",230.075258075258,11926.9830085526
"NFKB1",231.004329004329,7422.16686999432
"XIRP2",231.182817182817,5939.71706641127
"PCNA",233.02331002331,30480.3165783805
"PLXNA4",239.270396270396,11064.8335903492
"BAIAP2",239.888111888112,9213.35523171033
"WDR76",240.494172494172,12674.5371912121
"WHRN",240.690975690976,6338.65330627622
"LYN",242.04329004329,3439.93949776628
"CD9",246.225774225774,9863.53195372249
"DCTN2",246.551448551449,48506.2261163221
"ASPM",247.00666000666,9478.42900293133
"ESPNL",247.21978021978,6827.57526484175
"SPRTN",250.227772227772,4101.47375209734
"FLNC",250.917415917416,9332.29297773069
"WWP2",250.974025974026,6451.32044437907
"BRCA2",251.005661005661,4656.56858886173
"LRP6",251.543456543457,4092.81048598304
"G3BP1",251.86013986014,6865.11900690915
"PAK2",254.479187479187,6207.09508634825
"SYN1",254.744921744922,2228.69840441593
"SCN8A",255.646686646687,8500.39977832516
"PAK1",255.965367965368,2688.61039249447
"KRT8",255.972693972694,26265.616842407
"SIRT1",257.184482184482,4638.68081174877
"SLCO6A1",257.206127206127,9702.85056870733
"PDZK1",257.852480852481,53401.5868251225
"SKA3",258.202131202131,5775.8848455564
"DMD",258.614385614386,8216.97783429096
"POLD1",261.342324342324,2259.8068256416
"ORC5",261.663336663337,3691.75304242726
"TWF2",264.069264069264,10854.7240483256
"GRIN2B",267.131868131868,5189.40832119247
"DPYSL2",268.29304029304,2481.81483162629
"PPFIA3",271.128871128871,11575.9544060204
"SPECC1",271.728271728272,1610.67030970362
"PPP2CB",273.489510489511,10870.1746900668
"JAM3",275.124875124875,6050.89279541245
"NCKAP1",277.879120879121,2694.13561654867
"RECQL4",278.314019314019,2642.42334436605
"CARMIL1",278.584415584416,6325.11837130225
"ORC1",278.725607725608,4794.81009352628
"PAFAH1B1",278.94005994006,15160.0497037939
"SCN9A",280.371628371628,10402.3235385534
"DYNLL1",280.437229437229,14847.0096328278
"ERBB3",281.501831501831,4953.21477012883
"MAD2L1",283.299034299034,1663.18436615572
"NUDCD1",285.768564768565,16844.0526823831
"ANAPC5",285.854478854479,4500.43817696849
"RACK1",285.935064935065,34819.6270278689
"TUBA1A",287.824175824176,24500.4580828898
"ITGA5",287.837828837829,7173.22385830913
"VTN",287.918081918082,5033.69881683939
"PPFIA2",289.07659007659,2482.3352379355
"ORC2",290.998667998668,6522.13923873151
"MCM8",291.211122211122,5013.18592555568
"SCN4A",291.984015984016,11982.2342547526
"VAMP3",292.317349317349,9882.50118790825
"TOP2A",293.887778887779,6755.19692920892
"NTRK2",295.58707958708,3298.78746791738
"PLEC",296.743922743923,14445.9314045936
"EPB41L3",297.636363636364,36224.7911089577
"DPYSL3",297.72360972361,34075.116121276
"CSNK1A1",299.491841491842,22333.8083111647
"A2M",300.479187479187,5438.68535949948
"SLC18A3",301.47952047952,11359.6773785841
"TUBGCP3",305.850815850816,3482.06900916095
"CDK5R1",307.831501831502,10812.3826582034
"HSPG2",308.194805194805,2951.27816087976
"MYO7A",309.140859140859,26947.8365811404
"ANPEP",310.507825507825,5108.28066825469
"NFASC",311.094572094572,6105.56400450538
"SCN10A",312.703962703963,7089.60886836903
"YWHAQ",314.17316017316,10942.1638763191
"UBE2S",315.960372960373,10772.839535104
"UBR5",316.930735930736,8692.30099702651
"TUBGCP2",317.501831501831,2182.13349098159
"CLSPN",317.940725940726,38929.7386573009
"DYNC1I2",318.461205461205,22314.6323219308
"RRM2",319.744921744922,7692.22871754051
"SPECC1L",319.790542790543,6554.17163604772
"HUWE1",320.743256743257,12556.0709696699
"ORC3",321.409257409257,16322.9180621732
"SCN3A",321.418581418581,14077.8743648091
"KDR",321.891774891775,21324.9066711658
"PPP2R5C",322.541791541792,5589.31962197252
"EPS8",324.003663003663,45494.4060492029
"PLS1",328.250749250749,21648.5117207909
"TUBA1B",329.2331002331,7830.17016317016
"CDH2",329.41292041292,7114.15322407994
"L1CAM",331.281718281718,32631.9632466135
"EGF",332.736596736597,43898.6397894799
"GRXCR2",333.1998001998,26506.2518720453
"UNC13B",333.789543789544,5485.26215578781
"EPS8L2",334.872460872461,22991.9261001046
"ANK1",335.427572427572,30480.4626905406
"ATP12A",336.354645354645,16252.1849775807
"SCARB1",337.689976689977,14951.7496230174
"ATR",337.814185814186,12728.7429432659
"VDAC1",339.199134199134,12334.5406121749
"PDLIM5",339.510489510489,7766.80227167902
"CUL4A",339.912420912421,20543.2944592605
"TUBB4B",341.017316017316,13701.8937706752
"NGFR",343.585081585082,8485.72585331613
"SPTA1",345.044622044622,25269.4037377235
"UBE2L3",345.308691308691,12760.2241316312
"ATP1B3",345.566766566767,19022.3888618599
"GINS2",346.875457875458,29695.1990077433
"SCN1A",346.878787878788,16692.1705125876
"OBSL1",349.531801531802,20754.6714566801
"ABCC4",349.664002664003,22716.5862687168
"NOTCH1",349.949716949717,22924.4335134109
"PCGF1",350.122211122211,12074.8941200927
"ABCC9",350.378621378621,19456.0887766464
"SCN7A",350.607392607393,16436.3584663172
"MYO1A",353.195804195804,9476.04226087038
"GIT1",355.249084249084,4527.14046801522
"KRT1",357.760905760906,23700.2499434831
"DNAJC5",359.622377622378,3669.44696076741
"GINS3",360.16983016983,6851.28560513437
"TUBGCP6",360.896103896104,2700.66208674736
"ATP1B1",362.037296037296,17210.9319862904
"DLG2",362.072927072927,12719.1595699437
"UBE3A",367.710622710623,9922.34361463542
"EHBP1",368.371961371961,7747.77465661143
"PRICKLE4",369.108891108891,3706.58807215436
"TUBB2B",370.809190809191,27577.6221406841
"MMP2",370.971361971362,13034.393583321
"BAG6",371.284715284715,25855.2523545741
"RAB3A",371.557775557776,6623.52122782836
"SMURF1",372.416583416583,6640.09255634439
"RNF43",374.185814185814,23165.9741224798
"INPPL1",374.749583749584,21427.4176172484
"TARDBP",377.468864468864,10834.8580409153
"TUBGCP5",379.092907092907,1549.1435972422
"KPNB1",380.257076257076,10976.7566745934
"NRP2",381.973026973027,7417.06023157389
"CAV3",382.111888111888,10234.1093956011
"RTN4R",383.887445887446,10653.634229417
"MAG",383.971028971029,9281.0268086344
"SMTNL2",384.111555111555,27105.388950379
"CDC7",384.892773892774,13610.3029557607
"CKS1B",387.653346653347,9753.570331068
"TUBB2A",387.818181818182,7172.27339349525
"AREG",388.616050616051,16139.2299488209
"EHBP1L1",388.907758907759,6258.25831086524
"CDKN2A",389.105228105228,55098.3593430775
"DVL1",390.48717948718,72594.6150087976
"UBE2I",390.790875790876,56449.2493904053
"TUBGCP4",392.122211122211,1439.06467305734
"PDLIM4",394.207459207459,6431.48093035102
"CCNE1",394.486180486181,23491.9587529947
"SMARCA5",395.045288045288,11526.9772954117
"KRT19",397.135864135864,17138.0801357204
"CNOT6L",398.003663003663,11858.8510858451
"ATP1A3",400.112554112554,31592.9127104297
"FBN1",400.832833832834,16117.6909002612
"LDB3",401.680985680986,10764.5131193479
"TIMELESS",402.537462537463,10261.1853882294
"FSCN2",403.58374958375,45858.8013614189
"CDK6",404.140193140193,7815.83676838374
"RIMS1",404.36963036963,31497.299037405
"SCN11A",404.671994671995,7927.66686034374
"TPRN",405.552780552781,77486.9295084218
"NCAM1",405.745920745921,96804.5240298232
"CCNA1",408.327339327339,70797.3241923522
"ATP2A2",409.015984015984,25699.1336551523
"LRWD1",409.667332667333,6859.15078791961
"RHOB",410.435564435564,14800.0747107656
"BIRC5",410.8667998668,3556.91696200757
"CHEK2",411.475191475191,6052.37005388571
"CHD4",411.793872793873,12266.7086633109
"MME",413.889110889111,6258.57763954899
"WDHD1",414.227106227106,5702.26885861196
"SLC17A7",415.682983682984,21478.0420387962
"CNOT1",415.971361971362,3765.79464927699
"FGF2",416.49050949051,70827.884903238
"PTPRZ1",417.831834831835,21240.4310714824
"TSG101",418.040293040293,41880.7768569427
"ORC4",418.118215118215,21492.3108040083
"MMP9",418.311022311022,3784.09044142622
"CCNB2",418.347319347319,22311.2700685945
"FLT1",423.096237096237,9419.29419969327
"ABCC8",427.117882117882,34704.7249399501
"RET",427.397602397602,4345.70928139149
"LIMD1",427.505161505161,18864.2067521641
"PLXNB1",428.198468198468,1805.59217620044
"ACE2",428.542790542791,51901.9957533029
"SLC18A2",428.55377955378,27863.4743719527
"SYP",429.106227106227,7645.10963143008
"VCL",429.172494172494,92590.6184703593
"TOPBP1",429.903762903763,3495.72591188514
"PRNP",430.874125874126,8608.0814189142
"CDK3",433.041958041958,20313.4019697824
"PPFIBP1",435.861804861805,13101.479563297
"ARHGEF7",437.935064935065,37349.2279605804
"AGER",438.150849150849,14729.856983789
"KPNA2",438.691308691309,15181.2334587465
"TTN",439.561771561772,28797.5320757413
"DNAH5",439.907092907093,29147.171578588
"PDLIM3",441.304695304695,5970.10000126456
"PSEN1",442.261072261072,20258.4641303622
"FBLN2",442.418248418248,13480.0801732134
"PDLIM1",446.207126207126,15233.2662116919
"ATP1B2",446.392607392607,18441.1739226796
"ARTN",447.280386280386,14186.5609309633
"FGF1",447.477522477522,18508.813202121
"TIPIN",450.196137196137,8564.28896575332
"CEP170",450.218115218115,25357.5363539414
"USP9X",451.117216117216,11741.1847901155
"CCNF",451.31635031635,4220.58876322434
"CD151",452.884448884449,26633.1262171096
"KIT",453.100899100899,6187.81892990421
"SLC1A5",453.623043623044,29925.8964974621
"PAK3",455.721944721945,4594.33938169315
"SMARCB1",456.259074259074,18739.895549709
"YWHAG",456.368298368298,57620.3892944719
"CPLX1",456.779220779221,17159.0668299056
"DCN",458.431901431901,3602.27275944131
"SMTNL1",459.828504828505,7038.7523917344
"MCM9",460.11988011988,14052.3800277005
"FMR1",463.322011322011,5868.11179715244
"KRT13",463.656343656344,31869.7985831623
"IFI16",465.252747252747,17525.0410275933
"SLC3A2",467.258075258075,13487.2455002248
"ABCA2",467.701964701965,32350.2206057323
"PDLIM2",469.707292707293,8031.50090282802
"CENPU",469.836163836164,25168.2176524342
"RPS16",470.655011655012,3329.29933113744
"DPYSL4",471.428571428571,15640.9198629485
"FOXM1",472.146187146187,12792.0135988817
"FES",473.074592074592,7076.02574662735
"SIRT2",476.910755910756,30460.3464632192
"DSP",478.109557109557,31464.7351617958
"CAND1",478.842157842158,6524.20958788047
"NEDD1",479.511488511488,11841.0400911547
"TUBG1",480.12654012654,31904.2591321625
"NME7",481.021645021645,7905.34563393524
"MAPK9",481.030969030969,33147.7995069554
"SCN3B",481.88344988345,6543.10766404371
"NRG1",482.546453546454,14127.4477913825
"SFN",482.896103896104,71100.9892020039
"DLG1",483.247752247752,79628.4222759253
"ORC6",485.215451215451,30619.5348444582
"PTPRF",485.339327339327,27241.8818206
"CENPA",486.50949050949,1966.15205846785
"ATP1A4",488.115218115218,24539.1979129021
"KCNQ3",488.30969030969,8586.82278081678
"E2F1",489.321012321012,57508.6577428789
"KRT31",492.377622377622,27773.7027902145
"SYN3",493.727272727273,31332.0931500212
"SEMA3A",494.090243090243,32892.7070433453
"DNAH3",498.091242091242,38727.2028646459
"KRT6B",498.756243756244,35671.6634145335
"CSNK2A1",499.524475524476,67290.8224353927
"ACAN",499.612387612388,29303.51393044
"POU5F1",500.031635031635,9382.5789455936
"CLU",500.158175158175,56671.7294692871
"KRT80",500.604062604063,29639.7175984131
"ABCB8",500.770562770563,24827.4666614753
"LRR1",502.698634698635,3953.1246716863
"DNAL1",502.78354978355,29731.3248858625
"RHOC",502.864135864136,11343.722374228
"FASLG",503.152181152181,19988.6720363802
"KRT78",505.92673992674,30980.0292747448
"DCAF1",507.089244089244,26215.7275424997
"KRT14",507.865467865468,30066.5635073343
"CNOT8",510.433899433899,6464.30767123172
"DNA2",511.326673326673,17275.8689318676
"KNL1",512.309357309357,44998.6740862957
"LAMA1",513.049284049284,30228.3433397604
"RRP1B",513.134532134532,4242.64878381667
"SLC7A11",513.818181818182,7616.29804372842
"KRT6A",514.045288045288,45214.7081415143
"USP37",514.771228771229,21970.8200646788
"CENPJ",514.964368964369,20480.7798759091
"WNT3A",515.165834165834,1628.81592757675
"DNAI2",516.829503829504,52254.5658580815
"KCNQ2",517.079254079254,2065.03302382716
"CACNA1B",517.164835164835,27075.0251187853
"GFRA3",522.59373959374,7075.25461768966
"KRT3",523.115218115218,25305.0899848541
"PSMA6",523.880785880786,29755.3069025134
"KRT26",524.319014319014,30752.9781426657
"CXCL12",524.439893439893,19503.4649902618
"RHOD",525.191142191142,8791.76691684953
"DLG3",526.862137862138,2708.61856264988
"EIF4G1",527.249084249084,54598.1871035915
"RAN",528.760905760906,1343.09471363635
"CCND3",528.849150849151,6995.33999511481
"PLXNB2",529.563436563437,19601.7750384193
"PTPRA",529.743256743257,8485.15158259462
"CRMP1",529.93672993673,2687.10259116855
"KRT15",531.299034299034,26625.4715080611
"PPP2R2D",531.947052947053,26991.4578885472
"PTPRC",533.104229104229,25590.5171140208
"DBF4",533.113886113886,11891.4507165053
"CNOT10",533.819846819847,7668.52283048952
"SCN2B",534.361305361305,12110.9117200809
"NEK2",534.853146853147,20390.6549759368
"KRT33B",535.816516816517,26096.1785145789
"PPP1CC",537.130869130869,22024.8526210631
"EPB41L2",537.144522144522,4975.58470266132
"KRT79",537.745587745588,29321.936585289
"EFEMP1",537.936396936397,40009.812408999
"MIS12",539.772560772561,3230.32233811048
"SUPT16H",539.998334998335,11916.7091910976
"MDC1",542.66366966367,102742.659662345
"LAMC3",542.738261738262,22486.5064202952
"ZWINT",543.575757575758,3750.28165061676
"DNAH8",544.48285048285,43616.8140795469
"FBLN1",544.641691641692,67796.1034177903
"WDR62",547.246753246753,2453.33183072757
"ERV3-1",547.354978354978,32198.1231156141
"DNAH17",547.495504495505,42860.9136206898
"GINS1",547.512820512821,42444.7542493039
"CDK5RAP2",547.522477522478,5256.20893829688
"ATP1A2",547.695637695638,28106.8826824963
"NR2C2",548.287379287379,37300.2335082195
"ATRIP",549.378288378288,6239.76424530389
"RRM2B",550.129537129537,36598.5844803653
"SCN4B",550.783882783883,14297.621165865
"SLC7A5",552.431568431568,9706.73773727938
"TRADD",552.896103896104,17217.8113205915
"RNF31",554.323676323676,11654.1163846147
"KRT9",554.435897435897,26831.5417755684
"GFRA1",556.371295371295,3614.89773672918
"TREM2",557.128871128871,7784.46872980451
"FZD5",557.487845487845,28172.1953052499
"ABCG8",559.419913419913,17221.4721816048
"CACNA1A",559.531135531136,34837.2104726275
"PLXNB3",559.624042624043,33865.9368901141
"FXYD1",561.832833832834,16524.9687150513
"GADD45A",561.972360972361,4675.93761024674
"REPIN1",562.146187146187,20976.5265902208
"DNAI7",562.428238428238,23505.6306746773
"NOX1",562.501831501831,35270.4619386831
"LUM",562.604728604729,6829.41033073078
"PLG",563.050616050616,9236.7649255031
"CNOT11",563.405927405927,5864.72424200272
"BDNF",563.877122877123,8106.59015934099
"SPHK1",565.996336996337,21414.2588140263
"ABCB6",567.510822510823,16544.1260487237
"NRXN3",567.651348651349,1058.75348502264
"CSTF1",568.103563103563,32208.3233817038
"CASP9",568.188145188145,22671.3719846665
"SCN1B",569.084582084582,17278.9468741341
"GADD45B",570.573426573427,22523.6191070755
"FARP2",571.58041958042,31758.6993100171
"DNAH2",571.803196803197,36529.1474647937
"TRAF3",571.915084915085,21928.1703353276
"ABCD4",574.220113220113,16322.4575300338
"MPP1",574.837162837163,77796.2729422476
"KRT28",575.482184482184,25375.5848757061
"PLXND1",580.216117216117,21444.5218987098
"PPP1CA",580.598068598069,70610.0765718847
"TGFB2",581.032634032634,13867.5912064839
"EIF4E",582.410256410256,1403.2686755838
"TSPOAP1",582.568764568765,7861.78432715408
"HADHB",582.574092574093,32223.2046183885
"KCNJ8",584.384615384615,17357.2254394506
"KRT5",584.595071595072,30451.6740862957
"ABL2",586.078588078588,30258.062442776
"GFRA2",586.114219114219,4184.27242599728
"PJVK",586.712953712954,106661.91957565
"SMTN",586.818181818182,54016.1028405306
"SLBP",587.190809190809,7861.66411270275
"ERVFRD-1",587.342657342657,12422.0267840088
"ABCG5",587.364302364302,15804.3975527027
"CNOT7",589.65367965368,14993.6821541772
"SLC32A1",590.020646020646,3816.84034641796
"PDE3A",590.14652014652,32087.3942475468
"DLGAP5",590.545787545788,24631.9448548343
"CEP164",591.152181152181,19427.0357938752
"CHD3",592.960372960373,7485.2639188482
"CDC5L",594.417249417249,28426.7688829048
"PTPRB",594.43623043623,24398.3725976444
"DUSP22",595.516150516151,30074.9933266822
"KRT36",597.540126540126,24424.0785858601
"SLC7A8",597.765567765568,29412.6552164247
"ADGRB1",597.856476856477,39843.1163029731
"MELK",598.275058275058,36565.811059915
"FZD4",599.030303030303,2588.25391153372
"MARK4",599.265401265401,12332.384901796
"FBXO7",601.615717615718,7908.77099871037
"KRT86",602.445554445554,24156.6868248341
"MMP3",603.363969363969,4626.80185925556
"CSNK1E",603.506160506161,11400.547846779
"PTPN13",603.729936729937,31475.2871348061
"B2M",604.46287046287,92273.4519020842
"GDNF",604.473193473193,15590.6910699782
"KRT71",605.138195138195,24301.3909557021
"GIT2",605.480519480519,3972.65076961679
"KRT4",606.214785214785,24083.6310671341
"NUF2",607.167499167499,24558.6911218917
"DNHD1",609.139527139527,60931.2633371514
"BUB3",609.816183816184,71985.4352210082
"MMP1",609.827838827839,2184.87008416855
"KRT27",610.465867465868,25645.0423888792
"DPYSL5",611.078255078255,2350.02418722739
"DNAH1",611.295038295038,60747.770351789
"POLA1",611.534798534798,8342.34147686646
"CNOT6",612.970362970363,9360.19465766301
"FZD8",613.589077589078,40521.8937114407
"TUBG2",616.238095238095,2172.77373814283
"DNAH12",616.946053946054,58752.584697115
"RCC1",617.780552780553,13171.0667502606
"BPTF",620.28638028638,20840.7707238353
"NRXN1",621.853146853147,15544.7389199741
"SLX1A",622.105894105894,23820.4111677796
"AP3B1",623.101898101898,6350.87568926743
"MZT2A",623.768564768565,22955.9667396783
"TNPO1",624.755577755578,5379.16075751919
"CNOT9",627.243756243756,18386.1377649665
"KRT76",627.769230769231,23429.9870342848
"MFAP2",628.15318015318,1104.26300370737
"S100A1",628.357642357642,29402.4869727208
"CD5",629.250749250749,20895.5570239221
"EIF4E2",629.724941724942,5957.82371814284
"DNAI3",630.021312021312,45169.529858771
"LINGO1",630.14652014652,5707.51416760011
"KRT37",630.275724275724,32881.183111359
"LRP5",630.734598734599,59969.8319371058
"SLC7A9",630.860805860806,29565.0872141405
"VCAN",631.436896436896,10213.9056601848
"ODAD1",632.252081252081,49070.3045218162
"BOD1",632.514152514153,997.900116095319
"GAD1",633.601398601399,1952.9559873837
"TPT1",633.883116883117,15054.2578194623
"DNAH7",636.196803196803,52444.304693308
"NQO1",638.870795870796,41851.1092167881
"AGT",639.303363303363,22498.3046755598
"BAG3",640.439227439227,17481.9712388433
"CDC25B",641.773892773893,9174.44419493453
"MLF1",642.572760572761,16625.813741444
"AMPH",644.407592407592,32696.4454053608
"RPLP1",644.615384615385,15974.7370983447
"SLC9A3",645.868797868798,40716.6716543505
"GAD2",646.25974025974,1928.66735596183
