"ensembl_gene_id","external_gene_name","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","page_rank","cluster","source"
"ENSG00000007312","CD79B","CD79b molecule ","protein_coding",22,1114.2409304699,0.000102186797465767,0.0271080939071144,0.00029729672290848,"white","STRING"
"ENSG00000007908","SELE","selectin E ","protein_coding",15,613.582457883796,9.56937799043062e-05,0.0111294475504483,0.000244020795265423,"white","STRING"
"ENSG00000008083","JARID2","jumonji and AT-rich interaction domain containing 2 ","protein_coding",37,8183.18206278647,0.000102186797465767,0.206539490208085,0.000381149555206131,"white","STRING"
"ENSG00000008438","PGLYRP1","peptidoglycan recognition protein 1 ","protein_coding",8,6704.21760374102,9.53743443013829e-05,0.0102922743538835,0.000216046711905359,"tomato","subnet"
"ENSG00000008517","IL32","interleukin 32 ","protein_coding",3,65.1216911843732,8.58074480864939e-05,0.00192104362377107,8.84352412336785e-05,"white","STRING"
"ENSG00000008952","SEC62","SEC62 homolog, preprotein translocation factor ","protein_coding",6,271.851358752923,9.00252070579762e-05,0.00506114130807791,0.000132171649007554,"white","STRING"
"ENSG00000009413","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit ","protein_coding",22,1232.55127565581,9.71345313258863e-05,0.107407832001904,0.000270789389584051,"white","STRING"
"ENSG00000009950","MLXIPL","MLX interacting protein like ","protein_coding",6,4218.98765886243,9.42951438000943e-05,0.023519199440739,0.000180956102524375,"maroon1","subnet"
"ENSG00000009954","BAZ1B","bromodomain adjacent to zinc finger domain 1B ","protein_coding",17,465.001011108917,9.74753874646652e-05,0.0924312052916106,0.000210010311175023,"white","STRING"
"ENSG00000010017","RANBP9","RAN binding protein 9 ","protein_coding",19,2262.76176823494,0.000104427736006683,0.041370234409406,0.000274092258300169,"white","STRING"
"ENSG00000010278","CD9","CD9 molecule ","protein_coding",43,9334.89678322909,0.000111582236108012,0.077845468459326,0.000550378790354055,"white","STRING"
"ENSG00000010292","NCAPD2","non-SMC condensin I complex subunit D2 ","protein_coding",16,327.854237463592,8.52006475249212e-05,0.0187747810671525,0.000236570981147212,"tomato","subnet"
"ENSG00000010295","IFFO1","intermediate filament family orphan 1 ","protein_coding",7,1131.98549509669,8.71991628880363e-05,0.00944728901251876,0.000154935091715881,"tomato","subnet"
"ENSG00000010438","PRSS3","serine protease 3 ","protein_coding",3,62.0522815131829,8.90947968638632e-05,0.00255049965964602,0.000101887345526231,"white","STRING"
"ENSG00000010610","CD4","CD4 molecule ","protein_coding",38,6274.30322425262,0.000104733975701718,0.031958778370413,0.000513712150424292,"white","STRING"
"ENSG00000010810","FYN","FYN proto-oncogene, Src family tyrosine kinase ","protein_coding",98,26797.1716169978,0.000117453605825699,0.157159054640318,0.00118156786618021,"white","STRING"
"ENSG00000011028","MRC2","mannose receptor C-type 2 ","protein_coding",2,0,7.26216412490922e-05,0.00020160863122059,9.28634313101011e-05,"white","STRING"
"ENSG00000011052","NME1-NME2","NME1-NME2 readthrough ","protein_coding",12,803.632326905595,9.0702947845805e-05,0.00581304405077137,0.000239102420308992,"white","STRING"
"ENSG00000011198","ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase ","protein_coding",7,521.748105147494,8.69565217391304e-05,0.00380838568059892,0.000186383816731469,"white","STRING"
"ENSG00000011422","PLAUR","plasminogen activator, urokinase receptor ","protein_coding",32,16150.956097594,0.00010558547143913,0.0270202021402844,0.000490155452645911,"white","STRING"
"ENSG00000011485","PPP5C","protein phosphatase 5 catalytic subunit ","protein_coding",49,1315.70229129715,0.00010472300764478,0.184635401064284,0.000490692407041799,"white","STRING"
"ENSG00000011600","TYROBP","transmembrane immune signaling adaptor TYROBP ","protein_coding",20,1694.81525819648,0.000100260677762182,0.0289087037591836,0.000292995391613882,"white","STRING"
"ENSG00000011677","GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3 ","protein_coding",29,708.2625304557,8.61994655633135e-05,0.00534284971871927,0.000383548463872616,"white","STRING"
"ENSG00000012048","BRCA1","BRCA1 DNA repair associated ","protein_coding",167,54819.290397667,0.000119932837610938,0.600939816484389,0.00175301812436743,"white","STRING"
"ENSG00000012061","ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit ","protein_coding",53,1952.83452583614,0.000103369857349597,0.229545915907583,0.000535056250275677,"white","STRING"
"ENSG00000012124","CD22","CD22 molecule ","protein_coding",9,59.6571817145594,8.9629828807027e-05,0.00623537722857864,0.000150227566528798,"white","STRING"
"ENSG00000012223","LTF","lactotransferrin ","protein_coding",35,7390.3503998873,9.88435306909163e-05,0.0155951240966968,0.000594655125545394,"white","STRING"
"ENSG00000012817","KDM5D","lysine demethylase 5D ","protein_coding",16,844.521901770285,9.0702947845805e-05,0.0152662416676584,0.000191612016796363,"tomato","subnet"
"ENSG00000012822","CALCOCO1","calcium binding and coiled-coil domain 1 ","protein_coding",5,265.992855310413,9.32400932400932e-05,0.0156369654393595,0.000107549979514791,"white","STRING"
"ENSG00000013297","CLDN11","claudin 11 ","protein_coding",30,1449.71694772201,8.8660342228921e-05,0.00779123701930009,0.000376211822220913,"royalblue","subnet"
"ENSG00000013364","MVP","major vault protein ","protein_coding",4,2045.54761238649,9.40026320736981e-05,0.0150064480705602,0.000104501084557053,"white","STRING"
"ENSG00000013810","TACC3","transforming acidic coiled-coil containing protein 3 ","protein_coding",11,484.392679912237,9.64320154291225e-05,0.0260739147469933,0.000177003719467069,"white","STRING"
"ENSG00000014123","UFL1","UFM1 specific ligase 1 ","protein_coding",1,0,7.92141951837769e-05,0.000771811511368966,6.16567112816893e-05,"white","STRING"
"ENSG00000014216","CAPN1","calpain 1 ","protein_coding",11,2173.6568166377,9.35979034069637e-05,0.00761389224593493,0.000227198729724106,"white","STRING"
"ENSG00000014257","ACP3","acid phosphatase 3 ","protein_coding",2,26.3809866390435,8.06842020332419e-05,0.000665019141596171,8.09798418534065e-05,"tomato","subnet"
"ENSG00000015285","WAS","WASP actin nucleation promoting factor ","protein_coding",33,2211.69965091015,0.000103188525435972,0.0446642792141377,0.000428640239264115,"white","STRING"
"ENSG00000015475","BID","BH3 interacting domain death agonist ","protein_coding",16,242.668688260351,9.91866693116445e-05,0.023486872905254,0.000232897591080347,"white","STRING"
"ENSG00000017797","RALBP1","ralA binding protein 1 ","protein_coding",7,328.480341519444,9.27213722763097e-05,0.0110485675136341,0.000135241043020504,"white","STRING"
"ENSG00000018408","WWTR1","WW domain containing transcription regulator 1 ","protein_coding",19,764.045775132433,0.00010128633647321,0.0491373229470316,0.000261329435972013,"white","STRING"
"ENSG00000018625","ATP1A2","ATPase Na+/K+ transporting subunit alpha 2 ","protein_coding",30,4682.25423555819,8.83236177353824e-05,0.00375138152986598,0.000467474713779996,"tomato","subnet"
"ENSG00000019582","CD74","CD74 molecule ","protein_coding",26,6028.05736214878,0.000107886503398425,0.0559715545227005,0.0003648947834002,"white","STRING"
"ENSG00000019991","HGF","hepatocyte growth factor ","protein_coding",31,1772.23861684516,0.00010801468999784,0.0664944664709096,0.000387679534863244,"white","STRING"
"ENSG00000020922","MRE11","MRE11 homolog, double strand break repair nuclease ","protein_coding",31,5398.8264493087,0.000101770812131081,0.155708037899192,0.000375111889047761,"white","STRING"
"ENSG00000021355","SERPINB1","serpin family B member 1 ","protein_coding",2,0,7.61266747868453e-05,0.00108835974793819,7.95612145854524e-05,"white","STRING"
"ENSG00000021488","SLC7A9","solute carrier family 7 member 9 ","protein_coding",9,63.6568913697234,8.38715088484442e-05,0.00191981385061457,0.000217533690055399,"white","STRING"
"ENSG00000022267","FHL1","four and a half LIM domains 1 ","protein_coding",11,362.381783346486,9.66930961129375e-05,0.0214292132525107,0.00017937452579007,"tomato","subnet"
"ENSG00000022355","GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1 ","protein_coding",31,1596.36754881167,9.01550667147494e-05,0.00916485056657047,0.000404668811252219,"white","STRING"
"ENSG00000023287","RB1CC1","RB1 inducible coiled-coil 1 ","protein_coding",37,4743.6158148462,0.000103029054193283,0.0484947266538919,0.000460676138538103,"white","STRING"
"ENSG00000023318","ERP44","endoplasmic reticulum protein 44 ","protein_coding",4,97.2409702084136,8.574123295893e-05,0.00318351935296559,0.000104867746706585,"white","STRING"
"ENSG00000023839","ABCC2","ATP binding cassette subfamily C member 2 ","protein_coding",3,3.96492077502939,8.60733344809778e-05,0.0020009054012774,9.70000154212576e-05,"white","STRING"
"ENSG00000024526","DEPDC1","DEP domain containing 1 ","protein_coding",3,139.400663561347,9.29800092980009e-05,0.0181234344711704,9.05647205118637e-05,"tomato","subnet"
"ENSG00000025039","RRAGD","Ras related GTP binding D ","protein_coding",38,1044.60385540147,9.45984296660675e-05,0.0219255436432802,0.000376445125496047,"white","STRING"
"ENSG00000025423","HSD17B6","hydroxysteroid 17-beta dehydrogenase 6 ","protein_coding",11,4509.85170562488,7.85360873321291e-05,0.00050022931643897,0.000402302202435109,"yellowgreen","subnet"
"ENSG00000025770","NCAPH2","non-SMC condensin II complex subunit H2 ","protein_coding",19,365.632129263749,9.2910898448388e-05,0.115273434808985,0.000229536079500365,"white","STRING"
"ENSG00000026025","VIM","vimentin ","protein_coding",40,17756.1324219292,0.000110741971207087,0.0659841714235312,0.000552031930988947,"white","STRING"
"ENSG00000026103","FAS","Fas cell surface death receptor ","protein_coding",30,6529.17765813624,0.000105663567202029,0.0533108217988718,0.000411345930517183,"white","STRING"
"ENSG00000026508","CD44","CD44 molecule (IN blood group) ","protein_coding",107,62163.2000821484,0.000121124031007752,0.143147045827572,0.00137577476620807,"white","STRING"
"ENSG00000028528","SNX1","sorting nexin 1 ","protein_coding",12,6005.89447564888,9.83864620228257e-05,0.0157923736506684,0.000265629867025498,"white","STRING"
"ENSG00000028839","TBPL1","TATA-box binding protein like 1 ","protein_coding",2,956.831366778695,9.2618319903677e-05,0.00847701799740105,9.09381726235579e-05,"white","STRING"
"ENSG00000029534","ANK1","ankyrin 1 ","protein_coding",29,2554.46493663569,0.000103060908997217,0.0336358925010203,0.000411926756400258,"white","STRING"
"ENSG00000030582","GRN","granulin precursor ","protein_coding",12,2436.33509851421,9.87361769352291e-05,0.0119829184105212,0.000207344975936179,"white","STRING"
"ENSG00000031691","CENPQ","centromere protein Q ","protein_coding",39,10.5730054346942,9.46342386675499e-05,0.254636009571495,0.00035567460987653,"white","STRING"
"ENSG00000032219","ARID4A","AT-rich interaction domain 4A ","protein_coding",20,647.607170183648,9.34841544358231e-05,0.0993508027242187,0.000250027436694526,"white","STRING"
"ENSG00000032389","EIPR1","EARP complex and GARP complex interacting protein 1 ","protein_coding",3,0,7.23065798987708e-05,0.000973718546590427,0.000126752407241052,"white","STRING"
"ENSG00000033327","GAB2","GRB2 associated binding protein 2 ","protein_coding",46,2548.80210972755,0.000108766586904503,0.0956256535791129,0.00053230093460853,"white","STRING"
"ENSG00000033627","ATP6V0A1","ATPase H+ transporting V0 subunit a1 ","protein_coding",50,2968.52069139373,8.85112409275978e-05,0.0146299999523173,0.000498677817689282,"white","STRING"
"ENSG00000034152","MAP2K3","mitogen-activated protein kinase kinase 3 ","protein_coding",13,394.341987801285,0.000101864113272894,0.0351276751728963,0.000187303806137643,"white","STRING"
"ENSG00000034713","GABARAPL2","GABA type A receptor associated protein like 2 ","protein_coding",69,25200.1500968481,0.000106089539571398,0.0550982654917583,0.000985535385123141,"white","STRING"
"ENSG00000034971","MYOC","myocilin ","protein_coding",15,4394.63779718878,9.61168781237985e-05,0.00981221523775017,0.000311310121191629,"tomato","subnet"
"ENSG00000035862","TIMP2","TIMP metallopeptidase inhibitor 2 ","protein_coding",7,584.871645915391,8.98230485942693e-05,0.00487319765897226,0.00014919529742235,"white","STRING"
"ENSG00000036448","MYOM2","myomesin 2 ","protein_coding",22,5190.13250625386,0.000103327133705311,0.0217925566418184,0.000336965935270705,"white","STRING"
"ENSG00000036828","CASR","calcium sensing receptor ","protein_coding",20,3330.49393149624,9.73141300116777e-05,0.0134231079204366,0.000301296603518247,"white","STRING"
"ENSG00000038219","BOD1L1","biorientation of chromosomes in cell division 1 like 1 ","protein_coding",17,1163.15199698683,9.10746812386157e-05,0.048449430683868,0.000254510738367581,"white","STRING"
"ENSG00000038358","EDC4","enhancer of mRNA decapping 4 ","protein_coding",3,95.3111402755326,8.21895290539985e-05,0.00229069463533531,0.000102477522581186,"white","STRING"
"ENSG00000038427","VCAN","versican ","protein_coding",19,818.934792478287,9.77326035965598e-05,0.0138023040819072,0.000292151434779365,"white","STRING"
"ENSG00000039068","CDH1","cadherin 1 ","protein_coding",74,37130.8754304717,0.000117288294628196,0.193725420520643,0.000907900395265986,"white","STRING"
"ENSG00000040275","SPDL1","spindle apparatus coiled-coil protein 1 ","protein_coding",14,1012.66948095888,9.1066387396412e-05,0.0216949317638053,0.000223909230277208,"white","STRING"
"ENSG00000040608","RTN4R","reticulon 4 receptor ","protein_coding",16,6027.34093604604,9.48676596148373e-05,0.00609927906515058,0.000382559781452512,"tomato","subnet"
"ENSG00000042493","CAPG","capping actin protein, gelsolin like ","protein_coding",14,2410.71597363764,8.67227473766369e-05,0.00399766341639145,0.000296320403845883,"tomato","subnet"
"ENSG00000043093","DCUN1D1","defective in cullin neddylation 1 domain containing 1 ","protein_coding",28,2836.62504545657,0.000103103412722961,0.13668435389882,0.000369551527449359,"white","STRING"
"ENSG00000044012","GUCA2B","guanylate cyclase activator 2B ","protein_coding",2,0,7.96178343949045e-05,0.000748625779693356,0.000103737196780181,"white","STRING"
"ENSG00000044574","HSPA5","heat shock protein family A (Hsp70) member 5 ","protein_coding",74,32996.0308420052,0.000118609892064998,0.146231585758304,0.00094097107087846,"white","STRING"
"ENSG00000046651","OFD1","OFD1 centriole and centriolar satellite protein ","protein_coding",15,3524.91245888481,9.15834783405074e-05,0.00681083596251544,0.000291411788138842,"white","STRING"
"ENSG00000047249","ATP6V1H","ATPase H+ transporting V1 subunit H ","protein_coding",56,1471.09453569158,9.1082976591675e-05,0.0216243544195072,0.000526333789743625,"white","STRING"
"ENSG00000047457","CP","ceruloplasmin ","protein_coding",14,2411.27642451096,8.96780557797507e-05,0.00400135865358581,0.000318853312759435,"tomato","subnet"
"ENSG00000048052","HDAC9","histone deacetylase 9 ","protein_coding",21,730.80311758827,9.81643270835378e-05,0.0983302901533303,0.000260851993977931,"white","STRING"
"ENSG00000048392","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B ","protein_coding",6,88.0126917151145,9.48676596148373e-05,0.0206240835539017,0.000123980723230215,"white","STRING"
"ENSG00000048462","TNFRSF17","TNF receptor superfamily member 17 ","protein_coding",9,3350.75478647432,9.18611060077163e-05,0.0101930249531718,0.000206043306431636,"tomato","subnet"
"ENSG00000049089","COL9A2","collagen type IX alpha 2 chain ","protein_coding",39,1052.90670772189,9.34492103541725e-05,0.0118885664047211,0.000440193760540612,"white","STRING"
"ENSG00000049130","KITLG","KIT ligand ","protein_coding",29,3868.58542319039,0.000104569695702186,0.0572488697025529,0.000365445293388523,"white","STRING"
"ENSG00000049192","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 ","protein_coding",1,0,7.35294117647059e-05,0.000175263677433808,6.93629044316766e-05,"white","STRING"
"ENSG00000049249","TNFRSF9","TNF receptor superfamily member 9 ","protein_coding",29,2002.02546902364,9.50660709192889e-05,0.0170402700951748,0.000431160998620356,"tomato","subnet"
"ENSG00000049323","LTBP1","latent transforming growth factor beta binding protein 1 ","protein_coding",13,1454.08152249765,9.51384264104272e-05,0.0125629710852096,0.000217697766283029,"white","STRING"
"ENSG00000049449","RCN1","reticulocalbin 1 ","protein_coding",7,685.837537950993,9.35366195865681e-05,0.0105619380186075,0.000142845205352819,"white","STRING"
"ENSG00000049540","ELN","elastin ","protein_coding",22,2201.67897878668,0.000102954802841553,0.0202654638976603,0.000341595375043009,"white","STRING"
"ENSG00000049759","NEDD4L","NEDD4 like E3 ubiquitin protein ligase ","protein_coding",43,8570.63810043017,0.000107874865156419,0.127123044889683,0.000569004207017807,"white","STRING"
"ENSG00000049769","PPP1R3F","protein phosphatase 1 regulatory subunit 3F ","protein_coding",9,379.960867092887,8.94134477825465e-05,0.00665379143405528,0.00017863194821061,"white","STRING"
"ENSG00000050405","LIMA1","LIM domain and actin binding 1 ","protein_coding",6,165.430278660147,9.59048623765225e-05,0.0147488483039732,0.000123793367595565,"white","STRING"
"ENSG00000050748","MAPK9","mitogen-activated protein kinase 9 ","protein_coding",17,2468.48712167115,0.000108295429932857,0.0630387634307825,0.000252618266958364,"white","STRING"
"ENSG00000050767","COL23A1","collagen type XXIII alpha 1 chain ","protein_coding",19,190.552355877259,9.0637179370978e-05,0.0060253985769301,0.000237555292973121,"white","STRING"
"ENSG00000051009","FHIP1B","FHF complex subunit HOOK interacting protein 1B ","protein_coding",8,1216.24236930352,8.08407437348424e-05,0.000942883135720271,0.000219847844201501,"springgreen","subnet"
"ENSG00000053900","ANAPC4","anaphase promoting complex subunit 4 ","protein_coding",35,1658.19208998051,0.000102806620746376,0.166416187287916,0.000404668685494239,"white","STRING"
"ENSG00000054219","LY75","lymphocyte antigen 75 ","protein_coding",2,0,8.11095790412848e-05,0.000580777696933391,8.06927360736263e-05,"white","STRING"
"ENSG00000054267","ARID4B","AT-rich interaction domain 4B ","protein_coding",21,1584.61574359003,9.33445346774946e-05,0.0927248856718088,0.000266780301103863,"white","STRING"
"ENSG00000055130","CUL1","cullin 1 ","protein_coding",75,8148.39464724246,0.000113250283125708,0.282515362459992,0.0008281410502582,"white","STRING"
"ENSG00000055332","EIF2AK2","eukaryotic translation initiation factor 2 alpha kinase 2 ","protein_coding",16,4614.28000085787,0.000103337811305157,0.0591319884643807,0.000236160029667159,"white","STRING"
"ENSG00000055609","KMT2C","lysine methyltransferase 2C ","protein_coding",48,1090.82516744718,0.000103950103950104,0.393674172839682,0.000461394367356789,"white","STRING"
"ENSG00000055955","ITIH4","inter-alpha-trypsin inhibitor heavy chain 4 ","protein_coding",42,33846.0170917092,0.000102891243955139,0.0209700608410889,0.000873483064384215,"tomato","subnet"
"ENSG00000056558","TRAF1","TNF receptor associated factor 1 ","protein_coding",26,1327.80208434195,0.00010465724751439,0.0617121362290848,0.00035130984343202,"white","STRING"
"ENSG00000056998","GYG2","glycogenin 2 ","protein_coding",17,4583.76335432717,8.39066957543212e-05,0.0100837572116745,0.000378363516985822,"tomato","subnet"
"ENSG00000057149","SERPINB3","serpin family B member 3 ","protein_coding",4,1106.03255956011,7.94912559618442e-05,0.00176463834920076,0.000146744446447312,"white","STRING"
"ENSG00000057468","MSH4","mutS homolog 4 ","protein_coding",18,3253.87814025093,9.2738569971251e-05,0.0421562825638646,0.000253327901974016,"white","STRING"
"ENSG00000057663","ATG5","autophagy related 5 ","protein_coding",33,4482.27688467185,0.000104210087536474,0.0377002769369475,0.000450156132177671,"white","STRING"
"ENSG00000058056","USP13","ubiquitin specific peptidase 13 ","protein_coding",16,634.79312809703,9.9265435775263e-05,0.0440918457090376,0.000228714893324079,"white","STRING"
"ENSG00000058262","SEC61A1","SEC61 translocon subunit alpha 1 ","protein_coding",15,862.1365777646,0.00010482180293501,0.0565620053322697,0.000226752235105559,"white","STRING"
"ENSG00000059377","TBXAS1","thromboxane A synthase 1 ","protein_coding",1,0,6.51465798045603e-05,5.21860214523932e-05,8.33815626984969e-05,"white","STRING"
"ENSG00000059573","ALDH18A1","aldehyde dehydrogenase 18 family member A1 ","protein_coding",9,2350.29752329654,8.87311446317658e-05,0.00419774674660092,0.000258908849636732,"tomato","subnet"
"ENSG00000060709","RIMBP2","RIMS binding protein 2 ","protein_coding",1,0,6.39018467633715e-05,1.7077929020356e-05,7.29495373399278e-05,"springgreen","subnet"
"ENSG00000060718","COL11A1","collagen type XI alpha 1 chain ","protein_coding",27,418.685682563816,9.1066387396412e-05,0.00709405093563397,0.000324771399553432,"tomato","subnet"
"ENSG00000060971","ACAA1","acetyl-CoA acyltransferase 1 ","protein_coding",9,499.650512476387,7.81860828772478e-05,0.00814473420231216,0.000207488807217877,"white","STRING"
"ENSG00000060982","BCAT1","branched chain amino acid transaminase 1 ","protein_coding",4,190.101406577319,6.92856647959537e-05,9.713256705552e-05,0.00016608723012406,"tomato","subnet"
"ENSG00000061938","TNK2","tyrosine kinase non receptor 2 ","protein_coding",15,6603.88879361555,0.00010529640939244,0.0565171642174316,0.000235667838056874,"white","STRING"
"ENSG00000062650","WAPL","WAPL cohesin release factor ","protein_coding",12,105.717463934515,8.59845227858985e-05,0.0146075957584865,0.00018472053686629,"white","STRING"
"ENSG00000062822","POLD1","DNA polymerase delta 1, catalytic subunit ","protein_coding",46,8644.21538535858,0.000103145951521403,0.178150192122302,0.000540279147793758,"white","STRING"
"ENSG00000064012","CASP8","caspase 8 ","protein_coding",56,18624.478210097,0.000111756817165847,0.104922726019736,0.000741740296342197,"white","STRING"
"ENSG00000064195","DLX3","distal-less homeobox 3 ","protein_coding",4,386.411948961749,8.62961684501208e-05,0.00234253122733139,0.000117417205784931,"gold","subnet"
"ENSG00000064300","NGFR","nerve growth factor receptor ","protein_coding",31,5397.97220734774,0.000106405618216642,0.0408892071362279,0.0004413786644134,"white","STRING"
"ENSG00000064393","HIPK2","homeodomain interacting protein kinase 2 ","protein_coding",17,729.237720778925,0.00010112245929821,0.0674797066014959,0.000240930538013865,"white","STRING"
"ENSG00000064547","LPAR2","lysophosphatidic acid receptor 2 ","protein_coding",23,1856.10634669823,9.16338312104829e-05,0.00685763622835668,0.000361963354258905,"white","STRING"
"ENSG00000064933","PMS1","PMS1 homolog 1, mismatch repair system component ","protein_coding",20,81.46642548287,9.17599559552211e-05,0.0535240863660765,0.000241291952887189,"white","STRING"
"ENSG00000064989","CALCRL","calcitonin receptor like receptor ","protein_coding",18,1315.70179484092,9.3179276928811e-05,0.00953269656201538,0.000290193601030403,"white","STRING"
