"ensembl_gene_id","external_gene_name","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","page_rank","cluster","source"
"ENSG00000059573","ALDH18A1","aldehyde dehydrogenase 18 family member A1 ","protein_coding",1,0,0.000137779002480022,0.000109520240773114,0.000726599524126395,"tomato","subnet"
"ENSG00000060709","RIMBP2","RIMS binding protein 2 ","protein_coding",1,0,0.0121951219512195,0,0.000930452522673029,"springgreen","subnet"
"ENSG00000060718","COL11A1","collagen type XI alpha 1 chain ","protein_coding",3,272.5,0.000132925694536754,1.21862841135372e-16,0.00162077486541483,"tomato","subnet"
"ENSG00000060982","BCAT1","branched chain amino acid transaminase 1 ","protein_coding",1,0,0.000122835032551284,1.374623288933e-12,0.00077773390814028,"tomato","subnet"
"ENSG00000064195","DLX3","distal-less homeobox 3 ","protein_coding",1,0,0.0294117647058824,0,0.000721941567736444,"gold","subnet"
"ENSG00000065154","OAT","ornithine aminotransferase ","protein_coding",1,0,0.00012643823492224,2.74698761262464e-12,0.000845488196334074,"tomato","subnet"
"ENSG00000065600","PACC1","proton activated chloride channel 1 ","protein_coding",1,0,0.000156421085562334,2.66141074624956e-13,0.000732402962218716,"tomato","subnet"
"ENSG00000066279","ASPM","assembly factor for spindle microtubules ","protein_coding",2,546,0.000145348837209302,2.56522438105092e-15,0.00138569830195574,"tomato","subnet"
"ENSG00000067992","PDK3","pyruvate dehydrogenase kinase 3 ","protein_coding",3,3251,0.000179115171054988,9.11750088255101e-07,0.00208273733223476,"tomato","subnet"
"ENSG00000069431","ABCC9","ATP binding cassette subfamily C member 9 ","protein_coding",10,0,0.000148986889153754,0.922349769611765,0.00188248014843893,"tomato","subnet"
"ENSG00000069482","GAL","galanin and GMAP prepropeptide ","protein_coding",5,10664.1632962755,0.0001743679163034,0.00104354647165619,0.00252504897600511,"tomato","subnet"
"ENSG00000069702","TGFBR3","transforming growth factor beta receptor 3 ","protein_coding",2,9,0.032258064516129,0,0.00179676709784563,"mediumseagreen","subnet"
"ENSG00000070031","SCT","secretin ","protein_coding",1,0,0.000153209744139727,1.07444974334587e-06,0.000811919296275076,"tomato","subnet"
"ENSG00000072571","HMMR","hyaluronan mediated motility receptor ","protein_coding",4,11005.6184293914,0.000155303618574313,1.21169859945431e-14,0.00255808440970616,"tomato","subnet"
"ENSG00000072778","ACADVL","acyl-CoA dehydrogenase very long chain ","protein_coding",1,0,9.28850083596508e-05,0,0.000834041672960348,"tomato","subnet"
"ENSG00000072818","ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 ","protein_coding",2,3286.53375863902,0.000133832976445396,0,0.00139194153136705,"tomato","subnet"
"ENSG00000074370","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 ","protein_coding",3,272,0.000138083402375035,0.105836528296364,0.0010922816607434,"tomato","subnet"
"ENSG00000074410","CA12","carbonic anhydrase 12 ","protein_coding",3,0,0.000109421162052741,0,0.00167911507954989,"tomato","subnet"
"ENSG00000075702","WDR62","WD repeat domain 62 ","protein_coding",1,0,0.000134661998384056,2.28086564613646e-16,0.000826094677375082,"tomato","subnet"
"ENSG00000077274","CAPN6","calpain 6 ","protein_coding",1,0,0.000135116876097825,1.48245206929145e-15,0.0007678922874531,"tomato","subnet"
"ENSG00000078549","ADCYAP1R1","ADCYAP receptor type I ","protein_coding",1,0,0.000155690487311225,2.46985325018305e-06,0.000641474977007912,"tomato","subnet"
"ENSG00000079435","LIPE","lipase E, hormone sensitive type ","protein_coding",4,26,0.0294117647058824,0,0.0026352998802687,"maroon1","subnet"
"ENSG00000080293","SCTR","secretin receptor ","protein_coding",2,546,0.000167196121049992,1.11238135457203e-05,0.00135234446407347,"tomato","subnet"
"ENSG00000080493","SLC4A4","solute carrier family 4 member 4 ","protein_coding",1,0,0.000109361329833771,0,0.000717849512670663,"tomato","subnet"
"ENSG00000080986","NDC80","NDC80 kinetochore complex component ","protein_coding",11,4440.94218095097,0.000150398556173861,1.34300163568151e-14,0.00321771017441261,"tomato","subnet"
"ENSG00000081181","ARG2","arginase 2 ","protein_coding",3,1632,0.000115982370679657,0,0.00186517007001755,"tomato","subnet"
"ENSG00000081377","CDC14B","cell division cycle 14B ","protein_coding",3,0,0.000104865771812081,0,0.00153179426950138,"tomato","subnet"
"ENSG00000081985","IL12RB2","interleukin 12 receptor subunit beta 2 ","protein_coding",1,0,0.000106462259129139,0,0.000959955911575767,"tomato","subnet"
"ENSG00000082293","COL19A1","collagen type XIX alpha 1 chain ","protein_coding",5,0,0.000137230684781117,2.49239200198268e-15,0.00188964035796382,"tomato","subnet"
"ENSG00000083454","P2RX5","purinergic receptor P2X 5 ","protein_coding",3,0,0.0208333333333333,0,0.00159357431437031,"cyan","subnet"
"ENSG00000086205","FOLH1","folate hydrolase 1 ","protein_coding",6,8559,0.000149588631264024,0.00106423192742868,0.00334678152580488,"tomato","subnet"
"ENSG00000086475","SEPHS1","selenophosphate synthetase 1 ","protein_coding",4,3794,0.000109445113275692,0,0.00267026949894541,"tomato","subnet"
"ENSG00000088325","TPX2","TPX2 microtubule nucleation factor ","protein_coding",4,12654.2152227782,0.000162760416666667,1.22500316005241e-13,0.00211819139246147,"tomato","subnet"
"ENSG00000089356","FXYD3","FXYD domain containing ion transport regulator 3 ","protein_coding",4,0,0.000138178803371563,0.383432649199107,0.000877020710887354,"tomato","subnet"
"ENSG00000089472","HEPH","hephaestin ","protein_coding",1,0,0.000141502759303806,8.42100939444231e-13,0.000811446069637863,"tomato","subnet"
"ENSG00000090054","SPTLC1","serine palmitoyltransferase long chain base subunit 1 ","protein_coding",3,2172,0.000143245953301819,4.36667281830339e-14,0.00165686340157247,"tomato","subnet"
"ENSG00000090382","LYZ","lysozyme ","protein_coding",4,546,0.000159897665494084,2.43766282504025e-11,0.00194275713301182,"tomato","subnet"
"ENSG00000090534","THPO","thrombopoietin ","protein_coding",3,0,0.000148566334868519,0.00127900452897794,0.00134944337429214,"tomato","subnet"
"ENSG00000091138","SLC26A3","solute carrier family 26 member 3 ","protein_coding",2,4312,0.000152858453072455,2.62145723057285e-11,0.00125637366201081,"tomato","subnet"
"ENSG00000091262","ABCC6","ATP binding cassette subfamily C member 6 ","protein_coding",1,0,0.00012643823492224,2.74698564340834e-12,0.000845488196334074,"tomato","subnet"
"ENSG00000092054","MYH7","myosin heavy chain 7 ","protein_coding",7,9659.387284628,0.000168776371308017,4.41185524153653e-12,0.00244320472529683,"tomato","subnet"
"ENSG00000092068","SLC7A8","solute carrier family 7 member 8 ","protein_coding",7,3248,0.000139275766016713,3.24597303915486e-13,0.00239242011668067,"saddlebrown","subnet"
"ENSG00000092529","CAPN3","calpain 3 ","protein_coding",4,15866.5678424946,0.000157952930026852,1.60962566543815e-13,0.0018655648750998,"tomato","subnet"
"ENSG00000092758","COL9A3","collagen type IX alpha 3 chain ","protein_coding",5,0,0.000137230684781117,2.4874546631874e-15,0.00188964035796282,"tomato","subnet"
"ENSG00000094755","GABRP","gamma-aminobutyric acid type A receptor subunit pi ","protein_coding",7,1134.55636802852,0.000163425396306586,5.5178040410789e-06,0.00187952921724787,"tomato","subnet"
"ENSG00000094796","KRT31","keratin 31 ","protein_coding",5,1255,0.000126534227508541,1.94249312576232e-12,0.00140184783435721,"orchid","subnet"
"ENSG00000095752","IL11","interleukin 11 ","protein_coding",4,18184.7835093481,0.000178826895565093,1.30615038788873e-08,0.00198312673388432,"tomato","subnet"
"ENSG00000096996","IL12RB1","interleukin 12 receptor subunit beta 1 ","protein_coding",2,546,0.000113032666440601,0,0.00170066591184073,"tomato","subnet"
"ENSG00000099957","P2RX6","purinergic receptor P2X 6 ","protein_coding",3,0,0.0208333333333333,0,0.00159357431436901,"cyan","subnet"
"ENSG00000099985","OSM","oncostatin M ","protein_coding",3,23861.024382364,0.000197044334975369,1.07972574345473e-06,0.0013438511002733,"tomato","subnet"
"ENSG00000100033","PRODH","proline dehydrogenase 1 ","protein_coding",3,546,0.000115942028985507,0,0.00192791962662225,"tomato","subnet"
"ENSG00000100170","SLC5A1","solute carrier family 5 member 1 ","protein_coding",1,0,0.000154178230033919,2.5577930086739e-12,0.000779210794378827,"tomato","subnet"
"ENSG00000100285","NEFH","neurofilament heavy chain ","protein_coding",2,1,0.000118455342335939,0,0.00136852649662824,"tomato","subnet"
"ENSG00000100448","CTSG","cathepsin G ","protein_coding",9,26984.0989436573,0.000173160173160173,1.14589796477739e-10,0.00410556080355606,"tomato","subnet"
"ENSG00000100453","GZMB","granzyme B ","protein_coding",2,272,0.000153964588144727,1.05667935890024e-11,0.00114861619170983,"tomato","subnet"
"ENSG00000100526","CDKN3","cyclin dependent kinase inhibitor 3 ","protein_coding",1,0,0.000130123617436565,1.01769329486858e-16,0.000846439824264082,"tomato","subnet"
"ENSG00000100678","SLC8A3","solute carrier family 8 member A3 ","protein_coding",1,0,0.032258064516129,0,0.000931270623652689,"mediumseagreen","subnet"
"ENSG00000100739","BDKRB1","bradykinin receptor B1 ","protein_coding",3,0,0.000156079288278445,1.24817255370306e-06,0.0014926976319703,"tomato","subnet"
"ENSG00000100968","NFATC4","nuclear factor of activated T cells 4 ","protein_coding",1,0,0.000120307988450433,5.08469746849277e-17,0.00081076125650222,"tomato","subnet"
"ENSG00000101003","GINS1","GINS complex subunit 1 ","protein_coding",4,544,0.000111209964412811,0,0.00202497175082855,"tomato","subnet"
"ENSG00000101049","SGK2","serum/glucocorticoid regulated kinase 2 ","protein_coding",2,0,0.024390243902439,0,0.00142222118778071,"cyan","subnet"
"ENSG00000101057","MYBL2","MYB proto-oncogene like 2 ","protein_coding",3,0,0.000137797988149373,9.33267244539968e-17,0.00140746272273321,"tomato","subnet"
"ENSG00000101405","OXT","oxytocin/neurophysin I prepropeptide ","protein_coding",3,2271.87316017316,0.0001806684733514,0.000105117035538471,0.00154027865760374,"tomato","subnet"
"ENSG00000101425","BPI","bactericidal permeability increasing protein ","protein_coding",2,0,0.000159540523292916,2.14369235463287e-11,0.00101392968800851,"tomato","subnet"
"ENSG00000101439","CST3","cystatin C ","protein_coding",1,0,0.000142065634323057,1.03024961454662e-12,0.000741094384229875,"tomato","subnet"
"ENSG00000101447","FAM83D","family with sequence similarity 83 member D ","protein_coding",2,546,0.000143204926249463,1.13076330806821e-15,0.00153794567560626,"tomato","subnet"
"ENSG00000101464","PIGU","phosphatidylinositol glycan anchor biosynthesis class U ","protein_coding",1,0,0.000135116876097825,1.47975984908593e-15,0.0007678922874531,"tomato","subnet"
"ENSG00000101670","LIPG","lipase G, endothelial type ","protein_coding",4,0,0.032258064516129,0,0.00177881728907301,"maroon1","subnet"
"ENSG00000101746","NOL4","nucleolar protein 4 ","protein_coding",1,0,0.000131787032156036,2.53799566436131e-16,0.000560606150684398,"tomato","subnet"
"ENSG00000101916","TLR8","toll like receptor 8 ","protein_coding",2,0,0.000143616257360333,1.4458680864255e-09,0.00129829522266141,"tomato","subnet"
"ENSG00000102109","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor ","protein_coding",2,35.7714285714285,0.00015581177937052,4.54434182172184e-06,0.00110592938140646,"tomato","subnet"
"ENSG00000102239","BRS3","bombesin receptor subtype 3 ","protein_coding",3,546,0.000148986889153754,0.0011338666562947,0.00172738808852553,"tomato","subnet"
"ENSG00000102287","GABRE","gamma-aminobutyric acid type A receptor subunit epsilon ","protein_coding",7,1134.55636802852,0.000163425396306586,5.51780404109387e-06,0.0018795292172491,"tomato","subnet"
"ENSG00000102359","SRPX2","sushi repeat containing protein X-linked 2 ","protein_coding",2,5,0.000119574315437044,0,0.0012722525678705,"tomato","subnet"
"ENSG00000102804","TSC22D1","TSC22 domain family member 1 ","protein_coding",2,11,0.025,0,0.00159588907579056,"cyan","subnet"
"ENSG00000102854","MSLN","mesothelin ","protein_coding",2,11127.7516276895,0.000158353127474268,3.50732354678092e-14,0.00141226193065885,"tomato","subnet"
"ENSG00000102886","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3 ","protein_coding",1,0,0.00012385434728759,4.18581306072289e-16,0.000867770914094331,"tomato","subnet"
"ENSG00000102970","CCL17","C-C motif chemokine ligand 17 ","protein_coding",3,37.8153444508708,0.000178539546509552,4.77058528998597e-07,0.00100347056314961,"tomato","subnet"
"ENSG00000103034","NDRG4","NDRG family member 4 ","protein_coding",1,0,0.0121951219512195,0,0.00094623240523675,"springgreen","subnet"
"ENSG00000103064","SLC7A6","solute carrier family 7 member 6 ","protein_coding",5,0,0.00012950012950013,5.15566341157169e-14,0.0016542956122436,"saddlebrown","subnet"
"ENSG00000103257","SLC7A5","solute carrier family 7 member 5 ","protein_coding",6,2,0.000129516901955705,5.48232533058873e-14,0.00199710913364573,"saddlebrown","subnet"
"ENSG00000104112","SCG3","secretogranin III ","protein_coding",1,0,0.000124254473161034,1.38660814968027e-11,0.000889170148016979,"tomato","subnet"
"ENSG00000104205","SGK3","serum/glucocorticoid regulated kinase family member 3 ","protein_coding",2,0,0.024390243902439,0,0.00142222118777984,"cyan","subnet"
"ENSG00000104321","TRPA1","transient receptor potential cation channel subfamily A member 1 ","protein_coding",3,1091,0.000133297787256732,1.43556445017072e-10,0.00230116676108191,"tomato","subnet"
"ENSG00000104524","PYCR3","pyrroline-5-carboxylate reductase 3 ","protein_coding",2,0,0.000115928587989798,0,0.00126895385724056,"tomato","subnet"
"ENSG00000104808","DHDH","dihydrodiol dehydrogenase ","protein_coding",1,0,0.0303030303030303,0,0.000796153538569178,"yellowgreen","subnet"
"ENSG00000104951","IL4I1","interleukin 4 induced 1 ","protein_coding",4,3786,0.000131665569453588,1.42317767344322e-11,0.00254381651339568,"tomato","subnet"
"ENSG00000105388","CEACAM5","CEA cell adhesion molecule 5 ","protein_coding",1,0,0.0222222222222222,0,0.000954915637541956,"yellowgreen","subnet"
"ENSG00000105404","RABAC1","Rab acceptor 1 ","protein_coding",3,31,0.0151515151515152,0,0.00250256296303443,"springgreen","subnet"
"ENSG00000105514","RAB3D","RAB3D, member RAS oncogene family ","protein_coding",1,0,0.0121951219512195,0,0.000930452522673029,"springgreen","subnet"
"ENSG00000105519","CAPS","calcyphosine ","protein_coding",1,0,0.0001453065969195,2.5549036927387e-15,0.000683517826186916,"tomato","subnet"
"ENSG00000105583","WDR83OS","WD repeat domain 83 opposite strand ","protein_coding",1,0,0.0142857142857143,0,0.000893967874131953,"springgreen","subnet"
"ENSG00000105664","COMP","cartilage oligomeric matrix protein ","protein_coding",3,13762.27233309,0.000158629441624365,1.39894223190341e-12,0.00157533448121144,"tomato","subnet"
"ENSG00000105695","MAG","myelin associated glycoprotein ","protein_coding",5,175.828571428571,0.00015845349389954,4.5224786318373e-12,0.00206339254485527,"tomato","subnet"
"ENSG00000105697","HAMP","hepcidin antimicrobial peptide ","protein_coding",2,546,0.000139082058414465,2.98609979839218e-13,0.00131767547453211,"saddlebrown","subnet"
"ENSG00000105929","ATP6V0A4","ATPase H+ transporting V0 subunit a4 ","protein_coding",3,0,0.000120322464204067,0.00116491254658755,0.00155941304083014,"tomato","subnet"
"ENSG00000106004","HOXA5","homeobox A5 ","protein_coding",7,0,0.037037037037037,0,0.00173302782099611,"gold","subnet"
"ENSG00000106006","HOXA6","homeobox A6 ","protein_coding",7,0,0.037037037037037,0,0.00173302782099572,"gold","subnet"
"ENSG00000106018","VIPR2","vasoactive intestinal peptide receptor 2 ","protein_coding",4,1135.14597850836,0.000170154840905224,2.55704719652187e-05,0.00190259801394725,"tomato","subnet"
"ENSG00000106077","ABHD11","abhydrolase domain containing 11 ","protein_coding",1,0,0.000127730233746328,2.17021321124063e-16,0.000583903551527316,"tomato","subnet"
"ENSG00000106113","CRHR2","corticotropin releasing hormone receptor 2 ","protein_coding",1,0,0.00011953143676787,1.03595051232521e-10,0.000893468454142737,"tomato","subnet"
"ENSG00000106258","CYP3A5","cytochrome P450 family 3 subfamily A member 5 ","protein_coding",3,546,0.000112688753662384,0,0.00177733130302476,"tomato","subnet"
"ENSG00000106511","MEOX2","mesenchyme homeobox 2 ","protein_coding",4,4325,0.000167588402882521,1.13423816938609e-05,0.00240436837562199,"tomato","subnet"
"ENSG00000106809","OGN","osteoglycin ","protein_coding",3,7087.63336160743,0.000169923534409516,1.36971383804481e-07,0.00160278106880086,"tomato","subnet"
"ENSG00000106819","ASPN","asporin ","protein_coding",2,0,0.000164203612479475,1.28299921853821e-08,0.00117904013169429,"tomato","subnet"
"ENSG00000106952","TNFSF8","TNF superfamily member 8 ","protein_coding",2,0,0.000128965695125097,1.17902876788932e-05,0.0011169355328329,"tomato","subnet"
"ENSG00000107159","CA9","carbonic anhydrase 9 ","protein_coding",4,1632,0.000109457092819615,0,0.00228478256160143,"tomato","subnet"
"ENSG00000107807","TLX1","T cell leukemia homeobox 1 ","protein_coding",1,0,0.0294117647058824,0,0.000721941567736444,"gold","subnet"
"ENSG00000108244","KRT23","keratin 23 ","protein_coding",3,0,0.00011839924224485,3.51642917532232e-13,0.000994295225663205,"orchid","subnet"
"ENSG00000108405","P2RX1","purinergic receptor P2X 1 ","protein_coding",3,0,0.0208333333333333,0,0.00159357431436991,"cyan","subnet"
"ENSG00000108511","HOXB6","homeobox B6 ","protein_coding",7,0,0.037037037037037,0,0.00173302782099302,"gold","subnet"
"ENSG00000108688","CCL7","C-C motif chemokine ligand 7 ","protein_coding",4,821.527152963994,0.000182581705313128,4.87619083783977e-07,0.00135914528761383,"tomato","subnet"
"ENSG00000108786","HSD17B1","hydroxysteroid 17-beta dehydrogenase 1 ","protein_coding",2,0,0.037037037037037,0,0.0012710388949753,"yellowgreen","subnet"
"ENSG00000109061","MYH1","myosin heavy chain 1 ","protein_coding",5,0,0.000158604282315623,1.58163013972536e-12,0.00171975037861234,"tomato","subnet"
"ENSG00000109193","SULT1E1","sulfotransferase family 1E member 1 ","protein_coding",5,18260.3477338451,0.00018875047187618,2.22386511128888e-07,0.0016866871505241,"tomato","subnet"
"ENSG00000109255","NMU","neuromedin U ","protein_coding",3,6086.81340450056,0.000166306336271412,0.00010275844430115,0.001691995582638,"tomato","subnet"
"ENSG00000109805","NCAPG","non-SMC condensin I complex subunit G ","protein_coding",3,1090,0.000115486776764061,0,0.00199492522677811,"tomato","subnet"
"ENSG00000110025","SNX15","sorting nexin 15 ","protein_coding",1,0,0.0151515151515152,0,0.000892920433016325,"springgreen","subnet"
"ENSG00000110169","HPX","hemopexin ","protein_coding",2,546,0.000141542816702052,8.50011834562505e-13,0.00158597735236797,"tomato","subnet"
"ENSG00000110693","SOX6","SRY-box transcription factor 6 ","protein_coding",2,0,0.000125391849529781,0,0.00133491052235687,"tomato","subnet"
"ENSG00000110944","IL23A","interleukin 23 subunit alpha ","protein_coding",2,1090,0.000120438395760568,0,0.00152360114813575,"tomato","subnet"
"ENSG00000111046","MYF6","myogenic factor 6 ","protein_coding",2,5892.47425137641,0.000137230684781117,8.32815013226438e-15,0.00130578791094265,"tomato","subnet"
"ENSG00000111206","FOXM1","forkhead box M1 ","protein_coding",5,9609.2446745887,0.000148920327624721,1.5277472693906e-15,0.0023259629130982,"tomato","subnet"
"ENSG00000111245","MYL2","myosin light chain 2 ","protein_coding",4,25193.1685305922,0.000173490631505899,3.12585098159009e-11,0.00154079549345872,"tomato","subnet"
"ENSG00000111275","ALDH2","aldehyde dehydrogenase 2 family member ","protein_coding",6,3566.21112053581,0.000146606069491277,2.88945905517638e-10,0.00333524000537456,"tomato","subnet"
"ENSG00000111713","GYS2","glycogen synthase 2 ","protein_coding",2,0,0.000145687645687646,2.87076692867358e-08,0.00109261002256269,"tomato","subnet"
"ENSG00000111729","CLEC4A","C-type lectin domain family 4 member A ","protein_coding",1,0,0.000144404332129964,2.73751653636275e-14,0.000856389366265365,"tomato","subnet"
"ENSG00000112245","PTP4A1","protein tyrosine phosphatase 4A1 ","protein_coding",5,3255,0.00011832919181162,0,0.00287926824715513,"tomato","subnet"
"ENSG00000112280","COL9A1","collagen type IX alpha 1 chain ","protein_coding",8,14981.5889997567,0.000148170099273967,1.60832920048901e-14,0.00321901387178701,"tomato","subnet"
"ENSG00000112964","GHR","growth hormone receptor ","protein_coding",2,0,0.00014695077149155,0.00106246734136783,0.000973416037297704,"tomato","subnet"
"ENSG00000113389","NPR3","natriuretic peptide receptor 3 ","protein_coding",4,3247,0.000131440588853838,2.55106676837559e-13,0.00191697717261377,"tomato","subnet"
"ENSG00000113594","LIFR","LIF receptor subunit alpha ","protein_coding",4,18861.2835093482,0.000186254423542559,1.08053929823143e-07,0.00187515891864544,"tomato","subnet"
"ENSG00000113946","CLDN16","claudin 16 ","protein_coding",7,0,0.000129165590286748,0.0266181322543043,0.00172289760691506,"royalblue","subnet"
"ENSG00000113971","NPHP3","nephrocystin 3 ","protein_coding",1,0,0.000121300339640951,2.16134283655538e-06,0.000666294140079444,"tomato","subnet"
"ENSG00000114405","CEP15","centrosomal protein 15 ","protein_coding",1,0,0.000130650640188137,8.80725527625766e-17,0.000723706945657237,"tomato","subnet"
"ENSG00000114480","GBE1","1,4-alpha-glucan branching enzyme 1 ","protein_coding",1,0,0.000141422712487626,2.58852990015818e-08,0.000651627340339717,"tomato","subnet"
"ENSG00000114812","VIPR1","vasoactive intestinal peptide receptor 1 ","protein_coding",5,1636.18005225482,0.000170183798502383,3.54808349384326e-05,0.00218205560039817,"tomato","subnet"
"ENSG00000115009","CCL20","C-C motif chemokine ligand 20 ","protein_coding",5,190.608140543666,0.000192789666473877,1.73496058402493e-06,0.00152466436733069,"tomato","subnet"
"ENSG00000115107","STEAP3","STEAP3 metalloreductase ","protein_coding",1,0,0.000140016802016242,1.38212148544131e-15,0.000713474131586798,"tomato","subnet"
"ENSG00000115255","REEP6","receptor accessory protein 6 ","protein_coding",3,79,0.02,0,0.00231440306107998,"springgreen","subnet"
"ENSG00000115361","ACADL","acyl-CoA dehydrogenase long chain ","protein_coding",3,546,9.78473581213307e-05,0,0.00210659567264845,"tomato","subnet"
"ENSG00000115657","ABCB6","ATP binding cassette subfamily B member 6 (LAN blood group) ","protein_coding",10,0,0.000148986889153754,0.922349769611765,0.00188248014843846,"tomato","subnet"
"ENSG00000116014","KISS1R","KISS1 receptor ","protein_coding",1,0,0.00012992074834351,3.19742440303878e-05,0.000712180220879088,"tomato","subnet"
"ENSG00000116031","CD207","CD207 molecule ","protein_coding",1,0,0.000144404332129964,2.73877846194658e-14,0.000856389366265365,"tomato","subnet"
"ENSG00000116039","ATP6V1B1","ATPase H+ transporting V1 subunit B1 ","protein_coding",3,0,0.000120322464204067,0.00116491254658756,0.00155941304083072,"tomato","subnet"
"ENSG00000116133","DHCR24","24-dehydrocholesterol reductase ","protein_coding",3,546,0.00010911074740862,0,0.00202368807998797,"tomato","subnet"
"ENSG00000116678","LEPR","leptin receptor ","protein_coding",2,3780,0.000139586823003908,0.000218698530446658,0.00104232147707472,"tomato","subnet"
"ENSG00000116793","PHTF1","putative homeodomain transcription factor 1 ","protein_coding",1,0,0.000153562653562654,2.35637119950792e-06,0.000582029208651386,"tomato","subnet"
"ENSG00000116983","HPCAL4","hippocalcin like 4 ","protein_coding",2,36,0.0333333333333333,0,0.00140210575492423,"cyan","subnet"
"ENSG00000117215","PLA2G2D","phospholipase A2 group IID ","protein_coding",5,445.500000000003,0.000127959053103007,1.4766741389724e-15,0.00212162491279969,"tomato","subnet"
